Block,Time,ANTA_LF,KUDGI,SINGRAULI,DADRT2,SEWA2,DULHASTI,AURY_CRF,SINGRAULI_HYDRO,AURY_RF,RAMPUR,JHAJJAR,KHSTPP-II,FSTPP I & II,TANDA2,RIHAND3,BRBCL,KHSTPP-I,UNCHAHAR2,KISHANGANGA,TEHRI,TALA,URI2,PARBATI3,UNCHAHAR3,DHAULIGNGA,AURY_GF,UNCHAHAR4,RAPPB,SASAN,URI,RIHAND2,CHAMERA1,ANTA_CRF,ANTA_GF,DADRI_CRF,DADRI_RF,KOTESHWR,ANTA_RF,RAPPC,CHAMERA3,NAPP,TANAKPUR,KOLDAM,DADRI_GF,AURY_LF,NJPC,RIHAND1,UNCHAHAR1,BSIUL,SALAL,DADRI_LF,CHAMERA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,23.20,134.643115,364.769145,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,145.313275,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.152835,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

48,11:45-12:00,0.000000,27.06,134.643115,364.759348,0.000000,15.872250,0.000000,0.924457,0.000000,0.000000,145.313275,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.152835,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

49,12:00-12:15,0.000000,23.20,134.643115,364.769145,5.101844,15.872250,0.000000,0.924457,0.000000,0.000000,126.663043,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.152835,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

50,12:15-12:30,0.000000,22.23,134.643115,364.759348,5.101844,15.872250,0.000000,0.924457,0.000000,0.000000,125.983275,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.152835,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

51,12:30-12:45,0.000000,24.16,134.643115,364.769145,5.101844,15.872250,0.000000,0.924457,0.000000,0.000000,125.983275,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.152835,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

52,12:45-13:00,0.000000,24.16,134.643115,364.759348,5.101844,15.872250,0.000000,0.924457,0.000000,0.000000,125.983275,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.152835,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

53,13:00-13:15,0.000000,27.06,134.643115,364.759348,5.101844,15.872250,0.000000,0.924457,0.000000,0.000000,122.793240,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.152835,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

54,13:15-13:30,0.000000,29.96,134.643115,364.752818,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,122.793238,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.152835,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

55,13:30-13:45,0.000000,30.93,134.643115,364.759348,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,135.648275,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.152835,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,6.334248,80.861256,0.000000,38.186531,0,0,0,0,0

56,13:45-14:00,0.000000,31.89,134.643115,364.752818,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,145.313275,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.152835,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,6.334248,80.861256,0.000000,38.186531,0,0,0,0,0

57,14:00-14:15,0.000000,31.89,134.643115,364.760328,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,145.313275,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,25.573590,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,19.002743,80.861256,0.000000,38.186531,0,0,0,0,0

58,14:15-14:30,0.000000,30.93,134.643115,364.753797,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,154.978275,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,25.573590,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,50.149752,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,19.002743,80.861256,0.000000,38.186531,0,0,0,0,0

59,14:30-14:45,0.000000,31.89,134.643115,364.787621,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,154.978275,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.721137,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,50.149752,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,19.002743,80.861256,0.000000,38.186531,0,0,0,0,0

60,14:45-15:00,0.000000,35.76,134.643115,364.781141,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,154.978275,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.721137,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,19.002743,80.861256,0.000000,38.186531,0,0,0,0,0

61,15:00-15:15,0.000000,36.73,134.643115,364.787621,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,174.308275,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.721137,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,19.002743,80.861256,0.000000,38.186531,0,0,0,0,0

62,15:15-15:30,0.000000,33.83,134.643115,364.781141,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,174.308275,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.721137,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,123.745248,43.492500,0.000000,19.002743,80.861256,0.000000,38.186531,0,0,0,0,0

63,15:30-15:45,0.000000,119.92,134.643115,364.787621,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,174.308275,72.737920,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.721137,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,19.002743,80.861256,0.000000,38.186531,0,0,0,0,0

64,15:45-16:00,0.000000,39.63,134.643115,364.781141,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,174.308275,96.900420,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.721137,30.553191,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,404.741205,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,19.002743,80.861256,0.000000,38.186531,0,0,0,0,0

65,16:00-16:15,0.000000,37.69,134.643115,364.789344,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,174.308275,119.850650,5.660114,0.000000,119.522827,14.497500,18.599423,23.196000,0.000000,65.273544,24.721137,31.333273,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,19.002743,80.861256,0.000000,38.186531,0,0,0,0,0

66,16:15-16:30,0.000000,37.69,134.643115,364.789344,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,174.308275,120.860728,6.712632,0.000000,119.522827,14.497500,27.940548,23.196000,0.000000,65.273544,24.721137,31.333273,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,19.002743,80.861256,0.000000,38.186531,0,0,0,0,0

67,16:30-16:45,0.000000,34.79,134.643115,364.789344,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,174.308275,120.860728,6.712632,0.000000,119.522827,14.497500,27.940548,23.196000,0.000000,65.273544,24.721137,31.333273,0.000000,15.363967,35.365878,0.000000,0.000000,0.000000,402.305625,50.149752,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,19.002743,80.861256,0.000000,38.186531,0,0,0,0,0

68,16:45-17:00,0.000000,34.79,134.643115,364.789344,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,174.308275,120.860728,6.712632,0.000000,119.522827,14.497500,27.940548,35.391007,0.000000,65.273544,24.721137,31.333273,0.000000,21.733686,35.365878,0.000000,0.000000,0.000000,402.305625,50.149752,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,19.002743,80.861256,0.000000,38.186531,0,0,0,0,0

69,17:00-17:15,0.000000,135.91,134.643115,394.804522,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,174.308275,120.860728,6.712632,0.000000,119.522827,14.497500,27.940548,35.391007,0.000000,65.273544,24.721137,30.553191,0.000000,21.733686,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,12.668495,80.861256,0.000000,38.186531,0,0,0,0,0

70,17:15-17:30,0.000000,124.68,134.643115,405.436022,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,183.973275,120.860728,6.712632,0.000000,119.522827,14.497500,27.940548,35.391007,0.000000,65.273544,24.721137,30.553191,0.000000,21.733686,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,12.668495,80.861256,0.000000,38.186531,0,0,0,0,0

71,17:30-17:45,0.000000,120.81,128.302875,425.181617,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,183.973275,120.860728,6.712632,0.000000,119.522827,14.497500,27.940548,35.391007,0.000000,65.273544,24.721137,30.553191,0.000000,21.733686,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,12.668495,80.861256,0.000000,38.186531,0,0,0,0,0

72,17:45-18:00,0.000000,124.68,128.302875,448.367952,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,183.973275,120.860728,6.712632,0.000000,119.522827,14.497500,27.940548,35.391007,0.000000,65.273544,24.721137,30.553191,0.000000,21.733686,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,12.668495,80.861256,0.000000,38.186531,0,0,0,0,0

73,18:00-18:15,0.000000,135.91,128.302875,477.362952,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,198.470775,120.860728,6.712632,0.000000,119.522827,14.497500,27.940548,35.391007,0.000000,65.273544,24.721137,30.553191,0.000000,21.733686,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,19.002743,80.861256,0.000000,38.186531,0,0,0,0,0

74,18:15-18:30,0.000000,66.69,128.302875,505.140162,15.274612,15.872250,0.000000,0.924457,0.000000,0.000000,198.470775,142.573852,8.998115,0.000000,119.522827,14.497500,33.633533,35.391007,0.000000,65.273544,24.721137,30.553191,0.000000,21.733686,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,0.000000,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,19.002743,80.861256,0.000000,38.186531,0,0,0,0,0

75,18:30-18:45,0.000000,63.79,128.302875,523.465002,15.274612,15.872250,0.000000,0.924457,8.785485,0.000000,198.470775,142.573852,8.998115,0.000000,119.522827,14.497500,33.633533,35.391007,0.000000,65.273544,24.721137,30.553191,0.000000,21.733686,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,8.785485,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

76,18:45-19:00,0.000000,62.82,128.302875,526.364502,15.274612,15.872250,0.000000,0.924457,8.785485,0.000000,198.470775,142.573852,8.998115,0.000000,119.522827,14.497500,33.633533,40.964909,0.000000,65.273544,24.721137,30.553191,3.075886,21.733686,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,8.785485,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

77,19:00-19:15,0.000000,65.72,128.302875,541.828502,15.274612,17.236271,0.000000,0.924457,19.321398,0.000000,198.470775,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,15.802673,21.733686,36.259601,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,38.881135,0.000000,49.427487,29.537786,37.263214,0.000000,0.000000,0.000000,0.000000,149.510253,43.492500,0.000000,0.000000,80.861256,0.000000,38.779169,0,0,0,0,0

78,19:15-19:30,0.000000,66.69,128.302875,564.058002,15.274612,17.236271,0.000000,0.924457,19.321398,0.000000,198.470775,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,15.802673,21.733686,36.259601,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,38.881135,0.000000,49.427487,29.537786,37.263214,0.000000,0.000000,0.000000,0.000000,149.510253,43.492500,0.000000,0.000000,80.861256,0.000000,38.779169,0,0,0,0,0

79,19:30-19:45,0.000000,65.72,128.302875,649.915290,15.274612,17.236271,0.000000,0.924457,19.321398,0.000000,213.596500,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,15.802673,25.506032,36.259601,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,38.881135,0.000000,49.427487,29.537786,37.263214,0.000000,0.000000,0.000000,0.000000,149.510253,43.492500,0.000000,0.000000,80.861256,0.000000,38.779169,0,0,0,0,0

80,19:45-20:00,0.000000,65.72,128.302875,657.647290,15.274612,17.236271,0.000000,0.924457,19.321398,0.000000,213.596500,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,15.802673,25.506032,36.259601,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,38.881135,0.000000,49.427487,29.537786,37.263214,0.000000,0.000000,0.000000,0.000000,149.510253,43.492500,0.000000,0.000000,80.861256,0.000000,38.779169,0,0,0,0,0

81,20:00-20:15,0.000000,64.76,128.302875,663.772828,15.274612,17.236271,0.000000,0.924457,19.321398,0.000000,213.596500,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,15.802673,25.506032,36.259601,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,38.881135,0.000000,49.427487,29.537786,37.263214,0.000000,0.000000,0.000000,0.000000,149.510253,43.492500,0.000000,0.000000,80.861256,0.000000,38.779169,0,0,0,0,0

82,20:15-20:30,0.000000,63.79,128.302875,663.772828,15.274612,17.236271,0.000000,0.924457,19.321398,0.000000,213.596500,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,15.802673,25.506032,36.259601,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,38.881135,0.000000,49.427487,29.537786,37.263214,0.000000,0.000000,0.000000,0.000000,149.510253,43.492500,0.000000,0.000000,80.861256,0.000000,38.779169,0,0,0,0,0

83,20:30-20:45,0.000000,63.79,128.302875,663.772828,15.274612,17.236271,0.000000,0.924457,19.321398,0.000000,213.596500,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,3.075886,25.506032,36.259601,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,38.881135,0.000000,49.427487,29.537786,37.263214,0.000000,0.000000,0.000000,0.000000,149.510253,43.492500,0.000000,0.000000,80.861256,0.000000,38.779169,0,0,0,0,0

84,20:45-21:00,0.000000,61.86,128.302875,663.772828,15.274612,15.872250,0.000000,0.924457,19.321398,0.000000,213.596500,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,0.000000,25.506032,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

85,21:00-21:15,0.000000,60.89,128.302875,663.772828,15.274612,15.872250,0.000000,0.924457,19.321398,0.000000,221.739262,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,0.000000,25.506032,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

86,21:15-21:30,0.000000,60.89,128.302875,663.772828,15.274612,15.872250,0.000000,0.924457,19.321398,0.000000,221.739262,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,0.000000,25.506032,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

87,21:30-21:45,0.000000,59.92,128.302875,663.772828,15.274612,15.872250,0.000000,0.924457,19.321398,0.000000,221.739262,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,0.000000,25.506032,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

88,21:45-22:00,0.000000,60.89,128.302875,663.772828,15.274612,15.872250,0.000000,0.924457,19.321398,0.000000,221.739262,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,0.000000,25.506032,36.259601,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,38.881135,0.000000,49.427487,29.537786,37.263214,0.000000,0.000000,0.000000,0.000000,149.510253,43.492500,0.000000,0.000000,80.861256,0.000000,38.779169,0,0,0,0,0

89,22:00-22:15,0.000000,59.92,128.302875,663.772828,15.274612,15.872250,0.000000,0.924457,19.321398,0.000000,221.739262,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,0.000000,25.506032,36.259601,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,38.881135,0.000000,49.427487,29.537786,37.263214,0.000000,0.000000,0.000000,0.000000,149.510253,43.492500,0.000000,0.000000,80.861256,0.000000,38.779169,0,0,0,0,0

90,22:15-22:30,0.000000,58.96,128.302875,663.772828,15.274612,15.872250,0.000000,0.924457,19.321398,0.000000,221.739262,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,0.000000,25.506032,36.259601,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,38.881135,0.000000,49.427487,29.537786,37.263214,0.000000,0.000000,0.000000,0.000000,149.510253,43.492500,0.000000,0.000000,80.861256,0.000000,38.779169,0,0,0,0,0

91,22:30-22:45,0.000000,59.92,128.302875,663.772828,15.274612,15.872250,0.000000,0.924457,19.321398,0.000000,221.739262,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,0.000000,25.506032,36.259601,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,38.881135,0.000000,49.427487,29.537786,37.263214,0.000000,0.000000,0.000000,0.000000,149.510253,43.492500,0.000000,0.000000,80.861256,0.000000,38.779169,0,0,0,0,0

92,22:45-23:00,0.000000,58.96,128.302875,663.772828,15.274612,15.872250,0.000000,0.924457,19.321398,0.000000,221.739262,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,0.000000,25.506032,36.259601,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,38.881135,0.000000,49.427487,29.537786,37.263214,0.000000,0.000000,0.000000,0.000000,149.510253,43.492500,0.000000,0.000000,80.861256,0.000000,38.779169,0,0,0,0,0

93,23:00-23:15,0.000000,57.02,128.302875,663.772828,15.274612,15.872250,0.000000,0.924457,19.321398,0.000000,221.739262,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,0.000000,25.506032,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

94,23:15-23:30,0.000000,56.06,128.302875,663.772828,15.274612,15.872250,0.000000,0.924457,19.321398,0.000000,221.739262,142.573852,8.998115,0.000000,119.522827,14.497500,31.679937,40.964909,0.000000,65.273544,24.721137,30.553191,0.000000,25.506032,35.365878,0.000000,0.000000,0.000000,402.305625,44.814672,114.167812,41.230890,0.000000,0.000000,0.000000,17.711306,34.306884,0.000000,49.427487,28.089204,37.263214,0.000000,0.000000,0.000000,0.000000,148.457686,43.492500,0.000000,0.000000,80.861256,0.000000,38.186531,0,0,0,0,0

