Block,Time,TANDA2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,TEHRI,URI2,UNCHAHAR3,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,DHAULIGNGA,NAPP,CHAMERA3,KISHANGANGA,JHAJJAR,KOTESHWR,RIHAND2,CHAMERA2,PARBATI3,RAMPUR,RIHAND1,SINGRAULI,SEWA2,RIHAND3,SINGRAULI_HYDRO,URI,CHAMERA1,RAPPB,BSIUL,SALAL,TANAKPUR,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KKNP,NNTPP,MAPS,KGSU1AND2,KGSU3AND4,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NTPL,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
58,14:15-14:30,0,25.1775,19.985,0,0,31.897382,14.5005,683.129127,32.957704,0,38.827,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0,19.872,0,0,0,40.089,8.3265,0,35.7,0,0,0,76.72,0,0,0,10.86,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,43.704,98.34375,7.35,20.0018,11.954,342

59,14:30-14:45,0,25.1775,19.985,0,15.435,31.897382,14.5005,683.129127,32.957704,0,38.827,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0,11.04,0,0,6.5208,25.564,8.3265,0,35.7,0,0,0,76.72,0,0,0,10.86,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,11.954,342

60,14:45-15:00,0,25.1775,19.985,0,15.435,10.7616,14.5005,683.129127,32.957704,0,38.827,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0,11.04,0,0,6.5208,25.564,8.3265,0,35.7,0,0,0,76.72,0,0,0,10.86,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,11.954,342

61,15:00-15:15,0,25.1775,19.985,0,31.122,9.4164,14.5005,683.129127,32.957704,0,38.827,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0,11.04,0,0,6.5208,25.564,8.3265,0,35.7,0,0,0,76.72,0,0,0,10.86,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,11.954,342

62,15:15-15:30,0,25.1775,19.985,0,31.122,9.4164,14.5005,683.129127,32.957704,0,38.827,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0,11.04,0,0,6.5208,25.564,8.3265,0,35.7,0,0,0,76.72,0,0,0,10.86,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,11.954,342

63,15:30-15:45,0,25.1775,19.985,0,31.122,9.4164,14.5005,683.129127,32.957704,0,38.827,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0,11.04,0,0,6.5208,40.089,8.3265,0,35.7,0,0,0,76.72,0,0,0,10.86,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,11.954,342

64,15:45-16:00,0,25.1775,19.985,0,31.122,9.4164,14.5005,683.129127,32.957704,0,38.827,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0,11.04,0,0,6.5208,40.089,8.3265,0,34.65,0,0,0,76.72,0,0,0,10.86,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,11.954,342

65,16:00-16:15,0,25.1775,19.985,0,31.122,9.4164,14.5005,683.129127,32.957704,0,38.827,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.5739,11.04,0,0,0,40.089,8.3265,0,34.65,0,0,0,76.72,0,0,0,10.86,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,11.954,342

66,16:15-16:30,0,25.1775,19.985,0,31.122,9.4164,14.5005,683.129127,32.957704,0,38.827,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.5739,11.04,0,0,0,40.089,8.3265,0,34.65,0,0,0,76.72,0,0,0,10.86,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,11.954,342

67,16:30-16:45,0,25.1775,19.985,0,46.683,9.4164,14.5005,683.129127,32.957704,0,38.827,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,0,40.089,8.3265,0,34.65,0,0,0,76.72,0,0,0,10.86,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,11.954,342

68,16:45-17:00,0,25.1775,19.985,0,46.683,9.4164,14.5005,683.129127,32.957704,0,38.827,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,8.832,10.4912,0,0,40.089,8.3265,0,34.65,0,0,0,76.72,0,0,0,10.86,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,11.954,342

69,17:00-17:15,0,25.1775,19.985,0,62.244,9.4164,14.5005,683.129127,32.957704,0,38.827,26.0145,18.2298,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,8.832,13.3194,0,0,25.564,8.3265,0,33.6,0,0,0,76.72,0,0,0,9.774,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,11.954,353.25

70,17:15-17:30,0,25.1775,19.985,0,62.244,9.4164,14.5005,683.129127,32.957704,0,38.827,26.0145,18.2298,40.2636,0,0,653.1525,8.874,58.59,11.997,3.1825,0,92,103.5,0,123.665625,0.78433,8.832,28.09872,0,0,25.564,8.3265,0,33.6,0,0,0,76.72,0,0,0,9.774,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,11.954,358.875

71,17:30-17:45,0,25.1775,19.985,0,62.244,9.4164,14.5005,683.129127,32.957704,0,66.29,26.0145,18.2298,40.2636,0,0,653.1525,8.874,58.59,11.997,6.365,0,92,103.5,0,123.665625,0.78433,15.456,28.09872,0,0,25.564,8.3265,0,33.6,0,0,0,76.72,0,0,0,9.774,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,364.5

72,17:45-18:00,0,25.1775,19.985,0,62.244,9.4164,14.5005,683.129127,32.957704,0,85.23,26.0145,18.2298,40.2636,9.67784,0,653.1525,8.874,58.59,11.997,32.700824,0,92,103.5,0,123.665625,0.78433,15.456,42.14808,0,1.1,25.564,8.3265,0,33.6,0,0,0,76.72,0,0,0,9.774,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,364.5

73,18:00-18:15,0,25.1775,19.985,0,62.244,9.4164,14.5005,683.129127,49.436556,0,113.64,26.0145,27.3447,40.2636,19.35568,0,653.1525,8.874,58.59,26.2601,32.700824,0,92,103.5,4.54553,123.665625,0.78433,17.664,42.14808,0,3.3,25.564,8.3265,0,33.6,0,0,0,76.72,0,0,0,9.774,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,370.125

74,18:15-18:30,0,25.1775,19.985,0,62.244,9.4164,14.5005,683.129127,49.436556,0,140.3454,26.0145,36.544144,40.2636,29.062808,0,653.1525,26.622,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.78433,17.664,42.14808,0,19.5624,25.564,8.3265,0,33.6,0,0,0,76.72,0,0,0,9.774,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,370.125

75,18:30-18:45,0,25.1775,19.985,0,62.244,9.4164,14.5005,683.129127,49.436556,0,140.3454,26.0145,36.544144,40.2636,29.062808,0,653.1525,26.622,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.78433,17.664,42.14808,0,19.5624,25.564,8.3265,0,33.6,0,0,0,76.72,0,0,0,9.774,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,9.996,20.0018,11.954,376.875

76,18:45-19:00,0,25.1775,19.985,0,62.244,9.4164,14.5005,683.129127,49.436556,0,140.3454,26.0145,36.544144,40.2636,29.062808,0,653.1525,26.622,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.78433,17.664,42.14808,0,19.5624,25.564,8.3265,0,33.6,0,0,0,76.72,0,0,0,9.774,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,9.996,20.0018,11.954,376.875

77,19:00-19:15,0,25.1775,19.985,0,62.244,9.4164,14.5005,683.129127,49.436556,0,140.3454,26.0145,36.544144,40.2636,29.062808,0,653.1525,26.622,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.78433,37.536,42.14808,0,19.5624,25.564,8.3265,0,33.6,0,0,0,76.72,0,0,0,9.774,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,9.996,20.0018,11.954,376.875

78,19:15-19:30,0,25.1775,19.985,0,62.244,9.4164,14.5005,683.129127,49.436556,0,140.3454,26.0145,36.544144,40.2636,29.062808,0,653.1525,26.622,58.59,39.51012,3.819,0,92,103.5,15.804048,123.665625,0.78433,37.536,42.14808,0,19.5624,25.564,8.3265,0,33.6,0,0,0,76.72,0,0,0,9.774,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,9.996,20.0018,11.954,376.875

79,19:30-19:45,0,25.1775,19.985,0,62.244,9.4164,14.5005,683.129127,49.436556,0,140.3454,26.0145,36.544144,40.2636,29.062808,0,653.1525,26.622,58.59,39.51012,0,0,92,103.5,15.804048,123.665625,0.78433,15.456,42.14808,0,19.5624,25.564,8.3265,0,33.6,0,0,0,76.72,0,0,0,9.774,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,9.996,20.0018,11.954,376.875

80,19:45-20:00,0,25.1775,19.985,0,62.244,9.4164,14.5005,683.129127,49.436556,0,140.3454,26.0145,36.544144,40.2636,29.062808,0,653.1525,26.622,58.59,39.51012,0,0,92,103.5,15.804048,123.665625,0.78433,15.456,42.14808,0,6.5208,25.564,8.3265,0,33.6,0,0,0,76.72,0,0,0,9.774,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,9.996,20.0018,11.954,376.875

81,20:00-20:15,0,25.1775,19.985,0,62.244,12.1068,14.5005,683.129127,49.436556,0,140.3454,26.0145,36.544144,40.2636,29.062808,0,653.1525,26.622,58.59,39.51012,0,0,92,103.5,15.804048,123.665625,0.78433,15.456,42.14808,0,6.5208,25.564,8.3265,0,33.6,0,0,0,76.72,0,0,0,9.774,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,9.996,20.0018,11.954,376.875

82,20:15-20:30,0,25.1775,19.985,0,62.244,12.1068,14.5005,683.129127,32.957704,0,113.64,26.0145,27.3447,40.2636,9.67784,0,653.1525,8.874,58.59,39.51012,0,0,92,103.5,15.804048,123.665625,0.78433,15.456,28.09872,0,0,25.564,8.3265,0,33.6,0,0,0,77.816,0,0,0,10.317,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,9.996,20.0018,11.954,376.875

83,20:30-20:45,0,25.1775,19.985,0,62.244,12.1068,14.5005,683.129127,32.957704,0,85.23,26.0145,18.2298,40.2636,0,0,653.1525,8.874,58.59,26.34008,0,0,92,103.5,15.804048,123.665625,0.78433,19.872,28.09872,0,0,25.564,8.3265,0,33.6,0,0,0,77.816,0,0,0,10.317,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,9.996,20.0018,11.954,376.875

84,20:45-21:00,0,25.1775,19.985,0,48.384,12.1068,14.5005,683.129127,32.957704,0,66.29,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,26.34008,0,0,92,103.5,15.804048,123.665625,0.78433,19.872,28.09872,0,0,25.564,8.3265,0,33.6,0,0,0,77.816,0,0,0,10.317,0,54.3,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,30.35,98.34375,9.996,20.0018,11.954,376.875

85,21:00-21:15,0,25.1775,19.985,0,46.62,12.1068,14.5005,683.129127,32.957704,0,38.827,26.0145,18.2298,40.2636,0,0,653.1525,8.874,58.59,26.34008,0,0,92,103.5,15.804048,123.665625,0.78433,19.872,13.983,0,0,25.564,8.3265,0,33.6,0,0,0,77.816,0,0,0,10.317,0,54.3,0,0,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,30.35,98.34375,9.408,20.0018,11.954,376.875

86,21:15-21:30,0,25.1775,19.985,0,46.62,12.1068,14.5005,683.129127,32.957704,0,38.827,26.0145,18.2298,40.2636,0,0,653.1525,8.874,58.59,26.34008,0,0,92,103.5,15.804048,123.665625,0.78433,19.872,13.983,0,0,40.089,8.3265,0,33.6,0,0,0,77.816,0,0,0,10.317,0,54.3,0,0,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,30.35,98.34375,9.408,20.0018,11.954,376.875

87,21:30-21:45,0,25.1775,19.985,0,46.62,10.7616,14.5005,683.129127,32.957704,0,38.827,26.0145,18.2298,40.2636,0,0,653.1525,8.874,58.59,26.34008,0,0,92,103.5,15.804048,123.665625,0.78433,19.872,13.983,0,0,40.089,8.3265,0,33.6,0,0,0,77.816,0,0,0,10.317,0,54.3,0,0,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,30.35,98.34375,9.408,20.0018,11.954,388.125

88,21:45-22:00,0,25.1775,19.985,0,33.642,10.7616,14.5005,683.129127,32.957704,0,38.827,26.0145,18.2298,40.2636,0,0,653.1525,8.874,58.59,26.34008,0,0,92,103.5,15.804048,123.665625,0.78433,19.872,13.983,0,0,40.089,8.3265,0,33.6,0,0,0,77.816,0,0,0,10.317,0,54.3,0,0,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,30.35,98.34375,9.408,20.0018,11.954,397.125

89,22:00-22:15,0,25.1775,19.985,0,31.122,10.7616,14.5005,683.129127,32.957704,0,38.827,26.0145,18.2298,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,15.804048,123.665625,0.78433,19.872,0,0,0,40.089,8.3265,0,33.6,0,0,0,77.816,0,0,0,10.317,0,54.3,0,0,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,30.35,98.34375,9.408,20.0018,11.954,405

90,22:15-22:30,0,25.1775,19.985,0,31.122,10.7616,14.5005,683.129127,32.957704,0,38.827,26.0145,18.2298,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,15.804048,123.665625,0.78433,19.872,0,0,0,40.089,8.3265,0,33.6,0,0,0,77.816,0,0,0,10.317,0,54.3,0,0,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,30.35,98.34375,9.408,20.0018,11.954,405

91,22:30-22:45,0,25.1775,19.985,0,31.122,10.7616,14.5005,683.129127,32.957704,0,38.827,26.0145,18.2298,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,15.804048,123.665625,0.78433,19.872,0,0,0,40.089,8.3265,0,33.6,0,0,0,77.816,0,0,0,10.317,0,54.3,0,0,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,30.35,98.34375,9.408,20.0018,11.954,405

92,22:45-23:00,0,25.1775,19.985,0,15.561,10.7616,14.5005,683.129127,32.957704,0,38.827,26.0145,18.2298,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,15.804048,123.665625,0.78433,19.872,0,0,0,40.089,8.3265,0,33.6,0,0,0,77.816,0,0,0,10.317,0,54.3,0,0,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,30.35,98.34375,9.408,20.0018,11.954,405

93,23:00-23:15,0,25.1775,19.985,0,15.561,10.7616,14.5005,683.129127,32.957704,0,38.827,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,15.804048,123.665625,0.78433,19.872,0,0,0,52.29,8.3265,0,33.6,0,0,0,77.816,0,0,0,10.317,0,54.3,0,0,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,30.35,98.34375,9.408,20.0018,11.954,405

94,23:15-23:30,0,25.1775,19.985,0,15.561,10.7616,14.5005,683.129127,32.957704,0,38.827,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,19.872,0,0,0,52.29,8.3265,0,33.6,0,0,0,77.816,0,0,0,10.317,0,54.3,0,0,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,30.35,98.34375,9.408,20.0018,11.954,405

95,23:30-23:45,0,25.1775,19.985,0,15.561,13.452,14.5005,683.129127,32.957704,0,38.827,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,19.872,0,0,6.5208,52.29,8.3265,0,33.6,0,0,0,77.816,0,0,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,30.35,98.34375,9.408,20.0018,11.954,405

96,23:45-24:00,0,25.1775,19.985,0,15.561,13.452,14.5005,683.129127,32.957704,0,38.827,26.0145,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,19.872,0,0,6.5208,54.614,8.3265,0,33.6,0,0,0,77.816,0,0,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,30.35,98.34375,9.408,20.0018,11.954,405

