Block,Time,NR/30092023/31122025/SH-07,NR/01102023/30042040/GNA_LT_35,NR/01102023/22052037/LT-59,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/31102037/L_NR_2019_11,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01072024/04072024/1000011434-JITPL-BRPL(DISCOM),NR/01102023/06022042/L_NR_2012_07,NR/01102023/30042040/GNA_LT_36,NR/01102023/31052040/LT-31,WR/01102023/29112042/L_NR_2019_05,L_NR_2019_19,NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/24112044/L_NR_2020_07,WR/01102023/31032046/L_NR_2020_05,NR/01102023/23072042/L_NR_2012_04,NR/01072024/31072024/NDMC/D-55/EE(POWER)2024,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/01102023/L_NR_2020_06,WR/01102023/30052048/L_NR_2022_10,NR/30092023/26122029/SH-06,NR/01102023/06022042/L_NR_2012_02,WR/01102023/29112042/RUMS(L_NR_2019_06),SR/01102023/07102043/L_NR_2018_61,NR/01102023/19072037/LT-05,NR/01102023/05012040/L_NR_2020_02,NR/22102023/11042047/L_NR_2021_16,NR/01072024/31072024/IIPL/JPL(TM)-BRPL/BRPLT-169/24-25/02,NR/01072024/31072024/	NR/01072024/31072024/TataPower-DDL/PMG/MSEDCL/Banking/12112023,NR/01072024/31072024/APPCPL/180/F25/TGNA/3250,NR/01072024/31072024/R2,NR/22102023/11042047/L_NR_2021_17,NR/01102023/08032047/L_NR_2021_14,NR/01072024/15072024/NR/01072024/15072024/717759,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/13082046/L_NR_2021_12,NR/01102023/27052033/DIAPL(L_NR_2023_04),WR/01102023/01102023/L_NR_2022_09,NR/01072024/31072024/NDMC/D-54/EE(POWER)2024,WR/01102023/16072048/L_NR_2022_08,NR/01072024/31072024/IIPL/JPL(SH)-BRPL/BRPL T-249/24-25/1,NR/01072024/31072024/Chanju/TPDDL/Jul01072024,NR/01102023/02012046/L_NR_2021_17,NR/26072023/31072042/L_NR_2023_07,NR/01102023/25072045/L_NR_2021_15,NR/26072023/25122043/L_NR_2023_10,NR/01102023/14082046/L_NR_2021_16,NR/01102023/02122045/L_NR_2021_13
58,14:15-14:30,25.580000,12.200000,10.390000,53.010000,10.580000,272.540000,0.000000,57.540000,12.510000,12.200000,33,80.727056,0.000000,38.33,115,0.000000,24.770000,33,38.34,80,25.580000,167.670000,33,16.2,70.270000,5.930000,83,0.000000,0.000000,0.000000,0.000000,40,78,0.000000,4.820000,230,30.780000,80,12.420000,37.34,0.000000,16.380000,0,175,40.5,75,0,46

59,14:30-14:45,25.580000,11.780000,10.390000,53.010000,10.580000,272.540000,0.000000,57.540000,12.060000,11.780000,33,78.220792,0.000000,40,120,0.000000,24.770000,33,40,80,25.580000,191.470000,33,16.6,70.270000,5.930000,83,0.000000,0.000000,0.000000,0.000000,40,76,0.000000,4.820000,230,30.780000,80,12.420000,37.34,0.000000,16.380000,0,172,39.5,73,0,46

60,14:45-15:00,25.580000,11.310000,10.390000,53.010000,10.580000,272.540000,0.000000,57.540000,11.580000,11.310000,33,75.392712,0.000000,40,120,0.000000,24.770000,33,40,80,25.580000,191.470000,33,17,70.270000,5.930000,79,0.000000,0.000000,0.000000,0.000000,38,73,0.000000,4.820000,230,30.780000,80,12.420000,37.34,0.000000,16.380000,0,165,39.5,70,0,46

61,15:00-15:15,25.580000,10.760000,10.390000,53.010000,10.580000,272.540000,0.000000,57.540000,11.030000,10.760000,33,64.060888,0.000000,40,120,0.000000,24.770000,33,40,80,25.580000,191.470000,33,17.6,70.270000,6.300000,74,0.000000,0.000000,0.000000,0.000000,36,70,0.000000,4.820000,212.5,30.780000,80,12.420000,41.66,0.000000,16.660000,0,154,36.5,66,0,42.5

62,15:15-15:30,25.580000,10.080000,10.390000,53.010000,10.580000,272.540000,0.000000,57.540000,10.330000,10.080000,33,61.125536,0.000000,40,120,0.000000,24.770000,33,40,80,25.580000,191.470000,33,18,70.270000,6.300000,70,0.000000,0.000000,0.000000,0.000000,33,64,0.000000,4.820000,192.67,30.780000,80,12.420000,41.66,0.000000,16.660000,0,144,34.5,61,0,38.53

63,15:30-15:45,25.580000,9.290000,10.390000,53.010000,10.580000,272.540000,0.000000,57.540000,9.520000,9.290000,33,58.394976,0.000000,40,120,0.000000,24.770000,33,40,80,25.580000,191.470000,33,18.4,70.270000,6.300000,64,0.000000,0.000000,0.000000,0.000000,31,60,0.000000,4.820000,181.17,30.780000,80,12.420000,41.66,0.000000,16.660000,0,133,32.5,57,0,36.23

64,15:45-16:00,25.580000,8.610000,10.390000,53.010000,10.580000,272.540000,0.000000,76.430000,8.830000,8.610000,33,55.469376,0.000000,40,120,0.000000,24.770000,33,40,80,25.580000,191.470000,33,18.4,70.270000,6.300000,59,0.000000,0.000000,0.000000,0.000000,28,55,0.000000,4.820000,169.66,30.780000,80,12.420000,41.66,0.000000,16.660000,0,123,31.5,52,0,33.93

65,16:00-16:15,25.580000,7.950000,10.390000,53.010000,10.580000,272.540000,0.000000,57.540000,8.150000,7.950000,33,51.529568,0.000000,40,120,0.000000,24.770000,33,40,80,25.580000,191.470000,33,18,70.270000,6.770000,56,0.000000,0.000000,0.000000,0.000000,27,49,0.000000,3.860000,155.26,30.780000,80,12.420000,41.66,0.000000,17.020000,0,116,28.5,49,0,31.05

66,16:15-16:30,25.580000,7.090000,10.390000,53.010000,10.580000,272.540000,0.000000,57.540000,7.270000,7.090000,33,46.877864,0.000000,40,120,0.000000,24.770000,33,40,80,25.580000,191.470000,33,18.2,70.270000,6.770000,49,0.000000,0.000000,0.000000,0.000000,24,43,0.000000,3.860000,140.87,30.780000,80,12.420000,41.66,0.000000,17.020000,0,102,26.5,43,0,28.17

67,16:30-16:45,25.580000,6.340000,10.390000,53.010000,10.580000,272.540000,0.000000,57.540000,6.490000,6.340000,33,41.650792,0.000000,40,120,0.000000,24.770000,33,40,80,25.580000,191.470000,33,18.2,70.270000,6.770000,43,0.000000,0.000000,0.000000,0.000000,20,37,0.000000,3.860000,126.61,30.780000,80,12.420000,41.66,0.000000,17.020000,0,91,24.5,39,0,25.32

68,16:45-17:00,25.580000,5.420000,10.390000,53.010000,10.580000,272.540000,0.000000,57.540000,5.560000,5.420000,30.99,35.536288,0.000000,40,120,0.000000,24.770000,28.4,40,80,25.580000,191.470000,32.66,18.8,70.270000,6.770000,39,0.000000,0.000000,0.000000,0.000000,18,31,0.000000,3.860000,112.08,30.780000,80,12.420000,41.66,0.000000,17.020000,0,77,19.5,33,0,22.41

69,17:00-17:15,25.580000,4.470000,10.430000,53.010000,10.580000,272.540000,0.000000,57.540000,4.580000,4.470000,24.4,29.733848,0.000000,40,120,0.000000,24.770000,19.6,40,80,25.580000,228.040000,27.61,18.6,70.270000,7.410000,32,0.000000,0.000000,0.000000,0.000000,15,25,0.000000,11.510000,98.33,30.780000,80,12.420000,36.66,0.000000,17.300000,0,70,16.5,30,0,19.67

70,17:15-17:30,25.580000,3.670000,10.430000,53.010000,10.580000,272.540000,0.000000,57.540000,3.750000,3.670000,17.22,24.23372,0.000000,40,120,0.000000,24.770000,9.79,40,80,25.580000,228.040000,17.22,19,70.270000,7.410000,25,0.000000,0.000000,0.000000,0.000000,12,18,0.000000,11.510000,84.6,30.780000,80,12.420000,36.66,0.000000,17.300000,0,56,13.5,24,0,16.92

71,17:30-17:45,25.580000,2.790000,10.430000,53.010000,10.580000,272.540000,0.000000,76.430000,2.870000,2.790000,11.81,19.299208,0.000000,40,120,0.000000,24.770000,3,40,78.33,25.580000,261.700000,11.94,17.4,115.220000,7.410000,19,0.000000,0.000000,0.000000,0.000000,9,13,0.000000,11.510000,70.87,31.280000,78.33,12.420000,36.66,0.000000,17.300000,0,42,10.5,18,0,14.17

72,17:45-18:00,25.580000,2.180000,10.430000,53.010000,10.580000,272.540000,0.000000,76.430000,2.230000,2.180000,7.55,14.452464,0.000000,40,120,0.000000,24.770000,0,40,77.33,25.580000,261.700000,7.8,16.6,115.220000,7.410000,15,0.000000,0.000000,0.000000,0.000000,7,10,0.000000,11.510000,57.12,31.280000,77.33,12.420000,36.66,0.000000,17.300000,0,28,6.5,12,0,11.42

73,18:00-18:15,25.580000,1.610000,10.430000,53.010000,10.580000,272.540000,96.390000,76.430000,1.650000,1.610000,0,10.746704,0.000000,40,120,0.000000,24.770000,0,40,76.67,25.580000,228.040000,0,14.6,115.220000,7.880000,12,96.390000,0.000000,0.000000,24.100000,6,7,192.780000,11.510000,46.72,31.280000,76.67,12.420000,36.66,72.290000,17.760000,0,14,3.5,6,0,9.34

74,18:15-18:30,25.580000,1.140000,10.430000,53.010000,10.580000,272.540000,96.390000,76.430000,1.170000,1.140000,0,7.040944,0.000000,40,120,0.000000,24.770000,0,40,76.67,25.580000,228.040000,0,15.2,115.220000,7.880000,7,96.390000,0.000000,0.000000,24.100000,3,5,192.780000,11.510000,36.31,31.280000,76.67,12.420000,36.66,72.290000,17.760000,0,7,3,3,0,7.26

75,18:30-18:45,25.580000,0.750000,10.430000,53.010000,10.580000,272.540000,96.390000,76.430000,0.770000,0.750000,0,3.549728,0.000000,40,120,0.000000,24.770000,0,40,76.67,25.580000,228.040000,0,15.4,115.220000,7.880000,3,96.390000,0.000000,0.000000,24.100000,2,3,192.780000,11.510000,25.91,31.280000,76.67,12.420000,36.66,72.290000,17.760000,0,4,3,1,0,5.18

76,18:45-19:00,25.580000,0.440000,10.430000,53.010000,10.580000,272.540000,96.390000,76.430000,0.460000,0.440000,0,1.033712,0.000000,40,120,0.000000,24.770000,0,40,76.33,25.580000,261.700000,0,15.4,115.220000,7.880000,1,96.390000,0.000000,0.000000,24.100000,1,3,192.780000,11.510000,15.61,31.280000,76.33,12.420000,36.66,72.290000,17.760000,0,1,3,0,0,3.12

77,19:00-19:15,24.640000,0.080000,10.430000,100.420000,10.580000,272.540000,96.390000,86.940000,0.080000,0.080000,0,0,0.000000,39.17,117.5,0.000000,24.770000,0,39.16,76,30.840000,261.700000,0,15.4,115.220000,8.340000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,31.280000,76,12.420000,36.66,72.290000,18.220000,0,1,1,0,0,0

78,19:15-19:30,24.640000,0.010000,10.430000,100.420000,10.580000,272.540000,96.390000,86.940000,0.010000,0.010000,0,0,0.000000,38.67,116,0.000000,24.770000,0,38.66,75.67,30.840000,261.700000,0,15.4,115.220000,8.340000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,31.280000,75.67,12.420000,36.66,72.290000,18.220000,0,0,0.5,0,0,0

79,19:30-19:45,14.020000,0.000000,10.430000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,38.33,115,0.000000,24.770000,0,38.34,73.33,30.840000,261.700000,0,14.6,115.220000,8.340000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,31.280000,73.33,12.420000,36.32,72.290000,18.220000,0,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,10.430000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,38,114,0.000000,24.770000,0,38,72.67,30.840000,261.700000,0,14.6,115.220000,8.340000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,31.280000,72.67,12.420000,35.53,72.290000,18.220000,0,0,0,0,0,0

81,20:00-20:15,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,37.67,113,0.000000,24.770000,0,37.66,72.33,29.430000,261.700000,0,10.21,115.220000,8.810000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,31.280000,72.33,12.420000,35.1,72.290000,18.680000,0,0,0,0,0,0

82,20:15-20:30,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,37.5,112.5,0.000000,24.770000,0,37.5,72,29.430000,261.700000,0,10.61,115.220000,8.810000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,31.280000,72,12.420000,34.62,72.290000,18.680000,0,0,0,0,0,0

83,20:30-20:45,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,37.17,111.5,0.000000,24.770000,0,37.16,71.67,29.430000,261.700000,0,10.81,115.220000,8.810000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,31.280000,71.67,12.420000,35,72.290000,18.680000,0,0,0,0,0,0

84,20:45-21:00,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,37,111,0.000000,24.770000,0,37,71.67,29.430000,261.700000,0,11.01,115.220000,8.810000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,29.770000,71.67,12.420000,34.66,72.290000,18.680000,0,0,0,0,0,0

85,21:00-21:15,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,33.33,100,0.000000,24.770000,0,33.34,71.67,29.430000,261.700000,0,11.01,115.220000,9.270000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,29.770000,71.67,12.420000,30,72.290000,18.680000,0,0,0,0,0,0

86,21:15-21:30,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,33.33,100,0.000000,24.770000,0,33.34,71.67,29.430000,261.700000,0,11.21,115.220000,9.270000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,29.770000,71.67,12.420000,29.34,72.290000,18.680000,0,0,0,0,0,0

87,21:30-21:45,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,33.33,100,0.000000,24.770000,0,33.34,71.67,29.430000,261.700000,0,11.41,115.220000,9.270000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,29.770000,71.67,12.420000,28.66,72.290000,18.680000,0,0,0,0,0,0

88,21:45-22:00,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,33.33,100,0.000000,24.770000,0,33.34,71.67,29.430000,261.700000,0,11.81,115.220000,9.270000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,29.260000,71.67,12.420000,28.34,72.290000,18.680000,0,0,0,0,0,0

89,22:00-22:15,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,26.67,80,0.000000,24.770000,0,26.66,61.67,29.430000,261.700000,0,12.01,115.220000,9.270000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,30.790000,61.67,12.420000,26.66,72.290000,18.960000,0,0,0,0,0,0

90,22:15-22:30,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,26.83,80.5,0.000000,24.770000,0,26.84,63,29.430000,261.700000,0,12.21,115.220000,9.270000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,30.790000,63,12.420000,27,72.290000,18.960000,0,0,0,0,0,0

91,22:30-22:45,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,27.5,82.5,0.000000,24.770000,0,27.5,64,29.430000,261.700000,0,12.6,115.220000,9.270000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,30.790000,64,12.420000,23.34,72.290000,18.960000,0,0,0,0,0,0

92,22:45-23:00,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,27.67,83,0.000000,24.770000,0,27.66,65,29.430000,261.700000,0,12.41,115.220000,9.270000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,29.770000,65,12.420000,24,72.290000,18.960000,0,0,0,0,0,0

93,23:00-23:15,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,28.17,84.5,0.000000,24.770000,0,28.16,66,29.430000,261.700000,0,12.41,115.220000,9.080000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,30.790000,66,12.420000,24.66,72.290000,18.960000,0,0,0,0,0,0

94,23:15-23:30,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,28.67,86,0.000000,24.770000,0,28.66,66.67,29.430000,261.700000,0,12.41,115.220000,9.080000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,29.770000,66.67,12.420000,25.34,72.290000,18.960000,0,0,0,0,0,0

95,23:30-23:45,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,29.17,87.5,0.000000,24.770000,0,29.16,68.33,29.430000,261.700000,0,12.41,115.220000,9.080000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,29.770000,68.33,12.420000,25.66,72.290000,18.960000,0,0,0,0,0,0

96,23:45-24:00,29.430000,0.000000,10.390000,100.420000,10.580000,272.540000,96.390000,86.940000,0.000000,0.000000,0,0,0.000000,29.67,89,0.000000,24.770000,0,29.66,69.33,29.430000,261.700000,0,12.41,115.220000,9.080000,0,96.390000,0.000000,0.000000,24.100000,0,0,192.780000,11.510000,0,29.770000,69.33,12.420000,26,72.290000,18.960000,0,0,0,0,0,0

