Block,Time,AURY_CRF,ANTA_GF,CHAMERA1,UNCHAHAR1,DADRI_LF,BSIUL,PARBATI3,RIHAND1,TANDA2,DADRI_CRF,UNCHAHAR3,SEWA2,RAPPB,RIHAND2,DADRI_RF,UNCHAHAR2,JHAJJAR,ANTA_RF,SALAL,NJPC,TANAKPUR,TEHRI,AURY_RF,KOLDAM,CHAMERA3,RIHAND3,AURY_GF,ANTA_LF,KOTESHWR,SINGRAULI,URI2,UNCHAHAR4,KISHANGANGA,DULHASTI,ANTA_CRF,RAPPC,AURY_LF,URI,SINGRAULI_HYDRO,CHAMERA2,DADRI_GF,DHAULIGNGA,DADRT2,NAPP,RAMPUR,BRBCL,SASAN,FSTPP I & II,KUDGI,KHSTPP-I,KHSTPP-II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.522554,0.000000,0.000000,54.414990,0.000000,22.236569,343.428637,0.000000,51.297884,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,10.586105,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,18.933345,0.000000,26.242709,361.234593,37.821009,0.000000,7.694512,334.911308,8.637300,54.70,34.273382,122.889489,22.289992,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.522554,0.000000,0.000000,54.414990,0.000000,22.236569,343.428637,0.000000,51.297884,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,10.586105,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,18.933345,0.000000,26.242709,361.201816,37.821009,0.000000,7.749395,334.911308,8.637300,54.70,34.273382,122.889489,22.289992,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.522554,0.000000,0.000000,54.414990,0.000000,26.876686,346.576461,0.000000,51.297884,59.074334,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,10.586105,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,12.714106,0.844517,18.933345,0.000000,26.242709,361.584323,37.821009,0.000000,7.761401,334.911308,8.637300,71.98,33.937487,122.889489,22.289992,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,11.421954,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.522554,0.000000,0.000000,54.414990,0.000000,26.876686,346.576461,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,10.586105,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,12.714106,0.844517,18.933345,0.000000,26.242709,361.560545,37.821009,0.000000,7.733253,334.911308,8.637300,71.98,33.937487,122.889489,22.289992,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,11.445887,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.635042,0.000000,0.000000,54.414990,0.000000,35.147093,356.566938,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,10.586105,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,16.952141,0.844517,18.933345,0.000000,26.242709,362.012042,37.821009,0.000000,7.694007,334.911308,14.495885,71.98,34.909088,122.889489,22.289992,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,11.445887,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.635042,0.000000,0.000000,54.414990,0.000000,35.147093,366.567012,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,9.287823,118.681900,0.000000,0.000000,8.516378,98.609175,10.586105,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,16.952141,0.844517,18.933345,0.000000,26.242709,361.999272,37.821009,0.000000,7.730932,334.911308,14.495885,71.98,34.909088,122.889489,22.289992,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,11.445887,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.661704,0.000000,0.000000,47.580199,0.000000,35.137496,356.566938,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,9.287823,95.285542,0.000000,0.000000,8.516378,74.690668,12.264390,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,18.933345,0.000000,26.242709,361.781750,37.821009,0.000000,7.726595,334.911308,14.495885,49.44,34.813118,122.851101,22.289992,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,11.445887,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.661704,0.000000,0.000000,47.580199,0.000000,35.137496,351.566901,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,9.287823,95.285542,0.000000,0.000000,8.516378,74.690668,12.264390,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,18.933345,0.000000,26.242709,361.761445,37.821009,0.000000,7.764427,334.911308,14.495885,49.44,34.813118,122.851101,22.289992,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,11.445887,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.661704,0.000000,0.000000,47.580199,0.000000,35.137496,381.557526,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,0.000000,95.285542,0.000000,0.000000,8.516378,74.690668,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,13.773614,0.844517,8.954961,0.000000,26.242709,415.174761,37.821009,0.000000,7.696832,334.911308,14.495885,49.44,34.813118,122.582385,22.289992,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,11.445887,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.661704,0.000000,0.000000,47.580199,0.000000,35.137496,421.548225,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,0.000000,95.285542,0.000000,0.000000,8.516378,74.690668,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,13.773614,0.844517,8.954961,0.000000,26.242709,463.159761,37.821009,0.000000,7.685533,334.911308,14.495885,49.44,34.813118,122.582385,22.289992,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,11.445887,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.635042,0.000000,0.000000,47.580199,0.000000,35.137496,471.529401,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,0.000000,95.285542,0.000000,0.000000,8.516378,74.690668,14.200873,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,8.954961,0.000000,26.242709,438.243249,37.821009,0.000000,7.706518,334.911308,14.495885,49.44,34.813118,122.582385,22.289992,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,11.445887,0.000000,6.258012,0.000000,88.292400,0.000000,0.000000,13.635042,0.000000,0.000000,47.580199,0.000000,35.137496,511.520100,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,0.000000,95.285542,0.000000,0.000000,8.516378,74.690668,14.200873,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,8.954961,0.000000,26.242709,480.434361,37.821009,0.000000,7.758374,334.911308,14.495885,52.78,34.813118,122.582385,21.161385,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,11.432399,0.000000,0.000000,0.000000,88.292400,0.000000,0.000000,13.635042,0.000000,0.000000,47.580199,0.000000,35.137496,546.510762,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,0.000000,95.285542,0.000000,0.000000,8.516378,74.690668,14.200873,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,8.954961,0.000000,26.242709,538.976061,37.821009,0.000000,7.769774,334.911308,14.495885,52.78,34.813118,122.582385,21.161385,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,11.432399,0.000000,0.000000,0.000000,88.292400,0.000000,0.000000,13.635042,0.000000,0.000000,47.580199,0.000000,35.137496,571.501350,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,0.000000,95.285542,0.000000,0.000000,8.516378,74.690668,14.200873,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,8.954961,0.000000,26.242709,580.567444,37.821009,0.000000,7.769774,334.911308,14.495885,52.78,34.813118,122.582385,21.161385,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,11.445887,0.000000,0.000000,0.000000,88.292400,0.000000,0.000000,13.661704,0.000000,0.000000,47.580199,0.000000,35.137496,581.501424,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,0.000000,95.285542,0.000000,0.000000,8.516378,74.690668,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,8.954961,0.000000,26.242709,527.682126,37.821009,0.000000,7.722962,334.911308,14.495885,52.78,34.813118,122.582385,21.161385,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,11.445887,0.000000,0.000000,0.000000,88.292400,0.000000,0.000000,13.661704,0.000000,0.000000,47.580199,0.000000,35.137496,586.851752,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,0.000000,95.285542,0.000000,0.000000,8.516378,74.690668,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,8.954961,0.000000,26.242709,472.459254,37.821009,0.000000,7.741123,334.911308,14.495885,52.78,34.822714,122.582385,21.161385,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,11.470556,0.000000,0.000000,0.000000,88.292400,0.000000,0.000000,13.724352,0.000000,0.000000,52.483132,0.000000,35.329436,516.261018,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,0.000000,118.529476,0.000000,0.000000,8.516378,88.640316,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,8.954961,0.000000,26.242709,466.547502,37.821009,0.000000,7.769774,334.911308,14.495885,57.58,34.813118,122.582385,21.161385,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,11.470556,0.000000,0.000000,0.000000,88.292400,0.000000,0.000000,13.724352,0.000000,0.000000,54.365278,0.000000,35.329436,516.261018,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,0.000000,118.529476,0.000000,0.000000,8.516378,98.462437,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,8.954961,0.000000,26.242709,455.143433,37.821009,0.000000,7.699960,334.911308,14.495885,57.58,34.813118,122.582385,21.161385,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,11.470313,0.000000,0.000000,0.000000,88.292400,0.000000,0.000000,13.685611,0.000000,0.000000,54.365278,0.000000,35.329436,516.261018,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,0.000000,118.529476,0.000000,0.000000,8.516378,98.462437,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,46.618387,0.844517,8.954961,0.000000,26.242709,461.749002,37.821009,0.000000,7.758676,334.911308,14.495885,57.58,34.813118,141.382908,21.161385,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,11.470313,0.000000,0.000000,0.000000,88.292400,0.000000,0.000000,13.685611,0.000000,0.000000,54.365278,0.000000,35.329436,506.664018,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,0.000000,118.529476,0.000000,0.000000,8.516378,98.462437,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,46.618387,0.844517,8.954961,0.000000,26.242709,454.194929,37.821009,0.000000,7.769774,334.911308,14.495885,57.58,34.813118,141.382908,21.161385,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,11.470313,0.000000,0.000000,0.000000,88.292400,0.000000,0.000000,13.685611,0.000000,0.000000,54.365278,0.000000,35.329436,501.865518,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,0.000000,118.529476,0.000000,0.000000,8.516378,98.462437,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,12.714106,0.844517,8.954961,0.000000,26.242709,469.426602,37.821009,0.000000,7.769774,334.911308,14.495885,57.58,34.822714,141.382908,21.161385,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,11.470313,0.000000,0.000000,0.000000,88.292400,0.000000,0.000000,13.685611,0.000000,0.000000,54.365278,0.000000,35.329436,496.107318,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,0.000000,118.529476,0.000000,0.000000,8.516378,98.462437,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,12.714106,0.844517,8.954961,0.000000,26.242709,488.620602,37.821009,0.000000,7.769774,334.911308,14.495885,52.78,34.822714,141.382908,21.161385,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,11.470313,0.000000,0.000000,0.000000,88.292400,0.000000,0.000000,13.685611,0.000000,0.000000,54.365278,0.000000,35.329436,466.356618,0.000000,51.297884,81.795231,11.679069,0.000000,0.000000,0.000000,0.000000,118.529476,0.000000,0.000000,8.516378,98.462437,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,12.714106,0.844517,8.954961,0.000000,26.242709,429.925794,37.821009,0.000000,7.769774,334.911308,14.495885,73.77,34.822714,141.382908,21.161385,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,11.470313,0.000000,0.000000,0.000000,88.292400,0.000000,0.000000,13.688739,0.000000,0.000000,54.365278,0.000000,35.329436,459.638718,0.000000,51.297884,81.795231,11.679069,14.812970,0.000000,0.000000,0.000000,118.529476,0.000000,0.000000,8.516378,98.462437,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,14.833123,0.844517,8.954961,0.000000,26.242709,361.998703,37.821009,0.000000,7.769774,334.911308,14.495885,73.77,34.822714,141.382908,21.161385,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,11.212019,0.000000,0.000000,0.000000,88.292400,0.000000,0.000000,13.688739,0.000000,0.000000,54.365278,0.000000,35.339033,451.961118,0.000000,51.297884,81.795231,11.679069,29.867783,0.000000,0.000000,0.000000,118.529476,0.000000,0.000000,8.516378,98.462437,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,23.309194,0.844517,12.536945,0.000000,26.242709,362.025789,37.821009,0.000000,7.769774,334.911308,14.495885,73.77,34.822714,141.382908,21.161385,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,13.419485,11.212019,0.000000,2.111340,0.000000,88.292400,0.000000,0.000000,13.688739,4.989192,0.000000,54.365278,0.000000,35.339033,466.356618,0.000000,61.334427,81.795231,11.679069,43.531992,0.000000,0.000000,9.287823,118.529476,0.000000,0.000000,8.516378,98.462437,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,23.309194,0.844517,12.536945,0.000000,26.242709,362.013478,37.821009,0.000000,7.769774,334.911308,14.495885,73.77,34.822714,141.382908,21.161385,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,13.419485,11.189201,0.000000,2.111340,0.000000,88.292400,0.000000,0.000000,13.674161,4.989192,0.000000,54.365278,0.000000,35.339033,561.366918,0.000000,82.522684,81.795231,11.679069,43.531992,0.000000,0.000000,9.287823,118.529476,0.000000,0.000000,8.516378,98.462437,10.973402,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,19.071158,0.844517,19.189202,0.000000,26.242709,362.025789,37.821009,0.000000,7.769774,334.911308,14.495885,73.77,33.204660,141.382908,21.161385,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,26.914786,11.228779,0.000000,3.167010,0.000000,88.292400,0.000000,0.000000,13.896020,9.978385,0.000000,54.365278,0.000000,35.339033,579.812352,0.000000,82.522684,109.060308,11.679069,43.531992,0.000000,0.000000,9.287823,118.529476,0.000000,0.000000,8.516378,98.462437,10.973402,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,19.071158,0.844517,19.189202,0.000000,26.242709,362.013478,37.821009,0.000000,7.688257,334.911308,14.495885,73.77,33.204660,141.382908,21.161385,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,39.424476,9.712164,0.000000,3.167010,0.000000,88.292400,0.000000,0.000000,13.681153,9.978385,0.000000,54.365278,0.000000,40.646174,587.005304,0.000000,82.522684,118.148667,11.679069,58.042656,0.000000,0.000000,18.575646,118.529476,0.000000,0.000000,8.516378,98.462437,10.973402,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,16.952141,0.844517,19.189202,0.000000,26.242709,349.943952,37.821009,0.000000,9.789649,334.911308,19.074556,73.77,33.787198,141.382908,21.161385,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,39.424476,9.712164,0.000000,3.167010,0.000000,88.292400,0.000000,0.000000,13.681153,9.978385,0.000000,54.365278,0.000000,40.646174,587.005304,0.000000,82.522684,118.148667,11.679069,59.735567,0.000000,0.000000,18.575646,118.529476,0.000000,0.000000,17.032756,98.462437,10.973402,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,16.952141,0.844517,31.982002,0.000000,26.242709,349.943952,37.821009,0.000000,7.765437,334.911308,19.534310,73.77,33.787198,141.382908,21.161385,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,40.449512,9.712164,0.000000,18.869046,0.000000,88.292400,0.000000,0.000000,12.034144,15.167145,0.000000,54.365278,0.000000,40.646174,585.892052,0.000000,82.522684,134.689480,11.679069,59.735567,0.000000,0.000000,27.891577,118.529476,0.000000,0.000000,25.549133,98.462437,10.973402,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,16.952141,0.844517,37.917862,0.000000,26.242709,347.574657,37.821009,0.000000,10.347472,334.911308,19.534310,73.77,33.787198,141.382908,21.161385,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,40.449512,8.637300,0.000000,18.869046,0.000000,88.292400,0.000000,0.000000,12.034144,15.167145,0.000000,54.365278,0.000000,40.646174,585.892052,0.000000,82.522684,134.689480,11.679069,59.735567,0.000000,0.000000,27.891577,118.529476,0.000000,0.000000,25.549133,98.462437,10.973402,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,16.952141,0.844517,37.917862,0.000000,26.242709,347.503564,37.821009,0.000000,14.395481,334.911308,19.534310,73.77,33.787198,141.382908,21.161385,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,40.449512,8.637300,0.000000,18.869046,0.000000,88.292400,0.000000,0.000000,12.034144,10.745953,0.000000,54.365278,0.000000,40.646174,585.892052,0.000000,51.297884,134.689480,11.679069,59.735567,0.000000,0.000000,27.891577,118.529476,0.000000,0.000000,25.549133,98.462437,11.618896,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,16.952141,0.844517,37.917862,0.000000,26.242709,397.708221,37.821009,0.000000,14.395481,334.911308,19.534310,73.77,33.787198,137.921366,21.161385,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,40.449512,8.637300,0.000000,18.869046,0.000000,88.292400,0.000000,0.000000,12.034144,10.745953,0.000000,54.365278,0.000000,40.646174,585.892052,0.000000,51.297884,134.689480,11.679069,59.735567,0.000000,0.000000,27.891577,118.529476,0.000000,0.000000,25.549133,98.462437,11.618896,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,16.952141,0.844517,37.917862,0.000000,26.242709,397.708221,37.821009,0.000000,14.395481,334.911308,19.534310,73.77,33.787198,137.921366,21.161385,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,40.449512,8.637300,0.000000,1.055670,0.000000,88.292400,0.000000,0.000000,12.034144,10.745953,0.000000,54.365278,0.000000,40.646174,585.892052,0.000000,51.297884,134.689480,11.679069,59.735567,0.000000,0.000000,27.891577,118.529476,0.000000,0.000000,25.549133,98.462437,11.618896,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,16.952141,0.844517,37.917862,0.000000,26.242709,421.700721,37.821009,0.000000,14.395481,334.911308,19.534310,73.77,34.952274,137.921366,21.161385,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,40.449512,8.637300,0.000000,1.055670,0.000000,88.292400,0.000000,0.000000,12.034144,10.745953,0.000000,54.365278,0.000000,40.646174,585.892052,0.000000,51.297884,134.689480,11.679069,59.735567,0.000000,0.000000,27.891577,118.529476,0.000000,0.000000,25.549133,98.462437,11.618896,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,16.952141,0.844517,37.917862,0.000000,26.242709,421.700721,37.821009,0.000000,14.395481,334.911308,19.534310,73.77,34.952274,137.921366,21.161385,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,40.449512,11.059193,0.000000,1.055670,0.000000,88.292400,0.000000,0.000000,13.661704,15.167145,0.000000,54.365278,0.000000,40.646174,585.892052,0.000000,51.297884,134.689480,11.679069,59.735567,0.000000,0.000000,27.891577,118.529476,0.000000,0.000000,25.549133,98.462437,11.618896,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,15.892632,0.844517,37.917862,0.000000,26.242709,397.708221,37.821009,0.000000,14.395481,334.911308,19.534310,73.77,34.952274,137.921366,21.161385,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,26.914786,11.059193,0.000000,1.055670,0.000000,88.292400,0.000000,0.000000,13.661704,10.131898,0.000000,54.365278,0.000000,40.646174,585.892052,0.000000,51.297884,112.241234,11.679069,58.042656,0.000000,0.000000,18.575646,118.529476,0.000000,0.000000,17.032756,98.462437,11.618896,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,15.892632,0.844517,37.917862,0.000000,26.242709,373.715721,37.821009,0.000000,14.395481,334.911308,19.534310,73.77,34.952274,137.921366,21.161385,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,26.914786,11.059193,0.000000,1.055670,0.000000,88.292400,0.000000,0.000000,13.661704,10.131898,0.000000,54.365278,0.000000,31.529024,493.285800,0.000000,51.297884,112.241234,11.679069,58.042656,0.000000,0.000000,18.575646,118.529476,0.000000,0.000000,17.032756,98.462437,11.618896,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,15.892632,0.844517,37.917862,0.000000,26.242709,361.764682,37.821009,0.000000,14.395481,334.911308,13.675725,73.77,34.952274,137.918391,21.161385,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,26.914786,11.059193,0.000000,1.055670,0.000000,88.292400,0.000000,0.000000,13.661704,10.131898,0.000000,54.365278,0.000000,31.416067,493.285800,0.000000,51.297884,112.241234,11.679069,58.042656,0.000000,0.000000,18.575646,118.529476,0.000000,0.000000,17.032756,98.462437,11.618896,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,15.892632,0.844517,37.917862,0.000000,26.242709,361.745201,37.821009,0.000000,14.395481,334.911308,13.675725,73.77,34.952274,137.918391,21.161385,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,26.914786,11.059193,0.000000,1.055670,0.000000,88.292400,0.000000,0.000000,13.661704,10.131898,0.000000,54.365278,0.000000,25.916986,493.285800,0.000000,51.297884,112.241234,11.679069,58.042656,0.000000,0.000000,18.575646,118.529476,0.000000,0.000000,17.032756,98.462437,10.973402,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,21.190176,0.844517,37.917862,0.000000,26.242709,361.764682,37.821009,0.000000,14.395481,334.911308,8.637300,73.77,33.787198,137.918391,21.161385,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,40.449512,11.059193,0.000000,1.055670,0.000000,88.292400,0.000000,0.000000,13.661704,10.131898,0.000000,54.365278,0.000000,25.916986,462.575400,0.000000,51.297884,134.689480,11.679069,59.735567,0.000000,0.000000,27.891577,118.529476,0.000000,0.000000,25.549133,98.462437,10.973402,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,21.190176,0.844517,37.917862,0.000000,26.242709,361.745201,37.821009,0.000000,14.395481,334.911308,8.637300,73.77,33.787198,137.918391,21.161385,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,40.449512,11.059193,0.000000,18.869046,0.000000,88.292400,0.000000,0.000000,13.661704,10.131898,0.000000,54.365278,0.000000,25.916986,462.575400,0.000000,51.297884,134.689480,11.679069,59.735567,0.000000,0.000000,27.891577,118.529476,0.000000,0.000000,25.549133,96.449850,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,15.892632,0.844517,37.917862,0.000000,26.242709,361.764682,37.821009,0.000000,14.395481,334.911308,8.637300,73.77,26.978388,91.740122,21.161385,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,40.449512,11.059193,0.000000,18.869046,0.000000,88.292400,0.000000,0.000000,13.661704,10.131898,0.000000,54.365278,0.000000,25.916986,462.575400,0.000000,51.297884,134.689480,11.679069,59.735567,0.000000,0.000000,27.891577,118.529476,0.000000,0.000000,25.549133,95.010300,12.909884,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,15.892632,0.844517,37.917862,0.000000,26.242709,361.745201,37.821009,0.000000,14.395481,334.911308,8.637300,73.77,23.748448,91.740122,21.161385,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,40.449512,11.059193,0.000000,18.869046,0.000000,88.292400,0.000000,0.000000,13.661704,10.131898,0.000000,54.365278,0.000000,25.916986,462.575400,0.000000,51.297884,134.689480,11.679069,59.735567,0.000000,0.000000,27.891577,118.529476,0.000000,0.000000,25.549133,95.010300,10.973402,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,15.892632,0.844517,37.917862,0.000000,26.242709,361.764682,37.821009,0.000000,14.395481,334.911308,8.637300,73.77,23.748448,91.740122,21.161385,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,40.449512,11.059193,0.000000,18.869046,0.000000,88.292400,0.000000,0.000000,13.661704,10.131898,0.000000,54.365278,0.000000,25.916986,462.575400,0.000000,51.297884,134.689480,11.679069,58.042656,0.000000,0.000000,27.891577,118.529476,0.000000,0.000000,25.549133,95.010300,10.973402,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,15.892632,0.844517,37.917862,0.000000,26.242709,361.745201,37.821009,0.000000,14.395481,334.911308,8.637300,73.77,23.748448,91.740122,21.161385,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,26.914786,11.059193,0.000000,1.055670,0.000000,88.292400,0.000000,0.000000,13.661704,7.675681,0.000000,54.365278,0.000000,25.916986,462.575400,0.000000,51.297884,112.241234,11.679069,58.042656,0.000000,0.000000,18.575646,118.529476,0.000000,0.000000,17.032756,95.010300,10.973402,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,13.773614,0.844517,31.982002,0.000000,26.242709,361.759625,37.821009,0.000000,14.395481,334.911308,8.637300,73.77,23.748448,91.740122,21.161385,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,26.914786,11.059193,0.000000,1.055670,0.000000,88.292400,0.000000,0.000000,13.661704,4.861264,0.000000,54.365278,0.000000,25.916986,462.575400,0.000000,51.297884,112.241234,11.679069,58.042656,0.000000,0.000000,18.575646,118.529476,0.000000,0.000000,8.516378,95.010300,10.973402,0.000000,0.000000,47.444263,0.000000,48.714372,0.000000,13.773614,0.844517,31.982002,0.000000,26.242709,361.759625,37.821009,0.000000,14.395481,334.911308,8.637300,73.77,23.748448,91.740122,21.161385,0,0,0,0,0

