Block,Time,RAMPUR,AURY_CRF,AURY_RF,CHAMERA2,URI2,TEHRI,DADRI_LF,CHAMERA1,PARBATI3,ANTA_RF,SALAL,RAPPB,ANTA_LF,AURY_GF,SEWA2,UNCHAHAR1,TANAKPUR,UNCHAHAR3,AURY_LF,DADRT2,RIHAND3,NJPC,ANTA_CRF,DHAULIGNGA,RIHAND1,KOTESHWR,ANTA_GF,DULHASTI,NAPP,TANDA2,UNCHAHAR2,KOLDAM,URI,UNCHAHAR4,KISHANGANGA,DADRI_GF,DADRI_CRF,KHSTPP-II,BSIUL,JHAJJAR,BRBCL,CHAMERA3,RAPPC,FSTPP I & II,SASAN,RIHAND2,TALA,SINGRAULI_HYDRO,DADRI_RF,SINGRAULI,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,10.901850,2.223022,10.698136,0.000000,487.197716,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,316.224800,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,10.901850,2.223022,10.698136,0.000000,436.024353,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,316.224800,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,10.901850,2.223022,10.698136,0.000000,394.007810,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,316.224800,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,10.901850,2.223022,10.698136,0.000000,330.589557,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,316.224800,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,10.901850,2.223022,10.698136,0.000000,308.202910,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,293.086400,14.461477,0.000000,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,1.235012,5.784600,0.000000,314.724482,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,23.880886,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,254.522400,14.461477,0.000000,52.241012,10.536454,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,1.235012,5.784600,0.000000,342.910510,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,22.179410,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,231.384000,14.461477,0.000000,52.241012,8.257902,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,1.235012,5.784600,0.000000,354.170715,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,22.179410,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,231.384000,14.461477,0.000000,52.241012,8.257902,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.712800,1.235012,5.784600,0.000000,354.170715,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,22.179410,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,231.384000,14.461477,0.000000,52.241012,8.257902,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.712800,1.235012,10.698136,0.000000,361.883515,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,15.887261,0.000000,0.000000,22.005872,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,231.384000,14.461477,0.000000,52.241012,8.151851,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.712800,1.482015,10.698136,0.000000,361.883515,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,15.887261,0.000000,0.000000,22.005872,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,254.522400,14.461477,0.000000,52.241012,8.151851,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.606749,6.792567,10.698136,0.000000,361.883515,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,15.887261,0.000000,0.000000,21.870898,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,273.804400,14.461477,0.000000,52.241012,8.084364,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.606749,6.792567,10.698136,0.000000,361.883515,119.226029,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,15.887261,0.000000,0.000000,21.870898,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,273.804400,14.461477,0.000000,52.241012,8.084364,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.606749,6.792567,10.698136,0.000000,361.883515,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,21.870898,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,293.086400,14.461477,0.000000,52.241012,8.084364,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.606749,6.792567,10.698136,0.000000,361.883515,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,21.870898,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,293.086400,14.461477,0.000000,52.241012,8.084364,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.606749,2.470024,10.698136,0.000000,361.883515,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,35.308234,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,293.086400,14.461477,0.000000,52.241012,13.046683,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.606749,2.470024,10.698136,0.000000,361.883515,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,35.308234,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,293.086400,14.461477,0.000000,52.241012,13.046683,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.606749,2.470024,10.698136,0.000000,396.012655,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,35.308234,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,316.224800,14.461477,0.000000,52.241012,13.046683,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.606749,2.470024,10.698136,0.000000,463.306835,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,35.308234,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,316.224800,14.461477,0.000000,52.241012,13.046683,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,8.710026,2.470024,10.698136,0.000000,495.079812,119.226029,18.260054,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,35.308234,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,142.219814,1.060510,316.224800,14.461477,0.000000,52.241012,13.046683,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,12.378561,2.470024,14.268294,0.000000,504.720812,119.226029,18.260054,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,35.308234,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,142.219814,1.060510,335.506800,14.461477,0.000000,52.241012,13.046683,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,7.132990,15.002360,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,13.805912,1.729017,14.268294,0.000000,457.829397,119.226029,18.260054,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,36.918656,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,142.219814,1.060510,335.506800,14.461477,9.330406,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,7.132990,15.002360,0.000000,0.000000,0.000000,0.000000,14.563695,0.000000,0.000000,0.000000,0.000000,13.805912,1.729017,14.268294,0.000000,435.305612,119.226029,36.520108,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,40.767663,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,142.219814,1.060510,357.902939,14.461477,9.330406,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,7.132990,30.004720,0.000000,6.778587,3.681898,0.000000,68.337336,0.000000,0.000000,0.000000,0.000000,10.699389,1.729017,14.264940,0.000000,435.305612,119.226029,68.475202,0.000000,8.660317,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,40.868295,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,142.219814,1.060510,345.633582,14.461477,9.330406,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,12.697236,7.132990,45.007080,0.000000,13.404846,15.954891,0.000000,68.337336,0.000000,0.000000,0.000000,4.369494,10.699389,1.729017,11.825218,0.000000,435.305612,119.226029,91.300270,0.000000,15.282913,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,40.868295,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,142.219814,1.060510,316.224800,14.461477,9.330406,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,15.421744,7.132990,45.007080,0.000000,21.325892,15.954891,0.000000,68.337336,0.000000,0.000000,0.000000,4.369494,10.699389,1.729017,10.698136,0.000000,435.305612,119.226029,107.734319,0.000000,26.424157,88.697200,17.110847,0.000000,31.774522,0.000000,0.000000,40.868295,0.000000,4.257466,0.000000,0.000000,0.000000,0.000000,142.219814,2.121020,316.224800,14.461477,18.679226,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,38.091707,7.132990,45.007080,0.000000,30.465560,15.954891,0.000000,68.337336,0.000000,0.000000,0.000000,10.157788,10.699389,1.729017,10.698136,0.000000,435.305612,119.226029,135.307000,0.000000,35.232209,88.697200,19.012052,0.000000,47.661784,0.000000,0.000000,40.868295,0.000000,4.257466,0.000000,0.000000,0.000000,0.000000,142.219814,12.573407,316.224800,14.461477,19.642959,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,38.091707,7.132990,45.007080,0.000000,36.558672,15.954891,0.000000,13.443410,0.000000,0.000000,0.000000,10.157788,10.699389,1.729017,10.698136,0.000000,329.302395,119.226029,135.307000,0.000000,35.232209,88.697200,19.012052,0.000000,47.661784,0.000000,0.000000,40.868295,0.000000,8.514931,0.000000,0.000000,0.000000,0.000000,142.219814,12.573407,316.224800,14.461477,19.642959,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,38.091707,7.132990,45.007080,0.000000,36.558672,15.954891,0.000000,2.240568,0.000000,0.000000,0.000000,10.157788,10.699389,1.729017,10.698136,0.000000,329.302395,119.226029,135.307000,0.000000,35.232209,88.697200,19.012052,0.000000,47.661784,0.000000,0.000000,40.868295,0.000000,9.579298,0.000000,0.000000,0.000000,0.000000,142.219814,12.573407,316.224800,14.461477,19.642959,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,38.091707,7.132990,45.007080,0.000000,25.134087,15.954891,0.000000,2.240568,0.000000,0.000000,0.000000,10.157788,8.904843,3.705036,10.698136,0.000000,329.298092,119.226029,135.124400,0.000000,35.232209,88.697200,19.012052,0.000000,47.661784,0.000000,0.000000,40.868295,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,142.219814,12.573407,360.573400,14.461477,19.642959,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,38.091707,7.132990,45.007080,0.000000,25.134087,3.681898,0.000000,2.240568,0.000000,0.000000,0.000000,10.157788,7.510339,3.705036,10.698136,0.000000,329.298092,119.226029,127.820378,0.000000,35.232209,88.697200,19.012052,0.000000,47.661784,0.000000,0.000000,40.868295,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,142.219814,12.573407,408.778400,14.461477,19.642959,52.241012,17.488870,403.736157,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,38.091707,5.836083,45.007080,0.000000,24.981759,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,10.157788,7.442852,3.705036,14.268294,0.000000,329.298092,119.226029,118.690351,0.000000,35.232209,88.697200,19.012052,0.000000,47.661784,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,142.219814,12.573407,427.318043,14.461477,19.642959,52.241012,17.488870,392.629725,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,25.394471,5.836083,45.007080,0.000000,12.947863,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,4.369494,7.442852,3.705036,14.268294,0.000000,329.298092,119.226029,100.430297,0.000000,7.641457,88.697200,9.506026,0.000000,47.661784,0.000000,0.000000,40.868295,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,142.219814,12.573407,427.318043,14.461477,18.679226,52.241012,17.488870,381.783600,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,12.697236,5.836083,45.007080,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,10.592085,0.000000,362.230730,119.226029,63.910189,0.000000,0.000000,88.697200,8.555423,0.000000,31.774522,0.000000,0.000000,40.868295,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,142.219814,6.286703,375.778028,14.461477,18.679226,52.241012,17.488870,370.937475,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,12.697236,5.836083,45.007080,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,10.592085,0.000000,383.073806,119.226029,36.520108,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,40.868295,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,142.219814,6.286703,335.780026,14.461477,18.679226,52.241012,17.488870,357.922125,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,12.697236,5.836083,43.731576,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,5.678549,0.000000,400.995220,119.226029,36.520108,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,40.868295,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,142.219814,6.286703,322.282626,14.461477,18.679226,52.241012,17.488870,330.806812,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,12.697236,5.836083,43.731576,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,5.678549,0.000000,385.822494,119.226029,36.520108,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,40.868295,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,142.219814,6.286703,322.282626,14.461477,18.679226,52.241012,17.488870,330.806812,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,12.697236,5.836083,43.731576,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,5.678549,0.000000,393.653503,119.226029,36.520108,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,26.626225,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,274.077626,14.461477,9.330406,52.241012,14.396009,330.806812,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,5.836083,43.731576,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,5.678549,0.000000,393.653503,119.226029,36.520108,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,26.626225,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,225.872626,14.461477,9.330406,52.241012,13.046683,330.806812,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,5.836083,44.338959,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,5.678549,0.000000,407.016604,119.226029,36.520108,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,26.626225,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,216.231626,14.461477,9.330406,52.241012,13.046683,330.806812,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,5.836083,30.004720,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,5.678549,0.000000,407.016604,119.226029,18.260054,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,26.626225,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,142.219814,0.000000,216.231626,14.461477,9.330406,52.241012,9.609281,330.806812,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,6.484537,30.004720,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,5.678549,0.000000,420.386839,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,26.626225,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,126.461924,0.000000,148.744626,14.461477,0.000000,52.241012,9.609281,330.806812,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,6.484537,30.004720,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,5.678549,0.000000,400.662935,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,26.626225,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,140.806709,0.000000,115.692000,14.461477,0.000000,52.241012,9.609281,330.806812,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,7.132990,15.002360,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,5.678549,0.000000,367.476356,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,26.626225,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,93.759496,0.000000,115.692000,14.461477,0.000000,52.241012,9.609281,330.806812,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,7.132990,15.002360,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,5.678549,0.000000,341.445656,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,26.626225,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,112.530620,0.000000,115.692000,14.461477,0.000000,52.241012,9.609281,330.806812,113.884312,0.000000,0.571740,0.000000,118.945838,33.550015,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,7.132990,15.002360,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,5.678549,0.000000,341.445656,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,13.053914,0.000000,8.514931,0.000000,0.000000,0.000000,0.000000,92.795396,0.000000,115.692000,14.461477,0.000000,52.241012,4.569834,330.806812,113.884312,0.000000,0.571740,0.000000,118.945838,29.849307,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,5.678549,0.000000,341.445656,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,13.053914,0.000000,8.514931,0.000000,0.000000,0.000000,0.000000,92.795396,0.000000,115.692000,14.461477,0.000000,52.241012,4.569834,330.806812,113.884312,0.000000,0.571740,0.000000,118.945838,24.376497,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,5.678549,0.000000,341.445656,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,13.053914,0.000000,8.514931,0.000000,0.000000,0.000000,0.000000,92.795396,0.000000,115.692000,14.461477,0.000000,52.241012,4.569834,330.806812,113.884312,0.000000,0.571740,0.000000,118.945838,24.376497,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.442852,3.705036,5.678549,0.000000,341.445656,119.226029,0.000000,0.000000,0.000000,88.697200,8.555423,0.000000,15.887261,0.000000,0.000000,13.053914,0.000000,8.514931,0.000000,0.000000,0.000000,0.000000,44.792086,0.000000,115.692000,14.461477,0.000000,52.241012,4.569834,330.806812,113.884312,0.000000,0.571740,0.000000,118.945838,24.376497,0,0,0,0,0

