Block,Time,DADRI_CRF,SINGRAULI_HYDRO,AURY_LF,UNCHAHAR4,PARBATI3,RAPPB,BSIUL,AURY_GF,AURY_RF,ANTA_CRF,NJPC,CHAMERA2,RIHAND3,DADRI_RF,SEWA2,ANTA_LF,SALAL,KOLDAM,UNCHAHAR2,RAPPC,DULHASTI,URI2,TEHRI,KOTESHWR,DADRT2,ANTA_GF,URI,CHAMERA1,UNCHAHAR1,DHAULIGNGA,JHAJJAR,RIHAND1,DADRI_LF,UNCHAHAR3,RIHAND2,CHAMERA3,ANTA_RF,TANAKPUR,DADRI_GF,TANDA2,SINGRAULI,AURY_CRF,RAMPUR,KISHANGANGA,NAPP,BRBCL,TALA,SASAN,FSTPP I & II,KHSTPP-II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,1.149113,0.000000,1.649637,4.121287,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,104.118238,0.000000,0.000000,0.000000,44.839256,9.873775,23.828090,65.590803,57.086511,36.552985,0.000000,0.000000,365.428360,0.000000,30.885835,40.660253,12.010515,41.999311,115.619295,64.909550,0.000000,14.673087,83.464590,33.601710,0.000000,0.000000,0.000000,2.843165,112.351181,0.000000,6.507398,8.046226,47.378694,14.471802,6.665112,271.940344,11.450989,78.690579,18.811650,0,0,0,0,0

49,12:00-12:15,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,104.118238,0.000000,0.000000,0.000000,44.839256,9.873775,23.828090,65.590803,57.086511,36.552985,0.000000,0.000000,365.428360,0.000000,35.145950,40.660253,12.010515,41.999311,115.619295,64.909550,0.000000,14.673087,83.464590,33.601710,0.000000,0.000000,0.000000,2.843165,111.888125,0.000000,6.507398,8.046226,47.378694,14.471802,6.665112,271.940344,11.450989,78.690579,18.811650,0,0,0,0,0

50,12:15-12:30,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,104.118238,0.000000,0.000000,0.000000,49.323182,9.873775,23.828090,65.590803,57.086511,36.552985,0.000000,0.000000,365.428360,0.000000,35.145950,40.660253,12.010515,41.999311,115.619295,64.909550,0.000000,14.673087,83.464590,33.601710,0.000000,0.000000,0.000000,2.843165,111.888125,0.000000,6.507398,8.046226,47.378694,14.471802,6.665112,271.940344,11.450989,78.690579,18.811650,0,0,0,0,0

51,12:30-12:45,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,104.118238,0.000000,0.000000,0.000000,49.323182,9.873775,23.828090,65.590803,57.086511,36.552985,0.000000,0.000000,365.428360,0.000000,41.003609,40.660253,12.010515,41.999311,115.619295,64.909550,0.000000,14.673087,83.464590,33.601710,0.000000,0.000000,0.000000,2.843165,106.714149,0.000000,6.507398,8.046226,47.378694,14.471802,6.466577,301.466596,11.450989,78.690579,18.811650,0,0,0,0,0

52,12:45-13:00,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,104.118238,0.000000,0.000000,0.000000,62.774958,9.873775,23.828090,65.590803,57.086511,36.552985,0.000000,0.000000,365.428360,0.000000,41.003609,40.660253,12.010515,41.999311,115.619295,64.909550,0.000000,14.673087,83.464590,33.601710,0.000000,0.000000,0.000000,2.843165,106.714149,0.000000,6.507398,8.046226,47.378694,14.471802,6.466577,373.019864,11.450989,78.690579,18.811650,0,0,0,0,0

53,13:00-13:15,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,104.118238,0.000000,0.000000,0.000000,80.710661,9.873775,23.828090,65.590803,57.086511,36.552985,0.000000,0.000000,365.428360,0.000000,41.003609,40.660253,12.010515,41.999311,115.619295,64.909550,0.000000,14.673087,83.464590,33.601710,0.000000,0.000000,0.000000,2.843165,106.714149,0.000000,6.507398,8.046226,47.378694,14.471802,6.466577,393.324785,11.450989,78.690579,18.811650,0,0,0,0,0

54,13:15-13:30,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,104.118238,0.000000,0.000000,0.000000,80.710661,9.873775,23.828090,65.590803,57.086511,36.552985,0.000000,0.000000,365.428360,0.000000,41.003609,40.660253,12.010515,41.999311,115.619295,64.909550,0.000000,14.673087,83.464590,33.601710,0.000000,0.000000,0.000000,2.843165,106.714149,0.000000,6.507398,8.046226,47.378694,14.471802,6.466577,396.129938,11.450989,78.690579,18.811650,0,0,0,0,0

55,13:30-13:45,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.970622,0.000000,0.000000,0.000000,80.710661,9.873775,23.828090,65.590803,57.086511,36.552985,0.000000,0.000000,365.428360,0.000000,41.003609,40.660253,12.010515,41.999311,115.619295,64.909550,0.000000,14.673087,96.162164,33.601710,0.000000,0.000000,0.000000,2.843165,138.326597,0.000000,6.507398,8.046226,47.378694,14.471802,7.090545,396.129938,11.450989,78.690579,18.811650,0,0,0,0,0

56,13:45-14:00,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.970622,0.000000,0.000000,0.000000,80.710661,9.873775,23.828090,65.590803,57.086511,36.552985,0.000000,0.000000,365.428360,0.000000,41.003609,40.660253,12.010515,41.999311,115.619295,64.909550,0.000000,14.673087,96.162164,33.601710,0.000000,0.000000,0.000000,2.843165,138.326597,0.000000,6.507398,8.046226,47.378694,14.471802,7.090545,396.129938,11.450989,78.690579,18.811650,0,0,0,0,0

57,14:00-14:15,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.970622,0.000000,0.000000,0.000000,80.710661,9.873775,23.828090,65.590803,57.086511,36.552985,0.000000,0.000000,365.428360,0.000000,41.003609,40.660253,12.010515,41.999311,115.619295,64.909550,0.000000,14.673087,96.162164,33.601710,0.000000,0.000000,0.000000,2.843165,138.326597,0.000000,6.507398,8.046226,47.378694,14.471802,6.381490,390.703500,13.651856,96.882522,23.005104,0,0,0,0,0

58,14:15-14:30,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.970622,0.000000,0.000000,0.000000,80.710661,9.873775,23.828090,65.590803,57.086511,36.552985,0.000000,0.000000,365.428360,0.000000,41.003609,40.660253,12.010515,41.999311,115.619295,64.909550,0.000000,14.673087,96.162164,33.601710,0.000000,0.000000,0.000000,2.843165,138.326597,0.000000,6.507398,8.046226,47.378694,14.471802,6.381490,390.703500,13.651856,97.066570,23.005104,0,0,0,0,0

59,14:30-14:45,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.970622,0.000000,0.000000,0.000000,80.710661,9.873775,23.828090,65.590803,57.086511,36.552985,0.000000,0.000000,365.428360,0.000000,41.003609,40.660253,12.010515,41.999311,115.619295,64.909550,0.000000,14.673087,96.162164,33.601710,0.000000,0.000000,0.000000,2.843165,138.326597,0.000000,6.507398,8.046226,47.378694,14.471802,4.396138,390.703500,13.690444,125.335560,34.061531,0,0,0,0,0

60,14:45-15:00,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.970622,0.000000,0.000000,0.000000,80.710661,9.873775,23.828090,65.590803,57.086511,36.552985,0.000000,0.000000,365.428360,0.000000,41.003609,40.660253,12.010515,41.999311,115.619295,93.629867,0.000000,14.673087,119.989386,33.601710,0.000000,0.000000,0.000000,2.843165,138.326597,0.000000,6.507398,8.046226,47.378694,14.471802,4.396138,390.703500,17.660570,125.335560,34.061531,0,0,0,0,0

61,15:00-15:15,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.970622,0.000000,0.000000,0.000000,78.468698,9.873775,31.399827,65.590803,57.086511,36.552985,0.000000,0.000000,378.133459,0.000000,41.003609,40.660253,15.877515,31.499484,115.619295,93.629867,0.000000,19.608975,119.989386,33.601710,0.000000,0.000000,0.000000,2.843165,138.326597,0.000000,6.507398,8.046226,47.378694,14.471802,5.247003,390.703500,17.660570,125.335560,34.061531,0,0,0,0,0

62,15:15-15:30,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.970622,0.000000,0.000000,0.000000,78.468698,9.873775,31.399827,65.590803,57.086511,36.552985,0.000000,0.000000,426.368459,0.000000,41.003609,40.660253,15.877515,31.499484,115.619295,93.629867,0.000000,19.608975,119.989386,33.601710,0.000000,0.000000,0.000000,2.843165,138.326597,0.000000,6.507398,8.046226,47.378694,14.471802,5.247003,390.703500,20.065760,143.065010,39.333327,0,0,0,0,0

63,15:30-15:45,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.391706,0.000000,0.000000,0.000000,78.468698,9.873775,31.399827,65.590803,57.086511,36.552985,0.000000,0.000000,474.603459,0.000000,35.145950,40.660253,15.877515,41.999311,115.619295,93.629867,0.000000,19.608975,119.892916,33.601710,0.000000,0.000000,0.000000,2.843165,137.117634,0.000000,6.507398,8.046226,47.378694,14.471802,6.182955,390.703500,20.065760,143.065010,39.333327,0,0,0,0,0

64,15:45-16:00,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.391706,0.000000,0.000000,0.000000,78.468698,9.873775,31.399827,65.590803,57.086511,36.552985,0.000000,0.000000,522.838459,0.000000,35.145950,40.660253,15.877515,41.999311,115.619295,93.629867,0.000000,19.608975,119.892916,33.601710,0.000000,0.000000,0.000000,2.843165,137.117634,0.000000,6.507398,8.046226,47.378694,14.471802,6.182955,390.703500,20.065760,143.065010,39.333327,0,0,0,0,0

65,16:00-16:15,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.391706,0.000000,0.000000,0.000000,73.984772,9.873775,31.399827,65.590803,57.086511,36.552985,0.000000,0.000000,582.910232,0.000000,35.145950,40.660253,15.877515,41.999311,115.619295,93.629867,0.000000,19.608975,119.892916,33.601710,0.000000,0.000000,0.000000,2.843165,137.117634,0.000000,6.507398,8.046226,47.378694,14.471802,6.182955,385.277062,20.065760,143.065010,39.333327,0,0,0,0,0

66,16:15-16:30,0.000000,1.149113,0.000000,1.649637,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.391706,0.000000,0.000000,0.000000,73.984772,9.873775,31.399827,65.590803,57.086511,36.552985,0.000000,0.000000,582.910232,0.000000,35.145950,40.660253,15.877515,41.999311,115.619295,93.629867,0.000000,19.608975,119.892916,33.601710,0.000000,0.000000,0.000000,2.843165,137.117634,0.000000,6.507398,8.046226,47.378694,14.471802,6.182955,385.277062,20.065760,143.065010,39.333327,0,0,0,0,0

67,16:30-16:45,0.000000,1.149113,0.000000,1.929400,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,122.244372,0.000000,0.000000,0.000000,73.984772,9.873775,31.399827,65.590803,57.086511,36.552985,0.000000,0.000000,512.969482,0.000000,35.145950,40.660253,15.877515,41.999311,115.764000,91.077520,0.000000,19.608975,117.051489,33.601710,0.000000,0.000000,0.000000,2.843165,137.117634,0.000000,6.507398,8.046226,47.378694,14.471802,6.182955,385.277062,20.065760,143.065010,39.333327,0,0,0,0,0

68,16:45-17:00,0.000000,1.149113,0.000000,1.929400,0.000000,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,122.244372,0.000000,0.000000,0.000000,73.984772,9.873775,31.399827,65.590803,57.086511,36.552985,0.000000,0.000000,496.965205,0.000000,35.145950,40.660253,15.877515,41.999311,115.764000,91.077520,0.000000,19.608975,117.051489,33.601710,0.000000,0.000000,0.000000,2.843165,137.117634,0.000000,6.507398,8.046226,47.378694,14.471802,6.182955,385.277062,20.065760,143.065010,39.333327,0,0,0,0,0

69,17:00-17:15,0.000000,1.149113,0.000000,1.929400,7.359442,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,122.244372,0.000000,0.000000,0.000000,73.984772,9.873775,31.399827,65.590803,57.086511,36.552985,0.000000,0.000000,506.612205,0.000000,35.145950,40.660253,15.877515,41.999311,115.764000,91.077520,0.000000,19.608975,117.051489,33.601710,0.000000,0.000000,0.000000,2.843165,137.117634,0.000000,6.507398,8.046226,47.378694,14.471802,4.906657,385.277062,17.863157,141.783695,34.264118,0,0,0,0,0

70,17:15-17:30,0.000000,1.149113,0.000000,1.929400,16.190769,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,122.244372,0.000000,5.966103,0.000000,73.984772,9.873775,31.399827,65.590803,57.086511,36.552985,0.000000,0.000000,506.612205,0.000000,35.145950,40.660253,15.877515,41.999311,115.764000,91.077520,0.000000,19.608975,117.051489,33.601710,0.000000,0.000000,0.000000,2.843165,137.117634,0.000000,6.507398,8.046226,47.378694,14.471802,6.182955,385.277062,17.863157,126.020497,34.264118,0,0,0,0,0

71,17:30-17:45,0.000000,1.149113,0.000000,1.929400,16.190769,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,122.244372,0.000000,5.966103,0.000000,73.984772,9.873775,31.399827,65.590803,57.086511,36.552985,0.000000,0.000000,506.612205,0.000000,35.145950,40.660253,15.877515,41.999311,115.764000,91.077520,0.000000,19.608975,117.051489,33.601710,0.000000,0.000000,0.000000,2.843165,137.117634,0.000000,6.507398,8.046226,47.378694,14.471802,6.182955,385.277062,17.863157,126.020497,34.264118,0,0,0,0,0

72,17:45-18:00,0.000000,1.149113,0.000000,1.929400,20.606434,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,122.244372,0.000000,10.824654,0.000000,73.984772,9.873775,31.399827,65.590803,57.086511,36.552985,0.000000,0.000000,506.612205,0.000000,35.145950,40.660253,15.877515,41.999311,115.764000,91.077520,0.000000,19.608975,117.051489,33.601710,0.000000,0.000000,0.000000,2.843165,137.117634,0.000000,6.507398,8.046226,47.378694,14.471802,6.182955,385.277062,17.863157,126.020497,34.264118,0,0,0,0,0

73,18:00-18:15,0.000000,1.149113,0.000000,1.929400,25.022098,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,122.244372,0.000000,18.173669,0.000000,73.984772,9.873775,31.399827,65.590803,57.086511,36.552985,0.000000,0.000000,506.612205,0.000000,35.145950,40.660253,15.877515,41.999311,115.764000,91.077520,0.000000,19.608975,117.051489,33.601710,0.000000,0.000000,0.000000,2.843165,137.117634,0.000000,6.507398,8.046226,47.378694,14.471802,4.764846,385.277062,17.863157,143.065010,39.333327,0,0,0,0,0

74,18:15-18:30,0.000000,1.149113,0.000000,1.929400,76.538183,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,122.244372,0.000000,18.173669,0.000000,73.984772,9.873775,31.399827,65.590803,57.086511,36.552985,0.000000,0.000000,506.612205,0.000000,35.145950,40.660253,15.877515,41.999311,115.764000,91.077520,0.000000,19.608975,117.051489,33.601710,0.000000,0.000000,0.000000,2.843165,137.117634,0.000000,6.507398,8.046226,47.378694,14.471802,4.764846,385.277062,17.863157,143.065010,39.333327,0,0,0,0,0

75,18:30-18:45,0.000000,1.149113,0.000000,1.929400,76.538183,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,122.244372,0.000000,18.173669,0.000000,73.984772,9.873775,31.399827,65.590803,57.086511,36.552985,0.000000,0.000000,506.612205,0.000000,35.145950,40.660253,15.877515,41.999311,115.764000,91.077520,0.000000,19.608975,117.051489,33.601710,0.000000,0.000000,0.000000,2.843165,137.117634,0.000000,6.507398,8.046226,47.378694,14.471802,4.764846,374.424188,17.863157,141.328550,39.140291,0,0,0,0,0

76,18:45-19:00,0.000000,1.149113,0.000000,1.929400,76.538183,0.000000,18.967353,0.000000,0.000000,0.000000,175.598498,48.303178,122.244372,0.000000,18.173669,0.000000,73.984772,9.873775,31.399827,65.590803,57.086511,38.076025,0.000000,0.000000,506.612205,0.000000,35.145950,40.660253,15.877515,42.838872,115.764000,91.077520,0.000000,19.608975,117.051489,33.601710,0.000000,0.000000,0.000000,2.843165,137.117634,0.000000,6.678255,8.192521,47.378694,14.471802,4.764846,374.424188,17.863157,141.328550,39.140291,0,0,0,0,0

77,19:00-19:15,0.000000,1.149113,0.000000,1.929400,76.538183,0.000000,18.967353,0.000000,0.000000,0.000000,175.598498,48.303178,122.244372,0.000000,18.173669,0.000000,73.984772,9.873775,37.251601,65.590803,57.086511,38.076025,0.000000,0.000000,575.407760,0.000000,35.145950,40.660253,18.874066,42.838872,115.764000,91.077520,0.000000,23.290077,117.051489,33.601710,0.000000,0.000000,0.000000,5.168948,137.117634,0.000000,6.678255,8.192521,47.378694,14.471802,3.488548,374.424188,17.719224,141.328550,39.140291,0,0,0,0,0

78,19:15-19:30,0.000000,1.149113,0.000000,1.929400,76.538183,0.000000,18.967353,0.000000,0.000000,0.000000,175.598498,48.303178,122.244372,0.000000,18.173669,0.000000,73.984772,9.873775,42.055228,65.590803,57.086511,38.076025,0.000000,0.000000,590.750059,0.000000,35.145950,40.660253,18.874066,42.838872,202.458352,91.077520,0.000000,23.290077,117.051489,33.601710,0.000000,0.000000,0.000000,5.168948,137.117634,0.000000,6.678255,8.192521,47.378694,14.471802,3.488548,374.424188,17.719224,141.328550,39.140291,0,0,0,0,0

79,19:30-19:45,0.000000,1.149113,0.000000,2.326710,76.538183,0.000000,18.967353,0.000000,0.000000,0.000000,175.598498,48.303178,125.329420,0.000000,18.173669,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,38.076025,0.000000,0.000000,593.800923,0.000000,35.145950,40.660253,20.299736,42.838872,305.456605,91.077520,0.000000,24.939379,119.892916,33.601710,0.000000,0.000000,0.000000,5.168948,142.246462,0.000000,6.678255,8.192521,47.378694,14.471802,3.488548,374.424188,19.872820,141.328550,39.140291,0,0,0,0,0

80,19:45-20:00,0.000000,1.149113,0.000000,2.831577,22.078321,0.000000,18.967353,0.000000,0.000000,0.000000,175.598498,48.303178,125.391706,0.000000,18.173669,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,38.076025,0.000000,0.000000,588.804934,0.000000,35.145950,40.660253,21.348811,42.838872,350.281509,93.629867,0.000000,25.988034,119.892916,33.601710,0.000000,0.000000,0.000000,5.168948,142.246462,0.000000,6.678255,8.192521,47.378694,14.471802,3.488548,374.424188,19.872820,141.328550,39.140291,0,0,0,0,0

81,20:00-20:15,0.000000,1.149113,0.000000,2.980923,16.190769,0.000000,18.967353,0.000000,0.000000,0.000000,175.598498,48.303178,125.391706,0.000000,18.173669,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,38.076025,0.000000,0.000000,641.159912,0.000000,35.145950,40.660253,21.348811,42.838872,376.560902,93.629867,0.000000,25.988034,119.892916,33.601710,0.000000,0.000000,0.000000,5.168948,142.246462,0.000000,6.678255,8.192521,47.378694,14.471802,3.488548,374.424188,19.872820,141.328550,39.140291,0,0,0,0,0

82,20:15-20:30,0.000000,1.149113,0.000000,2.980923,16.190769,0.000000,18.967353,0.000000,0.000000,0.000000,175.598498,48.303178,125.391706,0.000000,18.173669,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,38.076025,0.000000,0.000000,657.844315,0.000000,35.145950,40.660253,21.348811,42.838872,376.560902,93.629867,0.000000,25.988034,119.892916,33.601710,0.000000,0.000000,0.000000,5.168948,142.246462,0.000000,6.678255,8.192521,47.378694,14.471802,3.488548,374.424188,19.872820,141.328550,39.140291,0,0,0,0,0

83,20:30-20:45,0.000000,1.149113,0.000000,2.980923,16.190769,0.000000,18.967353,0.000000,0.000000,0.000000,175.598498,48.303178,125.391706,0.000000,18.173669,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,38.076025,0.000000,0.000000,657.844315,0.000000,35.145950,40.660253,21.348811,42.838872,376.560902,93.629867,0.000000,25.988034,119.892916,33.601710,0.000000,0.000000,0.000000,5.168948,142.246462,0.000000,6.678255,8.192521,47.378694,14.471802,3.488548,374.424188,19.872820,141.328550,39.140291,0,0,0,0,0

84,20:45-21:00,0.000000,1.149113,0.000000,2.980923,16.190769,0.000000,3.183510,0.000000,0.000000,0.000000,173.609779,46.787784,125.391706,0.000000,18.136955,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,36.552985,0.000000,0.000000,657.844315,0.000000,35.145950,40.660253,21.348811,41.999311,376.560902,93.629867,0.000000,25.988034,119.892916,33.601710,0.000000,0.000000,0.000000,5.168948,142.246462,0.000000,6.507398,8.046226,47.378694,14.471802,3.488548,374.424188,19.872820,141.328550,39.140291,0,0,0,0,0

85,21:00-21:15,0.000000,1.149113,0.000000,2.980923,16.190769,0.000000,3.183510,0.000000,0.000000,0.000000,173.609779,46.787784,125.391706,0.000000,18.136955,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,36.552985,0.000000,0.000000,657.844315,0.000000,35.145950,40.660253,21.348811,41.999311,376.560902,93.629867,0.000000,25.988034,119.892916,33.601710,0.000000,8.032575,0.000000,5.168948,142.246462,0.000000,6.507398,8.046226,47.378694,14.471802,3.488548,374.424188,19.872820,141.328550,39.140291,0,0,0,0,0

86,21:15-21:30,0.000000,1.149113,0.000000,2.980923,16.190769,0.000000,3.183510,0.000000,0.000000,0.000000,173.609779,46.787784,125.391706,0.000000,18.136955,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,36.552985,0.000000,0.000000,657.844315,0.000000,35.145950,40.660253,21.348811,41.999311,376.560902,93.629867,0.000000,25.988034,119.892916,33.601710,0.000000,8.032575,0.000000,5.168948,142.246462,0.000000,6.507398,8.046226,47.378694,14.471802,3.488548,374.424188,19.872820,141.328550,39.140291,0,0,0,0,0

87,21:30-21:45,0.000000,1.149113,0.000000,2.980923,16.190769,0.000000,3.183510,0.000000,0.000000,0.000000,173.609779,46.787784,125.391706,0.000000,18.136955,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,36.552985,0.000000,0.000000,657.844315,0.000000,35.145950,40.660253,21.348811,41.999311,376.560902,93.629867,0.000000,25.988034,119.892916,33.601710,0.000000,9.886246,0.000000,5.168948,142.246462,0.000000,6.507398,8.046226,47.378694,14.471802,3.488548,374.424188,19.872820,141.328550,39.140291,0,0,0,0,0

88,21:45-22:00,0.000000,1.149113,0.000000,2.980923,16.190769,0.000000,18.967353,0.000000,0.000000,0.000000,175.598498,48.303178,125.391706,0.000000,18.173669,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,38.076025,0.000000,0.000000,657.844315,0.000000,35.145950,40.660253,21.348811,42.838872,376.560902,93.629867,0.000000,25.988034,119.892916,33.601710,0.000000,9.886246,0.000000,5.168948,142.246462,0.000000,6.678255,8.192521,47.378694,14.471802,3.488548,374.424188,19.872820,141.328550,39.140291,0,0,0,0,0

89,22:00-22:15,0.000000,1.149113,0.000000,2.980923,16.190769,0.000000,18.967353,0.000000,0.000000,0.000000,175.598498,48.303178,125.391706,0.000000,18.173669,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,38.076025,0.000000,0.000000,657.844315,0.000000,35.145950,40.660253,21.348811,42.838872,376.560902,93.629867,0.000000,25.988034,119.892916,33.601710,0.000000,9.886246,0.000000,5.168948,142.246462,0.000000,6.678255,8.192521,47.378694,14.471802,3.687083,368.997750,19.872820,141.328550,39.140291,0,0,0,0,0

90,22:15-22:30,0.000000,1.149113,0.000000,2.980923,16.190769,0.000000,18.967353,0.000000,0.000000,0.000000,175.598498,48.303178,125.391706,0.000000,18.173669,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,38.076025,0.000000,0.000000,657.844315,0.000000,35.145950,40.660253,21.348811,42.838872,376.560902,93.629867,0.000000,25.988034,119.892916,33.601710,0.000000,9.886246,0.000000,5.168948,142.246462,0.000000,6.678255,8.192521,47.378694,14.471802,3.687083,368.997750,19.872820,141.328550,39.140291,0,0,0,0,0

91,22:30-22:45,0.000000,1.149113,0.000000,2.980923,18.840168,0.000000,18.967353,0.000000,0.000000,0.000000,175.598498,48.303178,125.391706,0.000000,18.173669,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,38.076025,0.000000,0.000000,657.844315,0.000000,35.145950,40.660253,21.348811,42.838872,376.560902,93.629867,0.000000,25.988034,119.892916,33.601710,0.000000,9.886246,0.000000,5.168948,142.246462,0.000000,6.678255,8.192521,47.378694,14.471802,3.687083,368.997750,19.872820,141.328550,39.140291,0,0,0,0,0

92,22:45-23:00,0.000000,1.149113,0.000000,2.980923,18.840168,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.391706,0.000000,12.085184,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,36.552985,0.000000,0.000000,657.844315,0.000000,35.145950,40.660253,21.348811,41.999311,376.560902,93.629867,0.000000,25.988034,119.892916,11.189282,0.000000,9.886246,0.000000,5.168948,142.246462,0.000000,6.507398,8.046226,47.378694,14.471802,3.687083,368.997750,19.872820,141.328550,39.140291,0,0,0,0,0

93,23:00-23:15,0.000000,1.149113,0.000000,2.980923,18.840168,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.391706,0.000000,12.085184,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,36.552985,0.000000,0.000000,657.844315,0.000000,35.145950,40.660253,21.348811,41.999311,376.560902,93.629867,0.000000,25.988034,119.892916,0.000000,0.000000,9.886246,0.000000,5.168948,142.246462,0.000000,6.507398,8.046226,47.378694,14.471802,3.970705,363.571312,17.239189,141.328550,39.140291,0,0,0,0,0

94,23:15-23:30,0.000000,1.149113,0.000000,2.980923,18.840168,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.391706,0.000000,12.085184,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,36.552985,0.000000,0.000000,657.844315,0.000000,35.145950,40.660253,21.348811,41.999311,376.560902,93.629867,0.000000,25.988034,119.892916,0.000000,0.000000,9.886246,0.000000,5.168948,142.246462,0.000000,6.507398,8.046226,47.378694,14.471802,3.970705,363.571312,17.239189,141.328550,39.140291,0,0,0,0,0

95,23:30-23:45,0.000000,1.149113,0.000000,2.980923,18.840168,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,46.787784,125.391706,0.000000,12.085184,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,36.552985,0.000000,0.000000,657.844315,0.000000,35.145950,40.660253,21.348811,41.999311,376.560902,93.629867,0.000000,25.988034,119.892916,0.000000,0.000000,9.886246,0.000000,5.168948,142.246462,0.000000,6.507398,8.046226,47.378694,14.471802,3.970705,363.571312,17.239189,141.328550,39.140291,0,0,0,0,0

96,23:45-24:00,0.000000,1.149113,0.000000,2.980923,18.840168,0.000000,6.290616,0.000000,0.000000,0.000000,173.609779,15.595928,125.391706,0.000000,12.085184,0.000000,73.984772,9.873775,41.970841,65.590803,57.086511,36.552985,0.000000,0.000000,657.844315,0.000000,35.145950,40.660253,21.348811,41.999311,376.560902,93.629867,0.000000,25.988034,119.892916,0.000000,0.000000,9.886246,0.000000,5.168948,142.246462,0.000000,6.507398,8.046226,47.378694,14.471802,3.970705,363.571312,17.239189,141.328550,39.140291,0,0,0,0,0

