Block,Time,KOLDAM,DADRI_LF,UNCHAHAR2,RAPPC,URI,DADRT2,DADRI_CRF,CHAMERA3,TANAKPUR,SEWA2,KOTESHWR,ANTA_GF,URI2,RAMPUR,UNCHAHAR1,JHAJJAR,TEHRI,DHAULIGNGA,AURY_CRF,SINGRAULI_HYDRO,RAPPB,ANTA_CRF,AURY_GF,ANTA_LF,RIHAND1,DADRI_GF,BSIUL,NAPP,CHAMERA1,AURY_RF,DULHASTI,NJPC,RIHAND3,UNCHAHAR4,ANTA_RF,PARBATI3,SINGRAULI,TANDA2,RIHAND2,CHAMERA2,DADRI_RF,SALAL,UNCHAHAR3,AURY_LF,KISHANGANGA,SASAN,KHSTPP-II,TALA,KHSTPP-I,BRBCL,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,34.980649,52.162397,3.180845,546.812288,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,293.882400,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,21.788595,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,34.980649,52.162397,3.180845,546.812288,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,265.070400,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,21.788595,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,34.980649,52.162397,3.180845,498.792288,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,255.466400,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,21.788595,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,34.980649,52.162397,3.180845,450.772288,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,21.788595,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,12.996613,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,34.980649,52.162397,3.180845,450.772288,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,21.788595,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,12.996613,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,27.292359,52.162397,3.180845,395.684800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,8.612003,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,27.292359,52.162397,3.180845,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,8.612003,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,27.292359,52.162397,3.180845,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,8.612003,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,27.292359,52.162397,3.180845,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,8.612003,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,27.292359,52.162397,3.180845,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,8.612003,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,34.980649,52.162397,3.180845,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,6.695909,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,12.996613,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,34.980649,52.162397,3.180845,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,0.000000,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,68.075073,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,12.996613,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,34.980649,52.162397,3.180845,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,14.944784,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,68.075073,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,12.996613,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,34.980649,52.162397,3.180845,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,14.944784,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,6.695909,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,12.996613,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,34.980649,52.162397,3.180845,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,14.944784,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,12.996613,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,34.980649,52.162397,6.361690,366.872800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,29.889569,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,12.996613,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,34.980649,52.162397,6.361690,395.684800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,29.889569,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,12.996613,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,34.980649,52.162397,6.891830,443.704800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,245.862400,29.889569,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,34.980649,52.162397,6.891830,434.100800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,265.070400,29.889569,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,40.301265,52.162397,6.891830,453.308800,0.000000,0.000000,6.028335,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,313.090400,29.889569,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,22.191771,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,40.301265,52.162397,6.891830,462.912800,0.000000,0.000000,6.028335,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,374.063699,44.834353,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,44.929241,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,40.301265,52.162397,6.891830,566.016350,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,417.923510,44.834353,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,67.393861,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,25.339142,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,40.301265,52.162397,6.891830,622.774491,0.000000,0.000000,0.492109,4.352725,17.045179,0.000000,4.521755,0.000000,0.000000,417.924399,44.834353,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,89.858481,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,25.345052,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,40.301265,52.162397,8.482253,623.055658,0.000000,9.294598,0.492109,10.118805,25.567769,0.000000,4.521755,0.000000,0.000000,417.924399,44.834353,4.313541,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,1.056440,0.000000,6.752572,0.000000,15.826289,113.687350,118.768466,0.000000,0.000000,3.667768,120.614235,0.000000,113.447250,12.648506,0.000000,1.339182,25.345052,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,40.301265,52.162397,8.482253,632.659658,0.000000,27.911921,0.492109,10.118805,34.090358,0.000000,4.521755,0.000000,0.000000,417.924399,44.834353,17.548498,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,12.525153,0.000000,13.353402,0.000000,47.478868,113.687350,118.768466,0.000000,0.000000,15.702936,120.614235,0.000000,113.447250,25.297013,0.000000,1.339182,25.345052,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,40.301265,52.162397,8.482253,655.789094,0.000000,27.911921,0.492109,10.118805,34.090358,0.000000,4.521755,0.000000,0.000000,417.924399,44.834353,26.322747,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,12.525153,0.000000,21.244048,0.000000,47.478868,134.787722,118.768466,0.000000,0.000000,15.702936,120.614235,0.000000,113.447250,25.297013,0.000000,12.275833,25.345052,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,40.301265,52.162397,8.482253,655.789094,0.000000,27.911921,0.492109,10.118805,34.090358,0.000000,4.521755,0.000000,0.000000,417.924399,44.834353,35.096996,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,12.525153,0.000000,25.037628,0.000000,47.478868,134.787722,118.768466,0.000000,0.000000,15.702936,120.614235,0.000000,113.447250,25.297013,0.000000,68.075073,25.345052,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,40.301265,52.162397,38.170138,655.789094,0.000000,27.911921,0.492109,10.118805,34.090358,0.000000,4.521755,0.000000,0.000000,417.924399,44.834353,35.096996,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,12.525153,0.000000,25.037628,0.000000,47.478868,134.787722,118.768466,0.000000,0.000000,15.702936,120.614235,0.000000,113.447250,25.297013,0.000000,68.075073,25.345052,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,40.301265,52.162397,38.170138,655.789094,0.000000,27.911921,0.492109,10.118805,34.090358,0.000000,4.521755,0.000000,0.000000,417.924399,44.834353,35.096996,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,12.525153,0.000000,25.037628,0.000000,47.478868,127.329832,118.768466,0.000000,0.000000,15.702936,120.614235,0.000000,113.447250,25.297013,0.000000,68.075073,25.345052,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,32.612975,52.162397,6.361690,577.791046,0.000000,27.911921,0.492109,10.118805,34.090358,0.000000,4.521755,0.000000,0.000000,374.063699,44.834353,35.096996,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,12.525153,0.000000,25.037628,0.000000,47.478868,112.323102,118.768466,0.000000,0.000000,15.702936,120.614235,0.000000,113.447250,25.297013,0.000000,68.075073,20.450373,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,13.037142,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,40.301265,52.162397,4.241126,584.858534,0.000000,9.294598,0.492109,4.480746,17.045179,0.000000,4.521755,0.000000,0.000000,405.832754,44.834353,17.548498,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,6.262576,0.000000,13.493005,0.000000,47.478868,89.858481,118.768466,0.000000,0.000000,3.667768,120.614235,0.000000,113.447250,25.297013,0.000000,12.275833,25.251596,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,40.301265,52.162397,4.241126,572.989046,0.000000,0.000000,0.492109,4.480746,8.522590,0.000000,4.521755,0.000000,0.000000,361.532883,44.834353,4.313541,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,6.262576,0.000000,6.069728,0.000000,31.652579,67.393861,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,25.297013,0.000000,1.339182,21.832590,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,40.301265,52.162397,4.241126,568.187046,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,287.627699,44.834353,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,6.262576,0.000000,0.000000,0.000000,31.652579,44.929241,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,12.648506,0.000000,1.339182,20.450373,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,17.421752,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,34.980649,52.162397,7.421971,568.187046,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,236.258400,44.834353,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,6.262576,0.000000,0.000000,0.000000,15.826289,22.464620,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,12.996613,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,34.980649,52.162397,38.170138,568.187046,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,44.834353,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,1.056440,0.000000,0.000000,0.000000,15.826289,22.464620,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,12.996613,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,34.980649,52.162397,38.170138,568.187046,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,44.834353,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,12.996613,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,34.980649,52.162397,6.361690,568.187046,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,44.834353,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,141.674006,0.000000,33.421257,14.407297,12.996613,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,27.292359,52.162397,6.361690,510.932800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,44.834353,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,122.979124,0.000000,28.774352,14.407297,12.996613,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,27.292359,52.162397,6.361690,510.932800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,29.889569,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,122.979124,0.000000,28.774352,14.407297,12.996613,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,27.292359,52.162397,8.482253,510.932800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,29.889569,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,122.979124,0.000000,28.774352,14.407297,12.996613,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,27.292359,52.162397,8.482253,510.932800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,29.889569,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,122.979124,0.000000,28.774352,14.407297,12.996613,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,27.292359,52.162397,8.482253,510.932800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,29.889569,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,122.979124,0.000000,28.774352,14.407297,9.144728,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,27.292359,52.162397,8.482253,510.932800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,26.077741,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,129.701924,0.000000,28.774352,14.407297,8.612003,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,27.292359,52.162397,5.301408,510.932800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,14.944784,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,129.701924,0.000000,28.774352,14.407297,8.612003,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,27.292359,52.162397,5.301408,510.932800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,14.944784,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,134.503924,0.000000,28.774352,14.407297,8.612003,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,27.292359,52.162397,5.301408,496.526800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,14.944784,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,1.339182,16.893916,0.000000,0.000000,402.186708,123.142974,0.000000,28.620688,14.407297,8.612003,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,27.292359,52.162397,5.301408,448.506800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,4.521755,0.000000,0.000000,228.575200,14.944784,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,6.695909,16.893916,0.000000,0.000000,402.186708,122.979124,0.000000,28.620688,14.407297,8.612003,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,27.292359,52.162397,5.301408,381.278800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,5.167720,0.000000,0.000000,228.575200,14.944784,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,68.075073,16.893916,0.000000,0.000000,402.186708,93.918284,0.000000,23.168882,14.407297,8.612003,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,27.292359,52.162397,5.301408,347.664800,0.000000,0.000000,0.492109,0.000000,8.522590,0.000000,5.167720,0.000000,0.000000,224.733600,14.944784,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.768466,0.000000,0.000000,0.000000,120.614235,0.000000,113.447250,0.000000,0.000000,68.075073,9.604000,0.000000,0.000000,402.186708,93.918284,0.000000,23.168882,14.407297,8.612003,0,0,0,0,0

