Block,Time,KOTESHWR,PARBATI3,CHAMERA3,UNCHAHAR3,AURY_RF,NJPC,KOLDAM,DADRI_RF,ANTA_CRF,RAMPUR,RAPPB,AURY_LF,KHSTPP-I,RIHAND2,KUDGI,ANTA_GF,UNCHAHAR1,RAPPC,DADRI_LF,UNCHAHAR2,URI,CHAMERA1,JHAJJAR,TANAKPUR,SALAL,RIHAND3,DADRI_CRF,ANTA_LF,UNCHAHAR4,SINGRAULI_HYDRO,SEWA2,BSIUL,DHAULIGNGA,DULHASTI,DADRT2,CHAMERA2,ANTA_RF,RIHAND1,DADRI_GF,NAPP,AURY_CRF,AURY_GF,URI2,TEHRI,SINGRAULI,KISHANGANGA,TANDA2,KHSTPP-II,FSTPP I & II,BRBCL,TALA,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.759840,114.002438,90.43,0.000000,13.947728,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,401.722875,0,0,0,0,0

48,11:45-12:00,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.759840,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,401.722875,0,0,0,0,0

49,12:00-12:15,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.759840,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,401.722875,0,0,0,0,0

50,12:15-12:30,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.759840,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,401.722875,0,0,0,0,0

51,12:30-12:45,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.759840,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.778453,0,0,0,0,0

52,12:45-13:00,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.759840,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

53,13:00-13:15,25.692892,0.000000,28.048516,15.769795,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,12.031625,49.233418,0.000000,30.663543,46.880698,41.171166,581.467924,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,31.698516,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

54,13:15-13:30,25.692892,0.000000,28.048516,15.534732,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,11.401945,49.233418,0.000000,30.663543,46.880698,41.171166,581.467924,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,31.698516,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

55,13:30-13:45,25.692892,0.000000,28.048516,15.534732,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,11.288800,49.233418,0.000000,30.663543,40.487875,41.171166,581.467924,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,31.698516,373.987300,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

56,13:45-14:00,25.692892,0.000000,28.048516,15.534732,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,11.288800,49.233418,0.000000,30.663543,40.487875,41.171166,581.467924,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,31.698516,362.788649,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

57,14:00-14:15,25.692892,0.000000,28.048516,15.534732,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,11.238780,49.233418,0.000000,30.663543,40.487875,41.171166,581.467924,10.508491,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,31.698516,358.479849,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

58,14:15-14:30,25.692892,0.000000,28.048516,15.534732,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,11.238780,49.233418,0.000000,30.663543,40.487875,41.171166,581.467924,10.261233,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,31.698516,358.479849,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

59,14:30-14:45,25.692892,0.000000,28.048516,15.534732,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,10.744362,49.233418,0.000000,30.663543,40.487875,41.171166,581.467924,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,47.711220,356.516529,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

60,14:45-15:00,25.692892,0.000000,28.048516,15.534732,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,10.744362,49.233418,0.000000,30.663543,40.487875,41.171166,581.467924,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,47.711220,356.516529,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,43.776936,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

61,15:00-15:15,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,14.115490,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,31.698516,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,43.776936,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

62,15:15-15:30,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,46.880698,41.171166,624.154394,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,31.698516,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,43.776936,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

63,15:30-15:45,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,46.880698,41.171166,624.154394,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,43.776936,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

64,15:45-16:00,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,43.776936,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

65,16:00-16:15,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,0.000000,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,43.776936,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

66,16:15-16:30,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,5.094454,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,43.776936,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

67,16:30-16:45,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,5.094454,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,43.776936,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

68,16:45-17:00,34.257190,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,46.880698,41.171166,624.154394,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,5.094454,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,43.776936,119.551762,0.000000,0.000000,142.367330,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

69,17:00-17:15,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,46.880698,41.171166,624.154394,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,5.094454,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,43.776936,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

70,17:15-17:30,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,10.188908,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,43.776936,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

71,17:30-17:45,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,10.188908,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

72,17:45-18:00,25.692892,0.000000,28.048516,19.108594,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.058828,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,624.154394,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,10.188908,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

73,18:00-18:15,25.692892,0.000000,28.048516,19.108594,6.431137,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.792968,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,10.188908,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

74,18:15-18:30,25.692892,0.000000,28.048516,19.108594,6.431137,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.801665,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,15.252487,12.586448,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

75,18:30-18:45,25.692892,0.000000,28.048516,19.108594,6.431137,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.801665,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,15.252487,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

76,18:45-19:00,34.257190,0.000000,28.048516,19.108594,6.431137,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.801665,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,30.663543,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,0.000000,0.000000,0.000000,0.867731,15.252487,6.293224,35.314650,47.711220,438.582071,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,94.318451,9.642700,14.476493,26.104025,402.808612,0,0,0,0,0

77,19:00-19:15,38.063544,0.000000,28.048516,18.944527,6.431137,149.293683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.126605,114.002438,90.43,0.000000,14.056875,49.233418,0.000000,38.799738,46.880698,41.171166,630.357478,9.766715,81.641283,119.349695,17.522742,0.000000,0.000000,0.867731,15.252487,18.879672,36.207078,47.711220,429.153044,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,136.889303,13.752675,14.476493,26.104025,402.808612,0,0,0,0,0

78,19:15-19:30,38.063544,0.000000,28.048516,18.944527,6.431137,149.293683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.126605,114.002438,90.43,0.000000,14.056875,49.233418,0.000000,40.910686,46.880698,41.171166,630.357478,9.766715,81.641283,119.349695,17.522742,0.000000,0.000000,0.867731,15.252487,18.879672,36.207078,47.711220,429.153044,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,26.104025,402.808612,0,0,0,0,0

79,19:30-19:45,38.063544,0.000000,28.048516,18.944527,6.431137,149.293683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.191267,114.002438,90.43,0.000000,14.056875,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,17.522742,0.000000,0.000000,0.867731,15.252487,18.879672,36.207078,47.711220,429.153044,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,26.104025,402.808612,0,0,0,0,0

80,19:45-20:00,38.063544,0.000000,28.048516,18.944527,6.431137,149.293683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.415110,114.002438,90.43,0.000000,14.056875,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,17.522742,0.000000,0.000000,0.867731,15.252487,18.879672,36.207078,47.711220,443.629544,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,26.104025,402.808612,0,0,0,0,0

81,20:00-20:15,38.063544,0.000000,28.048516,18.944527,6.431137,149.293683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.415110,114.002438,90.43,0.000000,14.056875,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,17.522742,0.000000,0.000000,0.867731,15.252487,18.879672,36.207078,47.711220,461.425988,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,26.104025,402.808612,0,0,0,0,0

82,20:15-20:30,38.063544,0.000000,28.048516,18.944527,6.431137,149.293683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.415110,114.002438,90.43,0.000000,14.056875,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,17.522742,0.000000,0.000000,0.867731,15.252487,18.879672,36.207078,47.711220,490.070156,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,26.104025,402.808612,0,0,0,0,0

83,20:30-20:45,28.547658,0.000000,28.048516,18.944527,20.961972,149.293683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.010769,114.002438,90.43,0.000000,14.056875,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,17.522742,0.000000,0.000000,0.867731,15.252487,18.879672,36.207078,47.711220,527.709056,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,26.104025,402.808612,0,0,0,0,0

84,20:45-21:00,28.547658,0.000000,28.048516,18.944527,20.961972,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.010769,114.002438,90.43,0.000000,14.056875,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,17.522742,0.000000,0.000000,0.867731,15.252487,3.184830,35.314650,47.711220,580.789556,38.131217,0.000000,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,26.104025,402.808612,0,0,0,0,0

85,21:00-21:15,28.547658,0.000000,28.048516,19.108594,20.961972,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.523720,114.002438,90.43,0.000000,14.163036,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,17.522742,0.000000,0.000000,0.867731,15.252487,3.184830,35.314650,47.711220,641.253071,38.131217,29.561592,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,26.104025,402.808612,0,0,0,0,0

86,21:15-21:30,28.547658,0.000000,28.048516,25.469086,20.961972,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.523720,114.002438,90.43,0.000000,20.516578,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,17.522742,0.000000,0.000000,0.867731,15.252487,3.184830,35.314650,47.711220,662.811337,38.131217,30.526692,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,26.104025,402.808612,0,0,0,0,0

87,21:30-21:45,28.547658,0.000000,28.048516,25.469086,20.961972,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.523720,114.002438,90.43,0.000000,20.516578,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,37.789842,0.000000,0.000000,0.867731,15.252487,3.184830,35.314650,47.711220,662.811337,38.131217,33.440715,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,26.104025,402.808612,0,0,0,0,0

88,21:45-22:00,28.547658,0.000000,28.048516,25.469086,20.961972,149.293683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.523720,114.002438,90.43,0.000000,20.516578,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,41.650242,0.000000,0.000000,0.867731,15.252487,18.879672,36.207078,47.711220,662.811337,38.131217,32.456892,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,26.104025,402.808612,0,0,0,0,0

89,22:00-22:15,29.499247,0.000000,28.048516,25.469086,20.961972,149.293683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.523720,114.002438,90.43,0.000000,20.516578,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,41.650242,0.000000,0.000000,0.867731,15.252487,18.879672,36.207078,47.711220,662.811337,38.131217,33.440715,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,27.522722,384.351075,0,0,0,0,0

90,22:15-22:30,29.499247,0.000000,28.048516,25.469086,20.961972,149.293683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.523720,114.002438,90.43,0.000000,20.516578,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,41.650242,0.000000,0.000000,0.867731,15.252487,18.879672,36.207078,47.711220,662.811337,38.131217,33.440715,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,27.522722,366.979275,0,0,0,0,0

91,22:30-22:45,29.499247,0.000000,28.048516,25.469086,20.961972,149.293683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.969886,114.002438,90.43,0.000000,20.516578,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,41.650242,0.000000,0.000000,0.867731,15.252487,18.879672,36.207078,47.711220,662.811337,38.131217,33.440715,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,27.522722,366.979275,0,0,0,0,0

92,22:45-23:00,29.499247,0.000000,28.048516,25.469086,20.961972,149.293683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.969886,114.002438,90.43,0.000000,20.516578,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,41.650242,0.000000,0.000000,0.867731,15.252487,18.879672,36.207078,47.711220,662.811337,38.131217,33.440715,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,58.369248,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,27.522722,366.979275,0,0,0,0,0

93,23:00-23:15,28.547658,0.000000,28.048516,25.469086,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.969886,114.002438,90.43,0.000000,20.516578,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,51.301242,0.000000,0.000000,0.867731,15.252487,6.293224,35.314650,47.711220,662.811337,38.131217,33.440715,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,43.776936,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,27.522722,366.979275,0,0,0,0,0

94,23:15-23:30,28.547658,0.000000,28.048516,25.469086,0.000000,147.602877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.969886,114.002438,90.43,0.000000,20.516578,49.233418,0.000000,40.910686,40.487875,41.171166,630.357478,9.766715,81.641283,119.349695,51.301242,0.000000,0.000000,0.867731,15.252487,6.293224,35.314650,47.711220,662.811337,38.131217,33.440715,88.789200,0.000000,37.415383,0.000000,0.000000,31.158060,43.776936,119.551762,0.000000,0.000000,142.367330,13.752675,14.476493,27.522722,366.979275,0,0,0,0,0

