Block,Time,SEWA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI2,UNCHAHAR3,TEHRI,SINGRAULI_HYDRO,URI,SALAL,RAPPB,RAPPC,RIHAND2,RIHAND3,BSIUL,CHAMERA1,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,CHAMERA2,NAPP,RIHAND1,KISHANGANGA,PARBATI3,RAMPUR,DHAULIGNGA,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
58,14:15-14:30,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,84.9422,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,416.25

59,14:30-14:45,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,84.9422,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,416.25

60,14:45-15:00,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,84.9422,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,416.25

61,15:00-15:15,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,5.48,0,73.432,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,416.25

62,15:15-15:30,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.01389,47.472,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,5.48,0,73.432,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,416.25

63,15:30-15:45,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.03302,47.472,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,6.576,0,72.336,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,416.25

64,15:45-16:00,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.03302,47.472,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,39.9,0,0,0,64.074,0,6.576,0,72.336,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,416.25

65,16:00-16:15,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.03302,47.472,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,7.672,0,64.664,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,417.375

66,16:15-16:30,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.03302,47.472,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,2.1,0,37.8,0,0,0,64.074,0,7.672,0,64.664,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,417.375

67,16:30-16:45,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.03302,47.472,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,0,0,64.074,0,7.672,0,64.664,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,417.375

68,16:45-17:00,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.03302,47.472,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,0,0,64.074,0,7.672,0,64.664,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,417.375

69,17:00-17:15,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.03302,51.888,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,2.172,0,64.074,0,8.768,0,63.568,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,417.375

70,17:15-17:30,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.03302,51.888,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,3.258,0,60.816,0,8.768,0,63.568,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,417.375

71,17:30-17:45,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,4.344,0,59.73,0,9.864,0,62.472,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,417.375

72,17:45-18:00,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,0,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,5.43,0,58.644,0,15.344,0,62.472,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,417.375

73,18:00-18:15,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,12.285,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,30.951,0,33.123,0,21.92,0,56.992,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,417.375

74,18:15-18:30,0,139.3125,11.7852,0,19.985,42.392196,0,31.897383,26.39091,24.885,1.03302,51.888,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,30.951,0,33.123,0,24.112,0,54.8,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,34.79931,417.375

75,18:30-18:45,0,139.3125,11.7852,0,17.9865,42.392196,0,31.897383,26.39091,37.8,1.03302,51.888,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,30.951,0,33.123,0,24.112,0,54.8,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,417.375

76,18:45-19:00,0,139.3125,11.7852,0,16.2735,42.392196,0,31.897383,26.39091,49.14,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,30.951,0,33.123,0,26.304,0,52.608,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,417.375

77,19:00-19:15,0,139.3125,9.7356,0,16.2735,42.392196,0,31.897383,26.39091,52.92,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,8.381,154.69245,0,39.7296,92,0,0,0,37.5164,0,0,0,39.9,0,30.951,0,33.123,0,27.4,0,51.512,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.375,27.93,147.515625,32.171,417.375

78,19:15-19:30,0,139.3125,9.7356,0,16.2735,42.392196,0,31.897383,26.39091,52.92,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,8.381,154.69245,0,39.7296,92,0,0,0,37.5164,0,0,0,39.9,0,30.951,0,33.123,0,32.88,0,46.032,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.375,27.93,147.515625,32.171,417.375

79,19:30-19:45,0,139.3125,9.7356,0,16.2735,42.392196,0,31.897383,26.39091,52.92,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,8.381,154.69245,0,39.7296,92,0,0,0,37.5164,0,0,0,39.9,0,30.951,0,33.123,0,39.456,0,39.456,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.375,27.93,147.515625,32.171,417.375

80,19:45-20:00,0,139.3125,9.7356,0,16.2735,42.392196,0,31.897383,26.39091,52.92,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,8.381,154.69245,0,39.7296,92,0,0,0,37.5164,0,0,0,39.9,0,30.951,0,33.123,0,39.456,0,39.456,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.375,27.93,147.515625,32.171,417.375

81,20:00-20:15,0,139.3125,9.7356,0,16.2735,42.392196,0,31.897383,26.39091,52.92,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,8.381,154.69245,0,39.7296,92,0,0,0,37.5164,0,0,0,39.9,0,30.951,0,33.123,0,39.456,0,39.456,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,15.985,27.93,147.515625,32.171,417.375

82,20:15-20:30,0,139.3125,9.7356,0,16.2735,42.392196,0,31.897383,26.39091,50.4,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,8.381,154.69245,0,39.7296,92,0,0,0,37.5164,0,0,0,39.9,0,30.951,0,33.123,0,39.456,0,39.456,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,15.985,27.93,147.515625,32.171,417.375

83,20:30-20:45,0,139.3125,9.7356,0,16.2735,42.392196,0,31.897383,26.39091,50.4,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,8.381,154.69245,0,39.7296,92,0,0,0,37.5164,0,0,0,39.9,0,30.951,0,33.123,0,39.456,0,39.456,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,15.985,27.93,147.515625,32.171,417.375

84,20:45-21:00,0,139.3125,9.7356,0,16.2735,42.392196,0,31.897383,26.39091,50.4,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,30.951,0,33.123,0,39.456,0,39.456,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,15.985,27.93,147.515625,32.171,417.375

85,21:00-21:15,0,139.3125,3.7149,0,17.9865,42.392196,0,31.897383,26.39091,50.4,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,30.951,0,33.123,0,39.456,0,39.456,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,15.985,27.93,147.515625,32.171,417.375

86,21:15-21:30,0,139.3125,3.7149,0,17.9865,42.392196,0,31.897383,26.39091,50.4,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,30.951,0,33.123,0,39.456,0,39.456,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,15.985,27.93,147.515625,32.171,417.375

87,21:30-21:45,0,139.3125,3.7149,0,17.9865,42.392196,0,31.897383,26.39091,50.4,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,7.888,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,30.951,0,33.123,0,27.4,0,51.512,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,15.985,27.93,147.515625,32.171,417.375

88,21:45-22:00,0,139.3125,9.7356,0,17.9865,42.392196,0,31.897383,26.39091,52.92,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,0,686.779958,16.4224,653.1525,0,16.1704,154.69245,0,39.7296,92,0,0,0,37.5164,0,0,0,39.9,0,30.951,0,33.123,0,27.4,0,51.512,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,15.985,27.93,147.515625,32.171,417.375

89,22:00-22:15,0,139.3125,9.7356,0,17.9865,42.392196,0,31.897383,26.39091,52.92,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,9.67784,686.779958,16.4224,653.1525,0,16.1704,154.69245,0,39.7296,92,0,0,0,37.5164,0,0,0,39.9,0,30.951,0,33.123,0,27.4,0,51.512,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,417.375

90,22:15-22:30,0,139.3125,9.7356,0,17.9865,42.392196,0,31.897383,26.39091,52.92,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,19.35568,686.779958,16.4224,653.1525,0,16.1704,154.69245,0,39.7296,92,0,0,0,37.5164,0,0,0,39.9,0,30.951,0,33.123,0,27.4,0,51.512,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,417.375

91,22:30-22:45,0,139.3125,9.7356,0,17.9865,42.392196,0,31.897383,26.39091,51.282,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,16.4224,653.1525,0,16.1704,154.69245,0,39.7296,92,0,0,0,37.5164,0,0,0,39.9,0,30.951,0,33.123,0,27.4,0,51.512,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,32.171,417.375

92,22:45-23:00,0,139.3125,9.7356,0,17.9865,42.392196,0,31.897383,26.39091,50.4,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,16.4224,653.1525,0,16.1704,154.69245,0,39.7296,92,0,0,0,37.5164,0,0,0,39.9,0,30.951,0,33.123,0,27.4,0,51.512,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,32.171,417.375

93,23:00-23:15,0,139.3125,9.7356,0,19.985,42.392196,0,31.897383,26.39091,50.4,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,16.0718,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,30.951,0,33.123,0,39.456,0,39.456,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,32.171,417.375

94,23:15-23:30,0,139.3125,9.7356,0,19.985,42.392196,0,31.897383,26.39091,50.4,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,15.9732,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,30.951,0,33.123,0,39.456,0,39.456,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,32.171,417.375

95,23:30-23:45,0,139.3125,9.7356,0,19.985,42.392196,0,31.897383,26.39091,50.4,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,15.9732,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,30.951,0,33.123,0,39.456,0,39.456,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,32.171,417.375

96,23:45-24:00,0,139.3125,9.7356,0,19.985,42.392196,0,31.897383,26.39091,50.4,1.03302,47.472,82.502,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,15.9732,152.9405,0,39.7296,92,0,0,0,36.5917,0,0,0,39.9,0,30.951,0,33.123,0,39.456,0,39.456,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,32.171,417.375

