Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
44,10:45-11:00,47.472,37.89052,124.384996,130.580717,0,123.615054,5.6364,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.702,15.00135,344.25

45,11:00-11:15,47.472,37.89052,124.384996,130.580717,0,136.902666,5.6364,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.702,15.00135,344.25

46,11:15-11:30,47.472,37.89052,124.384996,130.580717,0,143.345144,5.6364,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.702,15.00135,344.25

47,11:30-11:45,47.472,37.89052,124.384996,130.580717,0,148.177003,0.5124,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.702,15.00135,344.25

48,11:45-12:00,47.472,37.89052,124.384996,130.580717,0,148.177003,0.5124,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.702,15.00135,344.25

49,12:00-12:15,47.472,37.89052,124.384996,130.580717,0,148.177003,0.5124,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,10.584,15.00135,344.25

50,12:15-12:30,47.472,37.89052,124.384996,130.580717,0,148.177003,9.9918,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,10.584,15.00135,344.25

51,12:30-12:45,47.472,37.89052,124.384996,130.580717,0,148.177003,9.9918,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,10.584,15.00135,344.25

52,12:45-13:00,47.472,37.89052,124.384996,130.580717,0,148.177003,9.9918,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,10.584,15.00135,344.25

53,13:00-13:15,41.4,37.89052,124.384996,130.580717,0,136.902666,9.9918,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,10.584,15.00135,344.25

54,13:15-13:30,41.4,37.89052,124.384996,130.580717,0,136.902666,9.9918,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,10.584,15.00135,344.25

55,13:30-13:45,41.4,37.89052,124.384996,130.580717,0,136.902666,9.9918,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.702,15.00135,344.25

56,13:45-14:00,41.4,37.89052,124.384996,130.580717,0,136.902666,9.9918,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.702,15.00135,344.25

57,14:00-14:15,41.4,37.89052,124.384996,130.580717,0,148.177003,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.702,15.00135,344.25

58,14:15-14:30,41.4,37.89052,124.384996,130.580717,0,148.177003,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.702,15.00135,344.25

59,14:30-14:45,41.4,37.89052,124.384996,130.580717,0,148.177003,9.9918,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,1.873697,179.962454,67.990882,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.702,15.00135,344.25

60,14:45-15:00,41.4,37.89052,124.384996,130.580717,0,148.177003,9.9918,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,4.496874,179.962454,67.990882,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.702,15.00135,344.25

61,15:00-15:15,41.4,37.89052,124.384996,130.580717,0,148.177003,0.5124,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,6.956103,179.962454,67.990882,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.702,15.00135,344.25

62,15:15-15:30,41.4,37.89052,124.384996,130.580717,0,148.177003,0.5124,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,9.274803,179.962454,67.990882,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,125.88,9.702,15.00135,344.25

63,15:30-15:45,41.4,30.360993,124.384996,130.580717,0,148.177003,0.5124,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,3.814367,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,9.274803,179.962454,67.990882,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,9.702,15.00135,344.25

64,15:45-16:00,41.4,30.360993,124.384996,130.580717,0,148.177003,6.1488,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,9.274803,179.962454,67.990882,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,9.702,15.00135,344.25

65,16:00-16:15,41.4,30.360993,124.384996,130.580717,0,148.177003,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,9.274803,179.962454,67.990882,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,9.702,15.00135,344.25

66,16:15-16:30,41.4,30.360993,124.384996,130.580717,0,148.177003,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,9.274803,179.962454,67.990882,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,9.555,15.00135,344.25

67,16:30-16:45,41.4,30.360993,124.384996,130.580717,0,148.177003,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,9.274803,179.962454,67.990882,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,9.555,15.00135,344.25

68,16:45-17:00,41.4,30.360993,124.384996,130.580717,0,148.177003,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,9.274803,179.962454,67.990882,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,9.555,15.00135,344.25

69,17:00-17:15,41.4,30.360993,124.384996,130.580717,0,148.177003,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,9.274803,179.962454,67.990882,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,9.408,15.00135,345.375

70,17:15-17:30,41.4,30.360993,124.384996,130.580717,0,148.177003,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,41.501271,9.274803,179.962454,67.990882,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,9.408,15.00135,345.375

71,17:30-17:45,41.4,28.763046,124.384996,130.580717,0,148.177003,9.9918,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.44,32.333219,688.715948,59.175403,422.443785,8.340651,41.501271,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,9.408,15.00135,345.375

72,17:45-18:00,41.4,28.763046,124.384996,130.580717,0,148.177003,9.9918,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,9.154482,6.745515,0,97.055943,28.44,32.333219,688.715948,59.175403,422.443785,8.340651,41.501271,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,9.261,15.00135,345.375

73,18:00-18:15,41.4,28.763046,124.384996,130.580717,0,148.177003,9.9918,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,12.205976,6.745515,0,97.055943,28.44,32.333219,688.715948,59.175403,422.443785,8.340651,41.501271,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,9.114,15.00135,345.375

74,18:15-18:30,41.4,28.763046,124.384996,130.580717,6.184414,148.177003,9.9918,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,78.386778,6.745515,0,97.055943,28.44,32.333219,688.715948,59.175403,422.443785,8.340651,41.501271,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,8.82,15.00135,345.375

75,18:30-18:45,41.4,35.154834,124.384996,130.580717,12.368827,148.177003,0.5124,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,0,5.534085,49.243676,78.386778,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,41.501271,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,8.673,15.00135,345.375

76,18:45-19:00,41.4,39.469291,124.384996,130.580717,18.838674,148.177003,0.5124,63.745048,22.630299,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,78.386778,6.922624,0,97.055943,28.44,50.070673,688.715948,59.175403,422.443785,8.492299,45.559174,9.274803,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,8.526,15.00135,345.375

77,19:00-19:15,41.4,39.469291,124.384996,130.580717,18.838674,148.177003,0.5124,63.745048,22.630299,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,78.386778,6.922624,0,97.055943,28.44,50.070673,688.715948,59.175403,422.443785,8.492299,45.559174,9.274803,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,8.526,15.00135,345.375

78,19:15-19:30,41.4,39.469291,124.384996,130.580717,18.838674,148.177003,9.4794,63.745048,22.630299,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,78.386778,6.922624,0,97.055943,28.44,50.070673,688.715948,59.175403,422.443785,8.492299,45.559174,9.274803,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,8.526,15.00135,345.375

79,19:30-19:45,41.4,39.469291,124.384996,130.580717,18.838674,148.177003,9.4794,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,78.386778,6.922624,0,97.055943,28.44,50.070673,688.715948,59.175403,422.443785,8.492299,45.559174,9.274803,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,8.526,15.00135,345.375

80,19:45-20:00,41.4,39.469291,124.384996,130.580717,18.838674,148.177003,9.4794,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,9.154482,6.922624,0,97.055943,28.44,50.070673,688.715948,59.175403,422.443785,8.492299,45.559174,9.274803,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,8.673,15.00135,345.375

81,20:00-20:15,41.4,39.469291,124.384996,130.580717,18.838674,148.177003,9.4794,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,4.272092,6.922624,0,97.055943,28.44,50.070673,688.715948,59.175403,422.443785,8.492299,45.559174,9.274803,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,8.673,15.00135,345.375

82,20:15-20:30,41.4,39.469291,124.384996,130.580717,18.838674,148.177003,11.529,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,4.272092,6.922624,0,97.055943,28.44,50.070673,688.715948,59.175403,422.443785,8.492299,45.559174,9.274803,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,8.82,15.00135,345.375

83,20:30-20:45,41.4,39.469291,124.384996,130.580717,18.838674,148.177003,11.529,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,4.272092,6.922624,0,97.055943,28.44,50.070673,688.715948,59.175403,422.443785,8.492299,45.559174,9.274803,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,8.967,15.00135,345.375

84,20:45-21:00,41.4,37.89052,124.384996,130.580717,9.514482,148.177003,11.0166,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,3.3,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,9.114,15.00135,345.375

85,21:00-21:15,41.4,37.89052,124.384996,130.580717,9.514482,148.177003,11.0166,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,3.3,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,9.114,15.00135,345.375

86,21:15-21:30,41.4,37.89052,124.384996,130.580717,9.514482,148.177003,11.0166,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,3.3,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,122.733,9.261,15.00135,345.375

87,21:30-21:45,41.4,37.89052,124.384996,130.580717,9.514482,148.177003,11.0166,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,3.3,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,122.733,9.408,15.00135,345.375

88,21:45-22:00,41.4,39.469291,124.384996,130.580717,18.838674,148.177003,11.529,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,4.272092,6.922624,0,97.055943,28.44,50.070673,688.715948,59.175403,422.443785,8.492299,45.559174,9.274803,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,122.733,9.408,15.00135,345.375

89,22:00-22:15,41.4,39.469291,124.384996,130.580717,18.838674,148.177003,11.529,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,4.272092,6.922624,0,97.055943,28.44,50.070673,688.715948,59.175403,422.443785,8.492299,45.559174,9.274803,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,51.485133,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,122.733,9.555,15.00135,345.375

90,22:15-22:30,41.4,39.469291,124.384996,130.580717,18.838674,148.177003,11.529,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,4.272092,6.922624,0,97.055943,28.44,50.070673,688.715948,59.175403,422.443785,8.492299,45.559174,9.274803,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,51.485133,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,122.733,9.702,15.00135,345.375

91,22:30-22:45,41.4,39.469291,124.384996,130.580717,15.223171,148.177003,11.529,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,4.272092,6.922624,0,97.055943,28.44,50.070673,688.715948,59.175403,422.443785,8.492299,45.559174,9.274803,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,51.485133,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,122.733,10.29,15.00135,345.375

92,22:45-23:00,41.4,37.89052,124.384996,130.580717,6.279558,148.177003,11.0166,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,122.733,10.437,15.00135,345.375

93,23:00-23:15,41.4,37.89052,124.384996,130.580717,0,148.177003,2.562,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,122.733,10.731,15.00135,308.25

94,23:15-23:30,41.4,37.89052,124.384996,130.580717,0,148.177003,2.562,63.745048,20.427664,27.63898,79.37622,1.212818,44.306625,0,5.534085,49.243676,0,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,122.733,10.878,15.00135,308.25

