Block,Time,CHAMERA2,URI2,UNCHAHAR2,UNCHAHAR1,SINGRAULI_HYDRO,TEHRI,SINGRAULI,UNCHAHAR4,TANDA2,UNCHAHAR3,DADRT2,JHAJJAR,KOTESHWR,SEWA2,DULHASTI,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,DHAULIGNGA,RAMPUR,RIHAND2,NJPC,RIHAND1,KISHANGANGA,NAPP,RAPPC,CHAMERA1,BSIUL,TANAKPUR,URI,RAPPB,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
32,07:45:08:00,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,1.063965,19.830272,1.950442,120.694688,101.149098,94.319982,2.551476,43.088137,58.864255,42.66,0,3.2025,48.576,0,79.3646,0,68.481795,0,0,0,40.819993,0,0,0,87.562894,0,0,2.99,2.38,1.45,0.43,1.32,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,14.253199,0,147.515625,46.39908,2.17962,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023596,0,0,0,0.020614,0,0

33,08:00-08:15,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0.85977,19.830272,1.950442,120.694688,101.149098,94.319982,2.551476,43.088137,58.864255,42.66,0,3.0744,48.576,0,79.3646,0,68.481795,0,0,0,40.819993,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.43,1.32,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,14.253199,0,147.515625,46.39908,2.17962,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023596,0,0,0,0.020614,0,0

34,08:15-08:30,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0.85977,19.830272,1.950442,120.694688,101.149098,94.319982,2.551476,43.088137,58.864255,42.66,0,3.0744,48.576,0,79.3646,0,68.481795,0,0,0,40.819993,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.43,1.32,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,14.253199,0,147.515625,46.39908,2.17962,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023596,0,0,0,0.020614,0,0

35,08:30-08:45,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,1.950442,120.694688,101.149098,94.319982,2.551476,43.088137,58.864255,42.66,0,1.7934,48.576,0,79.3646,0,68.481795,0,0,0,40.819993,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.43,1.32,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,14.253199,0,147.515625,46.39908,2.211991,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023596,0,0,0,0.020614,0,0

36,08:45:09:00,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,1.950442,120.694688,101.149098,94.319982,2.551476,43.088137,58.864255,42.66,0,1.7934,48.576,0,79.3646,0,68.481795,0,0,0,40.819993,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.43,1.32,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,14.253199,0,147.515625,46.39908,2.211991,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023596,0,0,0,0.020614,0,0

37,09:00:09:15,43.635161,35.360464,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,1.950442,120.694688,101.149098,94.319982,2.551476,43.088137,58.864255,42.66,0,1.7934,48.576,0,79.3646,0,68.481795,0,0,0,40.23685,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.43,1.32,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,14.253199,0,147.515625,46.39908,2.211991,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023411,0,0,0,0.020455,0,0

38,09:15-09:30,43.635161,35.360464,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,1.950442,120.694688,101.149098,94.319982,2.551476,43.088137,58.864255,42.66,0,1.7934,52.992,0,79.3646,0,68.481795,0,0,0,40.23685,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.43,1.32,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,14.253199,0,147.515625,46.39908,2.211991,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023411,0,0,0,0.020455,0,0

39,09:30-09:45,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,1.639503,120.694688,85.178188,94.319982,2.551476,43.088137,58.864255,42.66,0,1.7934,52.992,0,82.502,0,68.481795,0,0,0,40.23685,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.43,1.32,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,14.253199,0,147.515625,46.39908,2.211991,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023411,0,0,0,0.020455,0,0

40,09:45-10:00,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,1.462832,120.694688,75.861824,94.319982,2.551476,43.088137,58.864255,42.66,0,1.7934,48.576,0,82.502,0,68.481795,0,0,0,40.23685,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.44,1.32,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.89,20.0018,14.253199,0,147.515625,46.39908,2.211991,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023411,0,0,0,0.020455,0,0

41,10:00-10:15,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0.975221,120.694688,50.57455,94.319982,2.551476,43.088137,58.864255,42.66,0,8.8389,48.576,0,83.083,0,68.481795,0,0,0,39.653707,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.44,1.32,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.87,0.89,20.0018,14.253199,0,147.515625,46.39908,2.211991,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023225,0,0,0,0.020455,0,0

42,10:15-10:30,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0.975221,120.694688,50.57455,94.319982,2.551476,43.088137,58.864255,42.66,0,8.8389,48.576,0,83.083,0,68.481795,0,0,0,39.653707,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.46,1.32,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.87,0.94,20.0018,14.253199,0,147.515625,46.39908,2.211991,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023225,0,0,0,0.020455,0,0

43,10:30-10:45,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0.487611,120.694688,25.287274,94.319982,2.551476,43.088137,58.864255,42.66,0,1.7934,48.576,0,83.083,0,68.481795,0,0,0,39.653707,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.46,1.39,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.94,20.0018,14.253199,0,147.515625,46.39908,2.211991,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023039,0,0,0,0.020455,0,0

44,10:45-11:00,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,1.7934,48.576,0,83.083,0,68.481795,0,0,0,39.653707,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.46,1.39,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.94,20.0018,14.253199,0,147.515625,46.39908,2.211991,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023039,0,0,0,0.020455,0,0

45,11:00-11:15,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,1.7934,48.576,0,83.664,0,68.481795,0,0,0,39.070565,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.46,1.39,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.94,20.0018,14.253199,0,147.515625,46.39908,2.211991,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022965,0,0,0,0.020294,0,0

46,11:15-11:30,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,1.7934,48.576,0,83.664,0,68.481795,0,0,0,39.070565,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.46,1.39,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.94,20.0018,14.253199,0,147.515625,46.39908,2.211991,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022965,0,0,0,0.020294,0,0

47,11:30-11:45,43.635161,35.360464,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,1.7934,48.576,0,83.664,0,68.481795,0,0,0,39.070565,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.46,1.39,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.94,20.0018,14.253199,0,147.515625,46.39908,2.211991,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022965,0,0,0,0.020294,0,0

48,11:45-12:00,43.635161,35.360464,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,1.7934,48.576,0,83.664,0,68.481795,0,0,0,39.070565,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.46,1.39,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.94,20.0018,14.253199,0,147.515625,46.39908,2.211991,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022965,0,0,0,0.020294,0,0

49,12:00-12:15,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,4.3554,49.128,0,54.614,0,68.481795,0,0,0,38.487422,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.46,1.5,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.94,20.0018,14.253199,0,147.515625,46.39908,2.287522,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022965,0,0,0,0.020294,0,0

50,12:15-12:30,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,4.3554,49.128,0,54.614,0,68.481795,0,0,0,38.487422,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.46,1.5,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.94,20.0018,14.253199,0,147.515625,46.39908,2.363054,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022965,0,0,0,0.020294,0,0

51,12:30-12:45,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,1.7934,49.128,0,54.614,0,68.481795,0,0,0,38.487422,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.46,1.5,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.94,20.0018,14.253199,0,147.515625,46.39908,2.363054,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022965,0,0,0,0.020294,0,0

52,12:45-13:00,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,1.7934,52.992,0,54.614,0,68.481795,0,0,0,38.487422,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.44,1.5,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.88,20.0018,14.253199,0,147.515625,46.39908,2.363054,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022965,0,0,0,0.020294,0,0

53,13:00-13:15,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,3.843,52.992,0,54.614,0,68.481795,0,0,0,38.487422,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.44,1.57,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.88,20.0018,14.253199,0,147.515625,46.39908,2.363054,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022742,0,0,0,0.020135,0,0

54,13:15-13:30,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,3.843,49.128,0,54.614,0,68.481795,0,0,0,38.487422,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.44,1.57,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.88,20.0018,14.253199,0,147.515625,46.39908,2.363054,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022742,0,0,0,0.020135,0,0

55,13:30-13:45,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,5.124,49.128,0,83.664,0,68.481795,0,0,0,38.487422,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.44,1.57,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.88,20.0018,14.253199,0,147.515625,46.39908,2.363054,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022742,0,0,0,0.020135,0,0

56,13:45-14:00,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,5.124,49.128,0,83.664,0,68.481795,0,0,0,38.487422,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.44,1.57,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.88,20.0018,14.253199,0,147.515625,46.39908,2.363054,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022742,0,0,0,0.020135,0,0

57,14:00-14:15,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,10.8885,49.128,0,83.664,0,68.481795,0,0,0,38.487422,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.44,1.57,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.88,20.0018,14.253199,0,147.515625,46.39908,2.363054,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022296,0,0,0,0.020135,0,0

58,14:15-14:30,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,7.686,49.128,0,83.664,0,68.481795,0,0,0,38.487422,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.44,1.57,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.88,20.0018,14.253199,0,147.515625,46.39908,2.363054,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022296,0,0,0,0.020135,0,0

59,14:30-14:45,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0,120.694688,0,94.319982,2.551476,43.088137,58.864255,42.66,0,8.967,49.128,0,83.664,0,68.481795,0,0,0,38.487422,0,0,0,87.562894,0,0,3.03,2.38,1.45,0.44,1.57,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.88,20.0018,14.253199,0,147.515625,46.39908,2.363054,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022296,0,0,0,0.020135,0,0

60,14:45-15:00,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0.395741,120.694688,20.475526,94.319982,2.551476,43.088137,58.864255,42.66,0,8.967,49.128,0,83.664,0,68.481795,0,0,0,38.487422,0,0,0,87.562894,0,0,3.03,2.38,1.15,0.42,1.57,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.84,20.0018,14.253199,0,147.515625,46.39908,2.363054,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022296,0,0,0,0.020135,0,0

61,15:00-15:15,43.635161,35.360464,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0.395741,120.694688,20.475526,94.319982,2.551476,43.088137,58.864255,42.66,0,8.967,49.128,0,83.664,0,68.481795,0,0,0,37.321136,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.42,1.57,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.84,20.0018,14.253199,0,147.515625,46.39908,2.363054,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022073,0,0,0,0.020135,0,0

62,15:15-15:30,43.635161,35.360464,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,0,0.409876,120.694688,21.396925,94.319982,2.551476,43.088137,58.864255,42.66,0,8.967,49.128,0,83.664,0,68.481795,0,0,0,37.321136,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.42,1.57,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.89,0.84,20.0018,14.253199,0,147.515625,46.39908,2.363054,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022073,0,0,0,0.020135,0,0

63,15:30-15:45,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,9.915135,0.890419,120.694688,46.069933,94.319982,2.551476,43.088137,58.864255,42.66,0,8.967,49.128,0,83.664,0,68.481795,0,0,0,37.321136,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.42,1.57,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.91,0.84,20.0018,14.253199,0,147.515625,46.39908,2.330683,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022073,0,0,0,0.020135,0,0

64,15:45-16:00,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0.85977,19.830272,1.462832,120.694688,75.861824,94.319982,2.551476,43.088137,58.864255,42.66,0,8.967,49.128,0,83.664,0,68.481795,0,0,0,37.321136,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.42,1.57,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.91,0.84,20.0018,14.253199,0,147.515625,46.39908,2.330683,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022073,0,0,0,0.020135,0,0

65,16:00-16:15,43.635161,34.33764,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0.913506,19.830272,1.462832,120.694688,75.861824,94.319982,2.551476,43.088137,58.864255,42.66,0,7.686,49.128,0,83.664,0,68.481795,0,0,0,37.321136,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.4,1.57,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.87,0.87,20.0018,14.253199,0,147.515625,46.39908,2.330683,1.942962,0.979842,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022073,0,0,0,0.019975,0,0

