Block,Time,KHSTPP-II,SASAN,KHSTPP-I,KUDGI,TALA,BRBCL,FSTPP I & II,BSIUL,NAPP,ANTA_CRF,UNCHAHAR1,AURY_CRF,AURY_LF,RIHAND3,AURY_RF,UNCHAHAR4,RAPPC,PARBATI3,TANAKPUR,JHAJJAR,CHAMERA3,URI,RAMPUR,SINGRAULI,NJPC,DHAULIGNGA,KOTESHWR,DADRI_CRF,DULHASTI,UNCHAHAR2,TANDA2,DADRT2,AURY_GF,KISHANGANGA,DADRI_LF,RAPPB,TEHRI,ANTA_RF,RIHAND1,RIHAND2,SEWA2,SALAL,CHAMERA2,DADRI_RF,CHAMERA1,SINGRAULI_HYDRO,KOLDAM,ANTA_GF,DADRI_GF,URI2,ANTA_LF,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,67.075992,401.847750,26.093700,67.58,26.963622,14.490647,7.235094,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.893419,115.129977,0.000000,45.829469,0.000000,99.556875,0.000000,35.325627,7.615075,0.000000,32.203813,24.567210,0.000000,180.021972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,114.037875,15.257228,51.602561,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,31.557343,0.000000,13.345201,0,0,0,0,0

48,11:45-12:00,67.075992,401.847750,26.093700,68.54,26.963622,15.919413,7.235094,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.893419,115.129977,0.000000,45.829469,0.000000,99.556875,0.000000,35.325627,7.615075,0.000000,32.203813,24.567210,0.000000,180.021972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,114.037875,15.257228,51.602561,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,31.557343,0.000000,13.345201,0,0,0,0,0

49,12:00-12:15,67.075992,401.847750,11.246910,70.47,26.963622,15.919413,7.235094,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,7.914735,115.129977,0.000000,45.829469,0.000000,99.556875,0.000000,35.325627,7.615075,0.000000,32.203813,21.263485,0.000000,180.092470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,114.037875,15.257228,51.602561,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

50,12:15-12:30,67.075992,401.847750,11.246910,70.47,26.963622,15.919413,7.235094,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,7.914735,115.129977,0.000000,45.829469,0.000000,99.556875,0.000000,35.325627,7.615075,0.000000,32.203813,21.263485,0.000000,180.054016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,114.037875,15.257228,51.602561,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

51,12:30-12:45,67.075992,401.847750,11.246910,72.40,26.963622,15.919413,7.235094,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,93.920677,0.000000,0.000000,49.003704,0.000000,7.914735,115.129977,0.000000,45.829469,0.000000,73.388550,0.000000,35.325627,7.615075,0.000000,32.203813,21.263485,0.000000,180.092470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,98.591475,15.257228,51.602561,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

52,12:45-13:00,38.113992,401.847750,11.246910,73.37,26.963622,15.919413,1.930800,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,93.920677,0.000000,0.000000,49.003704,0.000000,7.914735,115.129977,0.000000,45.829469,0.000000,73.388550,0.000000,35.325627,7.615075,0.000000,32.203813,21.263485,0.000000,180.054016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,98.591475,15.257228,51.602561,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

53,13:00-13:15,38.113992,401.847750,11.246910,71.44,26.963622,15.919413,1.930800,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,93.920677,0.000000,0.000000,49.003704,0.000000,9.151413,115.129977,0.000000,45.829469,0.000000,73.388550,0.000000,35.325627,7.615075,0.000000,0.000000,21.263485,0.000000,180.092470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,98.591475,15.257228,74.038457,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

54,13:15-13:30,38.113992,401.847750,11.246910,70.47,26.963622,15.919413,1.930800,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,93.920677,0.000000,0.000000,49.003704,0.000000,9.151413,115.129977,0.000000,45.829469,0.000000,73.388550,0.000000,35.325627,7.615075,0.000000,0.000000,21.263485,0.000000,180.054016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,98.591475,15.257228,74.038457,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

55,13:30-13:45,67.075992,401.847750,11.246910,68.54,26.963622,15.919413,7.235094,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,93.920677,0.000000,0.000000,49.003704,0.000000,9.151413,115.129977,0.000000,45.829469,0.000000,73.388550,0.000000,35.325627,7.615075,0.000000,0.000000,21.263485,0.000000,180.092470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,98.591475,15.257228,74.038457,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

56,13:45-14:00,67.075992,401.847750,11.246910,64.68,26.963622,15.919413,7.235094,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,93.920677,0.000000,0.000000,49.003704,0.000000,9.151413,115.129977,0.000000,45.829469,0.000000,73.388550,0.000000,35.325627,7.615075,0.000000,0.000000,21.263485,0.000000,180.054016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,98.591475,15.257228,74.038457,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

57,14:00-14:15,67.075992,401.847750,11.246910,67.58,26.963622,15.919413,7.235094,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,93.920677,0.000000,0.000000,49.003704,0.000000,9.151413,115.129977,0.000000,45.829469,0.000000,73.388550,0.000000,35.325627,7.615075,0.000000,0.000000,21.263485,0.000000,180.092470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,98.591475,15.257228,74.038457,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

58,14:15-14:30,67.075992,401.847750,11.246910,68.54,26.963622,15.919413,7.235094,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,93.920677,0.000000,0.000000,49.003704,0.000000,9.151413,115.129977,0.000000,45.829469,0.000000,73.388550,0.000000,35.325627,7.615075,0.000000,0.000000,21.263485,0.000000,180.054016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,98.591475,15.257228,74.038457,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

59,14:30-14:45,97.812687,401.847750,11.082792,73.37,26.963622,15.919413,7.235094,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,93.920677,0.000000,0.000000,49.003704,0.000000,4.204703,115.129977,0.000000,45.829469,0.000000,73.568693,0.000000,35.325627,7.615075,0.000000,0.000000,21.773709,0.000000,180.092470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,98.591475,15.257228,63.942304,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

60,14:45-15:00,97.812687,401.847750,11.082792,74.34,26.963622,15.919413,9.009596,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,93.920677,0.000000,0.000000,49.003704,0.000000,4.204703,115.129977,0.000000,45.829469,0.000000,73.568693,0.000000,35.325627,7.615075,0.000000,0.000000,21.773709,0.000000,180.062989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,98.591475,15.257228,63.942304,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

61,15:00-15:15,97.812687,401.847750,26.093700,75.30,26.963622,15.919413,9.009596,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,93.920677,0.000000,0.000000,49.003704,0.000000,4.204703,115.129977,0.000000,45.829469,0.000000,99.913902,0.000000,35.325627,7.615075,0.000000,0.000000,24.567210,0.000000,180.101442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,98.591475,15.257228,51.602561,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

62,15:15-15:30,97.812687,401.847750,26.093700,76.27,26.963622,15.919413,9.009596,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,93.920677,0.000000,0.000000,49.003704,0.000000,2.968026,115.129977,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,24.731328,0.000000,180.062989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,98.591475,15.257228,51.602561,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

63,15:30-15:45,97.812687,401.847750,26.093700,74.34,26.963622,15.919413,9.009596,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,93.920677,0.000000,0.000000,49.003704,0.000000,9.151413,115.129977,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,24.731328,0.000000,180.105288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,98.591475,15.257228,44.871792,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

64,15:45-16:00,97.812687,401.847750,26.093700,73.37,26.963622,15.919413,9.009596,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,93.920677,0.000000,0.000000,49.003704,0.000000,9.151413,115.129977,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,24.731328,0.000000,180.066834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,98.591475,15.257228,44.871792,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

65,16:00-16:15,97.812687,401.847750,26.093700,72.40,26.963622,15.919413,9.009596,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.151413,115.129977,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,24.731328,0.000000,180.105288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

66,16:15-16:30,97.812687,401.847750,26.093700,71.44,26.963622,15.919413,9.009596,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.151413,115.129977,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,24.731328,0.000000,180.066834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

67,16:30-16:45,97.812687,401.847750,26.093700,70.47,26.963622,15.919413,9.009596,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.769751,115.129977,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,24.731328,0.000000,180.118105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

68,16:45-17:00,97.812687,401.847750,26.093700,68.54,26.963622,15.919413,9.009596,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.769751,115.129977,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,24.731328,0.000000,180.066834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

69,17:00-17:15,97.812687,401.847750,26.093700,86.89,26.963622,15.919413,9.009596,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.769751,115.129977,0.000000,50.092675,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,24.731328,0.000000,180.118105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

70,17:15-17:30,97.812687,401.847750,26.093700,86.89,26.963622,15.919413,9.009596,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.769751,115.129977,0.000000,50.092675,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,24.567210,0.000000,180.066834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

71,17:30-17:45,97.812687,401.847750,26.267472,86.89,26.963622,15.919413,9.009596,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,4.204703,115.129977,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,24.403092,0.000000,180.118105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

72,17:45-18:00,97.812687,401.847750,26.267472,86.89,26.963622,15.919413,9.009596,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,6.183387,115.129977,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,24.403092,0.000000,180.066834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.345201,0,0,0,0,0

73,18:00-18:15,71.902992,401.847750,26.267472,86.89,26.963622,15.919413,5.304294,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,6.183387,118.744200,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,24.403092,0.000000,180.118105,0.000000,0.000000,0.000000,0.000000,10.643535,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.639839,0,0,0,0,0

74,18:15-18:30,71.902992,401.847750,26.267472,86.89,26.963622,15.919413,5.304294,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.893419,118.744200,0.000000,50.092675,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,24.403092,0.000000,180.066834,0.000000,0.000000,0.000000,0.000000,21.287070,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.960341,0.000000,0.000000,0.000000,30.793733,0.000000,13.639839,0,0,0,0,0

75,18:30-18:45,71.902992,399.675600,26.267472,86.89,26.963622,15.919413,5.304294,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,11.748435,118.744200,0.000000,50.092675,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,24.403092,0.000000,180.118105,0.000000,0.000000,0.000000,0.000000,31.930605,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,13.639839,0,0,0,0,0

76,18:45-19:00,71.902992,399.675600,26.267472,86.89,26.963622,15.919413,5.304294,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,11.748435,118.744200,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,24.403092,0.000000,180.066834,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,13.639839,0,0,0,0,0

77,19:00-19:15,86.569500,399.675600,29.474309,86.89,26.963622,15.919413,12.077154,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.769751,118.647660,0.000000,45.829469,0.000000,99.918900,0.000000,36.218333,8.091017,0.000000,0.000000,28.819309,0.000000,181.544644,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,13.342221,0,0,0,0,0

78,19:15-19:30,109.341990,399.675600,29.885888,86.89,26.963622,15.919413,12.077154,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.769751,118.647660,0.000000,45.829469,0.000000,99.918900,0.000000,36.218333,8.091017,0.000000,0.000000,30.298886,0.000000,189.218400,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,13.342221,0,0,0,0,0

79,19:30-19:45,114.167335,399.675600,29.885888,86.89,26.963622,15.919413,12.077154,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.151413,161.282742,0.000000,45.829469,0.000000,99.918900,0.000000,36.218333,8.091017,0.000000,0.000000,40.027365,0.000000,241.350000,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,15.634332,0,0,0,0,0

80,19:45-20:00,114.167335,399.675600,29.885888,86.89,26.963622,15.919413,12.077154,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.151413,211.835308,0.000000,45.829469,0.000000,99.918900,0.000000,36.218333,8.091017,0.000000,0.000000,40.923403,0.000000,294.447000,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,16.016469,0,0,0,0,0

81,20:00-20:15,114.167335,399.675600,29.885888,86.89,25.544484,15.919413,13.351395,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.151413,211.835308,0.000000,45.829469,0.000000,99.918900,0.000000,36.218333,8.091017,0.000000,0.000000,40.923403,0.000000,294.447000,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,21.247524,0,0,0,0,0

82,20:15-20:30,114.167335,399.675600,29.885888,86.89,25.544484,15.919413,13.419060,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.151413,211.835308,0.000000,45.829469,0.000000,99.918900,0.000000,36.218333,8.091017,0.000000,0.000000,40.923403,0.000000,294.447000,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,21.902030,0,0,0,0,0

83,20:30-20:45,114.167335,399.675600,29.885888,86.89,25.544484,15.919413,14.090013,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.151413,211.835308,0.000000,45.829469,0.000000,99.918900,0.000000,36.218333,8.091017,0.000000,0.000000,40.923403,0.000000,303.530352,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,21.902030,0,0,0,0,0

84,20:45-21:00,114.167335,399.675600,29.885888,86.89,25.544484,15.919413,14.090013,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.151413,211.835308,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,40.923403,0.000000,303.530352,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,21.902030,0,0,0,0,0

85,21:00-21:15,114.167335,399.675600,29.885888,86.89,26.963622,15.919413,14.090013,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,11.130097,211.835308,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,40.923403,0.000000,303.530352,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,21.902030,0,0,0,0,0

86,21:15-21:30,114.167335,399.675600,29.885888,86.89,26.963622,15.919413,14.090013,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,11.130097,211.835308,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,40.923403,0.000000,303.530352,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,21.902030,0,0,0,0,0

87,21:30-21:45,114.167335,399.675600,29.885888,86.89,26.963622,15.919413,14.090013,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,11.748435,211.835308,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,7.615075,0.000000,0.000000,40.923403,0.000000,303.530352,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,21.902030,0,0,0,0,0

88,21:45-22:00,114.167335,399.675600,29.885888,86.89,26.963622,15.919413,14.090013,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,11.748435,211.835308,0.000000,45.829469,0.000000,99.918900,0.000000,36.218333,15.610904,0.000000,0.000000,40.923403,0.000000,303.530352,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,21.902030,0,0,0,0,0

89,22:00-22:15,114.167335,397.503450,29.885888,86.89,26.963622,15.919413,14.090013,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,11.748435,211.835308,0.000000,45.829469,0.000000,99.918900,0.000000,36.218333,15.610904,0.000000,0.000000,40.923403,0.000000,303.530352,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,21.902030,0,0,0,0,0

90,22:15-22:30,114.167335,397.503450,29.885888,86.89,26.963622,15.919413,14.090013,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,11.748435,211.835308,0.000000,45.829469,0.000000,99.918900,0.000000,36.218333,15.610904,0.000000,0.000000,40.923403,0.000000,303.530352,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,21.902030,0,0,0,0,0

91,22:30-22:45,114.167335,397.503450,29.885888,86.89,26.963622,15.919413,14.090013,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.151413,211.835308,0.000000,45.829469,0.000000,99.918900,0.000000,36.218333,15.610904,0.000000,0.000000,40.923403,0.000000,303.530352,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,21.902030,0,0,0,0,0

92,22:45-23:00,114.167335,397.503450,29.885888,85.92,26.963622,15.919413,14.090013,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.151413,211.835308,0.000000,45.829469,0.000000,99.918900,0.000000,36.218333,15.610904,0.000000,0.000000,40.923403,0.000000,303.530352,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,21.902030,0,0,0,0,0

93,23:00-23:15,114.167335,397.503450,29.885888,85.92,26.963622,15.919413,14.090013,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.151413,211.835308,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,15.420527,0.000000,0.000000,40.923403,0.000000,303.530352,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,21.902030,0,0,0,0,0

94,23:15-23:30,114.167335,397.503450,29.885888,84.96,26.963622,15.919413,14.090013,0.000000,27.735170,0.000000,0.000000,0.000000,0.000000,119.386794,0.000000,0.000000,49.003704,0.000000,9.151413,211.835308,0.000000,45.829469,0.000000,99.918900,0.000000,35.325627,15.420527,0.000000,0.000000,40.923403,0.000000,303.530352,0.000000,0.000000,0.000000,0.000000,40.871174,0.000000,88.816800,114.037875,15.257228,0.000000,0.000000,0.000000,41.183964,0.868001,0.000000,0.000000,0.000000,30.793733,0.000000,21.902030,0,0,0,0,0

