Block,Time,SASAN,CHAMERA2,URI2,KISHANGANGA,NJPC,PARBATI3,AURY_GF,UNCHAHAR3,RIHAND2,DULHASTI,CHAMERA1,ANTA_LF,TANDA2,TANAKPUR,SEWA2,DADRI_LF,RAPPC,BSIUL,DADRT2,UNCHAHAR4,NAPP,TEHRI,DHAULIGNGA,AURY_RF,DADRI_CRF,AURY_LF,CHAMERA3,KOTESHWR,KOLDAM,SINGRAULI_HYDRO,SINGRAULI,URI,BRBCL,UNCHAHAR1,RIHAND3,RIHAND1,RAMPUR,ANTA_CRF,DADRI_RF,SALAL,JHAJJAR,ANTA_GF,RAPPB,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,UNCHAHAR2,ANTA_RF,DADRI_GF,AURY_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,22.638505,117.218503,57.122017,40.685542,0.000000,5.172163,2.349444,12.092701,0.000000,65.793651,12.589056,559.262579,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,139.573017,37.299192,19.305970,18.789275,122.885103,91.134166,6.511447,0.000000,0.000000,49.353858,215.586530,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,22.638505,120.026598,57.122017,40.685542,0.000000,5.172163,2.473099,12.092701,0.000000,65.793651,12.589056,590.412713,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,144.673084,37.299192,19.305970,18.789275,126.049566,93.648808,6.511447,0.000000,0.000000,49.353858,221.435283,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,404.238681,46.816884,33.163713,5.367487,173.717757,4.123849,0.000000,22.638505,120.068837,57.122017,40.685542,0.000000,5.172163,2.473099,12.092701,0.000000,65.793651,12.589056,590.412713,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,144.784333,33.036427,19.305970,18.789275,126.049566,93.688102,6.511447,0.000000,0.000000,49.353858,221.435283,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,404.238681,46.816884,33.163713,5.367487,173.717757,0.000000,0.000000,22.638505,120.068837,57.122017,40.685542,0.000000,5.172163,9.892394,12.092701,0.000000,65.793651,12.589056,590.412713,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,144.784333,33.036427,19.305970,18.789275,126.049566,93.688102,6.511447,0.000000,0.000000,49.353858,221.435283,0.000000,0.000000,42.772443,127.130010,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,404.238681,46.816884,33.163713,5.367487,173.717757,0.000000,0.000000,22.638505,120.068837,57.122017,40.685542,0.000000,5.172163,9.892394,12.092701,0.000000,65.793651,12.589056,590.412713,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,144.784333,33.036427,19.305970,18.789275,126.049566,93.688102,6.511447,0.000000,0.000000,49.353858,221.435283,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,404.238681,46.816884,33.163713,5.367487,173.717757,0.000000,0.000000,22.532322,120.068837,57.122017,40.685542,0.000000,5.172163,9.768739,12.092701,0.000000,65.793651,12.589056,520.428463,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,132.152143,37.299192,19.305970,18.692745,126.049566,93.688102,6.511447,0.000000,0.000000,49.353858,32.961472,0.000000,0.000000,38.665381,127.064177,11.805619,0.000000,20.849225,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,404.238681,46.816884,33.163713,5.367487,173.717757,0.000000,0.000000,22.532322,120.068837,57.122017,40.685542,0.000000,5.172163,9.768739,12.092701,0.000000,65.793651,12.589056,462.732579,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,121.269026,37.299192,19.305970,18.692745,126.049566,93.688102,6.511447,0.000000,0.000000,49.353858,32.961472,0.000000,0.000000,38.665381,127.064177,11.805619,0.000000,20.849225,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,404.238681,46.816884,33.163713,5.367487,173.717757,0.000000,0.000000,22.532322,120.068837,57.122017,40.685542,0.000000,5.172163,2.967718,12.092701,0.000000,65.793651,12.589056,462.732579,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,113.689711,37.299192,19.305970,18.692745,126.049566,93.688102,6.511447,0.000000,0.000000,62.814002,32.961472,0.000000,0.000000,38.665381,127.064177,11.805619,0.000000,20.849225,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,404.238681,46.816884,33.163713,5.367487,173.717757,0.000000,0.000000,22.532322,120.068837,57.122017,40.685542,0.000000,5.172163,2.967718,12.092701,0.000000,65.793651,12.589056,482.038579,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,113.689711,33.036427,19.305970,18.692745,126.049566,93.688102,6.511447,0.000000,0.000000,76.621865,32.961472,0.000000,0.000000,38.665381,118.971487,11.805619,0.000000,20.849225,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,404.238681,46.816884,33.163713,5.367487,173.717757,0.000000,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,2.967718,12.092701,0.000000,65.793651,12.589056,530.303579,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,113.689711,33.036427,19.305970,21.436224,126.049566,93.688102,6.511447,0.000000,0.000000,76.621865,32.961472,0.000000,0.000000,38.664167,127.019538,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,404.238681,46.816884,33.163713,5.367487,173.717757,0.000000,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,2.967718,12.092701,0.000000,65.793651,12.589056,620.044386,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,113.689711,33.036427,19.305970,21.436224,126.049566,93.688102,6.511447,0.000000,0.000000,76.621865,32.961472,0.000000,0.000000,38.718086,127.130010,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,404.238681,46.816884,33.163713,5.367487,173.717757,0.000000,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,9.768739,12.092701,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,113.689711,33.036427,19.305970,21.436224,126.049566,93.688102,6.511447,0.000000,0.000000,76.621865,32.961472,0.000000,0.000000,38.718086,127.130010,10.743789,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,404.238681,46.816884,33.163713,5.367487,173.717757,0.000000,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,9.768739,12.092701,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,113.689711,33.036427,19.305970,21.436224,126.049566,93.688102,6.511447,0.000000,0.000000,76.621865,32.961472,0.000000,0.000000,38.718086,127.130010,10.743789,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,404.238681,46.816884,32.392463,5.367487,173.717757,0.000000,0.000000,26.659462,120.068837,57.122017,40.685542,0.000000,5.172163,9.768739,12.092701,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,120.902985,33.036427,19.305970,21.831997,126.049566,93.688102,6.511447,0.000000,0.000000,76.621865,29.154087,0.000000,0.000000,38.718086,127.130010,10.743789,0.000000,21.670985,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,404.238681,46.816884,32.392463,5.367487,173.717757,0.000000,0.000000,26.659462,120.068837,57.122017,40.685542,0.000000,5.172163,2.967718,12.092701,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,130.980057,33.036427,19.305970,21.831997,126.049566,93.688102,6.511447,0.000000,0.000000,76.621865,29.154087,0.000000,0.000000,38.718086,143.153990,10.743789,0.000000,21.670985,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,404.238681,46.816884,33.163713,5.367487,173.717757,0.000000,0.000000,26.659462,120.068837,57.122017,40.685542,0.000000,5.172163,1.731169,12.092701,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,141.959260,33.036427,19.305970,21.831997,126.049566,93.688102,6.511447,0.000000,0.000000,76.621865,93.365554,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.670985,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,404.238681,46.816884,33.163713,5.367487,173.717757,0.000000,0.000000,26.659462,120.068837,57.122017,40.685542,0.000000,5.172163,1.731169,12.092701,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,144.784333,33.036427,19.305970,21.831997,126.049566,93.688102,6.511447,0.000000,0.000000,76.621865,93.365554,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.670985,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,404.238681,46.816884,33.163713,5.367487,173.717757,0.000000,0.000000,26.659462,120.068837,57.122017,40.685542,0.000000,5.172163,1.731169,12.092701,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,144.784333,33.036427,19.305970,21.831997,126.049566,93.688102,6.511447,0.000000,0.000000,80.760859,121.599903,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.670985,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,404.238681,46.816884,33.163713,5.367487,173.717757,0.000000,0.000000,26.659462,120.068837,57.122017,40.685542,0.000000,5.172163,1.731169,12.092701,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,144.784333,33.036427,19.305970,21.831997,126.049566,93.688102,6.511447,0.000000,0.000000,80.760859,144.193039,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.670985,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,404.238681,46.816884,33.163713,5.367487,173.717757,4.123849,0.000000,26.659462,120.068837,57.122017,40.685542,0.000000,5.172163,1.731169,12.092701,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,144.784333,33.036427,19.305970,21.831997,126.049566,93.688102,6.511447,0.000000,0.000000,80.760859,166.786078,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,17.134172,0.000000,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,404.238681,46.816884,33.163713,5.367487,173.717757,4.123849,0.000000,26.659462,120.068837,57.122017,40.685542,0.000000,5.172163,1.731169,12.092701,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,144.784333,33.036427,19.305970,21.831997,126.049566,93.688102,6.511447,0.000000,0.000000,80.760859,189.379215,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.670985,0.000000,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,26.659462,120.068837,57.122017,40.685542,0.000000,5.172163,1.731169,12.092701,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,144.784333,33.036427,19.305970,21.831997,126.049566,93.688102,6.511447,0.000000,0.000000,80.760859,211.981811,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.670985,0.000000,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,26.659462,120.068837,57.122017,40.685542,0.000000,5.172163,1.731169,12.092701,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,144.784333,33.036427,19.305970,21.831997,126.049566,93.688102,6.511447,0.000000,0.000000,80.760859,234.574947,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.670985,0.000000,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,26.659462,120.068837,57.122017,40.685542,0.000000,5.172163,1.731169,12.123315,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,0.000000,20.964104,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,144.784333,33.036427,19.305970,21.831997,126.049566,93.688102,6.511447,0.000000,0.000000,80.760859,243.225772,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.670985,0.000000,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,26.659462,120.068837,57.122017,40.685542,0.000000,5.172163,1.731169,12.123315,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,10.076045,21.012717,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,144.784333,33.036427,19.305970,21.831997,126.049566,93.688102,6.511447,0.000000,0.000000,80.760859,243.225772,0.000000,0.000000,42.772443,143.153990,11.805619,0.000000,21.670985,0.000000,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,9.768739,12.123315,0.000000,65.793651,12.589056,662.029093,1.650663,47.788440,20.152088,42.025433,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.511447,0.000000,0.000000,80.760859,243.225772,0.000000,0.000000,42.772443,136.700960,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,9.768739,12.123315,0.000000,65.793651,12.589056,661.740758,1.650663,47.788440,30.228133,42.025433,0.000000,0.000000,0.000000,33.622609,0.000000,8.952967,0.758886,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.511447,0.000000,0.000000,80.760859,243.225772,0.000000,0.000000,42.772443,136.700960,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,404.238681,46.816884,33.163713,5.367487,173.717757,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,4.204268,12.123315,0.000000,65.793651,12.589056,661.740758,1.650663,47.788440,40.304177,42.025433,0.000000,0.000000,0.000000,33.622609,9.458890,8.952967,0.758886,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.511447,0.000000,0.000000,80.760859,224.572701,0.000000,0.000000,42.772443,136.700960,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,404.238681,48.175270,37.019958,5.465078,175.707713,22.092054,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,4.204268,18.148236,0.000000,65.793651,12.652766,661.740758,1.650663,47.788440,40.304177,42.025433,0.000000,0.000000,0.000000,33.622609,10.015294,8.952967,0.758886,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.682409,0.000000,0.000000,80.760859,224.572701,0.000000,0.000000,42.772443,136.700960,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,404.238681,48.175270,37.019958,5.465078,175.707713,56.750067,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,4.204268,18.148236,0.000000,65.793651,12.652766,661.740758,1.650663,47.788440,40.304177,42.025433,0.000000,0.000000,0.000000,33.622609,10.015294,8.952967,0.961673,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.682409,0.000000,0.000000,76.834984,243.225772,0.000000,0.000000,42.772443,136.700960,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,404.238681,48.175270,37.019958,5.465078,175.707713,56.750067,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,4.204268,18.148236,0.000000,65.793651,12.652766,661.740758,1.650663,47.788440,40.304177,42.025433,0.000000,0.000000,0.000000,33.622609,10.015294,8.952967,0.961673,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.682409,0.000000,0.000000,76.834984,243.225772,0.000000,0.000000,42.772443,136.700960,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,404.238681,48.175270,37.019958,5.465078,175.707713,56.750067,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,4.204268,18.148236,0.000000,65.793651,12.652766,661.740758,1.650663,47.788440,40.304177,42.025433,0.000000,0.000000,0.000000,33.622609,10.015294,8.952967,0.961673,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.682409,0.000000,0.000000,76.834984,243.225772,0.000000,0.000000,42.772443,136.700960,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,404.238681,48.175270,37.019958,5.465078,175.707713,56.750067,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,4.204268,18.148236,0.000000,65.793651,12.652766,661.740758,1.650663,47.788440,40.304177,42.025433,0.000000,0.000000,0.000000,33.622609,10.015294,8.952967,0.961673,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.682409,0.000000,0.000000,76.834984,243.225772,0.000000,0.000000,42.772443,136.700960,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,404.238681,48.175270,37.019958,5.465078,175.707713,56.750067,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,4.204268,18.148236,0.000000,65.793651,12.652766,661.740758,1.650663,47.788440,40.304177,42.025433,0.000000,0.000000,0.000000,33.622609,10.015294,8.952967,1.045297,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.682409,0.000000,0.000000,76.834984,243.225772,0.000000,0.000000,42.772443,136.700960,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,404.238681,48.175270,37.019958,5.465078,175.707713,56.750067,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,4.204268,18.148236,0.000000,65.793651,12.652766,661.740758,1.650663,47.788440,40.304177,42.025433,0.000000,0.000000,0.000000,33.622609,10.015294,8.952967,1.045297,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.682409,0.000000,0.000000,76.834984,243.225772,0.000000,0.000000,42.772443,136.700960,11.805619,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,404.238681,48.175270,37.019958,5.465078,175.707713,20.619250,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,5.193507,18.148236,0.000000,65.793651,12.652766,661.740758,1.650663,47.788440,40.304177,42.025433,0.000000,0.000000,0.000000,33.622609,10.015294,8.952967,1.045297,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.682409,0.000000,0.000000,76.834984,270.894842,0.000000,0.000000,42.772443,136.700960,11.405020,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,404.238681,46.816884,33.934961,5.367487,173.717757,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,5.172163,5.193507,12.123315,0.000000,65.793651,12.589056,661.740758,1.650663,47.788440,40.304177,42.025433,0.000000,0.000000,0.000000,33.622609,9.458890,8.952967,1.045297,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.511447,0.000000,0.000000,76.834984,275.162240,0.000000,0.000000,42.772443,136.700960,11.405020,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,404.238681,46.816884,33.934961,5.367487,173.717757,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,2.844933,5.193507,12.123315,0.000000,65.793651,12.589056,661.740758,1.650663,47.788440,40.304177,42.025433,0.000000,0.000000,0.000000,33.622609,9.458890,8.952967,1.087110,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.511447,0.000000,0.000000,76.834984,291.057739,0.000000,0.000000,42.772443,136.700960,11.405020,0.000000,21.036011,0.000000,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,404.238681,46.816884,33.934961,5.367487,173.717757,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,2.844933,5.193507,12.123315,0.000000,65.793651,12.589056,661.740758,1.650663,47.788440,40.304177,42.025433,18.654616,0.000000,0.000000,33.622609,9.458890,8.952967,1.087110,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.511447,0.000000,20.271300,76.834984,291.057739,0.000000,0.000000,42.772443,136.700960,11.405020,0.000000,21.036011,11.504059,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,404.238681,46.816884,33.934961,5.367487,173.717757,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,2.844933,5.193507,12.123315,0.000000,65.793651,12.589056,661.740758,1.650663,47.788440,40.304177,42.025433,18.654616,0.000000,0.000000,33.622609,9.458890,8.952967,1.087110,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.511447,0.000000,21.103389,76.834984,302.354258,0.000000,0.000000,42.772443,136.700960,11.405020,0.000000,21.036011,11.504059,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,404.238681,48.175270,37.019958,5.465078,175.707713,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,2.844933,4.204268,18.148236,0.000000,65.793651,12.652766,661.740758,1.650663,47.788440,40.304177,42.025433,18.654616,0.000000,0.000000,33.622609,20.030589,8.952967,1.087110,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.682409,0.000000,21.103389,76.834984,302.354258,0.000000,0.000000,42.772443,136.700960,11.405020,0.000000,21.036011,11.504059,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,404.238681,48.175270,37.019958,5.465078,175.707713,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,2.844933,4.204268,18.148236,0.000000,65.793651,12.652766,661.740758,1.650663,47.788440,40.304177,42.025433,18.654616,0.000000,0.000000,33.622609,20.030589,8.952967,1.087110,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.682409,0.000000,21.103389,76.834984,313.650778,0.000000,0.000000,42.772443,136.700960,11.405020,0.000000,21.036011,11.504059,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,404.238681,48.175270,37.019958,5.465078,175.707713,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,2.844933,4.204268,18.148236,0.000000,65.793651,12.652766,661.740758,1.650663,47.788440,40.304177,42.025433,18.654616,0.000000,0.000000,33.622609,20.030589,8.952967,1.087110,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.682409,0.000000,21.236600,76.834984,313.650778,0.000000,0.000000,42.772443,136.700960,11.405020,0.000000,21.036011,11.504059,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,404.238681,48.175270,37.019958,5.465078,175.707713,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,2.844933,2.967718,18.148236,0.000000,65.793651,12.652766,661.740758,1.650663,47.788440,40.304177,42.025433,18.654616,0.000000,0.000000,33.622609,20.030589,8.952967,1.087110,144.784333,33.036427,19.227310,21.436224,126.049566,93.688102,6.682409,0.000000,21.236600,75.152466,324.947395,0.000000,0.000000,42.772443,136.700960,11.405020,0.000000,21.036011,11.504059,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,404.238681,46.816884,33.934961,5.367487,173.717757,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,2.844933,3.956958,18.148236,0.000000,65.793651,12.589056,661.740758,1.650663,47.788440,40.304177,42.025433,18.654616,0.000000,0.000000,33.622609,20.030589,8.952967,1.087110,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.511447,0.000000,21.236600,75.152466,324.947395,0.000000,0.000000,42.772443,136.700960,11.405020,0.000000,21.036011,11.504059,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,404.238681,46.816884,33.934961,5.367487,173.717757,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,2.844933,3.956958,18.148236,0.000000,65.793651,12.589056,661.740758,1.650663,47.788440,40.304177,42.025433,18.654616,0.000000,0.000000,33.622609,26.707451,8.952967,1.087110,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.511447,0.000000,21.236600,75.152466,336.243914,0.000000,0.000000,42.772443,136.700960,11.405020,0.000000,21.036011,11.504059,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,404.238681,46.816884,33.934961,5.367487,173.717757,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,2.844933,3.956958,18.148236,0.000000,65.793651,12.589056,661.740758,1.650663,47.788440,40.304177,42.025433,18.654616,0.000000,0.000000,33.622609,26.707451,8.952967,1.087110,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.511447,0.000000,21.236600,75.152466,336.243914,0.000000,0.000000,42.772443,136.700960,11.405020,0.000000,21.036011,11.504059,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,404.238681,46.816884,33.934961,5.367487,173.717757,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,2.844933,3.956958,18.148236,0.000000,65.793651,12.589056,661.740758,1.650663,47.788440,40.304177,42.025433,18.654616,0.000000,0.000000,33.622609,26.707451,8.952967,1.087110,144.784333,33.036427,19.183946,21.436224,126.049566,93.688102,6.511447,0.000000,21.236600,75.152466,347.540434,0.000000,0.000000,42.772443,136.700960,11.405020,0.000000,21.036011,11.504059,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,404.238681,46.816884,33.934961,5.367487,173.717757,17.673643,0.000000,26.051323,120.068837,57.122017,40.685542,0.000000,2.844933,3.956958,11.021196,0.000000,65.793651,12.589056,661.740758,1.650663,47.788440,40.304177,42.025433,18.654616,0.000000,0.000000,33.622609,26.707451,8.952967,1.087110,144.784333,33.036427,19.305970,21.436224,126.049566,93.688102,6.511447,0.000000,21.236600,75.152466,347.540434,0.000000,0.000000,42.772443,136.700960,11.405020,0.000000,21.036011,11.504059,0.000000,0.000000,0,0,0,0,0

