Block,Time,SASAN,RAMPUR,KISHANGANGA,DADRT2,KUDGI,DADRI_RF,SALAL,CHAMERA3,AURY_RF,KOLDAM,SEWA2,DADRI_CRF,ANTA_CRF,TEHRI,AURY_LF,JHAJJAR,RIHAND1,DULHASTI,KHSTPP-I,TALA,ANTA_GF,DADRI_LF,FSTPP I & II,KHSTPP-II,BRBCL,KOTESHWR,RIHAND3,UNCHAHAR2,SINGRAULI_HYDRO,TANAKPUR,BSIUL,DADRI_GF,TANDA2,NAPP,CHAMERA2,ANTA_LF,DHAULIGNGA,NJPC,AURY_GF,SINGRAULI,AURY_CRF,RIHAND2,RAPPC,RAPPB,ANTA_RF,URI2,PARBATI3,UNCHAHAR1,UNCHAHAR3,CHAMERA1,URI,UNCHAHAR4,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.381292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,16.220068,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,12.522787,0.000000,0.000000,0.000000,38.454280,11.611896,0.000000,0.000000,22.640052,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,9.977597,30.873476,0.000000,19.343482,25.542978,0.000000,36.331094,0.000000,0,0,0,0,0

48,11:45-12:00,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.381292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,16.220068,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,10.538979,0.000000,0.000000,0.000000,38.454280,11.611896,0.000000,0.000000,22.640052,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,9.977597,30.873476,0.000000,19.343482,25.542978,0.000000,36.331094,0.000000,0,0,0,0,0

49,12:00-12:15,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.220911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,16.220068,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,10.538979,0.000000,0.000000,0.000000,38.454280,0.000000,0.000000,0.000000,22.640052,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,9.977597,30.873476,0.000000,19.343482,25.542978,0.000000,8.548493,0.000000,0,0,0,0,0

50,12:15-12:30,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.220911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,16.220068,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,9.299099,0.000000,0.000000,0.000000,38.454280,0.000000,0.000000,0.000000,22.640052,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,9.977597,30.873476,0.000000,19.343482,25.542978,0.000000,8.548493,0.000000,0,0,0,0,0

51,12:30-12:45,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.220911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,16.220068,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,9.299099,0.000000,0.000000,0.000000,38.454280,0.000000,0.000000,0.000000,22.640052,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,9.977597,30.873476,0.000000,19.343482,25.542978,0.000000,8.548493,0.000000,0,0,0,0,0

52,12:45-13:00,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.220911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,16.220068,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,9.299099,0.000000,0.000000,0.000000,38.454280,0.000000,0.000000,0.000000,38.497255,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,9.977597,11.067162,0.000000,19.343482,25.542978,0.000000,8.548493,0.000000,0,0,0,0,0

53,13:00-13:15,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.220911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,16.220068,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,12.150823,0.000000,0.000000,0.000000,38.454280,0.000000,0.000000,0.000000,38.497255,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,9.665740,9.114134,0.000000,19.343482,25.542978,0.000000,11.754178,0.000000,0,0,0,0,0

54,13:15-13:30,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.220911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,16.220068,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,12.150823,0.000000,0.000000,0.000000,38.454280,0.000000,0.000000,0.000000,38.497255,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,9.665740,9.114134,0.000000,19.343482,25.542978,0.000000,11.754178,0.000000,0,0,0,0,0

55,13:30-13:45,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.220911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,10.538979,0.000000,0.000000,0.000000,38.454280,0.000000,0.000000,0.000000,38.497255,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,9.665740,9.114134,0.000000,19.343482,25.542978,0.000000,11.754178,0.000000,0,0,0,0,0

56,13:45-14:00,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.220911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,10.538979,0.000000,0.000000,0.000000,38.454280,0.000000,0.000000,0.000000,38.497255,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,9.665740,9.114134,0.000000,19.343482,25.542978,0.000000,11.754178,0.000000,0,0,0,0,0

57,14:00-14:15,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.220911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,10.538979,0.000000,0.000000,0.000000,38.454280,0.000000,0.000000,0.000000,38.497255,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,9.042219,9.114134,0.000000,19.343482,25.542978,0.000000,11.754178,0.000000,0,0,0,0,0

58,14:15-14:30,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.220911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,10.538979,0.000000,0.000000,0.000000,38.454280,0.000000,0.000000,0.000000,38.497255,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,9.042219,9.114134,0.000000,19.343482,25.542978,0.000000,11.754178,0.000000,0,0,0,0,0

59,14:30-14:45,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.220911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,15.650943,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,10.538979,0.000000,0.000000,0.000000,38.454280,11.611896,0.000000,1.278596,38.497255,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,9.042219,9.114134,0.000000,19.343482,25.542978,0.000000,11.754178,0.000000,0,0,0,0,0

60,14:45-15:00,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.220911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,15.650943,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,10.538979,0.000000,0.000000,0.000000,38.454280,11.611896,0.000000,8.822312,38.497255,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,0.000000,11.754178,0.000000,0,0,0,0,0

61,15:00-15:15,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.381292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,15.650943,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,9.919039,0.000000,0.000000,0.000000,38.454280,11.611896,0.000000,8.822312,38.497255,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,0.000000,8.548493,0.000000,0,0,0,0,0

62,15:15-15:30,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,24.743396,0.000000,18.381292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,15.650943,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,9.919039,0.000000,0.000000,0.000000,38.454280,11.611896,0.000000,8.822312,38.497255,0.000000,92.192475,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,0.000000,8.548493,0.000000,0,0,0,0,0

63,15:30-15:45,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,12.934048,0.000000,18.381292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,15.650943,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,9.919039,0.000000,0.000000,0.000000,38.454280,11.611896,0.000000,8.822312,38.497255,0.000000,97.890812,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,0.000000,8.548493,0.000000,0,0,0,0,0

64,15:45-16:00,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,12.934048,0.000000,18.381292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.183982,89.046800,31.899762,42.887649,15.650943,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,9.919039,0.000000,0.000000,0.000000,38.454280,11.611896,0.000000,8.822312,44.913464,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,0.000000,8.548493,0.000000,0,0,0,0,0

65,16:00-16:15,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,12.934048,0.000000,18.381292,0.000000,0.000000,0.000000,0.000000,14.939536,0.000000,632.183982,89.046800,31.899762,42.887649,15.650943,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,9.919039,6.311482,0.000000,0.000000,38.454280,11.611896,0.000000,8.822312,38.497255,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,0.000000,8.548493,0.000000,0,0,0,0,0

66,16:15-16:30,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,12.934048,0.000000,18.381292,0.000000,0.000000,0.000000,0.000000,30.122984,0.000000,632.183982,89.046800,31.899762,42.887649,15.650943,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,9.919039,6.311482,0.000000,0.000000,38.454280,11.611896,0.000000,8.822312,38.497255,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,0.000000,8.548493,0.000000,0,0,0,0,0

67,16:30-16:45,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,12.934048,0.000000,18.381292,0.000000,0.000000,0.000000,0.000000,45.184476,0.000000,632.183982,89.046800,31.899762,42.887649,15.650943,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,8.679159,6.311482,0.000000,0.000000,38.454280,11.611896,0.000000,8.822312,38.497255,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,0.000000,8.548493,0.000000,0,0,0,0,0

68,16:45-17:00,334.288462,0.000000,0.000000,661.207878,135.51,16.923248,12.934048,0.000000,18.381292,0.000000,0.000000,0.000000,0.000000,45.184476,0.000000,632.183982,89.046800,31.899762,42.887649,15.650943,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,8.679159,0.000000,0.000000,0.000000,38.454280,11.611896,0.000000,8.822312,38.497255,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,0.000000,8.548493,0.000000,0,0,0,0,0

69,17:00-17:15,334.288462,0.000000,0.000000,661.207878,135.51,8.519192,34.865694,0.000000,5.885380,0.000000,0.000000,0.000000,0.000000,60.245968,0.000000,632.183982,89.046800,31.899762,42.887649,18.496569,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,8.679159,0.000000,0.000000,0.000000,38.454280,11.611896,0.000000,8.822312,64.162091,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,6.117128,8.548493,0.000000,0,0,0,0,0

70,17:15-17:30,334.288462,0.000000,0.000000,661.207878,122.92,1.444283,76.828243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.245968,0.000000,632.183982,89.046800,31.899762,42.887649,18.496569,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,8.679159,0.000000,0.000000,0.000000,38.454280,11.611896,0.000000,8.822312,67.920156,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,9.175692,8.548493,0.000000,0,0,0,0,0

71,17:30-17:45,334.288462,0.000000,0.000000,661.207878,115.18,0.000000,76.828243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.245968,0.000000,632.183982,89.046800,31.899762,42.887649,18.496569,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,8.679159,0.000000,0.000000,0.000000,38.454280,11.611896,0.000000,8.822312,90.560208,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,3.080342,19.343482,25.542978,27.196751,8.548493,0.000000,0,0,0,0,0

72,17:45-18:00,334.288462,0.000000,0.000000,661.207878,109.37,0.000000,76.828243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.245968,0.000000,632.183982,89.046800,31.899762,42.887649,18.496569,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,8.679159,0.000000,0.000000,0.000000,38.454280,11.611896,0.000000,17.644623,113.200261,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,15.825564,19.343482,25.542978,27.196751,8.548493,0.000000,0,0,0,0,0

73,18:00-18:15,334.288462,0.000000,0.000000,661.207878,103.57,0.000000,76.828243,9.367181,0.000000,0.000000,4.386716,0.000000,0.000000,60.245968,0.000000,632.183982,89.046800,31.899762,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,8.679159,0.000000,0.000000,0.000000,38.454280,25.417151,0.000000,26.466935,135.840313,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,31.651128,19.343482,25.542978,27.196751,36.331094,0.000000,0,0,0,0,0

74,18:15-18:30,334.288462,0.000000,0.000000,661.207878,98.73,0.000000,34.865694,28.129892,0.000000,0.000000,15.296738,0.000000,0.000000,60.245968,0.000000,632.183982,89.046800,47.849643,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,19.086988,119.695958,24.369302,0.759153,8.679159,18.934447,0.000000,0.000000,38.454280,38.241845,0.000000,35.371077,135.840313,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,31.651128,19.343482,25.542978,40.795127,36.331094,0.000000,0,0,0,0,0

75,18:30-18:45,334.288462,0.000000,0.000000,661.207878,94.85,0.000000,24.743396,28.129892,0.000000,0.000000,15.296738,0.000000,0.000000,60.245968,0.000000,632.183982,89.046800,47.849643,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,19.086988,119.695958,24.369302,0.759153,8.679159,18.934447,0.000000,0.000000,38.454280,38.241845,0.000000,35.371077,135.840313,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,31.651128,19.343482,25.542978,40.795127,14.959862,0.000000,0,0,0,0,0

76,18:45-19:00,334.288462,0.000000,0.000000,661.207878,90.98,0.000000,24.743396,28.129892,0.000000,0.000000,15.296738,0.000000,0.000000,60.245968,0.000000,632.183982,89.046800,47.849643,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,19.086988,119.695958,24.369302,0.759153,8.679159,18.934447,0.000000,0.000000,38.454280,38.241845,0.000000,35.371077,135.840313,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,31.651128,19.343482,25.542978,40.795127,14.959862,0.000000,0,0,0,0,0

77,19:00-19:15,334.288462,0.000000,0.000000,661.207878,94.85,0.000000,24.743396,28.129892,0.000000,0.000000,15.296738,0.000000,0.000000,60.245968,0.000000,632.183982,89.046800,47.849643,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,19.086988,119.695958,24.369302,0.759153,8.059219,18.934447,0.000000,0.000000,38.454280,38.241845,0.000000,35.371077,135.840313,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,31.651128,19.343482,25.542978,40.795127,14.959862,0.000000,0,0,0,0,0

78,19:15-19:30,334.288462,0.000000,0.000000,661.207878,91.95,0.000000,24.743396,28.129892,0.000000,0.000000,15.296738,0.000000,0.000000,60.245968,0.000000,632.183982,89.046800,47.849643,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,19.086988,119.695958,24.369302,0.759153,8.059219,18.934447,0.000000,0.000000,38.454280,38.241845,0.000000,35.371077,135.840313,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,3.080342,19.343482,25.542978,40.795127,14.959862,0.000000,0,0,0,0,0

79,19:30-19:45,334.288462,0.000000,0.000000,661.207878,87.11,0.000000,24.743396,28.129892,0.000000,0.000000,15.296738,0.000000,0.000000,60.245968,0.000000,632.183982,89.046800,47.849643,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,19.086988,119.695958,24.369302,0.759153,8.059219,18.934447,0.000000,0.000000,38.454280,38.241845,0.000000,35.371077,135.840313,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,40.795127,14.959862,0.000000,0,0,0,0,0

80,19:45-20:00,334.288462,0.000000,0.000000,661.207878,84.21,0.000000,24.743396,28.129892,0.000000,0.000000,15.296738,0.000000,0.000000,60.245968,0.000000,632.183982,89.046800,47.849643,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,19.086988,119.695958,24.369302,0.759153,8.059219,6.311482,0.000000,0.000000,38.454280,38.241845,0.000000,35.371077,135.840313,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,40.795127,14.959862,0.000000,0,0,0,0,0

81,20:00-20:15,334.288462,0.000000,0.000000,661.207878,79.37,0.000000,24.743396,28.129892,0.000000,0.000000,15.296738,0.000000,0.000000,60.245968,0.000000,632.183982,89.046800,47.849643,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,19.086988,119.695958,24.369302,0.759153,8.059219,6.311482,0.000000,0.000000,38.454280,38.241845,0.000000,35.371077,128.324182,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,40.795127,12.822739,0.000000,0,0,0,0,0

82,20:15-20:30,334.288462,0.000000,0.000000,661.207878,75.50,0.000000,24.743396,9.367181,0.000000,0.000000,8.128327,0.000000,0.000000,60.245968,0.000000,632.183982,89.046800,47.849643,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,8.059219,0.000000,0.000000,0.000000,38.454280,38.241845,0.000000,26.466935,109.992156,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,27.196751,12.822739,0.000000,0,0,0,0,0

83,20:30-20:45,334.288462,0.000000,0.000000,661.207878,75.50,9.679000,24.743396,0.000000,9.679000,0.000000,0.000000,0.000000,0.000000,60.245968,0.000000,632.183982,89.046800,47.849643,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,8.059219,0.000000,0.000000,0.000000,38.454280,25.494563,0.000000,17.644623,73.328104,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,7.839404,9.114134,0.000000,19.343482,25.542978,27.196751,21.371232,0.000000,0,0,0,0,0

84,20:45-21:00,334.288462,0.000000,0.000000,661.207878,73.56,9.679000,24.743396,0.000000,9.679000,0.000000,0.000000,0.000000,0.000000,46.830874,0.000000,632.183982,89.046800,47.849643,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,8.059219,0.000000,0.000000,0.000000,38.454280,12.644065,0.000000,8.822312,59.579084,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,8.575981,9.114134,0.000000,19.343482,25.542978,27.196751,21.371232,0.000000,0,0,0,0,0

85,21:00-21:15,334.288462,0.000000,0.000000,661.207878,72.59,9.679000,24.743396,0.000000,9.679000,0.000000,0.000000,0.000000,0.000000,45.123498,0.000000,632.183982,89.046800,47.849643,42.887649,18.496569,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,12.150823,0.000000,0.000000,0.000000,38.454280,12.644065,0.000000,8.822312,37.580653,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,8.887742,9.114134,0.000000,19.343482,25.542978,13.534146,21.371232,0.000000,0,0,0,0,0

86,21:15-21:30,334.288462,0.000000,0.000000,661.207878,71.62,9.679000,24.743396,0.000000,9.679000,0.000000,0.000000,0.000000,0.000000,45.123498,0.000000,632.183982,89.046800,47.849643,42.887649,18.496569,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,12.150823,0.000000,0.000000,0.000000,38.454280,12.644065,0.000000,8.822312,37.580653,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,8.887742,9.114134,0.000000,19.343482,25.542978,13.534146,21.371232,0.000000,0,0,0,0,0

87,21:30-21:45,334.288462,0.000000,0.000000,661.207878,70.66,0.000000,24.743396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.123498,0.000000,632.183982,89.046800,47.849643,42.887649,18.496569,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,12.150823,0.000000,0.000000,0.000000,38.454280,12.644065,0.000000,8.822312,37.580653,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,13.534146,21.371232,0.000000,0,0,0,0,0

88,21:45-22:00,334.288462,0.000000,0.000000,661.207878,69.69,0.000000,24.743396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.562092,0.000000,632.183982,89.046800,47.849643,42.887649,18.496569,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,12.150823,0.000000,0.000000,0.000000,38.454280,12.644065,0.000000,8.822312,37.580653,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,13.534146,21.371232,0.000000,0,0,0,0,0

89,22:00-22:15,334.288462,0.000000,0.000000,661.207878,68.72,0.000000,24.743396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.122984,0.000000,632.183982,89.046800,31.899762,42.887649,18.496569,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,8.059219,0.000000,0.000000,0.000000,38.454280,12.644065,0.000000,8.822312,37.580653,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,8.181659,8.548493,0.000000,0,0,0,0,0

90,22:15-22:30,334.288462,0.000000,0.000000,661.207878,67.75,0.000000,24.743396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.122984,0.000000,632.183982,89.046800,31.899762,42.887649,18.496569,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,8.059219,0.000000,0.000000,0.000000,38.454280,12.644065,0.000000,8.822312,37.580653,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,8.181659,8.548493,0.000000,0,0,0,0,0

91,22:30-22:45,334.288462,0.000000,0.000000,661.207878,66.79,0.000000,24.743396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.122984,0.000000,632.183982,89.046800,31.899762,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,8.059219,0.000000,0.000000,0.000000,38.454280,12.644065,0.000000,8.822312,37.580653,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,8.181659,14.959862,0.000000,0,0,0,0,0

92,22:45-23:00,334.288462,0.000000,0.000000,661.207878,65.82,0.000000,24.743396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.061492,0.000000,632.183982,89.046800,31.899762,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,8.059219,0.000000,0.000000,0.000000,38.454280,12.644065,0.000000,8.822312,37.580653,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,6.881769,14.959862,0.000000,0,0,0,0,0

93,23:00-23:15,334.288462,0.000000,0.000000,661.207878,64.85,0.000000,12.934048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.061492,0.000000,632.183982,89.046800,31.899762,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,11.158919,0.000000,0.000000,0.000000,38.454280,12.644065,0.000000,8.822312,37.580653,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,0.000000,14.959862,0.000000,0,0,0,0,0

94,23:15-23:30,334.288462,0.000000,0.000000,661.207878,63.88,0.000000,12.934048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.061492,0.000000,632.183982,89.046800,31.899762,42.887649,17.073756,0.000000,0.000000,18.835237,142.780373,14.519807,8.589145,119.695958,24.369302,0.759153,11.158919,0.000000,0.000000,0.000000,38.454280,12.644065,0.000000,8.822312,37.580653,0.000000,99.814688,0.000000,56.709261,25.056608,0.000000,0.000000,9.114134,0.000000,19.343482,25.542978,0.000000,14.959862,0.000000,0,0,0,0,0

