Block,Time,NAPP,PARBATI3,BSIUL,RAPPB,SINGRAULI_HYDRO,AURY_RF,ANTA_LF,RIHAND2,KOTESHWR,ANTA_RF,RIHAND1,RIHAND3,TANDA2,KISHANGANGA,UNCHAHAR4,ANTA_CRF,AURY_LF,RAMPUR,CHAMERA2,KOLDAM,NJPC,UNCHAHAR2,URI2,UNCHAHAR3,RAPPC,SALAL,SEWA2,DADRI_LF,CHAMERA3,TEHRI,DULHASTI,DADRI_CRF,CHAMERA1,SINGRAULI,DADRI_RF,UNCHAHAR1,TANAKPUR,AURY_CRF,DHAULIGNGA,DADRT2,ANTA_GF,DADRI_GF,URI,AURY_GF,JHAJJAR,BRBCL,KUDGI,KHSTPP-II,KHSTPP-I,TALA,SASAN,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.741023,30.591126,7.741600,50.348463,51.725500,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,5.806200,11.652463,0.000000,35.409788,425.820128,0.000000,0.000000,32.050224,0.000000,226.441800,9.677000,45.48,67.883284,22.272777,18.492747,337.703108,10.294489,0,0,0,0,0

48,11:45-12:00,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.741023,30.591126,7.741600,50.348463,51.725500,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,5.806200,11.652463,0.000000,35.409788,425.820128,0.000000,0.000000,32.050224,0.000000,226.441800,9.677000,45.48,67.883284,22.272777,18.492747,337.703108,10.294489,0,0,0,0,0

49,12:00-12:15,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.741023,30.591126,10.876948,50.348463,65.219109,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,8.641658,11.652463,0.000000,35.409788,425.820128,0.000000,0.000000,32.050224,0.000000,238.247740,9.677000,45.48,67.883284,22.272777,18.492747,337.703108,10.294489,0,0,0,0,0

50,12:15-12:30,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.741023,30.591126,10.876948,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,8.641658,11.652463,0.000000,35.409788,425.820128,0.000000,0.000000,32.050224,0.000000,238.247740,9.677000,45.48,67.883284,22.272777,18.492747,337.703108,10.294489,0,0,0,0,0

51,12:30-12:45,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.741023,30.591126,10.876948,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,8.641658,11.652463,0.000000,35.409788,434.925120,0.000000,0.000000,32.050224,0.000000,238.247740,9.677000,67.74,67.883284,22.272777,18.492747,337.703108,10.294489,0,0,0,0,0

52,12:45-13:00,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.741023,30.591126,10.876948,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,8.641658,11.652463,0.000000,35.409788,434.925120,0.000000,0.000000,32.050224,0.000000,251.331044,9.677000,67.74,67.883284,22.272777,18.492747,337.703108,10.294489,0,0,0,0,0

53,13:00-13:15,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.741023,30.591126,12.004172,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,11.357655,11.652463,0.000000,35.409788,434.925120,0.000000,0.000000,32.050224,0.000000,258.375900,9.677000,67.74,67.883284,22.272777,18.492747,337.703108,10.294489,0,0,0,0,0

54,13:15-13:30,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.741023,30.591126,14.213543,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,11.357655,11.652463,0.000000,35.409788,434.925120,0.000000,0.000000,32.050224,0.000000,258.375900,9.677000,67.74,67.883284,22.272777,18.492747,337.703108,10.294489,0,0,0,0,0

55,13:30-13:45,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.741023,30.591126,14.747748,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,11.232340,11.652463,0.000000,35.409788,434.925120,0.000000,0.000000,32.050224,0.000000,322.241249,9.677000,67.74,67.883284,22.272777,18.492747,337.703108,10.294489,0,0,0,0,0

56,13:45-14:00,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.741023,30.591126,14.747748,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,11.255842,11.652463,0.000000,35.409788,434.925120,0.000000,0.000000,32.050224,0.000000,407.222121,9.677000,67.74,67.883284,22.272777,18.492747,337.703108,10.294489,0,0,0,0,0

57,14:00-14:15,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,35.303631,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.741023,30.591126,18.711931,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,15.372011,11.652463,0.000000,35.409788,439.763620,0.000000,0.000000,32.050224,0.000000,453.106268,9.677000,67.74,95.163618,30.287251,18.492747,337.703108,12.909118,0,0,0,0,0

58,14:15-14:30,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,35.303631,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,30.741023,30.591126,18.711931,50.348463,80.961653,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,15.372011,11.652463,0.000000,35.409788,439.763620,0.000000,0.000000,36.323587,0.000000,453.106268,9.677000,67.74,95.163618,30.289300,18.492747,337.703108,12.909118,0,0,0,0,0

59,14:30-14:45,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,35.303631,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,30.591126,25.089558,50.348463,81.523886,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,15.372011,11.652463,0.000000,35.409788,497.225493,0.000000,0.000000,36.323587,0.000000,453.106268,9.677000,67.74,95.163618,29.369695,18.492747,337.703108,12.909118,0,0,0,0,0

60,14:45-15:00,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,35.303631,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,30.591126,25.089558,50.348463,81.523886,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,15.372011,11.652463,0.000000,35.409788,546.210620,0.000000,0.000000,32.050224,0.000000,501.491268,9.677000,67.74,95.163618,29.369695,18.492747,337.703108,12.909118,0,0,0,0,0

61,15:00-15:15,37.722881,0.000000,6.310178,0.000000,0.925605,0.000000,0.000000,114.309562,35.303631,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,30.591126,25.089558,50.348463,81.523886,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,15.372011,11.652463,0.000000,35.409788,604.272620,0.000000,0.000000,32.050224,0.000000,569.230268,9.677000,75.81,95.163618,29.369695,18.492747,337.703108,12.909118,0,0,0,0,0

62,15:15-15:30,37.722881,0.000000,6.310178,0.000000,0.925605,0.000000,0.000000,114.309562,35.303631,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,30.591126,25.089558,50.348463,81.523886,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,15.372011,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,569.230268,9.677000,77.42,95.163618,29.369695,18.492747,337.703108,12.909118,0,0,0,0,0

63,15:30-15:45,37.722881,0.000000,6.310178,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,30.591126,25.089558,50.348463,81.523886,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,17.679879,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,589.963240,9.677000,77.42,95.163618,29.369695,18.492747,337.703108,12.909118,0,0,0,0,0

64,15:45-16:00,37.722881,0.000000,6.310178,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,30.591126,25.089558,50.348463,81.523886,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,17.679879,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,589.963240,9.677000,77.42,95.163618,29.369695,18.492747,337.703108,11.971417,0,0,0,0,0

65,16:00-16:15,37.722881,0.000000,6.310178,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,31.372176,25.515346,50.348463,81.523886,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,17.679879,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,77.42,95.163618,29.369695,18.492747,337.703108,11.971417,0,0,0,0,0

66,16:15-16:30,37.722881,0.000000,6.310178,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,31.372176,25.515346,50.348463,81.523886,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,17.679879,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,77.42,95.163618,29.369695,18.492747,337.703108,11.971417,0,0,0,0,0

67,16:30-16:45,37.722881,0.000000,6.310178,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,31.372176,25.515346,50.348463,81.523886,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,17.679879,11.652463,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,77.42,95.163618,29.369695,18.492747,337.703108,11.971417,0,0,0,0,0

68,16:45-17:00,37.722881,0.000000,6.310178,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,31.372176,25.515346,50.348463,81.523886,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,17.679879,9.669065,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,77.42,95.163618,29.369695,18.492747,337.703108,11.971417,0,0,0,0,0

69,17:00-17:15,37.722881,0.000000,6.310178,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,30.591126,25.515346,50.348463,81.523886,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,17.679879,9.669065,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,88.06,95.163618,29.369695,18.492747,337.703108,11.971417,0,0,0,0,0

70,17:15-17:30,37.722881,0.000000,6.310178,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,30.591126,25.515346,50.348463,81.523886,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,99.431175,0.000000,17.679879,9.669065,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,88.06,95.163618,29.369695,18.492747,337.703108,11.971417,0,0,0,0,0

71,17:30-17:45,37.722881,0.000000,6.310178,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,30.591126,25.515346,50.348463,81.523886,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,100.564490,0.000000,18.091345,9.669065,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,88.06,95.163618,29.369695,18.492747,337.703108,11.971417,0,0,0,0,0

72,17:45-18:00,37.722881,0.000000,6.310178,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,30.591126,25.515346,50.348463,81.523886,0.000000,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,100.610559,0.000000,18.091345,9.669065,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,88.06,95.163618,29.369695,18.492747,337.703108,11.971417,0,0,0,0,0

73,18:00-18:15,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,30.591126,25.515346,50.348463,81.523886,5.108179,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,100.610559,0.000000,18.091345,9.669065,0.000000,35.409788,664.596964,0.000000,0.000000,36.323587,0.000000,632.055674,9.677000,88.06,95.163618,29.369695,18.492747,337.703108,11.971417,0,0,0,0,0

74,18:15-18:30,37.722881,0.000000,12.620356,0.000000,0.925605,0.000000,0.000000,114.309562,34.349479,0.000000,89.028400,102.119446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,30.591126,25.515346,50.348463,81.523886,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,100.610559,0.000000,18.091345,9.669065,0.000000,35.409788,664.596964,0.000000,0.000000,36.323587,0.000000,632.055674,9.677000,88.06,95.163618,29.369695,18.492747,337.703108,11.971417,0,0,0,0,0

75,18:30-18:45,37.722881,0.000000,12.620356,0.000000,0.925605,58.851643,0.000000,114.309562,34.349479,16.257360,89.028400,102.119446,0.000000,0.000000,0.000000,18.289530,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,30.591126,25.515346,50.348463,81.523886,10.216357,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,100.610559,20.321700,18.091345,9.669065,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,85.22,95.163618,29.369695,18.492747,337.703108,11.971417,0,0,0,0,0

76,18:45-19:00,37.722881,3.079705,12.620356,0.000000,0.925605,58.851643,0.000000,114.309562,34.349479,16.257360,89.028400,102.119446,0.000000,0.000000,0.000000,18.289530,0.000000,0.000000,38.233943,0.000000,148.642010,36.817114,30.591126,25.515346,50.348463,81.523886,15.293577,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,100.610559,47.196664,18.091345,9.669065,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,70.24,95.163618,29.369695,18.492747,337.703108,11.971417,0,0,0,0,0

77,19:00-19:15,37.722881,15.822294,18.930534,0.000000,0.925605,58.851643,0.000000,114.309562,39.311071,16.257360,89.028400,102.119446,0.000000,0.000000,0.000000,18.289530,0.000000,0.000000,38.827317,0.000000,149.695884,36.817114,30.591126,25.515346,50.348463,81.523886,15.293577,0.000000,29.574460,65.354587,47.839755,0.000000,41.282082,100.610559,47.196664,18.091345,9.669065,0.000000,36.304620,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.971417,0,0,0,0,0

78,19:15-19:30,37.722881,15.822294,18.930534,0.000000,0.925605,58.851643,0.000000,114.309562,39.311071,16.257360,89.028400,102.119446,0.000000,0.000000,0.000000,18.289530,0.000000,0.000000,38.827317,0.000000,149.695884,36.817114,30.591126,25.515346,50.348463,81.523886,15.293577,0.000000,29.574460,65.354587,47.839755,0.000000,41.282082,100.610559,47.196664,18.091345,9.669065,0.000000,36.304620,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.971417,0,0,0,0,0

79,19:30-19:45,37.722881,15.822294,18.930534,0.000000,0.925605,58.851643,0.000000,114.309562,39.311071,16.257360,89.028400,108.903872,0.000000,0.000000,0.000000,16.257360,0.000000,0.000000,38.827317,0.000000,149.695884,36.817114,30.591126,25.515346,50.348463,81.523886,15.293577,0.000000,29.574460,65.354587,47.839755,0.000000,41.282082,100.610559,47.196664,18.091345,9.669065,0.000000,36.304620,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.971417,0,0,0,0,0

80,19:45-20:00,37.722881,15.822294,18.930534,0.000000,0.925605,58.851643,0.000000,114.309562,39.311071,16.257360,89.028400,117.763287,0.000000,0.000000,0.000000,16.257360,0.000000,0.000000,38.827317,0.000000,149.695884,36.817114,30.591126,25.515346,50.348463,81.523886,15.293577,0.000000,29.574460,65.354587,47.839755,0.000000,41.282082,100.610559,59.393555,18.091345,9.669065,0.000000,36.304620,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.971417,0,0,0,0,0

81,20:00-20:15,37.722881,15.822294,18.930534,0.000000,0.925605,44.740061,0.000000,114.309562,39.311071,16.257360,89.028400,119.671225,0.000000,0.000000,0.000000,16.257360,0.000000,0.000000,38.827317,0.000000,149.695884,38.026546,30.591126,25.515346,50.348463,81.523886,15.293577,0.000000,29.574460,65.354587,47.839755,0.000000,41.282082,100.610559,51.961039,18.091345,9.669065,0.000000,36.304620,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.971417,0,0,0,0,0

82,20:15-20:30,37.722881,15.822294,18.930534,0.000000,0.925605,44.740061,0.000000,114.309562,39.311071,16.257360,89.028400,119.671225,0.000000,0.000000,0.000000,16.257360,0.000000,0.000000,38.827317,0.000000,149.695884,38.026546,30.591126,25.515346,50.348463,81.523886,15.293577,0.000000,29.574460,65.354587,47.839755,0.000000,41.282082,100.610559,51.961039,18.091345,9.669065,0.000000,36.304620,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.971417,0,0,0,0,0

83,20:30-20:45,37.722881,3.079705,18.930534,0.000000,0.925605,44.740061,0.000000,114.309562,39.311071,31.332771,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.827317,0.000000,149.695884,38.026546,30.591126,25.515346,50.348463,81.523886,15.293577,0.000000,29.574460,65.354587,47.839755,0.000000,41.282082,100.610559,51.961039,18.091345,9.669065,0.000000,36.304620,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.971417,0,0,0,0,0

84,20:45-21:00,37.722881,0.000000,6.310178,0.000000,0.925605,44.740061,0.000000,114.309562,34.349479,31.332771,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,38.026546,30.591126,25.515346,50.348463,81.523886,15.293577,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,100.610559,51.961039,18.091345,9.669065,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.971417,0,0,0,0,0

85,21:00-21:15,37.722881,0.000000,6.310178,0.000000,0.925605,44.740061,0.000000,114.309562,34.349479,31.332771,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,38.026546,30.591126,25.515346,50.348463,81.523886,15.293577,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,100.610559,51.961039,16.576701,9.669065,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.971417,0,0,0,0,0

86,21:15-21:30,37.722881,0.000000,6.310178,0.000000,0.925605,44.740061,0.000000,114.309562,34.349479,31.332771,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,38.026546,30.591126,25.515346,50.348463,81.523886,15.293577,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,100.610559,51.961039,16.576701,9.669065,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.971417,0,0,0,0,0

87,21:30-21:45,37.722881,0.000000,6.310178,0.000000,0.925605,44.740061,0.000000,114.309562,34.349479,31.332771,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,38.026546,30.591126,25.515346,50.348463,81.523886,15.293577,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,100.610559,51.961039,16.576701,9.669065,0.000000,35.409788,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.971417,0,0,0,0,0

88,21:45-22:00,37.722881,0.000000,18.930534,0.000000,0.925605,57.800721,0.000000,114.309562,39.311071,32.514720,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.827317,0.000000,149.695884,38.026546,30.591126,25.515346,50.348463,81.523886,15.293577,0.000000,29.574460,65.354587,47.839755,0.000000,41.282082,100.610559,70.834382,16.576701,9.669065,0.000000,36.304620,664.596964,0.000000,0.000000,32.050224,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.971417,0,0,0,0,0

89,22:00-22:15,37.722881,0.000000,18.930534,0.000000,0.925605,57.800721,0.000000,114.309562,39.311071,32.514720,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.827317,0.000000,149.695884,38.026546,30.591126,25.537700,50.348463,81.523886,15.293577,0.000000,29.574460,65.354587,47.839755,0.000000,41.282082,100.610559,70.834382,16.576701,9.669065,0.000000,36.304620,664.596964,0.000000,0.000000,44.870314,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.971417,0,0,0,0,0

90,22:15-22:30,37.722881,0.000000,18.930534,0.000000,0.925605,57.800721,0.000000,114.309562,39.311071,32.514720,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.827317,0.000000,149.695884,38.026546,30.591126,25.537700,50.348463,81.523886,15.293577,0.000000,29.574460,65.354587,47.839755,0.000000,41.282082,100.610559,70.834382,16.576701,9.669065,0.000000,36.304620,664.596964,0.000000,0.000000,44.870314,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.971417,0,0,0,0,0

91,22:30-22:45,37.722881,0.000000,18.930534,0.000000,0.925605,57.800721,0.000000,114.309562,39.311071,32.514720,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.827317,0.000000,149.695884,38.026546,30.591126,25.537700,50.348463,81.523886,15.293577,0.000000,29.574460,65.354587,47.839755,0.000000,41.282082,100.610559,70.834382,16.576701,9.669065,0.000000,36.304620,664.596964,0.000000,0.000000,44.870314,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.029845,0,0,0,0,0

92,22:45-23:00,37.722881,0.000000,18.930534,0.000000,0.925605,57.800721,0.000000,114.309562,39.311071,32.514720,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.827317,0.000000,149.695884,38.026546,30.591126,25.537700,50.348463,81.523886,15.293577,0.000000,29.574460,65.354587,47.839755,0.000000,41.282082,100.610559,70.834382,16.576701,9.669065,0.000000,36.304620,664.596964,0.000000,0.000000,44.870314,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.029845,0,0,0,0,0

93,23:00-23:15,37.722881,0.000000,12.620356,0.000000,0.925605,57.800721,0.000000,114.309562,34.349479,32.514720,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,38.026546,30.591126,25.537700,50.348463,81.523886,15.293577,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,100.610559,70.834382,16.576701,9.669065,0.000000,35.409788,664.596964,0.000000,0.000000,44.870314,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.029845,0,0,0,0,0

94,23:15-23:30,37.722881,0.000000,12.620356,0.000000,0.925605,57.800721,0.000000,114.309562,34.349479,32.514720,89.028400,119.671225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.233943,0.000000,148.642010,38.026546,30.591126,25.537700,50.348463,81.523886,15.293577,0.000000,28.124079,65.354587,47.839755,0.000000,41.282082,100.610559,70.834382,16.576701,9.669065,0.000000,35.409788,664.596964,0.000000,0.000000,44.870314,0.000000,632.055674,9.677000,90.58,95.163618,29.369695,24.182823,337.703108,11.029845,0,0,0,0,0

