Block,Time,DHAULIGNGA,CHAMERA2,ANTA_RF,RIHAND3,PARBATI3,RAMPUR,CHAMERA3,KOLDAM,RAPPC,TEHRI,DADRI_GF,DADRI_LF,UNCHAHAR3,NJPC,TANDA2,SALAL,ANTA_CRF,RIHAND2,CHAMERA1,UNCHAHAR2,UNCHAHAR4,DADRI_CRF,NAPP,RIHAND1,ANTA_GF,BSIUL,KOTESHWR,SEWA2,AURY_CRF,AURY_RF,URI2,TANAKPUR,DADRI_RF,JHAJJAR,AURY_LF,RAPPB,KHSTPP-II,KHSTPP-I,FSTPP I & II,SINGRAULI,DULHASTI,DADRT2,TALA,AURY_GF,ANTA_LF,KISHANGANGA,BRBCL,SINGRAULI_HYDRO,UNCHAHAR1,URI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,15.634728,0.000000,93.740616,0.000000,0.000000,11.217119,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,46.074578,0.000000,96.266004,0.000000,15.095754,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,6.689818,0.000000,359.988468,0.000000,0.000000,95.247938,24.680392,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,18.841569,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

49,12:00-12:15,0.000000,15.634728,0.000000,126.284015,0.000000,0.000000,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,46.074578,0.000000,120.287898,0.000000,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,6.689818,0.000000,359.988468,0.000000,0.000000,105.542911,33.247834,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

50,12:15-12:30,0.000000,15.634728,0.000000,126.284015,0.000000,0.000000,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,46.074578,0.000000,120.287898,0.000000,15.095754,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,6.689818,0.000000,359.988468,0.000000,0.000000,105.542911,33.247834,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

51,12:30-12:45,0.000000,15.634728,0.000000,126.284015,0.000000,0.000000,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,46.074578,0.000000,120.287898,0.000000,14.950689,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,6.689818,0.000000,359.988468,0.000000,0.000000,105.413900,24.680392,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

52,12:45-13:00,0.000000,15.634728,0.000000,126.284015,0.000000,0.000000,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,46.074578,0.000000,120.287898,0.000000,14.950689,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.247771,0.000000,359.988468,0.000000,0.000000,105.413900,24.680392,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,39.504101,400.379400,0,0,0,0,0

53,13:00-13:15,0.000000,15.634728,0.000000,126.284015,0.000000,0.000000,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,73.045063,0.000000,120.287898,0.000000,14.950689,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,0.000000,18.709627,0.000000,0.000000,33.998240,0.247771,0.000000,359.988468,0.000000,0.000000,105.413900,24.680392,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,39.504101,400.379400,0,0,0,0,0

54,13:15-13:30,0.000000,15.634728,0.000000,126.284015,0.000000,0.000000,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,73.045063,0.000000,120.287898,0.000000,14.950689,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,0.000000,18.709627,0.000000,0.000000,33.998240,0.247771,0.000000,359.988468,0.000000,0.000000,78.886347,24.680392,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,39.504101,400.379400,0,0,0,0,0

55,13:30-13:45,0.000000,15.634728,0.000000,123.846439,0.000000,0.000000,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.721486,0.000000,5.181808,73.045063,0.000000,96.266004,0.000000,14.746147,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,0.000000,18.709627,0.000000,0.000000,33.998240,0.247771,0.000000,359.988468,0.000000,0.000000,78.886347,24.680392,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,18.174869,0.754018,12.352962,33.631870,400.379400,0,0,0,0,0

56,13:45-14:00,0.000000,15.634728,0.000000,115.016816,0.000000,0.000000,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,73.045063,0.000000,96.266004,0.000000,12.531488,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,0.000000,18.709627,0.000000,0.000000,33.998240,0.247771,0.000000,359.988468,0.000000,0.000000,78.886347,24.680392,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,400.379400,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,105.345816,0.000000,0.000000,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,73.045063,0.000000,96.266004,13.522959,12.531488,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,0.000000,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,88.135498,27.359452,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,342.353400,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,100.510316,0.000000,0.000000,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,73.045063,0.000000,96.266004,13.522959,12.531488,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,0.000000,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,88.135498,27.359452,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,342.353400,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,78.603567,0.000000,0.000000,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,70.235638,0.000000,91.273641,25.976306,12.531488,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,0.000000,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,96.443274,27.359452,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,342.353400,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,69.457122,0.000000,0.000000,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,70.235638,0.000000,81.602641,25.976306,12.531488,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,0.000000,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,97.066280,27.359452,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,342.353400,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,69.457122,0.000000,0.000000,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,70.235638,0.000000,81.602641,25.976306,12.531488,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,0.000000,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,97.066280,36.353482,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,39.504101,342.353400,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,69.457122,0.000000,0.000000,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,70.235638,0.000000,81.602641,25.976306,12.531488,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,0.000000,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,97.066280,30.207852,8.459224,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,39.504101,342.353400,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,126.284015,0.000000,0.000000,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,0.000000,5.181808,70.235638,0.000000,120.287898,26.816716,12.531488,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,0.000000,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,97.066280,30.207852,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,39.504101,342.353400,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,126.284015,0.000000,0.983006,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,25.648249,5.181808,70.235638,0.000000,120.287898,27.122320,12.531488,2.319589,0.000000,49.020517,65.641622,0.000000,18.918797,0.000000,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,97.066280,30.207852,9.690342,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,342.353400,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,126.284015,0.000000,0.983006,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,25.648249,5.181808,37.084417,0.000000,120.287898,27.122320,12.531488,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,0.000000,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,359.988468,0.000000,0.000000,143.291919,39.278186,9.813164,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,342.353400,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,126.284015,0.000000,0.983006,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,25.648249,5.181808,37.084417,0.000000,120.287898,27.122320,12.531488,2.319589,0.000000,49.020517,93.862802,0.000000,18.918797,0.000000,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,360.626754,0.000000,0.000000,143.291919,39.278186,9.813164,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,342.353400,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,126.284015,0.000000,0.983006,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.771872,25.648249,5.181808,24.722944,0.000000,120.287898,27.122320,12.531488,2.319589,0.000000,49.020517,93.862802,0.000000,12.612531,0.000000,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,360.626754,0.000000,0.000000,143.291919,44.872550,9.813164,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,342.353400,0,0,0,0,0

68,16:45-17:00,10.501598,0.000000,0.000000,126.284015,0.000000,1.668132,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.771872,43.106301,5.181808,24.722944,0.000000,120.287898,27.122320,12.531488,2.319589,0.000000,49.020517,93.862802,0.000000,12.612531,0.000000,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,360.626754,0.000000,0.000000,143.291919,44.872550,9.813164,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,342.353400,0,0,0,0,0

69,17:00-17:15,10.501598,15.634728,0.000000,126.284015,0.000000,1.668132,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,43.106301,5.181808,24.722944,0.000000,120.287898,27.122320,19.292194,2.988339,0.000000,49.020517,93.862802,0.000000,12.612531,8.919085,18.709627,0.000000,0.000000,27.816742,0.000000,0.000000,360.626754,0.000000,0.000000,143.291919,44.872550,11.157433,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,342.353400,0,0,0,0,0

70,17:15-17:30,10.501598,15.634728,0.000000,126.284015,0.000000,1.668132,0.000000,0.000000,66.565759,0.000000,0.000000,0.000000,14.847209,43.106301,5.181808,24.722944,0.000000,120.287898,27.122320,19.292194,2.988339,0.000000,49.020517,93.862802,0.000000,12.612531,8.919085,18.709627,0.000000,0.000000,27.816742,0.000000,0.000000,437.878702,0.000000,0.000000,143.291919,44.872550,12.367275,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,12.478685,33.631870,342.353400,0,0,0,0,0

71,17:30-17:45,10.501598,15.634728,0.000000,126.284015,0.000000,1.668132,0.000000,2.242416,66.565759,0.000000,0.000000,0.000000,24.114252,43.106301,5.181808,24.722944,0.000000,120.287898,27.122320,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,12.612531,8.919085,18.709627,0.000000,0.000000,27.816742,0.495542,0.000000,505.508006,0.000000,0.000000,143.291919,44.872550,12.367275,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,19.427008,33.631870,342.353400,0,0,0,0,0

72,17:45-18:00,10.501598,15.634728,0.000000,126.284015,0.000000,2.695821,11.217119,4.484831,66.565759,10.326012,0.000000,0.000000,24.114252,69.939973,5.181808,24.722944,0.000000,120.287898,27.122320,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,12.612531,8.919085,18.709627,0.000000,0.000000,27.816742,0.495542,0.000000,563.060126,0.000000,0.000000,143.291919,44.872550,12.367275,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,19.427008,33.631870,342.353400,0,0,0,0,0

73,18:00-18:15,10.501598,15.634728,0.000000,126.284015,0.000000,3.112853,11.217119,4.484831,66.565759,10.326012,0.000000,0.000000,24.114252,80.824314,5.181808,24.722944,0.000000,120.287898,27.122320,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,6.306266,8.919085,18.709627,0.000000,0.000000,33.998240,0.495542,0.000000,511.813498,0.000000,0.000000,143.291919,44.872550,12.367275,145.054314,38.152355,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,19.427008,33.631870,342.353400,0,0,0,0,0

74,18:15-18:30,18.263649,31.269456,0.000000,126.284015,0.000000,4.572469,22.434239,6.727246,66.565759,20.652025,0.000000,0.000000,24.114252,118.542327,5.181808,24.722944,0.000000,120.287898,27.122320,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,6.306266,8.919085,18.709627,0.000000,0.000000,33.998240,0.495542,0.000000,459.341263,0.000000,0.000000,143.291919,44.872550,12.367275,145.054314,57.228532,366.910583,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,19.427008,33.631870,342.353400,0,0,0,0,0

75,18:30-18:45,27.395473,31.269456,0.000000,122.652810,2.951100,5.942720,33.685305,8.969662,66.565759,41.304051,0.000000,0.000000,24.027828,154.105025,5.032810,49.445889,0.000000,116.829108,40.761408,21.711395,2.902411,0.000000,49.020517,91.163847,0.000000,6.306266,8.919085,18.709627,0.000000,0.000000,33.998240,0.495542,0.000000,499.811786,0.000000,0.000000,143.291919,44.872550,12.367275,140.883383,57.228532,367.394133,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,15.202232,33.631870,390.708400,0,0,0,0,0

76,18:45-19:00,42.006392,47.948609,0.000000,121.529697,5.902200,5.942720,33.685305,8.969662,66.565759,41.304051,0.000000,0.000000,18.711548,154.105025,4.986724,76.764742,0.000000,115.759322,40.761408,20.164035,2.875834,0.000000,49.020517,90.329073,0.000000,19.014540,10.033970,19.323056,0.000000,0.000000,36.643921,5.698733,0.000000,562.673286,0.000000,0.000000,143.291919,44.872550,12.367275,139.593336,57.228532,367.392973,0.000000,0.000000,0.000000,5.475269,19.341973,0.754018,15.202232,33.631870,389.745385,0,0,0,0,0

77,19:00-19:15,42.006392,47.948609,0.000000,120.787571,37.903927,5.942720,33.685305,8.969662,66.565759,41.304051,0.000000,0.000000,18.344243,154.105025,4.956272,76.764742,0.000000,115.052405,40.761408,19.873905,2.858273,0.000000,49.020517,89.777472,0.000000,19.014540,10.033970,19.323056,0.000000,0.000000,36.643921,5.698733,0.000000,641.869009,0.000000,0.000000,143.291919,44.872550,12.367275,138.740901,57.228532,367.392973,0.000000,0.000000,0.000000,5.475269,19.341973,0.754018,15.202232,33.631870,387.365391,0,0,0,0,0

78,19:15-19:30,42.006392,47.948609,0.000000,119.713499,37.903927,5.942720,33.685305,8.969662,66.565759,41.304051,0.000000,0.000000,18.150823,154.105025,4.912201,76.764742,0.000000,114.029358,40.761408,19.487065,2.832856,0.000000,49.020517,88.979152,0.000000,19.014540,10.033970,19.323056,0.000000,0.000000,36.643921,5.698733,0.000000,641.869009,0.000000,0.000000,143.291919,44.872550,12.367275,137.507185,57.228532,367.392973,0.000000,0.000000,0.000000,5.475269,19.341973,0.754018,15.202232,33.631870,383.920841,0,0,0,0,0

79,19:30-19:45,42.006392,47.948609,0.000000,120.299908,37.903927,5.942720,33.685305,8.969662,66.565759,41.304051,0.000000,0.000000,20.399147,154.105025,4.936263,76.764742,0.000000,114.587924,40.761408,19.680582,2.846733,0.000000,49.020517,89.415011,0.000000,19.014540,10.033970,19.323056,0.000000,0.000000,36.643921,5.698733,0.000000,642.594334,0.000000,0.000000,143.291919,44.872550,14.114824,138.180756,57.228532,367.392973,0.000000,0.000000,0.000000,5.475269,19.341973,0.754018,17.119604,33.631870,385.801455,0,0,0,0,0

80,19:45-20:00,42.006392,47.948609,0.000000,120.159071,37.903927,5.942720,33.685305,8.969662,66.565759,41.304051,0.000000,0.000000,20.625052,154.105025,4.930484,76.764742,0.000000,114.453773,40.761408,19.680582,2.843401,0.000000,49.020517,89.310331,0.000000,19.014540,10.033970,19.323056,0.000000,0.000000,36.643921,5.698733,0.000000,642.594334,0.000000,0.000000,143.291919,44.872550,14.114824,138.018985,57.228532,425.647471,0.000000,0.000000,0.000000,5.475269,19.341973,0.754018,17.119604,33.631870,385.349790,0,0,0,0,0

81,20:00-20:15,42.006392,47.948609,0.000000,120.862487,37.903927,5.942720,33.685305,8.969662,66.565759,41.304051,0.000000,0.000000,20.739716,154.105025,4.959347,76.764742,0.000000,115.123791,40.761408,19.873905,2.860045,0.000000,49.020517,89.833157,0.000000,19.014540,10.033970,19.323056,0.000000,0.000000,36.643921,7.928673,0.000000,642.594334,0.000000,0.000000,143.291919,44.872550,14.114824,138.826954,57.228532,432.082099,0.000000,0.000000,0.000000,5.475269,19.341973,0.754018,17.173762,33.631870,387.605641,0,0,0,0,0

82,20:15-20:30,42.006392,47.948609,0.000000,122.681706,37.903927,5.942720,33.685305,8.969662,66.565759,41.304051,0.000000,0.000000,20.949417,154.105025,5.033994,76.764742,0.000000,116.856632,40.761408,20.550875,2.903095,0.000000,49.020517,91.185324,0.000000,19.014540,10.033970,19.323056,0.000000,0.000000,36.643921,7.928673,0.000000,642.594334,0.000000,0.000000,143.291919,44.872550,14.114824,140.916574,57.228532,434.404879,0.000000,0.000000,0.000000,5.475269,19.341973,0.754018,17.336041,33.631870,393.439875,0,0,0,0,0

83,20:30-20:45,21.051900,47.948609,0.000000,126.284015,5.902200,4.780986,33.685305,8.969662,66.565759,41.304051,0.000000,0.000000,21.115275,123.930615,5.181808,76.764742,0.000000,120.287898,40.761408,21.394960,2.988339,0.000000,49.020517,93.862802,0.000000,19.014540,10.033970,19.323056,0.000000,0.000000,36.643921,8.919757,0.000000,642.275191,0.000000,0.000000,143.291919,44.872550,14.114824,144.017727,57.228532,430.028655,0.000000,0.000000,0.000000,5.475269,19.341973,0.754018,17.486619,33.631870,342.353400,0,0,0,0,0

84,20:45-21:00,21.051900,46.904184,0.000000,126.284015,2.951100,4.780986,33.685305,6.727246,66.565759,40.687572,0.000000,0.000000,26.729659,123.930615,5.181808,12.361472,0.000000,120.287898,38.200450,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,12.612531,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,650.478810,0.000000,0.000000,143.291919,44.872550,14.114824,145.049840,57.228532,439.003343,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,21.885473,33.631870,342.353400,0,0,0,0,0

85,21:00-21:15,21.051900,46.904184,0.000000,126.284015,0.000000,4.780986,33.685305,6.727246,66.565759,40.687572,0.000000,0.000000,26.729659,123.930615,5.181808,12.361472,0.000000,120.287898,38.200450,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,622.065412,0.000000,0.000000,143.291919,44.872550,14.114824,145.054314,57.228532,432.187416,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,21.885473,33.631870,342.353400,0,0,0,0,0

86,21:15-21:30,21.051900,46.904184,0.000000,126.284015,0.000000,4.780986,33.685305,6.727246,66.565759,40.687572,0.000000,0.000000,26.729659,123.930615,5.181808,12.361472,0.000000,120.287898,38.200450,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,622.065412,0.000000,0.000000,143.291919,44.872550,14.114824,145.054314,57.228532,450.562316,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,21.885473,33.631870,342.353400,0,0,0,0,0

87,21:30-21:45,29.599286,46.904184,0.000000,126.284015,0.000000,4.780986,33.685305,6.727246,66.565759,40.687572,0.000000,0.000000,26.729659,123.930615,5.181808,24.722944,0.000000,120.287898,38.200450,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,652.616322,0.000000,0.000000,143.291919,44.872550,14.114824,145.054314,57.228532,469.904316,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,21.885473,33.631870,346.966467,0,0,0,0,0

88,21:45-22:00,42.006392,47.948609,0.000000,126.284015,0.000000,5.138442,33.685305,8.969662,66.565759,41.304051,0.000000,0.000000,26.729659,133.090703,5.181808,68.549982,0.000000,120.287898,40.761408,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,19.014540,20.067940,19.323056,0.000000,0.000000,36.643921,1.734397,0.000000,652.616322,0.000000,0.000000,143.291919,44.872550,14.114824,145.054314,57.228532,421.549316,0.000000,0.000000,0.000000,5.475269,19.341973,0.754018,21.885473,33.631870,346.966467,0,0,0,0,0

89,22:00-22:15,42.103798,47.948609,0.000000,126.284015,0.000000,5.138442,33.685305,8.969662,66.565759,41.304051,0.000000,0.000000,26.729659,133.090703,5.181808,68.549982,0.000000,120.287898,40.761408,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,19.014540,20.067940,19.323056,0.000000,0.000000,36.643921,1.734397,0.000000,622.065412,0.000000,0.000000,143.291919,44.872550,15.127992,145.054314,57.228532,438.678506,0.000000,0.000000,0.000000,5.475269,19.341973,0.754018,21.885473,33.631870,346.966467,0,0,0,0,0

90,22:15-22:30,42.103798,47.948609,0.000000,126.284015,0.000000,5.138442,33.685305,8.969662,66.565759,41.304051,0.000000,0.000000,26.729659,133.090703,5.181808,68.549982,0.000000,120.287898,40.761408,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,19.014540,20.067940,19.323056,0.000000,0.000000,36.643921,1.734397,0.000000,621.098312,0.000000,0.000000,143.291919,44.872550,16.472261,145.054314,57.228532,476.674016,0.000000,0.000000,0.000000,5.475269,19.341973,0.754018,21.885473,33.631870,346.966467,0,0,0,0,0

91,22:30-22:45,42.103798,47.948609,0.000000,126.284015,0.000000,5.138442,33.685305,8.969662,66.565759,41.304051,0.000000,0.000000,26.729659,133.090703,5.181808,68.549982,0.000000,120.287898,40.761408,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,19.014540,20.067940,19.323056,0.000000,0.000000,36.643921,1.734397,0.000000,652.616322,0.000000,0.000000,143.291919,44.872550,16.803362,145.054314,57.228532,494.081816,0.000000,0.000000,0.000000,5.475269,19.341973,0.754018,21.885473,33.631870,346.966467,0,0,0,0,0

92,22:45-23:00,21.051900,46.904184,0.000000,126.284015,0.000000,5.138442,33.685305,8.969662,66.565759,40.071093,0.000000,0.000000,26.729659,133.090703,5.181808,48.322119,0.000000,120.287898,38.200450,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,652.616322,0.000000,0.000000,143.291919,44.872550,16.803362,145.054314,38.152355,566.614316,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,21.885473,33.631870,346.966467,0,0,0,0,0

93,23:00-23:15,10.501598,46.904184,0.000000,126.284015,0.000000,3.738402,33.685305,8.969662,66.565759,40.071093,0.000000,0.000000,26.729659,96.989177,5.181808,59.559821,0.000000,120.287898,38.200450,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,652.616322,0.000000,0.000000,143.291919,44.872550,16.803362,145.054314,38.152355,661.265843,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,21.885473,33.631870,346.966467,0,0,0,0,0

94,23:15-23:30,10.501598,46.904184,0.000000,126.284015,0.000000,2.502198,33.685305,6.727246,66.565759,40.071093,0.000000,0.000000,26.729659,64.659451,5.181808,59.559821,0.000000,120.287898,27.122320,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,652.616322,0.000000,0.000000,143.291919,44.872550,16.803362,145.054314,38.152355,661.265843,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,21.885473,33.631870,346.966467,0,0,0,0,0

95,23:30-23:45,0.000000,46.904184,0.000000,126.284015,0.000000,1.668132,33.685305,6.727246,66.565759,40.071093,0.000000,0.000000,26.729659,43.106301,5.181808,64.054901,0.000000,120.287898,27.122320,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,652.616322,0.000000,0.000000,143.291919,44.872550,17.392722,145.054314,38.152355,609.129204,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,21.885473,34.699548,346.966467,0,0,0,0,0

96,23:45-24:00,0.000000,46.904184,0.000000,126.284015,0.000000,0.834066,33.685305,4.484831,66.565759,40.071093,0.000000,0.000000,26.729659,21.553150,5.181808,64.054901,0.000000,120.287898,27.122320,21.711395,2.988339,0.000000,49.020517,93.862802,0.000000,18.918797,8.919085,18.709627,0.000000,0.000000,33.998240,0.000000,0.000000,652.616322,0.000000,0.000000,143.291919,44.872550,17.475497,145.054314,38.152355,590.621316,0.000000,0.000000,0.000000,5.377496,19.341973,0.754018,21.885473,34.699548,346.966467,0,0,0,0,0

