Block,Time,ANTA_CRF,DADRT2,DADRI_LF,ANTA_GF,URI,JHAJJAR,DADRI_CRF,UNCHAHAR4,SEWA2,RAPPB,DULHASTI,UNCHAHAR1,DADRI_GF,AURY_LF,RAMPUR,UNCHAHAR3,SALAL,UNCHAHAR2,NAPP,KOLDAM,AURY_GF,ANTA_RF,RIHAND3,DHAULIGNGA,KISHANGANGA,KOTESHWR,FSTPP I & II,KHSTPP-I,CHAMERA2,AURY_RF,CHAMERA1,BSIUL,RIHAND1,KHSTPP-II,SINGRAULI,PARBATI3,TANDA2,BRBCL,CHAMERA3,TANAKPUR,TEHRI,RIHAND2,TALA,ANTA_LF,NJPC,URI2,SINGRAULI_HYDRO,RAPPC,SASAN,AURY_CRF,DADRI_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,366.890000,0.000000,0.000000,34.109184,347.580000,0.000000,0.000000,15.258808,0.000000,15.910332,8.059222,0.000000,0.000000,0.000000,14.482500,25.242998,28.004617,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,17.827571,39.213203,0.000000,0.000000,0.000000,12.591665,88.826000,126.528678,134.503805,0.000000,0.000000,19.310005,0.000000,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,366.890000,0.000000,0.000000,34.109184,347.580000,0.000000,0.000000,15.258808,0.000000,0.000000,7.721297,0.000000,0.000000,0.000000,14.482500,25.242998,23.172000,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,11.586000,39.213203,0.000000,0.000000,0.000000,12.591665,88.826000,126.528678,134.503805,0.000000,0.000000,19.310005,0.000000,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,366.890000,0.000000,0.000000,34.109184,347.580000,0.000000,0.000000,15.258808,0.000000,0.000000,7.721297,0.000000,0.000000,0.000000,14.482500,25.242998,23.172000,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,11.586000,39.213203,0.000000,0.000000,0.000000,12.591665,88.826000,126.528678,134.503805,0.000000,0.000000,19.310005,0.000000,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,366.890000,0.000000,0.000000,39.438744,348.429640,0.000000,0.000000,15.258808,0.000000,0.000000,7.721297,0.000000,0.000000,0.000000,14.482500,25.242998,23.172000,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,11.586000,30.447525,0.000000,0.000000,0.000000,12.591665,61.140867,98.483701,134.503805,0.000000,0.000000,19.310005,0.000000,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,366.890000,0.000000,0.000000,39.438744,348.429640,0.000000,0.000000,15.258808,0.000000,0.000000,7.721297,0.000000,0.000000,0.000000,14.482500,25.242998,23.172000,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,11.586000,30.447525,0.000000,0.000000,0.000000,12.591665,61.140867,98.383581,134.503805,0.000000,0.000000,19.310005,0.000000,0.247361,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,366.890000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.482500,25.242998,23.172000,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,11.586000,24.639560,0.000000,0.000000,0.000000,12.591665,61.140867,78.823420,134.503805,0.000000,0.000000,19.310005,0.000000,0.247361,0.000000,91.575068,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,366.890000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.482500,25.242998,23.172000,40.833698,0.000000,0.000000,0.000000,87.651180,0.000000,0.000000,8.567847,11.586000,24.639560,0.000000,0.000000,0.000000,12.591665,61.140867,78.823420,134.503805,0.000000,0.000000,19.310005,0.000000,0.247361,0.000000,91.575068,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,366.890000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.482500,25.242998,23.172000,40.833698,0.000000,0.000000,0.000000,87.651180,0.000000,0.000000,8.567847,11.586000,24.639560,0.000000,0.000000,0.000000,12.591665,61.140867,78.823420,134.503805,0.000000,0.000000,19.310005,0.000000,0.247361,0.000000,91.575068,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,366.890000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.482500,25.242998,23.172000,40.833698,0.000000,0.000000,0.000000,87.651180,0.000000,0.000000,8.567847,11.586000,24.639560,0.000000,0.000000,0.000000,12.591665,61.140867,78.823420,134.503805,0.000000,0.000000,19.310005,0.000000,0.247361,0.000000,91.575068,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,361.097000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.482500,25.242998,23.172000,40.833698,0.000000,0.000000,0.000000,87.651180,0.000000,0.000000,8.567847,11.586000,24.639560,0.000000,0.000000,0.000000,6.295832,61.140867,78.881350,122.601411,0.000000,0.000000,19.310005,0.000000,0.247361,11.617862,91.575068,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,361.097000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.482500,25.242998,23.172000,40.833698,0.000000,0.000000,0.000000,87.651180,0.000000,0.000000,8.567847,11.586000,24.639560,0.000000,0.000000,0.000000,6.295832,61.140867,78.881350,122.601411,0.000000,0.000000,19.310005,0.000000,0.247361,11.617862,91.575068,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,361.097000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.482500,25.242998,23.172000,40.833698,0.000000,0.000000,0.000000,65.760205,0.000000,0.000000,8.567847,11.586000,24.639560,0.000000,0.000000,0.000000,6.295832,61.140867,78.881350,122.601411,0.000000,0.000000,19.310005,0.000000,0.247361,23.235723,78.545646,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,361.097000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.482500,25.242998,23.172000,40.833698,0.000000,0.000000,0.000000,65.760205,0.000000,0.000000,8.567847,11.586000,24.639560,0.000000,0.000000,0.000000,6.295832,61.140867,78.881350,122.601411,0.000000,0.000000,19.310005,0.000000,0.247361,23.235723,78.545646,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,361.097000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.482500,38.705930,23.172000,40.833698,0.000000,0.000000,0.000000,65.760205,0.000000,0.000000,8.567847,11.586000,24.639560,0.000000,0.000000,0.000000,6.295832,61.140867,78.881350,122.601411,0.000000,0.000000,19.310005,0.000000,0.247361,23.235723,78.545646,0.000000,0.000000,18.286570,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,361.097000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.482500,38.705930,23.172000,40.833698,0.000000,0.000000,0.000000,65.760205,0.000000,0.000000,8.567847,11.586000,24.639560,0.000000,0.000000,0.000000,6.295832,61.140867,78.881350,122.601411,0.000000,0.000000,19.310005,0.000000,0.247361,23.235723,78.545646,0.000000,0.000000,38.401797,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,361.097000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.482500,38.705930,23.172000,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,11.586000,24.639560,0.000000,0.000000,0.000000,6.295832,61.140867,78.881350,134.503805,0.000000,0.000000,19.310005,0.000000,0.247361,23.235723,114.049688,0.000000,0.000000,58.517024,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,361.097000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.482500,38.705930,23.172000,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,11.586000,24.639560,0.000000,0.000000,0.000000,6.295832,61.140867,78.881350,134.503805,0.000000,0.000000,19.310005,0.000000,0.247361,23.235723,114.049688,0.000000,0.000000,58.517024,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,361.097000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,0.000000,6.420575,0.000000,0.000000,0.000000,14.482500,38.705930,23.172000,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,11.586000,24.639560,0.000000,0.000000,13.564657,6.295832,61.140867,78.881350,134.503805,0.000000,0.000000,19.310005,0.000000,1.236806,23.235723,114.049688,0.000000,0.000000,58.517024,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,361.097000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,15.910332,6.420575,0.000000,0.000000,0.000000,14.482500,38.705930,23.172000,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,11.586000,24.639560,0.000000,0.000000,13.564657,6.295832,88.826000,78.881350,134.503805,0.000000,0.000000,19.310005,0.000000,1.236806,23.235723,114.049688,0.000000,0.000000,58.517024,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,361.097000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,15.910332,6.420575,0.000000,0.000000,0.000000,14.482500,25.242998,23.172000,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,11.586000,33.192828,0.000000,0.000000,13.564657,1.062050,88.826000,108.387030,134.503805,0.000000,0.000000,19.310005,0.000000,1.236806,34.853584,114.049688,0.000000,0.000000,58.517024,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,361.097000,0.000000,0.000000,34.109184,348.429640,0.000000,0.000000,15.258808,0.000000,15.910332,6.420575,0.000000,0.000000,0.000000,14.482500,25.242998,23.172000,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,15.548991,33.192828,0.000000,0.000000,13.564657,1.062050,88.826000,108.387030,134.503805,0.000000,0.000000,19.310005,0.000000,1.236806,34.853584,114.049688,0.000000,0.000000,58.517024,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,15.910332,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,17.364826,39.213203,0.000000,0.000000,27.129314,1.062050,88.826000,110.942226,134.503805,0.000000,0.000000,19.310005,0.000000,1.236806,46.471446,114.049688,0.000000,0.000000,58.517024,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,31.820663,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,16.183711,17.827571,39.213203,12.612713,0.000000,27.129314,1.062050,88.826000,110.942226,134.503805,0.000000,0.000000,19.310005,9.343955,1.236806,46.471446,114.049688,0.000000,0.000000,58.517024,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,31.820663,8.488386,0.000000,0.000000,0.000000,18.914628,26.925864,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,8.800436,0.000000,24.275566,15.066241,39.213203,25.431347,0.000000,40.693971,6.295832,88.826000,110.942226,134.503805,0.000000,0.000000,19.310005,18.687909,1.236806,46.471446,114.049688,0.000000,0.000000,85.581148,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,31.820663,8.488386,0.000000,0.000000,0.000000,18.914628,76.637740,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,17.600872,0.000000,32.367422,15.066241,39.213203,38.147021,0.000000,40.693971,18.887497,88.826000,110.942226,134.503805,0.000000,0.000000,19.310005,18.687909,1.236806,46.471446,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,31.820663,8.420801,0.000000,0.000000,0.000000,18.914628,76.637740,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,26.462528,0.000000,32.367422,15.066241,39.213203,38.147021,0.000000,40.693971,18.887497,88.826000,110.942226,134.503805,0.000000,0.000000,19.310005,18.687909,1.236806,46.471446,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,31.820663,8.420801,0.000000,0.000000,0.000000,18.914628,76.637740,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,26.462528,0.000000,32.367422,15.066241,44.798312,38.147021,0.000000,40.693971,18.887497,88.826000,121.537140,134.503805,0.000000,0.000000,19.310005,18.687909,1.236806,46.471446,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,31.820663,8.488386,0.000000,0.000000,0.000000,18.914628,76.637740,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,26.462528,0.000000,32.367422,15.066241,44.798312,38.147021,0.000000,40.693971,18.887497,88.826000,121.537140,134.503805,0.000000,0.000000,19.310005,18.687909,1.236806,46.471446,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,31.820663,8.488386,0.000000,0.000000,0.000000,18.914628,76.637740,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,26.462528,0.000000,32.367422,15.066241,44.798312,38.147021,0.000000,40.693971,18.887497,88.826000,121.537140,134.503805,0.000000,0.000000,19.310005,18.687909,1.236806,46.471446,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,31.820663,8.488386,0.000000,0.000000,0.000000,18.914628,76.637740,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,26.462528,0.000000,32.367422,15.066241,44.798312,38.147021,0.000000,40.693971,18.887497,88.826000,121.537140,134.503805,0.000000,0.000000,19.310005,18.687909,1.236806,46.471446,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,31.820663,8.488386,0.000000,0.000000,0.000000,18.914628,26.925864,36.095024,40.833698,0.000000,0.000000,0.000000,119.399161,17.600872,0.000000,17.326091,17.253485,44.798312,25.431347,0.000000,40.693971,6.295832,88.826000,121.537140,134.503805,0.000000,0.000000,19.310005,18.687909,1.236806,46.471446,114.049688,0.000000,0.000000,90.335656,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,31.820663,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,17.600872,0.000000,17.135694,15.066241,44.798312,25.431347,0.000000,40.693971,6.295832,88.826000,121.537140,134.503805,0.000000,0.000000,19.310005,18.687909,1.236806,46.471446,114.049688,0.000000,0.000000,58.517024,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,31.820663,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,8.800436,0.000000,17.135694,15.066241,44.798312,25.431347,0.000000,40.693971,6.295832,88.826000,121.537140,134.503805,0.000000,0.000000,19.310005,18.687909,1.236806,46.471446,114.049688,0.000000,0.000000,45.167828,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,15.910332,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,8.800436,0.000000,17.135694,15.066241,44.798312,25.431347,0.000000,40.693971,6.295832,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,1.978889,34.853584,114.049688,0.000000,0.000000,22.583914,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,15.910332,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,17.135694,15.066241,44.798312,25.431347,0.000000,27.129314,6.295832,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,1.978889,34.853584,114.049688,0.000000,0.000000,22.583914,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,15.910332,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,15.066241,44.798312,25.431347,0.000000,27.129314,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,1.978889,34.853584,114.049688,0.000000,0.000000,18.286570,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,15.910332,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,15.066241,44.798312,25.431347,0.000000,27.129314,12.591665,88.826000,142.426336,134.503805,0.000000,0.000000,19.310005,18.687909,1.978889,34.853584,114.049688,0.000000,0.000000,18.286570,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,15.910332,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,31.492389,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,15.066241,39.213203,25.431347,0.000000,13.564657,12.591665,88.826000,113.490277,134.503805,0.000000,0.000000,19.310005,18.687909,1.978889,34.853584,114.049688,0.000000,0.000000,18.286570,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,15.910332,8.488386,0.000000,0.000000,0.000000,18.914628,25.242998,31.289634,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.969691,39.213203,25.431347,0.000000,13.564657,12.591665,88.826000,113.490277,134.503805,0.000000,0.000000,19.310005,18.687909,1.978889,23.235723,114.049688,0.000000,0.000000,18.286570,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,15.910332,8.488386,0.000000,0.000000,0.000000,18.914628,12.341021,31.289634,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.969691,39.213203,25.431347,0.000000,13.564657,12.591665,88.826000,113.490277,134.503805,0.000000,0.000000,19.310005,18.687909,1.978889,23.235723,114.049688,0.000000,0.000000,18.286570,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,15.910332,8.488386,0.000000,0.000000,0.000000,18.914628,12.341021,31.289634,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.969691,39.213203,25.431347,0.000000,0.000000,12.591665,88.826000,113.490277,134.503805,0.000000,0.000000,19.310005,18.687909,1.978889,23.235723,114.049688,0.000000,0.000000,18.286570,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,0.000000,8.488386,0.000000,0.000000,0.000000,18.914628,12.341021,31.289634,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.969691,39.213203,25.431347,0.000000,0.000000,12.591665,88.826000,113.490277,134.503805,0.000000,0.000000,19.310005,18.687909,1.978889,11.617862,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,361.097000,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,0.000000,8.488386,0.000000,0.000000,0.000000,18.914628,12.341021,31.289634,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.969691,39.213203,25.431347,0.000000,0.000000,12.591665,88.826000,113.490277,134.503805,0.000000,0.000000,19.310005,18.687909,1.978889,11.617862,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,400.682500,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,0.000000,8.488386,0.000000,0.000000,0.000000,18.914628,12.341021,31.289634,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.969691,39.213203,25.431347,0.000000,0.000000,12.591665,88.826000,113.490277,134.503805,0.000000,0.000000,19.310005,18.687909,1.978889,11.617862,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,400.682500,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,0.000000,8.488386,0.000000,0.000000,0.000000,18.914628,12.341021,31.289634,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.969691,39.213203,12.612713,0.000000,0.000000,12.591665,88.826000,113.490277,134.503805,0.000000,0.000000,19.310005,9.343955,1.978889,0.000000,114.049688,0.000000,0.000000,0.000000,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,400.682500,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,0.000000,8.488386,0.000000,0.000000,0.000000,18.914628,12.341021,31.289634,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.969691,39.213203,12.612713,0.000000,0.000000,12.591665,88.826000,128.771118,134.503805,0.000000,0.000000,19.310005,0.000000,1.978889,0.000000,114.049688,0.000000,0.000000,21.486720,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,400.682500,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,0.000000,8.488386,0.000000,0.000000,0.000000,18.914628,12.341021,31.289634,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.969691,39.213203,0.000000,0.000000,0.000000,12.591665,88.826000,133.254158,134.503805,0.000000,0.000000,19.310005,0.000000,1.978889,0.000000,114.049688,0.000000,0.000000,21.486720,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,400.682500,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,0.000000,8.488386,0.000000,0.000000,0.000000,18.914628,12.341021,31.289634,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.969691,39.213203,0.000000,0.000000,0.000000,12.591665,88.826000,133.254158,134.503805,0.000000,0.000000,19.310005,0.000000,0.865764,0.000000,114.049688,0.000000,0.000000,21.486720,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,400.682500,0.000000,0.000000,34.109184,351.736478,0.000000,0.000000,15.258808,0.000000,0.000000,8.488386,0.000000,0.000000,0.000000,18.914628,12.341021,31.289634,40.833698,0.000000,0.000000,0.000000,119.399161,0.000000,0.000000,8.567847,14.969691,39.213203,0.000000,0.000000,0.000000,12.591665,88.826000,133.254158,134.503805,0.000000,0.000000,18.828056,0.000000,0.865764,0.000000,114.049688,0.000000,0.000000,21.486720,29.872184,0.646451,52.071829,404.322435,0.000000,0.000000,0,0,0,0,0

