Block,Time,RIHAND2,CHAMERA3,DHAULIGNGA,KISHANGANGA,NAPP,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,URI2,TEHRI,SINGRAULI_HYDRO,UNCHAHAR3,BSIUL,RAPPB,CHAMERA1,URI,TANAKPUR,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
34,08:15-08:30,99.54,19.35568,0,0,42.3996,26.34008,653.1525,8.874,0,0,92,679.493168,16.478852,0,60.608,52.9173,0,123.665625,123,37.4865,15.804048,10.91181,0,30.9396,47.376,0.66955,26.39091,13.0416,0,42.14808,34.224,6.6612,26.726,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

35,08:30-08:45,99.54,19.35568,0,0,42.3996,26.34008,653.1525,8.874,0,0,92,679.493168,16.478852,0,37.88,52.9173,0,123.665625,123,37.4865,15.804048,10.91181,0,30.9396,35.532,0.66955,26.39091,13.0416,0,41.7515,34.224,6.6612,26.726,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

36,08:45:09:00,99.54,19.35568,0,0,42.3996,26.34008,653.1525,8.874,0,0,92,679.493168,16.478852,0,23.3909,52.9173,0,123.665625,123,37.4865,15.804048,10.91181,0,30.9396,35.532,0.66955,26.39091,13.0416,0,35.55,34.224,6.6612,26.726,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

37,09:00:09:15,99.54,19.35568,0,0,42.3996,26.34008,653.1525,8.874,0,0,92,679.493168,16.478852,0,19.0347,52.9173,0,123.665625,123,37.4865,15.804048,10.91181,0,30.9396,35.532,0.66955,26.39091,13.0416,0,28.09872,34.224,6.9174,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

38,09:15-09:30,99.54,19.35568,0,0,42.3996,26.34008,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,123,37.4865,15.804048,10.91181,0,30.9396,35.532,0.66955,26.39091,13.0416,0,28.09872,34.224,0.6405,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

39,09:30-09:45,80.64,19.35568,0,0,42.3996,26.34008,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,123,37.4865,15.804048,10.91181,0,30.9396,35.532,0.66955,26.39091,13.0416,0,28.09872,34.224,0.6405,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

40,09:45-10:00,56.7,19.35568,0,0,42.3996,26.34008,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,123,37.4865,15.804048,10.91181,0,30.9396,23.688,0.66955,26.39091,13.0416,0,14.04936,34.224,0.6405,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

41,10:00-10:15,56.7,19.35568,0,0,42.3996,26.34008,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,123,37.4865,15.804048,10.91181,0,30.9396,11.844,0.66955,26.39091,13.0416,0,14.04936,40.848,0.6405,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

42,10:15-10:30,56.7,19.35568,0,0,42.3996,26.34008,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,123,37.4865,15.804048,10.91181,0,30.9396,0,0.66955,26.39091,13.0416,0,0,40.848,0,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

43,10:30-10:45,56.7,19.35568,0,0,42.3996,26.34008,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,132,39.165,15.804048,10.91181,0,30.9396,0,0.66955,26.39091,13.0416,0,0,34.224,0,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

44,10:45-11:00,56.7,19.35568,0,0,42.3996,26.34008,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,133.5,39.165,15.804048,10.91181,0,30.9396,0,0.66955,26.39091,13.0416,0,0,34.224,0,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

45,11:00-11:15,56.7,19.35568,0,0,42.3996,26.34008,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,135,39.165,15.804048,10.91181,0,30.9396,0,0.66955,26.39091,13.0416,0,0,34.224,0,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

46,11:15-11:30,56.7,19.35568,0,0,42.3996,26.34008,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,136.5,39.165,15.804048,10.91181,0,30.9396,0,0.66955,26.39091,13.0416,0,0,34.224,0,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

47,11:30-11:45,56.7,9.67784,0,0,42.3996,13.17004,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,136.5,39.165,15.804048,10.91181,0,30.9396,0,0.66955,26.39091,13.0416,0,0,34.224,0,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

48,11:45-12:00,56.7,9.67784,0,0,42.3996,13.17004,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,138,39.165,15.804048,10.91181,0,30.9396,0,0.66955,26.39091,13.0416,0,0,34.224,0,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

49,12:00-12:15,56.7,9.67784,0,0,42.3996,13.17004,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,138,39.165,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,13.0416,0,0,34.224,0,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

50,12:15-12:30,56.7,9.67784,0,0,42.3996,0,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,138,39.165,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,13.0416,0,0,34.224,0,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

51,12:30-12:45,56.7,9.67784,0,0,42.3996,13.17004,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,138,39.165,15.804048,10.91181,0,28.2492,0,0.66955,26.39091,6.5208,0,0,40.848,0,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

52,12:45-13:00,56.7,9.67784,0,0,42.3996,13.17004,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,138,39.165,15.804048,10.91181,0,28.2492,0,0.66955,26.39091,6.5208,0,0,40.848,0,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

53,13:00-13:15,56.7,9.67784,0,0,42.3996,13.17004,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,138,39.165,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,6.5208,0,0,34.224,0,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

54,13:15-13:30,56.7,9.67784,0,0,42.3996,13.17004,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,138,39.165,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,6.5208,0,0,34.224,0,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

55,13:30-13:45,56.7,0,0,0,42.3996,13.17004,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,139.3125,39.165,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,6.5208,0,0,34.224,0,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

56,13:45-14:00,56.7,0,0,0,42.3996,0,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,52.9173,0,123.665625,139.3125,39.165,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,6.5208,0,0,34.224,0,26.726,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

