Block,Time,RAMPUR,CHAMERA1,RIHAND1,DULHASTI,RAPPC,RAPPB,BSIUL,CHAMERA3,SINGRAULI,TANAKPUR,DADRI_LF,UNCHAHAR3,URI,DADRT2,JHAJJAR,KOLDAM,ANTA_LF,SINGRAULI_HYDRO,AURY_GF,DADRI_RF,UNCHAHAR2,RIHAND3,DADRI_GF,SEWA2,UNCHAHAR1,UNCHAHAR4,PARBATI3,URI2,CHAMERA2,TEHRI,TANDA2,ANTA_CRF,KOTESHWR,RIHAND2,AURY_CRF,ANTA_RF,AURY_RF,NJPC,SALAL,KISHANGANGA,DADRI_CRF,NAPP,ANTA_GF,DHAULIGNGA,AURY_LF,KHSTPP-II,FSTPP I & II,TALA,BRBCL,KHSTPP-I,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,93.406640,0.000000,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,14.775054,32.937178,367.533438,357.546036,0.000000,0.000000,0.729511,0.000000,0.000000,24.142670,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,115.648336,11.019480,0.000000,19.247984,31.023445,403.024248,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,93.406640,0.000000,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,14.775054,32.937178,367.533438,357.546036,0.000000,0.000000,0.729511,0.000000,0.000000,24.142670,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,115.648336,11.019480,0.000000,19.247984,31.023445,403.024248,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,93.406640,0.000000,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,14.775054,32.937178,367.533438,357.546036,0.000000,0.000000,0.729511,0.000000,0.000000,24.142670,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,115.648336,11.019480,0.000000,19.247984,31.023445,403.024248,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,93.406640,0.000000,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,14.775054,37.187136,367.533438,357.546036,0.000000,0.000000,0.729511,0.000000,0.000000,24.142670,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,115.648336,11.019480,0.000000,19.247984,31.023445,403.024248,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,93.406640,0.000000,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,14.775054,37.187136,367.533438,357.546036,0.000000,0.000000,0.729511,0.000000,0.000000,24.142670,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,115.648336,11.019480,0.000000,19.247984,31.023445,403.024248,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,93.406640,0.000000,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,14.775054,32.937178,367.533438,357.546036,0.000000,0.000000,0.729511,0.000000,0.000000,24.142670,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,94.958276,11.019480,0.000000,19.247984,24.560448,403.024248,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,93.406640,0.000000,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,14.775054,32.937178,367.533438,357.546036,0.000000,0.000000,0.729511,0.000000,0.000000,24.142670,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,94.958276,11.019480,0.000000,19.247984,24.560448,403.024248,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,93.406640,18.983470,66.242257,0.000000,6.275618,0.000000,143.866385,0.000000,0.000000,15.256254,32.937178,367.533438,359.470836,0.000000,0.000000,0.729511,0.000000,0.000000,24.335150,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,94.958276,11.067600,0.000000,19.247984,24.560448,403.024248,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,93.406640,18.983470,66.242257,0.000000,6.275618,0.000000,143.866385,0.000000,0.000000,15.256254,32.937178,367.533438,359.470836,0.000000,0.000000,0.729511,0.000000,0.000000,24.335150,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,94.958276,11.067600,0.000000,19.247984,24.560448,403.024248,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,93.406640,18.983470,66.242257,0.000000,6.275618,0.000000,143.866385,0.000000,0.000000,15.256254,32.937178,367.533438,359.470836,0.000000,0.000000,0.729511,0.000000,0.000000,24.335150,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,115.648336,11.067600,0.000000,19.247984,31.023445,403.024248,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,93.406640,37.966939,66.242257,0.000000,6.275618,0.000000,143.866385,0.000000,0.000000,15.256254,32.937178,367.533438,359.470836,0.000000,0.000000,0.729511,0.000000,0.000000,24.335150,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,115.648336,11.067600,0.000000,19.247984,31.023445,403.024248,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,93.406640,37.966939,66.242257,0.000000,6.275618,0.000000,143.866385,0.000000,0.000000,15.256254,32.937178,364.646238,359.470836,0.000000,0.000000,0.729511,0.000000,0.000000,24.335150,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,115.648336,11.067600,0.000000,19.247984,31.023445,403.024248,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,93.406640,37.966939,66.242257,0.000000,6.275618,0.000000,143.866385,0.000000,0.000000,15.256254,32.937178,364.646238,359.470836,0.000000,0.000000,0.729511,0.000000,0.000000,24.335150,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,115.648336,11.067600,0.000000,19.247984,31.023445,403.024248,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,93.406640,37.966939,66.242257,0.000000,6.275618,0.000000,143.866385,0.000000,0.000000,15.256254,37.187136,364.646238,359.470836,0.000000,0.000000,0.729511,0.000000,0.000000,24.335150,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,38.581654,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,115.648336,11.067600,0.000000,19.247984,36.591507,403.024248,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,93.406640,37.966939,66.242257,0.000000,6.275618,0.000000,143.866385,0.000000,0.000000,15.256254,37.187136,364.646238,359.470836,0.000000,0.000000,0.729511,0.000000,0.000000,24.335150,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,38.581654,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,115.648336,11.067600,0.000000,19.247984,36.591507,403.024248,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,93.406640,18.983470,66.242257,0.000000,6.275618,0.000000,143.866385,0.000000,0.000000,15.256254,32.937178,364.646238,359.470836,0.000000,0.000000,0.729511,0.000000,0.000000,24.335150,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,38.581654,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,142.723920,11.067600,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,93.406640,18.983470,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,15.256254,32.937178,364.646238,359.470836,0.000000,0.000000,0.729511,0.000000,0.000000,24.335150,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,38.581654,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,142.723920,11.067600,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,93.406640,0.000000,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,15.256254,32.937178,364.646238,359.470836,0.000000,0.000000,0.729511,0.000000,0.000000,29.922671,125.670288,0.000000,18.093714,11.981880,2.520044,0.000000,36.465835,0.000000,0.000000,4.096733,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,38.581654,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,142.723920,13.840659,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,93.406640,0.000000,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,23.708339,32.937178,364.646238,367.316994,0.000000,0.000000,0.729511,0.000000,0.000000,38.409961,125.670288,0.000000,18.093714,18.062227,2.973816,0.000000,36.465835,0.000000,0.000000,5.156625,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,38.581654,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,142.723920,17.714704,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,93.406640,0.000000,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,23.708339,32.937178,401.217438,420.578616,0.000000,0.000000,0.729511,0.000000,0.000000,38.409961,125.670288,0.000000,18.093714,18.062227,2.973816,0.000000,36.465835,0.000000,0.000000,5.156625,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,142.723920,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,93.406640,0.000000,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,23.708339,32.937178,449.337438,435.620928,0.000000,0.000000,0.729511,0.000000,0.000000,38.409961,125.670288,0.000000,18.093714,18.062227,2.973816,0.000000,36.465835,0.000000,0.000000,5.156625,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,142.723920,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,93.406640,0.000000,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,26.599755,32.937178,570.136987,420.578616,0.000000,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.661954,2.973816,0.000000,36.465835,0.000000,0.000000,5.156625,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,142.723920,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,93.406640,0.000000,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,26.599755,32.937178,646.813064,430.606824,0.000000,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,3.670948,36.465835,3.936929,0.000000,5.156625,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,2.643572,0.000000,47.392114,0.000000,0.000000,0.000000,142.723920,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

71,17:30-17:45,0.830012,13.521104,93.406640,0.000000,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,26.599755,37.187136,658.621616,420.578616,0.000000,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,3.670948,36.465835,15.558745,13.803353,5.156625,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,21.448404,25.721102,2.643572,0.000000,47.392114,0.000000,9.087445,0.000000,129.223373,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

72,17:45-18:00,1.660025,13.521104,93.406640,0.000000,66.242257,0.000000,12.551236,11.162605,143.866385,0.000000,0.000000,26.599755,37.187136,658.621616,410.550408,1.803247,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,3.670948,36.465835,15.558745,27.606706,5.156625,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,42.896809,25.721102,2.643572,0.000000,47.392114,0.000000,9.087445,0.000000,129.223373,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

73,18:00-18:15,2.490038,27.042208,93.406640,0.000000,66.242257,0.000000,6.275618,11.162605,143.866385,0.000000,0.000000,26.599755,33.999667,657.659216,395.796816,4.282711,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,3.670948,36.465835,31.117490,39.876352,5.156625,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,64.345213,25.721102,2.643572,0.000000,47.392114,0.000000,9.087445,0.000000,129.221448,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

74,18:15-18:30,3.720234,27.042208,93.406640,18.983470,66.242257,0.000000,6.275618,22.325211,143.866385,0.000000,0.000000,23.140234,33.999667,657.659216,460.277616,6.694553,0.000000,0.729511,0.000000,0.000000,37.633786,125.670288,0.000000,18.093714,18.876321,2.973816,3.670948,36.465835,31.117490,55.213411,5.156625,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,96.517820,25.721102,5.287146,0.000000,47.392114,0.000000,20.901123,0.000000,129.221448,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

75,18:30-18:45,5.113470,40.563312,93.406640,37.966939,66.242257,0.000000,18.826854,33.521598,143.866385,5.794322,0.000000,23.140234,33.999667,634.294551,556.517616,8.926070,0.000000,0.729511,0.000000,0.000000,37.633786,125.670288,0.000000,18.130340,18.876321,2.973816,3.670948,37.216313,46.676234,55.213411,5.156625,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,132.443897,25.721102,7.930718,0.000000,47.392114,0.000000,36.689043,0.000000,129.221448,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

76,18:45-19:00,6.047234,40.563312,93.406640,37.966939,66.242257,0.000000,18.826854,33.521598,143.866385,5.794322,0.000000,26.599755,33.999667,578.835480,649.200820,8.926070,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.130340,21.779112,2.973816,7.341895,37.216313,46.676234,55.213411,5.156625,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,158.932677,76.391674,7.930718,0.000000,47.392114,0.000000,41.899178,0.000000,129.221448,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

77,19:00-19:15,6.047234,40.563312,93.406640,37.966939,66.242257,0.000000,18.826854,33.521598,143.866385,5.671038,0.000000,26.599755,33.999667,578.835480,649.444679,8.926070,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.130340,21.779112,2.973816,35.241094,37.216313,46.676234,55.213411,5.156625,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,158.932677,76.391674,7.930718,0.000000,47.392114,0.000000,41.899178,0.000000,129.221448,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

78,19:15-19:30,6.047234,40.563312,93.406640,37.966939,66.242257,0.000000,18.826854,33.521598,143.866385,5.671038,0.000000,26.599755,33.999667,578.835480,649.444679,8.926070,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.130340,21.779112,2.973816,35.241094,37.216313,46.676234,55.213411,5.156625,0.000000,8.875739,59.851752,0.000000,0.000000,0.000000,158.932677,76.391674,7.930718,0.000000,47.392114,0.000000,41.899178,0.000000,129.221448,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

79,19:30-19:45,6.047234,40.563312,93.406640,37.966939,66.242257,0.000000,18.826854,33.521598,143.866385,5.671038,0.000000,26.599755,33.999667,515.162326,649.444679,8.926070,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.130340,21.779112,2.973816,35.241094,36.754954,46.676234,55.213411,5.156625,0.000000,17.751478,59.851752,0.000000,0.000000,0.000000,158.932677,76.391674,7.930718,0.000000,47.392114,0.000000,41.899178,0.000000,129.221448,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

80,19:45-20:00,6.047234,40.563312,93.406640,37.966939,66.242257,0.000000,18.826854,33.521598,143.866385,5.671038,0.000000,26.599755,33.999667,503.247814,649.444679,8.926070,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.130340,21.779112,2.973816,35.241094,36.754954,46.676234,55.213411,5.156625,0.000000,17.751478,59.851752,0.000000,0.000000,0.000000,158.932677,76.391674,7.930718,0.000000,47.392114,0.000000,31.424384,0.000000,129.221448,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

81,20:00-20:15,6.047234,40.563312,93.406640,37.966939,66.242257,0.000000,18.826854,33.521598,143.866385,5.671038,0.000000,23.140234,33.999667,616.978664,570.953616,8.926070,0.000000,0.729511,0.000000,0.000000,37.633786,125.670288,0.000000,18.130340,18.876321,2.973816,18.859859,36.754954,46.676234,55.213411,5.156625,0.000000,17.751478,59.851752,0.000000,0.000000,0.000000,158.932677,76.391674,7.930718,0.000000,47.392114,0.000000,31.424384,0.000000,129.221448,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

82,20:15-20:30,5.113470,40.563312,93.406640,37.966939,66.242257,0.000000,18.826854,33.521598,143.866385,5.671038,0.000000,23.140234,33.999667,657.659216,570.953616,8.926070,0.000000,0.729511,0.000000,0.000000,37.633786,125.670288,0.000000,18.130340,18.876321,2.973816,3.670948,36.754954,46.676234,55.213411,5.156625,0.000000,17.751478,59.851752,0.000000,0.000000,0.000000,132.443897,25.721102,7.930718,0.000000,47.392114,0.000000,31.424384,0.000000,129.221448,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

83,20:30-20:45,3.720234,40.563312,93.406640,18.983470,66.242257,0.000000,12.551236,22.325211,143.866385,0.000000,0.000000,26.599755,33.999667,662.820227,649.444679,6.694553,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,0.000000,36.465835,46.676234,55.213411,5.156625,0.000000,9.985206,59.851752,0.000000,0.000000,0.000000,96.517820,25.721102,5.287146,0.000000,47.392114,0.000000,20.901123,0.000000,129.221448,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

84,20:45-21:00,2.490038,40.563312,93.406640,18.983470,66.242257,0.000000,12.551236,11.162605,143.866385,0.000000,0.000000,26.599755,33.999667,662.820227,649.444679,4.282711,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,0.000000,36.465835,46.676234,55.213411,5.156625,0.000000,9.985206,59.851752,0.000000,0.000000,0.000000,64.345213,12.301397,5.287146,0.000000,47.392114,0.000000,9.087445,0.000000,129.221448,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

85,21:00-21:15,1.660025,40.563312,93.406640,18.983470,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,26.599755,33.999667,662.820227,649.444679,1.803247,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,0.000000,36.465835,46.676234,55.213411,5.156625,0.000000,9.985206,59.851752,0.000000,0.000000,0.000000,42.896809,12.301397,5.287146,0.000000,47.392114,0.000000,0.000000,0.000000,138.581365,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

86,21:15-21:30,0.830012,40.563312,93.406640,18.983470,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,26.599755,33.999667,662.820227,649.444679,0.000000,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,0.000000,36.465835,46.676234,55.213411,5.156625,0.000000,9.985206,59.851752,0.000000,0.000000,0.000000,21.448404,12.301397,5.287146,0.000000,47.392114,0.000000,0.000000,0.000000,138.581365,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

87,21:30-21:45,0.000000,40.563312,93.406640,18.983470,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,26.599755,33.999667,662.820227,649.444679,0.000000,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,0.000000,36.465835,46.676234,55.213411,5.156625,0.000000,9.985206,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,5.287146,0.000000,47.392114,0.000000,0.000000,0.000000,138.581365,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

88,21:45-22:00,0.000000,40.563312,93.406640,18.983470,66.242257,0.000000,12.551236,0.000000,143.866385,0.000000,0.000000,26.599755,33.999667,662.820227,649.444679,0.000000,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,0.000000,36.465835,46.676234,55.213411,5.156625,0.000000,9.985206,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,5.287146,0.000000,47.392114,0.000000,0.000000,0.000000,138.581365,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

89,22:00-22:15,0.000000,40.563312,93.406640,18.983470,66.242257,0.000000,12.551236,0.000000,143.866385,0.369850,0.000000,26.599755,33.999667,662.820227,649.444679,0.000000,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,0.000000,36.465835,15.558745,55.213411,5.156625,0.000000,9.985206,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,5.287146,0.000000,47.392114,0.000000,0.000000,0.000000,138.581365,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

90,22:15-22:30,0.000000,40.563312,93.406640,18.983470,66.242257,0.000000,12.551236,0.000000,143.866385,0.369850,0.000000,26.599755,33.999667,662.820227,649.444679,0.000000,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,0.000000,36.465835,15.558745,55.213411,5.156625,0.000000,9.985206,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,5.287146,0.000000,47.392114,0.000000,0.000000,0.000000,138.581365,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

91,22:30-22:45,0.000000,40.563312,93.406640,18.983470,66.242257,0.000000,12.551236,0.000000,143.866385,0.369850,0.000000,26.599755,33.999667,662.820227,649.444679,0.000000,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,0.000000,36.465835,0.000000,53.679705,5.156625,0.000000,9.985206,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,5.287146,0.000000,47.392114,0.000000,0.000000,0.000000,138.581365,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

92,22:45-23:00,0.000000,40.563312,93.406640,18.983470,66.242257,0.000000,12.551236,0.000000,143.866385,0.369850,0.000000,26.599755,33.999667,662.820227,649.444679,0.000000,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,0.000000,36.465835,0.000000,53.679705,5.156625,0.000000,9.985206,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,5.287146,0.000000,47.392114,0.000000,0.000000,0.000000,138.581365,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

93,23:00-23:15,0.000000,40.563312,93.406640,18.983470,66.242257,0.000000,12.551236,0.000000,143.866385,0.369850,0.000000,26.599755,33.999667,662.531507,649.444679,0.000000,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,0.000000,36.465835,0.000000,53.679705,5.156625,0.000000,9.985206,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,5.287146,0.000000,47.392114,0.000000,0.000000,0.000000,137.678418,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

94,23:15-23:30,0.000000,40.563312,93.406640,18.983470,66.242257,0.000000,12.551236,0.000000,143.866385,0.369850,0.000000,26.599755,33.999667,662.820227,649.444679,0.000000,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,0.000000,36.465835,0.000000,42.943764,5.156625,0.000000,9.985206,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,5.287146,0.000000,47.392114,0.000000,0.000000,0.000000,132.630630,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

95,23:30-23:45,0.000000,40.563312,93.406640,18.983470,66.242257,0.000000,12.551236,0.000000,143.866385,0.369850,0.000000,26.599755,33.999667,662.531507,649.444679,0.000000,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,0.000000,36.465835,0.000000,27.606706,5.156625,0.000000,9.985206,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,5.287146,0.000000,47.392114,0.000000,0.000000,0.000000,127.582842,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

96,23:45-24:00,0.000000,40.563312,93.406640,18.983470,66.242257,0.000000,12.551236,0.000000,143.866385,0.369850,0.000000,26.599755,33.999667,662.531507,649.444679,0.000000,0.000000,0.729511,0.000000,0.000000,43.218136,125.670288,0.000000,18.093714,21.779112,2.973816,0.000000,36.465835,0.000000,13.803353,5.156625,0.000000,9.985206,59.851752,0.000000,0.000000,0.000000,0.000000,25.721102,5.287146,0.000000,47.392114,0.000000,0.000000,0.000000,122.535054,20.017920,0.000000,19.247984,44.654475,403.024248,0,0,0,0,0

