Block,Time,SASAN,FSTPP I & II,KHSTPP-II,TALA,BRBCL,KHSTPP-I,TANDA2,URI2,DADRI_CRF,KOTESHWR,CHAMERA2,ANTA_RF,RAPPB,KOLDAM,DADRI_RF,SEWA2,AURY_GF,AURY_LF,SALAL,SINGRAULI,RAPPC,RAMPUR,SINGRAULI_HYDRO,RIHAND2,DADRT2,PARBATI3,DULHASTI,ANTA_LF,UNCHAHAR1,ANTA_CRF,RIHAND1,KISHANGANGA,UNCHAHAR2,TANAKPUR,NAPP,JHAJJAR,ANTA_GF,DADRI_GF,TEHRI,BSIUL,CHAMERA3,UNCHAHAR3,CHAMERA1,URI,RIHAND3,AURY_CRF,AURY_RF,DADRI_LF,UNCHAHAR4,DHAULIGNGA,NJPC,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,23.825967,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.237082,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,9.759705,0.000000,88.559200,0.000000,36.215900,0.123309,41.944717,400.395973,0.000000,0.000000,0.000000,0.000000,0.000000,22.801106,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,36.215900,0.123309,41.944717,364.344100,0.000000,0.000000,0.000000,0.000000,0.000000,18.382291,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,36.215900,0.123309,41.944717,345.092100,0.000000,0.000000,0.000000,0.000000,0.000000,18.382291,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,403.108002,16.484910,121.172088,0.000000,19.252017,44.663754,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,28.883102,0.123309,41.944717,316.214100,0.000000,0.000000,0.000000,0.000000,0.000000,18.382291,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,403.108002,16.484910,121.172088,0.000000,19.252017,44.663754,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,28.883102,0.123309,41.944717,268.084100,0.000000,0.000000,0.000000,0.000000,0.000000,18.382291,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,403.108002,14.590243,101.644303,0.000000,19.252017,31.029892,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,23.102400,0.123309,41.944717,231.505300,0.000000,0.000000,0.000000,0.000000,0.000000,16.124417,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,403.108002,14.304236,101.644303,0.000000,19.252017,31.029892,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,23.102400,0.123309,41.944717,231.505300,0.000000,0.000000,0.000000,0.000000,0.000000,15.305340,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,403.108002,14.304236,101.644303,0.000000,19.252017,31.029892,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,23.102400,0.000000,41.944717,231.505300,0.000000,0.000000,0.000000,0.000000,0.000000,15.305340,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,403.108002,14.304236,101.644303,0.000000,19.252017,31.029892,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,23.102400,0.000000,41.944717,231.505300,0.000000,0.000000,0.000000,0.000000,0.000000,15.305340,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,403.108002,14.304236,101.644303,0.000000,19.252017,31.029892,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,23.102400,0.000000,41.944717,231.505300,0.000000,0.000000,13.280992,0.000000,0.000000,14.920300,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,403.108002,14.304236,101.644303,0.000000,19.252017,31.029892,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,27.492729,0.000000,41.944717,231.505300,0.000000,0.000000,13.280992,0.000000,0.000000,14.920300,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,403.108002,14.304236,101.644303,0.000000,19.252017,31.029892,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,28.883102,0.000000,41.944717,231.505300,0.000000,0.000000,13.280992,0.000000,0.000000,14.920300,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,403.108002,14.304236,101.644303,0.000000,19.252017,31.029892,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,28.883102,0.000000,41.944717,231.505300,0.000000,0.000000,26.561984,0.000000,0.000000,14.920300,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,403.108002,16.484910,101.644303,0.000000,19.252017,36.599111,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,28.883102,0.000000,41.944717,231.505300,0.000000,0.000000,26.561984,0.000000,0.000000,14.920300,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,403.108002,16.484910,101.644303,0.000000,19.252017,36.599111,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,28.883102,0.000000,41.944717,231.505300,0.000000,0.000000,39.842977,0.000000,0.000000,14.920300,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,403.108002,16.484910,101.644303,0.000000,19.252017,36.599111,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,28.883102,0.000000,41.944717,231.505300,0.000000,0.000000,39.842977,0.000000,0.000000,14.920300,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,403.108002,16.484910,101.644303,0.000000,19.252017,36.599111,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,28.883102,0.000000,41.944717,309.431437,0.000000,0.000000,39.842977,0.000000,0.000000,18.382291,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,403.108002,16.484910,101.644303,0.000000,19.252017,36.599111,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,15.862543,0.000000,8.516315,0.000000,88.559200,0.000000,28.883102,0.000000,41.944717,327.765300,0.000000,0.000000,39.842977,6.276922,0.000000,18.382291,0.000000,37.194864,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,403.108002,16.484910,121.172088,0.000000,19.252017,44.663754,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,15.862543,0.000000,8.516315,0.000000,88.559200,0.000000,28.883102,0.000000,41.944717,327.765300,0.000000,0.000000,39.842977,6.276922,0.000000,18.382291,0.000000,37.194864,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,403.108002,16.484910,121.172088,0.000000,19.252017,44.663754,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,15.862543,0.000000,8.516315,0.000000,88.559200,0.000000,28.883102,0.000000,41.944717,276.266200,0.000000,0.000000,39.842977,6.276922,0.000000,18.382291,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,19.507859,0,0,0,0,0

68,16:45-17:00,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,364.931286,0.000000,15.862543,0.000000,9.759705,0.000000,88.559200,0.000000,36.215900,0.000000,41.944717,276.266200,0.000000,0.000000,39.842977,1.058860,0.000000,21.364490,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,40.109617,0,0,0,0,0

69,17:00-17:15,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,5.827003,0.000000,17.084225,3.207864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,446.752286,0.000000,15.862543,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.000000,41.944717,330.444601,0.000000,0.000000,39.842977,1.058860,0.000000,25.365003,0.000000,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,67.457083,0,0,0,0,0

70,17:15-17:30,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,5.827003,0.000000,25.626337,12.677481,0.000000,0.000000,0.000000,0.000000,5.081257,0.000000,0.000000,6.711247,118.760775,52.037578,0.000000,0.791825,113.707125,514.134286,0.000000,15.862543,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.000000,41.944717,360.285201,0.000000,0.000000,39.842977,1.058860,0.000000,25.403110,7.604540,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,8.794348,90.064321,0,0,0,0,0

71,17:30-17:45,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,5.827003,0.000000,34.168450,25.354961,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,0.000000,53.689978,118.760775,52.037578,0.000000,0.791825,113.707125,578.531745,0.000000,31.725086,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,360.285201,0.000000,0.000000,39.842977,18.830766,0.000000,25.403110,19.736823,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,17.588697,90.064321,0,0,0,0,0

72,17:45-18:00,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,5.827003,0.000000,34.168450,25.354961,0.000000,0.000000,0.000000,0.000000,15.212977,0.000000,0.000000,53.689978,118.760775,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,31.725086,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,407.150863,0.000000,0.000000,39.842977,18.830766,0.000000,25.403110,27.047828,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,25.431892,90.064321,0,0,0,0,0

73,18:00-18:15,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,5.827003,0.000000,34.168450,25.354961,0.000000,0.000000,0.000000,0.000000,15.212977,0.000000,0.000000,53.689978,118.760775,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,31.725086,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,419.149731,0.000000,0.000000,39.842977,12.553844,0.000000,25.403110,27.047828,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,25.431892,90.064321,0,0,0,0,0

74,18:15-18:30,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,5.827003,0.000000,34.168450,25.354961,0.000000,0.000000,0.000000,0.000000,15.212977,0.000000,0.000000,53.689978,118.760775,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,31.725086,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,419.149731,0.000000,0.000000,39.842977,12.553844,0.000000,25.403110,27.047828,2.125421,59.517558,0.000000,0.000000,0.000000,0.000000,25.431892,90.064321,0,0,0,0,0

75,18:30-18:45,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,7.251381,0.000000,34.168450,25.354961,0.000000,0.000000,0.000000,0.000000,15.212977,0.000000,0.000000,40.267483,118.760775,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,31.725086,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,419.149731,0.000000,0.000000,39.842977,12.553844,0.000000,25.403110,27.047828,3.188131,59.517558,0.000000,0.000000,0.000000,0.000000,25.431892,90.064321,0,0,0,0,0

76,18:45-19:00,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,7.251381,0.000000,34.168450,25.354961,0.000000,0.000000,0.000000,0.000000,12.286121,0.000000,0.000000,40.267483,118.760775,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,31.725086,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,419.149731,0.000000,0.000000,39.842977,12.553844,0.000000,25.403110,27.047828,38.257574,59.517558,0.000000,0.000000,0.000000,0.000000,17.588697,90.064321,0,0,0,0,0

77,19:00-19:15,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,5.827003,0.000000,18.982472,25.354961,0.000000,0.000000,0.000000,0.000000,5.081257,0.000000,0.000000,6.711247,118.760775,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,15.862543,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,419.149731,0.000000,0.000000,39.842977,6.276922,0.000000,25.403110,0.000000,38.257574,59.517558,0.000000,0.000000,0.000000,0.000000,8.794348,67.457083,0,0,0,0,0

78,19:15-19:30,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,5.827003,0.000000,8.542112,25.354961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,15.862543,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,419.149731,0.000000,0.000000,39.842977,6.276922,0.000000,25.403110,0.000000,4.250842,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,36.463288,0,0,0,0,0

79,19:30-19:45,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,5.827003,0.000000,8.542112,3.207864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,15.862543,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,419.149731,0.000000,0.000000,39.842977,0.000000,0.000000,25.403110,0.000000,2.656776,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,18.231644,0,0,0,0,0

80,19:45-20:00,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,5.827003,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,15.862543,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,419.149731,0.000000,0.000000,25.349108,0.000000,0.000000,25.403110,0.000000,2.656776,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,5.827003,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,653.788294,0.000000,15.862543,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,419.149731,0.000000,0.000000,25.349108,0.000000,0.000000,25.403110,0.000000,2.656776,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,5.827003,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,654.076978,0.000000,15.862543,0.000000,10.501966,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,419.149731,0.000000,0.000000,25.349108,0.000000,0.000000,25.403110,0.000000,2.656776,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,5.827003,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,583.134032,0.000000,15.862543,0.000000,9.759705,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,400.395973,0.000000,0.000000,25.349108,0.000000,0.000000,22.801106,0.000000,2.656776,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,403.108002,19.954698,121.172088,0.000000,19.252017,44.663754,0.000000,5.827003,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,583.353408,0.000000,15.862543,0.000000,9.759705,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,400.395973,0.000000,0.000000,25.349108,0.000000,0.000000,22.801106,0.000000,2.656776,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,403.108002,17.461886,121.172088,0.000000,19.252017,44.663754,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,579.311451,0.000000,15.862543,0.000000,9.759705,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,349.696601,0.000000,0.000000,25.349108,0.000000,0.000000,22.801106,0.000000,2.656776,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,403.108002,17.461886,121.172088,0.000000,19.252017,44.663754,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,579.311451,0.000000,15.862543,0.000000,9.759705,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,311.345660,0.000000,0.000000,25.349108,0.000000,0.000000,22.801106,0.000000,38.257574,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,403.108002,17.461886,121.172088,0.000000,19.252017,44.663754,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,524.539992,0.000000,15.862543,0.000000,9.759705,0.000000,88.559200,0.000000,40.804710,0.246618,41.944717,235.288112,0.000000,0.000000,13.280992,0.000000,0.000000,22.801106,0.000000,38.257574,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,403.108002,17.461886,121.172088,0.000000,19.252017,44.663754,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,476.409992,0.000000,15.862543,0.000000,9.759705,0.000000,88.559200,0.000000,36.215900,0.246618,41.944717,234.184601,0.000000,0.000000,13.280992,0.000000,0.000000,19.339115,0.000000,4.250842,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,403.108002,17.461886,133.995782,0.000000,19.252017,44.663754,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,428.279992,0.000000,1.852524,0.000000,9.759705,0.000000,88.559200,0.000000,36.215900,0.246618,41.944717,234.184601,0.000000,0.000000,13.280992,0.000000,0.000000,19.339115,0.000000,2.656776,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,403.108002,17.461886,141.998541,0.000000,19.252017,44.663754,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,428.279992,0.000000,1.852524,0.000000,9.759705,0.000000,88.559200,0.000000,30.435198,0.246618,41.944717,234.184601,0.000000,0.000000,13.280992,0.000000,0.000000,19.339115,0.000000,2.656776,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,403.108002,17.461886,141.998541,0.000000,19.252017,44.663754,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,360.897992,0.000000,1.852524,0.000000,9.759705,0.000000,88.559200,0.000000,30.435198,0.246618,41.944717,234.184601,0.000000,0.000000,0.000000,0.000000,0.000000,19.339115,0.000000,2.656776,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,403.108002,17.461886,141.998541,0.000000,19.252017,44.663754,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,360.897992,0.000000,1.852524,0.000000,9.759705,0.000000,88.559200,0.000000,30.435198,0.246618,41.944717,234.184601,0.000000,0.000000,0.000000,0.000000,0.000000,19.339115,0.000000,2.656776,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,403.108002,16.484910,101.644303,0.000000,19.252017,37.364737,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,360.897992,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,30.435198,0.246618,41.944717,231.505300,0.000000,0.000000,0.000000,0.000000,0.000000,14.920300,0.000000,2.656776,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,403.108002,16.484910,101.644303,0.000000,19.252017,36.599111,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,360.897992,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,23.458179,0.246618,41.944717,231.505300,0.000000,0.000000,0.000000,0.000000,0.000000,14.920300,0.000000,2.656776,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,403.108002,16.484910,101.644303,0.000000,19.252017,36.599111,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,360.897992,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,23.102400,0.246618,41.944717,231.505300,0.000000,0.000000,0.000000,0.000000,0.000000,14.920300,0.000000,2.656776,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,403.108002,16.484910,101.644303,0.000000,19.252017,36.599111,0.000000,4.532113,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342249,118.760775,52.037578,0.000000,0.791825,113.707125,360.897992,0.000000,1.852524,0.000000,8.516315,0.000000,88.559200,0.000000,28.883102,0.246618,41.944717,231.505300,0.000000,0.000000,0.000000,0.000000,0.000000,18.382291,0.000000,2.656776,59.517558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

