Block,Time,ANTA_CRF,SEWA2,DADRT2,TANDA2,URI2,KOTESHWR,RIHAND3,ANTA_LF,TANAKPUR,SALAL,DADRI_CRF,TEHRI,AURY_GF,ANTA_RF,DADRI_LF,RAPPB,DHAULIGNGA,AURY_LF,RAMPUR,CHAMERA3,FSTPP I & II,KHSTPP-II,KHSTPP-I,SASAN,RIHAND2,CHAMERA1,AURY_CRF,DULHASTI,KOLDAM,RAPPC,UNCHAHAR1,DADRI_RF,UNCHAHAR4,CHAMERA2,BRBCL,DADRI_GF,UNCHAHAR2,TALA,NJPC,PARBATI3,URI,NAPP,RIHAND1,KISHANGANGA,JHAJJAR,SINGRAULI_HYDRO,AURY_RF,ANTA_GF,UNCHAHAR3,BSIUL,SINGRAULI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
90,22:15-22:30,0.000000,10.208967,380.998000,0.000000,29.918593,8.581158,119.584659,0.000000,1.238727,12.360194,0.000000,11.879595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.358471,14.122648,122.964590,38.674682,404.132798,107.220960,0.000000,0.000000,0.000000,0.000000,52.152728,8.433884,0.000000,0.000000,12.735429,19.340000,0.000000,30.767716,0.000000,0.000000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,12.611227,134.712770,0,0,0,0,0

91,22:30-22:45,0.000000,10.208967,380.998000,0.000000,29.918593,8.581158,119.584659,0.000000,1.238727,12.360194,0.000000,11.635911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.122648,122.964590,38.674682,404.132798,107.220960,0.000000,0.000000,0.000000,0.000000,52.152728,8.433884,0.000000,0.000000,12.735429,19.340000,0.000000,30.767716,0.000000,0.000000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,12.611227,134.712770,0,0,0,0,0

92,22:45-23:00,0.000000,10.208967,380.998000,0.000000,29.918593,8.581158,119.584659,0.000000,1.238727,12.360194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.122648,122.964590,34.047006,404.132798,107.220960,0.000000,0.000000,0.000000,0.000000,52.152728,8.433884,0.000000,0.000000,0.000000,19.340000,0.000000,30.767716,0.000000,0.000000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,12.611227,134.712770,0,0,0,0,0

93,23:00-23:15,0.000000,10.208967,380.998000,0.000000,29.918593,8.581158,119.584659,0.000000,0.619364,12.360194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.122648,107.038004,34.047006,404.132798,107.220960,0.000000,0.000000,0.000000,0.000000,52.152728,8.433884,0.000000,0.000000,0.000000,19.340000,0.000000,30.767716,0.000000,0.000000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,12.611227,134.712770,0,0,0,0,0

94,23:15-23:30,0.000000,10.208967,380.998000,0.000000,29.918593,8.581158,119.584659,0.000000,0.619364,12.360194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.122648,107.038004,34.047006,404.132798,107.220960,0.000000,0.000000,0.000000,0.000000,52.152728,8.433884,0.000000,0.000000,0.000000,19.340000,0.000000,30.767716,0.000000,0.000000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,12.611227,134.712770,0,0,0,0,0

95,23:30-23:45,0.000000,15.282514,380.998000,0.000000,29.918593,8.581158,119.584659,0.000000,0.000000,12.360194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.122648,122.964590,38.674682,404.132798,107.220960,0.000000,0.000000,0.000000,0.000000,52.152728,8.433884,0.000000,0.000000,0.000000,19.340000,0.000000,30.767716,0.000000,0.000000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,12.611227,134.712770,0,0,0,0,0

96,23:45-24:00,0.000000,15.282514,380.998000,0.000000,29.918593,8.581158,119.584659,0.000000,0.000000,12.360194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.122648,115.741004,34.047006,404.132798,107.220960,0.000000,0.000000,0.000000,0.000000,52.152728,8.433884,0.000000,0.000000,0.000000,16.546954,0.000000,30.767716,0.000000,0.000000,0.000000,34.162176,40.690586,88.964000,0.000000,347.385080,0.647455,0.000000,0.000000,19.292134,12.611227,134.712770,0,0,0,0,0

