Block,Time,URI,URI2,TANDA2,UNCHAHAR4,AURY_RF,TANAKPUR,DULHASTI,RAPPB,ANTA_GF,UNCHAHAR2,DADRT2,ANTA_RF,PARBATI3,KOLDAM,ANTA_LF,AURY_LF,TEHRI,CHAMERA1,NJPC,SALAL,AURY_GF,UNCHAHAR3,KISHANGANGA,SEWA2,RAPPC,NAPP,DHAULIGNGA,TALA,SASAN,KHSTPP-II,FSTPP I & II,KHSTPP-I,BRBCL,AURY_CRF,DADRI_LF,DADRI_GF,DADRI_RF,UNCHAHAR1,RIHAND2,JHAJJAR,SINGRAULI,ANTA_CRF,RIHAND1,DADRI_CRF,RAMPUR,KOTESHWR,CHAMERA3,RIHAND3,BSIUL,SINGRAULI_HYDRO,CHAMERA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,34.162176,29.918593,0.000000,0.000000,0.000000,6.441380,15.935050,0.000000,0.000000,36.381441,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.844042,0.000000,22.905329,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,9.523886,96.255180,271.727000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,12.611227,0.647455,0.000000,0,0,0,0,0

49,12:00-12:15,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,36.381441,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.720388,0.000000,22.905329,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,17.758568,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,9.523886,96.255180,271.727000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,12.611227,0.647455,0.000000,0,0,0,0,0

50,12:15-12:30,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,36.381441,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.844042,0.000000,22.905329,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,17.758568,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,9.523886,96.255180,271.727000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,12.611227,0.647455,0.000000,0,0,0,0,0

51,12:30-12:45,39.500016,29.918593,0.000000,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,36.381441,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.720388,0.000000,18.466316,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,17.758568,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,7.791312,96.255180,268.826000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,12.611227,0.647455,0.000000,0,0,0,0,0

52,12:45-13:00,39.500016,29.918593,0.000000,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,36.381441,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.720388,0.000000,18.466316,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,17.758568,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,7.791312,96.255180,268.826000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,12.611227,0.647455,0.000000,0,0,0,0,0

53,13:00-13:15,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.729036,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.756805,0.000000,14.949820,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,17.758568,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,6.343520,96.255180,233.047000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,6.305614,0.647455,0.000000,0,0,0,0,0

54,13:15-13:30,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.729036,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.756805,0.000000,14.949820,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,17.758568,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,6.343520,96.255180,233.047000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,6.305614,0.647455,0.000000,0,0,0,0,0

55,13:30-13:45,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.729036,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.756805,0.000000,14.949820,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,17.758568,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,6.343520,96.255180,233.047000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,6.305614,0.647455,0.000000,0,0,0,0,0

56,13:45-14:00,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.381441,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.756805,0.000000,18.466316,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,17.758568,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,7.791312,96.255180,233.047000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,6.305614,0.647455,0.000000,0,0,0,0,0

57,14:00-14:15,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.381441,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,11.514069,0.000000,0.000000,24.720388,0.000000,18.466316,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,17.758568,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,7.791312,96.255180,232.921290,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,6.305614,0.647455,0.000000,0,0,0,0,0

58,14:15-14:30,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.381441,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,11.514069,0.000000,0.000000,24.720388,0.000000,18.466316,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,17.758568,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,7.791312,96.255180,239.690290,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,6.305614,0.647455,0.000000,0,0,0,0,0

59,14:30-14:45,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.012119,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,23.028138,0.000000,0.000000,24.720388,0.000000,18.466316,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,13.886120,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,7.791312,96.255180,254.195290,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,6.305614,0.647455,0.000000,0,0,0,0,0

60,14:45-15:00,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.338225,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,23.028138,0.000000,0.000000,24.720388,0.000000,18.466316,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,13.886120,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,7.791312,96.255180,261.447790,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,6.305614,0.647455,0.000000,0,0,0,0,0

61,15:00-15:15,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.338225,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,23.028138,0.000000,22.619000,24.720388,0.000000,18.466316,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,13.886120,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,7.791312,96.255180,317.079300,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,6.305614,0.647455,0.000000,0,0,0,0,0

62,15:15-15:30,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,28.338225,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,23.028138,0.000000,22.619000,24.720388,0.000000,18.466316,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,13.886120,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,7.791312,96.255180,331.584300,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,6.305614,0.647455,0.000000,0,0,0,0,0

63,15:30-15:45,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,28.338225,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,23.028138,0.000000,22.619000,24.720388,0.000000,18.340606,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,17.758568,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,7.733292,96.255180,333.073480,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,12.611227,0.647455,0.000000,0,0,0,0,0

64,15:45-16:00,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,28.338225,362.741040,0.000000,0.000000,0.000000,0.000000,0.000000,23.028138,0.000000,22.619000,24.720388,0.000000,18.340606,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,17.758568,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,7.733292,96.255180,347.684850,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,12.611227,0.647455,0.000000,0,0,0,0,0

65,16:00-16:15,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,32.130754,366.609040,0.000000,0.000000,0.000000,0.000000,0.000000,23.028138,13.585731,22.619000,24.720388,0.000000,18.466316,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,17.758568,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,8.071742,96.255180,361.561300,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,12.611227,0.647455,0.000000,0,0,0,0,0

66,16:15-16:30,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,36.381441,420.761040,0.000000,0.000000,0.000000,0.000000,0.000000,23.028138,13.585731,22.619000,24.720388,0.000000,22.905329,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,17.758568,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,9.804316,96.255180,374.229000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,12.611227,0.647455,0.000000,0,0,0,0,0

67,16:30-16:45,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,36.381441,498.121040,0.000000,0.000000,0.000000,0.000000,0.000000,34.542207,13.585731,22.619000,24.720388,0.000000,22.905329,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,17.758568,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,9.804316,96.255180,388.734000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,12.611227,0.647455,0.000000,0,0,0,0,0

68,16:45-17:00,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,40.991227,587.085040,0.000000,0.000000,0.000000,0.000000,0.000000,34.542207,13.585731,22.619000,24.720388,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,417.744000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,12.611227,0.647455,0.000000,0,0,0,0,0

69,17:00-17:15,34.162176,29.918593,0.000000,0.000000,0.000000,2.477454,15.935050,0.000000,0.000000,40.991227,620.832856,0.000000,0.000000,0.000000,0.000000,0.000000,46.056276,27.171462,45.238001,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,427.414000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,0.000000,119.584659,6.305614,0.647455,3.222528,0,0,0,0,0

70,17:15-17:30,34.162176,29.918593,0.000000,0.000000,0.000000,2.477454,31.870100,0.000000,0.000000,40.991227,620.832856,0.000000,0.000000,0.000000,0.000000,0.000000,46.056276,27.171462,67.857001,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,8.686368,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,441.919000,134.712770,0.000000,79.294000,0.000000,0.000000,17.162316,9.358471,119.584659,6.305614,0.647455,12.735429,0,0,0,0,0

71,17:30-17:45,34.162176,29.918593,0.000000,0.000000,0.000000,2.477454,31.870100,0.000000,0.000000,40.991227,620.832856,0.000000,0.000000,0.000000,0.000000,0.000000,46.056276,40.757193,85.714106,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,8.750238,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,441.919000,134.712770,0.000000,79.294000,0.000000,0.000000,25.743474,18.716943,119.584659,6.305614,0.647455,25.470857,0,0,0,0,0

72,17:45-18:00,34.162176,29.918593,0.000000,0.000000,0.000000,2.477454,31.870100,0.000000,0.000000,40.991227,640.172856,0.000000,0.000000,0.000000,0.000000,0.000000,46.056276,40.757193,90.476001,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,17.628217,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,441.919000,134.712770,0.000000,79.294000,0.000000,0.000000,34.324632,18.716943,119.584659,18.916841,0.647455,38.206286,0,0,0,0,0

73,18:00-18:15,34.162176,29.918593,0.000000,0.000000,0.000000,2.477454,31.870100,0.000000,0.000000,40.991227,640.172856,0.000000,0.000000,0.000000,0.000000,0.000000,46.056276,40.757193,113.095002,24.720388,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,26.503640,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,408.074000,134.712770,0.000000,79.294000,0.000000,0.000000,34.324632,18.716943,119.584659,18.916841,0.647455,38.206286,0,0,0,0,0

74,18:15-18:30,34.162176,29.918593,0.000000,0.000000,0.000000,2.477454,31.870100,0.000000,0.000000,40.991227,640.172856,0.000000,0.000000,0.000000,0.000000,0.000000,46.056276,40.757193,135.714002,76.756805,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,35.338187,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,79.294000,0.000000,0.000000,34.324632,18.716943,119.584659,18.916841,0.647455,38.206286,0,0,0,0,0

75,18:30-18:45,34.162176,29.918593,0.000000,0.000000,0.000000,0.371618,31.870100,0.000000,0.000000,40.991227,644.223620,0.000000,0.000000,0.000000,0.000000,0.000000,46.056276,40.757193,135.714002,76.756805,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,35.338187,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,79.294000,0.000000,0.000000,34.324632,18.716943,119.584659,18.916841,0.647455,38.206286,0,0,0,0,0

76,18:45-19:00,34.162176,29.918593,0.000000,0.000000,0.000000,0.371618,31.870100,0.000000,0.000000,40.991227,634.553620,0.000000,0.000000,0.000000,0.000000,0.000000,46.056276,40.757193,135.714002,76.756805,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,35.338187,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,79.294000,0.000000,0.000000,34.324632,18.716943,119.584659,18.916841,0.647455,38.206286,0,0,0,0,0

77,19:00-19:15,34.162176,29.918593,0.000000,0.000000,0.000000,2.105836,31.870100,0.000000,0.000000,40.991227,657.066733,0.000000,0.000000,0.000000,0.000000,0.000000,46.056276,40.757193,113.095002,76.756805,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,35.338187,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,79.294000,0.000000,0.000000,34.324632,18.716943,119.584659,18.916841,0.647455,38.206286,0,0,0,0,0

78,19:15-19:30,34.162176,29.918593,0.000000,0.000000,0.000000,2.105836,31.870100,0.000000,0.000000,40.991227,657.066733,0.000000,0.000000,0.000000,0.000000,0.000000,46.056276,40.757193,90.476001,26.967696,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,26.503640,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,79.294000,0.000000,0.000000,17.162316,18.716943,119.584659,6.305614,0.647455,38.206286,0,0,0,0,0

79,19:30-19:45,34.162176,29.918593,0.000000,0.000000,0.000000,2.105836,31.870100,0.000000,0.000000,40.991227,657.066733,0.000000,0.000000,0.000000,0.000000,0.000000,46.056276,40.757193,59.523685,24.720388,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,26.503640,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,9.358471,119.584659,6.305614,0.647455,38.206286,0,0,0,0,0

80,19:45-20:00,34.162176,29.918593,0.000000,0.000000,0.000000,2.105836,31.870100,0.000000,0.000000,40.991227,653.015970,0.000000,0.000000,0.000000,0.000000,0.000000,46.056276,40.757193,45.238001,24.720388,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,17.628217,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,9.358471,119.584659,6.305614,0.647455,12.735429,0,0,0,0,0

81,20:00-20:15,34.162176,29.918593,0.000000,0.000000,0.000000,2.105836,15.935050,0.000000,0.000000,40.991227,657.066733,0.000000,0.000000,0.000000,0.000000,0.000000,34.542207,40.757193,22.619000,24.720388,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,8.814108,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,9.358471,119.584659,6.305614,0.647455,12.735429,0,0,0,0,0

82,20:15-20:30,34.162176,29.918593,0.000000,0.000000,0.000000,2.105836,15.935050,0.000000,0.000000,40.991227,657.066733,0.000000,0.000000,0.000000,0.000000,0.000000,34.542207,27.171462,0.000000,24.720388,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,9.358471,119.584659,6.305614,0.647455,12.735429,0,0,0,0,0

83,20:30-20:45,34.162176,29.918593,0.000000,0.000000,0.000000,2.105836,15.935050,0.000000,0.000000,40.991227,657.066733,0.000000,0.000000,0.000000,0.000000,0.000000,34.542207,27.171462,0.000000,24.720388,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,9.358471,119.584659,6.305614,0.647455,12.735429,0,0,0,0,0

84,20:45-21:00,34.162176,29.918593,0.000000,0.000000,0.000000,2.105836,15.935050,0.000000,0.000000,40.991227,653.015970,0.000000,0.000000,0.000000,0.000000,0.000000,34.542207,27.171462,0.000000,24.720388,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,408.074000,134.712770,0.000000,79.294000,0.000000,0.000000,8.581158,9.358471,119.584659,6.305614,0.647455,12.735429,0,0,0,0,0

85,21:00-21:15,34.162176,29.918593,0.000000,0.000000,0.000000,2.105836,15.935050,0.000000,0.000000,39.279250,653.015970,0.000000,0.000000,0.000000,0.000000,0.000000,34.542207,13.585731,0.000000,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,83.253094,0.000000,0.000000,8.581158,9.358471,119.584659,6.305614,0.647455,12.735429,0,0,0,0,0

86,21:15-21:30,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,39.279250,653.015970,0.000000,0.000000,0.000000,0.000000,0.000000,23.028138,13.585731,0.000000,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,84.129000,0.000000,0.000000,8.581158,9.358471,119.584659,12.611227,0.647455,12.735429,0,0,0,0,0

87,21:30-21:45,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,39.279250,653.015970,0.000000,0.000000,0.000000,0.000000,0.000000,23.028138,13.585731,0.000000,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,84.129000,0.000000,0.000000,8.581158,9.358471,119.584659,12.611227,0.647455,12.735429,0,0,0,0,0

88,21:45-22:00,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,39.279250,653.015970,0.000000,0.000000,0.000000,0.000000,0.000000,23.028138,0.000000,0.000000,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,84.129000,0.000000,0.000000,8.581158,9.358471,119.584659,12.611227,0.647455,12.735429,0,0,0,0,0

89,22:00-22:15,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.279250,657.066733,0.000000,0.000000,0.000000,0.000000,0.000000,11.514069,0.000000,0.000000,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,84.129000,0.000000,0.000000,8.581158,9.358471,119.584659,12.611227,0.647455,12.735429,0,0,0,0,0

90,22:15-22:30,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.279250,657.066733,0.000000,0.000000,0.000000,0.000000,0.000000,11.514069,0.000000,0.000000,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,84.129000,0.000000,0.000000,8.581158,9.358471,119.584659,12.611227,0.647455,12.735429,0,0,0,0,0

91,22:30-22:45,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.279250,657.066733,0.000000,0.000000,0.000000,0.000000,0.000000,11.270385,0.000000,0.000000,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,84.129000,0.000000,0.000000,8.581158,9.358471,119.584659,12.611227,0.647455,12.735429,0,0,0,0,0

92,22:45-23:00,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.279250,657.066733,0.000000,0.000000,0.000000,0.000000,0.000000,10.965780,0.000000,0.000000,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,84.129000,0.000000,0.000000,8.581158,9.358471,119.584659,12.611227,0.647455,12.735429,0,0,0,0,0

93,23:00-23:15,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.279250,657.066733,0.000000,0.000000,0.000000,0.000000,0.000000,10.965780,0.000000,0.000000,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,84.129000,0.000000,0.000000,8.581158,9.358471,119.584659,12.611227,0.647455,12.735429,0,0,0,0,0

94,23:15-23:30,34.162176,29.918593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.279250,657.066733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,84.129000,0.000000,0.000000,8.581158,9.358471,119.584659,12.611227,0.647455,12.735429,0,0,0,0,0

95,23:30-23:45,4.270272,29.918593,0.000000,0.000000,0.000000,0.743236,0.000000,0.000000,0.000000,39.279250,657.066733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,19.340000,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,84.129000,0.000000,0.000000,8.581158,9.358471,119.584659,12.611227,0.647455,12.735429,0,0,0,0,0

96,23:45-24:00,4.270272,29.918593,0.000000,0.000000,0.000000,0.743236,0.000000,0.000000,0.000000,39.279250,657.066733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.360194,0.000000,25.519227,0.000000,15.282514,52.152728,41.103689,0.000000,0.000000,404.950590,142.647609,20.045910,44.867910,17.986200,0.000000,0.000000,0.000000,0.000000,10.549970,96.255180,425.480000,134.712770,0.000000,84.129000,0.000000,0.000000,8.581158,9.358471,119.584659,12.611227,0.647455,12.735429,0,0,0,0,0

