Block,Time,DULHASTI,TANAKPUR,SINGRAULI,ANTA_LF,JHAJJAR,NAPP,NJPC,UNCHAHAR3,CHAMERA1,RIHAND2,TEHRI,DHAULIGNGA,RIHAND3,CHAMERA2,URI,URI2,DADRT2,SINGRAULI_HYDRO,SEWA2,ANTA_RF,RAPPC,UNCHAHAR2,RIHAND1,AURY_LF,KISHANGANGA,AURY_RF,DADRI_CRF,KOLDAM,AURY_GF,UNCHAHAR4,DADRI_GF,RAMPUR,TALA,FSTPP I & II,BRBCL,KHSTPP-II,SASAN,KHSTPP-I,SALAL,TANDA2,DADRI_RF,BSIUL,KOTESHWR,AURY_CRF,RAPPB,CHAMERA3,ANTA_CRF,PARBATI3,ANTA_GF,UNCHAHAR1,DADRI_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,159.593245,14.698944,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,37.341696,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,23.870080,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,12.591999,19.327956,98.088054,402.264000,29.566332,74.115149,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,12.041344,0.000000,0,0,0,0,0

49,12:00-12:15,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,159.593245,15.172480,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,37.341696,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,23.870080,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,15.524829,19.327956,115.162602,402.264000,34.644474,73.553670,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,12.031680,0.000000,0,0,0,0,0

50,12:15-12:30,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,159.593245,15.172480,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,32.007168,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,23.870080,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,15.524829,19.327956,115.162602,402.264000,34.644474,73.553670,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,12.031680,0.000000,0,0,0,0,0

51,12:30-12:45,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,159.593245,15.172480,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,32.007168,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,23.870080,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,11.290644,19.327956,115.162602,402.264000,34.644474,73.553670,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,12.031680,0.000000,0,0,0,0,0

52,12:45-13:00,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,159.593245,15.172480,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,32.007168,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,23.870080,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,6.072368,0.000000,11.290644,19.327956,115.162602,402.264000,34.644474,73.553670,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,12.031680,0.000000,0,0,0,0,0

53,13:00-13:15,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,132.994371,15.172480,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,37.341696,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,23.870080,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,5.134723,0.000000,11.290644,19.327956,115.162602,402.264000,34.644474,73.553670,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,12.031680,0.000000,0,0,0,0,0

54,13:15-13:30,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,132.994371,15.172480,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,37.341696,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,23.870080,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,5.134723,0.000000,11.290644,19.327956,115.162602,402.264000,34.644474,73.553670,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,12.031680,0.000000,0,0,0,0,0

55,13:30-13:45,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,132.994371,15.172480,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,37.341696,36.617398,366.265600,1.046488,0.000000,0.000000,65.219674,23.870080,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,5.134723,0.000000,15.866935,19.327956,143.317120,402.264000,42.821184,73.553670,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,12.031680,0.000000,0,0,0,0,0

56,13:45-14:00,57.187109,2.971100,102.784468,0.000000,168.153600,46.320047,132.994371,19.827146,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,32.007168,36.617398,368.552682,1.046488,0.000000,0.000000,65.219674,31.677432,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,0.782784,0.000000,5.134723,0.000000,15.866935,19.327956,143.317120,402.264000,42.821184,73.553670,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,16.002134,0.000000,0,0,0,0,0

57,14:00-14:15,57.187109,2.971100,102.784468,0.000000,173.952000,46.320047,132.994371,22.834456,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,32.007168,36.617398,412.797760,1.046488,0.000000,0.000000,65.219674,36.594227,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,1.236287,0.000000,5.134723,0.000000,20.101120,19.327956,143.317120,402.264000,42.821184,73.553670,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,18.490880,0.000000,0,0,0,0,0

58,14:15-14:30,57.187109,2.971100,102.784468,0.000000,173.952000,46.320047,132.994371,26.015100,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,32.007168,36.617398,473.680960,1.046488,0.000000,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,1.422058,0.000000,5.134723,0.000000,20.101120,19.327956,143.317120,402.264000,42.821184,73.553670,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

59,14:30-14:45,57.187109,1.733142,102.784468,0.000000,173.952000,46.320047,132.994371,26.081010,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,32.007168,36.617398,519.101760,1.046488,0.000000,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,1.422058,0.000000,5.134723,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,73.553670,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

60,14:45-15:00,57.187109,1.733142,102.784468,0.000000,175.796471,46.320047,132.994371,26.081010,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,32.007168,36.617398,596.674591,1.046488,0.000000,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,0.000000,0.000000,1.422058,0.000000,5.134723,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,73.553670,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

61,15:00-15:15,57.187109,1.733142,102.784468,0.000000,253.108471,46.320047,132.994371,26.081010,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,32.007168,36.617398,639.405514,1.046488,0.000000,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,2.037084,0.000000,1.422058,0.000000,5.134723,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,73.553670,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

62,15:15-15:30,57.187109,1.733142,102.784468,0.000000,277.268471,46.320047,132.994371,26.081010,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,32.007168,36.617398,639.405514,1.046488,0.000000,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,2.127621,0.000000,1.422058,0.000000,5.134723,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,73.553670,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

63,15:30-15:45,57.187109,0.247592,102.784468,0.000000,349.748471,46.320047,132.994371,26.081010,13.577302,117.352078,0.000000,10.518330,123.025136,46.870234,32.007168,36.617398,661.203800,1.046488,0.000000,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,2.240793,0.000000,1.422058,0.000000,5.134723,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,74.115149,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

64,15:45-16:00,57.187109,0.247592,102.784468,0.000000,349.748471,46.320047,132.994371,26.081010,26.085765,117.352078,0.000000,10.518330,123.025136,46.870234,32.007168,36.617398,662.783503,1.046488,0.000000,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,4.481585,0.000000,1.422058,0.000000,5.134723,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,74.115149,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

65,16:00-16:15,57.187109,9.779871,102.784468,0.000000,402.900471,46.320047,132.994371,26.081010,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,662.783503,1.046488,0.000000,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,4.481585,0.000000,1.422058,0.000000,5.134723,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,74.115149,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

66,16:15-16:30,57.187109,9.779871,102.784468,0.000000,402.900471,46.320047,132.994371,26.081010,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,662.783503,1.046488,0.000000,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,6.722377,0.000000,1.422058,0.000000,5.134723,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,74.115149,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

67,16:30-16:45,57.187109,0.495183,102.784468,0.000000,457.067191,46.320047,132.994371,26.081010,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,662.783503,1.046488,0.000000,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,6.722377,0.000000,1.422058,0.000000,5.134723,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,74.115149,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

68,16:45-17:00,57.187109,0.495183,102.784468,0.000000,457.067191,46.320047,132.994371,26.081010,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,662.783503,1.046488,0.000000,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,6.722377,0.000000,1.422058,0.000000,5.134723,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,74.115149,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

69,17:00-17:15,57.187109,0.495183,102.784468,0.000000,370.565887,46.320047,132.994371,26.081010,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,662.783503,1.046488,0.000000,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,6.722377,0.000000,1.422058,0.000000,5.134723,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,74.115149,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

70,17:15-17:30,57.187109,0.495183,102.784468,0.000000,331.909887,46.320047,132.994371,26.081010,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,662.783503,1.046488,0.000000,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,6.722377,0.000000,1.422058,0.000000,5.134723,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,74.115149,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

71,17:30-17:45,57.187109,9.779871,102.784468,0.000000,283.589887,46.320047,159.593245,26.081010,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,662.783503,1.046488,0.000000,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.072368,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

72,17:45-18:00,57.187109,9.779871,102.784468,0.000000,249.765887,46.320047,159.593245,26.081010,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,662.783503,1.046488,12.259727,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.072368,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

73,18:00-18:15,57.187109,0.495183,102.784468,0.000000,174.694775,46.320047,173.915716,26.081010,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,662.783503,1.046488,12.259727,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.518867,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

74,18:15-18:30,57.187109,0.495183,102.784468,0.000000,174.694775,46.320047,173.915716,26.081010,27.154603,117.352078,0.000000,31.554992,123.025136,46.870234,32.007168,36.617398,662.783503,1.046488,12.259727,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.518867,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,5.178057,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,0.000000,0.000000,21.460652,0.000000,0,0,0,0,0

75,18:30-18:45,57.187109,0.495183,102.784468,0.000000,174.694775,46.320047,173.915716,26.081010,27.154603,117.352078,0.000000,42.073323,123.025136,33.207655,32.007168,36.617398,628.565791,1.046488,12.259727,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.518867,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,5.178057,0.000000,12.603402,0.000000,0.000000,0.000000,33.660923,0.000000,2.948964,0.000000,21.460652,0.000000,0,0,0,0,0

76,18:45-19:00,57.187109,0.495183,102.784468,0.000000,174.694775,46.320047,175.907939,26.081010,40.731905,117.352078,0.000000,42.073323,123.025136,48.230167,32.007168,37.834272,615.036191,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,8.206958,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.690024,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,5.178057,0.000000,19.000777,0.000000,0.000000,0.000000,33.660923,0.000000,7.372410,0.000000,21.460652,0.000000,0,0,0,0,0

77,19:00-19:15,57.187109,9.779871,102.784468,0.000000,174.180644,46.320047,175.907939,22.251821,40.731905,117.352078,0.000000,42.073323,123.025136,48.230167,32.007168,37.834272,604.405791,1.046488,18.168916,0.000000,65.219674,38.207694,91.238017,0.000000,8.206958,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.690024,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,4.648359,0.000000,19.000777,0.000000,0.000000,0.000000,33.660923,0.000000,57.504794,0.000000,19.617411,0.000000,0,0,0,0,0

78,19:15-19:30,57.187109,0.000000,102.784468,0.000000,131.620095,46.320047,175.907939,22.122829,40.731905,117.352078,0.000000,42.073323,123.025136,48.230167,32.007168,37.834272,614.069791,1.046488,18.168916,0.000000,65.219674,36.325236,91.238017,0.000000,8.206958,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.690024,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,2.848175,0.000000,19.000777,0.000000,0.000000,0.000000,33.660923,0.000000,57.504794,0.000000,18.855044,0.000000,0,0,0,0,0

79,19:30-19:45,57.187109,0.000000,102.784468,0.000000,115.823040,46.320047,175.907939,22.122829,40.731905,117.352078,0.000000,42.073323,123.025136,48.230167,32.007168,37.834272,652.725791,1.046488,18.168916,0.000000,65.219674,36.325236,91.238017,0.000000,8.206958,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.690024,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,2.848175,0.000000,19.000777,0.000000,0.000000,0.000000,33.660923,0.000000,57.504794,0.000000,18.855044,0.000000,0,0,0,0,0

80,19:45-20:00,57.187109,0.000000,102.784468,0.000000,148.293887,46.320047,175.907939,22.122829,40.731905,117.352078,0.000000,42.073323,123.025136,48.230167,32.007168,37.834272,658.708580,1.046488,18.168916,0.000000,65.219674,36.325236,91.238017,0.000000,8.206958,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.690024,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,2.848175,0.000000,19.000777,0.000000,0.000000,0.000000,33.660923,0.000000,57.504794,0.000000,18.855044,0.000000,0,0,0,0,0

81,20:00-20:15,57.187109,0.000000,102.784468,0.000000,148.293887,46.320047,175.907939,26.081010,40.731905,117.352078,0.000000,42.073323,123.025136,48.230167,32.007168,37.834272,658.708580,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,8.206958,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.690024,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,2.848175,0.000000,19.000777,0.000000,0.000000,0.000000,33.660923,0.000000,57.504794,0.000000,21.460652,0.000000,0,0,0,0,0

82,20:15-20:30,57.187109,9.779871,102.784468,0.000000,230.437887,46.320047,175.907939,26.081010,40.731905,117.352078,0.000000,42.073323,123.025136,48.230167,32.007168,37.834272,662.783503,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,8.206958,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.690024,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,2.848175,0.000000,19.000777,0.000000,0.000000,0.000000,33.660923,0.000000,38.336529,0.000000,21.460652,0.000000,0,0,0,0,0

83,20:30-20:45,57.187109,0.495183,102.784468,0.000000,312.581887,46.320047,175.907939,26.081010,40.731905,117.352078,0.000000,42.073323,123.025136,48.230167,32.007168,37.834272,662.206175,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,8.206958,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.690024,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,2.848175,0.000000,19.000777,0.000000,0.000000,0.000000,33.660923,0.000000,5.897928,0.000000,21.460652,0.000000,0,0,0,0,0

84,20:45-21:00,57.187109,0.495183,102.784468,0.000000,399.083191,46.320047,173.915716,26.081010,27.154603,117.352078,0.000000,42.073323,123.025136,33.207655,32.007168,36.617398,662.206175,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,7.938278,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.518867,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,2.848175,0.000000,7.441280,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,21.460652,0.000000,0,0,0,0,0

85,21:00-21:15,57.187109,0.495183,102.784468,0.000000,399.083191,46.320047,173.915716,26.081010,27.154603,117.352078,0.000000,42.073323,123.025136,33.207655,32.007168,36.617398,662.206175,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,7.816150,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.518867,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,2.848175,0.000000,7.441280,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,21.460652,0.000000,0,0,0,0,0

86,21:15-21:30,57.187109,0.495183,102.784468,0.000000,399.083191,46.320047,173.915716,26.081010,27.154603,117.352078,0.000000,42.073323,123.025136,33.207655,32.007168,36.617398,662.206175,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,7.816150,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.518867,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,2.848175,0.000000,7.441280,0.000000,0.000000,0.000000,33.660923,0.000000,4.128549,0.000000,21.460652,0.000000,0,0,0,0,0

87,21:30-21:45,57.187109,0.495183,102.784468,0.000000,399.083191,46.320047,173.915716,26.081010,27.154603,117.352078,0.000000,42.073323,123.025136,46.870234,32.007168,36.617398,662.206175,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,7.816150,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.518867,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,2.848175,0.000000,7.441280,0.000000,0.000000,0.000000,33.660923,0.000000,16.219301,0.000000,21.460652,0.000000,0,0,0,0,0

88,21:45-22:00,57.187109,0.495183,102.784468,0.000000,399.083191,46.320047,175.907939,26.081010,40.731905,117.352078,0.000000,42.073323,123.025136,48.230167,32.007168,37.834272,662.206175,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,8.206958,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.690024,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,2.848175,0.000000,19.000777,0.000000,0.000000,0.000000,33.660923,0.000000,16.219301,0.000000,21.460652,0.000000,0,0,0,0,0

89,22:00-22:15,57.187109,0.495183,102.784468,0.000000,399.083191,46.320047,175.907939,26.081010,40.731905,117.352078,0.000000,42.073323,123.025136,48.230167,32.007168,37.834272,662.206175,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,8.206958,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.690024,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,2.848175,0.000000,19.000777,0.000000,0.000000,0.000000,33.660923,0.000000,16.219301,0.000000,21.460652,0.000000,0,0,0,0,0

90,22:15-22:30,57.187109,9.779871,102.784468,0.000000,399.083191,46.320047,175.907939,26.081010,40.731905,117.352078,0.000000,42.073323,123.025136,48.230167,32.007168,37.834272,662.206175,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,8.206958,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.690024,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,2.848175,0.000000,19.000777,0.000000,0.000000,0.000000,33.660923,0.000000,16.219301,0.000000,21.460652,0.000000,0,0,0,0,0

91,22:30-22:45,57.187109,9.779871,102.784468,0.000000,399.083191,46.320047,175.907939,26.081010,40.731905,117.352078,0.000000,42.073323,123.025136,48.230167,32.007168,37.834272,662.206175,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,8.206958,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.690024,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,75.238106,2.848175,0.000000,19.000777,0.000000,0.000000,0.000000,33.660923,0.000000,16.219301,0.000000,21.460652,0.000000,0,0,0,0,0

92,22:45-23:00,57.187109,0.495183,102.784468,0.000000,399.083191,46.320047,173.915716,26.081010,27.154603,117.352078,0.000000,31.554992,123.025136,46.870234,32.007168,36.617398,662.206175,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,8.060405,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.518867,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,74.115149,2.848175,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,16.219301,0.000000,21.460652,0.000000,0,0,0,0,0

93,23:00-23:15,57.187109,0.495183,102.784468,0.000000,399.083191,46.320047,173.915716,26.081010,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,662.206175,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,8.060405,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.518867,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,74.115149,2.848175,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,16.219301,0.000000,21.460652,0.000000,0,0,0,0,0

94,23:15-23:30,57.187109,0.495183,102.784468,0.000000,399.083191,46.320047,173.915716,26.081010,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,662.206175,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,8.060405,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.518867,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,74.115149,2.848175,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,16.219301,0.000000,21.460652,0.000000,0,0,0,0,0

95,23:30-23:45,57.187109,0.495183,102.784468,0.000000,399.083191,46.320047,173.915716,26.081010,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,662.206175,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,8.060405,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.518867,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,74.115149,2.848175,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,16.219301,0.000000,21.460652,0.000000,0,0,0,0,0

96,23:45-24:00,57.187109,9.779871,102.784468,0.000000,399.083191,46.320047,173.915716,26.081010,27.154603,117.352078,0.000000,21.036662,123.025136,46.870234,32.007168,36.617398,662.206175,1.046488,18.168916,0.000000,65.219674,42.129338,91.238017,0.000000,8.060405,0.000000,0.000000,8.963170,0.000000,1.422058,0.000000,6.518867,0.000000,20.101120,19.327956,143.317120,396.828000,42.821184,74.115149,2.848175,0.000000,6.301701,0.000000,0.000000,0.000000,33.660923,0.000000,16.219301,0.000000,21.460652,0.000000,0,0,0,0,0

