Block,Time,ANTA_GF,KISHANGANGA,ANTA_CRF,ANTA_RF,NJPC,UNCHAHAR4,DADRT2,RAPPB,RAPPC,BSIUL,DADRI_GF,URI,CHAMERA1,AURY_GF,TANDA2,KOTESHWR,SINGRAULI,RIHAND1,UNCHAHAR3,RIHAND3,ANTA_LF,KOLDAM,UNCHAHAR1,AURY_RF,DADRI_LF,SALAL,URI2,CHAMERA3,DADRI_CRF,AURY_LF,RAMPUR,UNCHAHAR2,AURY_CRF,TANAKPUR,NAPP,DADRI_RF,DHAULIGNGA,SINGRAULI_HYDRO,TEHRI,PARBATI3,RIHAND2,CHAMERA2,SEWA2,DULHASTI,JHAJJAR,SASAN,KHSTPP-II,TALA,KHSTPP-I,KUDGI,BRBCL,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,1.408976,0.000000,0.000000,0.000000,0.395189,182.709376,0.000000,54.195901,0.000000,0.000000,47.531340,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,0.000000,11.586872,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.000000,27.901926,0.000000,1.115431,40.749363,0.000000,0.000000,0.976585,0.000000,3.627881,57.852485,40.503969,16.049727,50.297625,237.496192,405.159975,94.551550,0.000000,28.221975,113.53,14.512451,15.117381,0,0,0,0,0

48,11:45-12:00,0.000000,1.408976,0.000000,0.000000,0.000000,0.395189,182.709376,0.000000,54.195901,0.000000,0.000000,47.531340,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,0.000000,11.586872,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.000000,27.901926,0.000000,1.115431,40.749363,0.000000,0.000000,0.976585,0.000000,3.627881,57.852485,40.503969,16.049727,50.297625,237.496192,405.159975,94.551550,0.000000,28.221975,113.53,14.512451,15.117381,0,0,0,0,0

49,12:00-12:15,0.000000,1.408976,0.000000,0.000000,0.000000,0.395189,182.709376,0.000000,54.195901,0.000000,0.000000,47.531340,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,0.000000,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.000000,22.838204,0.000000,9.171320,40.749363,0.000000,0.000000,0.976585,0.000000,3.627881,57.852485,40.503969,16.049727,50.297625,237.496192,405.159975,94.551550,0.000000,28.221975,91.91,14.512451,15.117381,0,0,0,0,0

50,12:15-12:30,0.000000,1.408976,0.000000,0.000000,0.000000,0.395189,182.709376,0.000000,54.195901,0.000000,0.000000,47.531340,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,0.000000,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.000000,22.838204,0.000000,9.171320,40.749363,0.000000,0.000000,0.976585,0.000000,3.627881,57.852485,40.503969,16.049727,50.297625,237.496192,405.159975,94.551550,0.000000,28.221975,92.88,14.512451,15.117381,0,0,0,0,0

51,12:30-12:45,0.000000,1.408976,0.000000,0.000000,0.000000,0.395189,182.709376,0.000000,54.195901,0.000000,0.000000,36.316080,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,0.000000,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.000000,22.843027,0.000000,9.171320,40.749363,0.000000,0.000000,0.976585,0.000000,3.627881,57.852485,40.503969,16.049727,50.297625,237.496192,405.159975,94.551550,0.000000,28.221975,91.91,14.512451,15.117381,0,0,0,0,0

52,12:45-13:00,0.000000,1.408976,0.000000,0.000000,0.000000,0.395189,182.709376,0.000000,54.195901,0.000000,0.000000,36.316080,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,0.000000,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.000000,22.843027,0.000000,9.171320,40.749363,0.000000,0.000000,0.976585,0.000000,3.627881,57.852485,40.503969,16.049727,50.297625,237.496192,405.159975,94.551550,0.000000,28.221975,92.88,14.512451,15.117381,0,0,0,0,0

53,13:00-13:15,0.000000,1.408976,0.000000,0.000000,0.000000,0.395189,182.709376,0.000000,54.195901,0.000000,0.000000,36.316080,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,0.000000,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.000000,21.929345,0.000000,0.495747,40.749363,0.000000,0.000000,0.976585,0.000000,3.627881,57.852485,40.503969,16.049727,50.297625,237.496192,405.159975,65.280128,0.000000,17.365754,91.91,14.512451,8.963404,0,0,0,0,0

54,13:15-13:30,0.000000,1.408976,0.000000,0.000000,0.000000,0.395189,182.709376,0.000000,54.195901,0.000000,0.000000,36.316080,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,0.000000,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.000000,21.929345,0.000000,0.495747,40.749363,0.000000,0.000000,0.976585,0.000000,3.627881,57.852485,40.503969,16.049727,50.297625,237.496192,405.159975,65.280128,0.000000,17.365754,91.91,14.512451,8.963404,0,0,0,0,0

55,13:30-13:45,0.000000,1.408976,0.000000,0.000000,0.000000,0.395189,182.709376,0.000000,54.195901,0.000000,0.000000,36.316080,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,0.000000,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.000000,21.929345,0.000000,0.495747,40.749363,0.000000,0.000000,0.976585,0.000000,0.000000,57.852485,40.503969,16.049727,50.297625,237.496192,405.159975,65.280128,0.000000,17.365754,90.94,14.512451,8.963404,0,0,0,0,0

56,13:45-14:00,0.000000,1.408976,0.000000,0.000000,0.000000,0.395189,182.709376,0.000000,54.195901,0.000000,0.000000,36.316080,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,0.000000,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.000000,21.929345,0.000000,0.495747,40.749363,0.000000,0.000000,0.976585,0.000000,0.000000,57.852485,40.503969,16.049727,50.297625,237.496192,405.159975,65.280128,0.000000,17.365754,89.98,14.512451,8.963404,0,0,0,0,0

57,14:00-14:15,0.000000,1.408976,0.000000,0.000000,0.000000,0.395189,182.709376,0.000000,54.195901,0.000000,0.000000,36.316080,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,0.000000,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.000000,21.924540,0.000000,0.495747,40.749363,0.000000,0.000000,0.976585,0.000000,0.000000,57.852485,40.503969,16.049727,50.297625,237.496192,405.159975,65.280128,0.000000,17.365754,89.98,14.512451,3.870000,0,0,0,0,0

58,14:15-14:30,0.000000,1.408976,0.000000,0.000000,0.000000,0.395189,182.709376,0.000000,54.195901,0.000000,0.000000,36.316080,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,0.000000,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.000000,21.852196,0.000000,0.495747,40.749363,0.000000,0.000000,0.976585,0.000000,0.000000,57.852485,40.503969,16.049727,50.297625,237.496192,405.159975,65.280128,0.000000,17.365754,91.91,14.512451,3.870000,0,0,0,0,0

59,14:30-14:45,0.000000,1.408976,0.000000,0.000000,0.000000,0.392610,182.709376,0.000000,54.195901,0.000000,0.000000,36.316080,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,0.000000,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.000000,21.852196,0.000000,0.495747,40.749363,0.000000,0.000000,0.976585,0.000000,0.000000,57.852485,40.503969,16.049727,50.297625,237.496192,405.159975,65.280128,0.000000,17.365754,84.17,14.512451,2.902500,0,0,0,0,0

60,14:45-15:00,0.000000,1.408976,0.000000,0.000000,0.000000,0.392610,182.709376,0.000000,54.195901,0.000000,0.000000,36.316080,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,0.587543,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.000000,21.852196,0.000000,0.495747,40.749363,0.000000,0.000000,0.976585,0.000000,0.000000,57.852485,40.503969,16.049727,50.297625,237.496192,405.159975,65.280128,0.000000,17.365754,85.14,14.512451,2.902500,0,0,0,0,0

61,15:00-15:15,0.000000,1.408976,0.000000,0.000000,20.610325,0.395189,250.434376,0.000000,54.195901,0.000000,0.000000,47.531340,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,1.175087,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.234147,22.831755,0.000000,0.495747,40.749363,0.000000,0.000000,0.976585,0.000000,0.000000,57.852485,40.503969,16.049727,50.297625,305.221192,405.159975,78.862685,0.000000,29.201375,74.50,14.512451,9.056477,0,0,0,0,0

62,15:15-15:30,0.000000,1.408976,0.000000,0.000000,38.344792,0.395189,293.971876,0.000000,54.195901,0.000000,0.000000,47.531340,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,1.762630,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.437072,22.831755,0.000000,0.495747,40.749363,0.000000,0.000000,0.976585,0.000000,0.000000,57.852485,40.503969,16.049727,50.297625,305.221192,405.159975,94.551550,0.000000,29.201375,74.50,14.512451,9.056477,0,0,0,0,0

63,15:30-15:45,0.000000,1.408976,0.000000,0.000000,38.344792,0.395189,293.971876,0.000000,54.195901,0.000000,0.000000,47.531340,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,1.762630,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.437072,22.831755,0.000000,9.171320,40.749363,0.000000,9.260571,0.976585,0.000000,0.000000,57.852485,40.503969,16.049727,50.297625,305.221192,405.159975,94.551550,0.000000,29.201375,74.50,14.512451,9.056477,0,0,0,0,0

64,15:45-16:00,0.000000,1.408976,0.000000,0.000000,38.344792,0.395189,293.971876,0.000000,54.195901,0.000000,0.000000,47.531340,40.778267,0.000000,1.069188,8.169039,131.655939,76.536700,13.532799,121.223194,0.000000,1.762630,11.584462,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.437072,22.831755,0.000000,9.171320,40.749363,0.000000,9.260571,0.976585,0.000000,0.000000,57.852485,40.503969,16.049727,50.297625,305.221192,405.159975,94.551550,0.000000,29.201375,74.50,14.512451,9.056477,0,0,0,0,0

65,16:00-16:15,0.000000,1.408976,0.000000,0.000000,38.344792,0.783675,293.971876,0.000000,54.195901,0.000000,0.000000,47.531340,40.778267,0.000000,1.347466,8.169039,131.655939,76.536700,14.252533,121.223194,0.000000,1.762630,11.697163,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.437072,35.915922,0.000000,9.295256,40.749363,0.000000,9.260571,0.976585,0.000000,0.000000,57.852485,40.503969,16.049727,50.297625,311.026192,405.159975,142.721246,0.000000,34.740593,74.50,14.512451,12.156554,0,0,0,0,0

66,16:15-16:30,0.000000,1.408976,0.000000,0.000000,38.344792,0.783675,293.971876,0.000000,54.195901,0.000000,0.000000,51.269760,40.778267,0.000000,1.347466,8.169039,131.655939,76.536700,14.252533,121.223194,0.000000,1.762630,11.697163,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.437072,35.915922,0.000000,9.295256,40.749363,0.000000,9.260571,0.976585,0.000000,0.000000,57.852485,40.503969,16.049727,50.297625,311.026192,405.159975,142.721246,0.000000,41.936588,70.63,14.512451,14.795615,0,0,0,0,0

67,16:30-16:45,0.000000,1.408976,0.000000,0.000000,38.344792,0.394847,293.971876,0.000000,54.195901,0.000000,0.000000,51.269760,40.778267,0.000000,1.347466,8.169039,131.655939,76.536700,13.708169,121.223194,0.000000,1.762630,11.598048,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.437072,35.915922,0.000000,9.295256,40.749363,0.000000,9.260571,0.976585,0.000000,0.000000,57.852485,40.503969,16.049727,50.297625,305.221192,405.159975,142.721246,0.000000,42.132690,67.72,14.512451,14.962871,0,0,0,0,0

68,16:45-17:00,0.000000,1.408976,0.000000,0.000000,38.344792,0.394847,293.971876,0.000000,54.195901,0.000000,0.000000,47.531340,40.778267,0.000000,1.347466,8.169039,131.655939,76.536700,13.708169,121.223194,0.000000,1.762630,11.598048,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.437072,35.915922,0.000000,3.718102,40.749363,0.000000,9.260571,0.976585,0.000000,0.000000,57.852485,40.503969,16.049727,50.297625,305.221192,405.159975,142.721246,0.000000,42.132690,64.82,14.512451,14.962871,0,0,0,0,0

69,17:00-17:15,0.000000,1.408976,0.000000,0.000000,38.344792,0.395189,293.971876,0.000000,54.195901,0.000000,0.000000,47.531340,40.778267,0.000000,1.347466,8.169039,131.655939,76.536700,13.708169,121.223194,0.000000,1.762630,11.598048,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.437072,35.915922,0.000000,0.991494,40.749363,0.000000,18.521144,0.976585,8.473325,0.000000,57.856403,40.503969,16.049727,50.297625,305.221192,405.159975,142.721246,0.000000,42.132690,74.50,14.512451,14.962871,0,0,0,0,0

70,17:15-17:30,0.000000,1.408976,0.000000,0.000000,38.344792,0.395189,293.971876,0.000000,54.195901,0.000000,0.000000,47.531340,40.778267,0.000000,1.347466,8.169039,131.655939,76.536700,13.708169,121.223194,0.000000,1.762630,11.598048,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.437072,35.915922,0.000000,0.991494,40.749363,0.000000,18.521144,0.976585,16.946649,0.000000,57.856403,40.503969,16.049727,50.297625,305.221192,405.159975,142.721246,0.000000,42.132690,74.50,14.512451,14.962871,0,0,0,0,0

71,17:30-17:45,0.000000,1.408976,0.000000,0.000000,57.517188,0.392610,293.971876,0.000000,54.195901,6.385500,0.000000,47.531340,40.778267,0.000000,1.347466,8.169039,131.655939,76.536700,13.708169,121.223194,0.000000,1.762630,11.598048,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.655609,41.650875,0.000000,9.171320,40.749363,0.000000,18.521144,0.976585,16.946649,0.000000,72.804134,40.503969,16.049727,50.297625,356.498692,405.159975,142.721246,0.000000,42.132690,74.50,14.512451,20.056275,0,0,0,0,0

72,17:45-18:00,0.000000,1.408976,0.000000,0.000000,57.517188,0.392610,293.971876,0.000000,54.195901,6.385500,0.000000,47.531340,40.778267,0.000000,1.347466,8.169039,131.655939,76.536700,13.708169,121.223194,0.000000,1.762630,11.598048,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.655609,41.650875,0.000000,2.974482,40.749363,0.000000,18.521144,0.976585,16.946649,0.000000,76.040759,40.503969,16.049727,50.297625,356.498692,405.159975,142.721246,0.000000,42.132690,63.86,14.512451,20.056275,0,0,0,0,0

73,18:00-18:15,0.000000,1.408976,0.000000,0.000000,57.517188,0.783675,293.971876,0.000000,54.195901,6.385500,0.000000,47.531340,39.592035,0.000000,1.347466,8.169039,131.655939,76.536700,14.252533,121.223194,0.000000,1.424347,11.573912,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.655609,41.650875,0.000000,0.495747,40.749363,0.000000,16.105343,0.976585,16.946649,0.000000,98.683162,40.503969,16.049727,50.297625,363.271192,405.159975,142.721246,0.000000,42.132690,57.08,13.822672,20.056275,0,0,0,0,0

74,18:15-18:30,0.000000,1.408976,0.000000,0.000000,76.689584,0.783675,293.971876,0.000000,54.195901,12.771000,0.000000,47.531340,40.778267,0.000000,1.347466,8.169039,131.655939,76.536700,14.252533,121.223194,0.000000,1.424347,11.573912,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,0.870241,41.650875,0.000000,0.495747,40.749363,0.000000,16.105343,0.976585,25.419974,3.239180,103.759956,40.503969,16.049727,50.297625,363.271192,405.159975,142.721246,0.000000,42.132690,53.21,13.822672,20.056275,0,0,0,0,0

75,18:30-18:45,0.000000,1.408976,0.000000,0.000000,90.110261,0.783675,293.971876,0.000000,54.195901,12.771000,0.000000,47.531340,40.778267,0.000000,1.347466,8.169039,136.833421,76.536700,14.252533,121.223194,0.000000,2.350173,11.573912,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,1.026339,41.650875,0.000000,0.495747,40.749363,0.000000,27.781715,0.976585,25.419974,6.478359,104.848265,40.503969,16.049727,50.297625,421.321192,405.159975,142.721246,0.000000,42.132690,48.38,13.291031,20.056275,0,0,0,0,0

76,18:45-19:00,0.000000,1.440998,0.000000,0.000000,129.413673,0.783675,293.971876,0.000000,54.195901,6.385500,0.000000,47.531340,40.778267,0.000000,1.347466,8.169039,136.833421,76.536700,14.252533,121.223194,0.000000,2.350173,11.573912,0.000000,0.000000,80.944920,32.772608,29.579951,0.000000,0.000000,1.471217,41.650875,0.000000,0.495747,40.749363,0.000000,37.128182,0.976585,26.006589,10.365374,104.848265,40.503969,16.049727,50.297625,479.371192,405.159975,142.721246,0.000000,42.132690,46.44,11.164466,20.056275,0,0,0,0,0

77,19:00-19:15,0.000000,1.440998,0.000000,0.000000,142.067454,0.783675,293.971876,0.000000,54.195901,19.156500,0.000000,47.531340,40.778267,0.000000,1.347466,8.467905,136.833421,76.536700,19.041193,121.223194,0.000000,2.350173,15.322866,0.000000,0.000000,80.944920,32.772608,31.105412,0.000000,0.000000,1.592192,41.650875,0.000000,0.495747,40.749363,0.000000,37.128182,0.976585,26.006589,50.660769,110.521206,40.503969,16.049727,50.297625,556.771192,405.159975,142.721246,0.000000,42.132690,44.50,11.164466,20.056275,0,0,0,0,0

78,19:15-19:30,0.000000,1.440998,0.000000,0.000000,142.067454,0.783675,338.767126,0.000000,54.195901,19.156500,0.000000,51.269760,40.778267,0.000000,1.347466,8.467905,136.833421,76.536700,24.060349,121.223194,0.000000,2.350173,19.304189,0.000000,0.000000,80.944920,32.772608,31.105412,0.000000,0.000000,1.592192,41.650875,0.000000,0.495747,40.749363,0.000000,37.128182,0.976585,26.006589,50.660769,111.013369,40.503969,16.049727,50.297625,556.771192,405.159975,142.721246,0.000000,42.132690,42.57,11.164466,20.056275,0,0,0,0,0

79,19:30-19:45,0.000000,1.440998,0.000000,0.000000,142.067454,0.783675,338.767126,0.000000,54.195901,19.156500,0.000000,51.269760,40.778267,0.000000,1.347466,8.467905,137.388150,76.536700,25.849459,121.223194,0.000000,2.350173,20.080463,0.000000,0.000000,80.944920,32.772608,31.105412,0.000000,0.000000,1.592192,41.650875,0.000000,2.974482,40.749363,0.000000,37.128182,0.976585,26.006589,50.660769,111.013369,40.503969,16.049727,50.297625,558.928620,405.159975,142.721246,0.000000,42.132690,38.70,11.164466,20.056275,0,0,0,0,0

80,19:45-20:00,0.000000,1.440998,0.000000,0.000000,142.067454,0.783675,338.767126,0.000000,54.195901,19.156500,0.000000,47.531340,40.778267,0.000000,1.347466,8.467905,137.388150,76.536700,25.849459,121.223194,0.000000,2.350173,20.080463,0.000000,0.000000,80.944920,32.772608,31.105412,0.000000,0.000000,1.592192,41.650875,0.000000,2.974482,40.749363,0.000000,37.128182,0.976585,26.006589,50.660769,111.013369,40.503969,16.049727,50.297625,558.928620,405.159975,142.721246,0.000000,42.132690,35.80,11.164466,20.056275,0,0,0,0,0

81,20:00-20:15,0.000000,1.440998,0.000000,0.000000,142.067454,0.783675,372.629626,0.000000,54.195901,19.156500,0.000000,47.531340,40.778267,0.000000,1.347466,8.467905,137.385000,76.536700,25.849459,121.223194,0.000000,2.350173,21.318758,0.000000,0.000000,80.944920,32.772608,31.105412,0.000000,0.000000,1.592192,41.650875,0.000000,0.495747,40.749363,0.000000,37.128182,0.976585,26.006589,50.660769,111.013369,40.503969,16.049727,50.297625,558.928620,405.159975,142.721246,0.000000,42.132690,31.93,11.164466,20.056275,0,0,0,0,0

82,20:15-20:30,0.000000,1.440998,0.000000,0.000000,142.067454,0.783675,372.629626,0.000000,54.195901,19.156500,0.000000,47.531340,40.778267,0.000000,1.347466,8.467905,137.385000,76.536700,25.849459,121.223194,0.000000,2.350173,21.318758,0.000000,0.000000,80.944920,32.772608,31.105412,0.000000,0.000000,1.592192,41.650875,0.000000,0.495747,40.749363,0.000000,37.128182,0.976585,26.006589,50.660769,111.013369,40.503969,16.049727,50.297625,558.928620,405.159975,142.721246,0.000000,42.132690,27.09,11.164466,20.056275,0,0,0,0,0

83,20:30-20:45,0.000000,1.440998,0.000000,0.000000,142.067454,0.783675,372.629626,0.000000,54.195901,19.156500,0.000000,47.531340,40.778267,0.000000,1.347466,8.467905,137.385000,76.536700,25.849459,121.223194,0.000000,2.350173,21.318758,0.000000,0.000000,80.382802,32.772608,31.105412,0.000000,0.000000,1.592192,41.650875,0.000000,0.495747,40.749363,0.000000,37.128182,0.976585,26.006589,16.843734,111.013369,40.503969,16.049727,50.297625,558.928620,405.159975,142.721246,0.000000,42.132690,25.16,11.164466,20.056275,0,0,0,0,0

84,20:45-21:00,0.000000,1.408976,0.000000,0.000000,115.034376,0.783675,372.629626,0.000000,54.195901,3.192750,0.000000,47.531340,40.778267,0.000000,1.347466,8.169039,137.385000,76.536700,25.849459,121.223194,0.000000,2.350173,21.318758,0.000000,0.000000,80.382802,32.772608,29.579951,0.000000,0.000000,1.307315,41.650875,0.000000,0.495747,40.749363,0.000000,37.128182,0.976585,26.006589,15.548063,111.013369,40.503969,16.049727,50.297625,558.928620,405.159975,142.721246,0.000000,42.132690,20.32,11.164466,20.056275,0,0,0,0,0

85,21:00-21:15,0.000000,1.408976,0.000000,0.000000,115.034376,0.783675,372.629626,0.000000,54.195901,3.192750,0.000000,47.531340,40.778267,0.000000,1.347466,8.169039,137.385000,76.536700,19.091846,121.223194,0.000000,2.350173,13.981633,0.000000,0.000000,80.382802,32.772608,29.579951,0.000000,0.000000,1.307315,41.650875,0.000000,0.495747,40.749363,0.000000,37.128182,0.976585,26.006589,15.548063,111.013369,40.503969,16.049727,50.297625,558.928620,405.159975,142.721246,0.000000,42.132690,17.42,11.164466,20.056275,0,0,0,0,0

86,21:15-21:30,0.000000,1.408976,0.000000,0.000000,115.034376,0.783675,372.629626,0.000000,54.195901,3.192750,0.000000,47.531340,40.778267,0.000000,1.347466,8.169039,137.385000,76.536700,18.023170,121.223194,0.000000,2.350173,13.981633,0.000000,0.000000,80.382802,32.772608,29.579951,0.000000,0.000000,1.307315,41.650875,0.000000,0.495747,40.749363,0.000000,37.128182,0.976585,26.006589,15.548063,111.013369,40.503969,16.049727,50.297625,558.928620,405.159975,142.721246,0.000000,42.132690,14.51,11.164466,20.056275,0,0,0,0,0

87,21:30-21:45,0.000000,1.408976,0.000000,0.000000,115.034376,0.783675,372.629626,0.000000,54.195901,3.192750,0.000000,51.269760,40.778267,0.000000,1.347466,8.169039,137.385000,76.536700,18.023170,121.223194,0.000000,2.350173,13.981633,0.000000,0.000000,80.382802,32.772608,29.579951,0.000000,0.000000,1.307315,41.650875,0.000000,0.495747,40.749363,0.000000,37.128182,0.976585,26.006589,15.548063,111.013369,40.503969,16.049727,50.297625,558.928620,405.159975,142.721246,0.000000,42.132690,32.90,11.164466,20.056275,0,0,0,0,0

88,21:45-22:00,0.000000,1.408976,0.000000,0.000000,142.067454,0.783675,372.629626,0.000000,54.195901,19.022404,0.000000,51.269760,40.778267,0.000000,1.347466,16.935811,137.385000,76.536700,18.023170,121.223194,0.000000,2.350173,13.981633,0.000000,0.000000,80.382802,32.772608,31.105412,0.000000,0.000000,1.592192,41.650875,0.000000,0.495747,40.749363,0.000000,37.128182,0.976585,26.006589,15.548063,111.013369,40.503969,16.049727,50.297625,558.928620,405.159975,142.721246,0.000000,42.132690,30.96,11.164466,20.056275,0,0,0,0,0

89,22:00-22:15,0.000000,1.440998,0.000000,0.000000,142.067454,0.783675,372.629626,0.000000,54.195901,19.022404,0.000000,47.531340,40.778267,0.000000,1.347466,16.935811,137.385000,76.536700,18.023170,121.223194,0.000000,2.350173,13.981633,0.000000,0.000000,80.382802,32.772608,31.105412,0.000000,0.000000,1.592192,41.650875,0.000000,0.495747,40.749363,0.000000,37.128182,0.976585,26.006589,3.239180,111.013369,40.503969,16.049727,50.297625,558.928620,405.159975,142.721246,0.000000,42.132690,29.99,11.164466,20.056275,0,0,0,0,0

90,22:15-22:30,0.000000,1.440998,0.000000,0.000000,142.067454,0.783675,372.629626,0.000000,54.195901,19.022404,0.000000,47.531340,40.778267,0.000000,1.347466,16.935811,137.385000,76.536700,18.023170,121.223194,0.000000,2.350173,13.981633,0.000000,0.000000,80.382802,32.772608,31.105412,0.000000,0.000000,1.592192,41.650875,0.000000,0.495747,40.749363,0.000000,37.128182,0.976585,26.006589,3.239180,111.013369,40.503969,16.049727,50.297625,558.928620,405.159975,142.721246,0.000000,42.132690,29.02,11.164466,20.056275,0,0,0,0,0

91,22:30-22:45,0.000000,1.440998,0.000000,0.000000,142.067454,0.783675,372.629626,0.000000,54.195901,19.022404,0.000000,47.531340,40.778267,0.000000,1.347466,16.935811,137.385000,76.536700,18.023170,121.223194,0.000000,2.350173,13.981730,0.000000,0.000000,79.820685,32.772608,31.105412,0.000000,0.000000,1.592192,41.650875,0.000000,1.487241,40.749363,0.000000,37.128182,0.976585,26.006589,3.239180,111.013369,40.503969,16.049727,50.297625,558.928620,405.159975,142.721246,0.000000,42.132690,27.09,11.164466,20.056275,0,0,0,0,0

92,22:45-23:00,0.000000,1.440998,0.000000,0.000000,142.067454,0.783675,372.629626,0.000000,54.195901,19.022404,0.000000,47.531340,40.778267,0.000000,1.347466,16.935811,137.385000,76.536700,18.023170,121.223194,0.000000,2.350173,13.981730,0.000000,0.000000,79.820685,32.772608,31.105412,0.000000,0.000000,1.592192,41.650875,0.000000,1.487241,40.749363,0.000000,37.128182,0.976585,26.006589,3.239180,111.013369,40.503969,16.049727,50.297625,475.778266,405.159975,142.721246,0.000000,42.132690,26.12,11.164466,20.056275,0,0,0,0,0

93,23:00-23:15,0.000000,1.408976,0.000000,0.000000,115.034376,0.783675,372.629626,0.000000,54.195901,1.064250,0.000000,47.531340,40.778267,0.000000,1.347466,16.338078,137.385000,76.536700,18.023170,121.223194,0.000000,2.350173,13.981730,0.000000,0.000000,79.258568,32.772608,29.579951,0.000000,0.000000,1.307315,41.650875,0.000000,1.487241,40.749363,0.000000,37.128182,0.976585,25.419974,3.239180,111.013369,40.503969,16.049727,50.297625,462.178620,405.159975,142.721246,0.000000,42.132690,25.16,11.164466,20.056275,0,0,0,0,0

94,23:15-23:30,0.000000,1.408976,0.000000,0.000000,115.034376,0.783675,372.629626,0.000000,54.195901,1.064250,0.000000,47.531340,40.778267,0.000000,1.347466,16.338078,137.385000,76.536700,18.023170,121.223194,0.000000,2.350173,13.981730,0.000000,0.000000,79.258568,32.772608,29.579951,0.000000,0.000000,1.307315,41.650875,0.000000,1.487241,40.749363,0.000000,37.128182,0.976585,25.419974,3.239180,111.013369,40.503969,16.049727,50.297625,462.178620,405.159975,142.721246,0.000000,42.132690,23.22,11.164466,20.056275,0,0,0,0,0

