Block,Time,NAPP,RIHAND3,ANTA_CRF,RIHAND1,AURY_GF,ANTA_LF,AURY_CRF,NJPC,SEWA2,DADRI_LF,CHAMERA3,KISHANGANGA,URI,SINGRAULI,RAPPC,SALAL,UNCHAHAR1,TANAKPUR,TANDA2,UNCHAHAR2,SASAN,JHAJJAR,DHAULIGNGA,KHSTPP-I,DADRI_CRF,UNCHAHAR3,BRBCL,URI2,TEHRI,FSTPP I & II,DADRI_GF,UNCHAHAR4,CHAMERA2,AURY_RF,DULHASTI,PARBATI3,RAMPUR,TALA,RIHAND2,SINGRAULI_HYDRO,BSIUL,ANTA_RF,AURY_LF,KOTESHWR,CHAMERA1,KHSTPP-II,KUDGI,KOLDAM,DADRT2,DADRI_RF,RAPPB,ANTA_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,12.804192,100.032750,25.388312,24.707606,10.418483,5.571389,0.000000,13.491470,335.979562,328.787546,0.000000,31.210991,0.000000,14.101718,19.316584,15.601630,0.000000,9.547184,0.000000,0.000000,0.000000,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,25.13,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

48,11:45-12:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,12.804192,100.032750,25.388312,24.707606,10.418483,5.571389,0.000000,13.491470,335.979562,328.787546,0.000000,31.210991,0.000000,14.101718,19.330005,15.601630,0.000000,9.547184,0.000000,0.000000,0.000000,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,25.13,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,12.804192,100.032750,25.388312,24.707606,4.832500,11.761822,0.000000,7.635350,335.979562,325.710500,0.000000,31.210991,0.000000,7.732000,19.330005,14.301494,0.000000,9.547184,0.000000,0.000000,0.000000,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,24.16,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,12.804192,100.032750,25.388312,24.707606,4.832500,11.761822,0.000000,7.635350,335.979562,325.710500,0.000000,31.210991,0.000000,7.732000,19.330005,14.301494,0.000000,9.547184,0.000000,0.000000,0.000000,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,25.13,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,12.804192,100.032750,25.388312,24.707606,4.832500,11.761822,0.000000,7.635350,335.979562,325.710500,0.000000,27.248534,0.000000,7.732000,19.330005,15.601630,0.000000,6.048937,0.000000,0.000000,0.000000,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,95.045610,26.10,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,12.804192,100.032750,25.388312,24.707606,4.832500,11.761822,0.000000,7.635350,335.979562,325.710500,0.000000,27.248534,0.000000,7.732000,19.330005,15.601630,0.000000,6.048937,0.000000,0.000000,0.000000,0.000000,15.872250,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,72.651128,25.13,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,46.948704,100.032750,25.388312,24.707606,4.832500,5.571389,0.000000,7.635350,335.979562,325.710500,0.000000,25.315534,0.000000,7.732000,19.330005,15.601630,0.000000,6.048937,0.000000,0.000000,0.000000,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,58.174505,26.10,0.000000,296.638768,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,46.948704,100.032750,25.388312,24.707606,4.832500,5.571389,0.000000,7.635350,335.979562,325.710500,0.000000,25.315534,0.000000,7.732000,19.330005,15.601630,0.000000,6.048937,0.000000,0.000000,0.000000,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,58.174505,26.10,0.000000,251.290000,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,0.000000,0.000000,0.000000,0.000000,21.340320,100.032750,25.388312,24.707606,4.832500,5.571389,0.000000,7.635350,335.979562,325.710500,0.000000,25.315534,0.000000,7.732000,19.330005,15.601630,0.000000,6.048937,0.000000,0.000000,0.000000,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,72.651128,24.16,0.000000,251.290000,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,4.122702,0.000000,0.000000,0.000000,21.340320,100.032750,25.388312,24.707606,4.832500,5.571389,0.000000,7.635350,335.979562,325.710500,0.000000,25.315534,0.000000,7.732000,19.330005,15.601630,0.000000,6.048937,0.000000,0.000000,0.000000,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,72.651128,24.16,0.000000,251.290000,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,5.101844,0.000000,0.000000,0.000000,12.804192,100.032750,25.388312,24.707606,4.832500,5.571389,0.000000,7.635350,335.979562,325.710500,0.000000,25.315534,0.000000,7.732000,19.330005,15.601630,0.000000,6.048937,0.000000,0.000000,0.000000,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,72.651128,23.20,0.000000,217.821254,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,5.101844,0.000000,0.000000,0.000000,12.804192,100.032750,25.388312,24.707606,4.832500,5.571389,0.000000,7.635350,335.979562,325.710500,0.000000,25.315534,0.000000,7.732000,19.330005,15.601630,0.000000,6.048937,0.000000,0.000000,0.000000,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,8.576721,0.000000,72.651128,23.20,0.000000,193.300000,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,5.101844,0.000000,0.000000,0.000000,12.804192,100.032750,25.388312,24.707606,4.832500,11.761822,0.000000,7.635350,335.979562,325.710500,0.000000,31.147465,0.000000,7.732000,19.330005,13.001358,0.000000,9.547184,0.000000,0.000000,0.000000,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,6.302353,0.000000,0.000000,8.576721,0.000000,72.651128,23.20,0.000000,200.902418,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,5.101844,0.000000,0.000000,0.000000,12.804192,100.032750,25.388312,24.707606,4.832500,11.761822,0.000000,7.635350,335.979562,325.710500,0.000000,31.210991,0.000000,7.732000,19.330005,13.001358,0.000000,9.547184,0.000000,0.000000,0.000000,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,6.302353,0.000000,0.000000,8.576721,0.000000,72.651128,22.23,0.000000,235.023945,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,5.101844,0.000000,0.000000,0.000000,19.206288,100.032750,25.388312,24.707606,4.832500,5.571389,0.000000,7.635350,335.979562,325.710500,0.000000,31.210991,0.000000,7.732000,19.330005,13.001358,15.039706,9.547184,0.000000,0.000000,0.000000,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,6.302353,0.000000,0.000000,17.153442,0.000000,72.651128,23.20,0.000000,260.955000,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,5.101844,0.000000,0.000000,0.000000,19.206288,100.032750,25.388312,24.707606,4.832500,5.571389,0.000000,7.635350,335.979562,325.710500,0.000000,31.210991,0.000000,7.732000,19.330005,13.001358,15.039706,9.547184,0.000000,0.000000,0.000000,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,6.302353,0.000000,0.000000,17.153442,0.000000,95.045610,22.23,0.000000,280.285000,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,5.101844,0.000000,0.000000,0.000000,19.206288,100.032750,25.388312,12.915340,4.832500,5.571389,0.000000,7.635350,335.979562,325.710500,0.000000,31.210991,0.000000,7.732000,19.330005,13.001358,30.079413,9.547184,0.000000,0.000000,11.595100,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,6.302353,0.000000,0.000000,17.153442,0.000000,95.045610,22.23,0.000000,304.257873,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,10.203688,0.000000,0.000000,0.000000,19.206288,100.032750,25.388312,12.915340,10.418483,5.571389,0.000000,13.434350,335.979562,328.787546,0.000000,31.210991,0.000000,13.158116,19.330005,13.001358,30.079413,9.547184,0.000000,0.000000,11.595100,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,6.302353,0.000000,0.000000,17.153442,0.000000,95.045610,23.20,0.000000,304.257873,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,15.274612,0.000000,0.000000,0.000000,19.206288,100.032750,25.388312,12.915340,10.418483,5.571389,0.000000,20.900756,335.979562,328.787546,8.809551,42.236050,0.000000,14.101718,19.330005,13.001358,45.119120,13.770209,0.000000,0.000000,11.595100,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,6.302353,0.000000,0.000000,17.153442,0.000000,95.045610,23.20,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,15.274612,0.000000,0.000000,0.000000,19.206288,100.032750,25.388312,12.915340,10.418483,5.571389,0.000000,20.900756,335.979562,328.787546,8.809551,42.236050,0.000000,14.101718,19.330005,13.001358,45.119120,13.770209,0.000000,0.000000,11.595100,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,6.302353,0.000000,0.000000,17.153442,0.000000,95.045610,22.23,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,15.274612,0.000000,0.000000,0.000000,19.206288,100.032750,25.388312,12.915340,19.315502,5.571389,0.000000,24.334054,335.979562,347.198424,8.809551,42.236050,0.000000,25.506815,19.330005,13.001358,45.119120,13.770209,0.000000,0.000000,11.595100,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,17.153442,0.000000,95.045610,23.20,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,15.274612,0.000000,0.000000,0.000000,19.206288,100.032750,25.388312,12.915340,19.315502,5.571389,0.000000,24.334054,335.979562,347.198424,8.809551,42.236050,0.000000,25.506815,19.330005,13.001358,60.158826,13.770209,0.000000,0.000000,11.595100,0.000000,15.926810,0.000000,0.000000,5.683020,56.627235,0.758055,0.000000,0.000000,0.000000,17.153442,10.139745,95.045610,22.23,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.966612,15.274612,0.000000,0.000000,0.000000,19.206288,100.032750,25.388312,12.915340,19.315502,5.571389,0.000000,24.334054,335.979562,347.198424,8.809551,42.236050,0.000000,25.506815,19.330005,13.001358,60.158826,13.770209,0.000000,0.000000,11.595100,0.000000,31.853621,0.000000,0.000000,5.683020,54.800550,0.758055,0.000000,0.000000,0.000000,17.153442,12.873200,95.045610,46.39,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,41.187398,15.274612,0.000000,0.000000,0.000000,19.206288,100.032750,25.388312,12.915340,19.315502,5.571389,0.000000,24.334054,335.979562,347.198424,17.659958,42.236050,0.000000,25.506815,19.330005,13.001358,60.158826,13.770209,0.000000,0.000000,11.595100,0.000000,31.853621,3.075886,0.000000,5.683020,54.800550,0.758055,0.000000,0.000000,0.000000,25.730163,27.157413,95.045610,46.39,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,59.492908,15.274612,0.000000,0.000000,0.000000,19.206288,100.032750,25.388312,12.915340,13.912084,5.571389,0.000000,18.480350,335.979562,343.954444,17.619102,42.236050,0.000000,11.311046,19.330005,13.001358,60.158826,13.770209,0.000000,0.000000,11.595100,0.000000,31.853621,6.151772,0.000000,5.683020,54.800550,0.758055,0.000000,0.000000,0.000000,25.730163,27.157413,95.045610,16.56,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,82.374795,15.274612,0.000000,0.000000,0.000000,19.206288,100.032750,25.388312,12.915340,7.806904,5.571389,0.000000,18.480350,335.979562,343.954444,26.489936,42.236050,0.000000,11.311046,19.330005,13.001358,60.158826,13.770209,0.000000,0.000000,11.595100,0.000000,31.853621,31.605346,0.000000,5.683020,54.800550,0.758055,0.000000,0.000000,0.000000,25.730163,40.736119,95.045610,50.27,0.000000,277.149964,0.000000,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,100.680305,15.274612,0.000000,9.353632,0.000000,19.206288,100.032750,25.388312,12.915340,7.806904,11.761822,0.000000,18.480350,335.979562,343.954444,35.319915,42.236050,0.000000,11.311046,19.330005,13.001358,60.158826,13.770209,0.000000,0.000000,11.595100,0.000000,47.780431,31.605346,0.000000,5.683020,54.800550,0.758055,0.000000,0.000000,0.000000,25.730163,40.736119,95.045610,56.06,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,135.643829,15.274612,0.000000,18.725726,0.000000,19.206288,100.032750,25.388312,12.915340,11.413876,11.761822,0.000000,24.279350,335.979562,347.031490,35.319915,42.236050,0.000000,17.680764,19.330005,13.001358,60.158826,13.770209,0.000000,0.000000,38.186531,0.000000,47.780431,31.605346,0.000000,5.683020,54.800550,0.758055,18.907060,0.000000,0.000000,28.589070,40.736119,95.045610,57.02,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,135.643829,15.274612,0.000000,18.725726,0.000000,24.541368,100.032750,25.388312,12.915340,13.392887,11.761822,0.000000,24.279350,335.979562,347.031490,35.319915,42.236050,0.000000,17.680764,19.330005,13.001358,60.158826,13.770209,0.000000,0.000000,38.186531,0.000000,47.780431,31.605346,0.000000,5.683020,54.800550,0.758055,18.907060,0.000000,0.000000,28.589070,40.736119,95.045610,57.99,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,135.643829,15.274612,0.000000,18.725726,0.000000,24.541368,100.032750,25.388312,12.915340,13.392887,6.809476,0.000000,24.279350,335.979562,347.031490,35.319915,42.236050,0.000000,17.680764,19.330005,13.001358,60.158826,13.770209,0.000000,0.000000,38.186531,0.000000,47.780431,31.605346,0.000000,5.683020,54.800550,0.758055,18.907060,0.000000,0.000000,28.589070,40.736119,95.045610,57.02,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,135.643829,15.274612,0.000000,18.725726,0.000000,24.541368,100.032750,25.388312,12.915340,19.315502,6.809476,0.000000,24.334054,335.979562,347.198424,35.319915,42.236050,0.000000,25.506815,19.330005,14.301494,60.158826,13.770209,0.000000,0.000000,38.186531,0.000000,47.780431,31.605346,0.000000,5.683020,54.800550,0.758055,18.907060,0.000000,0.000000,28.589070,40.736119,95.045610,57.02,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,135.643829,15.274612,0.000000,18.725726,0.000000,24.541368,100.032750,25.388312,28.076825,19.315502,6.809476,0.000000,24.334054,335.979562,347.198424,35.319915,42.236050,0.000000,25.506815,19.330005,14.301494,60.158826,13.770209,0.000000,0.000000,38.186531,0.000000,47.780431,3.691064,0.000000,5.683020,54.800550,0.758055,18.907060,0.000000,0.000000,28.589070,40.736119,95.045610,53.16,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,135.643829,15.274612,0.000000,18.725726,0.000000,24.541368,100.032750,25.388312,67.384380,19.315502,6.809476,0.000000,24.334054,335.979562,347.198424,35.319915,42.236050,0.000000,25.506815,19.330005,14.301494,60.158826,13.770209,0.000000,0.000000,38.186531,0.000000,47.780431,0.000000,0.000000,5.683020,54.800550,0.758055,18.907060,0.000000,0.000000,28.589070,40.736119,95.045610,36.27,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,135.643829,15.274612,0.000000,18.725726,0.000000,24.541368,100.032750,25.388312,67.384380,19.315502,6.809476,0.000000,24.334054,335.979562,347.198424,35.319915,42.236050,0.000000,25.506815,19.330005,14.301494,60.158826,13.770209,0.000000,0.000000,38.186531,0.000000,47.780431,0.000000,0.000000,5.683020,54.800550,0.758055,6.302353,0.000000,0.000000,28.589070,40.736119,95.045610,29.00,0.000000,330.122150,0.000000,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,135.643829,15.274612,0.000000,18.725726,0.000000,27.742416,100.032750,25.388312,67.384380,11.888757,6.809476,0.000000,24.334054,335.979562,328.787546,35.319915,42.236050,0.000000,25.506815,19.330005,21.452241,60.158826,13.770209,0.000000,0.000000,38.186531,0.000000,47.780431,0.000000,0.000000,4.262265,54.800550,0.758055,6.302353,0.000000,0.000000,28.589070,40.736119,95.045610,29.00,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,100.680305,10.203688,0.000000,0.000000,0.000000,27.742416,100.032750,25.388312,67.384380,10.418483,5.571389,0.000000,24.334054,335.979562,328.787546,26.428653,42.236050,0.000000,14.443001,19.330005,21.452241,60.158826,13.770209,0.000000,0.000000,11.595100,0.000000,31.744499,0.000000,0.000000,4.262265,54.800550,0.758055,0.000000,0.000000,0.000000,17.153442,27.157413,95.045610,29.00,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,82.374795,10.203688,0.000000,0.000000,0.000000,27.742416,100.032750,25.388312,28.076825,10.418483,5.571389,0.000000,24.334054,335.979562,328.787546,17.619102,42.236050,0.000000,14.101718,19.330005,21.452241,60.158826,13.770209,0.000000,0.000000,11.595100,0.000000,31.744499,0.000000,0.000000,4.262265,54.800550,0.758055,0.000000,0.000000,0.000000,17.153442,27.157413,95.045610,24.16,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,59.492908,10.203688,0.000000,0.000000,0.000000,27.742416,100.032750,25.388312,12.915340,10.418483,5.571389,0.000000,24.334054,335.979562,328.787546,8.809551,42.236050,0.000000,14.101718,19.330005,21.452241,60.158826,13.770209,0.000000,0.000000,11.595100,0.000000,31.744499,0.000000,0.000000,4.262265,54.800550,0.758055,0.000000,0.000000,0.000000,17.153442,27.157413,95.045610,24.16,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,41.187398,10.203688,0.000000,0.000000,0.000000,27.742416,100.032750,25.388312,12.915340,10.418483,5.571389,0.000000,24.334054,335.979562,328.787546,8.809551,42.236050,0.000000,14.101718,19.330005,21.452241,60.158826,13.770209,0.000000,0.000000,11.595100,0.000000,31.744499,0.000000,0.000000,4.262265,54.800550,0.758055,0.000000,0.000000,0.000000,17.153442,13.514570,95.045610,19.33,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.051336,10.203688,0.000000,0.000000,0.000000,27.742416,100.032750,25.388312,12.915340,10.418483,5.571389,0.000000,24.334054,335.979562,328.787546,8.809551,42.236050,0.000000,14.101718,19.330005,21.452241,60.158826,13.770209,0.000000,0.000000,11.595100,0.000000,31.744499,0.000000,0.000000,4.262265,54.800550,0.758055,0.000000,0.000000,0.000000,17.153442,13.514570,95.045610,19.33,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.051336,10.203688,0.000000,0.000000,0.000000,27.742416,100.032750,25.388312,12.915340,10.418483,5.571389,0.000000,24.334054,335.979562,328.787546,7.915828,42.236050,0.000000,14.101718,19.330005,21.452241,58.027694,13.770209,0.000000,0.000000,11.595100,0.000000,31.744499,0.000000,0.000000,4.262265,54.800550,0.758055,0.000000,0.000000,0.000000,17.153442,13.514570,95.045610,14.50,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.051336,0.000000,0.000000,0.000000,0.000000,27.742416,100.032750,25.388312,12.915340,10.418483,5.571389,0.000000,24.334054,335.979562,328.787546,1.276746,42.236050,0.000000,14.101718,19.330005,21.452241,45.058230,13.770209,0.000000,0.000000,0.000000,0.000000,31.744499,0.000000,0.000000,4.262265,54.800550,0.758055,0.000000,0.000000,0.000000,17.153442,13.514570,95.045610,14.50,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.051336,0.000000,0.000000,0.000000,0.000000,27.742416,100.032750,25.388312,12.915340,10.418483,5.571389,0.000000,24.334054,335.979562,328.787546,1.276746,42.236050,0.000000,14.101718,19.330005,18.201901,45.058230,13.770209,0.000000,0.000000,0.000000,0.000000,31.744499,0.000000,0.000000,4.262265,54.800550,0.758055,0.000000,0.000000,0.000000,17.153442,0.000000,95.045610,37.01,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.051336,0.000000,0.000000,0.000000,0.000000,27.742416,100.032750,25.388312,12.915340,10.418483,5.571389,0.000000,24.334054,335.979562,328.787546,1.276746,42.236050,0.000000,14.101718,19.330005,18.201901,45.058230,13.770209,0.000000,0.000000,0.000000,0.000000,31.744499,0.000000,0.000000,4.262265,54.800550,0.758055,0.000000,0.000000,0.000000,17.153442,0.000000,95.045610,45.43,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.051336,0.000000,0.000000,0.000000,0.000000,27.742416,100.032750,25.388312,12.915340,10.418483,5.571389,0.000000,24.334054,335.979562,328.787546,1.276746,42.236050,0.000000,14.101718,19.330005,18.201901,45.058230,13.770209,0.000000,0.000000,0.000000,0.000000,31.744499,0.000000,0.000000,5.683020,54.800550,0.758055,0.000000,0.000000,0.000000,17.153442,0.000000,95.045610,44.46,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.051336,0.000000,0.000000,0.000000,0.000000,27.742416,100.032750,25.388312,12.915340,10.418483,5.571389,0.000000,24.334054,335.979562,328.787546,1.276746,42.236050,0.000000,14.101718,19.330005,18.201901,30.079413,13.770209,0.000000,0.000000,0.000000,0.000000,31.744499,0.000000,0.000000,5.683020,54.800550,0.758055,0.000000,0.000000,0.000000,17.153442,0.000000,95.045610,42.53,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.051336,0.000000,0.000000,0.000000,0.000000,27.742416,100.032750,25.388312,12.915340,10.418483,5.571389,0.000000,20.900756,335.979562,328.787546,1.276746,42.236050,0.000000,14.101718,19.330005,18.201901,30.079413,13.770209,0.000000,0.000000,0.000000,0.000000,31.744499,0.000000,0.000000,5.683020,54.800550,0.758055,0.000000,0.000000,0.000000,17.153442,0.000000,95.045610,40.59,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,39.843769,119.522827,0.000000,88.918000,0.000000,0.000000,0.000000,21.051336,0.000000,0.000000,0.000000,0.000000,27.742416,100.032750,25.388312,12.915340,10.418483,5.571389,0.000000,20.900756,335.979562,328.787546,1.276746,42.236050,0.000000,14.101718,19.330005,18.201901,30.079413,13.770209,0.000000,0.000000,0.000000,0.000000,31.744499,0.000000,0.000000,5.683020,54.800550,0.758055,0.000000,0.000000,0.000000,9.529690,0.000000,95.045610,39.63,0.000000,330.117837,0.000000,0.000000,0.000000,0,0,0,0,0

