Block,Time,TEHRI,DHAULIGNGA,ANTA_LF,URI,SALAL,RAPPC,RAMPUR,UNCHAHAR2,RAPPB,RIHAND3,ANTA_GF,AURY_CRF,UNCHAHAR4,TANAKPUR,CHAMERA2,DADRI_GF,RIHAND1,DADRI_RF,SINGRAULI,BSIUL,URI2,DADRI_LF,ANTA_RF,AURY_LF,NJPC,DADRI_CRF,JHAJJAR,CHAMERA3,UNCHAHAR1,PARBATI3,AURY_GF,NAPP,KOLDAM,ANTA_CRF,SEWA2,TANDA2,UNCHAHAR3,SINGRAULI_HYDRO,KISHANGANGA,CHAMERA1,AURY_RF,DADRT2,KOTESHWR,RIHAND2,DULHASTI,SASAN,BRBCL,FSTPP I & II,KUDGI,KHSTPP-II,TALA,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,8.548493,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,0.000000,0.000000,89.046800,16.923248,99.814688,0.000000,6.510095,0.000000,9.977597,0.000000,22.640052,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,0.000000,18.381292,661.207878,8.589145,56.709261,47.849643,337.772902,14.519807,18.835334,136.11,142.533825,19.065694,42.887649,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,8.548493,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,0.000000,0.000000,89.046800,16.923248,99.814688,0.000000,6.510095,0.000000,9.977597,0.000000,22.640052,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,0.000000,18.381292,661.207878,8.589145,56.709261,47.849643,337.772902,14.519807,18.835334,136.11,142.533825,19.065694,42.887649,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,8.548493,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.299099,0.000000,0.000000,89.046800,16.923248,99.814688,0.000000,6.510095,0.000000,9.977597,0.000000,22.640052,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,0.000000,18.220911,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,18.835334,136.11,142.533825,19.065694,42.887649,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,10.685616,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.299099,0.000000,0.000000,89.046800,16.923248,99.814688,0.000000,6.510095,0.000000,9.977597,0.000000,22.640052,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,0.000000,18.220911,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,18.835334,136.11,142.533825,19.065694,42.887649,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,10.685616,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,12.522787,0.000000,0.000000,89.046800,16.923248,99.814688,0.000000,6.510095,0.000000,9.977597,0.000000,22.640052,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,0.000000,18.220911,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,18.835334,136.11,142.533825,19.065694,42.887649,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,10.685616,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,12.522787,0.000000,0.000000,89.046800,16.923248,99.814688,0.000000,6.510095,0.000000,9.977597,0.000000,22.640052,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,0.000000,18.220911,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,18.835334,136.11,142.533825,19.065694,42.887649,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,10.685616,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,0.000000,0.000000,89.046800,16.923248,99.814688,0.000000,6.510095,0.000000,9.977597,0.000000,22.640052,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,0.000000,18.220911,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,18.835334,136.11,142.533825,19.065694,42.887649,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,10.685616,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,0.000000,0.000000,89.046800,16.923248,99.814688,0.000000,6.510095,0.000000,9.977597,0.000000,22.640052,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,0.000000,18.220911,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,18.835334,136.11,142.533825,19.065694,42.887649,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,10.685616,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,0.000000,0.000000,89.046800,16.923248,99.814688,0.000000,5.208076,0.000000,9.977597,0.000000,22.640052,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,0.000000,18.220911,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,18.835334,136.11,142.533825,19.065694,42.887649,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,10.685616,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,0.000000,0.000000,89.046800,16.923248,99.814688,0.000000,5.208076,0.000000,9.977597,0.000000,22.640052,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,0.000000,18.220911,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,18.835334,136.11,142.533825,19.065694,42.887649,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,10.685616,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,0.000000,0.000000,89.046800,45.904150,99.814688,0.000000,5.208076,0.000000,9.977597,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,0.000000,18.220911,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,136.11,142.533825,19.065694,42.887649,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,10.685616,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,0.000000,0.000000,89.046800,45.960248,99.814688,0.000000,5.208076,0.000000,9.977597,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,0.000000,18.220911,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,136.11,142.533825,19.065694,42.887649,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,10.685616,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,0.000000,0.000000,89.046800,45.960248,94.370250,0.000000,5.208076,0.000000,9.977597,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,0.000000,18.220911,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,136.11,142.533825,17.073756,42.887649,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,10.685616,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,0.000000,0.000000,89.046800,45.960248,94.370250,6.311482,5.208076,0.000000,9.977597,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,0.000000,18.220911,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,136.11,142.533825,17.073756,42.887649,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,36.331094,34.865694,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,0.000000,0.000000,89.046800,45.960248,94.370250,6.311482,23.957151,0.000000,9.977597,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,0.000000,18.381292,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,136.11,142.533825,17.073756,42.887649,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,36.331094,76.828243,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,0.000000,0.000000,89.046800,45.960248,94.370250,6.311482,23.957151,0.000000,9.977597,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,0.000000,18.381292,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,136.11,142.533825,17.073756,42.887649,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,8.548493,76.828243,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,0.000000,0.000000,89.046800,45.960248,94.370250,6.311482,23.957151,0.000000,9.977597,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,0.000000,18.381292,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,136.11,142.533825,17.073756,42.887649,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,8.548493,76.828243,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,0.000000,0.000000,89.046800,45.960248,94.370250,6.311482,23.957151,0.000000,9.977597,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,0.000000,18.381292,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,136.11,142.533825,17.073756,42.887649,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,8.548493,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,12.522787,9.031475,0.000000,89.046800,16.923248,94.370250,6.311482,9.114134,0.000000,9.977597,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,0.000000,18.381292,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,136.11,142.533825,17.073756,42.887649,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,8.548493,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,12.522787,9.031475,0.000000,89.046800,16.923248,94.370250,6.311482,9.114134,0.000000,9.977597,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,0.000000,18.381292,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,136.11,142.533825,17.073756,42.887649,0,0,0,0,0

67,16:30-16:45,0.000000,8.822312,0.000000,11.754178,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,9.031475,0.000000,89.046800,16.923248,94.370250,6.311482,9.114134,0.000000,9.977597,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,0.000000,18.381292,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,136.11,142.533825,15.650943,42.887649,0,0,0,0,0

68,16:45-17:00,0.000000,8.822312,0.000000,11.754178,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,9.031475,0.000000,89.046800,16.923248,94.370250,6.311482,9.114134,0.000000,9.977597,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,0.000000,18.381292,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,136.11,142.533825,15.650943,42.887649,0,0,0,0,0

69,17:00-17:15,0.000000,8.822312,0.000000,11.754178,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,11.406895,9.031475,0.000000,89.046800,0.000000,94.370250,0.000000,9.114134,0.000000,0.000000,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,6.117128,0.000000,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,136.11,142.533825,15.650943,41.419829,0,0,0,0,0

70,17:15-17:30,0.000000,8.822312,0.000000,11.754178,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,11.406895,9.031475,0.000000,89.046800,0.000000,94.370250,0.000000,9.114134,0.000000,0.000000,0.000000,59.579084,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,9.175692,0.000000,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,136.11,142.533825,15.650943,41.419829,0,0,0,0,0

71,17:30-17:45,14.939536,17.644623,0.000000,11.754178,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,11.406895,9.031475,0.000000,89.046800,0.000000,94.370250,0.000000,9.114134,0.000000,0.000000,0.000000,77.911110,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,27.196751,0.000000,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,136.11,142.533825,15.650943,41.419829,0,0,0,0,0

72,17:45-18:00,30.122984,26.466935,0.000000,11.754178,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,11.406895,9.031475,0.000000,89.046800,0.000000,94.370250,0.000000,9.114134,0.000000,0.000000,0.000000,105.409150,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,27.196751,0.000000,661.207878,8.589145,56.709261,31.899762,337.772902,14.519807,16.144572,127.76,142.533825,15.650943,41.419829,0,0,0,0,0

73,18:00-18:15,45.184476,35.371077,0.000000,9.617054,12.934048,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,11.406895,9.031475,0.000000,89.046800,0.000000,94.370250,0.000000,9.114134,0.000000,0.000000,0.000000,105.409150,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,27.196751,0.000000,661.207878,8.589145,56.709261,47.849643,337.772902,14.519807,16.144572,125.83,142.533825,15.650943,41.419829,0,0,0,0,0

74,18:15-18:30,60.245968,35.371077,0.000000,9.617054,12.934048,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,11.406895,9.031475,0.000000,89.046800,0.000000,94.370250,0.000000,9.114134,0.000000,0.000000,0.000000,105.409150,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.555478,0.000000,27.196751,0.000000,661.207878,8.589145,56.709261,47.849643,337.772902,14.519807,16.144572,123.89,142.533825,15.650943,41.419829,0,0,0,0,0

75,18:30-18:45,60.245968,35.371077,0.000000,12.822739,12.934048,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,11.406895,12.747282,0.000000,89.046800,0.000000,94.370250,0.000000,9.114134,0.000000,0.000000,0.000000,105.409150,0.000000,632.183982,9.367181,19.343482,3.080342,0.000000,38.350908,0.000000,0.000000,4.386716,0.000000,25.542978,0.555478,0.000000,27.196751,0.000000,661.207878,8.589145,56.709261,47.849643,337.772902,14.519807,16.144572,121.96,142.533825,15.650943,41.416538,0,0,0,0,0

76,18:45-19:00,60.245968,35.371077,0.000000,12.822739,12.934048,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,11.406895,38.241845,0.000000,89.046800,0.000000,94.370250,18.934447,9.114134,0.000000,0.000000,0.000000,135.840313,0.000000,632.183982,18.734363,19.343482,6.160684,0.000000,38.350908,0.000000,0.000000,15.296738,0.000000,25.542978,0.555478,0.000000,40.795127,0.000000,661.207878,19.086988,56.709261,47.849643,337.772902,14.519807,16.144572,120.02,142.533825,15.650943,41.416538,0,0,0,0,0

77,19:00-19:15,60.245968,35.371077,0.000000,12.822739,12.934048,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,38.241845,0.000000,89.046800,0.000000,94.370250,18.934447,9.114134,0.000000,0.000000,0.000000,135.840313,0.000000,632.183982,18.734363,19.343482,31.651128,0.000000,38.350908,0.000000,0.000000,15.296738,0.000000,25.542978,0.555478,0.000000,40.795127,0.000000,661.207878,19.086988,56.709261,47.849643,337.772902,14.519807,16.144572,114.21,142.533825,15.650943,41.416538,0,0,0,0,0

78,19:15-19:30,60.245968,35.371077,0.000000,12.822739,12.934048,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,38.241845,0.000000,89.046800,0.000000,94.370250,18.934447,9.114134,0.000000,0.000000,0.000000,135.840313,0.000000,632.183982,18.734363,19.343482,31.651128,0.000000,38.350908,0.000000,0.000000,15.296738,0.000000,25.542978,0.555478,0.000000,40.795127,0.000000,661.207878,19.086988,56.709261,47.849643,337.772902,14.519807,16.144572,110.34,142.533825,15.650943,41.416538,0,0,0,0,0

79,19:30-19:45,60.245968,35.371077,0.000000,12.822739,34.865694,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,38.241845,0.000000,89.046800,0.000000,94.370250,18.934447,9.114134,0.000000,0.000000,0.000000,135.840313,0.000000,632.183982,18.734363,19.343482,31.651128,0.000000,38.350908,0.000000,0.000000,15.296738,0.000000,25.542978,0.555478,0.000000,40.795127,0.000000,661.207878,19.086988,56.709261,31.899762,337.772902,14.519807,16.144572,105.50,142.533825,15.650943,41.416538,0,0,0,0,0

80,19:45-20:00,60.245968,35.371077,0.000000,12.822739,76.828243,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,10.538979,38.241845,0.000000,89.046800,0.000000,94.370250,18.934447,9.114134,0.000000,0.000000,0.000000,135.840313,0.000000,632.183982,18.734363,19.343482,31.651128,0.000000,38.350908,0.000000,0.000000,15.296738,0.000000,25.542978,0.555478,0.000000,40.795127,0.000000,661.207878,19.086988,56.709261,31.899762,337.772902,14.519807,16.144572,102.60,142.533825,15.650943,41.416538,0,0,0,0,0

81,20:00-20:15,60.245968,35.371077,0.000000,17.096986,76.828243,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.919039,38.241845,0.000000,89.046800,0.000000,94.370250,18.934447,9.114134,0.000000,0.000000,0.000000,135.840313,0.000000,632.183982,18.734363,19.343482,31.651128,0.000000,38.350908,0.000000,0.000000,15.296738,0.000000,25.542978,0.759153,0.000000,40.795127,0.000000,661.207878,19.086988,56.709261,47.849643,337.772902,14.519807,16.144572,97.76,142.533825,15.650943,41.416538,0,0,0,0,0

82,20:15-20:30,60.245968,35.371077,0.000000,17.096986,76.828243,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.919039,38.241845,0.000000,89.046800,0.000000,94.370250,6.311482,9.114134,0.000000,0.000000,0.000000,135.840313,0.000000,632.183982,18.734363,19.343482,15.825564,0.000000,38.350908,0.000000,0.000000,15.296738,0.000000,25.542978,0.759153,0.000000,40.795127,0.000000,661.207878,19.086988,56.709261,47.849643,337.772902,14.519807,16.144572,93.89,142.533825,15.650943,41.416538,0,0,0,0,0

83,20:30-20:45,60.245968,35.371077,0.000000,23.508355,76.828243,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.919039,38.241845,0.000000,89.046800,0.000000,94.370250,6.311482,9.114134,0.000000,0.000000,0.000000,135.840313,0.000000,632.183982,18.734363,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,15.296738,0.000000,25.542978,0.759153,0.000000,40.795127,0.000000,661.207878,19.086988,56.709261,47.849643,337.772902,14.519807,16.144572,89.05,142.533825,15.650943,41.416538,0,0,0,0,0

84,20:45-21:00,46.830874,26.466935,0.000000,23.508355,34.865694,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.919039,12.747282,0.000000,89.046800,0.000000,94.370250,0.000000,9.114134,0.000000,0.000000,0.000000,135.840313,0.000000,632.183982,9.367181,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,8.128327,0.000000,25.542978,0.759153,0.000000,27.196751,0.000000,661.207878,9.352624,56.709261,47.849643,337.772902,14.519807,16.144572,87.11,142.533825,15.650943,41.416538,0,0,0,0,0

85,21:00-21:15,45.123498,17.644623,0.000000,17.096986,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.919039,25.417151,0.000000,89.046800,0.000000,94.370250,0.000000,9.114134,0.000000,0.000000,0.000000,90.560208,0.000000,632.183982,9.367181,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,13.534146,0.000000,661.207878,8.589145,56.709261,47.849643,337.772902,14.519807,16.144572,84.21,142.533825,17.073756,41.416538,0,0,0,0,0

86,21:15-21:30,45.123498,8.822312,0.000000,17.096986,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.919039,25.417151,0.000000,89.046800,0.000000,94.370250,0.000000,9.114134,0.000000,0.000000,0.000000,80.294274,0.000000,632.183982,9.367181,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,13.534146,0.000000,661.207878,8.589145,56.709261,47.849643,337.772902,14.519807,16.144572,82.27,142.533825,17.073756,41.416538,0,0,0,0,0

87,21:30-21:45,45.123498,8.822312,0.000000,17.096986,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.919039,25.417151,0.000000,89.046800,0.000000,94.370250,0.000000,9.114134,0.000000,4.640466,0.000000,67.920156,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,13.534146,15.244425,661.207878,8.589145,56.709261,47.849643,337.772902,14.519807,16.144572,80.34,142.533825,17.073756,41.416538,0,0,0,0,0

88,21:45-22:00,32.562092,8.822312,0.000000,17.096986,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.919039,25.417151,0.000000,89.046800,0.000000,94.370250,0.000000,9.114134,0.000000,7.994854,0.000000,67.920156,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,13.534146,15.244425,661.207878,8.589145,56.709261,47.849643,337.772902,14.519807,16.144572,78.40,142.533825,17.073756,41.416538,0,0,0,0,0

89,22:00-22:15,30.122984,8.822312,0.000000,17.096986,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.919039,25.417151,0.000000,89.046800,55.162557,94.370250,0.000000,9.114134,0.000000,26.681282,0.000000,67.920156,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,8.181659,23.802787,661.207878,8.589145,56.709261,47.849643,337.772902,14.519807,16.144572,77.43,142.533825,17.073756,41.416538,0,0,0,0,0

90,22:15-22:30,30.122984,8.822312,0.000000,17.096986,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.919039,12.747282,0.000000,89.046800,55.162557,94.370250,0.000000,9.114134,0.000000,32.521440,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,8.181659,43.296455,661.207878,8.589145,56.709261,47.849643,337.772902,14.519807,16.144572,75.50,142.533825,17.073756,41.416538,0,0,0,0,0

91,22:30-22:45,14.634648,8.822312,0.000000,17.096986,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.919039,12.747282,0.000000,89.046800,55.162557,94.370250,0.000000,9.765143,0.000000,32.521440,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,8.181659,63.068364,661.207878,8.589145,56.709261,47.849643,337.772902,14.519807,16.144572,74.53,142.533825,17.073756,41.416538,0,0,0,0,0

92,22:45-23:00,14.634648,8.822312,0.000000,17.096986,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.919039,12.747282,0.000000,89.046800,55.162557,94.370250,0.000000,9.765143,0.000000,32.521440,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,6.881769,63.068364,661.207878,8.589145,56.709261,47.849643,337.772902,14.519807,16.144572,74.53,142.533825,17.073756,41.416538,0,0,0,0,0

93,23:00-23:15,14.634648,8.822312,0.000000,12.822739,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.919039,12.747282,0.000000,89.046800,48.420053,94.370250,0.000000,9.765143,0.000000,0.000000,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,0.000000,0.000000,661.207878,8.589145,56.709261,47.849643,337.772902,14.519807,16.144572,72.59,142.533825,15.650943,41.416538,0,0,0,0,0

94,23:15-23:30,0.000000,8.822312,0.000000,12.822739,24.743396,25.056608,0.000000,24.369302,0.000000,119.695958,0.000000,0.000000,0.000000,9.919039,12.747282,0.000000,89.046800,7.768253,94.370250,0.000000,9.765143,0.000000,0.000000,0.000000,38.497255,0.000000,632.183982,0.000000,19.343482,0.000000,0.000000,38.350908,0.000000,0.000000,0.000000,0.000000,25.542978,0.759153,0.000000,0.000000,0.000000,661.207878,8.589145,56.709261,47.849643,337.772902,14.519807,16.144572,70.66,142.533825,15.650943,41.416538,0,0,0,0,0

