Block,Time,FSTPP I & II,BRBCL,KHSTPP-II,SASAN,KHSTPP-I,TALA,NAPP,DADRI_RF,BSIUL,TANAKPUR,AURY_GF,ANTA_GF,DADRT2,DADRI_CRF,CHAMERA2,UNCHAHAR3,AURY_CRF,RAMPUR,SINGRAULI_HYDRO,SEWA2,CHAMERA3,SALAL,DHAULIGNGA,TANDA2,CHAMERA1,JHAJJAR,URI2,ANTA_RF,RAPPC,RIHAND2,TEHRI,DADRI_LF,DADRI_GF,UNCHAHAR1,AURY_LF,UNCHAHAR4,KOTESHWR,RAPPB,KISHANGANGA,PARBATI3,RIHAND1,RIHAND3,NJPC,URI,ANTA_LF,SINGRAULI,ANTA_CRF,DULHASTI,KOLDAM,UNCHAHAR2,AURY_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,16.056168,18.250896,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,579.494345,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,270.763401,4.402624,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,9.759705,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.550505,0.000000,120.890528,0.000000,1.852524,0.000000,36.215900,0.000000,0,0,0,0,0

49,12:00-12:15,16.056168,19.252000,141.753342,403.108002,39.624851,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,524.722886,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,270.763401,4.402624,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,9.759705,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.550505,0.000000,120.890528,0.000000,1.852524,0.000000,36.215900,0.000000,0,0,0,0,0

50,12:15-12:30,16.056168,19.252000,141.753342,403.108002,39.624851,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,486.218886,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,235.213484,4.402624,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,9.759705,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.550505,0.000000,120.890528,0.000000,1.852524,0.000000,36.215900,0.000000,0,0,0,0,0

51,12:30-12:45,16.056168,19.252000,141.753342,403.108002,39.624851,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,428.462886,0.000000,0.000000,19.339115,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,235.147201,5.179558,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,8.770922,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,5.313552,0.000000,120.890528,0.000000,1.852524,0.000000,36.215900,0.000000,0,0,0,0,0

52,12:45-13:00,16.056168,19.252000,141.753342,403.108002,39.624851,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,370.870528,0.000000,0.000000,19.339115,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,235.147201,23.825967,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,8.770922,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,38.257574,0.000000,120.890528,0.000000,1.852524,0.000000,36.215900,0.000000,0,0,0,0,0

53,13:00-13:15,16.056168,19.252000,141.753342,403.108002,39.624851,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,232.949200,23.825967,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,38.257574,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

54,13:15-13:30,16.056168,19.252000,141.753342,403.108002,39.624851,0.000000,41.841912,0.000000,0.000000,0.123309,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,232.949200,23.825967,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

55,13:30-13:45,13.928526,19.252000,141.753342,403.108002,30.596722,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,232.949200,23.825967,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

56,13:45-14:00,13.817257,19.252000,117.889718,403.108002,30.596722,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,232.949200,23.825967,0.000000,52.037578,101.275050,0.000000,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

57,14:00-14:15,12.626809,19.252000,96.260000,403.108002,30.596722,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,232.949200,23.825967,0.000000,52.037578,101.275050,13.280992,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

58,14:15-14:30,12.626809,19.252000,96.260000,403.108002,30.596722,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,232.949200,5.179558,0.000000,52.037578,101.275050,13.280992,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

59,14:30-14:45,12.626809,19.252000,96.260000,403.108002,30.596722,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,232.949200,4.402624,0.000000,52.037578,101.275050,13.280992,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

60,14:45-15:00,12.626809,19.252000,96.260000,403.108002,30.596722,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,232.949200,4.402624,0.000000,52.037578,101.275050,26.561984,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

61,15:00-15:15,12.626809,19.252000,96.260000,403.108002,30.596722,0.000000,41.841912,0.000000,6.276922,0.000000,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,232.949200,4.402624,0.000000,52.037578,101.275050,26.561984,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

62,15:15-15:30,12.626809,19.252000,96.260000,403.108002,30.596722,0.000000,41.841912,0.000000,6.276922,0.000000,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,232.949200,4.402624,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

63,15:30-15:45,12.626809,19.252000,96.260000,403.108002,30.596722,0.000000,41.841912,0.000000,6.276922,0.000000,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,232.949200,4.402624,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

64,15:45-16:00,12.626809,19.252000,96.260000,403.108002,30.596722,0.000000,41.841912,0.000000,6.276922,0.000000,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,232.949200,4.402624,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,1.852524,0.000000,28.883102,0.000000,0,0,0,0,0

65,16:00-16:15,13.817257,19.252000,113.076718,403.108002,30.596722,0.000000,41.841912,0.000000,6.276922,2.219563,0.000000,0.000000,361.080886,0.000000,0.000000,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,232.949200,4.402624,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,1.852524,0.000000,28.883102,0.000000,0,0,0,0,0

66,16:15-16:30,13.817257,19.252000,113.076718,403.108002,30.596722,0.000000,41.841912,0.000000,0.000000,2.219563,0.000000,0.000000,361.080886,0.000000,3.207864,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,232.949200,4.402624,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,13.585174,0.000000,28.883102,0.000000,0,0,0,0,0

67,16:30-16:45,14.865721,19.252000,124.936624,403.108002,39.022944,0.000000,41.841912,0.000000,0.000000,2.219563,0.000000,0.000000,361.080886,0.000000,12.677481,14.920300,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,230.542700,6.474448,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,19.507859,3.188131,0.000000,120.890528,0.000000,15.862543,0.000000,28.883102,0.000000,0,0,0,0,0

68,16:45-17:00,14.865721,19.252000,124.936624,403.108002,39.624851,0.000000,41.841912,0.000000,0.000000,2.219563,0.000000,0.000000,361.080886,0.000000,12.677481,14.920300,0.000000,0.000000,0.791825,5.081257,0.000000,2.237082,0.000000,0.000000,0.000000,230.542700,6.474448,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,8.008832,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,40.109617,3.188131,0.000000,120.890528,0.000000,15.862543,0.000000,28.883102,0.000000,0,0,0,0,0

69,17:00-17:15,14.865721,19.252000,124.936624,403.108002,39.624851,0.000000,41.841912,0.000000,0.000000,2.219563,0.000000,0.000000,361.080886,0.000000,12.677481,22.801106,0.000000,0.000000,0.791825,10.162515,0.000000,2.237082,0.000000,0.000000,0.000000,284.079335,6.474448,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,9.759705,0.000000,0.000000,17.084225,0.000000,0.000000,0.000000,88.559200,59.517558,67.457083,3.188131,0.000000,120.890528,0.000000,15.862543,0.000000,36.215900,0.000000,0,0,0,0,0

70,17:15-17:30,14.865721,19.252000,124.936624,403.108002,39.624851,0.000000,41.841912,0.000000,1.058860,2.219563,0.000000,0.000000,380.332886,0.000000,12.677481,22.801106,0.000000,0.000000,0.791825,15.212977,1.225775,12.303953,8.794348,0.000000,7.604540,299.511450,6.474448,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,9.759705,0.000000,0.000000,25.626337,0.000000,0.000000,0.000000,88.559200,59.517558,90.064321,3.188131,0.000000,120.890528,0.000000,15.862543,0.000000,36.215900,0.000000,0,0,0,0,0

71,17:30-17:45,19.904100,19.252000,140.222860,403.108002,39.624851,0.000000,41.841912,0.000000,18.830766,0.000000,0.000000,0.000000,359.819880,0.000000,25.354961,22.801106,0.000000,0.000000,0.791825,15.212977,27.975859,53.689978,17.588697,0.000000,19.736823,326.491876,6.474448,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,9.759705,0.000000,0.000000,34.168450,0.000000,0.000000,0.000000,88.559200,59.517558,90.064321,3.188131,0.000000,120.890528,0.000000,31.725086,0.000000,36.215900,0.000000,0,0,0,0,0

72,17:45-18:00,19.956479,19.252000,141.753342,403.108002,39.624851,0.000000,41.841912,0.000000,18.830766,0.000000,0.000000,0.000000,370.706886,0.000000,25.354961,22.801106,0.000000,0.000000,0.791825,15.212977,27.975859,53.689978,25.431892,0.000000,27.047828,326.491876,6.474448,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,9.759705,0.000000,0.000000,34.168450,0.000000,0.000000,0.000000,88.559200,59.517558,112.580402,3.188131,0.000000,120.890528,0.000000,31.725086,0.000000,36.215900,0.000000,0,0,0,0,0

73,18:00-18:15,19.956479,19.252000,141.753342,403.108002,44.183476,0.000000,41.841912,0.000000,12.553844,0.000000,0.000000,0.000000,412.290243,0.000000,25.354961,22.801106,0.000000,0.000000,0.791825,15.212977,27.975859,53.689978,25.431892,0.000000,27.047828,325.529276,6.474448,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,9.759705,0.000000,0.000000,34.168450,0.000000,0.000000,0.000000,88.559200,59.517558,112.580402,38.257574,0.000000,120.890528,0.000000,31.725086,0.000000,36.215900,0.000000,0,0,0,0,0

74,18:15-18:30,19.956479,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,12.553844,0.000000,0.000000,0.000000,431.542243,0.000000,25.354961,22.801106,0.000000,0.000000,0.791825,15.212977,27.975859,53.689978,25.431892,0.000000,27.047828,325.529276,6.474448,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,9.759705,0.000000,0.000000,34.168450,0.000000,0.000000,0.000000,88.559200,59.517558,112.580402,38.257574,0.000000,120.890528,0.000000,31.725086,0.000000,40.804710,0.000000,0,0,0,0,0

75,18:30-18:45,19.956479,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,12.553844,0.000000,0.000000,0.000000,441.168243,0.000000,25.354961,22.801106,0.000000,0.000000,0.791825,15.212977,27.975859,53.689978,25.431892,0.000000,27.047828,325.529276,6.474448,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,9.759705,0.000000,0.000000,34.168450,0.000000,0.000000,0.000000,88.559200,59.517558,112.580402,3.188131,0.000000,120.890528,0.000000,31.725086,0.000000,40.804710,0.000000,0,0,0,0,0

76,18:45-19:00,19.956479,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,12.553844,0.000000,0.000000,0.000000,460.420243,0.000000,25.354961,22.801106,0.000000,0.000000,0.791825,15.212977,27.975859,53.689978,17.588697,0.000000,27.047828,325.529276,6.474448,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,9.759705,0.000000,0.000000,34.168450,0.000000,0.000000,0.000000,88.559200,59.517558,90.064321,3.188131,0.000000,120.890528,0.000000,31.725086,0.000000,40.804710,0.000000,0,0,0,0,0

77,19:00-19:15,17.252295,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,6.276922,0.000000,0.000000,0.000000,480.634843,0.000000,25.354961,25.403110,0.000000,0.000000,0.791825,15.212977,1.225775,12.303953,8.794348,0.000000,0.000000,419.149731,6.474448,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,10.501966,0.000000,0.000000,18.982472,0.000000,0.000000,0.000000,88.559200,59.517558,67.457083,3.188131,0.000000,120.890528,0.000000,15.862543,0.000000,40.804710,0.000000,0,0,0,0,0

78,19:15-19:30,17.252295,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,6.276922,0.000000,0.000000,0.000000,471.008843,0.000000,12.677481,25.403110,0.000000,0.000000,0.791825,15.212977,0.000000,2.237082,0.000000,0.000000,0.000000,419.149731,6.474448,0.000000,52.037578,101.275050,39.842977,0.000000,0.000000,10.501966,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,41.841623,3.188131,0.000000,120.890528,0.000000,15.862543,0.000000,40.804710,0.000000,0,0,0,0,0

79,19:30-19:45,18.964471,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,405.552043,0.000000,0.000000,25.403110,0.000000,0.000000,0.791825,10.162515,0.000000,2.237082,0.000000,0.000000,0.000000,410.258965,7.121892,0.000000,52.037578,113.137758,39.842977,0.000000,0.000000,10.501966,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,18.231644,3.188131,0.000000,120.890528,0.000000,15.862543,0.000000,40.804710,0.000000,0,0,0,0,0

80,19:45-20:00,18.964471,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,405.552043,0.000000,0.000000,25.403110,0.000000,0.000000,0.791825,10.162515,0.000000,2.237082,0.000000,0.000000,0.000000,410.258965,7.121892,0.000000,52.037578,113.707125,25.349108,0.000000,0.000000,10.501966,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,15.862543,0.000000,40.804710,0.000000,0,0,0,0,0

81,20:00-20:15,18.964471,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,405.360486,0.000000,0.000000,23.195226,0.000000,0.000000,0.791825,5.081257,0.000000,2.237082,0.000000,0.000000,0.000000,394.459907,7.121892,0.000000,52.037578,113.707125,25.349108,0.000000,0.000000,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,15.862543,0.000000,36.215900,0.000000,0,0,0,0,0

82,20:15-20:30,18.964471,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,413.061286,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,394.459907,7.121892,0.000000,52.037578,113.707125,25.349108,0.000000,0.000000,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,15.862543,0.000000,36.215900,0.000000,0,0,0,0,0

83,20:30-20:45,18.964471,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,360.166416,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,394.459907,5.827003,0.000000,52.037578,113.707125,25.349108,0.000000,0.000000,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,38.257574,0.000000,120.890528,0.000000,15.862543,0.000000,36.215900,0.000000,0,0,0,0,0

84,20:45-21:00,18.964471,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,360.166416,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,340.872735,5.827003,0.000000,52.037578,113.707125,25.349108,0.000000,0.000000,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,38.257574,0.000000,120.890528,0.000000,15.862543,0.000000,36.215900,0.000000,0,0,0,0,0

85,21:00-21:15,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,360.166416,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,340.872735,7.121892,0.000000,52.037578,113.707125,25.349108,0.000000,0.000000,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,15.862543,0.000000,36.215900,0.000000,0,0,0,0,0

86,21:15-21:30,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,360.166416,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,340.872735,7.121892,0.000000,52.037578,113.707125,25.349108,0.000000,0.000000,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,3.188131,0.000000,120.890528,0.000000,15.862543,0.000000,36.215900,0.000000,0,0,0,0,0

87,21:30-21:45,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,360.166416,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,283.116735,7.121892,0.000000,52.037578,113.707125,13.280992,0.000000,0.000000,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.125421,0.000000,120.890528,0.000000,15.862543,0.000000,36.215900,0.000000,0,0,0,0,0

88,21:45-22:00,19.954698,19.252000,141.753342,403.108002,44.663754,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,360.166416,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,283.116735,7.121892,0.000000,52.037578,113.707125,13.280992,0.000000,0.000000,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.125421,0.000000,120.890528,0.000000,15.862543,0.000000,36.215900,0.000000,0,0,0,0,0

89,22:00-22:15,19.954698,19.252000,141.753342,403.108002,39.624851,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,360.166416,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,283.116735,9.711671,0.000000,52.037578,113.707125,13.280992,0.000000,0.000000,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.125421,0.000000,120.890528,0.000000,1.852524,0.000000,36.215900,0.000000,0,0,0,0,0

90,22:15-22:30,19.954698,19.252000,141.753342,403.108002,39.624851,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,360.166416,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,283.116735,9.711671,0.000000,52.037578,113.707125,13.280992,0.000000,0.000000,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,38.257574,0.000000,120.890528,0.000000,1.852524,0.000000,36.215900,0.000000,0,0,0,0,0

91,22:30-22:45,19.954698,19.252000,141.753342,403.108002,39.624851,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,360.166416,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,231.024000,16.056630,0.000000,52.037578,113.707125,0.000000,0.000000,0.000000,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,38.257574,0.000000,120.890528,0.000000,1.852524,0.000000,36.215900,0.000000,0,0,0,0,0

92,22:45-23:00,19.954698,19.252000,141.753342,403.108002,39.624851,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,360.166416,0.000000,0.000000,22.801106,0.000000,0.000000,0.791825,0.000000,0.000000,2.237082,0.000000,0.000000,0.000000,231.024000,9.323205,0.000000,52.037578,113.707125,0.000000,0.000000,0.000000,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.125421,0.000000,120.890528,0.000000,1.852524,0.000000,36.215900,0.000000,0,0,0,0,0

93,23:00-23:15,17.289389,19.252000,121.596498,403.108002,33.333779,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,360.166416,0.000000,0.000000,14.361992,0.000000,0.000000,0.791825,0.000000,0.000000,2.796353,0.000000,0.000000,0.000000,231.024000,9.323205,0.000000,52.037578,113.707125,0.000000,0.000000,0.000000,7.363890,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.125421,0.000000,120.890528,0.000000,1.852524,0.000000,30.627718,0.000000,0,0,0,0,0

94,23:15-23:30,17.076524,19.252000,121.596498,403.108002,33.333779,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,360.166416,0.000000,0.000000,14.361992,0.000000,0.000000,0.791825,0.000000,0.000000,2.796353,0.000000,0.000000,0.000000,231.024000,9.323205,0.000000,52.037578,113.707125,0.000000,0.000000,0.000000,7.363890,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.125421,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

95,23:30-23:45,14.016959,19.252000,121.596498,403.108002,24.575178,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,360.166416,0.000000,0.000000,14.361992,0.000000,0.000000,0.791825,0.000000,0.000000,2.796353,0.000000,0.000000,0.000000,231.024000,9.323205,0.000000,52.037578,113.707125,0.000000,0.000000,0.000000,7.363890,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.125421,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

96,23:45-24:00,13.163940,19.252000,93.757336,403.108002,24.575178,0.000000,41.841912,0.000000,0.000000,0.000000,0.000000,0.000000,360.166416,0.000000,0.000000,14.361992,0.000000,0.000000,0.791825,0.000000,0.000000,2.796353,0.000000,0.000000,0.000000,231.024000,9.323205,0.000000,52.037578,113.707125,0.000000,0.000000,0.000000,7.363890,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,88.559200,59.517558,0.000000,2.125421,0.000000,120.890528,0.000000,1.852524,0.000000,23.294920,0.000000,0,0,0,0,0

