Block,Time,BSIUL,CHAMERA2,CHAMERA3,DADRT2,DHAULIGNGA,DULHASTI,CHAMERA1,UNCHAHAR3,URI,URI2,UNCHAHAR4,NJPC,RAPPB,RAPPC,RIHAND1,RIHAND3,SALAL,SINGRAULI,SINGRAULI_HYDRO,TANDA2,TEHRI,UNCHAHAR2,KISHANGANGA,KOLDAM,NAPP,RIHAND2,SEWA2,JHAJJAR,UNCHAHAR1,TANAKPUR,KOTESHWR,PARBATI3,RAMPUR,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,KGSU1AND2,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
51,12:30-12:45,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,42.504,37.89052,3.094586,179.962454,0,67.990881,97.055942,130.580717,51.128,148.982313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.384995,0,422.4438,22.630299,0,0,0,6.745515,0,49.138972,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,6.7032,15.00135,410.625

52,12:45-13:00,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,42.504,37.89052,3.094586,179.962454,0,67.990881,97.055942,130.580717,65.072,148.982313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.384995,0,422.4438,22.630299,0,0,0,6.745515,0,49.138972,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,6.7032,15.00135,410.625

53,13:00-13:15,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,42.504,37.89052,3.094586,179.962454,0,67.990881,97.055942,130.580717,83.664,148.982313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.384995,0,422.4438,22.630299,0,0,0,6.745515,0,49.138972,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,6.7032,15.00135,410.625

54,13:15-13:30,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,42.504,37.89052,3.094586,179.962454,0,67.990881,97.055942,130.580717,83.664,148.982313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.384995,0,422.4438,22.630299,0,0,0,6.745515,0,49.138972,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,6.7032,15.00135,410.625

55,13:30-13:45,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,42.504,37.89052,3.094586,179.962454,0,67.990881,97.055942,130.580717,83.664,148.982313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.384995,0,422.4438,22.630299,0,0,0,6.745515,0,49.138972,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,7.35,15.00135,410.625

56,13:45-14:00,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,42.504,37.89052,3.094586,179.962454,0,67.990881,97.055942,130.580717,83.664,148.982313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.384995,0,422.4438,22.630299,0,0,0,6.745515,0,49.138972,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,7.35,15.00135,410.625

57,14:00-14:15,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,42.504,37.89052,3.094586,179.962454,0,67.990881,97.055942,130.580717,83.664,148.982313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.384995,0,422.4438,22.630299,0,0,0,6.745515,0,49.138972,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,6.615,15.00135,405

58,14:15-14:30,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,42.504,37.89052,3.094586,179.962454,0,67.990881,97.055942,130.580717,83.664,148.982313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.384995,0,422.4438,22.630299,0,0,0,6.745515,0,49.138972,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,6.615,15.00135,405

59,14:30-14:45,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,42.504,37.89052,3.094586,179.962454,0,67.990881,97.055942,130.580717,83.664,148.982313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.384995,0,422.4438,22.630299,0,0,0,6.745515,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,4.557,15.00135,405

60,14:45-15:00,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,42.504,37.89052,3.094586,179.962454,0,67.990881,97.055942,130.580717,83.664,148.982313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.384995,0,422.4438,22.630299,0,0,0,6.745515,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,4.557,15.00135,405

61,15:00-15:15,6.5208,48.499828,34.831253,688.715948,32.652103,59.175403,42.14808,27.63898,42.504,37.89052,3.094586,179.962454,0,67.990881,97.055942,130.580717,81.34,148.982313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.384995,0,422.4438,22.630299,0,0,0,6.745515,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,5.439,15.00135,405

62,15:15-15:30,6.5208,48.499828,34.831253,688.715948,32.652103,59.175403,42.14808,27.63898,42.504,37.89052,3.094586,179.962454,0,67.990881,97.055942,130.580717,81.34,148.982313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.384995,0,422.4438,22.630299,0,0,0,6.745515,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,5.439,15.00135,405

63,15:30-15:45,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,81.34,147.682313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.284995,0,422.4438,22.630299,0,0,0,6.745515,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,6.4092,15.00135,405

64,15:45-16:00,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,81.34,147.682313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.284995,0,422.4438,22.630299,0,0,0,6.745515,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,6.4092,15.00135,405

65,16:00-16:15,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.284995,0,422.4438,22.630299,0,0,0,6.745515,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,6.4092,15.00135,399.375

66,16:15-16:30,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.284995,0,422.4438,22.630299,0,0,0,6.745515,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,6.4092,15.00135,399.375

67,16:30-16:45,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.284995,0,422.4438,22.630299,0,0,0,6.745515,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,6.4092,15.00135,399.375

68,16:45-17:00,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.284995,0,422.4438,22.630299,0,0,0,6.745515,0,48.617603,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,6.4092,15.00135,399.375

69,17:00-17:15,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.284995,0,422.4438,22.630299,0,0,7.628736,6.745515,0,48.617603,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,5.0862,15.00135,399.375

70,17:15-17:30,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.284995,6.184413,422.4438,22.630299,0,0,16.783217,6.745515,0,48.617603,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,6.4092,15.00135,399.375

71,17:30-17:45,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.284995,6.184413,422.4438,22.630299,0,0,16.783217,6.745515,0,48.617603,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,6.4092,15.00135,399.375

72,17:45-18:00,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.284995,11.220746,422.4438,22.630299,0,0,21.360458,6.745515,0,48.617603,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,6.4092,15.00135,399.375

73,18:00-18:15,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.284995,18.838674,422.4438,22.630299,0,0,25.937699,6.745515,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,4.9392,15.00135,399.375

74,18:15-18:30,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.284995,18.838674,422.4438,22.630299,0,0,79.338844,6.745515,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,4.9392,15.00135,399.375

75,18:30-18:45,6.5208,48.499828,34.831253,688.715948,43.536137,59.175403,42.14808,27.63898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,44.906625,8.340651,10.235073,49.11236,124.284995,18.838674,422.4438,22.630299,0,0,79.338844,6.745515,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.801072,4.9392,15.00135,388.125

76,18:45-19:00,19.6614,50.070673,34.831253,688.715948,44.406419,59.175403,42.14808,27.63898,36.432,39.469291,3.094586,182.023943,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,44.906625,8.492299,10.235073,49.11236,124.284995,18.838674,422.4438,22.630299,0,0,79.338844,6.922624,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.801072,4.9392,15.00135,388.125

77,19:00-19:15,19.6614,50.070673,34.831253,688.715948,44.406419,59.175403,42.14808,27.63898,36.432,39.469291,3.094586,182.023943,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,44.906625,8.492299,10.235073,49.11236,124.284995,18.838674,422.4438,22.630299,0,0,79.338844,6.922624,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.6162,15.00135,388.125

78,19:15-19:30,19.6614,50.070673,34.831253,688.715948,44.406419,59.175403,42.14808,27.63898,36.432,39.469291,3.094586,182.023943,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,44.906625,8.492299,10.235073,49.11236,124.284995,18.838674,422.4438,22.630299,0,0,79.338844,6.922624,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.6162,15.00135,388.125

79,19:30-19:45,19.6614,50.070673,34.831253,688.715948,44.406419,59.175403,42.14808,26.93898,36.432,39.469291,3.094586,182.023943,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.492299,10.235073,49.11236,124.284995,18.838674,422.4438,22.130299,0,0,79.338844,6.922624,0,48.878288,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.6162,15.00135,388.125

80,19:45-20:00,19.6614,50.070673,34.831253,681.915948,44.406419,59.175403,42.14808,26.93898,36.432,39.469291,3.094586,182.023943,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.492299,10.235073,49.11236,124.284995,18.838674,390.3438,22.130299,0,0,22.886204,6.922624,0,49.529998,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.6162,15.00135,388.125

81,20:00-20:15,19.6614,50.070673,34.831253,681.915948,44.406419,59.175403,42.14808,26.93898,36.432,39.469291,3.094586,182.023943,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.492299,10.235073,49.11236,124.284995,18.838674,390.3438,22.130299,0,0,16.783217,6.922624,0,49.529998,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.6162,15.00135,388.125

82,20:15-20:30,19.6614,50.070673,34.831253,681.915948,44.406419,59.175403,42.14808,26.93898,36.432,39.469291,3.094586,182.023943,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.492299,10.235073,49.11236,124.284995,18.838674,390.3438,22.130299,0,0,16.783217,6.922624,0,49.529998,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.6162,15.00135,388.125

83,20:30-20:45,19.6614,50.070673,34.831253,681.915948,44.406419,59.175403,42.14808,26.93898,36.432,39.469291,3.094586,182.023943,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.492299,10.235073,49.11236,124.284995,18.838674,390.3438,22.130299,0,0,16.783217,6.922624,0,49.529998,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.6162,15.00135,388.125

84,20:45-21:00,3.3,48.499828,34.831253,681.915948,43.536137,59.175403,42.14808,26.93898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.340651,10.235073,49.11236,124.284995,18.800617,390.3438,22.130299,0,0,16.783217,6.745515,0,49.529998,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.6162,15.00135,388.125

85,21:00-21:15,3.3,48.499828,34.831253,681.915948,43.536137,59.175403,42.14808,26.93898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.340651,10.235073,49.11236,124.284995,18.800617,390.3438,22.130299,8.3265,0,16.783217,6.745515,0,49.529998,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.6162,15.00135,388.125

86,21:15-21:30,3.3,48.499828,34.831253,681.915948,43.536137,59.175403,42.14808,26.93898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.340651,10.235073,49.11236,124.284995,18.800617,390.3438,22.130299,8.3265,0,16.783217,6.745515,0,49.529998,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.6162,15.00135,388.125

87,21:30-21:45,3.3,48.499828,34.831253,681.915948,43.536137,59.175403,42.14808,26.93898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.340651,10.235073,49.11236,124.284995,18.800617,390.3438,22.130299,10.248,0,16.783217,6.745515,0,49.529998,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.6162,15.00135,388.125

88,21:45-22:00,19.6614,50.070673,34.831253,681.915948,44.406419,59.175403,42.14808,26.93898,36.432,39.469291,3.094586,182.023943,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.492299,10.235073,49.11236,124.284995,18.838674,390.3438,22.130299,10.248,0,16.783217,6.922624,0,50.181708,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.6162,15.00135,388.125

89,22:00-22:15,19.6614,50.070673,34.831253,681.915948,44.406419,59.175403,42.14808,26.93898,36.432,39.469291,3.094586,182.023943,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.492299,10.235073,49.11236,124.284995,18.838674,390.3438,22.130299,10.248,0,16.783217,6.922624,0,50.181708,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.822,15.00135,382.5

90,22:15-22:30,19.6614,50.070673,34.831253,681.915948,44.406419,59.175403,42.14808,26.93898,36.432,39.469291,3.094586,182.023943,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.492299,10.235073,49.11236,124.284995,18.838674,390.3438,22.130299,10.248,0,16.783217,6.922624,0,50.181708,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.822,15.00135,382.5

91,22:30-22:45,19.6614,50.070673,34.831253,681.915948,44.406419,59.175403,42.14808,26.93898,36.432,39.469291,3.094586,182.023943,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.492299,10.235073,49.11236,124.284995,18.838674,390.3438,22.130299,10.248,0,19.529562,6.922624,0,50.181708,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.822,15.00135,382.5

92,22:45-23:00,6.5208,48.499828,11.598717,681.915948,43.536137,59.175403,42.14808,26.93898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.340651,10.235073,49.11236,124.284995,12.527401,390.3438,22.130299,10.248,0,19.529562,6.745515,0,50.181708,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,20.601072,3.822,15.00135,382.5

93,23:00-23:15,6.5208,48.499828,0,681.915948,43.536137,59.175403,42.14808,26.93898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.340651,10.235073,49.11236,124.284995,12.527401,390.3438,22.130299,10.248,0,19.529562,6.745515,0,50.181708,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,17.87,4.116,15.00135,376.875

94,23:15-23:30,6.5208,48.499828,0,681.915948,43.536137,59.175403,42.14808,26.93898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.340651,10.235073,49.11236,124.284995,12.527401,390.3438,22.130299,10.248,0,19.529562,6.745515,0,50.181708,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,17.87,4.116,15.00135,376.875

95,23:30-23:45,6.5208,48.499828,0,681.915948,43.536137,59.175403,42.14808,26.93898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.340651,10.235073,49.11236,124.284995,12.527401,390.3438,22.130299,10.248,0,19.529562,6.745515,0,50.181708,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,17.87,4.116,15.00135,376.875

96,23:45-24:00,6.5208,16.166609,0,681.915948,43.536137,59.175403,42.14808,26.93898,36.432,37.89052,3.094586,179.962454,0,67.990881,97.055942,129.980717,76.692,147.682313,1.191161,5.534072,0,43.506625,8.340651,10.235073,49.11236,124.284995,12.527401,390.3438,22.130299,10.248,0,19.529562,6.745515,0,50.181708,0,0,0,77.578921,0,0,0,0,0,74.68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.502375,44.111,17.87,4.116,15.00135,376.875

