Block,Time,CHAMERA3,DHAULIGNGA,CHAMERA2,DADRT2,JHAJJAR,DULHASTI,UNCHAHAR3,URI2,UNCHAHAR4,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,SEWA2,UNCHAHAR2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,UNCHAHAR1,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
11,02:30-02:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,120,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.7684,19.985,35.496,0.9565,123.665625,60.48,42.66,6.5208,41.952,11.7852,85.988,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.845,147.515625,27.93,15.00135,14.253199,417.375

12,02:45-03:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,120,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.7684,19.985,35.496,0.9565,123.665625,60.48,42.66,6.5208,41.952,11.7852,85.988,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.845,147.515625,27.93,15.00135,14.253199,417.375

13,03:00-03:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,120,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.7684,19.985,35.496,0.9565,123.665625,60.48,42.66,6.5208,41.952,10.6323,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.845,147.515625,27.93,15.00135,14.253199,417.375

14,03:15-03:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,120,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.7684,19.985,35.496,0.9565,123.665625,60.48,42.66,6.5208,41.952,10.6323,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.845,147.515625,27.93,15.00135,14.253199,417.375

15,03:30-03:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,120,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.7684,19.985,35.496,0.9565,123.665625,60.48,42.66,6.5208,41.952,10.6323,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.845,147.515625,27.93,15.00135,14.253199,417.375

16,03:45-04:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,120,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.7684,19.985,35.496,0.9565,123.665625,60.48,42.66,6.5208,41.952,10.6323,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.845,147.515625,27.93,15.00135,14.253199,417.375

17,04:00-04:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,120,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.7684,19.985,35.496,0.9565,123.665625,60.48,42.66,6.5208,41.952,10.6323,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.059,147.515625,27.93,15.00135,14.253199,417.375

18,04:15-04:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,120,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.7684,19.985,35.496,0.9565,123.665625,60.48,42.66,6.5208,41.952,10.6323,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.059,147.515625,27.93,15.00135,14.253199,417.375

19,04:30-04:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,33.09192,0,0,0,125.5875,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.7684,19.985,35.496,0.9565,123.665625,60.48,42.66,13.0416,41.952,10.6323,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,16.273,147.515625,27.93,15.00135,14.253199,416.25

20,04:45-05:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,33.09192,0,0,0,125.5875,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.7684,19.985,35.496,0.9565,123.665625,60.48,42.66,13.0416,41.952,10.6323,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,16.273,147.515625,27.93,15.00135,14.253199,416.25

21,05:00-05:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,33.09192,0,0,0,125.5875,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.7684,17.13,35.496,0.9565,123.665625,60.48,42.66,13.0416,41.952,10.6323,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.487,147.515625,27.93,15.00135,14.253199,416.25

22,05:15-05:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,33.09192,0,0,0,125.5875,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.7684,17.13,35.496,0.9565,123.665625,60.48,42.66,13.0416,41.952,10.1199,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.487,147.515625,27.93,15.00135,14.253199,416.25

23,05:30-05:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,33.09192,0,0,0,125.5875,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.7684,17.13,35.496,0.9565,123.665625,60.48,42.66,13.0416,41.952,10.1199,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,19.915,147.515625,27.342,15.00135,14.253199,416.25

24,05:45-06:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,33.09192,0,0,0,125.5875,0,118.125,0,2.9326,42.392196,152.9405,92,0,51.0138,38.7684,17.13,35.496,0.9565,123.665625,60.48,42.66,13.0416,48.576,10.1199,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,19.915,147.515625,27.342,15.00135,14.253199,416.25

25,06:00-06:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,35.496,0.9565,123.665625,60.48,42.66,13.0416,48.576,10.1199,84.5936,0,0,0,0,36.225,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,19.915,147.515625,27.342,15.00135,14.253199,416.25

26,06:15-06:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,35.496,0.9565,123.665625,60.48,42.66,13.0416,41.952,10.1199,84.5936,0,0,0,0,36.225,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,19.915,147.515625,27.342,15.00135,14.253199,416.25

27,06:30-06:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.9565,123.665625,60.48,42.66,13.0416,41.952,10.1199,84.5936,0,0,0,0,36.225,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,21.129,147.515625,27.342,15.00135,14.253199,416.25

28,06:45-07:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.9565,123.665625,60.48,42.66,13.0416,41.952,10.1199,84.5936,0,0,0,0,36.225,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,21.129,147.515625,27.342,15.00135,14.253199,416.25

29,07:00-07:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.9565,123.665625,60.48,42.66,13.0416,41.952,10.1199,84.5936,0,0,0,0,36.225,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,21.129,147.515625,27.342,15.00135,14.253199,414

30,07:15-07:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.9565,123.665625,60.48,42.66,13.0416,41.952,10.1199,84.5936,0,0,0,0,36.225,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,21.129,147.515625,27.342,15.00135,14.253199,414

31,07:30-07:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.9565,123.665625,60.48,42.66,13.0416,41.952,10.1199,84.5936,0,0,0,0,36.225,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,22.343,147.515625,27.342,15.00135,14.253199,414

32,07:45:08:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.9565,123.665625,60.48,42.66,13.0416,41.952,10.1199,84.5936,0,0,0,0,36.225,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,22.343,147.515625,27.342,15.00135,14.253199,414

33,08:00-08:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.9565,123.665625,60.48,42.66,13.0416,41.952,10.6323,84.5936,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,23.557,147.515625,27.342,15.00135,14.253199,414

34,08:15-08:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.9565,123.665625,60.48,42.66,13.0416,41.952,10.8885,84.5936,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,23.557,147.515625,27.342,15.00135,14.253199,414

35,08:30-08:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.89911,123.665625,60.48,42.66,13.0416,41.952,10.8885,84.5936,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,24.771,147.515625,27.342,15.00135,14.253199,414

36,08:45:09:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.89911,123.665625,60.48,42.66,13.0416,41.952,10.8885,84.5936,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,24.771,147.515625,27.342,15.00135,14.253199,414

37,09:00:09:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.89911,123.665625,60.48,42.66,13.0416,41.952,10.8885,84.5936,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,22.343,147.515625,27.342,15.00135,14.253199,414

38,09:15-09:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.89911,123.665625,60.48,42.66,13.0416,41.952,10.8885,84.5936,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,22.343,147.515625,27.342,15.00135,14.253199,414

39,09:30-09:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.89911,123.665625,60.48,42.66,13.0416,41.952,10.8885,84.5936,0,0,0,0,35.7,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,22.343,147.515625,27.342,15.00135,14.253199,414

40,09:45-10:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.89911,123.665625,60.48,42.66,13.0416,41.952,10.8885,84.5936,0,0,0,0,35.7,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,22.343,147.515625,27.342,15.00135,14.253199,414

41,10:00-10:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.89911,123.665625,60.48,42.66,13.0416,41.952,10.8885,84.5936,0,0,0,0,34.65,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,22.95,147.515625,27.93,15.00135,14.253199,414

42,10:15-10:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,17.13,26.622,0.89911,123.665625,60.48,42.66,13.0416,41.952,10.8885,84.5936,0,0,0,0,34.65,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,22.95,147.515625,27.93,15.00135,14.253199,414

43,10:30-10:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,19.414,26.622,0.89911,123.665625,60.48,42.66,13.0416,48.576,10.8885,84.5936,0,0,0,0,34.65,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,22.95,147.515625,27.93,15.00135,14.253199,414

44,10:45-11:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,19.414,26.622,0.89911,123.665625,60.48,42.66,13.0416,48.576,10.8885,84.5936,0,0,0,0,34.65,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,22.95,147.515625,27.93,15.00135,14.253199,414

45,11:00-11:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,19.414,26.622,0.89911,123.665625,60.48,42.66,6.5208,41.952,10.8885,84.5936,0,0,0,0,34.65,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,19.85,147.515625,27.93,15.00135,14.253199,416.25

46,11:15-11:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,19.414,26.622,0.89911,123.665625,60.48,42.66,6.5208,41.952,10.8885,84.5936,0,0,0,0,34.65,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,19.85,147.515625,27.93,15.00135,14.253199,416.25

47,11:30-11:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,21.82362,26.622,0.89911,123.665625,60.48,42.66,6.5208,41.952,10.8885,84.5936,0,0,0,0,34.65,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,19.85,147.515625,27.048,15.00135,14.253199,416.25

48,11:45-12:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,21.82362,26.622,0.89911,123.665625,60.48,42.66,6.5208,41.952,10.8885,84.5936,0,0,0,0,34.65,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,19.85,147.515625,27.048,15.00135,14.253199,416.25

49,12:00-12:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,21.82362,26.622,0.89911,123.665625,60.48,42.66,6.5208,41.952,10.8885,84.5936,0,0,0,0,34.65,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.457,147.515625,27.048,15.00135,14.253199,416.25

50,12:15-12:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,21.82362,26.622,0.89911,123.665625,60.48,42.66,6.5208,41.952,10.8885,84.5936,0,0,0,0,34.65,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.457,147.515625,27.048,15.00135,14.253199,416.25

51,12:30-12:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,21.82362,26.622,0.89911,123.665625,60.48,42.66,6.5208,41.952,10.8885,84.5936,0,0,0,0,34.65,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.457,147.515625,27.048,15.00135,14.253199,417.375

52,12:45-13:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,21.82362,26.622,0.89911,123.665625,60.48,42.66,6.5208,41.952,10.8885,84.5936,0,0,0,0,34.65,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.457,147.515625,27.048,15.00135,14.253199,417.375

53,13:00-13:15,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,21.82362,26.622,0.89911,123.665625,60.48,42.66,6.5208,48.576,10.8885,84.5936,0,0,0,0,34.65,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.457,147.515625,27.048,15.00135,14.253199,417.375

54,13:15-13:30,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,32.2848,0,0,0,125.5875,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.7684,21.82362,26.622,0.89911,123.665625,60.48,42.66,6.5208,48.576,10.8885,84.5936,0,0,0,0,34.65,0,20.634,0,42.897,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.457,147.515625,27.048,15.00135,14.253199,417.375

