Block,Time,DHAULIGNGA,DULHASTI,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR3,UNCHAHAR2,URI2,UNCHAHAR4,UNCHAHAR1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,PARBATI3,KOLDAM,SINGRAULI,RAMPUR,RIHAND2,TANDA2,NJPC,RIHAND1,SEWA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
56,13:45-14:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,19.11,10.0009,13.344,348.975

57,14:00-14:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,36.482,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,19.11,10.0009,13.344,348.975

58,14:15-14:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,36.482,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,37.536,12.0414,83.664,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,19.11,10.0009,13.344,348.975

59,14:30-14:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,31.6122,0,19.414,0,52.029,38.982,653.1525,36.482,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,37.536,12.0414,84.245,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,98.34375,19.11,10.0009,13.344,348.975

60,14:45-15:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,31.6122,0,19.414,0,52.029,38.982,653.1525,36.482,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,84.245,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,98.34375,19.11,10.0009,13.344,348.975

61,15:00-15:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,31.6122,0,19.414,0,52.029,38.982,653.1525,36.482,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,12.0414,84.245,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,98.34375,19.11,10.0009,13.344,348.975

62,15:15-15:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,31.6122,0,19.414,0,52.029,38.982,653.1525,36.482,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,12.0414,84.245,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,98.34375,19.11,10.0009,13.344,348.975

63,15:30-15:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,31.6122,0,18.272,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,12.0414,84.245,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,98.34375,19.11,10.0009,13.344,348.975

64,15:45-16:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,31.6122,0,18.272,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,12.0414,84.245,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,98.34375,19.11,10.0009,12.371,348.975

65,16:00-16:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,32.41932,0,18.272,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,12.0414,84.245,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,12.371,348.975

66,16:15-16:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,32.41932,0,18.272,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,12.0414,84.245,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,12.371,348.975

67,16:30-16:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,32.41932,0,18.272,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,12.0414,84.245,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,12.371,348.975

68,16:45-17:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,32.41932,0,18.272,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,9.9918,84.245,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,12.371,348.975

69,17:00-17:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,31.6122,0,18.272,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,9.9918,84.245,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,12.371,348.975

70,17:15-17:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,31.6122,0,18.272,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,102.75,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,9.9918,84.245,0,0,16.8,0,18.9,0,63.568,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,19.11,10.0009,12.371,348.975

71,17:30-17:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,31.6122,0,18.843,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,103.96875,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,9.9918,84.245,0,0,16.8,0,18.9,0,64.116,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,19.11,10.0009,12.371,348.975

72,17:45-18:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,31.6122,0,18.843,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,103.96875,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,9.9918,84.245,0,0,16.8,0,18.9,0,64.116,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,19.11,10.0009,12.371,348.975

73,18:00-18:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,31.6122,0,18.843,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,103.96875,0,118.125,0,153.6034,92,5.27868,42.66,13.0416,37.536,9.9918,84.245,0,0,16.8,0,18.9,0,64.116,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,19.11,10.0009,12.371,348.975

74,18:15-18:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,31.6122,0,18.843,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,103.96875,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,37.536,9.9918,84.245,0,0,16.8,0,18.9,0,64.116,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,19.11,10.0009,12.371,348.975

75,18:30-18:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,31.6122,0,18.843,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,0,0,103.96875,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,9.9918,84.245,0,0,16.8,0,18.9,0,64.116,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,19.11,10.0009,13.9,348.975

76,18:45-19:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,38.046,31.6122,0,18.843,0,52.029,38.982,653.1525,35.496,0.9565,105.528,67.536,3.1825,0,103.96875,0,118.125,0,153.6034,92,15.804048,42.66,13.0416,33.12,9.9918,84.245,0,0,16.8,0,18.9,0,64.116,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,19.11,10.0009,13.9,348.975

77,19:00-19:15,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,38.046,31.6122,0,18.843,0,52.029,38.982,653.1525,40.6232,0.9565,105.528,67.536,16.350412,0,103.96875,0,118.125,0,154.69245,92,15.804048,42.66,19.5624,33.12,9.9918,84.245,0,0,16.8,0,18.9,0,64.116,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,24.99,10.0009,13.344,348.975

78,19:15-19:30,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,38.046,31.6122,0,18.843,0,52.029,38.982,653.1525,40.6232,0.9565,105.528,67.536,16.350412,0,103.96875,0,118.125,0,154.69245,92,15.804048,42.66,19.5624,33.12,9.9918,84.245,0,0,16.8,0,18.9,0,64.116,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,24.99,10.0009,13.344,348.975

79,19:30-19:45,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,38.046,31.6122,0,18.843,0,52.029,38.982,653.1525,40.6232,0.9565,114.7617,67.536,16.350412,0,103.96875,0,118.125,0,154.69245,92,15.804048,42.66,19.5624,33.12,9.9918,84.245,0,0,16.8,0,16.8,0,74.528,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,24.99,10.0009,13.344,348.975

80,19:45-20:00,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,38.046,31.6122,0,18.843,0,52.029,38.982,653.1525,40.6232,0.9565,123.665625,67.536,16.350412,0,103.96875,0,118.125,0,154.69245,92,15.804048,42.66,19.5624,33.12,9.9918,84.245,0,0,16.8,0,16.8,0,76.72,0,0,0,60.816,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,24.99,10.0009,13.344,348.975

81,20:00-20:15,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,39.7245,31.6122,0,18.843,0,52.029,38.982,653.1525,40.6232,0.9565,123.665625,67.536,16.350412,0,103.96875,0,118.125,0,154.69245,92,15.804048,42.66,19.5624,33.12,9.9918,84.245,0,0,16.8,0,16.8,0,76.72,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,24.99,10.0009,13.066,348.975

82,20:15-20:30,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,39.7245,31.6122,0,18.843,0,52.029,38.982,653.1525,40.6232,0.9565,123.665625,67.536,16.350412,0,103.96875,0,118.125,0,154.69245,92,15.804048,42.66,19.5624,33.12,9.9918,84.245,0,0,16.8,0,16.8,0,76.72,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,24.99,10.0009,13.066,348.975

83,20:30-20:45,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,39.7245,31.6122,0,18.843,0,52.029,38.982,653.1525,40.6232,0.9565,123.665625,67.536,3.1825,0,103.96875,0,118.125,0,154.69245,92,15.804048,42.66,19.5624,33.12,9.9918,84.245,0,0,33.6,0,0,0,76.72,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,24.99,10.0009,13.066,348.975

84,20:45-21:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,39.7245,31.6122,0,18.843,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,103.96875,0,118.125,0,153.6034,92,15.804048,42.66,6.5208,33.12,9.9918,84.245,0,0,33.6,0,0,0,76.72,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,24.99,10.0009,13.066,348.975

85,21:00-21:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,39.7245,31.6122,0,17.13,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,103.96875,0,118.125,0,153.6034,92,15.804048,42.66,6.5208,33.12,9.9918,84.245,0,0,33.6,0,0,0,76.72,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,24.99,10.0009,13.066,348.975

86,21:15-21:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,39.7245,31.6122,0,17.13,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,103.96875,0,118.125,0,153.6034,92,15.804048,42.66,6.5208,33.12,9.9918,84.245,0,0,33.6,0,0,0,76.72,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,24.99,10.0009,13.066,348.975

87,21:30-21:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,39.7245,31.6122,0,18.843,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,103.96875,0,118.125,0,153.6034,92,15.804048,42.66,6.5208,33.12,9.9918,84.245,0,0,33.6,0,0,0,78.912,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,24.99,10.0009,13.066,348.975

88,21:45-22:00,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,39.7245,31.6122,0,18.843,0,52.029,38.982,653.1525,40.6232,0.9565,123.665625,67.536,0,0,103.96875,0,118.125,0,154.69245,92,15.804048,42.66,19.5624,33.12,9.9918,84.245,0,0,33.6,0,0,0,78.912,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,24.99,10.0009,13.066,348.975

89,22:00-22:15,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,18.843,0,52.029,38.982,653.1525,40.6232,0.9565,123.665625,67.536,0,0,103.96875,0,118.125,0,154.69245,92,15.804048,42.66,19.5624,46.368,9.9918,84.245,0,0,33.6,0,0,0,83.296,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,24.99,10.0009,13.066,348.975

90,22:15-22:30,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,18.843,0,52.029,38.982,653.1525,40.6232,0.9565,123.665625,67.536,0,0,103.96875,0,118.125,0,154.69245,92,15.804048,42.66,19.5624,46.368,9.9918,84.245,0,0,33.6,0,0,0,83.296,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,98.34375,24.99,10.0009,13.066,348.975

91,22:30-22:45,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,40.6232,0.9565,123.665625,67.536,0,0,103.96875,0,118.125,0,154.69245,92,15.804048,42.66,19.5624,46.368,9.9918,84.245,0,0,33.6,0,0,0,83.296,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,24.99,10.0009,11.398,348.975

92,22:45-23:00,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,40.6232,0.9565,123.665625,67.536,0,0,103.96875,0,118.125,0,154.69245,92,15.804048,42.66,19.5624,46.368,9.9918,84.245,0,0,33.6,0,0,0,83.296,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,24.99,10.0009,11.398,348.975

93,23:00-23:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,103.96875,0,118.125,0,153.6034,92,15.804048,42.66,13.0416,46.368,9.9918,84.245,0,0,33.6,0,0,0,83.296,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,24.99,10.0009,11.398,348.975

94,23:15-23:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,103.96875,0,118.125,0,153.6034,92,15.804048,42.66,13.0416,46.368,9.9918,84.245,0,0,33.6,0,0,0,83.296,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,24.99,10.0009,11.398,348.975

95,23:30-23:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,103.96875,0,118.125,0,153.6034,92,15.804048,42.66,13.0416,46.368,9.9918,84.245,0,0,33.6,0,0,0,83.296,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,24.99,10.0009,11.398,348.975

96,23:45-24:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.414,0,52.029,38.982,653.1525,35.496,0.9565,123.665625,67.536,0,0,103.96875,0,118.125,0,153.6034,92,15.804048,42.66,13.0416,46.368,9.9918,84.245,0,0,33.6,0,0,0,83.296,0,0,0,59.73,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,24.99,10.0009,11.398,348.975

