Block,Time,UNCHAHAR2,RAMPUR,AURY_GF,ANTA_GF,ANTA_RF,UNCHAHAR4,UNCHAHAR3,BSIUL,NAPP,URI2,DHAULIGNGA,RAPPB,DULHASTI,AURY_CRF,AURY_LF,SINGRAULI_HYDRO,CHAMERA2,TANAKPUR,DADRT2,AURY_RF,PARBATI3,SALAL,CHAMERA1,KOTESHWR,RIHAND1,RIHAND3,CHAMERA3,NJPC,DADRI_RF,ANTA_CRF,SEWA2,RIHAND2,KOLDAM,ANTA_LF,KISHANGANGA,TANDA2,DADRI_LF,UNCHAHAR1,URI,DADRI_GF,TEHRI,SINGRAULI,DADRI_CRF,RAPPC,JHAJJAR,FSTPP I & II,KHSTPP-II,BRBCL,KHSTPP-I,TALA,KUDGI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,17.541262,0.000000,39.422721,30.822440,8.807728,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,11.388039,612.167960,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,12.461643,46.938989,0.000000,0.000000,99.649688,0.000000,25.137811,423.239400,11.015820,95.025942,16.987592,38.125366,25.568298,71.51,337.214542,0,0,0,0,0

48,11:45-12:00,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,17.554289,0.000000,39.422721,30.822440,8.807728,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,11.388039,621.830960,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,12.468072,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,423.239400,11.015820,95.025942,16.987592,38.125366,25.568298,71.51,337.214542,0,0,0,0,0

49,12:00-12:15,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,11.247732,0.000000,39.422721,30.822440,17.615456,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,10.892907,641.156960,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,8.889960,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,374.924400,11.015820,95.025942,16.987592,38.125366,25.568298,69.57,337.214542,0,0,0,0,0

50,12:15-12:30,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,11.247732,0.000000,39.422721,30.822440,17.615456,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,10.892907,631.493960,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,8.889960,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,354.632100,11.015820,95.025942,16.987592,38.125366,25.568298,69.57,337.214542,0,0,0,0,0

51,12:30-12:45,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,11.247732,0.000000,39.422721,11.698801,17.615456,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,10.892907,602.504960,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,8.889960,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,351.250050,11.015820,95.025942,16.987592,38.125366,25.568298,70.54,337.214542,0,0,0,0,0

52,12:45-13:00,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,11.247732,0.000000,39.422721,9.099067,17.615456,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,10.892907,592.841960,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,8.889960,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,340.620750,11.015820,95.025942,16.987592,38.125366,25.568298,71.51,337.214542,0,0,0,0,0

53,13:00-13:15,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,11.247732,0.000000,39.422721,9.099067,17.615456,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,10.892907,554.189960,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,8.889960,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,285.226087,11.015820,95.025942,16.987592,38.125366,25.568298,70.54,337.214542,0,0,0,0,0

54,13:15-13:30,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,11.247732,0.000000,39.422721,9.099067,17.615456,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,10.892907,534.863960,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,8.889960,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,249.788550,11.015820,95.025942,16.987592,38.125366,25.568298,68.61,337.214542,0,0,0,0,0

55,13:30-13:45,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,11.247732,0.000000,39.422721,9.099067,17.615456,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,11.140473,554.189960,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,8.889960,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,250.907050,11.015820,95.025942,16.987592,32.259926,25.568298,67.64,337.214542,0,0,0,0,0

56,13:45-14:00,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,11.247732,0.000000,39.422721,9.099067,17.615456,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,11.140473,602.077851,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,67.716371,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,8.889960,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,303.249962,11.015820,95.025942,16.987592,32.259926,25.568298,66.67,337.214542,0,0,0,0,0

57,14:00-14:15,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,11.247732,0.000000,39.422721,9.099067,17.615456,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,11.759388,660.114860,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,67.716371,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,8.889960,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,403.935604,11.015820,95.025942,16.987592,32.259926,25.568298,65.71,337.214542,0,0,0,0,0

58,14:15-14:30,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,17.780403,0.000000,39.422721,9.099067,17.615456,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,11.759388,660.114860,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,67.716371,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,12.706458,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,409.851314,11.015820,95.025942,16.987592,32.259926,25.568298,65.71,337.214542,0,0,0,0,0

59,14:30-14:45,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,17.780403,6.301049,39.422721,9.099067,17.615456,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,11.759388,660.114860,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,67.716371,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,12.706458,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,409.851314,11.015820,95.025942,16.987592,32.259926,25.568298,67.64,337.214542,0,0,0,0,0

60,14:45-15:00,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,17.780403,6.301049,39.422721,9.099067,17.615456,0.000000,31.737930,0.000000,0.000000,0.757898,0.000000,11.759388,660.114860,0.000000,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,67.716371,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,12.706458,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,409.851314,11.015820,95.025942,16.987592,32.259926,25.568298,68.61,337.214542,0,0,0,0,0

61,15:00-15:15,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,6.301049,39.422721,9.099067,8.807728,0.000000,31.737930,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,11.692230,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,67.716371,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,410.334464,11.015820,95.025942,16.987592,32.259926,25.568298,68.61,337.214542,0,0,0,0,0

62,15:15-15:30,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,6.301049,39.422721,9.099067,8.807728,0.000000,31.737930,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,11.692230,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,67.716371,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,417.786322,11.015820,95.025942,16.987592,32.259926,25.568298,69.57,337.214542,0,0,0,0,0

63,15:30-15:45,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,6.301049,39.422721,9.099067,8.807728,0.000000,31.737930,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,11.692230,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,431.931268,11.015820,95.025942,16.987592,32.259926,25.568298,69.57,337.214542,0,0,0,0,0

64,15:45-16:00,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,21.542306,6.301049,39.422721,9.099067,8.807728,0.000000,31.737930,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,11.692230,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,432.559364,11.015820,95.025942,16.987592,32.259926,25.568298,66.67,337.214542,0,0,0,0,0

65,16:00-16:15,40.961554,0.000000,0.000000,0.000000,6.594998,0.000000,21.542306,6.301049,39.422721,9.099067,8.807728,0.000000,31.847029,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,11.692230,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,440.289764,11.018320,95.025942,16.987592,32.259926,25.568298,63.78,337.214542,0,0,0,0,0

66,16:15-16:30,40.961554,0.000000,0.000000,0.000000,6.594998,0.000000,21.542306,0.000000,39.422721,9.099067,8.807728,0.000000,31.847029,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,11.692230,0.000000,23.579653,0.000000,8.574946,69.573600,119.498093,0.000000,37.976073,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,10.667952,0.000000,0.000000,99.649688,0.000000,25.137811,440.289764,11.018320,95.025942,16.987592,32.259926,25.568298,62.81,337.214542,0,0,0,0,0

67,16:30-16:45,40.961554,0.000000,0.000000,0.000000,6.594998,0.000000,21.542306,0.000000,39.422721,9.099067,8.807728,0.000000,31.847029,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,11.692230,0.000000,76.701241,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,440.289764,11.018320,95.025942,16.987592,32.259926,25.568298,59.91,337.214542,0,0,0,0,0

68,16:45-17:00,40.961554,0.000000,0.000000,0.000000,6.594998,0.000000,21.542306,0.000000,39.422721,9.099067,8.807728,0.000000,31.847029,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,11.692230,0.000000,76.701241,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,16.289016,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,455.750564,11.018320,95.025942,16.987592,32.259926,25.568298,55.08,337.214542,0,0,0,0,0

69,17:00-17:15,40.961554,0.000000,0.000000,0.000000,0.562636,0.000000,25.500754,0.000000,39.422721,9.099067,8.807728,0.000000,31.847029,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,1.071788,0.000000,76.701241,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,8.534362,0.000000,0.000000,99.649688,0.000000,25.137811,508.897064,11.018320,95.025942,16.987592,32.259926,25.568298,89.87,337.214542,0,0,0,0,0

70,17:15-17:30,40.961554,0.000000,0.000000,0.000000,0.000000,0.000000,25.500754,0.000000,39.422721,9.099067,8.807728,0.000000,31.847029,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,0.000000,0.000000,76.701241,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,8.534362,0.000000,14.914840,99.649688,0.000000,25.137811,535.953464,11.018320,95.025942,16.987592,32.259926,25.568298,89.87,337.214542,0,0,0,0,0

71,17:30-17:45,40.963579,0.000000,0.000000,0.000000,0.000000,0.000000,25.500754,0.000000,39.422721,9.099067,8.807728,0.000000,31.847029,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,0.000000,0.000000,38.738001,0.000000,8.574946,69.573600,119.498093,0.000000,22.602627,0.000000,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,8.534362,0.000000,14.914840,99.649688,0.000000,25.137811,630.579018,11.018320,95.025942,16.987592,32.259926,25.568298,89.87,337.214542,0,0,0,0,0

72,17:45-18:00,40.963579,0.000000,0.000000,0.000000,19.326000,0.000000,25.500754,0.000000,39.422721,9.099067,8.807728,0.000000,31.847029,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,31.887900,0.000000,25.825334,0.000000,8.574946,69.573600,119.498093,0.000000,37.976073,20.292300,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,14.935133,0.000000,30.073189,99.649688,0.000000,25.137811,631.141261,11.018320,95.025942,16.987592,32.259926,25.568298,89.87,337.214542,0,0,0,0,0

73,18:00-18:15,40.963579,0.000000,0.000000,0.000000,28.409220,0.000000,25.500754,0.000000,39.422721,9.099067,8.807728,0.000000,31.847029,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,46.750657,0.000000,25.825334,6.107016,8.574946,69.573600,119.498093,0.000000,45.205253,52.815349,0.000000,0.000000,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,46.938989,0.000000,30.073189,99.649688,0.000000,25.137811,631.141261,11.018320,95.025942,16.987592,32.259926,25.568298,72.47,337.214542,0,0,0,0,0

74,18:15-18:30,40.963579,0.000000,0.000000,0.000000,28.409220,0.000000,25.500754,0.000000,39.422721,9.099067,8.807728,0.000000,31.847029,0.000000,0.000000,0.757898,11.592701,11.759388,660.114860,46.750657,0.000000,25.825334,13.511773,8.574946,69.573600,119.498093,0.000000,54.905166,52.815349,0.000000,3.477810,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,46.938989,0.000000,43.831368,99.649688,0.000000,25.137811,631.141261,11.018320,95.025942,16.987592,32.259926,25.568298,67.64,337.214542,0,0,0,0,0

75,18:30-18:45,40.963579,0.000000,0.000000,0.000000,28.409220,0.000000,25.500754,0.000000,39.422721,9.099067,17.615456,0.000000,31.847029,0.000000,0.000000,0.757898,25.452419,11.759388,660.114860,46.750657,3.075250,25.825334,13.511773,8.574946,69.573600,119.498093,9.351697,82.357749,52.815349,0.000000,4.379465,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,14.935133,0.000000,50.771335,99.649688,0.000000,25.137811,631.141261,11.018320,95.025942,16.987592,32.259926,25.568298,63.78,337.214542,0,0,0,0,0

76,18:45-19:00,40.963579,0.000000,0.000000,0.000000,28.409220,0.000000,25.500754,3.188790,39.422721,9.099067,26.423184,0.000000,31.847029,0.000000,0.000000,0.757898,25.452419,11.759388,660.114860,46.750657,8.610699,25.825334,21.374556,8.574946,69.573600,119.498093,18.703394,100.750980,52.815349,0.000000,5.023504,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,8.534362,0.000000,60.146377,99.649688,0.000000,25.137811,631.141261,11.018320,95.025942,16.987592,32.259926,25.568298,59.91,337.214542,0,0,0,0,0

77,19:00-19:15,40.963579,0.000000,0.000000,0.000000,28.409220,0.000000,25.500754,18.903147,39.422721,9.099067,35.312606,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.759388,660.114860,46.750657,47.398209,25.825334,40.727690,9.527718,69.573600,119.498093,28.083391,135.615760,52.815349,0.000000,15.271452,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,8.534362,0.000000,60.146377,99.649688,0.000000,25.137811,631.141261,11.018320,95.025942,16.987592,32.259926,25.568298,57.98,337.214542,0,0,0,0,0

78,19:15-19:30,40.963579,0.000000,0.000000,0.000000,28.409220,0.000000,25.500754,18.903147,39.422721,9.099067,35.312606,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.759388,660.114860,46.750657,47.398209,25.825334,40.727690,9.527718,69.573600,119.498093,28.083391,135.615760,52.815349,0.000000,15.271452,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,8.534362,0.000000,60.146377,99.649688,0.000000,25.137811,631.141261,11.018320,95.025942,16.987592,32.259926,25.568298,54.11,337.214542,0,0,0,0,0

79,19:30-19:45,40.963579,0.000000,0.000000,0.000000,28.409220,0.000000,25.500754,18.903147,39.422721,9.099067,35.312606,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.759388,660.114860,46.750657,47.398209,23.579653,40.727690,9.527718,59.910600,119.498093,28.083391,135.615760,52.815349,0.000000,15.271452,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,8.534362,0.000000,60.146377,99.649688,0.000000,25.137811,631.141261,11.018320,95.025942,16.987592,32.259926,25.568298,49.28,337.214542,0,0,0,0,0

80,19:45-20:00,40.963579,0.000000,0.000000,0.000000,28.409220,0.000000,25.500754,18.903147,39.422721,9.099067,35.312606,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.759388,660.114860,46.750657,47.398209,23.579653,40.727690,9.527718,59.910600,119.498093,28.083391,135.615760,52.815349,0.000000,15.271452,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,12.801542,0.000000,60.146377,99.649688,0.000000,25.137811,631.141261,11.018320,95.025942,16.987592,32.259926,25.568298,45.42,337.214542,0,0,0,0,0

81,20:00-20:15,40.963579,0.000000,0.000000,0.000000,14.259786,0.000000,25.500754,2.125860,39.422721,9.099067,35.312606,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.759388,660.114860,27.424657,31.554523,23.579653,40.727690,9.527718,59.910600,119.498093,28.083391,135.615760,33.489349,0.000000,15.271452,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,12.801542,0.000000,60.146377,99.649688,0.000000,25.137811,599.323418,11.018320,95.025942,16.987592,32.259926,25.568298,40.58,337.214542,0,0,0,0,0

82,20:15-20:30,40.963579,0.000000,0.000000,0.000000,14.259786,0.000000,25.500754,0.000000,39.422721,9.099067,35.312606,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.759388,660.114860,27.424657,31.554523,23.579653,40.727690,9.527718,59.910600,119.498093,28.083391,135.615760,33.489349,0.000000,15.271452,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,14.935133,0.000000,60.146377,99.649688,0.000000,25.137811,625.902851,11.018320,95.025942,16.987592,32.259926,25.568298,37.69,337.214542,0,0,0,0,0

83,20:30-20:45,40.963579,0.000000,0.000000,0.000000,14.259786,0.000000,25.500754,0.000000,39.422721,9.099067,35.312606,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.759388,660.114860,27.424657,4.920400,23.579653,33.893939,9.527718,59.910600,119.498093,28.083391,135.615760,33.489349,0.000000,15.271452,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,46.938989,0.000000,60.146377,99.649688,0.000000,25.137811,616.716818,11.018320,95.025942,16.987592,32.259926,25.568298,33.82,337.214542,0,0,0,0,0

84,20:45-21:00,40.963579,0.000000,0.000000,0.000000,14.259786,0.000000,25.500754,0.000000,39.422721,9.099067,17.615456,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.759388,660.114860,27.424657,3.075250,23.579653,21.374556,8.574946,59.910600,119.498093,9.351697,100.659471,33.489349,0.000000,10.201577,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,46.938989,0.000000,45.048906,99.649688,0.000000,25.137811,630.309534,11.018320,95.025942,16.987592,32.259926,25.568298,31.89,337.214542,0,0,0,0,0

85,21:00-21:15,40.963579,0.000000,0.000000,0.000000,2.630414,0.000000,25.500754,0.000000,39.422721,9.099067,17.615456,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.759388,660.114860,5.896530,0.000000,23.579653,21.374556,8.574946,59.910600,119.498093,9.351697,100.659471,33.489349,0.000000,10.201577,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,14.935133,0.000000,45.048906,99.649688,0.000000,25.137811,618.649418,11.018320,95.025942,16.987592,32.259926,25.568298,28.02,337.214542,0,0,0,0,0

86,21:15-21:30,40.963579,0.000000,0.000000,0.000000,0.000000,0.000000,25.500754,0.000000,39.422721,9.099067,17.615456,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.759388,660.114860,0.000000,0.000000,23.579653,21.374556,8.574946,59.910600,119.498093,9.351697,100.659471,33.489349,0.000000,10.201577,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,10.667952,0.000000,45.048906,99.649688,0.000000,25.137811,619.615718,11.018320,95.025942,16.987592,32.259926,25.568298,27.06,337.214542,0,0,0,0,0

87,21:30-21:45,40.963579,0.000000,0.000000,0.000000,0.000000,0.000000,25.500754,0.000000,39.422721,9.099067,17.615456,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.759388,660.114860,0.000000,0.000000,23.579653,21.374556,8.574946,59.910600,119.498093,9.351697,100.659471,33.489349,0.000000,10.201577,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,10.667952,0.000000,45.048906,99.649688,0.000000,25.137811,549.075818,11.018320,95.025942,16.987592,32.259926,25.568298,25.12,337.214542,0,0,0,0,0

88,21:45-22:00,40.963579,0.000000,0.000000,0.000000,0.000000,0.000000,25.500754,2.125860,39.422721,9.099067,35.312606,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.759388,660.114860,0.000000,0.000000,23.579653,27.099884,17.149892,59.910600,119.498093,28.083391,135.615760,13.817267,0.000000,10.201577,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,10.667952,0.000000,60.146377,99.649688,0.000000,25.137811,549.075818,11.018320,95.025942,16.987592,32.259926,25.568298,23.19,337.214542,0,0,0,0,0

89,22:00-22:15,40.963579,0.000000,0.000000,0.000000,0.000000,0.000000,25.500754,18.903147,39.422721,9.099067,35.312606,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.388039,660.114860,0.000000,0.000000,23.579653,40.727690,17.149892,59.910600,119.498093,28.083391,135.615760,0.195273,0.000000,10.201577,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,10.667952,0.000000,60.146377,99.649688,0.000000,25.137811,532.648718,11.018320,95.025942,16.987592,32.259926,24.147837,21.26,337.214542,0,0,0,0,0

90,22:15-22:30,40.963579,0.000000,0.000000,0.000000,0.000000,0.000000,25.500754,18.903147,39.422721,9.099067,35.312606,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.388039,660.114860,0.000000,0.000000,23.579653,40.727690,17.149892,59.910600,119.498093,28.083391,135.615760,0.000000,0.000000,10.201577,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,10.667952,0.000000,60.146377,99.649688,0.000000,25.137811,532.648718,11.018320,95.025942,16.987592,32.259926,24.147837,19.33,337.214542,0,0,0,0,0

91,22:30-22:45,40.963579,0.000000,0.000000,0.000000,0.000000,0.000000,25.500754,18.903147,39.422721,9.099067,35.312606,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.388039,660.114860,0.000000,0.000000,12.912667,40.727690,17.149892,59.910600,119.498093,28.083391,135.615760,0.000000,0.000000,10.201577,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,10.667952,0.000000,60.146377,99.649688,0.000000,25.137811,532.648718,11.018320,95.025942,16.987592,32.259926,24.147837,18.36,337.214542,0,0,0,0,0

92,22:45-23:00,40.963579,0.000000,0.000000,0.000000,0.000000,0.000000,25.500754,18.903147,39.422721,9.099067,35.312606,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.388039,660.114860,0.000000,0.000000,12.912667,27.099884,17.149892,59.910600,119.498093,28.083391,135.615760,0.000000,0.000000,10.201577,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,10.667952,0.000000,58.441824,99.649688,0.000000,25.137811,532.648718,11.018320,95.025942,16.987592,32.259926,24.147837,18.36,337.214542,0,0,0,0,0

93,23:00-23:15,40.963579,0.000000,0.000000,0.000000,0.000000,0.000000,25.500754,2.125860,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.140473,660.114860,0.000000,0.000000,12.912667,13.511773,8.574946,59.910600,119.498093,18.703394,100.659471,0.000000,0.000000,10.201577,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,10.667952,0.000000,45.109783,99.649688,0.000000,25.137811,532.648718,11.018320,95.025942,16.987592,32.259926,24.147837,17.39,337.214542,0,0,0,0,0

94,23:15-23:30,40.963579,0.000000,0.000000,0.000000,0.000000,0.000000,25.500754,0.000000,39.422721,9.099067,8.807728,0.000000,47.770544,0.000000,0.000000,0.757898,38.178629,11.140473,660.114860,0.000000,0.000000,12.912667,0.000000,8.574946,59.910600,119.498093,9.351697,67.807880,0.000000,0.000000,5.023504,56.274027,0.000000,0.000000,0.000000,0.000000,0.000000,19.311506,10.667952,0.000000,30.073189,99.649688,0.000000,25.137811,532.648718,11.018320,95.025942,16.987592,32.259926,24.147837,15.46,337.214542,0,0,0,0,0

