Block,Time,SINGRAULI_HYDRO,DULHASTI,CHAMERA1,SALAL,URI2,RIHAND1,RAPPB,ANTA_RF,RAPPC,BSIUL,TEHRI,TANDA2,ANTA_GF,JHAJJAR,UNCHAHAR2,DADRT2,DADRI_RF,UNCHAHAR4,PARBATI3,DADRI_GF,ANTA_LF,RIHAND2,KOLDAM,UNCHAHAR1,NJPC,SEWA2,CHAMERA2,AURY_GF,DADRI_LF,DADRI_CRF,KOTESHWR,AURY_RF,URI,SINGRAULI,DHAULIGNGA,KISHANGANGA,NAPP,CHAMERA3,RAMPUR,UNCHAHAR3,ANTA_CRF,TANAKPUR,RIHAND3,AURY_CRF,AURY_LF,BRBCL,KHSTPP-II,KHSTPP-I,TALA,FSTPP I & II,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,15.854185,41.183964,81.330123,31.297612,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,544.485600,40.923403,532.552194,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,11.541357,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,123.946934,28.710996,25.544484,13.756950,404.280558,38.62,0,0,0,0,0

48,11:45-12:00,0.000000,15.854185,41.183964,81.330123,31.297612,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,554.139586,40.923403,537.379194,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,11.541357,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,123.946934,28.710996,25.544484,13.756950,404.280558,38.62,0,0,0,0,0

49,12:00-12:15,0.000000,15.854185,41.183964,81.330123,31.297612,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,580.943931,40.923403,542.524776,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,11.473779,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,123.946934,28.710996,25.544484,13.756950,404.280558,38.62,0,0,0,0,0

50,12:15-12:30,0.000000,15.854185,41.183964,81.330123,31.297612,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,580.943931,40.923403,549.282576,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,11.473779,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,123.946934,28.710996,25.544484,13.756950,404.280558,38.62,0,0,0,0,0

51,12:30-12:45,0.000000,15.854185,41.183964,81.330123,31.297612,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,587.146626,40.923403,590.580361,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,16.329741,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,123.946934,28.710996,25.544484,13.756950,404.280558,67.58,0,0,0,0,0

52,12:45-13:00,0.000000,15.854185,41.183964,81.330123,31.297612,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,587.146626,40.923403,600.234361,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,16.329741,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,123.946934,28.710996,25.544484,13.756950,404.280558,67.58,0,0,0,0,0

53,13:00-13:15,0.000000,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,532.704717,40.923403,590.580361,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,16.329741,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,136.006421,28.710996,25.544484,13.756950,404.280558,72.40,0,0,0,0,0

54,13:15-13:30,0.000000,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,501.713553,40.923403,590.580361,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,16.329741,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,136.006421,28.710996,25.544484,13.756950,404.280558,72.40,0,0,0,0,0

55,13:30-13:45,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,503.126005,40.923403,590.580361,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,16.329741,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.710996,25.544484,13.756950,404.280558,72.40,0,0,0,0,0

56,13:45-14:00,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,559.863508,40.923403,590.580361,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,16.329741,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.710996,25.544484,13.756950,404.280558,72.40,0,0,0,0,0

57,14:00-14:15,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,587.146626,40.923403,625.789413,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,16.329741,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.710996,25.544484,13.756950,404.280558,77.23,0,0,0,0,0

58,14:15-14:30,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,630.551107,40.923403,663.017371,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.507684,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.710996,25.544484,13.756950,404.280558,77.23,0,0,0,0,0

59,14:30-14:45,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,630.551107,40.923403,663.017371,21.425991,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,14.474532,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.710996,25.544484,13.756950,404.280558,77.23,0,0,0,0,0

60,14:45-15:00,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,630.551107,40.923403,663.017371,21.425991,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,14.474532,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.710996,25.544484,13.756950,404.280558,77.23,0,0,0,0,0

61,15:00-15:15,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,630.551107,40.923403,663.017371,21.425991,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,14.474532,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.710996,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

62,15:15-15:30,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,630.551107,40.923403,663.017371,21.425991,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,14.474532,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.710996,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

63,15:30-15:45,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,630.553424,40.923403,663.017371,21.425991,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,14.474532,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.710996,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

64,15:45-16:00,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,630.553424,40.923403,663.017371,21.425991,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,14.474532,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.710996,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

65,16:00-16:15,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,630.553424,40.923403,663.017371,21.425991,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,14.474532,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.710996,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

66,16:15-16:30,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,630.553424,40.923403,663.017371,21.425991,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,14.474532,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.710996,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

67,16:30-16:45,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,630.553424,40.923403,663.017371,21.425991,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,14.474532,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.710996,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

68,16:45-17:00,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,630.553424,40.923403,663.017371,21.425991,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,14.474532,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.710996,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

69,17:00-17:15,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,630.553424,40.923403,663.017371,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,50.092675,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,131.651598,28.710996,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

70,17:15-17:30,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,630.553424,40.923403,663.017371,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,50.092675,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,131.651598,28.710996,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

71,17:30-17:45,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,630.553424,40.923403,663.017371,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,131.651598,28.710996,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

72,17:45-18:00,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,0.000000,0.000000,0.000000,630.553424,40.923403,663.017371,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,131.651598,28.710996,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

73,18:00-18:15,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,12.528961,0.000000,0.000000,630.553424,40.923403,663.017371,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,131.651598,28.710996,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

74,18:15-18:30,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,26.760888,0.000000,0.000000,630.553424,40.923403,663.017371,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,50.092675,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,15.726366,0.000000,14.480989,131.651598,28.710996,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

75,18:30-18:45,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,37.708524,0.000000,0.000000,630.553424,40.923403,663.017371,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,50.092675,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,4.366747,0.000000,14.480989,139.708869,28.127894,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

76,18:45-19:00,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,51.088968,0.000000,0.000000,630.553424,40.923403,663.017371,0.000000,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,0.000000,45.296568,134.489874,35.325627,0.000000,37.530118,28.063382,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,25.544484,13.756950,404.280558,90.51,0,0,0,0,0

77,19:00-19:15,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,57.170988,0.000000,0.000000,630.553424,40.923403,663.017371,67.527992,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,149.340091,15.257228,0.000000,0.000000,0.000000,0.000000,8.091017,42.112855,45.296568,134.489874,36.218333,0.000000,37.530118,29.504169,0.000000,25.477003,0.000000,9.398748,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,25.544484,13.756950,404.280558,67.58,0,0,0,0,0

78,19:15-19:30,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,57.170988,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,149.340091,15.257228,0.000000,0.000000,0.000000,0.000000,8.091017,46.130674,45.296568,134.489874,36.218333,0.000000,37.530118,29.504169,0.000000,25.477003,0.000000,9.398748,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,25.544484,13.756950,404.280558,67.58,0,0,0,0,0

79,19:30-19:45,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,57.170988,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,149.340091,15.257228,0.000000,0.000000,0.000000,0.000000,8.091017,46.130674,45.296568,134.489874,36.218333,0.000000,37.530118,29.504169,0.000000,25.477003,0.000000,9.398748,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,25.544484,13.756950,404.280558,67.58,0,0,0,0,0

80,19:45-20:00,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,57.170988,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,149.340091,15.257228,0.000000,0.000000,0.000000,0.000000,8.091017,46.130674,45.296568,134.489874,36.218333,0.000000,37.530118,29.504169,0.000000,25.477003,0.000000,9.398748,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,25.544484,13.756950,404.280558,67.58,0,0,0,0,0

81,20:00-20:15,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,57.170988,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,149.340091,15.257228,0.000000,0.000000,0.000000,0.000000,8.091017,46.130674,45.296568,134.489874,36.218333,0.000000,37.530118,29.504169,0.000000,25.477003,0.000000,9.398748,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,25.544484,13.756950,404.280558,62.75,0,0,0,0,0

82,20:15-20:30,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,57.170988,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,149.340091,15.257228,0.000000,0.000000,0.000000,0.000000,8.091017,46.130674,45.296568,134.489874,36.218333,0.000000,37.530118,29.504169,0.000000,25.477003,0.000000,9.398748,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,28.382760,13.756950,404.280558,62.75,0,0,0,0,0

83,20:30-20:45,0.960341,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,57.170988,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,149.340091,15.257228,0.000000,0.000000,0.000000,0.000000,8.091017,46.130674,45.296568,134.489874,36.218333,0.000000,37.530118,29.504169,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,28.382760,13.756950,404.280558,62.75,0,0,0,0,0

84,20:45-21:00,0.960341,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,53.521776,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,7.615075,46.130674,45.296568,134.489874,35.325627,0.000000,37.530118,28.057235,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,28.382760,13.756950,404.280558,62.75,0,0,0,0,0

85,21:00-21:15,0.960341,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,53.521776,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,15.515716,46.130674,45.296568,134.489874,35.325627,0.000000,37.530118,28.057235,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,28.382760,13.756950,404.280558,77.23,0,0,0,0,0

86,21:15-21:30,0.960341,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,53.521776,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,16.182035,46.130674,45.296568,134.489874,35.325627,0.000000,37.530118,28.057235,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,28.382760,13.756950,404.280558,77.23,0,0,0,0,0

87,21:30-21:45,0.960341,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,53.521776,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,16.182035,46.130674,45.296568,134.489874,35.325627,0.000000,37.530118,28.057235,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,28.382760,13.756950,404.280558,72.40,0,0,0,0,0

88,21:45-22:00,0.960341,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,53.521776,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,149.340091,15.257228,0.000000,0.000000,0.000000,0.000000,16.182035,46.130674,45.296568,134.489874,36.218333,0.000000,37.530118,29.504169,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,28.382760,13.756950,404.280558,72.40,0,0,0,0,0

89,22:00-22:15,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,53.521776,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,149.340091,15.257228,0.000000,0.000000,0.000000,0.000000,16.182035,46.130674,45.296568,134.489874,36.218333,0.000000,37.530118,29.504169,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,28.382760,13.756950,404.280558,72.40,0,0,0,0,0

90,22:15-22:30,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,57.170988,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,149.340091,15.257228,0.000000,0.000000,0.000000,0.000000,16.182035,46.130674,45.296568,134.489874,36.218333,0.000000,37.530118,29.504169,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,28.382760,13.756950,404.280558,72.40,0,0,0,0,0

91,22:30-22:45,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,57.170988,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,149.340091,15.257228,0.000000,0.000000,0.000000,0.000000,16.182035,46.130674,45.296568,134.489874,36.218333,0.000000,37.530118,29.504169,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,28.382760,13.756950,404.280558,62.75,0,0,0,0,0

92,22:45-23:00,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,57.170988,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,149.340091,15.257228,0.000000,0.000000,0.000000,0.000000,16.182035,46.130674,45.296568,134.489874,36.218333,0.000000,37.530118,29.504169,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,28.382760,13.756950,404.280558,57.92,0,0,0,0,0

93,23:00-23:15,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,53.521776,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,16.182035,46.130674,45.296568,134.489874,35.325627,0.000000,37.530118,28.057235,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,28.382760,13.756950,404.280558,57.92,0,0,0,0,0

94,23:15-23:30,0.627915,15.854185,41.183964,81.330123,30.793734,88.816800,0.000000,0.000000,49.003704,0.000000,53.521776,0.000000,0.000000,630.553424,40.923403,663.017371,69.833174,0.000000,0.000000,0.000000,0.000000,114.037875,0.000000,19.508031,147.648759,15.257228,0.000000,0.000000,0.000000,0.000000,16.182035,46.130674,45.296568,134.489874,35.325627,0.000000,37.530118,28.057235,0.000000,25.477003,0.000000,10.140755,119.386793,0.000000,0.000000,14.480989,142.411584,28.127894,28.382760,13.756950,404.280558,48.27,0,0,0,0,0

