Block,Time,BSIUL,CHAMERA2,CHAMERA3,DADRT2,DHAULIGNGA,CHAMERA1,UNCHAHAR1,UNCHAHAR3,UNCHAHAR4,URI2,UNCHAHAR2,URI,RIHAND2,RIHAND3,SEWA2,SINGRAULI,SINGRAULI_HYDRO,TANDA2,TEHRI,DULHASTI,KISHANGANGA,KOLDAM,KOTESHWR,NJPC,PARBATI3,RAMPUR,RAPPB,RIHAND1,RAPPC,NAPP,TANAKPUR,JHAJJAR,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,TALST2,VALLURNTECL,SIMHST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
50,12:15-12:30,0,27.909712,20.361855,688.249014,0,0,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,0,0,0,0,93.324174,56.429333,42.231425,9.4794,438.59606,84.9422,0,67.961315,0,0,0,81.520509,0,0,0,26.792932,12.280095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,40.9725,418.77

51,12:30-12:45,0,27.909712,20.361855,688.249014,9.57165,0,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,0,0,0,0,93.324174,56.429333,42.231425,9.4794,438.59606,84.9422,0,67.961315,0,0,0,81.520509,0,0,0,26.792932,12.280095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

52,12:45-13:00,0,27.909712,20.361855,688.249014,9.57165,0,22.034892,26.717786,0.814833,33.873497,43.050738,52.992,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,0,0,0,0,93.324174,56.429333,42.231425,9.4794,438.59606,84.9422,0,67.961315,0,0,0,81.520509,0,0,0,26.792932,12.280095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

53,13:00-13:15,0,27.909712,20.361855,688.249014,9.57165,0,22.034892,26.717786,0.814833,33.873497,43.050738,52.992,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,0,0,0,0,93.324174,56.429333,42.231425,1.7934,438.59606,84.9422,0,67.961315,0,0,0,81.520509,0,0,0,26.792932,12.280095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

54,13:15-13:30,0,27.909712,20.361855,688.249014,9.57165,0,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,0,0,0,0,93.324174,56.429333,42.231425,1.7934,438.59606,84.9422,0,67.961315,0,0,0,81.520509,0,0,0,26.792932,12.280095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

55,13:30-13:45,0,27.909712,20.361855,688.249014,9.57165,0,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,0,0,0,0,93.324174,56.429333,42.231425,9.4794,438.59606,84.9422,0,67.961315,0,0,0,81.520509,0,0,0,26.792932,12.280095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

56,13:45-14:00,0,27.909712,20.361855,688.249014,9.57165,0,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,0,0,0,0,93.324174,56.429333,42.231425,9.4794,438.59606,84.9422,0,67.961315,0,0,0,81.520509,0,0,0,26.792932,12.280095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

57,14:00-14:15,0,27.909712,20.361855,688.249014,9.57165,0,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,0,0,0,0,93.324174,56.429333,42.231425,1.1529,438.59606,84.9422,0,67.961315,0,0,0,82.685088,0,0,0,26.792932,11.163722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

58,14:15-14:30,0,27.909712,20.361855,688.249014,9.57165,0,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,0,0,0,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961314,0,0,0,82.685088,0,0,0,26.792932,11.163722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

59,14:30-14:45,0,27.909712,20.361855,688.249014,9.57165,0,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,0,0,0,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961314,0,0,0,82.685088,0,0,0,26.792932,10.047349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

60,14:45-15:00,0,27.909712,20.361855,688.249014,9.57165,0,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,21.798073,0,0.246045,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961314,0,0,0,82.685088,0,0,0,26.792932,10.047349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

61,15:00-15:15,0,41.864567,30.573592,688.249014,19.143301,13.035,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,23.779716,0,0.270246,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961314,0,0,0,82.685088,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

62,15:15-15:30,0,41.864567,30.573592,688.249014,19.143301,26.07,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,23.779716,0,0.270246,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961314,0,0,0,82.685088,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

63,15:30-15:45,0,41.864567,30.573592,688.249014,19.143301,26.07,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,23.779716,0,0.270246,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961314,0,0,0,82.685088,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

64,15:45-16:00,0,41.864567,30.573592,688.249014,19.143301,26.07,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,23.779716,0,0.270246,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961314,0,0,0,82.685088,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

65,16:00-16:15,0,41.864567,30.573592,688.249014,19.143301,26.07,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,23.779716,0,0.270246,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961314,0,0,0,82.685088,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

66,16:15-16:30,0,41.864567,30.573592,688.249014,19.143301,26.07,22.034892,26.717786,0.814833,33.873497,43.050738,52.992,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,23.779716,0,0.270246,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961314,0,0,0,82.685088,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

67,16:30-16:45,0,41.864567,30.573592,688.249014,19.143301,26.07,22.034892,26.717786,0.814833,33.873497,43.050738,52.992,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,23.779716,0,0.270246,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961314,0,0,0,82.685088,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

68,16:45-17:00,0,41.864567,30.573592,688.249014,19.143301,26.07,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,39.63286,0,0.451754,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961314,0,0,0,82.685088,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

69,17:00-17:15,0,41.864567,30.573592,688.249014,19.143301,26.07,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,8.757958,51.987208,1.456305,0,8.443451,73.419873,0,0.834938,0,93.324174,56.429333,42.231425,0.3843,438.59606,66.815,0,67.961314,0,0,0,82.685088,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

70,17:15-17:30,0,41.864567,30.573592,688.249014,19.143301,26.07,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,17.515916,51.987208,1.456305,0,8.443451,97.893164,0,1.113252,0,93.324174,56.429333,42.231425,0.3843,438.59606,66.815,0,67.961316,0,0,0,82.685089,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

71,17:30-17:45,0,41.864567,30.573592,688.249014,19.143301,26.07,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,17.515916,51.987208,1.456305,0.60728,8.443451,97.893164,0,1.113252,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961316,0,0,0,82.685087,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

72,17:45-18:00,0,41.864567,30.573592,688.249014,19.143301,26.07,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,17.515916,51.987208,1.456305,1.214559,8.443451,97.893164,0,1.113252,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961316,0,0,0,82.685088,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

73,18:00-18:15,0,41.864567,30.573592,688.249014,19.143301,26.07,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,17.515916,51.987208,1.456305,1.472193,8.443451,79.26572,0,0.899475,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961316,0,0,0,82.685087,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

74,18:15-18:30,0,41.864567,30.573592,688.249014,28.714951,26.07,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,17.515916,51.987208,1.456305,1.472193,8.443451,79.26572,0,0.899475,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961316,0,0,0,82.685087,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

75,18:30-18:45,0,41.864567,30.573592,688.249014,38.286601,37.92,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,17.515916,51.987208,1.456305,1.82184,8.443451,97.893164,3.347989,1.113252,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961315,0,0,0,82.685089,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

76,18:45-19:00,0,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.678088,51.987208,1.456305,2.429119,8.443451,133.760902,6.695978,1.520637,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961315,0,0,0,82.685089,0,0,0,26.792932,8.930978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

77,19:00-19:15,0,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,16.886901,146.839746,52.362552,1.645676,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

78,19:15-19:30,0,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,52.992,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,16.886901,146.839746,52.362552,1.645676,0,93.324174,56.429333,42.231425,0,438.59606,66.815,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

79,19:30-19:45,0,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,52.992,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,16.886901,146.839746,52.362552,1.645676,0,93.324174,56.429333,42.231425,0,438.59606,84.9422,0,67.961315,0,0,0,82.685087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

80,19:45-20:00,0,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,16.886901,146.839746,52.362552,1.645676,0,93.324174,56.429333,42.231425,0,438.59606,84.9422,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

81,20:00-20:15,0,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,16.886901,146.839746,52.362552,1.645676,0,93.324174,56.429333,42.231425,0,438.59606,84.9422,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

82,20:15-20:30,0,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,16.886901,138.71501,52.362552,1.577106,0,93.324174,56.429333,42.231425,0,438.59606,84.9422,0,67.961315,0,0,0,82.685087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

83,20:30-20:45,0,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,16.886901,138.71501,6.695978,1.577106,0,93.324174,56.429333,42.231425,0,438.59606,79.3646,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

84,20:45-21:00,0,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.456305,1.82184,16.680963,128.806795,3.347989,1.464168,0,93.324174,56.429333,42.231425,0,438.59606,79.3646,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

85,21:00-21:15,0,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.456305,1.82184,16.680963,128.806795,3.347989,1.464168,0,93.324174,56.429333,42.231425,0,438.59606,79.3646,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

86,21:15-21:30,0,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.456305,1.82184,16.680963,128.806795,3.347989,1.464168,0,93.324174,56.429333,42.231425,0,438.59606,79.3646,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

87,21:30-21:45,0,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.456305,1.82184,16.680963,128.806795,3.347989,1.464168,0,93.324174,56.429333,42.231425,0,438.59606,79.3646,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

88,21:45-22:00,0,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,17.504715,146.839746,3.347989,1.645676,0,93.324174,56.429333,42.231425,0,438.59606,79.3646,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

89,22:00-22:15,0,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,17.504715,146.839746,3.347989,1.645676,0,93.324174,56.429333,42.231425,1.5372,438.59606,79.3646,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

90,22:15-22:30,0,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,17.504715,146.839746,3.347989,1.645676,0,93.324174,56.429333,42.231425,1.5372,438.59606,79.3646,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

91,22:30-22:45,0,41.864567,30.573592,688.249014,38.375382,37.92,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,17.504715,146.839746,0,1.645676,0,93.324174,56.429333,42.231425,1.5372,438.59606,79.3646,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

92,22:45-23:00,0,41.864567,30.573592,688.249014,38.375382,37.92,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,17.504715,146.839746,0,1.645676,0,93.324174,56.429333,42.231425,1.5372,438.59606,79.3646,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

93,23:00-23:15,0,41.864567,30.573592,688.249014,38.375382,37.92,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.273875,51.987208,1.456305,1.82184,16.886901,140.696653,0,1.601308,0,93.324174,56.429333,42.231425,1.5372,438.59606,79.3646,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

94,23:15-23:30,0,41.864567,30.573592,688.249014,38.375382,37.92,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.273875,51.987208,1.456305,1.214559,16.886901,128.806795,0,1.464168,0,93.324174,56.429333,42.231425,1.5372,438.59606,79.3646,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

95,23:30-23:45,0,41.864567,30.573592,688.249014,38.375382,37.92,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.273875,51.987208,1.456305,0.60728,16.886901,128.806795,0,1.464168,0,93.324174,56.429333,42.231425,1.5372,438.59606,79.3646,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

96,23:45-24:00,0,41.864567,30.573592,688.249014,36.205808,37.92,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.273875,51.987208,1.456305,0.60728,16.886901,128.806795,0,1.464168,0,93.324174,56.429333,42.231425,1.5372,438.59606,79.3646,0,67.961315,0,0,0,82.685088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,39.455,418.77

