Block,Time,UNCHAHAR4,RAPPB,RIHAND1,DADRT2,BSIUL,TANDA2,DADRI_RF,DADRI_LF,ANTA_CRF,ANTA_GF,TEHRI,JHAJJAR,TANAKPUR,SINGRAULI,DULHASTI,UNCHAHAR2,RIHAND2,CHAMERA2,ANTA_RF,URI,RIHAND3,URI2,SEWA2,AURY_GF,AURY_RF,RAPPC,KOTESHWR,UNCHAHAR3,PARBATI3,AURY_CRF,NJPC,UNCHAHAR1,ANTA_LF,SINGRAULI_HYDRO,KOLDAM,DHAULIGNGA,KISHANGANGA,DADRI_CRF,SALAL,DADRI_GF,RAMPUR,CHAMERA1,CHAMERA3,NAPP,AURY_LF,FSTPP I & II,KHSTPP-II,SASAN,KHSTPP-I,TALA,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
33,08:00-08:15,0.000000,0.000000,88.439600,656.403640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,208.602100,2.462851,118.600388,47.523361,40.749603,113.553562,25.320719,0.000000,6.367651,118.879765,5.172563,0.000000,0.000000,0.000000,52.211279,17.061152,14.226855,0.000000,0.000000,72.828088,5.881522,0.000000,0.570080,0.000000,7.619264,0.000000,0.000000,2.234061,0.000000,0.000000,8.353697,18.606615,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,12.677624,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,88.439600,656.692030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,208.602100,2.462851,118.600388,47.523361,40.749603,113.553562,25.320719,0.000000,6.367651,118.879765,5.172563,0.000000,0.000000,0.000000,52.211279,17.061152,14.226855,0.000000,0.000000,36.414044,5.881522,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,12.677624,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,88.439600,582.061286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,208.602100,2.462851,118.600388,47.523361,40.749603,113.553562,25.320719,0.000000,6.367651,118.879765,5.172563,0.000000,0.000000,0.000000,52.211279,17.061152,14.226855,0.000000,0.000000,22.485672,5.881522,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,12.677624,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,88.439600,582.061286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,208.602100,2.462851,118.600388,31.682241,40.749603,113.553562,12.660359,0.000000,7.428926,118.879765,5.172563,0.000000,0.000000,0.000000,52.211279,17.061152,14.226855,0.000000,0.000000,18.480127,5.881522,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,12.677624,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,88.439600,510.094964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,208.602100,2.462851,118.600388,31.682241,40.749603,113.553562,12.660359,0.000000,38.205907,118.879765,23.793790,0.000000,0.000000,0.000000,52.211279,17.061152,14.226855,0.000000,0.000000,0.000000,5.881522,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,12.677624,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,88.439600,476.804800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,208.602100,2.462851,118.600388,31.682241,40.749603,113.553562,12.660359,0.000000,38.205907,118.879765,23.793790,0.000000,0.000000,0.000000,52.211279,17.061152,14.226855,0.000000,0.000000,0.000000,5.881522,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,12.677624,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,88.439600,496.030800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,208.602100,2.462851,118.600388,15.841120,40.749603,113.553562,0.000000,0.000000,7.428926,118.879765,23.793790,0.000000,0.000000,0.000000,52.211279,17.061152,14.226855,0.000000,0.000000,0.000000,5.881522,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,88.439600,500.837300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.917579,208.602100,2.462851,118.600388,15.841120,40.749603,113.553562,0.000000,0.000000,6.367651,118.879765,23.793790,0.000000,0.000000,0.000000,52.211279,17.061152,14.226855,0.000000,0.000000,0.000000,5.881522,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,12.287337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,88.439600,517.179400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.958789,198.027800,2.462851,118.600388,15.841120,35.205690,113.553562,0.000000,0.000000,6.367651,118.879765,23.793790,0.000000,0.000000,0.000000,52.211279,17.061152,8.307869,0.000000,0.000000,0.000000,3.936765,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,68.138867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,88.439600,520.063300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.958789,198.027800,2.462851,118.600388,15.841120,35.205690,113.553562,0.000000,0.000000,6.367651,118.879765,23.793790,0.000000,0.000000,0.000000,52.211279,17.061152,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,68.138867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,88.439600,525.831100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.267428,155.730600,2.462851,118.600388,0.000000,35.205690,113.553562,0.000000,0.000000,6.367651,118.879765,9.051985,0.000000,0.000000,0.000000,52.211279,17.061152,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,68.138867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,88.439600,530.637600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,155.730600,2.462851,118.600388,0.000000,35.205690,113.553562,0.000000,0.000000,6.367651,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,17.061152,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,68.138867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,88.439600,513.334200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,155.730600,3.694276,118.600388,0.000000,35.205690,113.553562,0.000000,0.000000,6.367651,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,17.061152,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,12.287337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,88.439600,493.146900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,3.694276,118.600388,0.000000,35.205690,113.553562,0.000000,0.000000,6.367651,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,17.061152,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,88.439600,471.037000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,1.847138,118.600388,0.000000,35.205690,113.553562,0.000000,0.000000,38.205907,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,17.061152,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

