Block,Time,URI2,TEHRI,RIHAND3,KOLDAM,DADRI_CRF,AURY_LF,RAPPC,SEWA2,DHAULIGNGA,ANTA_RF,AURY_CRF,ANTA_GF,AURY_RF,NAPP,RIHAND1,ANTA_LF,ANTA_CRF,KISHANGANGA,UNCHAHAR2,AURY_GF,DADRT2,SINGRAULI,RAMPUR,CHAMERA2,PARBATI3,UNCHAHAR4,CHAMERA1,CHAMERA3,TANDA2,RIHAND2,DADRI_RF,RAPPB,DADRI_GF,SALAL,BSIUL,TANAKPUR,KOTESHWR,UNCHAHAR1,DULHASTI,NJPC,JHAJJAR,URI,DADRI_LF,UNCHAHAR3,SINGRAULI_HYDRO,TALA,KHSTPP-I,BRBCL,KHSTPP-II,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,36.552984,0.000000,124.531657,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,92.560332,0.000000,0.000000,5.364151,24.615189,0.000000,366.482391,143.041494,0.000000,15.595928,0.000000,0.000000,0.000000,11.189282,5.109904,118.618744,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,8.896951,12.447717,38.057675,0.000000,359.268750,33.548407,0.000000,15.389184,0.752147,0.000000,35.714255,19.293970,114.286273,11.397930,325.586250,0,0,0,0,0

49,12:00-12:15,36.552984,0.000000,125.583654,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,93.342248,0.000000,0.000000,5.364151,24.615189,0.000000,366.482391,144.249855,0.000000,15.595928,0.000000,0.000000,0.000000,11.189282,5.153070,119.620791,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,8.896951,12.447717,38.057675,0.000000,359.268750,33.548407,0.000000,15.389184,0.752147,0.000000,35.714255,19.293970,114.286273,11.397930,325.586250,0,0,0,0,0

50,12:15-12:30,36.552984,0.000000,125.278858,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,93.115702,0.000000,0.000000,5.364151,24.615189,0.000000,366.482391,143.899755,0.000000,15.595928,0.000000,0.000000,0.000000,11.189282,5.140564,119.330468,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,8.896951,12.447717,38.057675,0.000000,359.268750,33.548407,0.000000,15.389184,0.752147,0.000000,35.714255,19.293970,114.286273,11.397930,325.586250,0,0,0,0,0

51,12:30-12:45,36.552984,0.000000,124.814018,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,92.770202,0.000000,0.000000,5.364151,24.615189,0.000000,366.482391,143.365823,0.000000,15.595928,0.000000,0.000000,0.000000,11.189282,5.121490,118.887699,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,8.896951,12.640657,38.057675,0.000000,359.268750,33.548407,0.000000,15.582124,0.752147,0.000000,35.714255,19.293970,114.286273,9.743470,325.586250,0,0,0,0,0

52,12:45-13:00,36.552984,0.000000,124.081653,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,92.225858,0.000000,0.000000,5.364151,24.615189,0.000000,366.482391,142.524602,0.000000,15.595928,0.000000,0.000000,0.000000,11.189282,5.091439,118.190108,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,8.896951,12.640657,38.057675,0.000000,359.268750,39.406066,0.000000,15.582124,0.752147,0.000000,35.714255,19.293970,114.286273,9.743470,369.976190,0,0,0,0,0

53,13:00-13:15,36.552984,0.000000,124.105635,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,92.243684,0.000000,0.000000,5.364151,24.615189,0.000000,366.482391,142.552150,0.000000,15.595928,0.000000,0.000000,0.000000,11.189282,5.092423,118.212952,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,0.000000,12.640657,38.057675,0.000000,359.268750,39.406066,0.000000,15.582124,0.752147,0.000000,29.698868,19.293970,124.254904,9.753117,381.876828,0,0,0,0,0

54,13:15-13:30,36.552984,0.000000,123.653905,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,91.907927,0.000000,0.000000,5.364151,24.615189,0.000000,366.482391,142.033276,0.000000,15.595928,0.000000,0.000000,0.000000,11.189282,5.073887,117.782669,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,0.000000,12.640657,38.057675,0.000000,359.268750,39.406066,0.000000,15.582124,0.752147,0.000000,35.714255,19.293970,142.584204,9.753117,380.997663,0,0,0,0,0

55,13:30-13:45,36.552984,0.000000,123.550539,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,91.831099,0.000000,0.000000,5.364151,33.122685,0.000000,366.482391,141.914546,0.000000,15.595928,0.000000,0.000000,0.000000,0.000000,5.069645,117.684211,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,0.000000,16.469069,38.057675,0.000000,367.230130,33.548407,0.000000,20.585540,0.752147,0.000000,44.761192,19.293970,142.584204,11.280816,372.293057,0,0,0,0,0

56,13:45-14:00,36.552984,0.000000,122.952966,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,91.386942,0.000000,0.000000,5.364151,33.122685,0.000000,366.482391,141.228152,0.000000,15.595928,0.000000,0.000000,0.000000,0.000000,5.045125,117.115011,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,0.000000,16.469069,38.057675,0.000000,367.230130,33.548407,0.000000,20.585540,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,325.586250,0,0,0,0,0

57,14:00-14:15,36.552984,0.000000,122.786912,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,91.263520,0.000000,0.000000,5.364151,33.122685,0.000000,366.482391,141.037417,0.000000,15.595928,0.000000,0.000000,0.000000,0.000000,5.038312,116.956842,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,0.000000,16.469069,38.057675,0.000000,367.230130,33.548407,0.000000,20.585540,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,325.586250,0,0,0,0,0

58,14:15-14:30,36.552984,0.000000,122.682036,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,91.185569,0.000000,0.000000,5.364151,38.723637,0.000000,366.482391,140.916953,0.000000,15.595928,0.000000,0.000000,0.000000,0.000000,5.034009,116.856945,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,0.000000,19.378797,38.057675,0.000000,367.230130,33.548407,0.000000,24.054409,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,325.586250,0,0,0,0,0

59,14:30-14:45,36.552984,0.000000,122.296758,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,90.899204,0.000000,0.000000,5.364151,38.723637,0.000000,366.482391,140.474408,0.000000,15.595928,0.000000,0.000000,13.553418,0.000000,5.018200,116.489961,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,0.000000,19.378797,38.057675,0.000000,366.033902,33.548407,0.000000,24.054409,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,325.586250,0,0,0,0,0

60,14:45-15:00,36.552984,0.000000,122.084017,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,90.741081,0.000000,0.000000,5.364151,38.723637,0.000000,366.482391,140.230046,0.000000,15.595928,0.000000,0.000000,13.553418,0.000000,5.009470,116.287321,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,0.000000,19.378797,38.057675,0.000000,402.924030,33.548407,0.000000,24.054409,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,325.586250,0,0,0,0,0

61,15:00-15:15,36.552984,0.000000,125.098557,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,92.981690,0.000000,0.000000,5.364151,43.021517,0.000000,366.482391,143.692654,0.000000,15.595928,0.000000,0.000000,13.553418,0.000000,5.133166,119.158727,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,0.000000,21.680029,38.057675,0.000000,466.201115,39.406066,0.000000,26.478741,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,333.424438,0,0,0,0,0

62,15:15-15:30,36.552984,0.000000,125.970622,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,366.482391,144.694340,0.000000,15.595928,0.000000,0.000000,25.149729,0.000000,5.168948,119.989386,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,0.000000,21.831161,38.057675,0.000000,475.848115,39.406066,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,342.558941,0,0,0,0,0

63,15:30-15:45,36.552984,0.000000,125.970622,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,383.846991,144.694340,0.000000,15.595928,0.000000,0.000000,26.673955,11.189282,5.168948,119.989386,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,0.000000,21.831161,38.057675,0.000000,495.142115,39.406066,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,350.155953,0,0,0,0,0

64,15:45-16:00,36.552984,0.000000,125.970622,0.000000,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,440.069707,144.694340,0.000000,15.595928,0.000000,0.000000,27.106835,11.189282,5.168948,119.989386,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,0.000000,21.831161,38.057675,0.000000,504.789115,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,357.752966,0,0,0,0,0

65,16:00-16:15,36.552984,0.000000,125.970622,0.000000,0.000000,0.000000,33.200284,18.136955,10.475536,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,486.606835,144.694340,0.000000,15.595928,0.000000,0.000000,27.106835,11.189282,5.168948,119.989386,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,0.000000,21.831161,38.057675,0.000000,514.436115,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.180718,142.584204,11.397930,365.349978,0,0,0,0,0

66,16:15-16:30,36.552984,0.000000,125.970622,0.000000,0.000000,0.000000,33.200284,18.136955,10.475536,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,533.134316,144.694340,0.906282,15.595928,0.000000,0.000000,27.106835,11.189282,5.168948,119.989386,0.000000,0.000000,0.000000,36.992386,12.581232,0.000000,0.000000,21.831161,38.057675,23.649629,514.436115,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,372.946991,0,0,0,0,0

67,16:30-16:45,36.552984,0.000000,125.970622,0.000000,0.000000,0.000000,33.200284,18.136955,10.475536,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,579.671444,144.694340,0.906282,15.595928,0.000000,0.000000,27.106835,11.189282,5.168948,119.989386,0.000000,0.000000,0.000000,25.782572,12.581232,0.000000,0.000000,21.831161,38.057675,23.649629,514.436115,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,380.544003,0,0,0,0,0

68,16:45-17:00,36.552984,0.000000,125.970622,0.000000,0.000000,0.000000,33.200284,18.136955,10.475536,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,642.288438,144.694340,0.906282,15.595928,0.000000,0.000000,27.106835,11.189282,5.168948,119.989386,0.000000,0.000000,0.000000,25.782572,12.581232,0.000000,0.000000,21.831161,38.057675,23.649629,514.436115,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,388.141016,0,0,0,0,0

69,17:00-17:15,36.552984,0.000000,125.970622,0.000000,0.000000,0.000000,33.200284,18.136955,10.475536,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,642.227076,144.694340,0.906282,31.191856,0.000000,0.000000,38.105650,11.189282,5.168948,119.989386,0.000000,0.000000,0.000000,25.782572,12.581232,0.000000,8.896951,21.831161,38.057675,23.649629,514.436115,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,395.738028,0,0,0,0,0

70,17:15-17:30,36.552984,0.000000,125.970622,0.000000,0.000000,0.000000,33.200284,18.136955,10.475536,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,660.195629,144.694340,0.906282,31.191856,0.000000,0.000000,38.105650,11.189282,5.168948,119.989386,0.000000,0.000000,0.000000,25.782572,12.581232,0.000000,8.896951,21.831161,38.057675,23.649629,514.436115,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,402.813572,0,0,0,0,0

71,17:30-17:45,36.552984,10.761598,125.970622,1.807556,0.000000,0.000000,33.200284,18.136955,10.475536,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,660.195629,144.694340,1.663993,31.191856,0.000000,0.000000,38.867763,11.189282,5.168948,119.989386,0.000000,0.000000,0.000000,25.782572,6.290616,0.000000,8.896951,21.831161,38.057675,42.999326,495.142115,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,403.987419,0,0,0,0,0

72,17:45-18:00,36.552984,21.523197,125.970622,1.807556,0.000000,0.000000,33.200284,18.136955,10.475536,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,660.195629,144.694340,2.659416,31.191856,0.000000,0.000000,40.660253,22.378566,5.168948,119.989386,0.000000,0.000000,0.000000,25.782572,6.290616,0.000000,8.896951,21.831161,38.057675,68.798922,475.848115,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,142.584204,11.397930,403.987419,0,0,0,0,0

73,18:00-18:15,36.552984,32.284795,125.970622,3.615112,0.000000,0.000000,33.200284,18.136955,10.475536,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,664.404274,144.694340,3.105128,31.191856,0.000000,0.000000,40.660253,22.378566,5.168948,119.989386,0.000000,0.000000,0.000000,25.782572,12.581232,0.000000,8.896951,21.831161,57.086511,80.623737,524.083115,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.064440,11.397930,403.987419,0,0,0,0,0

74,18:15-18:30,36.552984,43.046394,125.970622,3.841056,0.000000,0.000000,33.200284,18.136955,20.951074,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,664.404274,144.694340,4.561122,31.191856,0.000000,0.000000,40.660253,22.378566,5.168948,119.989386,0.000000,0.000000,0.000000,38.673858,12.581232,0.494312,8.896951,21.831161,57.086511,118.248147,524.083115,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,11.397930,403.987419,0,0,0,0,0

75,18:30-18:45,37.613562,43.046394,125.970622,8.947402,0.000000,0.000000,33.200284,18.136955,31.426610,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.461681,43.321421,0.000000,594.463524,144.694340,5.927972,46.787784,0.000000,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,76.574239,18.871847,7.538262,10.009069,21.831161,57.086511,153.722591,524.083115,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

76,18:45-19:00,37.613562,43.046394,125.970622,8.947402,0.000000,0.000000,33.200284,18.136955,41.999311,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.461681,43.321421,0.000000,592.836223,144.694340,5.927972,46.787784,3.679721,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,76.574239,18.871847,7.538262,10.009069,21.831161,57.086511,153.722591,524.083115,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

77,19:00-19:15,37.613562,43.046394,125.970622,8.947402,0.000000,0.000000,33.200284,18.136955,41.999311,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.461681,43.321421,0.000000,649.521982,144.694340,5.927972,46.787784,18.904932,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,76.574239,18.871847,7.538262,10.009069,21.831161,57.086511,153.722591,615.251264,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

78,19:15-19:30,37.613562,43.046394,125.970622,8.947402,0.000000,0.000000,33.200284,18.136955,41.999311,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.461681,43.321421,0.000000,664.404274,144.694340,5.927972,46.787784,37.809862,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,76.574239,18.871847,7.538262,10.009069,21.831161,57.086511,153.722591,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

79,19:30-19:45,37.613562,43.046394,125.970622,8.947402,0.000000,0.000000,33.200284,18.136955,41.999311,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.461681,43.321421,0.000000,664.404274,144.694340,5.927972,46.787784,37.809862,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,76.574239,18.871847,6.178904,10.009069,21.831161,57.086511,153.722591,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

80,19:45-20:00,37.613562,43.046394,125.970622,8.947402,0.000000,0.000000,33.200284,18.136955,41.999311,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.461681,43.321421,0.000000,664.404274,144.694340,5.927972,46.787784,37.809862,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,76.574239,18.871847,6.178904,10.009069,21.831161,57.086511,153.722591,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

81,20:00-20:15,37.613562,43.046394,125.970622,8.947402,0.000000,0.000000,33.200284,18.136955,41.999311,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.461681,43.321421,0.000000,664.404274,144.694340,5.927972,46.787784,37.809862,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,24.661591,18.871847,6.178904,10.009069,21.831161,57.086511,153.722591,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

82,20:15-20:30,37.613562,43.046394,125.970622,8.947402,0.000000,0.000000,33.200284,18.136955,41.999311,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.461681,43.321421,0.000000,664.404274,144.694340,5.927972,46.787784,18.904932,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,24.661591,18.871847,6.178904,10.009069,21.831161,57.086511,153.722591,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

83,20:30-20:45,36.552984,43.046394,125.970622,6.710552,0.000000,0.000000,33.200284,18.136955,31.426610,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,664.404274,144.694340,5.125690,46.787784,3.679721,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,24.661591,12.581232,0.000000,8.896951,21.831161,57.086511,132.760419,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

84,20:45-21:00,36.552984,43.046394,125.970622,6.710552,0.000000,0.000000,33.200284,18.136955,31.426610,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,664.404274,144.694340,4.977120,46.787784,0.000000,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,24.661591,12.581232,0.000000,8.896951,21.831161,57.086511,128.997978,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

85,21:00-21:15,36.552984,43.046394,125.970622,6.710552,0.000000,0.000000,33.200284,18.136955,31.426610,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,664.114864,144.694340,4.977120,46.787784,0.000000,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,24.661591,12.581232,0.000000,8.896951,21.831161,57.086511,128.997978,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

86,21:15-21:30,36.552984,43.046394,125.970622,6.710552,0.000000,0.000000,33.200284,18.136955,31.426610,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,664.114864,144.694340,4.977120,46.787784,0.000000,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,24.661591,12.581232,0.000000,8.896951,21.831161,57.086511,128.997978,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.110428,143.065010,9.657131,403.987419,0,0,0,0,0

87,21:30-21:45,36.552984,43.046394,125.970622,6.710552,0.000000,0.000000,33.200284,18.136955,31.426610,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,664.114864,144.694340,5.125690,46.787784,0.000000,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,24.661591,12.581232,0.000000,8.896951,21.831161,57.086511,132.760419,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

88,21:45-22:00,37.613562,43.046394,125.970622,8.947402,0.000000,0.000000,33.200284,18.136955,31.426610,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.461681,43.321421,0.000000,664.114864,144.694340,5.125690,46.787784,0.000000,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,24.661591,18.871847,1.730093,28.359029,21.831161,57.086511,132.760419,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.040137,143.065010,9.657131,403.987419,0,0,0,0,0

89,22:00-22:15,37.613562,43.046394,125.970622,8.947402,0.000000,0.000000,33.200284,18.136955,31.426610,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.461681,43.321421,0.000000,664.114864,144.694340,5.927972,46.787784,0.000000,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,25.782572,18.871847,1.730093,28.359029,21.831161,57.086511,153.722591,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

90,22:15-22:30,37.613562,43.046394,125.970622,8.947402,0.000000,0.000000,33.200284,18.136955,31.426610,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.461681,43.321421,0.000000,664.114864,144.694340,5.913115,46.787784,0.000000,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,76.574239,18.871847,1.730093,28.359029,21.831161,57.086511,153.185099,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

91,22:30-22:45,37.613562,43.046394,125.970622,8.947402,0.000000,0.000000,33.200284,18.136955,31.426610,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.461681,43.321421,0.000000,664.114864,144.694340,5.125690,46.787784,0.000000,0.000000,40.660253,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,76.574239,18.871847,1.730093,28.359029,21.831161,57.086511,132.760419,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

92,22:45-23:00,36.552984,43.046394,125.970622,6.710552,0.000000,0.000000,33.200284,18.136955,20.951074,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,664.114864,144.694340,3.729125,46.787784,0.000000,0.000000,38.105650,22.378566,5.168948,119.989386,0.000000,0.000000,0.000000,40.355330,12.581232,0.000000,18.906020,21.831161,57.086511,96.748484,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,9.657131,403.987419,0,0,0,0,0

93,23:00-23:15,36.552984,43.046394,125.970622,6.710552,0.000000,0.000000,33.200284,18.136955,10.475536,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,664.114864,144.694340,3.729125,46.787784,0.000000,0.000000,38.105650,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,38.673858,12.581232,0.000000,18.906020,21.831161,57.086511,96.748484,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,10.390476,403.987419,0,0,0,0,0

94,23:15-23:30,36.552984,43.046394,125.970622,6.710552,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,664.114864,144.694340,2.495989,46.787784,0.000000,0.000000,38.105650,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,38.673858,12.581232,0.000000,18.906020,21.831161,57.086511,64.498989,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,19.293970,143.065010,10.459277,403.987419,0,0,0,0,0

95,23:30-23:45,36.552984,43.046394,125.970622,4.473702,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,664.114864,144.694340,1.663993,46.787784,0.000000,0.000000,38.105650,33.601710,5.168948,119.989386,0.000000,0.000000,0.000000,38.673858,12.581232,0.000000,18.906020,21.831161,38.057675,42.999326,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,18.884027,143.065010,10.459277,403.987419,0,0,0,0,0

96,23:45-24:00,36.552984,43.046394,125.970622,1.920529,0.000000,0.000000,33.200284,18.136955,0.000000,0.000000,0.000000,0.000000,0.000000,49.785633,93.629868,0.000000,0.000000,5.364151,43.321421,0.000000,664.114864,144.694340,0.831996,46.787784,0.000000,0.000000,38.105650,22.378566,5.168948,119.989386,0.000000,0.000000,0.000000,38.673858,12.581232,0.000000,18.906020,21.831161,38.057675,21.499663,650.996760,33.548407,0.000000,26.663325,0.752147,0.000000,44.761192,18.312727,143.065010,10.459277,403.987419,0,0,0,0,0

