Block,Time,URI2,ANTA_LF,AURY_GF,RIHAND2,KOLDAM,UNCHAHAR3,UNCHAHAR1,NAPP,RIHAND3,RAPPB,AURY_LF,CHAMERA1,CHAMERA2,SINGRAULI_HYDRO,URI,ANTA_GF,SEWA2,DADRI_CRF,SINGRAULI,JHAJJAR,UNCHAHAR4,UNCHAHAR2,DADRI_LF,DADRI_GF,PARBATI3,DULHASTI,NJPC,ANTA_CRF,TANDA2,BSIUL,RAMPUR,DADRI_RF,KOTESHWR,AURY_CRF,SALAL,RIHAND1,DADRT2,ANTA_RF,RAPPC,AURY_RF,DHAULIGNGA,TEHRI,CHAMERA3,KISHANGANGA,TANAKPUR,TALA,KHSTPP-II,SASAN,FSTPP I & II,KHSTPP-I,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,4.529288,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.062048,0.000000,0.000000,0.000000,114.718500,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,88.504000,653.380780,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.096560,402.856740,19.942260,41.213138,18.580577,0,0,0,0,0

49,12:00-12:15,4.529288,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.062048,0.000000,0.000000,0.000000,114.718500,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.341413,88.504000,653.380780,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.096560,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

50,12:15-12:30,4.529288,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.062048,0.000000,0.000000,0.000000,114.718500,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.341413,88.504000,626.462577,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.096560,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

51,12:30-12:45,8.023311,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,25.489152,0.000000,0.000000,0.000000,114.718500,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.341413,88.504000,597.383337,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.167740,402.856740,19.942260,41.213138,18.166196,0,0,0,0,0

52,12:45-13:00,8.023311,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,25.489152,0.000000,0.000000,0.000000,114.718500,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.341413,88.504000,584.134577,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.187940,402.856740,19.942260,41.213138,17.655204,0,0,0,0,0

53,13:00-13:15,4.529288,0.000000,0.000000,113.636250,0.000000,23.044532,19.146746,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,2.124096,0.000000,0.000000,0.000000,114.718500,400.146401,0.000000,36.193326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.341413,88.504000,578.959017,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136.233630,402.856740,17.762945,41.213138,19.072711,0,0,0,0,0

54,13:15-13:30,4.529288,0.000000,0.000000,113.636250,0.000000,22.642594,18.439327,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.593072,0.000000,0.000000,0.000000,114.718500,400.146401,0.000000,35.972066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.341413,88.504000,578.959017,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,141.910031,402.856740,17.657125,41.213138,18.043868,0,0,0,0,0

55,13:30-13:45,4.529288,0.000000,0.000000,113.636250,0.000000,22.642594,18.439327,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.593072,0.000000,0.000000,0.000000,114.718500,400.146401,0.000000,35.972066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.341413,88.504000,578.959017,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,141.910031,402.856740,17.657125,41.213138,19.240016,0,0,0,0,0

56,13:45-14:00,4.529288,0.000000,0.000000,113.636250,0.000000,22.642594,18.439327,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,1.593072,0.000000,0.000000,0.000000,114.718500,400.146401,0.000000,35.972066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.341413,88.504000,578.959017,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,141.910031,402.856740,17.657125,41.213138,19.240016,0,0,0,0,0

57,14:00-14:15,4.529288,0.000000,0.000000,113.636250,0.000000,22.642594,18.439327,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,2.124096,0.000000,0.000000,0.000000,114.718500,400.146401,0.000000,35.972066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.341413,88.504000,578.959017,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,141.910031,402.856740,17.657125,41.213138,19.240016,0,0,0,0,0

58,14:15-14:30,4.529288,0.000000,0.000000,113.636250,0.000000,22.642594,18.439327,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,2.124096,0.000000,0.000000,0.000000,114.718500,400.146401,0.000000,35.972066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.341413,88.504000,578.959017,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,141.910031,402.856740,17.657125,41.213138,18.799819,0,0,0,0,0

59,14:30-14:45,8.023311,0.000000,0.000000,113.636250,0.000000,22.642594,18.439327,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,35.047584,0.000000,0.000000,0.000000,114.718500,400.146401,0.000000,35.972066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.273010,0.000000,0.000000,0.000000,0.000000,1.341413,83.694000,578.959017,0.000000,52.493454,0.000000,0.000000,13.575744,0.000000,0.000000,0.985858,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

60,14:45-15:00,8.023311,0.000000,0.000000,113.636250,0.000000,22.642594,18.439327,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,35.047584,0.000000,0.000000,0.000000,114.718500,400.146401,0.000000,40.778845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.273010,0.000000,0.000000,0.000000,0.000000,1.341413,83.694000,578.959017,0.000000,52.493454,0.000000,0.000000,13.575744,0.000000,0.000000,0.985858,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

61,15:00-15:15,8.023311,0.000000,0.000000,113.636250,0.000000,25.386915,20.986810,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,2.124096,0.000000,0.000000,0.000000,114.718500,400.146401,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.273010,0.000000,0.000000,0.000000,0.000000,1.341413,83.694000,578.959017,0.000000,52.493454,0.000000,0.000000,13.575744,0.000000,0.000000,0.985858,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

62,15:15-15:30,8.023311,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.846541,2.124096,0.000000,0.000000,0.000000,114.718500,400.146401,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.273010,0.000000,0.000000,0.000000,0.000000,1.341413,83.694000,578.959017,0.000000,52.493454,0.000000,0.000000,27.272700,0.000000,0.000000,0.985858,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

63,15:30-15:45,8.023311,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,2.124096,0.000000,0.000000,0.000000,119.793014,400.146401,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.341413,83.694000,578.959017,0.000000,52.493454,0.000000,0.000000,27.272700,0.000000,0.000000,0.985858,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

64,15:45-16:00,8.023311,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,2.124096,0.000000,0.000000,0.000000,120.815175,400.146401,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.341413,83.694000,578.959017,0.000000,52.493454,0.000000,0.000000,41.818140,0.000000,0.000000,0.985858,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

65,16:00-16:15,8.023311,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,2.124096,0.000000,0.000000,0.000000,120.815175,417.671335,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.341413,83.694000,653.366284,0.000000,52.493454,0.000000,0.000000,41.818140,0.000000,0.000000,0.985858,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

66,16:15-16:30,8.023311,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,2.124096,0.000000,0.000000,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.341413,83.694000,653.380780,0.000000,52.493454,0.000000,0.000000,41.818140,0.000000,0.000000,0.985858,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

67,16:30-16:45,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,2.124096,0.000000,0.000000,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,21.864336,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,653.380780,0.000000,52.493454,0.000000,0.000000,41.818140,0.000000,0.000000,0.985858,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

68,16:45-17:00,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,2.124096,0.000000,0.000000,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,44.639686,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,653.380780,0.000000,52.493454,0.000000,0.000000,42.545412,0.000000,0.000000,0.985858,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

69,17:00-17:15,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,2.124096,0.000000,0.000000,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,67.415036,0.000000,0.000000,0.000000,0.000000,0.000000,17.452989,0.000000,1.341413,83.694000,653.380780,0.000000,52.493454,0.000000,7.624812,42.545412,0.000000,0.000000,0.000000,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

70,17:15-17:30,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,6.763822,3.205865,0.791332,2.124096,0.000000,2.821161,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,90.008183,0.000000,0.000000,1.058200,0.000000,0.000000,26.179483,0.000000,6.707064,83.694000,653.380780,0.000000,52.493454,0.000000,15.483452,42.545412,0.000000,0.000000,0.000000,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

71,17:30-17:45,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,13.375648,38.008735,0.791332,1.274458,0.000000,5.078090,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,112.510229,0.000000,0.000000,18.819029,0.000000,0.000000,37.485985,0.000000,40.242384,83.694000,653.380780,0.000000,52.493454,0.000000,17.577733,42.545412,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

72,17:45-18:00,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,21.279440,38.008735,0.791332,1.274458,0.000000,5.078090,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,112.510229,0.000000,0.000000,18.819029,0.000000,0.000000,37.485985,0.000000,40.242384,83.694000,653.380780,0.000000,52.493454,0.000000,26.366600,42.545412,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

73,18:00-18:15,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,25.079340,38.008735,0.791332,1.274458,0.000000,5.078090,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,112.510229,0.000000,0.000000,12.546019,0.000000,0.000000,37.485985,0.000000,40.242384,83.694000,653.380780,0.000000,52.493454,0.000000,26.366600,42.545412,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

74,18:15-18:30,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,25.079340,38.008735,0.791332,1.274458,0.000000,5.078090,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,112.510229,0.000000,0.000000,12.546019,0.000000,0.000000,37.485985,0.000000,40.242384,83.694000,653.380780,0.000000,52.493454,0.000000,26.366600,42.545412,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

75,18:30-18:45,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,25.079340,38.008735,0.791332,1.274458,0.000000,5.078090,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,90.008183,0.000000,0.000000,12.546019,0.000000,0.000000,37.485985,0.000000,40.242384,83.694000,653.380780,0.000000,52.493454,0.000000,26.366600,42.545412,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

76,18:45-19:00,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,25.079340,25.646920,0.791332,1.274458,0.000000,5.078090,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,67.415036,0.000000,0.000000,12.546019,0.000000,0.000000,37.485985,0.000000,40.242384,83.694000,653.380780,0.000000,52.493454,0.000000,16.520426,42.545412,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

77,19:00-19:15,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,13.515484,3.205865,0.791332,1.274458,0.000000,2.692927,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,31.705311,44.639686,0.000000,0.000000,0.000000,0.000000,0.000000,17.073576,0.000000,6.707064,83.694000,653.380780,0.000000,52.493454,0.000000,7.624812,41.818140,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

78,19:15-19:30,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,6.079840,0.000000,0.791332,1.274458,0.000000,0.000000,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,18.220280,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,653.380780,0.000000,52.493454,0.000000,7.624812,41.818140,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

79,19:30-19:45,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,35.047584,0.000000,0.000000,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,16.398252,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,653.380780,0.000000,52.493454,0.000000,8.641454,41.818140,0.000000,0.000000,2.834341,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

80,19:45-20:00,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,35.047584,0.000000,0.000000,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,653.380780,0.000000,52.493454,0.000000,8.641454,41.818140,0.000000,0.000000,2.834341,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

81,20:00-20:15,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,3.186144,0.000000,0.000000,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,653.380780,0.000000,52.493454,0.000000,8.641454,41.818140,0.000000,0.000000,2.834341,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

82,20:15-20:30,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,1.593072,0.000000,0.000000,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,649.239466,0.000000,52.493454,0.000000,8.641454,27.272700,0.000000,0.000000,2.834341,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

83,20:30-20:45,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,1.593072,0.000000,0.000000,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,649.239466,0.000000,52.493454,0.000000,0.000000,27.272700,0.000000,0.000000,2.834341,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

84,20:45-21:00,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,1.593072,0.000000,0.000000,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,649.239466,0.000000,52.493454,0.000000,0.000000,27.272700,0.000000,0.000000,2.834341,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

85,21:00-21:15,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,1.593072,0.000000,0.000000,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,653.380780,0.000000,52.493454,0.000000,0.000000,27.272700,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

86,21:15-21:30,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,1.593072,0.000000,0.000000,0.000000,120.815175,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,653.380780,0.000000,52.493454,0.000000,0.000000,27.272700,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

87,21:30-21:45,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,1.593072,0.000000,0.000000,0.000000,119.290694,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,647.416957,0.000000,52.493454,0.000000,0.000000,13.575744,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

88,21:45-22:00,4.399880,0.000000,0.000000,113.636250,0.000000,25.387276,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,1.593072,0.000000,0.000000,0.000000,119.290694,418.888470,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,633.196577,0.000000,52.493454,0.000000,0.000000,13.575744,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

89,22:00-22:15,4.399880,0.000000,0.000000,113.636250,0.000000,22.642594,20.990840,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,1.593072,0.000000,0.000000,0.000000,119.290694,337.536940,0.000000,40.779276,0.000000,0.000000,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,578.604141,0.000000,52.493454,0.000000,0.000000,13.575744,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

90,22:15-22:30,4.399880,0.000000,0.000000,113.636250,0.000000,22.642594,18.850389,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,1.593072,0.000000,0.000000,0.000000,119.290694,298.492631,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,577.584319,0.000000,52.493454,0.000000,0.000000,13.575744,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

91,22:30-22:45,5.176330,0.000000,0.000000,113.636250,0.000000,22.642594,18.439327,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,1.593072,0.000000,0.000000,0.000000,119.290694,279.252631,0.000000,40.779276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,577.584319,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,19.942260,41.213138,19.240016,0,0,0,0,0

92,22:45-23:00,5.176330,0.000000,0.000000,113.636250,0.000000,22.642594,18.439327,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,1.593072,0.000000,0.000000,0.000000,119.290694,233.076631,0.000000,35.972066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,577.584319,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,17.657125,41.213138,19.240016,0,0,0,0,0

93,23:00-23:15,5.176330,0.000000,0.000000,113.636250,0.000000,18.701761,14.885315,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,1.593072,0.000000,0.000000,0.000000,119.290694,233.076631,0.000000,35.972066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,577.584319,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,17.657125,41.213138,19.240016,0,0,0,0,0

94,23:15-23:30,5.176330,0.000000,0.000000,113.636250,0.000000,18.701761,14.885315,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,4.248192,0.000000,0.000000,0.000000,119.290694,233.076631,0.000000,35.972066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,505.993318,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,17.657125,41.213138,19.240016,0,0,0,0,0

95,23:30-23:45,5.176330,0.000000,0.000000,113.636250,0.000000,18.701761,14.885315,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,4.248192,0.000000,0.000000,0.000000,119.290694,233.076631,0.000000,29.232967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,434.343000,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,14.424805,41.213138,19.240016,0,0,0,0,0

96,23:45-24:00,5.176330,0.000000,0.000000,113.636250,0.000000,18.701761,14.885315,42.124056,59.480460,0.000000,0.000000,0.000000,0.000000,0.791332,4.248192,0.000000,0.000000,0.000000,119.290694,233.076631,0.000000,29.232967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726494,0.000000,1.341413,83.694000,378.547000,0.000000,52.493454,0.000000,0.000000,0.000000,0.000000,0.000000,1.602019,0.000000,141.910031,402.856740,14.424805,41.213138,18.253530,0,0,0,0,0

