Block,Time,ANTA_CRF,ANTA_GF,TANDA2,RAPPC,RAMPUR,KISHANGANGA,DULHASTI,DADRI_LF,PARBATI3,NAPP,DADRI_GF,DADRI_RF,BSIUL,UNCHAHAR3,ANTA_LF,KOTESHWR,TANAKPUR,UNCHAHAR2,SALAL,SINGRAULI_HYDRO,AURY_CRF,UNCHAHAR4,RAPPB,RIHAND1,SEWA2,TEHRI,AURY_RF,AURY_LF,CHAMERA3,CHAMERA1,NJPC,SINGRAULI,KOLDAM,DADRT2,AURY_GF,JHAJJAR,ANTA_RF,RIHAND3,URI2,DADRI_CRF,UNCHAHAR1,RIHAND2,CHAMERA2,URI,DHAULIGNGA,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,KUDGI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,13.859925,0.000000,8.174949,11.782510,19.496554,74.253194,1.053942,0.000000,0.388757,0.000000,86.405363,5.364617,0.000000,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,364.899906,0.000000,344.960619,0.000000,121.310901,32.796320,0.056446,11.606518,115.787038,40.533274,45.962390,37.155045,17.127458,142.824507,18.502302,18.603034,14.973697,121.99,405.453114,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,13.893027,0.000000,8.174949,11.782510,19.496554,74.253194,1.053942,0.000000,0.391403,0.000000,86.405363,5.364617,0.000000,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,364.879705,0.000000,347.774228,0.000000,121.310901,32.796320,0.056446,11.606518,115.787038,40.533274,45.962390,37.155045,17.127458,142.824507,18.502302,19.363991,14.973697,114.25,405.453114,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.134680,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,13.893027,0.000000,8.174949,11.782510,14.460938,73.128146,1.053942,0.000000,0.391403,0.000000,86.405363,5.364617,0.000000,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,365.289431,0.000000,347.774228,0.000000,121.310901,32.796320,0.056446,11.598021,115.787038,40.533274,45.962390,37.155045,17.127458,142.824507,18.502302,19.363991,14.973697,118.12,405.453114,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.134680,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,13.893027,0.000000,8.174949,11.782510,14.460938,73.128146,1.053942,0.000000,0.391403,0.000000,86.405363,5.364617,8.414228,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,365.274144,0.000000,347.774228,0.000000,121.310901,32.796320,0.056446,11.598021,115.787038,40.533274,45.962390,37.155045,17.127458,142.824507,18.502302,16.614553,14.973697,122.96,405.453114,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.134680,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,13.893027,0.000000,8.174949,11.782510,14.460938,73.128146,1.053942,0.000000,0.391403,0.000000,86.405363,5.364617,25.242686,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,365.289431,0.000000,347.774228,0.000000,121.310901,32.796320,0.056446,11.598021,115.787038,40.533274,45.962390,37.155045,17.127458,142.824507,18.502302,15.897611,14.973697,121.99,405.453114,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.134680,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,13.893027,0.000000,8.174949,11.782510,14.460938,73.128146,1.053942,0.000000,0.391403,0.000000,86.405363,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,365.274144,0.000000,347.774228,0.000000,121.310901,32.796320,0.056446,11.598021,115.787038,40.533274,45.962390,37.155045,17.127458,142.824507,18.502302,19.363991,14.973697,121.02,405.453114,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.134680,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,6.345389,13.931691,0.000000,8.174949,11.782510,14.460938,72.003098,1.053942,0.000000,0.391403,0.000000,86.405363,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,365.462424,0.000000,344.766305,0.000000,121.310901,32.796320,0.073002,11.619417,115.787038,40.533274,45.962390,37.155045,17.069366,113.531907,18.502302,19.363991,14.973697,124.90,405.453114,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.134680,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,6.345389,13.931691,0.000000,8.174949,11.782510,14.460938,72.003098,1.053942,0.000000,0.391403,0.000000,86.405363,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,365.462424,0.000000,344.766305,0.000000,121.310901,32.796320,0.073002,11.619417,115.787038,40.533274,45.962390,37.155045,17.069366,113.531907,18.502302,19.363991,14.973697,128.77,405.453114,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.134680,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,6.345389,13.371513,0.000000,8.174949,11.782510,19.609830,72.003098,1.053942,0.000000,0.386841,0.000000,90.104707,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,364.742164,0.000000,340.496085,0.000000,121.310901,32.796320,0.073002,11.584976,115.787038,40.533274,45.962390,37.155045,17.069366,113.531907,18.502302,19.363991,14.973697,130.71,405.453114,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.134680,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,6.345389,13.371513,0.000000,8.174949,11.782510,14.460938,72.003098,1.053942,0.000000,0.386841,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,364.742164,0.000000,340.496085,0.000000,121.310901,32.796320,0.073002,11.584976,115.787038,40.533274,45.962390,37.155045,17.059684,138.717042,18.502302,16.730836,14.973697,130.71,405.453114,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.134680,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,6.345389,13.371513,0.000000,8.174949,11.782510,14.460938,72.003098,1.053942,0.000000,0.386841,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,364.180676,0.000000,340.496085,0.000000,121.310901,32.796320,0.073002,11.584976,115.787038,40.533274,45.962390,37.155045,28.252173,142.824507,18.502302,17.672155,14.973697,135.55,405.453114,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.134680,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,6.345389,13.371513,0.000000,8.174949,11.782510,14.460938,51.752226,1.053942,0.000000,0.386841,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,364.180676,0.000000,340.496085,0.000000,121.310901,32.796320,0.073002,11.584976,115.787038,40.533274,45.962390,37.155045,28.252173,142.824507,18.502302,19.363991,14.973697,135.55,405.453114,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.134680,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,13.371513,0.000000,8.174949,11.782510,27.178923,51.752226,1.053942,0.000000,0.352276,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,364.166628,0.000000,332.735582,0.000000,121.310901,32.796320,0.073002,11.584976,115.787038,40.533274,45.962390,37.155045,39.429700,142.824507,18.502302,19.363991,19.901835,135.55,405.453114,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.134680,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,13.371513,0.000000,8.174949,11.782510,35.128620,51.752226,1.053942,0.000000,0.352276,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,364.166628,0.000000,373.399982,0.000000,121.310901,32.796320,0.073002,11.584976,115.787038,40.533274,45.962390,37.155045,41.348627,142.824507,18.502302,19.363991,19.901835,135.55,405.453114,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,14.349983,0.000000,8.174949,11.782510,35.128620,51.752226,1.053942,0.000000,0.784242,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,364.166628,0.000000,408.925466,0.000000,121.310901,32.796320,0.073002,11.699263,115.787038,40.533274,45.962390,37.155045,41.348627,142.824507,18.502302,18.123775,19.901835,135.55,405.453114,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,14.349983,0.000000,8.174949,11.782510,35.128620,51.752226,1.053942,0.000000,0.784242,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,387.422229,0.000000,428.289466,0.000000,121.310901,32.796320,0.073002,11.699263,115.787038,40.533274,45.962390,37.155045,41.348627,142.824507,18.502302,19.299709,19.901835,135.55,405.453114,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,14.349983,0.000000,8.174949,11.782510,35.128620,51.752226,1.053942,0.000000,0.784242,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,445.514229,0.000000,469.208894,0.000000,121.310901,32.796320,0.073002,11.699263,115.787038,40.533274,45.962390,37.155045,41.138818,142.824507,18.502302,19.363991,19.901835,135.55,405.453114,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,14.349983,0.000000,8.174949,11.782510,35.128620,51.752226,1.053942,0.000000,0.784242,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,489.083229,0.000000,476.699466,0.000000,121.310901,32.796320,0.073002,11.699263,115.787038,40.533274,45.962390,37.155045,41.138818,142.824507,18.502302,19.363991,19.901835,135.55,405.453114,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,14.349983,0.000000,8.174949,11.782510,41.681010,51.752226,1.053942,0.000000,0.784242,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,532.652229,0.000000,476.699466,0.000000,121.310901,32.796320,0.073002,10.814794,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.063560,20.070561,135.55,405.453114,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,14.349983,0.000000,8.174949,11.782510,41.681010,82.241038,1.053942,0.000000,0.784242,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,532.652229,0.000000,476.699466,0.000000,121.310901,32.796320,0.073002,10.814794,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.203181,20.070786,135.55,405.453114,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,14.349983,0.000000,8.174949,7.441585,41.681010,82.241038,1.053942,0.000000,0.784242,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,532.652229,0.000000,437.923056,0.000000,121.310901,32.796320,0.073002,10.814794,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,18.788001,20.070786,120.06,405.453114,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,14.349983,0.000000,8.174949,7.441585,41.681010,82.241038,1.053942,0.000000,0.784242,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,532.652229,0.000000,428.241056,0.000000,121.310901,32.796320,0.073002,10.814794,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,121.99,405.453114,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,14.349983,0.000000,8.174949,7.441585,41.681010,82.241038,1.053942,0.000000,0.784242,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,527.811229,0.000000,428.241056,0.000000,121.310901,32.796320,0.073002,10.814794,115.787038,40.533274,50.237962,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,135.55,405.453114,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,14.349983,0.000000,8.174949,9.301982,41.681010,82.241038,1.053942,0.000000,0.784242,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,552.016229,0.000000,428.241056,0.000000,121.310901,32.796320,0.073002,10.814794,115.787038,40.533274,50.237962,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,135.55,405.453114,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,14.349983,0.000000,8.174949,11.782510,41.681010,82.241038,1.053942,0.000000,0.784242,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,552.016229,0.000000,379.831056,0.000000,121.310901,32.796320,0.073002,10.814794,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,121.99,405.453114,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,12.690778,14.349983,0.000000,8.174949,11.782510,41.681010,82.241038,1.053942,0.000000,0.784242,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,552.016229,0.000000,379.831056,0.000000,121.310901,32.796320,0.073002,10.814794,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,106.50,405.453114,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,6.345389,14.349983,0.000000,8.174949,11.782510,41.681010,82.241038,1.053942,0.000000,0.784242,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,36.714144,154.929110,137.484400,2.595375,527.811229,0.000000,428.241056,0.000000,121.310901,32.796320,0.159366,10.814794,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,93.16,405.453114,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,16.207617,40.559605,0.000000,0.000000,6.345389,14.349983,0.000000,16.150508,11.782510,41.681010,82.241038,1.053942,0.000000,0.784242,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,36.714144,154.929110,137.484400,2.595375,518.129229,0.000000,511.515938,0.000000,121.310901,32.796320,0.172630,10.814794,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.063661,20.070786,82.30,405.453114,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,19.449140,40.559605,0.000000,7.326466,12.690778,25.868161,0.000000,16.150508,11.782510,41.681010,82.241038,1.053942,0.000000,0.784242,0.000000,90.321054,5.364617,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,558.056732,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,71.65,405.453114,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,23.338966,40.559605,0.000000,7.326466,12.690778,25.868161,0.000000,24.524847,11.782510,41.681010,82.241038,1.053942,0.000000,0.784242,0.000000,90.321054,10.729234,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,562.268402,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,17.467022,20.070786,71.65,405.453114,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,1.348441,53.835345,1.755412,2.166265,50.334016,0.000000,66.614598,40.559605,0.000000,7.326466,19.036167,25.868161,0.000000,31.902239,11.782510,41.681010,82.241038,1.053942,0.000000,0.784242,0.000000,90.321054,16.061339,33.656915,0.000000,0.000000,31.127918,40.807771,156.703840,137.484400,2.595375,619.250360,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,50.237962,37.155045,40.989231,142.824507,18.502302,18.045162,20.070786,76.49,405.453114,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,1.348441,53.835345,1.755412,2.166265,50.334016,0.000000,66.614598,40.559605,0.000000,7.326466,19.036167,25.868161,0.000000,31.902239,11.782510,41.681010,80.440961,1.053942,0.000000,0.784242,0.000000,90.321054,16.061339,33.656915,0.000000,0.000000,31.127918,40.807771,156.703840,137.484400,2.595375,643.455360,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,50.237962,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,96.82,405.453114,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,1.348441,53.835345,1.755412,2.166265,50.334016,0.000000,66.614598,40.559605,0.000000,7.326466,19.036167,25.868161,0.000000,31.902239,11.782510,41.681010,79.315912,1.053942,0.000000,0.784242,0.000000,90.321054,16.061339,33.656915,0.000000,0.000000,31.127918,40.807771,156.703840,137.484400,2.595375,666.362695,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,92.95,405.453114,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,1.348441,53.835345,1.755412,2.166265,50.334016,0.000000,66.614598,40.559605,0.000000,7.326466,19.036167,25.868161,0.000000,31.902239,11.782510,41.681010,79.315912,1.053942,0.000000,0.784242,0.000000,90.321054,16.061339,33.656915,0.000000,0.000000,31.127918,40.807771,156.703840,137.484400,2.595375,666.362695,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,90.04,405.453114,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,1.348441,53.835345,1.755412,2.166265,50.334016,0.000000,66.614598,40.559605,0.000000,7.326466,19.036167,25.868161,0.000000,31.902239,11.782510,41.681010,79.315912,1.053942,0.000000,0.784242,0.000000,90.321054,16.061339,33.656915,0.000000,0.000000,31.127918,40.807771,156.703840,137.484400,2.595375,666.362695,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,86.17,405.453114,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,1.348441,53.835345,1.755412,2.166265,50.334016,0.000000,66.614598,40.559605,0.000000,7.326466,19.036167,25.868161,0.000000,31.902239,11.782510,41.681010,79.315912,1.053942,0.000000,0.784242,0.000000,90.321054,16.061339,33.656915,0.000000,0.000000,31.127918,40.807771,156.703840,137.484400,2.595375,666.362695,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,80.36,405.453114,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,1.348441,53.835345,1.755412,2.166265,50.334016,0.000000,32.415231,40.559605,0.000000,7.326466,19.036167,25.868161,0.000000,31.902239,11.782510,41.681010,79.315912,1.053942,0.000000,0.784242,0.000000,90.321054,13.276073,33.656915,0.000000,0.000000,31.127918,40.807771,156.703840,137.484400,2.595375,666.362695,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,18.711230,20.070786,87.14,405.453114,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,32.415231,40.559605,0.000000,7.326466,19.036167,25.868161,0.000000,25.123013,11.782510,41.681010,79.315912,1.053942,0.000000,0.784242,0.000000,90.321054,10.729234,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,666.362695,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,86.17,405.453114,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,32.415231,40.559605,0.000000,7.326466,19.036167,25.868161,0.000000,24.923624,11.782510,41.681010,78.753388,1.053942,0.000000,0.784242,0.000000,90.321054,10.729234,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,666.362695,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,15.391533,20.070786,82.30,405.453114,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,32.415231,40.559605,0.000000,7.326466,19.036167,25.868161,0.000000,24.923624,11.782510,41.681010,78.753388,1.053942,0.000000,0.784242,0.000000,90.321054,10.729234,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,666.362695,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,79.39,405.453114,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,32.415231,40.559605,0.000000,7.326466,19.036167,25.868161,0.000000,24.923624,11.782510,41.681010,78.190864,1.053942,0.000000,0.784242,0.000000,90.321054,13.276073,33.656915,0.000000,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,666.362695,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,80.36,405.453114,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,1.348441,53.835345,1.755412,2.166265,50.334016,0.000000,32.415231,40.559605,0.000000,7.326466,19.036167,25.868161,0.000000,24.923624,11.782510,41.681010,78.190864,1.053942,0.000000,0.784242,0.000000,90.321054,13.276073,33.656915,0.000000,0.000000,31.127918,40.807771,156.703840,137.484400,2.595375,666.362695,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,16.888064,20.070786,78.42,405.453114,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,1.348441,53.835345,1.755412,2.166265,50.334016,0.000000,32.415231,40.559605,0.000000,7.326466,19.036167,25.868161,0.000000,24.923624,11.782510,41.681010,78.190864,1.053942,0.000000,0.784242,0.000000,90.321054,13.276073,33.656915,0.000000,0.000000,31.127918,40.807771,156.703840,137.484400,2.595375,666.362695,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,18.268823,20.070786,82.30,405.453114,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,1.348441,53.835345,1.755412,2.166265,50.334016,0.000000,32.415231,40.559605,0.000000,7.326466,19.036167,25.868161,0.000000,24.923624,11.782510,41.681010,78.190864,1.053942,0.000000,0.784242,0.000000,90.321054,13.276073,33.656915,0.000000,0.000000,31.127918,40.807771,156.703840,137.484400,2.595375,666.362695,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,17.692320,20.070786,80.36,405.453114,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,1.348441,53.835345,1.755412,2.166265,50.334016,0.000000,32.415231,40.559605,0.000000,19.155256,19.036167,25.868161,0.000000,24.923624,11.782510,41.681010,76.840806,1.053942,0.000000,0.784242,0.000000,90.321054,13.276073,33.656915,24.205000,0.000000,31.127918,40.807771,156.703840,137.484400,2.595375,666.362695,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,17.946383,20.070786,85.20,405.453114,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,1.348441,53.835345,1.755412,2.166265,50.334016,0.000000,32.415231,40.559605,0.000000,19.155256,19.036167,25.868161,0.000000,24.923624,11.782510,41.681010,76.840806,1.053942,0.000000,0.784242,0.000000,90.321054,13.276073,33.656915,24.205000,0.000000,31.127918,40.807771,156.703840,137.484400,2.595375,666.362695,0.000000,636.969001,0.000000,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,15.945107,20.070786,85.20,405.453114,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,32.415231,40.559605,0.000000,19.155256,19.036167,25.868161,0.000000,24.923624,11.782510,41.681010,76.840806,1.053942,0.000000,0.784242,0.000000,90.321054,13.276073,33.656915,30.896230,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,666.362695,0.000000,636.969001,15.130546,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,19.363991,20.070786,81.33,405.453114,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,1.348441,53.835345,1.710502,2.114992,50.334016,0.000000,32.415231,40.559605,0.000000,19.155256,19.036167,25.868161,0.000000,24.923624,11.782510,41.681010,76.840806,1.053942,0.000000,0.784242,0.000000,90.321054,13.276073,33.656915,30.896230,0.000000,29.601353,40.807771,154.929110,137.484400,2.595375,666.362695,0.000000,636.969001,15.130546,121.310901,32.796320,0.328704,20.099832,115.787038,40.533274,45.962390,37.155045,40.989231,142.824507,18.502302,16.090153,20.070786,81.33,405.453114,0,0,0,0,0

