Block,Time,NR/01102023/31102037/L_NR_2019_11,NR/01102023/19072037/LT-05,NR/19022024/29022024/NVVN/OA/16907,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05420,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05718,NR/30092023/31122025/SH-07,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/06022042/L_NR_2012_02,NR/01102023/22052037/LT-59,NR/16022024/29022024/HP-38,NR/01102023/06022042/L_NR_2012_07,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05714,NR/01102023/23072042/L_NR_2012_04,NR/01022024/29022024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/16022024/29022024/HP-40,NR/16022024/29022024/HP-36,NR/01102023/05012040/L_NR_2020_02,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05713,NR/30092023/26122029/SH-06,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05406,NR/01022024/29022024/79,NR/01102023/30042040/GNA_LT_36,NR/16022024/29022024/HP-45,NR/01102023/15082037/GNA_NR_2012_01,NR/01012024/31032024/ ChanjuII,NR/20122023/29022024/IEX_LDC_231218_00502,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01102023/30042040/GNA_LT_35,NR/01102023/31052040/LT-31,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/13082046/L_NR_2021_12,WR/01102023/01102023/L_NR_2022_09,SR/14022024/29022024/SJVN140224NR1518,WR/01102023/30052048/L_NR_2022_10,NR/01022024/29022024/SJVN010224NR1468,NR/01102023/02012046/L_NR_2021_17,NR/01022024/29022024/SJVN010224NR1469,WR/01102023/29112042/L_NR_2019_05,NR/01102023/25072045/L_NR_2021_15,NR/01102023/08032047/L_NR_2021_14,WR/01102023/16072048/L_NR_2022_08,L_NR_2019_19,WR/01102023/31032046/L_NR_2020_05,SR/01102023/07102043/L_NR_2018_61,NR/22102023/11042047/L_NR_2021_16,WR/01102023/01102023/L_NR_2020_06,WR/01102023/24112044/L_NR_2020_07,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_17,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/14082046/L_NR_2021_16,NR/01102023/02122045/L_NR_2021_13,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/26072023/25122043/L_NR_2023_10
52,12:45-13:00,0.950000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,226.350000,0.000000,0.000000,57.020000,5.780000,270.980000,96.350000,39.110000,0.000000,1.200000,18.310000,25.930000,4.820000,96.350000,16.550000,0.000000,52.990000,1.740000,11.560000,8.190000,16.150000,16.150000,0.000000,229.17,16.17,0,16.17,0,0,0,31.2,45.5,85.55,7,120.820284,22,7.71,89,7.34,7.33,186,44,31.2,0,45.83,31.2,80

53,13:00-13:15,0.990000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,139.710000,0.000000,0.000000,33.300000,5.780000,231.240000,96.350000,39.110000,0.000000,1.200000,18.310000,25.930000,4.820000,96.350000,16.450000,0.000000,52.990000,1.740000,11.560000,8.190000,16.040000,16.040000,0.000000,229.17,21.1,0,21.1,0,0,0,31.2,45,85.54,7,121.024866,29.27,8.2,89,9.75,9.76,186,44,31.2,0,45.83,31.2,79

54,13:15-13:30,0.990000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,110.800000,0.000000,0.000000,33.300000,5.780000,209.080000,96.350000,39.110000,0.000000,1.200000,18.310000,25.930000,4.820000,96.350000,16.380000,0.000000,52.990000,1.740000,11.560000,8.190000,15.980000,15.980000,0.000000,229.17,20.88,0,20.88,0,0,0,31.2,45,85.54,7,120.888478,28.17,8.75,88,9.39,9.39,186,44,31.2,0,45.83,31.2,79

55,13:30-13:45,0.990000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,110.800000,0.000000,0.000000,33.300000,5.780000,209.080000,96.350000,39.110000,0.000000,1.200000,18.310000,25.930000,4.820000,96.350000,17.040000,0.000000,52.990000,1.740000,11.560000,8.190000,16.620000,16.620000,0.000000,229.17,24.78,0,24.78,0,0,0,31.2,45,89.82,10.06,133.884306,35.83,9.55,90,11.94,11.94,193,45,31.2,0,45.83,31.2,82

56,13:45-14:00,0.990000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,110.800000,0.000000,0.000000,33.300000,5.780000,209.080000,96.350000,39.110000,0.000000,1.200000,18.310000,25.930000,4.820000,96.350000,17.040000,0.000000,52.990000,1.740000,11.560000,8.190000,16.620000,16.620000,0.000000,229.17,23.82,0,23.82,0,0,0,31.2,45,89.82,9.75,129.743956,34.63,10.5,90,11.56,11.54,193,45,31.2,0,45.83,31.2,82

57,14:00-14:15,1.030000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,110.800000,0.000000,0.000000,33.300000,5.780000,231.240000,96.350000,39.110000,0.000000,1.250000,18.310000,25.930000,4.820000,96.350000,17.040000,0.000000,52.990000,1.740000,11.560000,8.190000,16.620000,16.620000,0.000000,223.25,31.67,0,31.67,0,0,0,31.2,45,89.8,9.41,125.067796,44,10.71,87,14.66,14.67,189,43,31.2,0,44.65,31.2,81

58,14:15-14:30,1.030000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,139.710000,0.000000,0.000000,33.300000,5.780000,270.980000,96.350000,39.110000,0.000000,1.250000,18.310000,25.930000,4.820000,96.350000,16.790000,0.000000,52.990000,1.740000,11.560000,8.190000,16.380000,16.380000,0.000000,222.87,30.67,0,30.67,0,0,0,31.2,44,89.82,9.38,120.323442,43,11.14,87,14.34,14.33,189,43,31.2,0,44.57,31.2,81

59,14:30-14:45,1.030000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,139.710000,0.000000,0.000000,33.300000,5.780000,270.980000,96.350000,39.110000,0.000000,1.250000,18.310000,25.930000,4.820000,96.350000,16.240000,0.000000,52.990000,1.740000,11.560000,8.190000,15.840000,15.840000,0.000000,221.45,36.67,0,36.67,0,0,0,31.2,43,89.13,9.06,115.238118,42,11.54,85,14,14,179,43,31.2,0,44.29,31.2,76

60,14:45-15:00,1.030000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,139.710000,0.000000,0.000000,33.300000,5.780000,270.980000,96.350000,39.110000,0.000000,1.250000,18.310000,25.930000,4.820000,96.350000,15.450000,0.000000,52.990000,1.740000,11.560000,8.190000,15.080000,15.080000,0.000000,218.19,36.33,0,36.33,0,0,0,31.2,41,85.92,8.84,109.587758,41,11.88,82,13.66,13.67,172,41,31.2,0,43.64,31.2,73

61,15:00-15:15,1.030000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,139.710000,0.000000,0.000000,33.300000,5.780000,270.980000,96.350000,39.110000,0.000000,1.250000,18.310000,25.930000,4.820000,96.350000,14.400000,0.000000,52.990000,1.840000,11.560000,8.190000,14.050000,14.050000,0.000000,210.74,35.67,0,35.67,0,0,0,31.2,38,81.89,8.75,104.804436,39,12.5,80,13,13,162,40,31.2,0,42.15,31.2,70

62,15:15-15:30,1.030000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,174.090000,0.000000,0.000000,33.300000,5.780000,270.980000,96.350000,39.110000,0.000000,1.250000,18.310000,25.930000,4.820000,96.350000,13.310000,0.000000,52.990000,1.840000,11.560000,8.190000,12.990000,12.990000,0.000000,196.78,35.33,0,35.33,0,0,0,31.2,36,77.12,8.66,96.660124,37,13.47,75,12.34,12.33,154,38,31.2,0,39.35,31.2,66

63,15:30-15:45,1.030000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,174.090000,0.000000,0.000000,33.300000,5.780000,270.980000,96.350000,39.110000,0.000000,1.250000,18.310000,25.930000,4.820000,96.350000,12.240000,0.000000,52.990000,1.840000,11.560000,8.190000,11.950000,11.950000,0.000000,182.8,34,0,34,0,0,0,31.2,24.3,71.89,8.69,87.658516,35,15.13,68,11.66,11.67,146,34,31.2,0,36.56,31.2,62

64,15:45-16:00,1.030000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,174.090000,0.000000,0.000000,33.300000,5.780000,270.980000,96.350000,39.110000,0.000000,1.250000,18.310000,25.930000,4.820000,96.350000,11.220000,0.000000,52.990000,1.840000,11.560000,8.190000,10.940000,10.940000,0.000000,168.83,31.67,0,31.67,0,0,0,31.2,31.6,66.65,8.56,78.364648,32.5,16.16,60,10.84,10.83,130,30,31.2,0,33.77,31.2,55

65,16:00-16:15,1.030000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,174.090000,0.000000,0.000000,33.300000,5.780000,270.980000,96.350000,39.110000,0.000000,1.300000,18.310000,25.930000,4.820000,96.350000,10.140000,0.000000,52.990000,1.840000,11.560000,8.190000,9.890000,9.890000,22.160000,158.18,30,0,30,0,0,0,31.2,28,60.23,9.64,67.80432,30.12,13.04,52,10.04,10.04,119,26,31.2,0,31.64,31.2,51

66,16:15-16:30,1.030000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,174.090000,0.000000,0.000000,33.300000,5.780000,270.980000,96.350000,39.110000,0.000000,1.300000,18.310000,25.930000,4.820000,96.350000,8.940000,0.000000,52.990000,1.840000,11.560000,8.190000,8.720000,8.720000,22.160000,137.38,29.33,0,29.33,0,0,0,31.2,24.5,53.14,9.53,57.341412,28.66,13.52,43,9.56,9.55,105,21,31.2,0,27.48,31.2,45

67,16:30-16:45,1.030000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,234.040000,0.000000,0.000000,33.300000,5.780000,270.980000,96.350000,39.110000,0.000000,1.300000,18.310000,25.930000,4.820000,96.350000,7.750000,0.000000,77.080000,1.840000,11.560000,8.190000,7.550000,7.550000,22.160000,115.87,28.33,0,28.33,0,0,0,31.2,23,45.62,9.51,46.751858,27.39,14.09,33,9.12,9.13,88,17,31.2,0,23.17,31.2,37

68,16:45-17:00,1.030000,47.210000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,0.000000,52.250000,5.780000,270.980000,96.350000,39.110000,0.000000,1.300000,18.310000,25.930000,4.820000,96.350000,6.520000,0.000000,67.440000,1.840000,11.560000,8.190000,6.370000,6.370000,23.120000,94.18,27.33,0,27.33,0,0,0,31.2,18,37.92,9.41,34.905586,27.63,14.53,25,9.21,9.21,70,13,31.2,0,18.83,31.2,30

69,17:00-17:15,1.030000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,204.480000,0.000000,0.000000,57.020000,5.780000,270.980000,96.350000,39.110000,0.000000,1.300000,18.310000,25.930000,4.820000,96.350000,5.180000,0.000000,52.990000,1.840000,11.560000,8.190000,5.050000,5.050000,23.120000,77.32,20,0,20,0,0,0,22.17,13.5,29.55,9.29,25.709138,27.61,15.13,17,9.21,9.2,53,9,20,0,15.46,22.17,22

70,17:15-17:30,1.030000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,227.310000,0.000000,0.000000,57.020000,5.780000,270.980000,96.350000,39.110000,0.000000,1.300000,18.310000,25.930000,4.820000,96.350000,3.720000,0.000000,52.990000,1.840000,11.560000,8.190000,3.640000,3.640000,22.160000,60.19,19.33,0,19.33,0,0,0,11.53,10,20.86,9.08,16.502948,27.5,15.72,13,9.17,9.16,39,7,7,0,12.04,11.53,16

71,17:30-17:45,0.950000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,227.310000,0.000000,0.000000,57.020000,5.780000,270.980000,96.350000,39.110000,0.000000,1.300000,18.310000,25.930000,4.820000,96.350000,2.560000,0.000000,52.990000,1.840000,11.560000,8.190000,2.500000,2.500000,23.120000,43.05,18.67,0,18.67,0,0,0,5.02,5,14.6,9.01,10.102454,27.33,16.35,10,9.12,9.11,25,5,1,0,8.61,5.02,10

72,17:45-18:00,0.950000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,0.000000,57.020000,5.780000,270.980000,96.350000,39.110000,0.000000,1.300000,18.310000,25.930000,4.820000,96.350000,1.510000,0.000000,62.630000,1.840000,11.560000,8.190000,1.480000,1.480000,23.120000,28.19,18.33,0,18.33,0,0,0,1.34,3,10.38,8.95,5.582166,27.16,16.75,5,9.05,9.05,18,2,0,0,5.64,1.34,7

73,18:00-18:15,0.950000,33.050000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,0.000000,57.020000,5.780000,270.980000,96.350000,0.000000,0.000000,1.300000,18.310000,25.930000,4.820000,96.350000,0.740000,0.000000,62.630000,1.840000,11.560000,8.190000,0.730000,0.730000,24.090000,18.29,18.33,0,18.33,0,0,0,0,2,3.89,8.75,1.860722,26.9,17.14,1,8.96,8.97,7,1,0,0,3.66,0,3

74,18:15-18:30,0.950000,35.130000,48.180000,6.740000,6.740000,25.930000,0.000000,234.040000,0.000000,0.000000,67.960000,5.780000,270.980000,96.350000,0.000000,0.000000,1.300000,18.310000,25.930000,4.820000,96.350000,0.290000,0.000000,99.840000,1.840000,11.560000,8.190000,0.280000,0.280000,25.050000,10.11,18.33,0,18.33,0,0,0,0,1,0,8.49,0,26.58,17.81,0,8.86,8.86,1,0,0,0,2.02,0,1

75,18:30-18:45,0.950000,47.210000,48.180000,6.740000,6.740000,25.930000,0.000000,234.040000,0.000000,0.000000,67.960000,5.780000,270.980000,96.350000,0.000000,0.000000,1.300000,18.310000,25.930000,4.820000,96.350000,0.000000,0.000000,99.840000,1.840000,11.560000,8.190000,0.000000,0.000000,25.050000,0.82,15,0,15,0,0,0,0,0.02,0,8.34,0,27.5,19.06,0,9.16,9.17,1,0,0,0,0.16,0,0

76,18:45-19:00,0.950000,57.790000,48.180000,6.740000,6.740000,23.850000,0.000000,260.720000,0.000000,0.000000,86.910000,5.780000,270.980000,96.350000,0.000000,0.000000,1.300000,18.310000,23.850000,4.820000,96.350000,0.000000,0.000000,99.840000,1.840000,11.560000,8.190000,0.000000,0.000000,25.050000,0,15,0,15,0,0,0,0,0,0,8.34,0,27.5,20.62,0,9.16,9.17,0,0,0,0,0,0,0

77,19:00-19:15,0.950000,57.790000,48.180000,6.740000,6.740000,23.850000,0.000000,260.720000,0.000000,0.000000,86.910000,5.780000,270.980000,96.350000,0.000000,0.000000,1.250000,18.310000,23.850000,4.820000,96.350000,0.000000,0.000000,99.840000,1.840000,11.560000,8.190000,0.000000,0.000000,25.050000,0,15,0,15,0,0,0,0,0,0,8.34,0,27.5,24.05,0,9.16,9.17,0,0,0,0,0,0,0

78,19:15-19:30,0.950000,57.790000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,0.000000,86.910000,5.780000,270.980000,96.350000,0.000000,0.000000,1.250000,18.310000,25.930000,4.820000,96.350000,0.000000,0.000000,99.840000,1.840000,11.560000,8.190000,0.000000,0.000000,25.050000,0,15,0,15,0,0,0,0,0,0,8.34,0,27.5,24.16,0,9.16,9.17,0,0,0,0,0,0,0

79,19:30-19:45,0.950000,57.790000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,0.000000,86.910000,5.780000,270.980000,96.350000,0.000000,0.000000,1.250000,18.310000,25.930000,4.820000,96.350000,0.000000,0.000000,99.840000,1.840000,11.560000,8.190000,0.000000,0.000000,25.050000,0,14,0,14,0,0,0,0,0,0,7.34,0,25,24.31,0,8.34,8.33,0,0,0,0,0,0,0

80,19:45-20:00,0.950000,57.790000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,0.000000,86.910000,5.780000,270.980000,96.350000,0.000000,0.000000,1.250000,18.310000,25.930000,4.820000,96.350000,0.000000,0.000000,99.840000,1.840000,11.560000,8.190000,0.000000,0.000000,25.050000,0,14,0,14,0,0,0,0,0,0,7.34,0,25,24.71,0,8.34,8.33,0,0,0,0,0,0,0

81,20:00-20:15,0.950000,57.790000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,0.000000,76.400000,5.780000,270.980000,96.350000,0.000000,0.000000,1.250000,18.310000,25.930000,4.820000,0.000000,0.000000,0.000000,99.840000,1.840000,11.560000,8.190000,0.000000,0.000000,25.050000,0,14,0,14,0,0,0,0,0,0,7.34,0,25,28.05,0,8.34,8.33,0,0,0,0,0,0,0

82,20:15-20:30,0.950000,57.790000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,0.000000,76.400000,5.780000,270.980000,96.350000,0.000000,0.000000,1.250000,18.310000,25.930000,4.820000,0.000000,0.000000,0.000000,99.840000,1.840000,11.560000,8.190000,0.000000,0.000000,25.050000,0,14,0,14,0,0,0,0,0,0,7.34,0,25,28.03,0,8.34,8.33,0,0,0,0,0,0,0

83,20:30-20:45,0.000000,47.210000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,0.000000,76.400000,5.780000,270.980000,96.350000,0.000000,0.000000,1.250000,18.310000,25.930000,4.820000,0.000000,0.000000,0.000000,99.840000,1.840000,11.560000,8.190000,0.000000,0.000000,25.050000,0,25,0,25,0,0,0,0,0,0,7.34,0,25,23.16,0,8.34,8.33,0,0,0,0,0,0,0

84,20:45-21:00,0.000000,47.210000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,0.000000,57.440000,5.780000,270.980000,96.350000,0.000000,0.000000,1.250000,18.310000,25.930000,4.820000,0.000000,0.000000,0.000000,99.840000,1.840000,11.560000,8.190000,0.000000,0.000000,25.050000,0,25.33,0,25.33,0,0,0,0,0,0,7.34,0,25,23.04,0,8.34,8.33,0,0,0,0,0,0,0

85,21:00-21:15,0.950000,47.210000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,0.000000,76.400000,5.780000,270.980000,96.350000,0.000000,0.000000,1.250000,18.310000,25.930000,4.820000,0.000000,0.000000,0.000000,99.840000,1.740000,11.560000,8.190000,0.000000,0.000000,25.050000,0,38.33,0,38.33,0,0,0,0,0,0,7.34,0,22.5,22.91,0,7.5,7.5,0,0,0,0,0,0,0

86,21:15-21:30,0.950000,47.210000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,0.000000,76.400000,5.780000,270.980000,96.350000,0.000000,0.000000,1.250000,18.310000,25.930000,4.820000,0.000000,0.000000,0.000000,99.840000,1.740000,11.560000,8.190000,0.000000,0.000000,25.050000,0,36.67,0,36.67,0,0,0,0,0,0,7.34,0,22.5,22.28,0,7.5,7.5,0,0,0,0,0,0,0

87,21:30-21:45,0.950000,35.130000,48.180000,6.740000,6.740000,25.930000,0.000000,234.040000,0.000000,0.000000,57.440000,5.780000,270.980000,96.350000,0.000000,0.000000,1.250000,18.310000,25.930000,4.820000,0.000000,0.000000,0.000000,52.990000,1.740000,11.560000,8.190000,0.000000,0.000000,25.050000,0,41.85,0,41.85,0,0,0,0,0,0,7.34,0,22.5,22.24,0,7.5,7.5,0,0,0,0,0,0,0

88,21:45-22:00,0.950000,35.130000,48.180000,6.740000,6.740000,25.930000,0.000000,234.040000,0.000000,0.000000,57.440000,5.780000,270.980000,96.350000,0.000000,0.000000,1.250000,18.310000,25.930000,4.820000,0.000000,0.000000,0.000000,52.990000,1.740000,11.560000,8.190000,0.000000,0.000000,25.050000,0,41.74,0,41.74,0,0,0,0,0,0,7.34,0,22.5,22.11,0,7.5,7.5,0,0,0,0,0,0,0

89,22:00-22:15,0.950000,35.130000,48.180000,6.740000,6.740000,25.930000,0.000000,234.040000,0.000000,128.130000,57.440000,5.780000,270.980000,96.350000,0.000000,38.170000,1.200000,18.310000,25.930000,4.820000,0.000000,0.000000,16.320000,52.990000,1.740000,11.560000,8.190000,0.000000,0.000000,24.090000,0,30,0,30,0,0,0,0,0,0,7.34,0,29.5,21.94,0,9.84,9.83,0,0,0,0,0,0,0

90,22:15-22:30,0.950000,35.130000,48.180000,6.740000,6.740000,25.930000,0.000000,234.040000,0.000000,128.130000,57.440000,5.780000,270.980000,96.350000,0.000000,38.170000,1.200000,18.310000,25.930000,4.820000,0.000000,0.000000,16.320000,52.990000,1.740000,11.560000,8.190000,0.000000,0.000000,24.090000,0,29.33,0,29.33,0,0,0,0,0,0,7.34,0,32.5,21.18,0,10.84,10.83,0,0,0,0,0,0,0

91,22:30-22:45,0.950000,35.130000,48.180000,6.740000,6.740000,25.930000,0.000000,234.040000,0.000000,128.130000,57.440000,5.780000,270.980000,96.350000,0.000000,38.170000,1.200000,18.310000,25.930000,4.820000,0.000000,0.000000,16.320000,52.990000,1.740000,11.560000,8.190000,0.000000,0.000000,24.090000,0,28.33,0,28.33,0,0,0,0,0,0,7.34,0,32,24.18,0,10.66,10.67,0,0,0,0,0,0,0

92,22:45-23:00,0.950000,47.210000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,128.130000,76.400000,5.780000,270.980000,96.350000,0.000000,38.170000,1.200000,18.310000,25.930000,4.820000,0.000000,0.000000,16.320000,52.990000,1.740000,11.560000,8.190000,0.000000,0.000000,24.090000,0,27,0,27,0,0,0,0,0,0,7.34,0,31,23.96,0,10.34,10.33,0,0,0,0,0,0,0

93,23:00-23:15,0.950000,35.130000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,128.130000,57.440000,5.780000,270.980000,96.350000,0.000000,38.170000,1.200000,18.310000,25.930000,4.820000,0.000000,0.000000,16.320000,52.990000,1.740000,11.560000,8.190000,0.000000,0.000000,24.090000,0,26,0,26,0,0,0,0,0,0,7.34,0,30.5,23.51,0,10.16,10.17,0,0,0,0,0,0,0

94,23:15-23:30,0.950000,47.210000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,128.130000,76.400000,5.780000,270.980000,96.350000,0.000000,38.170000,1.200000,18.310000,25.930000,4.820000,0.000000,0.000000,16.320000,52.990000,1.740000,11.560000,8.190000,0.000000,0.000000,24.090000,0,25,0,25,0,0,0,0,0,0,7.34,0,30,22.88,0,10,10,0,0,0,0,0,0,0

95,23:30-23:45,0.950000,47.210000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,128.130000,76.400000,5.780000,270.980000,96.350000,0.000000,38.170000,1.200000,18.310000,25.930000,4.820000,0.000000,0.000000,16.320000,52.990000,1.740000,11.560000,8.190000,0.000000,0.000000,24.090000,0,24.67,0,24.67,0,0,0,0,0,0,7.34,0,29.5,22.11,0,9.84,9.83,0,0,0,0,0,0,0

96,23:45-24:00,0.950000,47.210000,48.180000,6.740000,6.740000,25.930000,0.000000,260.720000,0.000000,128.130000,76.400000,5.780000,270.980000,96.350000,0.000000,38.170000,1.200000,18.310000,25.930000,4.820000,0.000000,0.000000,16.320000,52.990000,1.740000,11.560000,8.190000,0.000000,0.000000,24.090000,0,24.33,0,24.33,0,0,0,0,0,0,7.34,0,29,21.1,0,9.66,9.67,0,0,0,0,0,0,0

