Block,Time,URI2,KOLDAM,CHAMERA3,SINGRAULI,DULHASTI,DADRI_CRF,UNCHAHAR4,AURY_CRF,RAPPC,TANDA2,BSIUL,SINGRAULI_HYDRO,TANAKPUR,SEWA2,NAPP,RIHAND1,UNCHAHAR1,CHAMERA1,BRBCL,KHSTPP-II,TALA,KHSTPP-I,SASAN,FSTPP I & II,CHAMERA2,JHAJJAR,UNCHAHAR2,ANTA_RF,RAPPB,TEHRI,KISHANGANGA,KOTESHWR,DHAULIGNGA,RAMPUR,UNCHAHAR3,DADRT2,PARBATI3,AURY_RF,DADRI_GF,DADRI_LF,AURY_GF,RIHAND2,ANTA_GF,NJPC,SALAL,ANTA_CRF,URI,ANTA_LF,DADRI_RF,RIHAND3,AURY_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.644659,88.430400,20.973384,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,418.540122,40.745364,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,25.366164,536.646611,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.485631,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

49,12:00-12:15,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.644659,88.430400,20.973384,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,403.483693,40.745364,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,25.366164,534.427200,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.485631,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

50,12:15-12:30,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.644659,88.430400,20.973384,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,403.483693,40.745364,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,25.366164,515.203200,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.485631,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

51,12:30-12:45,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.644659,88.430400,20.759709,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,19.737858,0.000000,353.994004,40.344448,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,25.113272,495.979200,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.485631,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

52,12:45-13:00,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.644659,88.430400,20.759709,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,19.737858,0.000000,348.226804,40.344448,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,25.113272,488.289600,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.485631,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

53,13:00-13:15,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.644659,88.430400,18.613313,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,17.748174,0.000000,327.080404,36.163228,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,22.787901,488.289600,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.485631,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

54,13:15-13:30,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.644659,88.430400,18.414381,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,17.748174,0.000000,269.427628,36.163228,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,22.614152,462.337200,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.485631,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

55,13:30-13:45,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.644659,88.430400,18.414381,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,17.748174,0.000000,279.039628,35.942152,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,22.614152,409.471200,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

56,13:45-14:00,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.644659,88.430400,18.414381,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,17.748174,0.000000,279.039628,35.942152,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,22.614152,359.488800,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

57,14:00-14:15,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.644659,88.430400,14.297273,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,17.748174,0.000000,276.075864,35.942152,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,17.625044,359.488800,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

58,14:15-14:30,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.644659,88.430400,14.297273,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,17.748174,0.000000,256.851864,35.942152,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,17.625044,359.488800,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

59,14:30-14:45,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.644659,88.430400,18.076946,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,19.851327,0.000000,240.591628,40.745364,0.000000,0.000000,14.230566,0.000000,8.719237,0.000000,0.000000,22.614152,359.488800,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

60,14:45-15:00,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.644659,88.430400,18.414381,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,232.902028,40.745364,0.000000,0.000000,14.230566,0.000000,8.719237,0.000000,0.000000,22.614152,359.488800,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

61,15:00-15:15,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.644659,88.430400,18.414381,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,17.017662,0.000000,232.902028,34.529188,0.000000,0.000000,14.230566,0.000000,8.719237,0.000000,0.000000,22.614152,359.488800,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

62,15:15-15:30,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.644659,88.430400,18.414381,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,17.017662,0.000000,232.902028,34.529188,0.000000,0.000000,28.461132,0.000000,8.719237,0.000000,0.000000,22.614152,359.488800,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

63,15:30-15:45,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,20.017951,88.430400,18.414381,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,17.507874,0.000000,279.039628,34.529188,0.000000,0.000000,28.461132,0.000000,8.719237,0.000000,0.000000,22.614152,359.488800,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

64,15:45-16:00,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,20.017951,88.430400,18.414381,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,17.632830,0.000000,317.487628,35.730688,0.000000,0.000000,41.783364,0.000000,8.719237,0.000000,0.000000,22.614152,359.488800,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

65,16:00-16:15,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.747315,88.430400,18.414381,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,19.458778,0.000000,338.874328,40.745364,0.000000,0.000000,41.783364,0.000000,8.719237,0.000000,0.000000,22.614152,359.488800,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

66,16:15-16:30,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,32.747315,88.430400,20.973384,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,418.540122,40.745364,0.000000,0.000000,41.783364,0.000000,8.719237,0.000000,0.000000,25.366164,435.041072,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,17.658974,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

67,16:30-16:45,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,6.772135,0.000000,20.017951,88.430400,20.973384,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,418.540122,40.745364,0.000000,0.000000,41.783364,0.000000,8.719237,0.000000,0.000000,25.366164,516.658745,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,21.846154,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

68,16:45-17:00,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,6.772135,0.000000,20.017951,88.430400,20.973384,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,418.540122,40.745364,0.000000,0.000000,42.691698,0.000000,8.719237,0.000000,0.000000,25.366164,570.485945,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,44.602564,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

69,17:00-17:15,4.396221,0.000000,0.000000,133.904772,31.678945,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,6.772135,0.000000,20.017951,88.430400,20.973384,0.000000,17.109319,141.547177,0.000000,33.449097,402.521724,19.925676,3.203199,418.540122,40.745364,0.000000,0.000000,42.691698,0.000000,17.059378,7.618471,0.000000,25.366164,627.196745,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,67.358974,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

70,17:15-17:30,4.396221,0.000000,0.000000,133.904772,31.678945,0.000000,0.000000,0.000000,52.449800,0.000000,1.057320,0.845837,6.772135,2.818815,20.017951,88.430400,20.973384,6.758197,17.109319,141.547177,0.000000,33.449097,402.521724,19.925676,6.406398,418.540122,40.745364,0.000000,0.000000,42.691698,0.000000,25.589066,15.470576,0.000000,25.366164,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,89.933332,6.701486,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

71,17:30-17:45,4.396221,0.000000,0.000000,133.904772,31.678945,0.000000,0.000000,0.000000,52.449800,0.000000,18.803379,0.845837,6.772135,5.073867,20.017951,88.430400,20.973384,13.364525,17.109319,141.547177,0.000000,33.449097,402.521724,19.925676,37.977127,418.540122,40.745364,0.000000,0.000000,42.691698,0.000000,37.454811,17.563116,0.000000,25.366164,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,89.933332,53.611891,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

72,17:45-18:00,4.396221,0.000000,0.000000,133.904772,31.678945,0.000000,0.000000,0.000000,52.449800,0.000000,18.803379,0.845837,6.772135,5.073867,20.017951,88.430400,20.973384,21.261744,17.109319,141.547177,0.000000,33.449097,402.521724,19.925676,37.977127,418.540122,40.745364,0.000000,0.000000,42.691698,0.000000,37.454811,26.344673,0.000000,25.366164,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,89.933332,53.611891,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

73,18:00-18:15,4.396221,0.000000,0.000000,133.904772,31.678945,0.000000,0.000000,0.000000,52.449800,0.000000,12.535586,0.845837,0.000000,5.073867,20.017951,88.430400,20.973384,25.058484,19.223982,141.547177,0.000000,33.449097,402.521724,19.925676,37.977127,418.540122,40.745364,0.000000,0.000000,42.691698,0.000000,37.454811,26.344673,0.000000,25.366164,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,89.933332,53.611891,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

74,18:15-18:30,4.396221,0.000000,0.000000,133.904772,31.678945,0.000000,0.000000,0.000000,52.449800,0.000000,12.535586,0.845837,0.000000,5.073867,20.017951,88.430400,20.973384,25.058484,19.223982,141.547177,0.000000,33.449097,402.521724,19.925676,37.977127,418.540122,40.745364,0.000000,0.000000,42.691698,0.000000,37.454811,26.344673,0.000000,25.366164,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,89.933332,40.208918,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

75,18:30-18:45,4.396221,0.000000,0.000000,133.904772,31.678945,0.000000,0.000000,0.000000,52.449800,0.000000,12.535586,0.845837,0.000000,5.073867,20.017951,88.430400,20.973384,25.058484,19.223982,141.547177,0.000000,33.449097,402.521724,19.925676,37.977127,418.540122,40.745364,0.000000,0.000000,42.691698,0.000000,37.454811,26.344673,0.000000,25.366164,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,89.933332,40.208918,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

76,18:45-19:00,4.396221,0.000000,0.000000,133.904772,31.678945,0.000000,0.000000,0.000000,52.449800,0.000000,12.535586,0.845837,0.000000,5.073867,20.017951,88.430400,20.973384,25.058484,19.223982,141.547177,0.000000,33.449097,402.521724,19.925676,25.881848,418.540122,40.745364,0.000000,0.000000,42.691698,0.000000,37.454811,16.506688,0.000000,25.366164,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,67.449999,40.208918,0.000000,1.591747,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

77,19:00-19:15,4.396221,0.000000,0.000000,133.904772,31.678945,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,2.690687,34.903094,88.430400,20.973384,13.504245,19.223982,141.547177,0.000000,33.449097,402.521724,19.925676,3.203199,418.540122,40.745364,0.000000,0.000000,41.783364,0.000000,17.059378,7.618471,0.000000,25.366164,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,44.966666,6.701486,0.000000,2.122330,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

78,19:15-19:30,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,20.973384,6.074784,19.223982,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,418.540122,40.745364,0.000000,0.000000,41.783364,0.000000,8.719237,7.618471,0.000000,25.366164,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,18.205128,1.340297,0.000000,25.467955,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

79,19:30-19:45,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,20.973384,0.000000,19.223982,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,418.540122,40.745364,0.000000,0.000000,41.783364,0.000000,8.719237,0.000000,0.000000,25.366164,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,16.384615,1.340297,0.000000,25.467955,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

80,19:45-20:00,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,20.973384,0.000000,19.223982,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,418.540122,40.745364,0.000000,0.000000,41.783364,0.000000,8.719237,0.000000,0.000000,25.366164,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,25.467955,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

81,20:00-20:15,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,20.973384,0.000000,19.223982,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,418.540122,40.745364,0.000000,0.000000,41.783364,0.000000,8.719237,0.000000,0.000000,25.366164,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,2.122330,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

82,20:15-20:30,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,20.973384,0.000000,19.223982,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,418.540122,40.745364,0.000000,0.000000,27.250020,0.000000,8.719237,0.000000,0.000000,25.366164,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

83,20:30-20:45,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,20.973384,0.000000,19.223982,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,418.540122,40.745364,0.000000,0.000000,27.250020,0.000000,8.719237,0.000000,0.000000,25.366164,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

84,20:45-21:00,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,20.973384,0.000000,19.223982,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,418.540122,40.745364,0.000000,0.000000,27.250020,0.000000,8.719237,0.000000,0.000000,25.366164,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

85,21:00-21:15,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,18.529725,0.000000,19.223982,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,398.852439,40.745364,0.000000,0.000000,27.250020,0.000000,8.719237,0.000000,0.000000,22.767944,581.663034,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

86,21:15-21:30,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,18.529725,0.000000,19.223982,141.547177,0.000000,33.449097,402.521724,19.925676,0.000000,398.852439,40.745364,0.000000,0.000000,27.250020,0.000000,8.719237,0.000000,0.000000,22.767944,580.765210,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

87,21:30-21:45,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,18.529725,0.000000,19.223982,141.547177,0.000000,33.449097,402.521724,17.748174,0.000000,398.852439,36.689208,0.000000,0.000000,14.230566,0.000000,8.719237,0.000000,0.000000,22.767944,521.267411,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

88,21:45-22:00,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,16.901068,0.000000,19.223982,141.547177,0.000000,33.449097,402.521724,17.748174,0.000000,342.642826,35.202028,0.000000,0.000000,14.230566,0.000000,8.719237,0.000000,0.000000,19.791589,483.483600,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,2.122330,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

89,22:00-22:15,4.396221,0.000000,0.000000,133.904772,15.839473,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,16.901068,0.000000,19.223982,141.547177,0.000000,33.449097,402.521724,17.421366,0.000000,290.554804,35.519224,0.000000,0.000000,14.230566,0.000000,8.719237,0.000000,0.000000,19.791589,473.871600,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,25.467955,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

90,22:15-22:30,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,16.901068,0.000000,19.223982,141.547177,0.000000,33.449097,402.521724,17.421366,0.000000,231.921604,35.519224,0.000000,0.000000,5.147226,0.000000,8.719237,0.000000,0.000000,19.791589,473.871600,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,25.467955,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

91,22:30-22:45,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,16.901068,0.000000,19.223982,141.547177,0.000000,33.449097,402.521724,17.421366,0.000000,231.921604,35.519224,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,19.791589,464.259600,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,25.467955,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

92,22:45-23:00,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,16.901068,0.000000,19.049516,141.547177,0.000000,33.449097,402.521724,17.421366,0.000000,231.921604,35.519224,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,19.791589,464.259600,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,2.122330,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

93,23:00-23:15,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,16.901068,0.000000,17.456939,141.547177,0.000000,31.681921,402.521724,15.152934,0.000000,231.921604,30.708129,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,19.791589,464.259600,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

94,23:15-23:30,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,16.901068,0.000000,19.223809,141.547177,0.000000,31.681921,402.521724,15.152934,0.000000,231.921604,30.708129,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,19.791589,445.035600,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

95,23:30-23:45,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,16.901068,0.000000,18.028439,141.547177,0.000000,31.681921,402.521724,15.152934,0.000000,231.921604,30.708129,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,19.791589,377.751600,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

96,23:45-24:00,4.396221,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,0.000000,52.449800,0.000000,0.000000,0.845837,0.000000,0.000000,34.903094,88.430400,16.901068,0.000000,17.277532,141.547177,0.000000,31.681921,402.521724,15.152934,0.000000,231.921604,30.708129,0.000000,0.000000,0.000000,0.000000,8.719237,0.000000,0.000000,19.791589,359.488800,0.000000,0.000000,0.000000,0.000000,0.000000,113.541750,0.000000,0.000000,1.340297,0.000000,1.273398,0.000000,0.000000,57.056351,0.000000,0,0,0,0,0

