Block,Time,RIHAND2,UNCHAHAR1,SALAL,RAPPB,AURY_LF,TANAKPUR,ANTA_LF,NJPC,ANTA_RF,DADRI_GF,AURY_CRF,TEHRI,KOTESHWR,RIHAND3,BRBCL,SASAN,KHSTPP-II,FSTPP I & II,KHSTPP-I,TALA,DADRI_LF,PARBATI3,KOLDAM,DADRI_RF,SEWA2,RAPPC,CHAMERA3,CHAMERA1,SINGRAULI_HYDRO,RIHAND1,URI2,RAMPUR,CHAMERA2,NAPP,JHAJJAR,ANTA_GF,AURY_GF,BSIUL,SINGRAULI,TANDA2,UNCHAHAR2,AURY_RF,KISHANGANGA,UNCHAHAR4,DHAULIGNGA,DULHASTI,ANTA_CRF,DADRT2,URI,UNCHAHAR3,DADRI_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,80.313639,11.789568,77.227450,0.000000,0.000000,6.786226,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,69.619422,14.449300,255.454703,89.764461,7.580384,22.028191,3.398170,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,59.565829,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,83.306879,1.492112,23.193856,0.000000,4.208137,0.866880,38.917401,51.805586,0.000000,363.453888,25.520947,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,103.585129,11.789568,77.227450,0.000000,0.000000,11.721662,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,101.093138,14.449300,260.270703,89.764461,7.580384,22.028191,3.822941,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,28.464319,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,94.189209,2.703344,23.829568,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,363.453888,37.749734,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,103.585129,11.789568,77.227450,0.000000,0.000000,11.721662,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,101.093138,14.449300,274.718703,89.764461,7.580384,22.028191,3.822941,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,28.464319,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,94.189209,2.703344,23.829568,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,363.453888,37.749734,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,103.585129,11.789568,77.227450,0.000000,0.000000,9.253944,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,101.093138,14.449300,284.350703,86.874861,7.580384,22.028191,3.964531,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,58.602629,28.464319,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,94.189209,2.703344,23.829568,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,103.585129,11.789568,77.227450,0.000000,0.000000,9.253944,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,101.093138,14.449300,293.982703,86.874861,7.580384,22.028191,6.088387,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,58.602629,28.464319,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,94.189209,2.703344,23.829568,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,103.585129,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,101.093138,14.449300,301.688303,86.874861,7.580384,22.028191,6.088387,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,58.602629,28.464319,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,94.189209,2.703344,23.829568,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,103.585129,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,101.093138,14.449300,301.688303,86.874861,7.580384,22.028191,6.371568,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,58.602629,28.464319,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,94.189209,2.703344,23.829568,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,103.585129,11.789568,77.227450,0.000000,0.000000,11.721662,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,101.093138,14.449300,381.452340,113.816913,7.580384,22.028191,6.371568,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,28.464319,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,94.189209,2.703344,24.041472,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,103.585129,15.512818,77.227450,0.000000,0.000000,11.721662,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,101.093138,14.449300,381.452340,113.816913,10.306818,27.931740,6.229978,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,28.464319,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,94.189209,2.703344,31.381538,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,103.585129,15.310546,77.227450,0.000000,0.000000,8.637014,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,101.093138,14.449300,381.452340,113.816913,10.306818,27.931740,6.654749,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,28.464319,3.403335,42.591754,43.329915,110.960640,0.000000,0.000000,0.000000,94.189209,2.703344,31.246690,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,365.052800,31.901184,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,103.585129,15.310546,77.227450,0.000000,0.000000,8.637014,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,101.093138,14.449300,381.452340,113.816913,10.306818,27.931740,6.513158,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,28.464319,3.403335,42.591754,43.329915,110.960640,0.000000,0.000000,0.000000,123.048896,2.703344,31.246690,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,365.052800,31.901184,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,103.585129,15.310546,77.227450,0.000000,0.000000,8.637014,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,101.093138,14.449300,381.452340,113.816913,10.306818,27.931740,6.513158,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,19.925023,3.403335,42.591754,43.329915,110.960640,0.000000,0.000000,0.000000,123.048896,2.703344,31.246690,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,365.052800,31.901184,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,103.585129,15.310546,77.227450,0.000000,0.000000,8.637014,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,101.093138,14.449300,381.452340,113.816913,10.306818,27.931740,6.654749,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,19.925023,3.403335,42.591754,43.329915,110.960640,0.000000,0.000000,0.000000,123.048896,2.703344,31.246690,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,365.052800,31.901184,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,117.221440,15.310546,77.227450,0.000000,0.000000,11.104733,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,122.904224,14.449300,381.452340,113.816913,10.306818,27.931740,4.247712,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,19.925023,3.403335,42.591754,43.329915,111.182176,0.000000,0.000000,0.000000,123.048896,2.703344,31.246690,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,365.052800,29.774438,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,117.221440,15.310546,77.227450,0.000000,0.000000,11.104733,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,122.904224,14.449300,381.452340,113.816913,10.306818,27.931740,4.247712,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,19.925023,3.403335,42.591754,43.329915,111.182176,0.000000,0.000000,0.000000,123.048896,2.703344,31.246690,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,365.052800,29.774438,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,117.221440,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,122.904224,14.449300,381.452340,113.816913,10.306818,27.931740,4.247712,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,19.925023,3.403335,42.591754,43.329915,111.182176,0.000000,0.000000,0.000000,123.048896,2.703344,23.906624,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,365.052800,31.901184,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,117.221440,11.789568,77.227450,0.000000,0.000000,7.403155,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,122.904224,14.449300,381.452340,113.816913,10.306818,27.931740,4.106122,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,19.925023,3.403335,42.591754,43.329915,111.182176,0.000000,0.000000,0.000000,123.048896,2.703344,23.906624,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,365.052800,31.901184,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,117.221440,11.789568,76.667830,0.000000,0.000000,8.637014,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,122.904224,14.449300,381.452340,113.816913,10.306818,27.931740,3.964531,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,15.655375,3.403335,42.591754,43.329915,111.182176,0.000000,0.000000,0.000000,123.048896,2.703344,23.906624,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,365.052800,29.774438,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,117.221440,11.789568,76.667830,0.000000,0.000000,8.637014,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,122.904224,14.449300,381.452340,113.816913,10.306818,27.931740,9.260012,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,15.655375,3.403335,42.591754,43.329915,111.182176,0.000000,0.000000,0.000000,123.048896,2.703344,23.906624,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,365.052800,29.774438,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,117.221440,11.789568,76.667830,0.000000,0.000000,8.637014,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,122.904224,14.449300,381.452340,113.816913,10.306818,27.931740,9.118422,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,19.925023,3.403335,42.591754,43.329915,111.182176,0.000000,0.000000,0.000000,123.048896,2.703344,23.906624,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,365.052800,31.901184,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,117.221440,11.789568,76.667830,0.000000,0.000000,8.637014,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,122.904224,14.449300,381.452340,113.816913,10.306818,27.931740,9.118422,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.985061,76.301383,19.925023,3.403335,42.591754,43.329915,111.182176,0.000000,0.000000,0.000000,123.048896,2.703344,23.906624,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,365.052800,31.901184,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,117.221440,11.789568,76.667830,0.000000,0.000000,8.637014,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,122.904224,14.449300,386.795898,129.328864,12.201625,30.723264,9.401603,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.886554,76.301383,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,123.048896,2.703344,23.694720,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,117.221440,11.789568,76.667830,0.000000,0.000000,8.637014,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,122.904224,14.449300,395.514000,129.328864,12.201625,30.986240,9.401603,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.886554,76.301383,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,123.048896,2.703344,23.694720,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,117.221440,15.204594,76.667830,0.000000,0.000000,8.637014,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,122.904224,14.449300,395.514000,129.328864,12.201625,30.986240,9.401603,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.886554,76.301383,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,123.048896,2.703344,31.034786,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,117.221440,15.204594,76.667830,0.000000,0.000000,8.637014,0.000000,160.945770,0.000000,0.000000,0.000000,63.017265,27.914705,122.904224,14.449300,395.514000,129.328864,12.201625,30.986240,9.118422,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.886554,76.301383,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,123.048896,2.703344,31.034786,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,363.453888,31.901184,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,117.221440,18.042181,76.667830,0.000000,0.000000,5.428980,0.000000,160.945770,0.000000,0.000000,0.000000,63.293656,27.914705,122.904224,14.449300,395.514000,129.328864,13.773760,30.986240,8.552060,0.000000,0.000000,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.886554,76.301383,22.771455,3.403335,42.591754,43.329915,110.864320,0.000000,0.000000,0.000000,123.048896,2.703344,36.870005,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,365.052800,37.218048,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,117.221440,18.042181,76.667830,0.000000,0.000000,5.428980,0.000000,160.945770,0.000000,0.000000,0.000000,63.293656,27.914705,122.904224,14.449300,395.514000,129.328864,13.773760,30.986240,8.552060,0.000000,0.000000,5.152119,0.000000,5.589400,57.876608,30.903670,40.597031,0.886554,76.301383,22.771455,3.403335,42.591754,43.329915,207.280640,0.000000,0.000000,0.000000,123.048896,2.703344,36.879580,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,369.223841,37.218048,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,117.221440,18.042181,76.667830,0.000000,0.000000,5.428980,0.000000,160.945770,0.000000,0.000000,0.000000,63.293656,37.219607,122.904224,14.449300,395.514000,129.328864,13.773760,30.986240,8.410470,0.000000,0.000000,5.152119,0.000000,11.178802,57.876608,30.903670,40.597031,0.886554,76.301383,22.771455,3.403335,42.591754,43.329915,236.176640,0.000000,0.000000,0.000000,123.048896,2.703344,36.879580,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,369.223841,31.901184,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,117.221440,18.042181,76.667830,0.000000,0.000000,5.428980,0.000000,162.789421,0.000000,0.000000,0.000000,63.293656,40.941568,122.904224,14.449300,395.514000,129.328864,13.773760,30.986240,8.268879,0.000000,0.000000,5.152119,0.000000,16.768202,57.876608,30.903670,40.597031,0.886554,76.301383,22.771455,3.492693,43.971245,43.329915,266.999040,0.000000,0.000000,0.000000,123.048896,2.703344,36.879580,0.000000,4.284649,1.560384,39.897335,52.530864,0.000000,369.223841,31.901184,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,117.221440,18.042181,76.667830,0.000000,0.000000,5.428980,0.000000,162.789421,0.000000,0.000000,0.000000,63.293656,40.941568,122.904224,14.449300,395.514000,129.328864,13.773760,30.986240,8.268879,0.000000,16.920911,5.152119,0.000000,16.768202,57.876608,30.903670,40.597031,0.886554,76.301383,19.925023,3.492693,43.971245,43.329915,366.207292,0.000000,0.000000,0.000000,123.048896,2.703344,36.461358,0.000000,4.284649,1.560384,39.897335,52.530864,0.000000,371.078868,31.901184,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,117.221440,18.042181,76.667830,0.000000,0.000000,9.130558,0.000000,162.789421,0.000000,0.000000,0.000000,63.293656,40.941568,122.904224,14.449300,395.514000,129.328864,13.773760,30.986240,8.268879,0.000000,16.920911,5.152119,0.000000,16.768202,57.876608,30.903670,40.597031,0.886554,76.301383,19.925023,3.492693,43.971245,43.329915,366.207292,0.000000,0.000000,0.000000,123.048896,2.703344,36.461358,0.000000,4.284649,1.560384,39.897335,52.530864,0.000000,371.078868,31.901184,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,117.221440,18.042181,76.667830,0.000000,0.000000,5.428980,0.000000,162.789421,0.000000,0.000000,0.000000,63.293656,40.941568,122.904224,14.449300,395.514000,129.328864,13.773760,30.986240,8.552060,0.000000,16.920911,5.152119,0.000000,16.768202,57.876608,30.903670,40.597031,0.886554,76.301383,19.925023,3.492693,43.971245,43.329915,366.207292,0.000000,0.000000,0.000000,123.048896,2.703344,36.461358,0.000000,4.284649,1.560384,39.897335,52.530864,0.000000,371.078868,31.901184,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,117.221440,18.042181,76.667830,0.000000,0.000000,5.428980,0.000000,162.789421,0.000000,0.000000,0.000000,63.293656,40.941568,122.904224,14.449300,395.514000,129.328864,13.773760,30.986240,8.552060,0.000000,16.920911,5.152119,0.000000,16.768202,57.876608,30.903670,40.597031,0.886554,76.301383,19.925023,3.492693,43.971245,43.329915,366.207292,0.000000,0.000000,0.000000,123.048896,2.703344,36.461358,0.000000,4.284649,1.560384,39.897335,52.530864,0.000000,371.078868,31.901184,3.023212,0.000000,0,0,0,0,0

81,20:00-20:15,117.221440,18.042181,76.108211,0.000000,0.000000,9.130558,0.000000,162.789421,0.000000,0.000000,0.000000,63.293656,40.941568,122.904224,14.449300,395.514000,129.328864,13.773760,30.986240,8.693651,0.000000,16.920911,5.152119,0.000000,16.768202,57.876608,30.903670,40.597031,0.748646,76.301383,19.925023,3.492693,43.971245,43.329915,366.207292,0.000000,0.000000,0.000000,123.048896,2.703344,36.461358,0.000000,4.284649,1.560384,39.897335,52.530864,0.000000,371.078868,31.901184,7.115759,0.000000,0,0,0,0,0

82,20:15-20:30,117.221440,18.042181,76.108211,0.000000,0.000000,5.428980,0.000000,162.789421,0.000000,0.000000,0.000000,63.293656,40.941568,122.904224,14.449300,395.514000,129.328864,13.773760,30.986240,8.693651,0.000000,16.920911,5.152119,0.000000,16.768202,57.876608,30.903670,40.597031,0.748646,76.301383,19.925023,3.492693,43.971245,43.329915,366.207292,0.000000,0.000000,0.000000,123.048896,2.703344,36.461358,0.000000,4.284649,1.560384,39.897335,52.530864,0.000000,371.078868,31.901184,8.860346,0.000000,0,0,0,0,0

83,20:30-20:45,117.221440,14.162989,76.108211,0.000000,0.000000,5.428980,0.000000,162.789421,0.000000,0.000000,0.000000,63.293656,40.941568,122.904224,14.449300,379.260000,129.328864,13.773760,30.986240,8.835241,0.000000,20.305093,5.152119,0.000000,16.768202,57.876608,30.903670,40.597031,0.748646,76.301383,19.925023,3.492693,43.971245,43.329915,272.289416,0.000000,0.000000,0.000000,123.048896,2.703344,29.367486,0.000000,4.284649,1.560384,39.897335,52.530864,0.000000,371.078868,31.901184,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,117.221440,14.162989,76.108211,0.000000,0.000000,5.428980,0.000000,160.945770,0.000000,0.000000,0.000000,63.293656,37.219607,122.904224,14.449300,363.006000,129.328864,13.773760,30.986240,8.835241,0.000000,20.305093,5.152119,0.000000,16.768202,57.876608,30.903670,40.597031,0.748646,76.301383,19.925023,3.403335,42.591754,43.329915,272.289416,0.000000,0.000000,0.000000,123.048896,2.703344,29.367486,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,371.078868,31.901184,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,117.221440,16.187491,76.108211,0.000000,0.000000,5.428980,0.000000,160.945770,0.000000,0.000000,0.000000,63.293656,37.219607,122.904224,14.449300,332.665200,129.328864,13.773760,30.986240,8.976831,0.000000,20.305093,5.152119,0.000000,10.487184,57.876608,30.903670,40.597031,0.748646,76.301383,19.925023,3.403335,42.591754,43.329915,300.400697,0.000000,0.000000,0.000000,123.048896,2.703344,33.815544,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,440.596665,31.901184,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,117.221440,16.299945,76.108211,0.000000,0.000000,9.130558,0.000000,160.945770,0.000000,0.000000,0.000000,63.293656,37.219607,122.904224,14.449300,332.665200,129.328864,13.773760,30.986240,8.976831,0.000000,20.305093,5.152119,0.000000,10.487184,57.876608,30.903670,40.597031,0.748646,76.301383,19.925023,3.403335,42.591754,43.329915,300.400697,0.000000,0.000000,0.000000,123.048896,2.703344,33.815544,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,441.491100,31.901184,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,117.221440,16.299945,76.108211,0.000000,0.000000,5.428980,0.000000,160.945770,0.000000,0.000000,0.000000,63.293656,37.219607,122.904224,14.449300,332.665200,129.328864,13.773760,30.986240,9.118422,0.000000,20.305093,5.152119,0.000000,10.487184,57.876608,30.903670,40.597031,0.748646,76.301383,22.771455,3.403335,42.591754,43.329915,300.400697,0.000000,0.000000,0.000000,123.048896,2.703344,33.815544,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,439.564700,31.901184,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,117.221440,16.299945,76.108211,0.000000,0.000000,5.428980,0.000000,162.789421,0.000000,0.000000,0.000000,63.293656,40.941568,122.904224,14.449300,332.665200,129.328864,13.773760,30.986240,9.260012,0.000000,20.305093,5.152119,0.000000,16.768202,57.876608,30.903670,40.597031,0.748646,76.301383,22.771455,3.492693,43.971245,43.329915,300.400697,0.000000,0.000000,0.000000,123.048896,2.703344,33.815544,0.000000,4.284649,1.560384,39.897335,52.530864,0.000000,439.564700,31.901184,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,117.221440,16.299945,76.108211,0.000000,0.000000,5.428980,0.000000,162.789421,0.000000,0.000000,0.000000,63.293656,40.941568,122.904224,14.449300,332.665200,129.328864,13.773760,30.986240,9.401603,0.000000,20.305093,5.152119,0.000000,16.768202,57.876608,30.903670,40.597031,0.748646,76.301383,22.771455,3.492693,43.971245,43.329915,300.400697,0.000000,0.000000,0.000000,123.048896,2.703344,33.815544,0.000000,4.284649,1.560384,39.897335,52.530864,0.000000,439.564700,31.901184,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,117.221440,16.299945,76.108211,0.000000,0.000000,5.428980,0.000000,162.789421,0.000000,0.000000,0.000000,63.293656,40.941568,122.904224,14.449300,332.665200,129.328864,13.773760,30.986240,9.401603,0.000000,20.305093,5.152119,0.000000,16.768202,57.876608,30.903670,40.597031,0.748646,76.301383,22.771455,3.492693,43.971245,43.329915,300.400697,0.000000,0.000000,0.000000,123.048896,2.703344,33.815544,0.000000,4.284649,1.560384,39.897335,52.530864,0.000000,439.564700,31.901184,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,117.221440,16.299945,76.108211,0.000000,0.000000,9.130558,0.000000,162.789421,0.000000,0.000000,0.000000,63.293656,40.941568,122.904224,14.449300,332.665200,129.328864,13.773760,30.986240,9.996282,0.000000,20.305093,5.152119,0.000000,16.768202,57.876608,30.903670,40.597031,0.748646,76.301383,21.348239,3.492693,43.971245,43.329915,300.400697,0.000000,0.000000,0.000000,123.048896,2.703344,33.815544,0.000000,4.284649,1.560384,39.897335,52.530864,0.000000,439.564700,31.901184,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,117.221440,16.299945,76.108211,0.000000,0.000000,6.662840,0.000000,160.945770,0.000000,0.000000,0.000000,63.293656,37.219607,122.904224,14.449300,332.665200,129.328864,13.773760,30.986240,9.996282,0.000000,20.305093,5.152119,0.000000,10.487184,57.876608,30.903670,40.597031,0.748646,76.301383,21.348239,3.403335,42.591754,43.329915,300.400697,0.000000,0.000000,0.000000,123.048896,2.703344,33.815544,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,439.564700,31.901184,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,117.221440,16.299945,76.108211,0.000000,0.000000,6.662840,0.000000,160.945770,0.000000,0.000000,0.000000,63.293656,37.219607,122.904224,14.449300,332.665200,129.328864,13.773760,30.986240,9.996282,0.000000,20.305093,5.152119,0.000000,5.589400,57.876608,30.903670,40.597031,0.748646,76.301383,21.348239,3.403335,42.591754,43.329915,271.133576,0.000000,0.000000,0.000000,123.048896,2.703344,33.815544,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,369.737447,31.901184,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,117.221440,18.232174,76.108211,0.000000,0.000000,6.662840,0.000000,160.945770,0.000000,0.000000,0.000000,63.293656,37.219607,122.904224,14.449300,332.665200,129.328864,13.773760,30.986240,9.996282,0.000000,20.305093,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.748646,76.301383,21.348239,3.403335,42.591754,43.329915,271.133576,0.000000,0.000000,0.000000,123.048896,2.703344,40.909416,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,369.750146,31.901184,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,117.221440,20.179136,76.108211,0.000000,0.000000,6.662840,0.000000,160.945770,0.000000,0.000000,0.000000,63.293656,37.219607,122.904224,14.449300,332.665200,129.328864,13.773760,30.986240,9.996282,0.000000,20.305093,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.748646,76.301383,21.348239,3.403335,42.591754,43.329915,271.133576,0.000000,0.000000,0.000000,123.048896,2.703344,40.909416,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,439.582146,31.901184,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,117.221440,20.179136,76.108211,0.000000,0.000000,6.662840,0.000000,160.945770,0.000000,0.000000,0.000000,63.293656,37.219607,122.904224,14.449300,332.665200,129.328864,13.773760,30.986240,9.996282,0.000000,20.305093,5.152119,0.000000,0.000000,57.876608,30.903670,40.597031,0.748646,76.301383,21.348239,3.403335,42.591754,43.329915,271.133576,0.000000,0.000000,0.000000,123.048896,2.703344,40.909416,0.000000,4.208137,1.560384,38.917401,51.805586,0.000000,531.933268,31.901184,0.000000,0.000000,0,0,0,0,0

