Block,Time,RIHAND3,UNCHAHAR1,DADRI_CRF,ANTA_GF,KHSTPP-I,BRBCL,NJPC,DADRI_RF,SALAL,FSTPP I & II,ANTA_RF,NAPP,TANDA2,SASAN,TEHRI,SEWA2,DADRI_LF,AURY_CRF,JHAJJAR,UNCHAHAR3,KOTESHWR,KHSTPP-II,RIHAND1,TANAKPUR,TALA,RAMPUR,RAPPC,UNCHAHAR2,CHAMERA1,CHAMERA3,AURY_GF,SINGRAULI_HYDRO,DADRI_GF,BSIUL,URI2,UNCHAHAR4,RAPPB,DADRT2,KISHANGANGA,KOLDAM,SINGRAULI,ANTA_LF,DULHASTI,AURY_LF,CHAMERA2,PARBATI3,URI,AURY_RF,DHAULIGNGA,RIHAND2,ANTA_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,204.938737,13.378334,8.555423,125.101616,88.697200,6.792567,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,23.863095,0.000000,0.000000,445.962676,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,6.918382,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

49,12:00-12:15,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,166.374737,13.378334,8.555423,125.101616,88.697200,6.792567,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,23.863095,0.000000,0.000000,412.219176,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,4.789649,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

50,12:15-12:30,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,166.374737,13.378334,8.555423,130.159574,88.697200,2.470024,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,23.863095,0.000000,0.000000,382.332076,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,4.789649,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

51,12:30-12:45,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,2.240568,13.046683,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,137.451737,13.378334,8.555423,131.474317,88.697200,2.470024,0.000000,0.000000,52.118668,35.308234,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,353.409076,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,4.789649,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

52,12:45-13:00,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,2.240568,13.046683,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.464798,8.555423,131.474317,88.697200,2.470024,0.000000,0.000000,52.118668,35.308234,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,347.278461,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,4.789649,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

53,13:00-13:15,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,12.323126,5.784600,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.464798,8.555423,142.219814,88.697200,2.470024,0.000000,0.000000,52.118668,24.059512,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,347.278461,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

54,13:15-13:30,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,12.323126,5.784600,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.464798,8.555423,142.219814,88.697200,2.470024,0.000000,0.000000,52.118668,13.497400,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,347.278461,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

55,13:30-13:45,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,12.323126,5.784600,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.464798,8.555423,142.219814,88.697200,2.470024,0.000000,0.000000,52.118668,13.497400,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,347.278461,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

56,13:45-14:00,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,12.323126,5.784600,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.464798,8.555423,142.219814,88.697200,2.470024,0.000000,0.000000,52.118668,13.497400,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,347.278461,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

57,14:00-14:15,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,12.323126,5.784600,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.464798,8.555423,142.219814,88.697200,3.705036,0.000000,0.000000,52.118668,13.497400,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,347.278461,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

58,14:15-14:30,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,12.323126,8.257902,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.464798,8.555423,142.219814,88.697200,3.705036,0.000000,0.000000,52.118668,22.179410,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,347.278461,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

59,14:30-14:45,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,12.323126,13.046683,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.464798,8.555423,142.219814,88.697200,3.705036,0.000000,0.000000,52.118668,35.308234,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,347.278461,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,10.643664,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

60,14:45-15:00,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,12.323126,13.046683,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.464798,8.555423,142.219814,88.697200,3.705036,0.000000,0.000000,52.118668,35.308234,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,372.345061,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,10.643664,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

61,15:00-15:15,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,12.323126,13.046683,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.464798,8.555423,142.219814,88.697200,3.705036,0.000000,0.000000,52.118668,35.308234,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,384.878361,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,10.643664,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

62,15:15-15:30,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,0.000000,0.000000,12.323126,13.046683,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.464798,8.555423,142.219814,88.697200,3.705036,0.000000,0.000000,52.118668,35.308234,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,400.303961,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,10.643664,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

63,15:30-15:45,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,18.260054,0.000000,12.323126,13.046683,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.464798,8.555423,142.219814,88.697200,3.705036,0.000000,0.000000,52.118668,35.308234,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,377.165561,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

64,15:45-16:00,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,18.260054,0.000000,12.323126,13.046683,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.464798,8.555423,142.219814,88.697200,3.705036,0.000000,0.000000,52.118668,35.308234,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,397.411661,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

65,16:00-16:15,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,36.520108,0.000000,12.323126,13.046683,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.464798,8.555423,142.219814,88.697200,3.705036,0.000000,0.000000,52.118668,35.308234,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,376.201461,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

66,16:15-16:30,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,36.520108,0.000000,12.323126,16.435290,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.464798,8.555423,142.219814,88.697200,3.705036,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,422.162479,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

67,16:30-16:45,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,36.520108,0.000000,12.323126,17.488870,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,147.092737,8.464798,8.555423,142.219814,88.697200,2.470024,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,476.871722,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

68,16:45-17:00,119.226030,7.539262,0.000000,0.000000,33.550015,14.461500,36.520108,0.000000,12.323126,17.488870,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,219.805159,12.632618,8.555423,142.219814,88.697200,2.470024,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,494.225522,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

69,17:00-17:15,119.226030,10.647109,0.000000,0.000000,33.550015,14.461500,63.910189,0.000000,12.323126,17.488870,0.000000,0.000000,0.000000,322.129912,15.002360,0.000000,0.000000,0.000000,219.814800,16.768333,8.555423,142.219814,88.697200,1.729017,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,575.537819,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

70,17:15-17:30,119.226030,10.713272,0.000000,0.000000,33.550015,14.461500,91.300270,0.000000,12.323126,17.488870,0.000000,0.000000,0.000000,322.129912,15.002360,4.369494,0.000000,0.000000,219.814800,17.054543,8.555423,142.219814,88.697200,1.729017,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,5.836083,0.000000,0.000000,652.633998,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,12.594424,0.000000,6.386198,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

71,17:30-17:45,119.226030,10.713272,0.000000,0.000000,33.550015,14.461500,109.560324,0.000000,12.323126,17.488870,0.000000,0.000000,0.000000,322.129912,30.004720,4.369494,0.000000,0.000000,219.814800,17.054543,17.110847,142.219814,88.697200,1.729017,0.000000,0.000000,52.118668,40.868295,6.778587,9.330406,0.000000,0.571740,0.000000,2.121020,5.836083,0.000000,0.000000,652.633998,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,15.421744,3.681898,6.386198,0.000000,8.660317,113.884312,0.000000,0,0,0,0,0

72,17:45-18:00,119.226030,10.713272,0.000000,0.000000,33.550015,14.461500,135.307000,0.000000,12.323126,17.488870,0.000000,0.000000,0.000000,322.129912,45.007080,10.157788,0.000000,0.000000,219.814800,17.054543,19.012052,142.219814,88.697200,1.729017,0.000000,0.000000,52.118668,40.868295,13.404846,19.642959,0.000000,0.571740,0.000000,12.573407,5.836083,0.000000,0.000000,585.733942,0.000000,0.000000,118.945838,0.000000,47.661784,0.000000,38.091707,15.954891,6.386198,0.000000,15.282913,113.884312,0.000000,0,0,0,0,0

73,18:00-18:15,119.226030,13.872471,0.000000,0.000000,33.550015,14.461500,135.307000,0.000000,16.804263,17.488870,0.000000,0.000000,0.000000,322.129912,45.007080,10.157788,0.000000,0.000000,219.814800,17.054543,19.012052,142.219814,88.697200,1.729017,0.000000,0.000000,52.118668,40.868295,21.325892,19.642959,0.000000,0.571740,0.000000,12.573407,5.836083,0.000000,0.000000,557.672847,0.000000,0.000000,118.945838,0.000000,47.661784,0.000000,38.091707,31.909782,6.386198,0.000000,26.424157,113.884312,0.000000,0,0,0,0,0

74,18:15-18:30,119.226030,13.902322,0.000000,0.000000,33.550015,14.461500,135.307000,0.000000,68.337336,17.488870,0.000000,0.000000,0.000000,322.129912,45.007080,10.157788,0.000000,0.000000,219.814800,17.054543,19.012052,142.219814,88.697200,1.729017,0.000000,0.000000,52.118668,40.868295,25.134087,19.642959,0.000000,0.571740,0.000000,12.573407,5.836083,0.000000,0.000000,527.785747,0.000000,0.000000,118.945838,0.000000,47.661784,0.000000,38.091707,31.909782,6.386198,0.000000,35.232209,113.884312,0.000000,0,0,0,0,0

75,18:30-18:45,119.226030,13.902322,0.000000,0.000000,33.550015,14.461500,135.307000,0.000000,68.337336,17.488870,0.000000,0.000000,0.000000,322.129912,45.007080,10.157788,0.000000,0.000000,219.805159,17.054543,19.012052,142.219814,88.697200,1.729017,0.000000,0.000000,52.118668,40.868295,25.134087,19.642959,0.000000,0.571740,0.000000,12.573407,5.836083,0.000000,0.000000,567.313847,0.000000,0.000000,118.945838,0.000000,47.661784,0.000000,38.091707,31.909782,7.450565,0.000000,35.232209,113.884312,0.000000,0,0,0,0,0

76,18:45-19:00,119.226030,13.902322,0.000000,0.000000,33.550015,14.461500,135.307000,0.000000,68.337336,17.488870,0.000000,0.000000,0.000000,322.129912,45.007080,10.157788,0.000000,0.000000,219.805159,17.054543,19.012052,142.219814,88.697200,1.729017,0.000000,0.000000,52.118668,40.868295,25.134087,19.642959,0.000000,0.571740,0.000000,12.573407,5.836083,0.000000,0.000000,562.493347,0.000000,0.000000,118.945838,0.000000,47.661784,0.000000,38.091707,31.909782,38.317190,0.000000,35.232209,113.884312,0.000000,0,0,0,0,0

77,19:00-19:15,119.226030,13.902322,0.000000,0.000000,33.550015,14.461500,135.307000,0.000000,68.337336,17.488870,0.000000,0.000000,0.000000,322.129912,45.007080,10.157788,0.000000,0.000000,218.869982,17.054543,19.012052,140.922401,88.697200,4.569545,0.000000,0.000000,52.118668,40.868295,25.134087,19.642959,0.000000,0.571740,0.000000,12.573407,6.484537,0.000000,0.000000,559.703242,0.000000,0.000000,118.945838,0.000000,47.661784,0.000000,38.091707,15.954891,38.317190,0.000000,35.232209,113.884312,0.000000,0,0,0,0,0

78,19:15-19:30,119.226030,13.902322,0.000000,0.000000,33.550015,14.461500,118.690351,0.000000,13.443410,17.488870,0.000000,0.000000,0.000000,322.129912,45.007080,4.369494,0.000000,0.000000,218.869982,17.054543,9.506026,140.922401,88.697200,4.569545,0.000000,0.000000,52.118668,40.868295,13.544988,0.000000,0.000000,0.571740,0.000000,12.573407,6.484537,0.000000,0.000000,559.703242,0.000000,0.000000,118.945838,0.000000,47.661784,0.000000,12.697236,3.681898,12.772397,0.000000,35.232209,113.884312,0.000000,0,0,0,0,0

79,19:30-19:45,119.226030,13.902322,0.000000,0.000000,33.550015,14.461500,100.430297,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,322.129912,45.007080,0.000000,0.000000,0.000000,218.869982,17.054543,8.555423,142.219814,88.697200,4.569545,0.000000,0.000000,52.118668,40.868295,6.093112,0.000000,0.000000,0.571740,0.000000,6.286703,6.484537,0.000000,0.000000,541.279291,0.000000,0.000000,118.945838,0.000000,31.774522,0.000000,12.697236,0.000000,8.514931,0.000000,35.232209,113.884312,0.000000,0,0,0,0,0

80,19:45-20:00,119.226030,13.902322,0.000000,0.000000,33.550015,14.461500,63.910189,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,322.129912,45.007080,0.000000,0.000000,0.000000,185.844919,17.054543,8.555423,142.219814,88.697200,4.569545,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,6.286703,6.484537,0.000000,0.000000,538.574122,0.000000,0.000000,118.945838,0.000000,31.774522,0.000000,0.000000,0.000000,8.514931,0.000000,7.641457,113.884312,0.000000,0,0,0,0,0

81,20:00-20:15,119.226030,7.606749,0.000000,0.000000,33.550015,14.461500,36.520108,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,322.129912,45.007080,0.000000,0.000000,0.000000,119.558123,8.570849,8.555423,142.219814,88.697200,4.569545,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,6.286703,6.484537,0.000000,0.000000,490.282353,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

82,20:15-20:30,119.226030,7.606749,0.000000,0.000000,33.550015,14.461500,18.625255,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,322.129912,45.007080,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,142.219814,88.697200,4.569545,0.000000,0.000000,52.118668,40.868295,0.000000,0.000000,0.000000,0.571740,0.000000,6.286703,6.484537,0.000000,0.000000,462.294530,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

83,20:30-20:45,119.226030,7.606749,0.000000,0.000000,33.550015,14.461500,18.625255,0.000000,2.240568,17.488870,0.000000,0.000000,0.000000,322.129912,43.731576,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,142.219814,88.697200,4.569545,0.000000,0.000000,52.118668,34.209160,0.000000,0.000000,0.000000,0.571740,0.000000,6.286703,6.484537,0.000000,0.000000,422.187970,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

84,20:45-21:00,119.226030,7.606749,0.000000,0.000000,33.550015,14.461500,18.625255,0.000000,2.240568,13.046683,0.000000,0.000000,0.000000,322.129912,43.731576,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,142.219814,88.697200,4.569545,0.000000,0.000000,52.118668,34.209160,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,6.484537,0.000000,0.000000,431.481894,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

85,21:00-21:15,119.226030,7.606749,0.000000,0.000000,33.550015,14.461500,18.625255,0.000000,2.240568,10.573381,0.000000,0.000000,0.000000,322.129912,43.731576,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,142.219814,88.697200,4.569545,0.000000,0.000000,52.118668,25.527151,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,426.883137,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,10.643664,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

86,21:15-21:30,119.226030,7.606749,0.000000,0.000000,33.550015,14.461500,18.625255,0.000000,2.240568,10.573381,0.000000,0.000000,0.000000,322.129912,43.731576,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,142.219814,88.697200,4.569545,0.000000,0.000000,52.118668,25.527151,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,414.802964,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,10.643664,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

87,21:30-21:45,119.226030,7.606749,0.000000,0.000000,33.550015,14.461500,18.442655,0.000000,2.240568,10.573381,0.000000,0.000000,0.000000,322.129912,44.338959,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,142.219814,88.697200,4.569545,0.000000,0.000000,52.118668,25.527151,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,426.883137,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,17.029862,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

88,21:45-22:00,119.226030,7.606749,0.000000,0.000000,26.149670,14.461500,0.000000,0.000000,2.240568,10.573381,0.000000,0.000000,0.000000,322.129912,30.004720,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,108.230734,88.697200,4.569545,0.000000,0.000000,52.118668,25.527151,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,430.604563,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,17.029862,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

89,22:00-22:15,119.226030,7.606749,0.000000,0.000000,22.448297,14.461500,0.000000,0.000000,2.240568,10.573381,0.000000,0.000000,0.000000,322.129912,30.004720,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,89.459610,88.697200,4.569545,0.000000,0.000000,52.118668,25.527151,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,426.334661,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,10.643664,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

90,22:15-22:30,119.226030,7.606749,0.000000,0.000000,22.448297,14.461500,0.000000,0.000000,2.240568,10.573381,0.000000,0.000000,0.000000,322.129912,30.004720,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,89.459610,88.697200,3.705036,0.000000,0.000000,52.118668,25.527151,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,431.907159,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,10.643664,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

91,22:30-22:45,119.226030,7.606749,0.000000,0.000000,26.149670,14.461500,0.000000,0.000000,2.240568,10.573381,0.000000,0.000000,0.000000,322.129912,15.002360,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,89.459610,88.697200,3.705036,0.000000,0.000000,52.118668,25.527151,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,407.737172,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,4.257466,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

92,22:45-23:00,119.226030,7.606749,0.000000,0.000000,26.149670,14.461500,0.000000,0.000000,2.240568,10.573381,0.000000,0.000000,0.000000,322.129912,15.002360,0.000000,0.000000,0.000000,114.313337,8.570849,8.555423,89.459610,88.697200,3.705036,0.000000,0.000000,52.118668,25.527151,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,375.623001,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,4.257466,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

93,23:00-23:15,119.226030,7.606749,0.000000,0.000000,22.448297,14.461500,0.000000,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,322.129912,15.002360,0.000000,0.000000,0.000000,114.313337,8.570849,0.000000,89.459610,88.697200,3.705036,0.000000,0.000000,52.118668,12.398326,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,330.078917,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

94,23:15-23:30,119.226030,7.606749,0.000000,0.000000,22.448297,14.461500,0.000000,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.570849,0.000000,89.459610,88.697200,3.705036,0.000000,0.000000,52.118668,12.398326,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,7.132990,0.000000,0.000000,330.078917,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

95,23:30-23:45,119.226030,7.606749,0.000000,0.000000,22.448297,14.461500,0.000000,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.570849,0.000000,89.459610,88.697200,3.705036,0.000000,0.000000,52.118668,12.398326,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,9.078351,0.000000,0.000000,330.078917,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

96,23:45-24:00,119.226030,7.606749,0.000000,0.000000,26.149670,14.461500,0.000000,0.000000,2.240568,5.784600,0.000000,0.000000,0.000000,322.129912,0.000000,0.000000,0.000000,0.000000,114.313337,8.570849,0.000000,89.459610,88.697200,3.705036,0.000000,0.000000,52.118668,12.398326,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,9.078351,0.000000,0.000000,330.078917,0.000000,0.000000,118.945838,0.000000,15.887261,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,113.884312,0.000000,0,0,0,0,0

