Block,Time,NAPP,RAPPB,AURY_CRF,UNCHAHAR3,KOTESHWR,ANTA_CRF,PARBATI3,RIHAND1,SINGRAULI,DADRI_RF,AURY_LF,ANTA_RF,NJPC,DADRI_LF,RAPPC,JHAJJAR,SEWA2,KOLDAM,UNCHAHAR4,RAMPUR,AURY_GF,UNCHAHAR2,ANTA_GF,DADRI_CRF,RIHAND2,SINGRAULI_HYDRO,CHAMERA2,CHAMERA1,KISHANGANGA,DULHASTI,TEHRI,BSIUL,TANDA2,ANTA_LF,RIHAND3,AURY_RF,SALAL,DADRI_GF,UNCHAHAR1,URI2,DHAULIGNGA,URI,DADRT2,CHAMERA3,TANAKPUR,SASAN,TALA,KHSTPP-II,BRBCL,KHSTPP-I,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,644.942507,0.000000,0.245926,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

49,12:00-12:15,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,644.942507,0.000000,0.245926,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

50,12:15-12:30,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,56.691694,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,644.942507,0.000000,0.245926,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

51,12:30-12:45,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,3.179189,645.226446,0.000000,0.245926,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

52,12:45-13:00,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,25.433510,645.226446,0.000000,0.245926,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

53,13:00-13:15,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,348.475761,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,8.005796,0.000000,25.433510,584.482630,0.000000,0.245926,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

54,13:15-13:30,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,314.879261,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,8.005796,0.000000,4.238918,565.284630,0.000000,0.245926,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

55,13:30-13:45,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,295.921236,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,562.203351,0.000000,0.245926,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

56,13:45-14:00,20.913533,0.000000,0.000000,21.777251,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,295.921236,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,15.188594,4.519401,0.000000,2.119459,562.203351,0.000000,0.245926,331.525462,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

57,14:00-14:15,20.913533,0.000000,0.000000,22.583567,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,366.953836,0.000000,0.000000,0.000000,0.000000,0.000000,36.114318,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,15.073406,4.519401,0.000000,2.119459,562.203351,0.000000,0.245926,331.525462,0.000000,141.355738,19.197964,44.538477,14.844470,0,0,0,0,0

58,14:15-14:30,20.913533,0.000000,0.000000,22.583567,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,346.795936,0.000000,0.000000,0.000000,0.000000,0.000000,36.114318,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,15.073406,4.519401,0.000000,2.119459,562.203351,0.000000,0.245926,331.525462,0.000000,141.355738,19.197964,44.538477,14.844470,0,0,0,0,0

59,14:30-14:45,20.913533,0.000000,0.000000,22.583567,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,337.196936,0.000000,0.000000,0.000000,0.000000,0.000000,36.114318,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,15.073406,4.519401,0.000000,2.119459,562.203351,0.000000,6.762975,331.525462,0.000000,141.355738,19.197964,44.538477,14.844470,0,0,0,0,0

60,14:45-15:00,20.913533,0.000000,0.000000,22.583567,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,317.039036,0.000000,0.000000,0.000000,0.000000,0.000000,36.114318,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,15.073406,4.519401,0.000000,2.119459,562.203351,0.000000,6.762975,331.525462,0.000000,141.355738,19.197964,44.538477,14.844470,0,0,0,0,0

61,15:00-15:15,20.913533,0.000000,0.000000,22.429983,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,307.440036,0.000000,0.000000,0.000000,0.000000,0.000000,35.883942,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,15.818050,14.876530,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,14.958218,4.519401,0.000000,2.119459,562.203351,0.000000,6.762975,331.525462,0.000000,141.355738,19.197964,44.538477,14.844470,0,0,0,0,0

62,15:15-15:30,20.913533,0.000000,0.000000,22.429983,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,307.440036,0.000000,0.000000,0.000000,0.000000,0.000000,35.883942,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,15.818050,14.876530,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,14.958218,4.519401,0.000000,2.119459,562.203351,0.000000,6.762975,331.525462,0.000000,141.355738,19.197964,44.538477,14.844470,0,0,0,0,0

63,15:30-15:45,20.913533,0.000000,0.000000,22.429983,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,327.597936,0.000000,0.000000,0.000000,0.000000,0.000000,35.883942,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,15.818050,14.876530,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,14.958218,4.519401,0.000000,2.119459,562.203351,0.000000,6.762975,331.525462,0.000000,141.355738,19.197964,44.538477,14.844470,0,0,0,0,0

64,15:45-16:00,20.913533,0.000000,0.000000,22.429983,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,377.512736,0.000000,0.000000,0.000000,0.000000,0.000000,35.883942,0.000000,0.000000,54.426330,0.844693,3.198867,0.000000,0.000000,15.818050,29.753060,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,14.958218,4.519401,0.000000,2.119459,562.203351,0.000000,6.762975,331.525462,0.000000,141.355738,19.197964,44.538477,14.844470,0,0,0,0,0

65,16:00-16:15,20.913533,0.000000,0.000000,25.318395,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,377.512736,0.000000,0.000000,0.000000,0.000000,0.000000,40.690149,0.000000,0.000000,54.426330,0.844693,3.198867,0.000000,0.000000,15.818050,29.753060,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,618.214723,0.000000,0.245926,331.525462,0.000000,141.355738,19.197964,44.538477,18.390638,0,0,0,0,0

66,16:15-16:30,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,414.011811,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,3.198867,0.000000,0.000000,15.818050,29.753060,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,651.871705,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.701564,0,0,0,0,0

67,16:30-16:45,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,14.544405,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,3.198867,0.000000,0.000000,15.818050,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.701564,0,0,0,0,0

68,16:45-17:00,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,30.906860,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,3.198867,0.000000,0.000000,31.636100,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,651.954481,0.000000,0.000000,331.525462,0.000000,141.355738,19.197964,44.538477,19.701564,0,0,0,0,0

69,17:00-17:15,20.913533,0.000000,0.000000,25.331857,17.036305,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,57.268594,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,12.641921,0.000000,0.000000,31.636100,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,7.608167,2.119459,651.954481,0.000000,0.000000,260.252888,0.000000,141.355738,19.197964,44.538477,19.701564,0,0,0,0,0

70,17:15-17:30,20.913533,0.000000,0.000000,25.331857,25.554458,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,75.449100,0.000000,52.257052,417.974056,2.815003,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,12.641921,6.749057,0.000000,31.636100,44.629591,1.055890,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,15.449652,2.119459,651.954481,0.000000,0.000000,260.252888,0.000000,141.355738,19.197964,44.538477,19.701564,0,0,0,0,0

71,17:30-17:45,20.913533,0.000000,0.000000,25.331857,37.404155,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,112.264625,0.000000,52.257052,417.974056,5.067005,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,25.283843,13.346450,0.000000,31.636100,44.629591,12.518632,0.000000,0.000000,118.706633,0.000000,6.692423,0.000000,17.628947,4.519401,17.539362,2.119459,651.954481,0.000000,0.000000,260.252888,0.000000,141.355738,19.197964,44.538477,19.701564,0,0,0,0,0

72,17:45-18:00,20.913533,0.000000,0.000000,25.331857,37.404155,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,112.264625,0.000000,52.257052,417.974056,5.067005,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,25.283843,21.232988,0.000000,31.636100,44.629591,12.518632,0.000000,0.000000,118.706633,0.000000,40.154537,0.000000,17.628947,4.519401,26.309043,2.119459,651.954481,0.000000,0.000000,260.252888,0.000000,141.355738,19.197964,44.538477,19.701564,0,0,0,0,0

73,18:00-18:15,20.913533,0.000000,0.000000,25.331857,37.404155,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,112.264625,0.000000,52.257052,417.974056,5.067005,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,25.283843,25.024593,0.000000,31.636100,44.629591,12.518632,0.000000,0.000000,118.706633,0.000000,40.154537,0.000000,17.628947,4.519401,26.309043,2.119459,651.954481,0.000000,0.000000,260.252888,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

74,18:15-18:30,20.913533,0.000000,0.000000,25.331857,37.404155,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,112.264625,0.000000,52.257052,417.974056,5.067005,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,25.283843,25.024593,0.000000,31.636100,44.629591,12.518632,0.000000,0.000000,118.706633,0.000000,40.154537,0.000000,17.628947,4.519401,26.309043,2.119459,651.954481,0.000000,0.000000,260.252888,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

75,18:30-18:45,20.913533,0.000000,0.000000,25.331857,37.404155,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,112.264625,0.000000,52.257052,417.974056,5.067005,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,25.283843,25.024593,0.000000,31.636100,44.629591,12.518632,0.000000,0.000000,118.706633,0.000000,40.154537,0.000000,17.628947,4.519401,26.309043,2.119459,651.954481,0.000000,0.000000,260.252888,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

76,18:45-19:00,20.913533,0.000000,0.000000,25.331857,37.404155,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,112.264625,0.000000,52.257052,417.974056,5.067005,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,25.283843,25.024593,0.000000,31.636100,44.629591,12.518632,0.000000,0.000000,118.706633,0.000000,40.154537,0.000000,17.628947,8.005796,16.484363,3.179189,651.954481,0.000000,0.000000,260.252888,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

77,19:00-19:15,20.913533,0.000000,0.000000,25.331857,17.036305,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,63.631771,0.000000,52.257052,417.974056,2.687048,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,25.283843,13.485981,0.000000,31.636100,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,40.154537,0.000000,17.628947,8.005796,7.608167,3.179189,651.954481,0.000000,0.000000,260.252888,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

78,19:15-19:30,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,40.906138,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,12.641921,6.066568,0.000000,15.818050,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,6.692423,0.000000,17.628947,8.005796,7.608167,8.477837,651.954481,0.000000,0.000000,260.252888,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

79,19:30-19:45,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,21.816607,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,15.818050,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,34.971077,651.954481,0.000000,0.000000,190.060200,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

80,19:45-20:00,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,15.818050,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,34.971077,651.954481,0.000000,0.000000,190.060200,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

81,20:00-20:15,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,15.818050,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,3.179189,651.954481,0.000000,0.000000,190.060200,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

82,20:15-20:30,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,15.818050,44.629591,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,651.954481,0.000000,0.000000,190.060200,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

83,20:30-20:45,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,15.818050,43.662011,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,651.954481,0.000000,0.000000,190.060200,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

84,20:45-21:00,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,15.818050,41.726853,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,651.954481,0.000000,0.000000,190.060200,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

85,21:00-21:15,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,15.818050,27.817902,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,652.242355,0.000000,0.000000,190.060200,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

86,21:15-21:30,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,15.818050,27.817902,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,652.242355,0.000000,0.000000,190.060200,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

87,21:30-21:45,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,417.974056,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,15.818050,27.817902,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,2.119459,652.242355,0.000000,0.000000,190.060200,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

88,21:45-22:00,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,345.981556,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,15.818050,14.816056,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,3.179189,645.226446,0.000000,0.000000,190.060200,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

89,22:00-22:15,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,278.150991,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,15.818050,13.908951,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,3.179189,618.079130,0.000000,0.000000,190.060200,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

90,22:15-22:30,20.913533,0.000000,0.000000,25.331857,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,249.353991,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,13.908951,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.628947,4.519401,0.000000,25.433510,601.760830,0.000000,0.000000,190.060200,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

91,22:30-22:45,20.913533,0.000000,0.000000,21.399627,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,249.353991,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.398763,4.519401,0.000000,25.433510,579.683130,0.000000,0.000000,190.060200,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

92,22:45-23:00,20.913533,0.000000,0.000000,21.399627,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,249.353991,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.398763,4.519401,0.000000,3.179189,574.883630,0.000000,0.000000,190.060200,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

93,23:00-23:15,20.913533,0.000000,0.000000,21.399627,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,249.353991,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.398763,4.519401,0.000000,2.119459,574.883630,0.000000,0.000000,190.060200,0.000000,141.355738,19.197964,44.538477,19.898727,0,0,0,0,0

94,23:15-23:30,20.913533,0.000000,0.000000,21.399627,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,249.353991,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.398763,4.519401,0.000000,2.119459,564.046359,0.000000,0.000000,190.060200,0.000000,141.355738,18.615773,44.538477,19.898727,0,0,0,0,0

95,23:30-23:45,20.913533,0.000000,0.000000,21.399627,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,249.353991,0.000000,0.000000,0.000000,0.000000,0.000000,33.965870,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.398763,4.519401,0.000000,1.907513,579.683130,0.000000,0.000000,190.060200,0.000000,141.355738,18.893001,44.538477,18.154422,0,0,0,0,0

96,23:45-24:00,20.913533,0.000000,0.000000,21.399627,8.707445,0.000000,0.000000,88.310800,133.723669,0.000000,0.000000,0.000000,0.000000,0.000000,52.257052,249.353991,0.000000,0.000000,0.000000,0.000000,0.000000,33.965870,0.000000,0.000000,54.426330,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,0.000000,1.338485,0.000000,17.398763,4.519401,0.000000,1.907513,564.046359,0.000000,0.000000,190.060200,0.000000,141.355738,16.863252,44.538477,15.713563,0,0,0,0,0

