Block,Time,ANTA_RF,ANTA_GF,TANAKPUR,UNCHAHAR2,SALAL,BSIUL,RAPPB,ANTA_CRF,SINGRAULI,RIHAND2,UNCHAHAR3,SEWA2,TEHRI,TANDA2,NAPP,DADRT2,SINGRAULI_HYDRO,DULHASTI,ANTA_LF,RAMPUR,DADRI_LF,DADRI_CRF,DHAULIGNGA,CHAMERA3,DADRI_GF,KISHANGANGA,CHAMERA1,KOTESHWR,UNCHAHAR4,RIHAND3,PARBATI3,URI,JHAJJAR,UNCHAHAR1,URI2,AURY_CRF,RAPPC,AURY_RF,NJPC,CHAMERA2,KOLDAM,TALA,KHSTPP-I,KUDGI,DADRI_RF,AURY_LF,BRBCL,AURY_GF,FSTPP I & II,SASAN,KHSTPP-II,RIHAND1,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,11.499027,29.679980,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,311.035046,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,18.101736,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,11.499027,29.679980,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,311.035046,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,18.101736,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,11.499027,29.679980,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,311.035046,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,11.712888,113.811000,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,11.499027,29.679980,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,311.035046,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,11.712888,114.775500,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,3.088811,29.679980,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,311.035046,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,6.388848,114.775500,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,3.088811,29.679980,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,300.614781,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,6.388848,114.775500,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,4.324336,22.923368,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,234.144106,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,6.388848,114.775500,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,36.278837,76.20,0.000000,0.000000,19.290037,0.000000,13.859865,403.903665,56.548635,88.734000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,4.324336,22.923368,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,184.113405,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,6.388848,114.775500,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,35.056199,76.20,0.000000,0.000000,19.290037,0.000000,13.859865,403.903665,56.548635,88.734000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,4.324336,22.923368,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,184.113405,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,38.333088,114.775500,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,35.056199,74.27,0.000000,0.000000,19.290037,0.000000,13.859865,403.903665,56.548635,88.734000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,4.324336,22.923368,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,217.870905,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,38.333088,114.775500,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,35.056199,74.27,0.000000,0.000000,19.290037,0.000000,13.859865,403.903665,56.548635,88.734000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,4.324336,22.923368,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,240.758490,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,6.388848,114.775500,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,74.27,0.000000,0.000000,19.290037,0.000000,13.859865,403.903665,58.066083,88.734000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,4.324336,22.923368,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,240.758490,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,6.388848,114.775500,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,73.30,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,4.324336,29.050039,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,0.000000,0.000000,0.000000,267.821781,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,114.775500,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,73.30,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,4.324336,29.679980,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,11.574000,0.000000,15.008584,0.000000,0.000000,277.466781,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,114.775500,7.716000,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,71.37,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,4.324336,40.885251,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,16.019109,0.000000,15.008584,0.000000,0.000000,305.248046,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,121.936912,10.295774,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,71.37,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,4.324336,40.885251,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,17.930537,0.000000,15.008584,0.000000,0.000000,319.715546,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,128.688412,13.505257,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,71.37,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,4.324336,40.885251,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,21.870693,0.000000,15.008584,0.000000,0.000000,329.434716,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,182.201921,13.531935,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,71.37,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,4.324336,40.885251,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,21.881612,0.000000,30.017169,0.000000,0.000000,329.434716,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,175.948912,13.531935,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,71.37,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,4.324336,40.885251,12.328239,0.000000,0.000000,0.000000,132.015938,113.931562,21.881612,0.000000,30.017169,0.000000,0.000000,329.434716,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,38.333088,164.374912,13.531935,23.872995,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,70.41,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,4.324336,40.885251,76.558364,0.000000,0.000000,0.000000,132.015938,113.931562,25.453251,0.000000,30.017169,0.000000,0.000000,329.434716,0.553527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,38.333088,183.664912,13.531935,23.872995,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,70.41,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,4.324336,40.887273,76.558364,0.000000,0.000000,0.000000,132.015938,113.931562,25.454033,0.000000,30.017169,0.000000,0.000000,329.434716,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,196.203412,19.826262,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,67.52,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,4.324336,40.887273,76.558364,0.000000,0.000000,0.000000,132.015938,113.931562,25.454033,0.000000,45.025754,0.000000,0.000000,329.434716,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.781400,8.558973,0.000000,119.275495,0.000000,8.518464,225.138412,19.826262,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,43.614690,79.09,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,4.942098,40.887273,76.558364,0.000000,0.000000,0.000000,132.015938,113.931562,25.454033,0.000000,60.034338,0.000000,0.000000,329.434716,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,1.274104,0.000000,0.000000,0.000000,13.486604,8.558973,0.000000,119.275495,0.000000,8.518464,225.138412,19.826262,9.082118,0.000000,51.650711,0.000000,36.535260,0.000000,0.000000,0.000000,43.614690,102.24,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,4.942098,40.887273,8.965992,2.121900,0.000000,0.000000,132.015938,113.931562,25.454033,0.000000,60.034338,0.000000,0.000000,329.434716,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,8.811707,0.000000,0.000000,0.000000,27.049402,8.558973,0.000000,119.275495,3.069521,8.518464,225.138412,19.826262,9.082118,0.000000,51.650711,0.000000,54.802890,0.000000,0.000000,0.000000,43.614690,102.24,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,4.942098,40.887273,2.241498,2.121900,0.000000,0.000000,132.015938,113.931562,25.454033,0.000000,60.034338,0.000000,0.000000,329.439021,0.553527,31.787706,0.000000,0.000000,0.000000,0.000000,17.623413,0.000000,0.000000,0.000000,38.097750,8.558973,0.000000,119.275495,6.139042,12.777696,226.245110,19.826262,9.082118,0.000000,51.650711,0.000000,80.377572,12.702504,0.000000,0.000000,43.614690,111.88,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,4.942098,40.887273,2.241498,2.121900,0.000000,0.000000,132.015938,113.931562,25.454033,0.000000,60.034338,0.000000,0.000000,329.439021,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,26.373963,0.000000,0.000000,0.000000,40.651823,8.558973,0.000000,119.275495,15.769972,12.777696,244.428412,19.826262,9.082118,0.000000,51.650711,0.000000,109.605780,12.702504,0.000000,0.000000,43.614690,111.88,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,4.942098,40.887273,2.241498,2.121900,0.000000,0.000000,132.015938,113.931562,25.454033,4.628443,60.034338,0.000000,0.000000,329.439021,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,35.246827,0.000000,0.000000,0.000000,40.651823,17.117946,0.000000,119.275495,31.539945,12.777696,244.428412,19.826262,9.082118,0.000000,51.650711,0.000000,135.363138,25.405007,0.000000,0.000000,43.614690,111.88,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,4.942098,40.887273,2.241498,12.578623,0.000000,0.000000,132.015938,113.931562,25.454033,8.999750,60.034338,0.000000,0.000000,329.434716,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,35.246827,9.334277,0.000000,0.000000,40.651823,28.187551,0.000000,119.275495,31.539945,12.777696,225.138412,19.826262,9.082118,0.000000,51.650711,0.000000,135.363138,38.107511,0.000000,0.000000,43.614690,111.88,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,4.942098,40.887273,2.241498,12.578623,0.000000,0.000000,132.015938,113.931562,25.454033,15.243004,60.034338,0.000000,0.000000,329.434716,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,35.246827,9.334277,0.000000,0.000000,27.049402,28.187551,0.000000,119.275495,31.539945,8.518464,225.138412,19.826262,9.082118,0.000000,51.650711,0.000000,135.363138,38.107511,0.000000,0.000000,43.614690,111.88,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,4.942098,40.887273,2.241498,12.578623,0.000000,0.000000,132.015938,113.931562,25.454033,15.243004,60.034338,0.000000,0.000000,329.434716,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,35.246827,9.334277,0.000000,0.000000,27.049402,28.187551,0.000000,119.275495,31.539945,8.518464,225.138412,19.826262,9.082118,0.000000,51.650711,0.000000,135.363138,38.107511,0.000000,0.000000,43.614690,111.88,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,4.942098,40.887273,2.241498,12.578623,0.000000,0.000000,132.015938,113.931562,25.454033,15.243004,60.034338,0.000000,0.000000,329.434716,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,35.246827,18.686976,0.000000,0.000000,25.144515,28.187551,0.000000,119.275495,15.769972,8.518464,225.138412,19.826262,9.082118,0.000000,51.650711,0.000000,135.363138,38.107511,0.000000,0.000000,43.614690,111.88,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,4.942098,40.887273,2.241498,12.578623,0.000000,0.000000,132.015938,113.931562,25.454033,15.243004,60.034338,0.000000,0.000000,329.434716,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,35.246827,18.686976,0.000000,0.000000,13.486604,28.187551,0.000000,119.275495,3.683426,8.518464,225.138412,19.826262,9.082118,0.000000,51.650711,0.000000,135.363138,38.107511,0.000000,0.000000,43.614690,111.88,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,4.942098,40.887273,2.241498,12.578623,0.000000,0.000000,132.015938,113.931562,25.454033,10.182574,60.034338,0.000000,0.000000,329.434716,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,34.400822,18.686976,0.000000,0.000000,13.486604,28.187551,0.000000,119.275495,0.000000,8.518464,225.138412,19.826262,9.082118,0.000000,51.650711,0.000000,118.739595,38.107511,0.000000,0.000000,43.614690,111.88,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,4.942098,40.887273,2.241498,12.578623,0.000000,0.000000,132.015938,113.931562,25.454033,9.385453,45.025754,0.000000,0.000000,329.434716,0.553527,47.681558,0.000000,0.000000,0.000000,0.000000,26.373963,0.000000,0.000000,0.000000,6.781400,17.117946,0.000000,119.275495,0.000000,8.518464,225.138412,19.826262,9.082118,0.000000,51.650711,0.000000,108.692398,25.405007,0.000000,0.000000,43.614690,102.24,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,4.942098,40.887273,2.241498,6.289312,0.000000,0.000000,132.015938,113.931562,25.454033,5.091287,30.017169,0.000000,0.000000,312.964046,0.553527,31.787706,0.000000,0.000000,0.000000,0.000000,15.798896,0.000000,0.000000,0.000000,0.000000,17.117946,0.000000,119.275495,0.000000,47.916360,205.848412,19.826262,9.082118,0.000000,51.650711,0.000000,73.070520,12.702504,0.000000,0.000000,43.614690,102.24,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,4.942098,40.887273,2.241498,6.289312,0.000000,0.000000,132.015938,113.931562,25.454033,5.091287,30.017169,0.000000,0.000000,308.141546,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,7.899448,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,47.916360,205.848412,19.826262,9.082118,0.000000,51.650711,0.000000,54.802890,12.702504,0.000000,0.000000,43.614690,95.49,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,4.324336,40.887273,2.241498,6.289312,0.000000,0.000000,132.015938,113.931562,25.454033,5.091287,30.017169,0.000000,0.000000,308.141546,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,8.518464,161.143838,19.826262,9.082118,0.000000,51.650711,0.000000,36.535260,12.702504,0.000000,0.000000,43.614690,92.59,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,4.324336,40.887273,2.241498,6.289312,0.000000,0.000000,132.015938,113.931562,25.454033,0.000000,30.017169,0.000000,0.000000,288.851546,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,6.388848,127.386338,19.826262,9.082118,0.000000,51.650711,0.000000,36.535260,0.000000,0.000000,0.000000,43.614690,92.59,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,4.324336,40.887273,2.241498,6.289312,0.000000,0.000000,132.015938,113.931562,25.454033,0.000000,30.017169,0.000000,0.000000,288.851546,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,6.388848,121.599338,19.826262,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,43.614690,92.59,0.000000,0.000000,19.290037,0.000000,14.915607,403.903665,58.066083,88.734000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,4.324336,40.887273,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,25.454033,0.000000,30.017169,0.000000,0.000000,279.515765,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,6.388848,121.599338,19.826262,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,43.614690,89.70,0.000000,0.000000,19.290037,0.000000,14.915607,403.903665,58.066083,88.734000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,4.324336,40.887273,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,25.454033,0.000000,30.017169,0.000000,0.000000,279.515765,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,6.388848,121.599338,19.826262,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,43.614690,81.98,0.000000,0.000000,19.290037,0.000000,14.915607,403.903665,58.066083,88.734000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,4.324336,40.887273,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,25.454033,0.000000,30.017169,0.000000,0.000000,279.515765,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,6.388848,121.599338,19.826262,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,43.614690,80.05,0.000000,0.000000,19.290037,0.000000,19.994085,403.903665,58.066083,88.734000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,4.324336,34.128640,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,17.930537,0.000000,30.017169,0.000000,0.000000,293.983265,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,47.916360,121.599338,14.643948,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,43.614690,82.95,0.000000,0.000000,19.290037,0.000000,13.859865,403.903665,58.066083,88.734000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,4.324336,34.128640,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,17.930537,0.000000,30.017169,0.000000,0.000000,308.450765,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,47.916360,121.599338,13.531935,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,43.614690,77.16,0.000000,0.000000,19.290037,0.000000,13.859865,403.903665,58.066083,88.734000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,4.324336,34.128640,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,17.930537,0.000000,30.017169,0.000000,0.000000,293.983265,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,6.388848,121.599338,13.531935,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,43.614690,73.30,0.000000,0.000000,19.290037,0.000000,13.859865,403.903665,58.066083,88.734000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,4.324336,34.128640,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,17.930537,0.000000,15.008584,0.000000,0.000000,284.338265,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,6.388848,121.599338,13.531935,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,43.614690,73.30,0.000000,0.000000,19.290037,0.000000,13.859865,403.903665,58.066083,88.734000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,4.324336,34.128640,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,17.930537,0.000000,15.008584,0.000000,0.000000,284.338265,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,6.388848,121.599338,13.531935,9.082118,0.000000,51.650711,0.000000,18.267630,0.000000,0.000000,0.000000,43.614690,73.30,0.000000,0.000000,19.290037,0.000000,13.859865,403.903665,58.066083,88.734000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,4.324336,28.228697,2.241498,0.000000,0.000000,0.000000,132.015938,113.931562,17.930537,0.000000,15.008584,0.000000,0.000000,284.338265,0.553527,15.893853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.558973,0.000000,119.275495,0.000000,6.388848,121.599338,13.531935,9.082118,0.000000,51.650711,0.000000,0.000000,0.000000,0.000000,0.000000,43.614690,73.30,0.000000,0.000000,19.290037,0.000000,13.859865,403.903665,58.066083,88.734000,0,0,0,0,0

