Block,Time,DADRI_RF,AURY_GF,NAPP,TANDA2,DADRI_GF,UNCHAHAR1,SINGRAULI,DADRI_LF,UNCHAHAR2,PARBATI3,RIHAND1,SEWA2,UNCHAHAR4,SINGRAULI_HYDRO,DADRI_CRF,AURY_RF,TEHRI,BSIUL,URI2,KOTESHWR,DHAULIGNGA,RIHAND2,URI,RAPPB,CHAMERA3,KOLDAM,SALAL,CHAMERA2,DADRT2,NJPC,AURY_LF,DULHASTI,TANAKPUR,RIHAND3,AURY_CRF,RAPPC,RAMPUR,UNCHAHAR3,CHAMERA1,JHAJJAR,ANTA_RF,KISHANGANGA,ANTA_LF,ANTA_GF,ANTA_CRF,FSTPP I & II,TALA,SASAN,KHSTPP-II,KHSTPP-I,BRBCL,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
91,22:30-22:45,0.000000,0.000000,37.993630,0.000000,0.000000,8.168393,134.670977,0.000000,20.125727,0.000000,88.936400,15.277773,0.000000,1.054099,0.000000,0.000000,60.171275,6.303657,9.753036,28.594986,35.327224,114.191438,16.008552,0.000000,28.095016,0.000000,80.877989,38.194433,337.831199,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,509.673338,0.000000,0.000000,0.000000,0.000000,0.000000,7.658197,18.473637,403.476412,67.813135,25.298442,19.334041,53.20,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,37.993630,0.000000,0.000000,8.168393,134.670977,0.000000,20.125727,0.000000,88.936400,15.277773,0.000000,1.054099,0.000000,0.000000,60.171275,6.303657,9.753036,28.594986,35.327224,114.191438,16.008552,0.000000,28.095016,0.000000,80.877989,38.194433,337.831199,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,509.673338,0.000000,0.000000,0.000000,0.000000,0.000000,7.658197,18.473637,403.476412,67.813135,25.298442,19.334041,52.22,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,37.993630,0.000000,0.000000,11.206123,134.670977,0.000000,20.125727,0.000000,88.936400,10.205800,0.000000,1.054099,0.000000,0.000000,58.466016,1.063370,9.753036,18.110158,35.327224,114.191438,14.941315,0.000000,18.711136,0.000000,80.877989,38.194433,337.831199,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,509.673338,0.000000,0.000000,0.000000,0.000000,0.000000,7.658197,18.473637,403.476412,67.813135,25.298442,19.334041,50.29,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,37.993630,0.000000,0.000000,10.755408,134.670977,0.000000,20.125727,0.000000,88.936400,5.102900,0.000000,1.054099,0.000000,0.000000,58.466016,1.063370,9.753036,17.156992,35.327224,114.191438,14.941315,0.000000,18.711136,0.000000,80.877989,38.194433,337.831199,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,509.673338,0.000000,0.000000,0.000000,0.000000,0.000000,7.658197,18.473637,403.476412,67.813135,25.298442,19.334041,49.32,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,37.993630,0.000000,0.000000,9.435417,134.670977,0.000000,20.125727,0.000000,88.936400,4.123556,0.000000,1.054099,0.000000,0.000000,58.466016,1.063370,9.753036,17.156992,35.327224,114.191438,11.739605,0.000000,18.711136,0.000000,80.877989,38.194433,347.518509,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,509.673338,0.000000,0.000000,0.000000,0.000000,0.000000,7.658197,18.473637,403.476412,67.813135,25.298442,19.334041,48.35,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,37.993630,0.000000,0.000000,9.435417,134.670977,0.000000,20.125727,0.000000,88.936400,3.865833,0.000000,1.054099,0.000000,0.000000,58.466016,1.063370,9.753036,17.156992,35.327224,114.191438,11.739605,0.000000,18.711136,0.000000,80.877989,38.194433,343.897533,135.671898,0.000000,47.790319,11.764256,119.547560,0.000000,49.437715,0.000000,10.346687,40.744549,509.673338,0.000000,0.000000,0.000000,0.000000,0.000000,7.658197,18.473637,403.476412,67.813135,25.298442,19.011098,47.40,0,0,0,0,0

