Block,Time,DHAULIGNGA,SINGRAULI,RAPPC,ANTA_GF,CHAMERA3,SINGRAULI_HYDRO,CHAMERA2,TANAKPUR,AURY_RF,SEWA2,AURY_CRF,UNCHAHAR3,UNCHAHAR4,RIHAND1,DADRI_GF,DADRI_LF,RIHAND3,SALAL,NJPC,ANTA_LF,JHAJJAR,TANDA2,KOTESHWR,KISHANGANGA,DADRI_RF,DADRI_CRF,CHAMERA1,RIHAND2,AURY_GF,NAPP,PARBATI3,DULHASTI,RAPPB,UNCHAHAR1,BSIUL,RAMPUR,TEHRI,URI2,UNCHAHAR2,AURY_LF,ANTA_CRF,URI,KOLDAM,ANTA_RF,DADRT2,TALA,KHSTPP-I,FSTPP I & II,SASAN,KHSTPP-II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,6.165453,0.000000,15.212977,0.000000,22.801106,0.000000,88.559200,0.000000,0.000000,92.692893,51.452895,0.000000,0.000000,581.819505,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,9.759705,12.553844,0.000000,0.000000,30.704420,36.215900,0.000000,0.000000,32.944022,0.000000,0.000000,219.472800,0.000000,44.663754,14.448626,371.443275,141.753342,14.438987,0,0,0,0,0

49,12:00-12:15,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,6.165453,0.000000,15.212977,0.000000,22.801106,0.000000,88.559200,0.000000,0.000000,92.692893,51.452895,0.000000,0.000000,543.315505,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,9.759705,12.553844,0.000000,0.000000,30.704420,36.215900,0.000000,0.000000,32.944022,0.000000,0.000000,203.723293,0.000000,44.663754,14.448626,371.443275,141.753342,14.438987,0,0,0,0,0

50,12:15-12:30,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,6.165453,0.000000,15.212977,0.000000,22.801106,0.000000,88.559200,0.000000,0.000000,92.692893,51.452895,0.000000,0.000000,533.689505,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,9.759705,12.553844,0.000000,0.000000,30.704420,36.215900,0.000000,0.000000,32.944022,0.000000,0.000000,188.750361,0.000000,44.663754,14.448626,371.443275,141.753342,14.438987,0,0,0,0,0

51,12:30-12:45,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,6.165453,0.000000,15.212977,0.000000,22.801106,0.000000,88.559200,0.000000,0.000000,92.692893,51.452895,0.000000,0.000000,510.370520,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,9.759705,12.553844,0.000000,0.000000,25.897790,36.215900,0.000000,0.000000,32.944022,0.000000,0.000000,180.968800,0.000000,44.663754,14.448626,371.443275,141.753342,14.438987,0,0,0,0,0

52,12:45-13:00,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,6.165453,0.000000,15.212977,0.000000,22.801106,0.000000,88.559200,0.000000,0.000000,92.692893,51.452895,0.000000,0.000000,471.866520,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,9.759705,12.553844,0.000000,0.000000,25.897790,36.215900,0.000000,0.000000,32.944022,0.000000,0.000000,180.968800,0.000000,44.663754,14.448626,371.443275,141.753342,14.438987,0,0,0,0,0

53,13:00-13:15,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,17.327574,0.000000,88.559200,0.000000,0.000000,92.692893,51.452895,0.000000,0.000000,402.841869,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,7.746235,12.553844,0.000000,0.000000,25.897790,36.215900,0.000000,0.000000,32.944022,0.000000,0.000000,180.968800,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

54,13:15-13:30,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,17.804731,0.000000,88.559200,0.000000,0.000000,92.692893,51.452895,0.000000,0.000000,345.881432,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,7.746235,12.553844,0.000000,0.000000,25.897790,28.209282,0.000000,0.000000,32.944022,0.000000,0.000000,180.968800,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

55,13:30-13:45,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,17.804731,0.000000,88.559200,0.000000,0.000000,92.692893,51.452895,0.000000,0.000000,345.881432,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,7.746235,12.553844,0.000000,0.000000,25.897790,28.209282,0.000000,0.000000,32.944022,0.000000,0.000000,180.968800,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

56,13:45-14:00,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,17.804731,0.000000,88.559200,0.000000,0.000000,92.692893,51.452895,0.000000,0.000000,394.858520,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,7.746235,12.553844,0.000000,0.000000,25.897790,28.209282,0.000000,0.000000,32.944022,0.000000,0.000000,180.968800,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

57,14:00-14:15,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,17.804731,0.000000,88.559200,0.000000,0.000000,92.692893,51.452895,0.000000,0.000000,408.334920,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,7.746235,6.276922,0.000000,0.000000,30.704420,28.209282,0.000000,0.000000,32.944022,0.000000,0.000000,180.968800,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

58,14:15-14:30,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,17.804731,0.000000,88.559200,0.000000,0.000000,92.692893,38.589671,0.000000,0.000000,417.960920,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,7.746235,6.276922,0.000000,0.000000,30.704420,28.209282,0.000000,0.000000,32.944022,0.000000,0.000000,180.968800,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

59,14:30-14:45,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,17.804731,0.000000,88.559200,0.000000,0.000000,95.277089,38.589671,0.000000,0.000000,427.586920,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,7.746235,6.276922,0.000000,0.000000,30.704420,28.209282,0.000000,0.000000,32.944022,0.000000,0.000000,180.968800,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

60,14:45-15:00,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,17.804731,0.000000,88.559200,0.000000,0.000000,97.865328,38.589671,0.000000,0.000000,427.586920,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,7.746235,6.276922,0.000000,12.310691,30.704420,28.209282,0.000000,0.000000,32.944022,0.000000,0.000000,180.968800,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

61,15:00-15:15,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,17.804731,0.000000,88.559200,0.000000,0.000000,100.449716,38.589671,0.000000,0.000000,436.250320,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,7.746235,6.276922,0.000000,24.257520,30.704420,28.209282,0.000000,0.000000,32.944022,0.000000,0.000000,180.968800,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

62,15:15-15:30,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,17.804731,0.000000,88.559200,0.000000,0.000000,103.426268,38.589671,0.000000,0.000000,445.876320,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,7.746235,6.276922,0.000000,24.257520,30.704420,28.209282,0.000000,0.000000,32.944022,0.000000,0.000000,180.968800,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

63,15:30-15:45,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,17.804731,0.000000,88.559200,0.000000,0.000000,119.040531,38.589671,0.000000,0.000000,454.539720,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,7.746235,6.276922,0.000000,24.257520,31.336326,36.215900,0.000000,0.000000,32.944022,0.000000,0.000000,180.968800,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

64,15:45-16:00,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,22.801106,0.000000,88.559200,0.000000,0.000000,119.040531,38.589671,0.000000,0.000000,464.165720,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,9.689512,6.276922,0.000000,24.257520,31.336326,36.215900,0.000000,0.000000,32.944022,0.000000,0.000000,190.594800,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

65,16:00-16:15,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,22.801106,0.000000,88.559200,0.000000,0.000000,119.040531,38.589671,18.231644,0.000000,468.232705,0.000000,8.067551,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,9.759705,6.276922,0.000000,24.257520,31.336326,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,207.759890,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

66,16:15-16:30,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,21.941119,0.000000,88.559200,0.000000,0.000000,119.040531,38.589671,18.231644,0.000000,496.148105,0.000000,8.067551,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,9.759705,6.276922,0.000000,24.257520,31.336326,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,224.893637,0.000000,44.663754,18.063189,371.443275,141.753342,14.438987,0,0,0,0,0

67,16:30-16:45,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,25.360456,0.000000,88.559200,0.000000,0.000000,119.040531,38.589671,41.932781,0.000000,604.290303,0.000000,8.067551,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.499325,1.058860,0.000000,24.257520,31.336326,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,240.295785,0.000000,44.663754,18.063189,372.999980,141.753342,14.438987,0,0,0,0,0

68,16:45-17:00,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,38.589671,42.023939,0.000000,628.722286,0.000000,8.067551,0.000000,0.000000,0.000000,19.881309,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,1.058860,0.000000,36.386280,31.336326,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,255.478553,0.000000,44.663754,18.063189,373.067662,141.753342,14.438987,0,0,0,0,0

69,17:00-17:15,0.000000,134.099806,51.426809,0.000000,0.000000,0.644509,3.207864,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,38.589671,67.548241,0.000000,628.722286,0.000000,8.067551,0.000000,0.000000,0.000000,27.047828,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,1.058860,0.000000,36.386280,31.336326,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,271.425205,0.000000,44.663754,18.063189,373.067662,141.753342,14.438987,0,0,0,0,0

70,17:15-17:30,0.000000,134.099806,51.426809,0.000000,9.315889,0.644509,12.677481,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,38.589671,67.548241,0.000000,628.722286,0.000000,8.067551,0.000000,0.000000,0.000000,27.047828,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,1.058860,0.000000,36.386280,31.336326,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,287.155184,0.000000,44.663754,18.063189,373.067662,141.753342,14.438987,0,0,0,0,0

71,17:30-17:45,7.629568,134.099806,51.426809,0.000000,9.315889,0.644509,15.397750,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,24.607906,67.548241,0.000000,628.722286,0.000000,16.135101,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,36.386280,31.336326,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,302.568071,0.000000,44.663754,18.063189,373.067662,141.753342,14.438987,0,0,0,0,0

72,17:45-18:00,17.548005,134.099806,51.426809,0.000000,27.975859,0.644509,38.032442,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,24.607906,90.064321,0.000000,628.722286,0.000000,24.202652,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,18.830766,0.000000,49.121478,31.336326,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,18.063189,373.067662,141.753342,14.438987,0,0,0,0,0

73,18:00-18:15,26.383045,134.099806,51.426809,0.000000,27.975859,0.644509,38.032442,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,24.607906,90.064321,0.000000,628.240890,0.000000,24.202652,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,18.830766,0.000000,49.121478,31.336326,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,16.056168,373.067662,141.753342,14.438987,0,0,0,0,0

74,18:15-18:30,26.383045,134.099806,51.426809,0.000000,27.975859,0.644509,38.032442,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,24.607906,90.064321,0.000000,628.240890,0.000000,24.202652,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,18.830766,0.000000,49.121478,31.336326,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,16.056168,373.067662,141.753342,14.438987,0,0,0,0,0

75,18:30-18:45,26.383045,134.099806,51.426809,0.000000,27.975859,0.644509,38.032442,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,24.607906,90.064321,0.000000,628.240890,0.000000,24.202652,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,18.830766,0.000000,49.121478,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,16.056168,373.067662,141.753342,14.438987,0,0,0,0,0

76,18:45-19:00,26.383045,134.099806,51.426809,0.000000,27.975859,0.644509,38.032442,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,24.607906,90.064321,0.000000,628.240890,0.000000,24.202652,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,18.830766,0.000000,49.121478,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,16.056168,373.067662,141.753342,14.438987,0,0,0,0,0

77,19:00-19:15,17.548005,120.204675,51.426809,0.000000,27.975859,0.644509,38.032442,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,24.607906,90.064321,0.000000,628.240890,0.000000,24.202652,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,31.725086,0.000000,10.501966,18.830766,0.000000,49.121478,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,16.056168,373.067662,141.753342,14.438987,0,0,0,0,0

78,19:15-19:30,7.629568,120.204675,51.426809,0.000000,1.225775,0.644509,38.032442,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,24.607906,72.926576,0.000000,628.240890,0.000000,16.230014,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,49.121478,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,16.056168,373.067662,141.753342,14.438987,0,0,0,0,0

79,19:30-19:45,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,12.677481,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,54.694932,0.000000,628.240890,0.000000,8.067551,0.000000,0.000000,0.000000,40.571742,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,36.386280,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,14.438987,0,0,0,0,0

80,19:45-20:00,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,12.677481,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,54.694932,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,27.047828,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,36.386280,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,14.438987,0,0,0,0,0

81,20:00-20:15,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,36.463288,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,27.047828,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,24.257520,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,14.438987,0,0,0,0,0

82,20:15-20:30,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,36.463288,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,24.257520,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,14.438987,0,0,0,0,0

83,20:30-20:45,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,18.231644,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,24.257520,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,17.137938,0,0,0,0,0

84,20:45-21:00,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,0.000000,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,13.523914,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,24.257520,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,17.137938,0,0,0,0,0

85,21:00-21:15,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,0.000000,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,24.257520,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,17.137938,0,0,0,0,0

86,21:15-21:30,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,0.000000,0.000000,628.337150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,12.310691,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,18.521572,0,0,0,0,0

87,21:30-21:45,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,0.000000,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,12.310691,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,19.253733,0,0,0,0,0

88,21:45-22:00,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,0.000000,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,0.000000,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,15.862543,0.000000,10.501966,6.276922,0.000000,12.310691,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,19.253733,0,0,0,0,0

89,22:00-22:15,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,0.616545,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,0.000000,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,10.501966,6.276922,0.000000,0.000000,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,19.253733,0,0,0,0,0

90,22:15-22:30,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,0.616545,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,0.000000,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,10.501966,6.276922,0.000000,0.000000,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,19.253733,0,0,0,0,0

91,22:30-22:45,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,0.616545,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,0.000000,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,10.501966,12.553844,0.000000,0.000000,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,19.253733,0,0,0,0,0

92,22:45-23:00,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,0.616545,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,0.000000,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,10.501966,12.553844,0.000000,0.000000,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,19.253733,0,0,0,0,0

93,23:00-23:15,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,0.616545,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,0.000000,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,10.501966,12.553844,0.000000,0.000000,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,19.253733,0,0,0,0,0

94,23:15-23:30,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,0.616545,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,0.000000,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,10.501966,12.553844,0.000000,0.000000,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,327.043350,0.000000,44.663754,13.915346,373.067662,141.753342,19.253733,0,0,0,0,0

95,23:30-23:45,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,6.165453,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,0.000000,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,10.501966,12.553844,0.000000,0.000000,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,297.584198,0.000000,44.663754,13.915346,373.067662,141.753342,19.253733,0,0,0,0,0

96,23:45-24:00,0.000000,120.204675,51.426809,0.000000,0.000000,0.644509,0.000000,6.165453,0.000000,15.212977,0.000000,25.403110,0.000000,88.559200,0.000000,0.000000,119.040531,12.303953,0.000000,0.000000,628.240890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,41.430689,0.000000,0.000000,0.000000,10.501966,12.553844,0.000000,0.000000,30.704420,40.804710,0.000000,0.000000,34.006733,0.000000,0.000000,269.784533,0.000000,44.663754,13.915346,373.067662,141.753342,18.195835,0,0,0,0,0

