Block,Time,RIHAND2,CHAMERA3,DHAULIGNGA,KISHANGANGA,NAPP,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,URI2,TEHRI,SINGRAULI_HYDRO,UNCHAHAR3,BSIUL,RAPPB,CHAMERA1,URI,TANAKPUR,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
56,13:45-14:00,59.0625,0,0,0,41.652,9.5976,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,25.5588,0,0.66955,26.39091,0,0,0,35.328,0,79.37622,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

57,14:00-14:15,59.0625,0,0,0,41.652,3.7324,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,25.5588,11.718,0.66955,26.39091,0,0,0,35.328,0,79.37622,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

58,14:15-14:30,59.0625,0,0,0,41.652,3.7324,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,25.5588,11.718,0.66955,26.39091,0,0,0,35.328,0,79.37622,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

59,14:30-14:45,59.0625,0,0,0,41.652,3.7324,653.1525,8.874,0,0,92,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,22.8684,23.436,0.66955,26.39091,0,0,0,35.328,0.3843,79.37622,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

60,14:45-15:00,59.0625,0,0,0,41.652,3.7324,653.1525,8.874,0,0,92,679.493168,32.957704,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,22.8684,23.436,0.66955,26.39091,0,0,0,35.328,0.3843,79.37622,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

61,15:00-15:15,59.0625,0,0,0,41.652,3.7324,653.1525,8.874,0,0,92,679.493168,32.957704,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,22.8684,23.436,0.66955,26.39091,0,0,0,35.328,0.3843,79.37622,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

62,15:15-15:30,59.0625,0,0,0,41.652,3.7324,653.1525,8.874,0,0,92,679.493168,32.957704,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,22.8684,23.436,0.66955,26.39091,0,0,12.57522,35.328,0.3843,79.37622,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

63,15:30-15:45,59.0625,0,0,0,41.652,3.7324,653.1525,8.874,0,0,92,679.493168,32.957704,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,20.178,23.436,0.66955,26.39091,0,0,14.04936,35.328,0.3843,79.37622,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

64,15:45-16:00,59.0625,0,0,0,41.652,3.7324,653.1525,8.874,0,0,92,679.493168,32.957704,0,18.94,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,20.178,23.436,0.66955,26.39091,0,0,28.09872,35.328,0.3843,79.37622,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

65,16:00-16:15,59.0625,0,0,0,41.652,3.7324,653.1525,8.874,0,0,92,679.493168,32.957704,0,37.88,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,22.1958,35.154,0.66955,26.39091,0,0,28.09872,35.328,1.281,79.37622,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

66,16:15-16:30,59.0625,0,0,0,41.652,3.7324,653.1525,8.874,0,0,92,679.493168,32.957704,0,60.608,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,22.1958,35.154,0.66955,26.39091,0,0,28.09872,35.328,1.281,79.37622,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

67,16:30-16:45,59.0625,0,0,0,41.652,3.7324,653.1525,8.874,0,0,92,679.493168,32.957704,0,60.608,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,22.1958,35.154,0.66955,26.39091,0,0,28.09872,35.328,1.281,79.016,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

68,16:45-17:00,59.0625,0,0,0,41.652,3.7324,653.1525,8.874,0,0,92,679.493168,32.957704,0,60.608,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,22.1958,35.154,0.66955,26.39091,0,0,28.09872,35.328,1.281,79.016,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

69,17:00-17:15,59.0625,9.67784,7.926,0,41.652,3.7324,653.1525,8.874,0,0,92,679.493168,32.957704,0,60.608,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,22.1958,46.872,0.66955,26.39091,0,0,28.09872,35.328,2.562,66.815,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

70,17:15-17:30,59.0625,9.67784,7.926,0,41.652,3.7324,653.1525,17.748,0,0,92,679.493168,32.957704,0,93.5636,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,22.1958,46.872,0.66955,26.39091,0,0,28.09872,35.328,2.562,66.815,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

71,17:30-17:45,59.0625,19.35568,7.926,0,41.652,13.33,653.1525,26.622,0,0,92,679.493168,32.957704,0,113.64,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,46.872,0.66955,26.39091,0,0,28.09872,35.328,2.562,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

72,17:45-18:00,59.0625,29.062808,18.2298,0,41.652,39.51012,653.1525,35.496,0,0,92,679.493168,32.957704,0,132.58,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,46.872,0.66955,26.39091,0,0,42.14808,35.328,2.562,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

73,18:00-18:15,59.0625,29.062808,31.999904,0,41.652,39.51012,653.1525,35.496,0,0,92,679.493168,32.957704,0,132.58,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,46.872,0.66955,26.39091,0,0,42.14808,35.328,2.562,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

74,18:15-18:30,59.0625,29.062808,36.544144,0,41.652,39.51012,653.1525,35.496,0,0,92,679.493168,32.957704,0,132.58,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,46.872,0.66955,26.39091,0,0,42.14808,35.328,2.562,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

75,18:30-18:45,59.0625,29.062808,36.544144,0,41.652,39.51012,652.6525,35.496,0,0,92,679.193168,32.957704,0,132.58,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,46.872,0.66955,26.39091,0,0,42.14808,35.328,2.562,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

76,18:45-19:00,59.0625,29.062808,36.544144,0,41.652,39.51012,652.6525,35.496,0,0,92,679.193168,32.957704,0,132.58,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,46.872,0.66955,26.39091,0,0,42.14808,35.328,2.562,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

77,19:00-19:15,59.0625,29.062808,36.544144,0,41.652,39.51012,652.6525,35.496,0,0,92,679.193168,32.957704,0,132.58,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,46.872,0.66955,26.39091,0,0,42.14808,35.328,0.5124,40.089,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

78,19:15-19:30,59.0625,19.35568,27.408108,0,41.652,39.51012,652.6525,17.748,0,0,92,679.193168,32.957704,0,113.64,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,46.872,0.66955,26.39091,0,0,42.14808,35.328,0.5124,40.089,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

79,19:30-19:45,59.0625,19.35568,27.408108,0,41.652,26.34008,652.6525,17.748,0,0,92,679.193168,32.957704,0,93.5636,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,46.872,0.66955,26.39091,0,0,42.14808,35.328,0.5124,40.089,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

80,19:45-20:00,59.0625,19.35568,27.408108,0,41.652,26.34008,652.6525,17.748,0,0,92,679.193168,32.957704,0,64.7748,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,46.872,0.66955,26.39091,0,0,42.14808,35.328,0.5124,40.089,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

81,20:00-20:15,59.0625,19.35568,18.2298,0,41.652,26.34008,652.6525,17.748,0,0,92,679.493168,16.478852,0,37.88,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,46.872,0.66955,26.39091,0,0,42.14808,35.328,0.5124,40.089,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

82,20:15-20:30,59.0625,19.35568,7.926,0,41.652,26.34008,652.6525,17.748,0,0,92,679.193168,16.478852,0,20.834,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,46.872,0.66955,26.39091,0,0,28.09872,35.328,0.5124,40.089,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

83,20:30-20:45,59.0625,19.35568,0,0,41.652,26.34008,652.6525,17.748,0,0,92,679.193168,16.478852,0,20.834,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,46.872,0.66955,26.39091,0,0,28.09872,35.328,1.7934,40.089,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

84,20:45-21:00,59.0625,19.35568,0,0,41.652,26.34008,652.6525,17.748,0,0,92,679.193168,16.478852,0,20.834,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,35.028,0.66955,26.39091,0,0,28.09872,35.328,1.7934,40.089,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

85,21:00-21:15,59.0625,9.67784,0,0,41.652,26.34008,652.6525,17.748,0,0,92,679.193168,16.478852,0,20.834,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,34.02,0.66955,26.39091,0,0,28.09872,35.328,1.7934,40.089,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

86,21:15-21:30,59.0625,9.67784,0,0,41.652,26.34008,652.6525,17.748,0,0,92,679.193168,16.478852,0,20.834,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,22.68,0.66955,26.39091,0,0,14.04936,35.328,1.7934,40.089,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

87,21:30-21:45,59.0625,9.67784,0,0,41.652,26.34008,652.6525,17.748,1.9095,0,92,679.193168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,22.68,0.66955,26.39091,0,0,14.04936,35.328,0.5124,40.089,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

88,21:45-22:00,59.0625,9.67784,0,0,41.652,26.34008,652.6525,17.748,1.9095,0,92,679.193168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,22.68,0.66955,26.39091,0,0,14.04936,35.328,0.5124,40.089,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

89,22:00-22:15,59.0625,9.67784,0,0,41.652,13.17004,652.6525,17.748,1.9095,0,92,679.193168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,22.68,0.66955,26.39091,0,0,14.04936,35.328,1.1529,40.089,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

90,22:15-22:30,59.0625,9.67784,0,0,41.652,13.17004,652.6525,17.748,1.9095,0,92,679.193168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,23.541,22.68,0.66955,26.39091,0,0,14.04936,35.328,1.1529,40.089,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,15.00135,418.77

91,22:30-22:45,59.0625,9.67784,0,0,41.652,13.17004,652.6525,17.748,1.9095,0,92,679.193168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,26.904,22.68,0,26.39091,0,0,0,35.328,1.1529,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,17.21034,418.77

92,22:45-23:00,59.0625,9.67784,0,0,41.652,13.17004,652.6525,17.748,1.9095,0,92,679.193168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,26.904,22.68,0,26.39091,0,0,0,35.328,1.1529,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,18.30934,418.77

93,23:00-23:15,59.0625,9.67784,0,0,41.652,13.17004,652.6525,17.748,1.9095,0,92,679.193168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,28.2492,22.68,0,26.39091,0,0,0,35.328,1.1529,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,18.85884,418.77

94,23:15-23:30,59.0625,9.67784,0,0,41.652,13.17004,652.6525,17.748,1.9095,0,92,679.193168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,28.2492,22.68,0,26.39091,0,0,0,35.328,1.1529,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,19.40834,418.77

95,23:30-23:45,59.0625,9.67784,0,0,41.652,13.17004,652.6525,8.874,1.9095,0,92,679.193168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,28.2492,11.34,0,26.39091,0,0,0,35.328,0,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

96,23:45-24:00,59.0625,9.67784,0,0,41.652,13.17004,652.6525,8.874,1.9095,0,92,679.193168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,28.2492,11.34,0,26.39091,0,0,0,35.328,0,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

