Block,Time,TANDA2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,TEHRI,URI2,UNCHAHAR3,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,DHAULIGNGA,NAPP,CHAMERA3,KISHANGANGA,JHAJJAR,KOTESHWR,RIHAND2,CHAMERA2,PARBATI3,RAMPUR,RIHAND1,SINGRAULI,SEWA2,RIHAND3,SINGRAULI_HYDRO,URI,CHAMERA1,RAPPB,BSIUL,SALAL,TANAKPUR,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KGSU1AND2,KGSU3AND4,KKNP,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
56,13:45-14:00,0,25.1775,19.985,0,0,14.1246,26.39091,683.129127,16.679,0,21.781,26.1414,0,40.584,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,11.04,0,0,0,40.089,8.7108,0,34.65,0,0,0,32.88,31.236,14.248,0,21.72,34.209,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,342

57,14:00-14:15,0,25.1775,19.985,0,0,14.1246,26.39091,683.129127,16.679,0,21.781,26.1414,0,40.584,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,8.832,0,0,0,53.452,8.7108,0,33.6,0,0,0,32.88,31.236,14.248,0,21.72,34.209,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

58,14:15-14:30,0,25.1775,19.985,0,0,14.1246,26.39091,683.129127,16.679,0,40.721,26.1414,0,40.584,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,8.832,0,0,0,53.452,8.7108,0,33.6,0,0,0,32.88,31.236,14.248,0,21.72,34.209,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

59,14:30-14:45,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,16.679,0,40.721,26.1414,0,40.584,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,8.832,0,0,6.5208,53.452,8.7108,0,33.6,0,0,0,32.88,31.236,14.248,0,21.72,34.209,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

60,14:45-15:00,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,16.679,0,40.721,26.1414,0,40.584,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,8.832,0,0,6.5208,53.452,8.7108,0,33.6,0,0,0,32.88,31.236,14.248,0,21.72,34.209,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

61,15:00-15:15,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,16.679,0,40.721,26.1414,0,40.584,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,13.248,0,0,6.5208,53.452,8.7108,0,33.6,0,0,0,32.88,31.236,14.248,0,21.72,34.209,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

62,15:15-15:30,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,16.679,0,40.721,26.1414,0,40.584,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,13.248,0,0,6.5208,53.452,8.7108,0,33.6,0,0,0,32.88,31.236,14.248,0,21.72,34.209,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

63,15:30-15:45,0,25.1775,19.985,0,0,12.1068,26.39091,683.129127,16.679,0,40.721,26.1414,0,40.584,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,13.248,0,0,6.5208,53.452,8.7108,0,33.6,0,0,0,52.608,26.304,14.248,0,21.72,34.209,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

64,15:45-16:00,0,25.1775,19.985,0,0,12.1068,26.39091,683.129127,16.679,0,40.721,26.1414,0,40.584,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,13.248,0,0,6.5208,53.452,8.7108,0,33.6,0,0,0,52.608,26.304,14.248,0,55.929,0,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

65,16:00-16:15,0,25.1775,19.985,0,15.435,12.1068,26.39091,683.129127,16.679,0,40.721,26.1414,9.1149,40.584,0,0,653.1525,8.874,58.59,9.9975,0,0,92,103.5,15.804048,123.665625,0.78433,22.08,0,0,6.5208,40.089,8.7108,0,33.6,0,0,0,52.608,26.304,14.248,0,56.472,0,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

66,16:15-16:30,0,25.1775,19.985,0,31.122,12.1068,26.39091,683.129127,16.679,0,40.721,26.1414,9.1149,40.584,0,0,653.1525,8.874,58.59,9.9975,0,0,92,103.5,15.804048,123.665625,0.78433,22.08,0,0,6.5208,40.089,8.7108,0,33.6,0,0,0,52.608,26.304,14.248,0,56.472,0,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

67,16:30-16:45,0,25.1775,19.985,0,46.683,12.1068,26.39091,683.129127,16.679,0,40.721,26.1414,9.1149,40.584,0,0,653.1525,8.874,58.59,9.9975,0,0,92,103.5,15.804048,123.665625,0.78433,22.08,0,0,0,40.089,8.7108,0,33.6,0,0,0,52.608,26.304,14.248,0,56.472,0,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

68,16:45-17:00,0,25.1775,19.985,0,46.683,12.1068,26.39091,683.129127,16.679,0,40.721,26.1414,9.1149,40.584,0,0,653.1525,8.874,58.59,9.9975,0,0,92,103.5,15.804048,123.665625,0.78433,22.08,10.4912,0,0,40.089,8.7108,0,33.6,0,0,0,49.5392,26.304,17.3168,0,56.472,0,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

69,17:00-17:15,0,25.1775,19.985,0,62.244,10.089,26.39091,683.129127,16.679,0,40.721,26.1414,18.272072,40.584,0,0,653.1525,8.874,58.59,9.9975,0,0,92,103.5,15.804048,123.665625,0.78433,13.248,13.3194,0,0,40.089,8.7108,0,33.6,0,0,0,41.8672,26.304,24.9888,0,58.101,0,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

70,17:15-17:30,0,25.1775,19.985,0,62.244,10.089,26.39091,683.129127,16.679,0,40.721,26.1414,18.272072,40.584,0,0,653.1525,8.874,58.59,9.9975,0,0,92,103.5,15.804048,123.665625,0.78433,13.248,28.09872,0,0,40.089,8.7108,0,33.6,0,0,0,41.8672,26.304,24.9888,0,58.101,0,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

71,17:30-17:45,0,25.1775,19.985,0,62.244,10.089,26.39091,683.129127,16.679,0,66.29,26.1414,27.3447,40.584,0,0,653.1525,8.874,58.59,9.9975,5.092,0,92,103.5,15.804048,123.665625,0.78433,19.872,28.09872,0,0,40.089,8.7108,0,33.6,0,0,0,41.8672,26.304,24.9888,0,58.101,0,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

72,17:45-18:00,0,25.1775,19.985,0,62.244,10.089,26.39091,683.129127,16.679,0,85.23,26.1414,36.544144,40.584,0,0,653.1525,8.874,58.59,9.9975,32.700824,0,92,103.5,15.804048,123.665625,0.78433,19.872,42.14808,0,0,40.089,8.7108,0,33.6,0,0,0,41.8672,26.304,24.9888,0,58.101,0,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

73,18:00-18:15,0,25.1775,19.985,0,62.244,10.089,26.39091,683.129127,49.436556,0,104.17,26.1414,36.544144,40.584,9.67784,0,653.1525,8.874,58.59,13.17004,32.700824,0,92,103.5,15.804048,123.665625,0.78433,19.872,42.14808,0,0,40.089,8.7108,0,33.6,0,0,0,52.608,26.304,14.796,0,58.101,0,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

74,18:15-18:30,0,25.1775,19.985,0,62.244,10.089,26.39091,683.129127,49.436556,0,140.3454,26.1414,36.544144,40.584,9.67784,0,653.1525,19.72,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.78433,19.872,42.14808,0,19.5624,40.089,8.7108,0,33.6,0,0,0,52.608,26.304,14.796,0,58.101,0,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

75,18:30-18:45,0,25.1775,19.985,0,62.244,10.089,26.39091,683.129127,49.436556,0,140.3454,26.1414,36.544144,40.584,9.67784,0,653.1525,19.72,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.78433,23.184,42.14808,0,19.5624,40.089,8.7108,0,33.6,0,0,0,52.608,26.304,14.796,0,58.644,0,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

76,18:45-19:00,0,25.1775,19.985,0,62.244,10.089,26.39091,683.129127,49.436556,0,140.3454,26.1414,36.544144,40.584,9.67784,0,653.1525,19.72,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.78433,23.184,42.14808,0,19.5624,40.089,8.7108,0,33.6,0,0,0,52.608,26.304,14.796,0,58.644,0,5.43,0,0,0,0,0,0,0,0,0,120.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

77,19:00-19:15,0,25.1775,17.701,0,62.244,10.089,26.39091,683.129127,49.436556,0,140.3454,26.1414,36.544144,40.584,9.67784,0,653.1525,19.72,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.78433,23.184,42.14808,0,19.5624,40.089,8.7108,0,33.6,0,0,0,52.608,26.304,14.796,0,58.644,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

78,19:15-19:30,0,25.1775,17.701,0,62.244,10.089,26.39091,683.129127,49.436556,0,140.3454,26.1414,36.544144,40.584,9.67784,0,653.1525,19.72,58.59,39.51012,3.1825,0,92,103.5,15.804048,123.665625,0.78433,23.184,42.14808,0,19.5624,40.089,8.7108,0,33.6,0,0,0,52.608,26.304,14.796,0,58.644,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

79,19:30-19:45,0,25.1775,17.701,0,62.244,14.7972,26.39091,683.129127,49.436556,0,140.3454,26.1414,36.544144,40.584,9.67784,0,653.1525,19.72,58.59,39.51012,0,0,92,103.5,15.804048,123.665625,0.78433,23.184,42.14808,0,19.5624,40.089,8.7108,0,33.6,0,0,0,52.608,26.304,14.796,0,58.644,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

80,19:45-20:00,0,25.1775,17.701,0,62.244,21.5232,26.39091,683.129127,49.436556,0,140.3454,26.1414,36.544144,40.584,9.67784,0,653.1525,19.72,58.59,39.51012,0,0,92,103.5,15.804048,123.665625,0.78433,23.184,42.14808,0,6.5208,40.089,8.7108,0,33.6,0,0,0,52.608,26.304,14.796,0,58.644,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

81,20:00-20:15,0,25.1775,17.701,0,62.244,21.5232,26.39091,683.129127,49.436556,0,140.3454,26.1414,36.544144,40.584,9.67784,0,653.1525,19.72,58.59,39.51012,0,0,92,103.5,15.804048,123.665625,0.78433,23.184,42.14808,0,6.5208,40.089,8.7108,0,34.65,0,0,0,52.608,27.4,14.796,0,58.644,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

82,20:15-20:30,0,25.1775,17.701,0,62.244,21.5232,26.39091,683.129127,49.436556,0,113.64,26.1414,27.3447,40.584,9.67784,0,653.1525,8.874,58.59,13.17004,0,0,92,103.5,15.804048,123.665625,0.78433,23.184,28.09872,0,0,40.089,8.7108,0,34.65,0,0,0,52.608,27.4,14.796,0,58.644,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

83,20:30-20:45,0,25.1775,17.701,0,62.244,21.5232,26.39091,683.129127,49.436556,0,85.23,26.1414,18.2298,40.584,0,0,653.1525,8.874,58.59,13.17004,0,0,92,103.5,15.804048,123.665625,0.78433,23.184,28.09872,0,0,40.089,8.7108,0,34.65,0,0,0,52.608,27.4,14.796,0,58.644,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

84,20:45-21:00,0,25.1775,17.701,0,48.384,21.5232,26.39091,683.129127,49.436556,0,66.29,26.1414,18.2298,40.584,0,0,653.1525,8.874,58.59,13.17004,0,0,92,103.5,15.804048,123.665625,0.78433,23.184,28.09872,0,0,40.089,8.7108,0,34.65,0,0,0,52.608,27.4,14.796,0,58.644,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,13.9,342

85,21:00-21:15,0,25.1775,17.701,0,46.62,19.5054,26.39091,683.129127,49.436556,0,38.827,26.1414,18.2298,40.584,0,0,653.1525,8.874,58.59,13.17004,0,0,92,103.5,15.804048,123.665625,0.78433,23.184,13.983,0,0,40.089,8.7108,0,34.65,0,0,0,52.608,27.4,14.796,0,59.187,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,13.9,342

86,21:15-21:30,0,25.1775,17.701,0,46.62,19.5054,26.39091,683.129127,49.436556,0,38.827,26.1414,18.2298,40.584,0,0,653.1525,8.874,58.59,13.17004,0,0,92,103.5,15.804048,123.665625,0.78433,23.184,13.983,0,0,40.089,8.7108,0,34.65,0,0,0,52.608,27.4,14.796,0,59.187,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,13.9,342

87,21:30-21:45,0,25.1775,17.701,0,46.62,19.5054,26.39091,683.129127,49.436556,0,38.827,26.1414,18.2298,40.584,0,0,653.1525,17.748,58.59,13.17004,0,0,92,103.5,15.804048,123.665625,0.78433,23.184,13.983,0,0,40.089,8.7108,0,34.65,0,0,0,52.608,27.4,14.796,0,59.187,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,13.9,342

88,21:45-22:00,0,25.1775,17.701,0,33.642,19.5054,26.39091,683.129127,49.436556,0,38.827,26.1414,9.1149,40.584,0,0,653.1525,17.748,58.59,13.17004,0,0,92,103.5,15.804048,123.665625,0.78433,23.184,13.983,0,0,40.089,8.7108,0,34.65,0,0,0,52.608,27.4,14.796,0,59.187,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,30.35,98.34375,7.35,20.0018,13.9,342

89,22:00-22:15,0,25.1775,17.701,0,31.122,19.5054,26.39091,683.129127,49.436556,0,38.827,26.1414,9.1149,40.584,0,0,653.1525,17.748,58.59,13.0634,0,0,92,103.5,15.804048,123.665625,0.78433,23.184,0,0,0,40.089,8.7108,0,35.7,0,0,0,52.608,27.4,14.796,0,59.187,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,32.778,98.34375,7.35,20.0018,13.9,342

90,22:15-22:30,0,25.1775,17.701,0,31.122,19.5054,26.39091,683.129127,32.957704,0,38.827,26.1414,9.1149,40.584,0,0,653.1525,17.748,58.59,13.0634,0,0,92,103.5,15.804048,123.665625,0.78433,23.184,0,0,0,40.089,8.7108,0,35.7,0,0,0,52.608,27.4,14.796,0,59.187,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,32.778,98.34375,7.35,20.0018,13.9,342

91,22:30-22:45,0,25.1775,17.701,0,31.122,9.4164,26.39091,683.129127,32.957704,0,38.827,26.1414,9.1149,40.584,0,0,653.1525,17.748,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,11.04,0,0,0,40.089,8.7108,0,35.7,0,0,0,52.608,27.4,14.796,0,59.187,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,33.992,98.34375,7.35,20.0018,13.9,342

92,22:45-23:00,0,25.1775,17.701,0,15.561,9.4164,26.39091,683.129127,32.957704,0,38.827,26.1414,9.1149,40.584,0,0,653.1525,17.748,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,11.04,0,0,0,40.089,8.7108,0,35.7,0,0,0,52.608,27.4,14.796,0,59.187,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,33.992,98.34375,7.35,20.0018,13.9,342

93,23:00-23:15,0,25.1775,17.701,0,15.561,14.7972,26.39091,683.129127,32.957704,0,38.827,26.1414,9.1149,40.584,0,0,653.1525,8.874,58.59,0,0,0,92,99,15.804048,123.665625,0.78433,15.456,0,0,0,40.089,8.7108,0,35.7,0,0,0,52.608,27.4,14.796,0,59.187,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,35.206,98.34375,7.35,20.0018,13.9,342

94,23:15-23:30,0,25.1775,17.701,0,15.561,14.7972,26.39091,683.129127,32.957704,0,38.827,26.1414,9.1149,40.584,0,0,653.1525,8.874,58.59,0,0,0,92,99,15.804048,123.665625,0.78433,15.456,0,0,0,40.089,8.7108,0,35.7,0,0,0,52.608,27.4,14.796,0,59.187,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,35.206,98.34375,7.35,20.0018,13.9,342

95,23:30-23:45,0,25.1775,17.701,0,15.561,10.089,26.39091,683.129127,32.957704,0,38.827,26.1414,9.1149,40.584,0,0,653.1525,8.874,58.59,0,0,0,92,99,15.804048,123.665625,0.78433,19.872,0,0,6.5208,40.089,8.7108,0,35.7,0,0,0,52.608,27.4,14.796,0,59.187,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,36.42,98.34375,7.35,20.0018,13.9,342

96,23:45-24:00,0,25.1775,17.701,0,15.561,10.089,26.39091,683.129127,32.957704,0,38.827,26.1414,9.1149,40.584,0,0,653.1525,8.874,58.59,0,0,0,92,99,15.804048,123.665625,0.78433,19.872,0,0,6.5208,40.089,8.7108,0,35.7,0,0,0,52.608,27.4,14.796,0,59.187,0,5.43,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,0,0,36.42,98.34375,7.35,20.0018,13.9,342

