Block,Time,NR/01012024/31012024/HP-26,NR/01012024/31012024/HP-28,NR/06012024/06012024/DD20240106NR22102,NR/01102023/31052040/LT-31,NR/01102023/06022042/L_NR_2012_02,NR/01102023/22052037/LT-59,NR/06012024/06012024/HPX-TAMCTG-050124-05646,NR/01012024/31012024/52,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/01102023/31102037/L_NR_2019_11,NR/01012024/31012024/HP-27,NR/01102023/05012040/L_NR_2020_02,NR/06012024/06012024/HPX-TAMCTG-050124-05647,NR/01102023/30042040/GNA_LT_36,NR/30092023/31122025/SH-07,NR/01012024/31032024/ ChanjuII,NR/01012024/15012024/IEX_231227_05966,NR/01102023/06022042/L_NR_2012_07,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/25122043/GNA_MEJA_DELHI,NR/06012024/31012024/NVVN/OA/16855,NR/01102023/23072042/L_NR_2012_04,NR/01012024/15012024/HPX-TAMDLY-271223-05546,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01012024/15012024/IEX_231227_05965,NR/01102023/30042040/GNA_LT_35,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/19072037/LT-05,NR/01102023/15082037/GNA_NR_2012_01,NR/30092023/26122029/SH-06,NR/05012024/31012024/SJVN050124NR1342,WR/01102023/30052048/L_NR_2022_10,WR/01102023/16072048/L_NR_2022_08,WR/01102023/01102023/L_NR_2020_06,WR/01102023/01102023/L_NR_2022_09,WR/01102023/24112044/L_NR_2020_07,WR/01102023/31032046/L_NR_2020_05,L_NR_2019_19,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/29112042/L_NR_2019_05,WR/01102023/29112042/RUMS(L_NR_2019_06),SR/01102023/07102043/L_NR_2018_61,NR/01102023/25072045/L_NR_2021_15,NR/22102023/11042047/L_NR_2021_17,NR/01102023/02122045/L_NR_2021_13,NR/05012024/31012024/SJVN050124NR1341,NR/01102023/13082046/L_NR_2021_12,NR/01102023/14082046/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,NR/26072023/31072042/L_NR_2023_07,NR/26072023/25122043/L_NR_2023_10,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_16
48,11:45-12:00,230.520000,0.000000,0.000000,15.400000,260.860000,0.690000,0.000000,96.400000,5.780000,0.990000,0.000000,1.480000,0.000000,15.800000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,23.140000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,15.400000,11.570000,48.200000,115.620000,100.970000,30.850000,23.14,14.33,7.34,6.89,14.33,6.89,20.67,35.558256,30.83,30.83,30.84,7.2,45,24,46.67,20.24,233.33,0,88.73,89,45,0,48

49,12:00-12:15,230.520000,0.000000,0.000000,15.520000,260.860000,0.690000,0.000000,96.400000,5.780000,0.990000,0.000000,1.530000,0.000000,15.910000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,22.170000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,15.520000,11.570000,48.200000,115.620000,100.970000,30.850000,23.14,13.37,7.34,7.15,13.37,7.15,21.44,58.394904,30.83,30.83,30.84,7.01,45,19,46.67,20.24,233.33,0,88.71,84,36,0,38

50,12:15-12:30,230.520000,0.000000,0.000000,15.570000,260.860000,0.690000,0.000000,96.400000,5.780000,0.990000,0.000000,1.530000,0.000000,15.950000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,22.170000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,15.570000,11.570000,48.200000,115.620000,100.970000,30.850000,23.14,12.89,7.34,7.43,12.89,7.43,22.28,60.680514,30.83,30.83,30.84,7.01,45,24,46.67,20.24,233.33,0,90.41,105,45,0,48

51,12:30-12:45,230.520000,0.000000,0.000000,15.620000,260.860000,0.690000,0.000000,96.400000,5.780000,0.990000,0.000000,1.530000,0.000000,16.020000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,22.170000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,15.620000,11.570000,48.200000,115.620000,100.970000,30.850000,23.14,12.41,7.34,8.38,12.41,8.39,25.16,62.188044,30.83,30.83,30.84,7.01,45,29,46.67,20.24,233.33,0,90.7,94.5,40.5,0,58

52,12:45-13:00,230.520000,0.000000,0.000000,15.690000,260.860000,0.690000,0.000000,96.400000,5.780000,0.990000,0.000000,1.530000,0.000000,16.080000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,22.170000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,15.690000,11.570000,48.200000,115.620000,100.970000,30.850000,23.14,12.04,7.34,8.89,12.04,8.88,26.65,62.985576,30.83,30.83,30.84,7.01,45,36,46.67,20.24,233.33,0,89.16,122.5,52.5,0,72

53,13:00-13:15,230.520000,0.000000,0.000000,15.670000,260.860000,0.770000,0.000000,96.400000,5.780000,1.070000,0.000000,1.530000,0.000000,16.060000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,22.170000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,15.670000,11.570000,48.200000,115.620000,100.970000,30.850000,23.14,12.04,7.34,9.78,12.04,9.78,29.34,62.547906,30.83,30.83,30.84,7.01,45,39,46.67,20.24,233.33,0,88.06,94.5,40.5,0,78

54,13:15-13:30,230.520000,0.000000,0.000000,15.340000,260.860000,0.770000,0.000000,96.400000,5.780000,1.070000,0.000000,1.530000,0.000000,15.730000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,22.170000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,15.340000,11.570000,48.200000,115.620000,100.970000,30.850000,23.14,12.04,7.34,10.02,12.04,10,30.01,61.186266,30.83,30.83,30.84,7.01,45,43,46.67,20.24,233.33,0,86.58,112,48,0,87

55,13:30-13:45,230.520000,0.000000,0.000000,14.860000,260.860000,0.770000,0.000000,96.400000,5.780000,1.070000,0.000000,1.530000,0.000000,15.230000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,22.170000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,14.860000,11.570000,48.200000,115.620000,100.970000,30.850000,23.14,12.04,7.34,7,12.04,7,21,71.058156,31.17,31.17,31.16,7.01,45,32,46.67,20.24,233.33,0,83.67,105.7,45.3,0,63

56,13:45-14:00,230.520000,0.000000,0.000000,14.240000,260.860000,0.770000,0.000000,96.400000,5.780000,1.070000,0.000000,1.530000,0.000000,14.590000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,22.170000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,14.240000,11.570000,48.200000,115.620000,100.970000,30.850000,23.14,12.04,7.34,7,12.04,7,21,68.723916,31.17,31.17,31.16,7.01,45,37,46.67,20.24,233.33,0,81.52,133,57,0,73

57,14:00-14:15,230.520000,0.000000,0.000000,13.640000,260.860000,0.770000,0.000000,96.400000,5.780000,1.150000,0.000000,1.530000,0.000000,13.980000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,22.170000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,13.640000,11.570000,48.200000,115.620000,100.970000,30.850000,23.14,12.04,7.34,7,12.04,7,21,66.506388,31.17,31.17,31.16,7.01,45,22,46.67,20.24,233.33,0,79.55,98,42,0,43

58,14:15-14:30,230.520000,0.000000,0.000000,12.920000,260.860000,0.770000,0.000000,96.400000,5.780000,1.150000,0.000000,1.530000,0.000000,13.240000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,23.140000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,12.920000,11.570000,48.200000,115.620000,100.970000,30.850000,23.14,12.04,7.34,7,12.04,7,21,64.298586,31.33,31.33,31.34,7.01,43,22,46.67,20.24,233.33,0,75.77,106.4,45.6,0,43

59,14:30-14:45,230.520000,0.000000,0.000000,12.100000,260.860000,0.770000,0.000000,96.400000,5.780000,1.150000,0.000000,1.530000,0.000000,12.400000,24.290000,1.660000,48.200000,86.950000,8.190000,6.750000,23.140000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,12.100000,11.570000,48.200000,115.620000,100.970000,30.850000,0,12.04,7.34,7,12.04,7,21,61.448868,31.33,31.33,31.34,7.01,43,22,46.1,0,230.53,0,71,119,51,0,43

60,14:45-15:00,230.520000,0.000000,0.000000,11.190000,260.860000,0.770000,0.000000,96.400000,5.780000,1.150000,0.000000,1.530000,0.000000,11.480000,24.290000,1.660000,48.200000,86.950000,8.190000,6.750000,23.140000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,11.190000,11.570000,48.200000,115.620000,100.970000,30.850000,0,12.04,7.34,7,12.04,7,21,57.879426,31.33,31.33,31.34,7.01,41,22,43.69,0,218.47,0,65.82,124.6,53.4,0,43

61,15:00-15:15,230.520000,0.000000,0.000000,10.300000,260.860000,0.770000,0.000000,96.400000,5.780000,1.220000,0.000000,1.570000,0.000000,10.560000,24.290000,1.560000,48.200000,86.950000,8.190000,6.750000,23.140000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,10.300000,11.570000,48.200000,115.620000,100.970000,30.850000,0,12.04,7.34,7,12.04,7,21,36.86154,31.33,31.33,31.34,7.01,37.81,28,41.16,0,205.8,0,61.02,124.6,53.4,0,55

62,15:15-15:30,230.520000,0.000000,0.000000,9.340000,260.860000,0.770000,0.000000,96.400000,5.780000,1.220000,0.000000,1.570000,0.000000,9.580000,24.290000,1.560000,48.200000,86.950000,8.190000,6.750000,23.140000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,9.340000,11.570000,48.200000,115.620000,100.970000,30.850000,0,12.04,7.34,7.16,12.04,7.17,21.5,34.216068,31.33,31.33,31.34,7.01,35.79,24,38.29,0,191.46,0,55.78,113.4,48.6,0,49

63,15:30-15:45,230.520000,0.000000,0.000000,8.320000,260.860000,0.770000,0.000000,96.400000,5.780000,1.220000,0.000000,1.570000,0.000000,8.520000,0.750000,1.560000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,8.320000,11.570000,48.200000,115.620000,100.970000,30.850000,23.14,12.04,7.34,7.16,12.04,7.17,21.5,31.045392,31.33,31.33,31.34,7.01,33.31,22,35.15,20.24,175.77,0,49.79,101.5,43.5,0,43

64,15:45-16:00,230.520000,0.000000,0.000000,7.030000,260.860000,0.770000,0.000000,96.400000,5.780000,1.220000,0.000000,1.570000,0.000000,7.200000,0.750000,1.560000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,7.030000,11.570000,48.200000,115.620000,100.970000,30.850000,23.14,12.04,8.68,7.16,12.04,7.17,21.5,27.310608,31.33,31.33,31.34,7.01,30.73,18,31.77,20.24,158.83,0,42.79,80.5,34.5,0,37

65,16:00-16:15,230.520000,0.000000,0.000000,5.690000,260.860000,0.850000,0.000000,96.400000,5.780000,1.220000,0.000000,1.570000,0.000000,5.840000,0.750000,1.560000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,5.690000,11.570000,48.200000,115.620000,100.970000,30.850000,0,17.51,9.49,7.51,17.51,7.5,22.51,22.544868,23.5,20.26,20.26,7.01,26.68,16,28.03,0,140.18,0,35.14,75.6,32.4,0,31

66,16:15-16:30,230.520000,0.000000,0.000000,4.300000,260.860000,0.850000,0.000000,96.400000,5.780000,1.220000,0.000000,1.570000,0.000000,4.400000,30.850000,1.560000,48.200000,86.950000,8.190000,6.750000,22.170000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,4.300000,11.570000,48.200000,115.620000,100.970000,30.850000,0,17.34,9.64,7.76,17.34,7.75,23.26,17.331732,9.8,5.64,5.64,7.01,22.95,12,23.93,0,119.63,0,27.07,65.8,28.2,0,24

67,16:30-16:45,230.520000,0.000000,0.000000,3.050000,260.860000,0.850000,0.000000,96.400000,5.780000,1.220000,0.000000,1.570000,0.000000,3.120000,30.850000,1.560000,48.200000,86.950000,8.190000,6.750000,22.170000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,3.050000,11.570000,48.200000,115.620000,100.970000,30.850000,0,17.67,10.88,10.01,17.67,10,30.01,11.583666,1.9,2.11,2.11,7.01,19.18,8,19.74,0,98.68,0,18.44,45.5,19.5,0,16

68,16:45-17:00,230.520000,0.000000,0.000000,1.950000,260.860000,0.850000,0.000000,96.400000,5.780000,1.220000,0.000000,1.570000,0.000000,2.010000,30.850000,1.560000,48.200000,86.950000,8.190000,6.750000,22.170000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,1.950000,11.570000,48.200000,115.620000,100.970000,30.850000,0,18.01,11.88,10.17,18.01,10.17,30.51,7.702992,0,0.95,0.95,7.01,15.28,5,15.42,0,77.11,0,9.79,31.5,13.5,0,10

69,17:00-17:15,230.520000,0.000000,38.560000,1.130000,260.860000,0.850000,0.000000,96.400000,5.780000,1.300000,0.000000,1.570000,0.000000,1.160000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,22.170000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,1.130000,11.570000,48.200000,115.620000,100.970000,30.850000,0,18.28,11.88,12.94,18.28,12.95,38.84,4.687932,0,0,0,7.01,11.85,4,10.2,0,51.02,0,1.77,21,9,0,8

70,17:15-17:30,230.520000,0.000000,38.560000,0.560000,260.860000,0.850000,0.000000,96.400000,5.780000,1.300000,0.000000,1.570000,0.000000,0.570000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,22.170000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.560000,11.570000,48.200000,115.620000,100.970000,30.850000,0,18.62,11.88,13.12,18.62,13.11,39.34,2.081364,0,0,0,7.01,7.95,2,6.02,0,30.13,0,0.33,10.5,4.5,0,5

71,17:30-17:45,230.520000,0.000000,38.560000,0.230000,260.860000,0.850000,0.000000,96.400000,5.780000,1.300000,0.000000,1.570000,0.000000,0.240000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,23.140000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.230000,11.570000,48.200000,115.620000,100.970000,30.850000,0,18.67,11.88,9.01,18.67,9,27.01,0.544656,0,0,0,7.01,5,1,2.7,0,13.5,0,0,2.1,0.9,0,1

72,17:45-18:00,230.520000,0.000000,38.560000,0.080000,260.860000,0.850000,0.000000,96.400000,5.780000,1.300000,0.000000,1.570000,0.000000,0.080000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.080000,11.570000,48.200000,115.620000,100.970000,30.850000,0,19.01,11.88,9.17,19.01,9.17,27.51,0,0,0,0,7.01,5,0,0.78,0,3.91,0,0,0,0,0,0

73,18:00-18:15,152.770000,0.000000,38.560000,0.010000,260.860000,0.940000,0.000000,96.400000,5.780000,1.220000,0.000000,1.530000,0.000000,0.010000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.010000,11.570000,48.200000,115.620000,100.970000,30.850000,0,19.34,11.88,9.33,19.34,9.34,28.01,0,0,0,0,7.01,0,0,0.04,0,0.22,0,0,0,0,0,0

74,18:15-18:30,152.770000,0.000000,38.560000,0.000000,260.860000,0.940000,0.000000,96.400000,5.780000,1.220000,0.000000,1.530000,0.000000,0.000000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,115.620000,100.970000,30.850000,0,19.67,11.88,9.51,19.67,9.5,28.51,0,0,0,0,7.01,0,0,0,0,0,0,0,0,0,0,0

75,18:30-18:45,152.770000,0.000000,38.560000,0.000000,260.860000,0.940000,0.000000,96.400000,5.780000,1.220000,0.000000,1.530000,0.000000,0.000000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,115.620000,100.970000,30.850000,0,18.52,11.88,9.67,18.52,9.67,29.01,0,0,0,0,7.01,0,0,0,0,0,0,0,0,0,0,0

76,18:45-19:00,152.770000,0.000000,38.560000,0.000000,260.860000,0.940000,0.000000,96.400000,5.780000,1.220000,0.000000,1.530000,0.000000,0.000000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,115.620000,100.970000,30.850000,0,18.67,11.68,10.94,18.67,10.94,32.81,0,0,0,0,7.01,0,0,0,0,0,0,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,0.000000,260.860000,0.940000,0.000000,96.400000,5.780000,1.150000,0.000000,1.530000,0.000000,0.000000,30.850000,1.560000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,115.620000,100.970000,30.850000,0,19.33,11.88,12.08,19.33,12.09,36.26,0,0,0,0,7.01,0,0,0,0,0,0,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,0.000000,260.860000,0.940000,0.000000,96.400000,5.780000,1.150000,0.000000,1.530000,0.000000,0.000000,30.850000,1.560000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,115.620000,100.970000,30.850000,0,20.67,11.88,12.17,20.67,12.17,36.51,0,0,0,0,7.01,0,0,0,0,0,0,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,260.860000,0.940000,0.000000,96.400000,5.780000,1.150000,0.000000,1.530000,0.000000,0.000000,30.850000,1.560000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,111.470000,100.970000,30.850000,0,30.67,11.88,12.33,30.67,12.34,37.01,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,260.860000,0.940000,0.000000,96.400000,5.780000,1.150000,0.000000,1.530000,0.000000,0.000000,30.850000,1.560000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,111.470000,100.970000,30.850000,0,33,11.88,9.63,33,9.64,28.92,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,260.860000,0.850000,0.000000,0.000000,5.780000,1.070000,0.000000,1.530000,0.000000,0.000000,30.850000,1.560000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,111.470000,100.970000,30.850000,0,41.67,14.55,19.01,41.67,19,57.01,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,260.860000,0.850000,0.000000,0.000000,5.780000,1.070000,0.000000,1.530000,0.000000,0.000000,30.850000,1.560000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,111.470000,100.970000,30.850000,0,42.33,15,19,42.33,19.01,57.02,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,260.860000,0.850000,0.000000,0.000000,5.780000,1.070000,0.000000,1.530000,0.000000,0.000000,30.850000,1.560000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,111.470000,100.970000,30.850000,0,43.61,15.66,19,43.61,19.01,57.03,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,260.860000,0.850000,0.000000,0.000000,5.780000,1.070000,0.000000,1.530000,0.000000,0.000000,30.850000,1.560000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,111.470000,100.970000,30.850000,0,44.61,16.66,19.17,44.61,19.17,57.51,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,260.860000,0.850000,0.000000,0.000000,5.780000,1.070000,0.000000,1.480000,0.000000,0.000000,30.850000,1.660000,48.200000,86.950000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,94.460000,100.970000,30.850000,0,61.24,23.66,24.01,61.24,24,72.01,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,260.860000,0.850000,0.000000,0.000000,5.780000,1.070000,0.000000,1.480000,0.000000,0.000000,30.850000,1.660000,48.200000,74.510000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,94.460000,100.970000,30.850000,0,61.27,24.44,24.33,61.27,24.34,73.01,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,260.860000,0.850000,0.000000,0.000000,5.780000,1.070000,0.000000,1.480000,0.000000,0.000000,30.850000,1.660000,48.200000,74.510000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,66.120000,100.970000,24.290000,0,61.04,29.46,26.51,61.04,26.5,79.51,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,260.860000,0.850000,0.000000,0.000000,5.780000,1.070000,0.000000,1.480000,0.000000,0.000000,30.850000,1.660000,48.200000,74.510000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,66.120000,100.970000,24.290000,0,61.63,29.49,26.62,61.63,26.62,79.86,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

89,22:00-22:15,152.770000,24.570000,0.000000,0.000000,260.860000,0.770000,0.000000,0.000000,5.780000,0.990000,57.410000,1.480000,0.000000,0.000000,30.850000,1.660000,48.200000,55.550000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,66.120000,100.970000,24.290000,0,69.43,29.86,31,69.43,30.99,92.99,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

90,22:15-22:30,152.770000,24.570000,0.000000,0.000000,260.860000,0.770000,0.000000,0.000000,5.780000,0.990000,57.410000,1.480000,0.000000,0.000000,30.850000,1.660000,48.200000,55.550000,8.190000,6.750000,24.100000,0.000000,48.200000,271.120000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,66.120000,72.300000,24.290000,0,69.43,30.04,31.01,69.43,31,93.01,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

91,22:30-22:45,152.770000,24.570000,0.000000,0.000000,226.460000,0.770000,0.000000,0.000000,5.780000,0.990000,57.410000,1.480000,0.000000,0.000000,30.850000,1.660000,48.200000,55.550000,8.190000,6.750000,23.140000,0.000000,48.200000,231.360000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,66.120000,48.200000,24.290000,0,69.43,30.34,31.08,69.43,31.06,93.19,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

92,22:45-23:00,152.770000,24.570000,0.000000,0.000000,226.460000,0.770000,0.000000,0.000000,5.780000,0.990000,57.410000,1.480000,0.000000,0.000000,30.850000,1.660000,48.200000,55.550000,8.190000,6.750000,23.140000,0.000000,48.200000,192.800000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,66.120000,48.200000,24.290000,0,69.43,30.88,31.1,69.43,31.1,93.31,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

93,23:00-23:15,152.770000,24.570000,0.000000,0.000000,226.460000,0.770000,0.000000,0.000000,5.780000,0.990000,57.410000,1.480000,0.000000,0.000000,30.850000,1.560000,48.200000,55.550000,8.190000,6.750000,23.140000,0.000000,48.200000,149.110000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,66.120000,48.200000,24.290000,0,69.43,31.12,31.15,69.43,31.15,93.44,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

94,23:15-23:30,152.770000,24.570000,0.000000,0.000000,139.780000,0.770000,0.000000,0.000000,5.780000,0.990000,57.410000,1.480000,0.000000,0.000000,30.850000,1.560000,48.200000,31.810000,8.190000,6.750000,23.140000,0.000000,48.200000,149.110000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,66.120000,48.200000,24.290000,0,69.43,31.88,31.67,69.43,31.66,94.98,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

95,23:30-23:45,152.770000,24.570000,0.000000,0.000000,110.860000,0.770000,0.000000,0.000000,5.780000,0.990000,57.410000,1.480000,0.000000,0.000000,30.850000,1.560000,48.200000,31.810000,8.190000,6.750000,23.140000,0.000000,48.200000,149.110000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,66.120000,48.200000,24.290000,0,69.15,31.51,31.77,69.15,31.79,95.36,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

96,23:45-24:00,152.770000,24.570000,0.000000,0.000000,110.860000,0.770000,0.000000,0.000000,5.780000,0.990000,57.410000,1.480000,0.000000,0.000000,30.850000,1.560000,48.200000,31.810000,8.190000,6.750000,23.140000,0.000000,48.200000,149.110000,48.200000,18.320000,96.400000,0.000000,11.570000,48.200000,66.120000,48.200000,24.290000,0,67.98,30.75,31.53,67.98,31.53,94.59,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0

