Block,Time,ANTA_LF,JHAJJAR,RIHAND2,BSIUL,KOTESHWR,ANTA_RF,DADRI_GF,AURY_RF,RAMPUR,AURY_CRF,ANTA_GF,RAPPC,KISHANGANGA,NJPC,DADRT2,SINGRAULI_HYDRO,RIHAND1,BRBCL,SEWA2,KOLDAM,KHSTPP-I,SINGRAULI,KHSTPP-II,FSTPP I & II,TALA,SASAN,SALAL,CHAMERA3,ANTA_CRF,RAPPB,DADRI_CRF,URI2,UNCHAHAR1,DADRI_RF,UNCHAHAR4,DHAULIGNGA,CHAMERA1,DADRI_LF,TANDA2,UNCHAHAR3,CHAMERA2,AURY_LF,PARBATI3,UNCHAHAR2,TEHRI,RIHAND3,DULHASTI,NAPP,URI,AURY_GF,TANAKPUR,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,626.958781,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,327.579855,0.697790,88.310800,14.398548,0.000000,0.000000,37.156251,112.668262,141.355738,19.898727,0.000000,401.977323,1.673106,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,40.690257,0.000000,118.706633,0.000000,20.503464,3.179189,0.000000,1.229632,0,0,0,0,0

49,12:00-12:15,0.000000,626.958781,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,327.867825,0.697790,88.310800,14.398548,0.000000,0.000000,37.290195,112.668262,141.355738,19.898727,0.000000,401.977323,1.673106,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,40.690257,0.000000,118.706633,0.000000,20.503464,3.179189,0.000000,1.229632,0,0,0,0,0

50,12:15-12:30,0.000000,626.958781,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,327.867825,0.697790,88.310800,14.398548,0.000000,0.000000,38.321569,112.668262,141.355738,19.898727,0.000000,401.977323,1.673106,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,40.690257,0.000000,118.706633,0.000000,20.503464,3.179189,0.000000,1.229632,0,0,0,0,0

51,12:30-12:45,0.000000,626.958781,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,327.863540,0.697790,88.310800,14.398548,0.000000,0.000000,39.486888,112.668262,141.355738,19.898727,0.000000,401.977323,1.673106,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,40.690257,0.000000,118.706633,0.000000,20.503464,1.589594,0.000000,1.598521,0,0,0,0,0

52,12:45-13:00,0.000000,617.138908,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,325.869924,0.697790,88.310800,14.398548,0.000000,0.000000,40.652207,112.668262,141.355738,19.898727,0.000000,401.977323,1.673106,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,40.690257,0.000000,118.706633,0.000000,20.503464,1.589594,0.000000,1.598521,0,0,0,0,0

53,13:00-13:15,0.000000,534.848788,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,88.310800,14.398548,0.000000,0.000000,38.911178,112.668262,141.355738,19.701564,0.000000,401.977323,1.673106,0.000000,0.000000,0.000000,0.000000,4.519401,9.906360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.399627,0.000000,0.000000,0.000000,40.280284,0.000000,118.706633,0.000000,20.503464,1.589594,0.000000,2.213337,0,0,0,0,0

54,13:15-13:30,0.000000,398.106611,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,88.310800,14.398548,0.000000,0.000000,39.777680,112.668262,141.355738,14.844470,0.000000,401.977323,1.673106,0.000000,0.000000,0.000000,0.000000,4.519401,9.481700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,34.962438,0.000000,118.706633,0.000000,20.503464,1.589594,0.000000,2.213337,0,0,0,0,0

55,13:30-13:45,0.000000,364.478830,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,88.310800,14.398548,0.000000,0.000000,39.777680,112.668262,141.355738,14.844470,0.000000,401.977323,1.673106,0.000000,0.000000,0.000000,0.000000,4.519401,9.481700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,34.962438,0.000000,118.706633,0.000000,20.503464,1.589594,0.000000,2.213337,0,0,0,0,0

56,13:45-14:00,0.000000,390.856882,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,88.310800,14.398548,0.000000,0.000000,40.651381,112.668262,141.355738,14.844470,0.000000,401.977323,1.673106,0.000000,0.000000,0.000000,0.000000,4.519401,9.481700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,34.962438,0.000000,118.706633,0.000000,20.503464,1.589594,0.000000,2.213337,0,0,0,0,0

57,14:00-14:15,0.000000,400.455882,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,88.310800,14.398548,0.000000,0.000000,41.711111,112.668262,141.355738,14.844470,0.000000,401.977323,1.673106,0.000000,0.000000,0.000000,0.000000,4.519401,9.481700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,34.962438,0.000000,118.706633,0.000000,20.503464,25.433510,0.000000,0.614816,0,0,0,0,0

58,14:15-14:30,0.000000,407.175182,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,88.310800,14.398548,0.000000,0.000000,41.711111,112.668262,141.355738,14.844470,0.000000,401.977323,1.673106,0.000000,0.000000,0.000000,0.000000,4.519401,9.481700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,34.962438,0.000000,118.706633,0.000000,20.503464,25.433510,0.000000,0.614816,0,0,0,0,0

59,14:30-14:45,0.000000,392.776682,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,88.310800,14.398548,0.000000,0.000000,41.711111,112.668262,141.355738,14.844470,0.000000,401.977323,1.673106,0.000000,0.000000,0.000000,0.000000,4.519401,9.481700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,34.962438,0.000000,118.706633,0.000000,20.503464,2.649324,0.000000,0.614816,0,0,0,0,0

60,14:45-15:00,0.000000,392.776682,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,88.310800,14.398548,0.000000,0.000000,41.711111,112.668262,141.355738,14.844470,0.000000,401.977323,1.673106,0.000000,0.000000,0.000000,0.000000,4.519401,9.481700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,34.962438,0.000000,118.706633,0.000000,20.503464,1.695567,0.000000,0.614816,0,0,0,0,0

61,15:00-15:15,0.000000,392.776682,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,88.310800,14.398548,0.000000,0.000000,41.711111,118.838727,141.355738,14.844470,0.000000,401.977323,1.673106,0.000000,0.000000,0.000000,0.000000,4.519401,9.481700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,34.962438,14.937004,118.706633,15.818050,20.503464,1.695567,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,392.776682,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,88.310800,14.398548,0.000000,0.000000,41.711111,120.551441,141.355738,14.844470,0.000000,401.977323,1.673106,0.000000,0.000000,0.000000,0.000000,4.519401,9.481700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,35.154418,14.937004,118.706633,15.818050,20.503464,1.695567,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,402.375682,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,81.591500,14.398548,0.000000,0.000000,41.711111,120.551441,141.355738,18.140490,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,9.481700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,3.198867,0.000000,0.000000,40.689535,14.937004,118.706633,15.818050,20.503464,1.695567,0.000000,0.245926,0,0,0,0,0

64,15:45-16:00,0.000000,503.616430,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,324.947864,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,120.551441,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,3.198867,0.000000,0.000000,40.690257,29.874008,118.706633,15.818050,20.503464,2.649324,0.000000,0.245926,0,0,0,0,0

65,16:00-16:15,0.000000,580.408430,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,325.007550,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,3.198867,0.000000,0.000000,40.690257,29.874008,118.706633,15.818050,20.503464,1.589594,0.000000,0.245926,0,0,0,0,0

66,16:15-16:30,0.000000,626.958781,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,327.575570,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,3.198867,0.000000,0.000000,40.690257,29.874008,118.706633,31.636100,20.503464,1.589594,0.000000,0.245926,0,0,0,0,0

67,16:30-16:45,0.000000,626.958781,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,327.575570,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,3.198867,0.000000,0.000000,40.690257,44.811012,118.706633,31.636100,20.503464,1.589594,0.000000,0.245926,0,0,0,0,0

68,16:45-17:00,0.000000,626.958781,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,19.089531,327.575570,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,3.198867,0.000000,0.000000,40.690257,44.811012,118.706633,31.636100,20.503464,1.589594,0.000000,0.245926,0,0,0,0,0

69,17:00-17:15,0.000000,626.958781,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,35.451987,327.575570,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,8.656826,0.000000,0.000000,0.000000,25.331857,12.641921,0.000000,0.000000,40.690257,44.811012,118.706633,31.636100,20.503464,1.589594,0.000000,0.245926,0,0,0,0,0

70,17:15-17:30,0.000000,626.958781,56.691694,1.055890,17.036305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,61.813720,327.575570,0.697790,74.872200,14.398548,5.067005,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,6.692423,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,17.539362,0.000000,0.000000,0.000000,25.331857,12.641921,0.000000,0.000000,40.690257,44.811012,118.706633,31.636100,20.503464,1.589594,0.000000,0.245926,0,0,0,0,0

71,17:30-17:45,0.000000,626.958781,56.691694,12.518632,25.554458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,75.449100,327.575570,0.697790,74.872200,14.398548,10.113537,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,40.154537,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,17.539362,6.749057,0.000000,0.000000,25.331857,25.283843,0.000000,0.000000,40.690257,44.811012,118.706633,31.636100,20.503464,1.589594,0.000000,0.245926,0,0,0,0,0

72,17:45-18:00,0.000000,626.958781,56.691694,12.518632,25.554458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,134.717549,327.575570,0.697790,74.872200,14.398548,10.113537,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,40.154537,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,26.309043,13.346450,0.000000,0.000000,25.331857,25.283843,0.000000,0.000000,40.690257,44.811012,118.706633,31.636100,20.503464,1.589594,0.000000,0.245926,0,0,0,0,0

73,18:00-18:15,0.000000,626.958781,56.691694,12.518632,25.554458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,134.717549,327.575570,0.697790,74.872200,14.398548,10.113537,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,40.154537,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,26.309043,21.232988,0.000000,0.000000,25.331857,25.283843,0.000000,0.000000,40.690257,44.811012,118.706633,31.636100,20.503464,1.589594,0.000000,0.245926,0,0,0,0,0

74,18:15-18:30,0.000000,626.958781,56.691694,12.518632,25.554458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,134.717549,327.575570,0.697790,74.872200,14.398548,10.113537,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,40.154537,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,26.309043,25.024593,0.000000,0.000000,25.331857,25.283843,0.000000,0.000000,40.690257,44.811012,118.706633,31.636100,20.503464,1.589594,0.000000,0.245926,0,0,0,0,0

75,18:30-18:45,0.000000,626.958781,56.691694,12.518632,25.554458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,105.810545,327.575570,0.697790,74.872200,14.398548,10.113537,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,6.692423,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,26.309043,25.024593,0.000000,0.000000,25.331857,25.283843,0.000000,0.000000,40.690257,44.811012,118.706633,31.636100,20.503464,2.649324,0.000000,0.245926,0,0,0,0,0

76,18:45-19:00,0.000000,626.958781,56.691694,12.518632,25.554458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,72.722024,327.575570,0.697790,74.872200,14.398548,10.113537,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,17.539362,25.024593,0.000000,0.000000,25.331857,25.283843,0.000000,0.000000,40.690257,44.811012,118.706633,31.636100,20.503464,34.971077,0.000000,0.245926,0,0,0,0,0

77,19:00-19:15,0.000000,626.958781,56.691694,6.259316,9.464614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,59.086644,327.575570,0.697790,74.872200,14.398548,5.067005,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,17.539362,25.024593,0.000000,0.000000,25.331857,12.641921,0.000000,0.000000,40.690257,44.811012,118.706633,31.636100,20.503464,34.971077,0.000000,0.245926,0,0,0,0,0

78,19:15-19:30,0.000000,626.958781,56.691694,6.259316,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,40.906138,327.575570,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,8.656826,13.485981,0.000000,0.000000,25.331857,12.641921,0.000000,0.000000,40.690257,44.811012,118.706633,15.818050,20.503464,3.709054,0.000000,0.245926,0,0,0,0,0

79,19:30-19:45,0.000000,626.958781,56.691694,6.259316,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,19.089531,327.575570,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,6.066568,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,40.690257,44.811012,118.706633,15.818050,20.503464,2.543351,0.000000,0.245926,0,0,0,0,0

80,19:45-20:00,0.000000,626.958781,56.691694,6.259316,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,327.575570,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,40.690257,44.811012,118.706633,15.818050,20.503464,2.543351,0.000000,0.245926,0,0,0,0,0

81,20:00-20:15,0.000000,626.958781,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,327.575570,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,40.690257,44.811012,118.706633,15.818050,20.503464,2.543351,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,626.958781,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,327.575570,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,40.690257,44.811012,118.706633,15.818050,20.503464,2.543351,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,626.958781,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,327.575570,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,40.690257,43.662011,118.706633,15.818050,20.503464,2.543351,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,626.958781,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,327.575570,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,40.690257,41.726853,118.706633,15.818050,20.503464,3.179189,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,580.408430,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,325.291584,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,40.690257,27.817902,118.706633,15.818050,20.503464,34.971077,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,503.616430,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,325.291584,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,10.136544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,40.690257,27.817902,118.706633,15.818050,20.503464,34.971077,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,469.568682,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,325.291584,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,14.844470,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,9.481700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,40.690257,27.817902,118.706633,15.818050,20.503464,3.179189,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,469.568682,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,325.291584,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,14.844470,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,9.481700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,40.690257,13.908951,118.706633,15.818050,20.503464,2.119459,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,421.573682,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,294.249681,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,14.844470,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,9.481700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,34.962438,13.908951,118.706633,15.818050,20.503464,2.119459,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,402.375682,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,14.844470,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,9.481700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,34.962438,13.908951,118.706633,0.000000,20.503464,2.119459,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,363.979682,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,14.844470,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,9.481700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,34.962438,0.000000,118.706633,0.000000,20.503464,2.119459,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,342.861882,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,14.844470,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,9.251516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.845021,0.000000,0.000000,0.000000,34.962438,0.000000,118.706633,0.000000,20.503464,2.119459,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,342.861882,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,14.844470,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,9.251516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.845021,0.000000,0.000000,0.000000,34.962438,0.000000,118.706633,0.000000,20.503464,34.971077,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,342.861882,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,10.659306,0.000000,401.977323,1.338485,0.000000,0.000000,0.000000,0.000000,4.519401,9.251516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.845021,0.000000,0.000000,0.000000,28.238050,0.000000,118.706633,0.000000,20.503464,34.971077,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,342.861882,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,10.659306,0.000000,401.977323,40.154537,0.000000,0.000000,0.000000,0.000000,4.519401,9.251516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.845021,0.000000,0.000000,0.000000,28.238050,0.000000,118.706633,0.000000,20.503464,2.119459,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,342.861882,56.691694,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.378863,0.000000,0.000000,284.901968,0.697790,74.872200,14.398548,0.000000,0.000000,41.711111,114.230308,141.355738,10.659306,0.000000,401.977323,40.154537,0.000000,0.000000,0.000000,0.000000,4.519401,9.251516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.845021,0.000000,0.000000,0.000000,28.238050,0.000000,118.706633,0.000000,20.503464,2.119459,0.000000,0.000000,0,0,0,0,0

