Block,Time,RIHAND1,RIHAND2,DADRI_RF,UNCHAHAR1,ANTA_GF,BRBCL,KHSTPP-II,FSTPP I & II,SASAN,KHSTPP-I,TALA,UNCHAHAR4,ANTA_RF,DADRI_GF,SALAL,SINGRAULI_HYDRO,CHAMERA1,AURY_LF,NJPC,KOTESHWR,RIHAND3,URI2,CHAMERA3,JHAJJAR,KISHANGANGA,BSIUL,NAPP,SINGRAULI,ANTA_LF,DADRI_LF,AURY_GF,UNCHAHAR3,PARBATI3,DADRI_CRF,ANTA_CRF,DADRT2,DULHASTI,URI,AURY_RF,TEHRI,CHAMERA2,RAMPUR,TANDA2,SEWA2,TANAKPUR,UNCHAHAR2,RAPPC,DHAULIGNGA,RAPPB,KOLDAM,AURY_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,88.559200,101.275146,0.000000,9.759705,0.000000,17.168113,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.237082,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,233.222001,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,0.000000,476.602512,1.852524,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.391631,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,88.559200,101.275146,0.000000,9.071395,0.000000,18.862638,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,233.222001,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,20.876579,0.000000,0.000000,0.000000,447.724512,1.852524,26.567760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.342872,33.391631,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,88.559200,101.275146,0.000000,8.251118,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,233.222001,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,19.290985,0.000000,0.000000,0.000000,442.627054,1.852524,26.567760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.342872,33.391631,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,88.559200,101.275050,0.000000,8.462890,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,233.222001,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,18.857815,0.000000,0.000000,0.000000,384.918006,1.852524,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.342872,29.965738,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,88.559200,101.275050,0.000000,8.462890,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,233.222001,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,18.857815,0.000000,0.000000,0.000000,361.090512,1.852524,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.342872,30.427786,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,88.559200,101.275050,0.000000,8.462890,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,233.222001,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,18.857815,0.000000,0.000000,0.000000,361.090512,1.852524,4.250842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.342872,30.435198,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,88.559200,101.275050,0.000000,6.401290,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.542700,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,0.000000,361.090512,1.852524,4.250842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.342872,30.435198,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,88.559200,101.275050,0.000000,6.401290,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.542700,0.000000,6.276922,41.841912,120.890528,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,0.000000,361.090512,1.852524,4.250842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.447832,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,88.559200,101.275050,0.000000,6.401290,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.542700,0.000000,6.276922,41.841912,120.890528,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,0.000000,361.090512,1.852524,4.250842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.447832,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,88.559200,101.275050,0.000000,6.401290,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.542700,0.000000,6.276922,41.841912,120.890528,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,0.000000,361.090512,1.852524,7.651515,0.000000,13.280992,0.000000,0.000000,0.000000,0.000000,0.000000,22.447832,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,88.559200,101.275050,0.000000,6.401290,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.542700,0.000000,6.276922,41.841912,120.890528,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,0.000000,361.090512,1.852524,7.651515,0.000000,13.280992,0.000000,0.000000,0.000000,0.000000,0.000000,22.447832,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,88.559200,101.275050,0.000000,6.401290,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.542700,0.000000,6.276922,41.841912,120.890528,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,0.000000,361.090512,1.852524,7.651515,0.000000,13.280992,0.000000,0.000000,0.000000,0.000000,0.000000,22.447832,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,88.559200,101.275050,0.000000,6.401290,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.542700,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,0.000000,361.090512,1.852524,7.651515,0.000000,26.561984,0.000000,0.000000,0.000000,0.000000,0.000000,22.447832,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,88.559200,101.275050,0.000000,6.401290,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.542700,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,0.000000,361.090512,1.852524,11.583543,0.000000,26.561984,0.000000,0.000000,0.000000,0.000000,0.000000,22.447832,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,88.559200,101.275050,0.000000,6.401290,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.542700,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,0.000000,361.090512,1.852524,11.583543,0.000000,39.842977,0.000000,0.000000,0.000000,0.000000,0.000000,22.447832,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,88.559200,101.275050,0.000000,6.401290,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.542700,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,0.000000,361.090512,1.852524,26.567760,0.000000,39.842977,0.000000,0.000000,0.000000,0.000000,0.000000,22.447832,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,88.559200,101.275050,0.000000,6.401290,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.542700,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,0.000000,361.090512,1.852524,26.567760,0.000000,39.842977,0.000000,0.000000,0.000000,0.000000,0.000000,22.447832,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,88.559200,101.275050,0.000000,6.401290,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,4.402624,0.000000,230.542700,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,0.000000,361.090512,1.852524,2.125421,0.000000,39.842977,0.000000,0.000000,0.000000,0.000000,0.000000,30.435198,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,88.559200,101.275050,0.000000,8.462890,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,20.054808,8.542112,59.517558,4.402624,0.000000,233.222001,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,18.857815,0.000000,0.000000,0.000000,370.716512,13.585174,2.125421,0.000000,39.842977,0.000000,0.000000,0.000000,0.000000,0.000000,30.435198,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,88.559200,101.275050,0.000000,8.462890,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,45.032161,8.542112,59.517558,4.532113,0.000000,260.174801,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,18.857815,0.000000,0.000000,0.000000,399.594512,15.862543,2.125421,0.000000,39.842977,0.000000,0.000000,0.000000,0.000000,0.000000,33.941854,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,88.559200,101.275050,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,67.457083,8.542112,59.517558,4.532113,0.000000,351.752774,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,18.857815,0.000000,0.000000,0.000000,447.724512,15.862543,2.125421,0.000000,39.842977,3.207864,0.000000,0.000000,5.081257,0.000000,38.530664,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,88.559200,101.275050,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,67.457083,17.084225,59.517558,4.532113,0.000000,344.826263,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,505.480512,15.862543,4.250842,0.000000,39.842977,12.677481,0.000000,0.000000,10.162515,0.000000,38.530664,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,88.559200,101.275050,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,6.711247,0.791825,7.604540,0.000000,90.064321,25.626337,59.517558,4.532113,1.225775,356.434801,0.000000,1.058860,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,553.610512,15.862543,4.250842,0.000000,39.842977,12.677481,0.000000,0.000000,15.212977,0.000000,38.530664,52.037578,8.794348,0.000000,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,88.559200,101.275050,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,53.689978,0.791825,19.736823,0.000000,90.064321,34.168450,59.517558,4.532113,27.975859,317.930801,0.000000,18.830766,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,543.984512,31.725086,2.125421,0.000000,39.842977,25.354961,0.000000,0.000000,15.212977,0.000000,38.530664,52.037578,17.588697,0.000000,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,88.559200,101.275050,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,53.689978,0.791825,27.047828,0.000000,90.064321,34.168450,59.517558,4.532113,27.975859,368.892632,0.000000,18.830766,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,603.761972,31.725086,2.125421,0.000000,39.842977,25.354961,0.000000,0.000000,15.212977,0.000000,38.530664,52.037578,25.431892,0.000000,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,88.559200,101.275050,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,53.689978,0.791825,27.047828,0.000000,90.064321,34.168450,59.517558,4.532113,27.975859,418.949232,0.000000,12.553844,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,633.777188,31.725086,7.970328,0.000000,39.842977,25.354961,0.000000,0.000000,15.212977,0.000000,38.530664,52.037578,25.431892,0.000000,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,88.559200,101.275050,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,53.689978,0.791825,27.047828,0.000000,90.064321,34.168450,59.517558,4.532113,27.975859,419.149731,0.000000,12.553844,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,647.435519,31.725086,7.970328,0.000000,39.842977,25.354961,0.000000,0.000000,15.212977,0.000000,38.530664,52.037578,25.431892,0.000000,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,88.559200,101.275050,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,40.267483,0.791825,27.047828,0.000000,90.064321,34.168450,59.517558,4.532113,27.975859,419.149731,0.000000,12.553844,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,647.435519,31.725086,7.970328,0.000000,39.842977,25.354961,0.000000,0.000000,15.212977,0.000000,38.530664,52.037578,25.431892,0.000000,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,88.559200,101.275050,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,40.267483,0.791825,27.047828,0.000000,90.064321,34.168450,59.517558,4.532113,27.975859,419.149731,0.000000,12.553844,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,637.809519,31.725086,7.970328,0.000000,39.842977,25.354961,0.000000,0.000000,15.212977,0.000000,38.530664,52.037578,17.588697,0.000000,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,88.559200,101.275050,0.000000,10.404647,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,6.711247,0.791825,0.000000,0.000000,67.457083,18.982472,59.517558,5.179558,1.225775,417.588009,0.000000,6.276922,41.841912,120.890528,0.000000,0.000000,0.000000,25.159476,0.000000,0.000000,0.000000,593.422685,31.725086,26.567760,0.000000,39.842977,25.354961,0.000000,0.000000,15.212977,0.000000,38.530664,52.037578,8.794348,0.000000,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,88.559200,101.275050,0.000000,10.501597,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.237082,0.791825,0.000000,0.000000,36.463288,8.542112,59.517558,6.474448,0.000000,419.143136,0.000000,6.276922,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,608.931519,15.862543,26.567760,0.000000,39.842977,25.354961,0.000000,0.000000,15.212977,0.000000,38.530664,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,88.559200,101.275050,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.237082,0.791825,0.000000,0.000000,18.231644,8.542112,59.517558,6.474448,0.000000,419.149731,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,628.183519,15.862543,4.250842,0.000000,39.842977,25.354961,0.000000,0.000000,10.162515,0.000000,38.530664,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,88.559200,101.275050,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.237082,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,6.474448,0.000000,419.149731,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,548.016843,15.862543,7.970328,0.000000,25.349108,3.207864,0.000000,0.000000,10.162515,0.000000,38.530664,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,88.559200,101.275050,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.237082,0.791825,0.000000,0.000000,0.000000,0.000000,59.517558,4.920580,0.000000,419.149731,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,553.610512,15.862543,7.970328,0.000000,25.349108,12.677481,0.000000,0.000000,5.081257,0.000000,38.530664,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,88.559200,101.275050,0.000000,10.501966,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.237082,0.791825,0.000000,0.000000,0.000000,0.000000,59.517558,4.920580,0.000000,399.433373,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,543.984512,15.862543,7.970328,0.000000,25.349108,12.677481,0.000000,0.000000,0.000000,0.000000,38.530664,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,88.559200,101.275050,0.000000,9.759705,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,0.000000,59.517558,5.179558,0.000000,399.433373,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,0.000000,543.984512,15.862543,7.970328,0.000000,25.349108,0.000000,0.000000,0.000000,0.000000,0.000000,38.530664,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,88.559200,101.275050,0.000000,9.759705,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,0.000000,59.517558,5.179558,0.000000,316.968201,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,0.000000,534.358512,15.862543,7.970328,0.000000,25.349108,0.000000,0.000000,0.000000,0.000000,0.000000,38.530664,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,88.559200,101.275050,0.000000,9.759705,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,0.000000,59.517558,5.179558,0.000000,268.934461,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,0.000000,524.732512,15.862543,7.970328,0.000000,25.349108,0.000000,0.000000,0.000000,0.000000,0.000000,38.530664,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,88.559200,101.275050,0.000000,8.385882,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,0.000000,59.517558,5.179558,0.000000,268.934461,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,18.713425,0.000000,0.000000,0.000000,524.732512,15.862543,7.970328,0.000000,25.349108,0.000000,0.000000,0.000000,0.000000,0.000000,38.530664,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,88.559200,101.275050,0.000000,8.385882,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,0.000000,59.517558,5.179558,0.000000,268.934461,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,18.713425,0.000000,0.000000,0.000000,524.732512,1.852524,7.970328,0.000000,13.280992,0.000000,0.000000,0.000000,0.000000,0.000000,38.530664,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,88.559200,101.275050,0.000000,8.385882,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,0.000000,59.517558,5.179558,0.000000,268.934461,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,18.713425,0.000000,0.000000,0.000000,524.732512,1.852524,7.970328,0.000000,13.280992,0.000000,0.000000,0.000000,0.000000,0.000000,30.435198,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,88.559200,101.275050,0.000000,8.385882,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,0.000000,59.517558,7.121892,0.000000,234.958858,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,18.713425,0.000000,0.000000,0.000000,515.106512,1.852524,12.221170,0.000000,13.280992,0.000000,0.000000,0.000000,0.000000,0.000000,30.435198,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,88.559200,101.275050,0.000000,8.385882,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,0.000000,59.517558,7.121892,0.000000,233.318261,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,18.713425,0.000000,0.000000,0.000000,524.732512,1.852524,12.221170,0.000000,13.280992,0.000000,0.000000,0.000000,0.000000,0.000000,30.435198,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,88.559200,101.275050,0.000000,8.385882,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,0.000000,59.517558,9.711671,0.000000,233.318261,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,18.713425,0.000000,0.000000,0.000000,524.732512,1.852524,15.940656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.435198,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,88.559200,101.275050,0.000000,8.385882,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,0.000000,59.517558,9.711671,0.000000,233.318261,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,18.713425,0.000000,0.000000,0.000000,543.984512,1.852524,15.940656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.941854,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,88.559200,101.275050,0.000000,8.385882,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,9.711671,0.000000,233.318261,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,18.713425,0.000000,0.000000,0.000000,502.512931,1.852524,12.752525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.941854,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,88.559200,101.275050,0.000000,8.385882,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,1.342249,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,9.711671,0.000000,233.318261,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,18.713425,0.000000,0.000000,0.000000,401.873411,1.852524,12.752525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.941854,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,88.559200,101.275050,0.000000,6.305775,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,9.711671,0.000000,230.552326,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,0.000000,361.090512,1.852524,7.970328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.941854,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,88.559200,101.275050,0.000000,6.247274,0.000000,19.252017,141.998541,19.954698,403.108002,44.663754,0.000000,0.000000,0.000000,0.000000,2.460791,0.791825,0.000000,0.000000,0.000000,8.542112,59.517558,11.654006,0.000000,230.552326,0.000000,0.000000,41.841912,120.890528,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,0.000000,361.090512,1.852524,7.970328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.627204,52.037578,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

