Block,Time,ANTA_RF,CHAMERA3,ANTA_CRF,KOLDAM,RAMPUR,RIHAND1,TEHRI,CHAMERA2,KOTESHWR,DADRI_GF,KISHANGANGA,BSIUL,CHAMERA1,UNCHAHAR1,SINGRAULI_HYDRO,AURY_CRF,UNCHAHAR3,TANDA2,DULHASTI,SEWA2,PARBATI3,AURY_RF,RIHAND3,DADRT2,URI2,UNCHAHAR2,DADRI_LF,ANTA_GF,URI,AURY_LF,TANAKPUR,SINGRAULI,RAPPB,RIHAND2,DADRI_RF,JHAJJAR,UNCHAHAR4,ANTA_LF,SALAL,NJPC,RAPPC,NAPP,DHAULIGNGA,AURY_GF,DADRI_CRF,KHSTPP-II,BRBCL,TALA,FSTPP I & II,SASAN,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,651.954481,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,42.533169,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,42.533169,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,334.981102,42.533169,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,593.866804,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,18.868496,0.000000,19.898727,353.878517,42.533169,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,565.069804,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,18.770069,0.000000,19.898727,372.452427,42.533169,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.906360,0.844693,0.000000,21.399627,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,565.284630,4.519401,33.965870,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,358.314736,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,18.487999,0.000000,15.713563,382.610141,36.707536,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.771566,0.844693,0.000000,17.845021,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,565.284630,4.519401,35.154418,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,286.322235,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,391.999162,36.707536,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.811666,0.844693,0.000000,17.845021,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,565.284630,4.519401,35.154418,0.000000,0.000000,2.119459,0.000000,0.368890,133.723669,0.000000,56.691694,0.000000,230.648036,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,14.844470,401.153681,36.707536,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.811666,0.844693,0.000000,17.845021,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,565.284630,4.519401,35.154418,0.000000,0.000000,2.119459,0.000000,0.368890,133.723669,0.000000,56.691694,0.000000,230.648036,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,14.844470,401.977323,36.707536,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.811666,0.844693,0.000000,17.845021,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,565.284630,4.519401,35.154418,0.000000,0.000000,2.119459,0.000000,0.368890,133.723669,0.000000,56.691694,0.000000,230.648036,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,17.009480,0.000000,14.844470,401.977323,36.707536,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.811666,0.844693,0.000000,17.845021,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,565.284630,4.519401,35.154418,0.000000,0.000000,2.119459,0.000000,0.368890,133.723669,0.000000,56.691694,0.000000,230.648036,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,14.844470,401.977323,36.707536,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.811666,0.844693,0.000000,17.845021,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,565.284630,4.519401,35.154418,0.000000,0.000000,2.119459,0.000000,0.368890,133.723669,0.000000,56.691694,0.000000,230.648036,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,14.844470,401.977323,36.707536,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.811666,0.844693,0.000000,17.845021,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,565.284630,4.519401,35.154418,0.000000,0.000000,2.119459,0.000000,0.368890,133.723669,0.000000,56.691694,0.000000,230.648036,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,18.961074,0.000000,14.844470,401.977323,36.707536,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,14.937004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.946448,0.844693,0.000000,21.398311,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,579.683130,4.519401,33.965870,0.000000,0.000000,2.119459,0.000000,0.368890,133.723669,0.000000,56.691694,0.000000,251.273791,0.000000,0.000000,1.338485,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,14.844470,401.977323,42.821043,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,14.937004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.368890,133.723669,0.000000,56.691694,0.000000,326.145991,0.000000,0.000000,1.338485,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,42.821043,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,14.937004,3.198867,0.000000,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,404.988609,0.000000,0.000000,1.338485,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.315093,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,29.874008,3.198867,0.000000,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,1.338485,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,29.874008,3.198867,0.000000,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,1.338485,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,29.874008,3.198867,0.000000,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,1.338485,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,3.198867,8.518153,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,1.338485,14.544405,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,3.198867,17.982767,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,1.338485,30.906860,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,12.641921,26.974150,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.983706,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,1.338485,57.268594,52.013429,20.811016,7.608167,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,12.641921,35.965533,0.000000,0.000000,1.055890,6.749057,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,2.815003,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.983706,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,6.692423,75.449100,52.013429,20.811016,15.449652,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,25.283843,37.404155,0.000000,0.000000,12.518632,13.346450,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,5.067005,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.983706,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,53.539382,112.264625,52.013429,20.811016,17.539362,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,25.283843,37.404155,0.000000,0.000000,12.518632,21.232988,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,5.067005,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.983706,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,53.539382,112.264625,52.013429,20.811016,26.309043,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,25.283843,37.404155,0.000000,0.000000,12.518632,25.024593,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,5.067005,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.983706,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,53.539382,112.264625,52.013429,20.811016,26.309043,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,25.283843,37.404155,0.000000,0.000000,12.518632,25.024593,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,5.067005,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.983706,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,40.154537,112.264625,52.013429,20.811016,26.309043,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,25.283843,37.404155,0.000000,0.000000,12.518632,25.024593,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,5.067005,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,8.477837,0.000000,6.762975,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,40.154537,112.264625,52.013429,20.811016,26.309043,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,25.283843,37.404155,0.000000,0.000000,12.518632,25.024593,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,5.067005,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,34.971077,0.000000,6.762975,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,40.154537,112.264625,52.013429,20.811016,26.309043,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,25.283843,26.974150,0.000000,0.000000,6.259316,13.485981,10.136544,0.844693,0.000000,25.331857,0.000000,31.636100,2.687048,0.000000,0.000000,118.706633,644.942507,8.005796,40.690257,0.000000,0.000000,34.971077,0.000000,6.762975,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,6.692423,67.358775,52.013429,20.811016,17.498785,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,12.641921,26.974150,0.000000,0.000000,6.259316,6.066568,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,644.942507,8.005796,40.690257,0.000000,0.000000,3.179189,0.000000,6.762975,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,44.905850,52.013429,20.811016,7.608167,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,17.982767,0.000000,0.000000,6.259316,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,22.452925,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,17.982767,0.000000,0.000000,6.259316,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,44.811012,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,43.662011,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,644.942507,8.005796,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,41.726853,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,644.942507,8.005796,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,27.817902,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,27.817902,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,644.942507,4.519401,40.690257,0.000000,0.000000,3.179189,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,27.817902,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,590.881087,4.519401,40.690257,0.000000,0.000000,34.971077,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,13.908951,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,10.136544,0.844693,0.000000,25.331857,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,584.482630,4.519401,40.690257,0.000000,0.000000,34.971077,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,417.974056,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,18.817769,0.000000,19.898727,401.977323,44.538477,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,13.908951,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.754072,0.844693,0.000000,22.283307,0.000000,15.818050,0.000000,0.000000,0.000000,118.706633,562.203351,4.519401,34.357466,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,357.090157,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,18.452199,0.000000,10.659306,401.977323,44.538477,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,13.908951,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.754072,0.844693,0.000000,17.956390,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,562.203351,4.519401,34.962438,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,274.957020,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,14.844470,401.977323,44.538477,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.754072,0.844693,0.000000,17.729833,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,562.203351,4.519401,34.962438,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,228.881820,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.166096,0.000000,14.844470,401.977323,44.538477,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.754072,0.844693,0.000000,17.729833,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,562.203351,4.519401,34.962438,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,228.881820,0.000000,0.000000,2.230808,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,17.687879,0.000000,14.844470,401.977323,44.538477,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.754072,0.844693,0.000000,17.729833,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,562.203351,4.519401,34.962438,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,228.881820,0.000000,0.000000,12.269442,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,18.955526,0.000000,14.844470,331.525462,44.538477,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.754072,0.844693,0.000000,17.729833,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,562.203351,4.519401,30.710318,0.000000,0.000000,2.119459,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,228.881820,0.000000,0.000000,12.269442,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.197964,0.000000,10.659306,331.525462,44.538477,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.754072,0.844693,0.000000,17.729833,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,562.203351,4.519401,28.238050,0.000000,0.000000,3.179189,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,228.881820,0.000000,0.000000,12.269442,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,19.149859,0.000000,10.659306,331.525462,44.538477,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,0.000000,0.000000,88.310800,0.000000,0.000000,8.991383,0.000000,0.000000,0.000000,0.000000,7.754072,0.844693,0.000000,17.729833,0.000000,0.000000,0.000000,0.000000,0.000000,118.706633,562.203351,4.519401,28.238050,0.000000,0.000000,3.179189,0.000000,0.000000,133.723669,0.000000,56.691694,0.000000,228.881820,0.000000,0.000000,12.269442,0.000000,52.013429,20.811016,0.000000,0.000000,0.000000,141.355738,17.813937,0.000000,10.659306,331.525462,44.538477,0,0,0,0,0

