Block,Time,SALAL,URI,UNCHAHAR1,DHAULIGNGA,JHAJJAR,RIHAND3,DULHASTI,ANTA_CRF,RIHAND1,SEWA2,ANTA_RF,AURY_RF,PARBATI3,TANAKPUR,BSIUL,RAPPB,DADRI_CRF,ANTA_GF,AURY_GF,RAPPC,CHAMERA2,ANTA_LF,CHAMERA3,SINGRAULI_HYDRO,UNCHAHAR2,TEHRI,AURY_CRF,DADRI_LF,KISHANGANGA,UNCHAHAR4,AURY_LF,KOTESHWR,URI2,SINGRAULI,CHAMERA1,UNCHAHAR3,DADRI_RF,DADRT2,NAPP,RAMPUR,DADRI_GF,RIHAND2,TANDA2,KOLDAM,NJPC,KHSTPP-II,BRBCL,SASAN,KHSTPP-I,FSTPP I & II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,38.766063,33.628392,9.804316,0.000000,450.065975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,12.632308,0.000000,9.358471,0.647455,36.381441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,128.369250,0.000000,22.905329,0.000000,362.963450,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

49,12:00-12:15,38.766063,33.628392,9.804316,0.000000,440.395975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,12.632308,0.000000,9.358471,0.647455,36.381441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,128.369250,0.000000,22.905329,0.000000,362.963450,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

50,12:15-12:30,38.766063,33.628392,9.804316,0.000000,440.395975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,12.632308,0.000000,9.358471,0.647455,36.381441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,29.268189,128.369250,0.000000,22.905329,0.000000,362.963450,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

51,12:30-12:45,38.766063,39.500016,9.804316,0.000000,440.395975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,12.632308,0.000000,9.358471,0.647455,36.381441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,27.316976,128.369250,0.000000,22.905329,0.000000,362.963450,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

52,12:45-13:00,38.766063,39.500016,9.804316,0.000000,416.220975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,12.632308,0.000000,9.358471,0.647455,36.381441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,27.316976,128.369250,0.000000,22.905329,0.000000,362.963450,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

53,13:00-13:15,38.766063,34.162176,9.804316,0.000000,351.431975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,12.632308,0.000000,9.358471,0.647455,36.381441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,27.316976,128.369250,0.000000,19.427514,0.000000,362.963450,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

54,13:15-13:30,38.766063,34.162176,9.804316,0.000000,351.431975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,12.632308,0.000000,9.358471,0.647455,36.381441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,27.316976,128.369250,0.000000,22.905329,0.000000,362.963450,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

55,13:30-13:45,50.564430,34.162176,9.804316,0.000000,351.431975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,12.632308,0.000000,0.000000,0.647455,36.381441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,28.617785,128.369250,0.000000,19.427514,0.000000,362.963450,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

56,13:45-14:00,50.564430,34.162176,9.804316,0.000000,377.540975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,0.000000,0.000000,0.000000,0.647455,36.381441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,28.617785,128.369250,0.000000,22.905329,0.000000,362.963450,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

57,14:00-14:15,50.564430,34.162176,9.804316,0.000000,392.045975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,0.000000,0.000000,0.000000,0.647455,40.991227,11.392227,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,31.479563,134.699764,0.000000,22.905329,0.000000,364.897450,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

58,14:15-14:30,50.564430,34.162176,9.804316,0.000000,421.055975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,0.000000,0.000000,0.000000,0.647455,40.991227,11.392227,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,31.479563,134.712770,0.000000,22.905329,0.000000,364.897450,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

59,14:30-14:45,50.564430,34.162176,9.804316,0.000000,435.560975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,0.000000,0.000000,0.000000,0.647455,40.991227,22.784454,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,31.479563,134.712770,0.000000,22.905329,0.000000,398.694100,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

60,14:45-15:00,50.564430,34.162176,9.804316,0.000000,464.570975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,0.000000,0.000000,0.000000,0.647455,40.991227,22.784454,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,31.479563,134.712770,0.000000,22.905329,0.000000,413.199100,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,17.855268,0.000000,0,0,0,0,0

61,15:00-15:15,38.766063,34.162176,10.549970,0.000000,502.506482,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,0.000000,0.000000,0.000000,0.647455,40.991227,22.784454,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,28.617785,134.712770,0.000000,25.334405,0.000000,427.704100,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,20.045910,0.000000,0,0,0,0,0

62,15:15-15:30,38.766063,34.162176,10.549970,0.000000,512.176482,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,0.000000,0.000000,0.000000,0.647455,40.991227,22.784454,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,28.617785,134.712770,13.585731,25.519227,0.000000,430.875860,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,20.045910,0.000000,0,0,0,0,0

63,15:30-15:45,38.766063,34.162176,10.549970,0.000000,498.415975,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.867109,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,0.000000,0.000000,0.000000,0.647455,40.991227,22.784454,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,28.617785,134.712770,13.585731,25.519227,0.000000,459.798830,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.401290,19.339956,404.950590,33.651600,20.045910,0.000000,0,0,0,0,0

64,15:45-16:00,38.766063,34.162176,10.549970,0.000000,526.681482,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.867109,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,0.000000,0.000000,0.000000,0.647455,40.991227,22.784454,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,28.617785,134.712770,27.171462,25.519227,0.000000,498.295100,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,18.314980,142.401290,19.339956,404.950590,33.651600,20.045910,0.000000,0,0,0,0,0

65,16:00-16:15,38.766063,34.162176,10.549970,0.000000,536.351482,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.867109,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,0.000000,0.000000,0.000000,0.647455,40.991227,34.176681,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,27.316976,134.712770,27.171462,25.519227,0.000000,588.962053,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,18.314980,142.401290,19.339956,404.950590,33.651600,20.045910,0.000000,0,0,0,0,0

66,16:15-16:30,38.766063,34.162176,10.549970,0.000000,550.856482,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.867109,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,0.000000,0.000000,0.000000,0.647455,40.991227,34.176681,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,27.316976,134.712770,27.171462,25.519227,0.000000,582.326916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,36.629960,142.647508,19.339956,404.950590,44.867910,20.047699,0.000000,0,0,0,0,0

67,16:30-16:45,37.080582,34.162176,10.549970,0.000000,550.856482,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.867109,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,0.000000,0.000000,0.000000,0.647455,40.991227,34.176681,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,28.617785,134.712770,27.171462,25.519227,0.000000,582.326916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,36.629960,142.647609,19.339956,404.950590,44.867910,20.047699,0.000000,0,0,0,0,0

68,16:45-17:00,37.080582,34.162176,10.549970,0.000000,550.856482,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.867109,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,0.000000,0.000000,0.000000,0.647455,40.991227,34.176681,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,28.617785,134.712770,40.757193,25.519227,0.000000,601.666916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,36.629960,142.647609,19.339956,404.950590,44.867910,20.047699,0.000000,0,0,0,0,0

69,17:00-17:15,37.080582,34.162176,10.549970,0.000000,571.163482,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.619364,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,3.222528,0.000000,0.000000,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,28.617785,134.712770,40.757193,25.519227,0.000000,625.841916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,59.523685,142.647609,19.339956,404.950590,44.867910,20.047699,0.000000,0,0,0,0,0

70,17:15-17:30,37.080582,34.162176,10.549970,8.737464,580.833482,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.619364,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,0.000000,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,28.617785,134.712770,40.757193,25.519227,0.000000,635.511916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,73.259920,142.647609,19.339956,404.950590,44.867910,20.047699,0.000000,0,0,0,0,0

71,17:30-17:45,37.080582,34.162176,10.551720,8.750238,580.833482,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.619364,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,9.358471,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,25.743474,28.617785,134.712770,40.757193,25.519227,0.000000,630.676916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,109.889880,142.647609,19.339956,404.950590,44.867910,20.047699,0.000000,0,0,0,0,0

72,17:45-18:00,38.766063,34.162176,10.551720,17.628217,566.328482,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.619364,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,38.206286,0.000000,18.716943,0.647455,40.993254,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,34.324632,28.617785,134.712770,40.757193,25.519227,0.000000,630.676916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,135.714002,142.647609,19.339956,404.950590,44.867910,20.047699,0.000000,0,0,0,0,0

73,18:00-18:15,76.756805,34.162176,10.551720,26.503640,571.163482,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,1.858090,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,38.206286,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,34.324632,30.844768,134.712770,40.757193,25.520010,0.000000,630.676916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,135.714002,142.647609,19.339956,404.950590,44.867910,20.047699,0.000000,0,0,0,0,0

74,18:15-18:30,76.756805,34.162176,10.549970,35.338187,604.041482,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,1.858090,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,38.206286,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,34.324632,30.844768,134.712770,40.757193,25.520010,0.000000,587.161916,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,135.714002,142.647609,19.339956,404.950590,44.867910,20.047699,0.000000,0,0,0,0,0

75,18:30-18:45,76.756805,34.162176,10.549970,35.338187,631.137366,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,2.477454,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,38.206286,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,34.324632,30.844768,134.712770,40.757193,25.519227,0.000000,614.141216,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,135.714002,142.647609,19.339956,404.950590,44.867910,20.047699,0.000000,0,0,0,0,0

76,18:45-19:00,76.756805,34.162176,10.549970,35.338187,631.596147,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,2.477454,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,38.206286,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,34.324632,30.844768,134.712770,40.757193,25.519227,0.000000,652.903992,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,135.714002,142.647609,19.339956,404.950590,44.867910,20.047699,0.000000,0,0,0,0,0

77,19:00-19:15,40.451544,34.162176,10.549970,35.338187,631.596147,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,1.858090,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,38.206286,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,34.324632,30.844768,134.712770,40.757193,25.519227,0.000000,652.903992,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,135.714002,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

78,19:15-19:30,38.766063,34.162176,10.549970,26.503640,631.596147,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,1.858090,6.305614,0.000000,0.000000,0.000000,0.000000,50.925604,38.206286,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,30.844768,134.712770,40.757193,25.519227,0.000000,656.776730,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,90.476001,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

79,19:30-19:45,38.766063,34.162176,10.549970,26.503640,631.596147,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,1.858090,6.305614,0.000000,0.000000,0.000000,0.000000,50.925604,38.206286,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,30.844768,134.712770,27.171462,25.519227,0.000000,656.776730,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,73.259920,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

80,19:45-20:00,38.766063,34.162176,10.549970,17.628217,631.596147,119.584659,31.870100,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,1.858090,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,45.568908,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,29.918593,134.712770,27.171462,25.519227,0.000000,656.776730,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,54.944940,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

81,20:00-20:15,38.766063,34.162176,10.549970,8.814108,580.780200,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,3.096818,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,34.176681,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,29.918593,134.712770,27.171462,25.519227,0.000000,657.069893,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,36.629960,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

82,20:15-20:30,38.766063,34.162176,10.549970,8.814108,536.104800,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,3.096818,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,34.176681,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,29.918593,134.712770,27.171462,25.519227,0.000000,657.069893,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,18.314980,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

83,20:30-20:45,38.766063,34.162176,10.549970,8.814108,536.104800,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,3.096818,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,34.176681,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,29.918593,134.712770,27.171462,25.519227,0.000000,657.069893,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

84,20:45-21:00,38.766063,34.162176,10.549970,8.814108,536.104800,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,3.096818,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,34.176681,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,29.918593,134.712770,27.171462,25.519227,0.000000,657.069893,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

85,21:00-21:15,38.766063,34.162176,10.549970,8.814108,536.104800,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,34.176681,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,29.918593,134.712770,27.171462,25.519227,0.000000,657.069893,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

86,21:15-21:30,38.766063,34.162176,10.549970,8.814108,536.104800,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,34.176681,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,29.918593,134.712770,27.171462,25.519227,0.000000,657.069893,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

87,21:30-21:45,38.766063,34.162176,10.549970,8.814108,536.104800,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,34.176681,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,29.918593,134.712770,27.171462,25.519227,0.000000,627.784620,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

88,21:45-22:00,38.766063,34.162176,10.549970,8.814108,536.104800,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,18.716943,0.647455,40.991227,22.175244,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,29.918593,134.712770,27.171462,25.519227,0.000000,624.692734,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

89,22:00-22:15,38.766063,34.162176,10.549970,8.814108,536.104800,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,25.470857,0.000000,9.358471,0.647455,40.991227,21.931560,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,28.617785,134.712770,27.171462,25.519227,0.000000,603.609620,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

90,22:15-22:30,38.766063,34.162176,10.549970,8.814108,536.104800,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,9.358471,0.647455,40.991227,21.931560,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,28.617785,134.712770,27.171462,25.519227,0.000000,603.609620,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

91,22:30-22:45,38.766063,34.162176,10.549970,8.814108,611.227908,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,9.358471,0.647455,40.991227,21.931560,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,28.617785,134.712770,27.171462,25.519227,0.000000,603.609620,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

92,22:45-23:00,38.766063,34.162176,10.549970,8.814108,631.596147,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,12.611227,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,9.358471,0.647455,40.991227,21.931560,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,28.617785,134.712770,20.320538,25.519227,0.000000,600.488240,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

93,23:00-23:15,38.766063,34.162176,10.549970,8.814108,631.596147,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,9.358471,0.647455,40.991227,21.931560,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,26.016168,134.712770,13.585731,25.519227,0.000000,600.488240,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

94,23:15-23:30,38.766063,34.162176,10.549970,8.814108,631.596147,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,9.358471,0.647455,40.991227,21.931560,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,26.016168,134.712770,13.585731,25.519227,0.000000,600.488240,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.647609,19.339956,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

95,23:30-23:45,38.766063,34.162176,10.549970,8.814108,631.596147,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,9.358471,0.647455,40.991227,21.931560,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,26.016168,134.712770,13.585731,25.519227,0.000000,600.488240,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.647609,18.288323,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

96,23:45-24:00,38.766063,34.162176,10.549970,8.814108,631.596147,119.584659,15.935050,0.000000,88.964000,15.282514,0.000000,0.000000,0.000000,0.000000,18.916841,0.000000,0.000000,0.000000,0.000000,50.925604,12.735429,0.000000,9.358471,0.647455,40.991227,11.392227,0.000000,0.000000,0.000000,0.000000,0.000000,17.162316,26.016168,134.712770,13.585731,25.519227,0.000000,600.488240,40.587311,0.000000,0.000000,57.111020,0.000000,0.000000,0.000000,142.647609,17.963091,404.950590,33.651600,20.047699,0.000000,0,0,0,0,0

