Block,Time,SEWA2,UNCHAHAR3,RAPPC,KOTESHWR,SINGRAULI_HYDRO,RAMPUR,KISHANGANGA,CHAMERA1,TANDA2,AURY_LF,SINGRAULI,DADRI_GF,AURY_CRF,CHAMERA3,ANTA_GF,BSIUL,CHAMERA2,NJPC,RIHAND2,PARBATI3,TANAKPUR,ANTA_LF,UNCHAHAR1,AURY_RF,KOLDAM,SALAL,AURY_GF,DADRI_RF,RIHAND1,URI2,UNCHAHAR2,DHAULIGNGA,NAPP,RAPPB,URI,DADRI_CRF,ANTA_RF,DULHASTI,JHAJJAR,UNCHAHAR4,TEHRI,SASAN,DADRT2,DADRI_LF,KHSTPP-II,KHSTPP-I,TALA,ANTA_CRF,RIHAND3,FSTPP I & II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,0.000000,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,0.000000,0.000000,58.504296,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,97.508828,30.840589,0.000000,0.000000,122.590512,11.568048,19.247984,0,0,0,0,0

49,12:00-12:15,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,0.000000,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,0.000000,0.000000,58.504296,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,97.508828,30.840589,0.000000,0.000000,122.590512,11.568048,19.247984,0,0,0,0,0

50,12:15-12:30,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,0.000000,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,0.000000,0.000000,58.504296,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,97.508828,30.840589,0.000000,0.000000,122.590512,11.568048,19.247984,0,0,0,0,0

51,12:30-12:45,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,0.000000,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,0.000000,0.000000,58.504296,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,97.508828,30.840589,0.000000,0.000000,122.590512,11.568048,19.247984,0,0,0,0,0

52,12:45-13:00,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,0.000000,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,0.000000,0.000000,58.504296,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,97.508828,30.840589,0.000000,0.000000,122.590512,11.568048,19.247984,0,0,0,0,0

53,13:00-13:15,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,0.000000,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,0.000000,0.000000,58.504296,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,78.531840,24.675936,0.000000,0.000000,122.590512,11.568048,19.247984,0,0,0,0,0

54,13:15-13:30,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,0.000000,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,0.000000,0.000000,58.504296,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,78.531840,24.675936,0.000000,0.000000,122.590512,11.568048,19.247984,0,0,0,0,0

55,13:30-13:45,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,0.000000,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,6.275618,0.000000,0.000000,47.145762,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,63.564403,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,97.508828,30.840589,0.000000,0.000000,91.050643,11.568048,19.247984,0,0,0,0,0

56,13:45-14:00,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,0.000000,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,6.275618,0.000000,0.000000,47.145762,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,63.564403,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,97.508828,30.840589,0.000000,0.000000,91.050643,11.568048,19.247984,0,0,0,0,0

57,14:00-14:15,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,0.000000,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,6.275618,0.000000,0.000000,47.145762,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,63.564403,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,97.508828,30.840589,0.000000,0.000000,91.050643,11.568048,19.247984,0,0,0,0,0

58,14:15-14:30,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,0.000000,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,6.275618,0.000000,0.000000,47.145762,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,63.564403,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,97.508828,30.840589,0.000000,0.000000,91.050643,11.568048,19.247984,0,0,0,0,0

59,14:30-14:45,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,0.000000,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,6.275618,0.000000,0.000000,47.145762,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,63.564403,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,97.508828,30.840589,0.000000,0.000000,91.050643,11.568048,19.247984,0,0,0,0,0

60,14:45-15:00,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,13.521104,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,6.275618,0.000000,0.000000,47.145762,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,63.564403,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,97.508828,30.840589,0.000000,0.000000,91.050643,11.568048,19.247984,0,0,0,0,0

61,15:00-15:15,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,13.521104,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,6.275618,0.000000,0.000000,47.145762,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,63.564403,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,114.512704,30.840589,0.000000,0.000000,91.050643,11.568048,19.247984,0,0,0,0,0

62,15:15-15:30,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,27.042208,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,0.000000,0.000000,47.145762,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,63.564403,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,114.512704,30.840589,0.000000,0.000000,91.050643,11.568048,19.247984,0,0,0,0,0

63,15:30-15:45,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,27.042208,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,0.000000,0.000000,58.371524,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,90.450993,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,114.512704,35.831211,0.000000,0.000000,122.319214,11.568048,19.247984,0,0,0,0,0

64,15:45-16:00,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,0.000000,0.000000,58.504296,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,114.512704,35.831211,0.000000,0.000000,122.590512,11.568048,19.247984,0,0,0,0,0

65,16:00-16:15,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,0.000000,0.000000,58.504296,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,0.000000,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,114.512704,35.831211,0.000000,0.000000,122.590512,11.568048,19.247984,0,0,0,0,0

66,16:15-16:30,18.618700,14.775054,64.626592,9.985206,0.729511,0.000000,2.643572,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,0.000000,0.000000,58.504296,0.000000,0.000000,0.000000,10.493240,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,25.230182,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,0.000000,359.451588,2.115836,0.000000,403.024248,365.608638,0.000000,114.512704,35.831211,0.000000,0.000000,122.590512,11.568048,19.247984,0,0,0,0,0

67,16:30-16:45,18.618700,17.522664,64.626592,9.985206,0.729511,0.000000,2.643572,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,0.000000,0.000000,58.504296,0.000000,0.000000,0.000000,12.574788,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,33.813635,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,0.000000,367.316994,2.973816,0.000000,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,15.528709,19.247984,0,0,0,0,0

68,16:45-17:00,18.618700,20.055261,64.626592,9.985206,0.729511,0.000000,2.643572,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,0.000000,0.000000,58.504296,0.000000,0.000000,0.000000,14.812972,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,38.631313,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,0.000000,367.316994,2.973816,0.000000,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,15.528709,19.247984,0,0,0,0,0

69,17:00-17:15,18.618700,20.055261,64.626592,9.985206,0.729511,0.000000,2.643572,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,6.275618,0.000000,0.000000,58.504296,0.000000,0.000000,0.000000,14.812972,0.000000,1.521489,25.721102,0.000000,0.000000,90.904400,36.465835,38.631313,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,0.000000,367.316994,2.973816,0.000000,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,17.820568,19.247984,0,0,0,0,0

70,17:15-17:30,18.618700,20.055261,64.626592,9.985206,0.729511,0.830012,2.643572,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,6.275618,0.000000,21.448404,58.504296,0.000000,0.000000,0.000000,14.812972,0.000000,4.372873,25.721102,0.000000,0.000000,90.904400,36.465835,38.631313,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,0.000000,367.316994,2.973816,0.000000,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,17.820568,19.247984,0,0,0,0,0

71,17:30-17:45,18.618700,20.055261,64.626592,9.985206,0.729511,1.971280,2.643572,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,6.275618,0.000000,50.939961,58.504296,0.000000,0.000000,0.000000,14.812972,0.000000,4.372873,25.721102,0.000000,0.000000,90.904400,36.465835,38.631313,9.087445,48.150388,0.000000,33.999667,0.000000,0.000000,0.000000,367.316994,2.973816,13.803353,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,17.820568,19.247984,0,0,0,0,0

72,17:45-18:00,18.618700,20.055261,64.626592,9.985206,0.729511,1.971280,2.643572,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,11.162605,0.000000,6.275618,15.432763,50.939961,58.504296,0.000000,0.000000,0.000000,14.812972,0.000000,6.694553,25.721102,0.000000,0.000000,90.904400,36.465835,38.631313,9.087445,48.150388,0.000000,33.999667,0.000000,0.000000,0.000000,367.316994,2.973816,27.606706,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,20.017920,19.247984,0,0,0,0,0

73,18:00-18:15,18.618700,20.055261,64.626592,9.985206,0.729511,2.519682,2.643572,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,11.162605,0.000000,6.275618,31.117490,65.417633,58.504296,0.000000,0.739701,0.000000,14.812972,0.000000,6.694553,25.721102,0.000000,0.000000,90.904400,36.465835,43.218136,9.087445,48.150388,0.000000,33.999667,0.000000,0.000000,0.000000,387.527394,2.973816,39.876352,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,20.017920,19.247984,0,0,0,0,0

74,18:15-18:30,18.618700,20.055261,64.626592,18.860945,0.729511,3.720234,5.287146,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,22.325211,0.000000,6.275618,46.676234,96.517820,58.504296,0.000000,0.739701,0.000000,14.812972,0.000000,8.926070,25.721102,0.000000,0.000000,90.904400,36.465835,43.218136,20.901123,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,469.331394,2.973816,55.213411,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,20.017920,19.247984,0,0,0,0,0

75,18:30-18:45,19.229149,19.477821,64.626592,28.291417,0.729511,5.113470,7.930718,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,33.521598,0.000000,18.826854,46.676234,132.443897,58.504296,0.000000,5.794322,0.000000,12.073404,0.000000,8.926070,25.721102,0.000000,0.000000,90.904400,37.216313,34.035276,36.689043,48.150388,0.000000,33.999667,0.000000,0.000000,37.966939,561.424479,1.433976,55.213411,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

76,18:45-19:00,19.229149,21.286363,64.626592,28.291417,0.729511,6.047234,7.930718,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,33.521598,0.000000,18.826854,46.676234,158.932677,58.504296,3.670948,5.794322,0.000000,11.965615,0.000000,8.926070,40.259117,0.000000,0.000000,90.904400,37.216313,34.035276,41.899178,48.150388,0.000000,33.999667,0.000000,0.000000,37.966939,600.585816,1.433976,55.213411,403.024248,432.700721,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

77,19:00-19:15,19.229149,21.286363,64.626592,28.291417,0.729511,6.047234,7.930718,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,33.521598,0.000000,18.826854,46.676234,158.932677,58.504296,19.088926,5.671038,0.000000,11.965615,0.000000,8.926070,76.391674,0.000000,0.000000,90.904400,37.216313,34.035276,41.899178,48.150388,0.000000,33.999667,0.000000,0.000000,37.966939,600.585816,1.433976,55.213411,403.024248,436.262849,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

78,19:15-19:30,19.229149,21.286363,64.626592,28.291417,0.729511,6.047234,7.930718,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,33.521598,0.000000,18.826854,46.676234,158.932677,58.504296,19.088926,5.671038,0.000000,11.965615,0.000000,8.926070,76.391674,0.000000,0.000000,90.904400,37.216313,34.035276,41.899178,48.150388,0.000000,33.999667,0.000000,0.000000,37.966939,600.585816,1.433976,55.213411,403.024248,436.262849,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

79,19:30-19:45,19.229149,21.286363,64.626592,28.291417,0.729511,6.047234,7.930718,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,33.521598,0.000000,18.826854,46.676234,158.932677,58.504296,19.088926,5.671038,0.000000,11.965615,0.000000,8.926070,76.391674,0.000000,0.000000,90.904400,37.216313,34.035276,41.899178,48.150388,0.000000,33.999667,0.000000,0.000000,37.966939,600.585816,1.433976,55.213411,403.024248,436.262849,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

80,19:45-20:00,19.229149,21.286363,64.626592,28.291417,0.729511,6.047234,7.930718,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,33.521598,0.000000,18.826854,46.676234,158.932677,58.504296,19.088926,5.671038,0.000000,11.965615,0.000000,8.926070,76.391674,0.000000,0.000000,90.904400,37.216313,34.035276,31.424384,48.150388,0.000000,33.999667,0.000000,0.000000,37.966939,600.585816,1.433976,55.213411,403.024248,436.262849,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

81,20:00-20:15,19.229149,21.286363,64.626592,28.291417,0.729511,6.047234,7.930718,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,33.521598,0.000000,18.826854,46.676234,158.932677,58.504296,3.670948,2.712236,0.000000,12.073404,0.000000,8.926070,76.391674,0.000000,0.000000,90.904400,37.216313,34.035276,31.424384,48.150388,0.000000,33.999667,0.000000,0.000000,37.966939,548.671458,1.433976,55.213411,403.024248,370.827922,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

82,20:15-20:30,19.229149,21.286363,64.626592,28.291417,0.729511,5.113470,7.930718,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,33.521598,0.000000,18.826854,46.676234,132.443897,58.504296,3.670948,2.712236,0.000000,12.073404,0.000000,8.926070,76.391674,0.000000,0.000000,90.904400,37.216313,34.035276,31.424384,48.150388,0.000000,33.999667,0.000000,0.000000,37.966939,548.671458,1.433976,55.213411,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

83,20:30-20:45,18.618700,21.286363,64.626592,19.970412,0.729511,4.090776,5.287146,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,11.162605,0.000000,6.275618,46.676234,105.955118,58.504296,0.000000,0.000000,0.000000,12.073404,0.000000,6.694553,25.721102,0.000000,0.000000,90.904400,36.465835,34.035276,20.901123,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,548.671458,1.433976,55.213411,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

84,20:45-21:00,18.618700,21.286363,64.626592,19.970412,0.729511,3.068082,5.287146,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,11.162605,0.000000,6.275618,31.117490,79.466338,58.504296,0.000000,0.000000,0.000000,11.965615,0.000000,3.606493,25.721102,0.000000,0.000000,90.904400,36.465835,34.035276,9.087445,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,547.653816,1.433976,55.213411,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

85,21:00-21:15,18.618700,21.286363,64.626592,19.970412,0.729511,1.867529,5.287146,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,11.162605,0.000000,6.275618,15.558745,48.258910,58.504296,0.000000,0.000000,0.000000,11.965615,0.000000,1.803247,25.721102,0.000000,0.000000,90.904400,36.465835,34.035276,0.000000,48.150388,0.000000,37.187136,0.000000,0.000000,18.983470,547.653816,1.433976,55.213411,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

86,21:15-21:30,18.618700,21.286363,64.626592,19.970412,0.729511,0.948586,5.287146,40.563312,5.156625,0.000000,139.248645,0.000000,0.000000,11.162605,0.000000,6.275618,15.558745,24.451181,58.504296,0.000000,0.000000,0.000000,11.965615,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,34.035276,0.000000,48.150388,0.000000,37.187136,0.000000,0.000000,18.983470,547.653816,1.433976,55.213411,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

87,21:30-21:45,18.618700,21.286363,64.626592,19.970412,0.729511,0.000000,5.287146,27.042208,5.156625,0.000000,139.248645,0.000000,0.000000,11.162605,0.000000,12.551236,15.558745,0.000000,58.504296,0.000000,0.000000,0.000000,11.965615,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,34.035276,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,547.653816,1.433976,55.213411,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

88,21:45-22:00,18.618700,21.286363,64.626592,19.970412,0.729511,0.000000,5.287146,27.042208,5.156625,0.000000,139.248645,0.000000,0.000000,11.162605,0.000000,12.551236,15.558745,0.000000,58.504296,0.000000,0.000000,0.000000,11.965615,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,34.035276,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,547.653816,1.433976,55.213411,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

89,22:00-22:15,18.618700,21.286363,64.626592,19.970412,0.729511,0.000000,5.287146,27.042208,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,15.558745,0.000000,58.504296,0.000000,0.000000,0.000000,11.965615,0.000000,0.000000,12.301397,0.000000,0.000000,90.904400,36.465835,34.035276,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,571.713816,1.433976,55.213411,403.024248,365.608638,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

90,22:15-22:30,18.618700,21.286363,64.626592,19.970412,0.729511,0.000000,5.287146,27.042208,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,11.023402,0.000000,58.504296,0.000000,0.000000,0.000000,11.965615,0.000000,0.000000,12.301397,0.000000,0.000000,90.904400,36.465835,34.035276,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,571.713816,1.433976,55.213411,403.024248,430.976853,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

91,22:30-22:45,18.618700,21.286363,64.626592,19.970412,0.729511,0.000000,5.287146,27.042208,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,11.023402,0.000000,58.504296,0.000000,0.000000,0.000000,11.965615,0.000000,0.000000,12.301397,0.000000,0.000000,90.904400,36.465835,34.035276,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,571.713816,1.433976,53.679705,403.024248,436.262849,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

92,22:45-23:00,18.618700,21.286363,64.626592,19.970412,0.729511,0.000000,5.287146,13.521104,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,11.023402,0.000000,58.504296,0.000000,0.000000,0.000000,11.965615,0.000000,0.000000,12.301397,0.000000,0.000000,90.904400,36.465835,34.035276,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,589.999416,1.433976,53.679705,403.024248,436.262849,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

93,23:00-23:15,18.618700,21.286363,64.626592,19.970412,0.729511,0.000000,5.287146,13.521104,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,11.023402,0.000000,58.504296,0.000000,0.000000,0.000000,11.965615,0.000000,0.000000,12.301397,0.000000,0.000000,90.904400,36.465835,34.035276,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,589.999416,1.433976,53.679705,403.024248,436.262849,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

94,23:15-23:30,18.618700,21.286363,64.626592,19.970412,0.729511,0.000000,5.287146,13.521104,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,11.023402,0.000000,58.504296,0.000000,0.000000,0.000000,11.965615,0.000000,0.000000,25.721102,0.000000,0.000000,90.904400,36.465835,34.035276,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,589.999416,1.433976,42.943764,403.024248,436.262849,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

95,23:30-23:45,18.618700,21.286363,64.626592,19.970412,0.729511,0.000000,5.287146,13.521104,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,11.023402,0.000000,58.504296,0.000000,0.000000,0.000000,11.965615,0.000000,0.000000,76.391674,0.000000,0.000000,90.904400,36.465835,34.035276,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,589.999416,1.433976,27.606706,403.024248,436.262849,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,19.247984,0,0,0,0,0

96,23:45-24:00,18.618700,21.286363,64.626592,19.970412,0.729511,0.000000,5.287146,13.521104,5.156625,0.000000,139.248645,0.000000,0.000000,0.000000,0.000000,12.551236,11.023402,0.000000,58.504296,0.000000,0.000000,0.000000,11.965615,0.000000,0.000000,76.391674,0.000000,0.000000,90.904400,36.465835,34.035276,0.000000,48.150388,0.000000,33.999667,0.000000,0.000000,18.983470,589.999416,1.433976,13.803353,403.024248,436.262849,0.000000,142.723920,44.654475,0.000000,0.000000,122.590512,16.038011,18.415692,0,0,0,0,0

