Block,Time,UNCHAHAR4,AURY_LF,SALAL,DHAULIGNGA,RIHAND2,SINGRAULI,DADRI_GF,AURY_RF,UNCHAHAR2,DADRI_LF,NAPP,AURY_GF,URI,UNCHAHAR1,PARBATI3,RAPPC,BSIUL,KOTESHWR,ANTA_CRF,RIHAND3,URI2,RAMPUR,SEWA2,TEHRI,CHAMERA1,JHAJJAR,ANTA_LF,SINGRAULI_HYDRO,RIHAND1,KOLDAM,DADRI_CRF,ANTA_GF,CHAMERA2,RAPPB,ANTA_RF,NJPC,DADRT2,DULHASTI,DADRI_RF,TANDA2,AURY_CRF,TANAKPUR,CHAMERA3,TALA,BRBCL,FSTPP I & II,SASAN,KUDGI,KHSTPP-I,UNCHAHAR3,KISHANGANGA,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
89,22:00-22:15,0.000000,0.000000,79.754683,0.000000,114.191438,130.452527,0.000000,19.002132,20.490268,0.000000,37.683899,0.000000,18.143026,19.319500,0.000000,49.437715,12.607315,38.126648,0.000000,119.547560,9.753036,0.000000,15.277773,60.171275,40.744549,420.935014,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,149.541191,663.910184,47.790319,23.080156,0.000000,0.000000,9.782907,28.095016,25.010462,19.334041,10.834484,401.301338,74.44,40.485396,25.511310,0.000000,142.603355,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,79.754683,0.000000,114.191438,130.504500,0.000000,19.002132,20.490268,0.000000,37.683899,0.000000,18.143026,19.319500,0.000000,49.437715,12.607315,38.126648,0.000000,119.547560,9.753036,0.000000,15.277773,60.171275,40.744549,420.935014,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,149.541191,663.910184,47.790319,23.080156,0.000000,0.000000,9.782907,28.095016,25.010462,19.334041,10.834484,401.301338,74.44,40.485396,25.511310,0.000000,142.603355,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,79.754683,0.000000,114.191438,130.504500,0.000000,19.002132,20.490268,0.000000,37.683899,0.000000,18.143026,19.319500,0.000000,49.437715,6.303657,38.126648,0.000000,119.547560,9.753036,0.000000,15.277773,60.171275,40.744549,420.935014,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,149.541191,663.910184,47.790319,23.080156,0.000000,0.000000,9.782907,28.095016,25.578882,19.334041,10.834484,402.358666,74.44,40.485396,25.511310,0.000000,142.603355,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,79.754683,0.000000,114.191438,130.504500,0.000000,19.002132,20.490268,0.000000,37.683899,0.000000,18.143026,19.319500,0.000000,49.437715,6.303657,38.126648,0.000000,119.547560,9.753036,0.000000,15.277773,60.171275,40.744549,420.935014,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,149.541191,663.910184,47.790319,23.080156,0.000000,0.000000,9.782907,28.095016,25.578882,19.334041,10.834484,402.388875,74.44,40.485396,25.511310,0.000000,142.603355,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,79.754683,0.000000,114.191438,123.254250,0.000000,19.002132,20.490268,0.000000,37.683899,0.000000,18.143026,19.319500,0.000000,49.437715,1.063370,24.782321,0.000000,119.547560,11.053441,0.000000,10.205800,58.466016,40.744549,420.935014,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,147.847581,663.910184,47.790319,23.080156,0.000000,0.000000,9.782907,28.095016,25.578882,19.334041,10.834484,402.388875,74.44,40.485396,25.511310,0.000000,142.603355,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,79.754683,0.000000,114.191438,123.254250,0.000000,19.002132,20.490268,0.000000,37.683899,0.000000,18.143026,19.319500,0.000000,49.437715,1.063370,17.156992,0.000000,119.547560,11.053441,0.000000,5.102900,58.466016,40.744549,420.935014,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,147.847581,663.910184,47.790319,23.080156,0.000000,0.000000,9.782907,28.095016,25.578882,19.334041,10.834484,402.388875,74.44,40.485396,25.511310,0.000000,142.603355,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,79.754683,0.000000,114.191438,123.254250,0.000000,19.002132,20.490268,0.000000,37.683899,0.000000,18.143026,19.319500,0.000000,49.437715,1.063370,8.578496,0.000000,119.547560,9.753036,0.000000,5.102900,58.466016,40.744549,420.935014,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,147.847581,663.910184,47.790319,23.080156,0.000000,0.000000,9.782907,28.095016,25.578882,19.334041,10.834484,402.388875,74.44,40.485396,25.511310,0.000000,142.603355,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,79.754683,0.000000,114.191438,123.254250,0.000000,19.002132,20.490268,0.000000,37.683899,0.000000,18.143026,19.319500,0.000000,49.437715,1.063370,8.578496,0.000000,119.547560,9.753036,0.000000,5.102900,58.466016,40.744549,420.935014,0.000000,1.017113,88.936400,0.000000,0.000000,0.000000,38.194433,0.000000,0.000000,147.847581,663.910184,47.790319,23.080156,0.000000,0.000000,9.782907,28.095016,25.578882,18.576171,10.834484,402.388875,74.44,40.485396,25.511310,0.000000,142.603355,0,0,0,0,0

