Block,Time,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TALA,SASAN,KOTESHWR,NAPP,CHAMERA1,AURY_RF,RAPPC,DULHASTI,AURY_GF,KOLDAM,ANTA_GF,RAMPUR,DADRI_RF,DADRI_CRF,PARBATI3,SALAL,ANTA_CRF,CHAMERA3,KISHANGANGA,URI2,RAPPB,UNCHAHAR1,RIHAND1,RIHAND2,ANTA_RF,RIHAND3,URI,AURY_LF,SINGRAULI_HYDRO,JHAJJAR,TANAKPUR,UNCHAHAR3,DADRI_LF,BSIUL,UNCHAHAR2,DADRT2,AURY_CRF,SINGRAULI,DHAULIGNGA,ANTA_LF,TEHRI,UNCHAHAR4,CHAMERA2,TANDA2,NJPC,DADRI_GF,SEWA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,1.856373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,13.624589,0.000000,10.358164,88.743200,113.943375,0.000000,58.530578,19.168531,0.000000,0.775018,419.809932,0.000000,25.059922,0.000000,0.000000,40.889490,496.102461,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.183629,0,0,0,0,0

49,12:00-12:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,13.624589,0.000000,8.795512,88.743200,113.943375,0.000000,58.530578,40.466899,0.000000,0.775018,421.047900,0.000000,20.545594,0.000000,0.000000,40.889490,365.881461,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.183629,0,0,0,0,0

50,12:15-12:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,13.624589,0.000000,8.795512,88.743200,113.943375,0.000000,58.530578,40.466899,0.000000,0.775018,411.401900,0.000000,20.545594,0.000000,0.000000,40.889490,365.881461,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.183629,0,0,0,0,0

51,12:30-12:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,13.624589,0.000000,8.795512,88.743200,113.943375,0.000000,58.530578,19.168531,0.000000,0.775018,440.964492,4.942610,20.545594,0.000000,6.289964,40.889490,365.881461,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.183629,0,0,0,0,0

52,12:45-13:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,13.624589,0.000000,8.051709,88.743200,113.943375,0.000000,58.530578,19.168531,0.000000,0.775018,429.729300,4.942610,17.938184,0.000000,6.289964,40.889490,365.881461,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.183629,0,0,0,0,0

53,13:00-13:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,13.624589,0.000000,8.051709,88.743200,113.943375,0.000000,58.530578,19.168531,0.000000,0.775018,357.384300,4.942610,17.938184,0.000000,6.289964,40.889490,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.172579,0,0,0,0,0

54,13:15-13:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,13.624589,0.000000,8.051709,88.743200,113.943375,0.000000,58.530578,19.168531,0.000000,0.775018,334.233900,4.942610,14.469000,0.000000,6.289964,28.219662,362.014380,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

55,13:30-13:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,13.624589,0.000000,8.051709,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,334.233900,4.942610,14.469000,0.000000,6.289964,28.219662,362.014380,0.000000,121.141702,0.000000,0.000000,12.579349,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

56,13:45-14:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,13.624589,0.000000,8.051709,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,334.233900,4.942610,17.730235,0.000000,6.289964,28.219662,362.014380,0.000000,121.141702,0.000000,0.000000,12.579349,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

57,14:00-14:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,13.624589,0.000000,8.051709,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,340.021500,0.000000,17.938184,0.000000,6.289964,28.219662,362.014380,0.000000,121.141702,0.000000,0.000000,12.579349,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

58,14:15-14:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,13.624589,0.000000,8.051709,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,340.021500,0.000000,17.938184,0.000000,6.289964,28.219662,362.014380,0.000000,121.141702,0.000000,0.000000,12.579349,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

59,14:30-14:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,13.624589,0.000000,8.051709,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,385.357700,0.000000,17.938184,0.000000,6.289964,28.219662,362.014380,0.000000,121.141702,0.000000,0.000000,12.579349,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

60,14:45-15:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,13.624589,0.000000,8.051709,88.743200,113.943375,0.000000,58.530578,25.558042,0.000000,0.775018,385.357700,0.000000,17.938184,0.000000,6.289964,28.219662,362.014380,0.000000,121.141702,0.000000,0.000000,12.579349,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

61,15:00-15:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,16.868539,0.000000,8.051709,88.743200,113.943375,0.000000,58.530578,34.077389,0.000000,0.775018,385.357700,0.000000,17.938184,0.000000,6.289964,32.815226,362.014380,0.000000,121.141702,0.000000,0.000000,12.579349,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

62,15:15-15:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,16.868539,0.000000,8.051709,88.743200,113.943375,0.000000,58.530578,34.077389,0.000000,0.775018,398.862100,0.000000,17.938184,0.000000,6.289964,32.818007,362.014380,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

63,15:30-15:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,22.058859,0.000000,8.051709,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.664301,398.862100,0.247131,17.938184,0.000000,6.289964,40.889490,362.014380,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

64,15:45-16:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,22.058859,0.000000,8.051709,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.664301,408.508100,0.247131,17.938184,0.000000,6.289964,40.889490,362.014380,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

65,16:00-16:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,18.166119,0.000000,9.779983,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.664301,401.546968,0.247131,22.848480,0.000000,6.289964,40.889490,429.536380,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

66,16:15-16:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,18.166119,0.000000,9.779983,88.743200,113.943375,0.000000,58.530578,26.622960,0.000000,0.664301,421.803568,0.247131,22.848480,0.000000,6.289964,40.889490,477.766380,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

67,16:30-16:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,18.166119,0.000000,9.779983,88.743200,113.943375,0.000000,58.530578,34.077389,0.000000,0.664301,431.449568,0.247131,22.848480,0.000000,6.289964,40.889490,525.996380,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,0.000000,0.000000,21.466691,0.000000,15.244585,0,0,0,0,0

68,16:45-17:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,18.166119,0.000000,9.779983,88.743200,113.943375,0.000000,58.530578,34.077389,0.000000,0.664301,451.706168,0.247131,22.848480,0.000000,1.061060,40.889490,574.226380,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,0.000000,0.000000,43.390120,0.000000,15.244585,0,0,0,0,0

69,17:00-17:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,18.166119,0.000000,10.414815,88.743200,113.943375,0.000000,58.530578,34.077389,0.000000,0.664301,476.785768,0.247131,25.345725,0.000000,1.061060,40.889490,580.881638,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,0.000000,0.000000,67.688586,0.000000,15.244585,0,0,0,0,0

70,17:15-17:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,16.168625,42.237905,13.552013,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,18.166119,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,34.077389,0.000000,0.664301,497.042368,0.247131,25.455890,0.000000,1.061060,40.889490,580.881638,0.000000,121.141702,8.812620,0.000000,25.158697,0.000000,3.214530,0.000000,87.054282,0.000000,15.244585,0,0,0,0,0

71,17:30-17:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,24.252938,42.237905,27.104025,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.725191,0.000000,2.456643,0.000000,18.166119,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.627395,513.758307,0.247131,25.455890,0.000000,1.061060,40.889490,580.881638,0.000000,121.141702,17.625241,0.000000,37.738046,0.000000,12.600956,0.000000,112.814311,0.000000,15.244585,0,0,0,0,0

72,17:45-18:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,30.435059,42.237905,40.656038,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.361962,0.000000,28.033985,0.000000,18.166119,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.627395,469.068968,0.247131,25.455890,0.000000,18.869891,40.889490,580.881638,0.000000,121.141702,26.437861,0.000000,37.738046,0.000000,38.111462,0.000000,135.377173,0.000000,15.244585,0,0,0,0,0

73,18:00-18:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,30.435059,42.237905,40.656038,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.361962,0.000000,28.033985,0.000000,18.166119,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.627395,498.163904,0.247131,25.455890,0.000000,18.869891,40.889490,580.881638,0.000000,121.141702,26.437861,0.000000,37.738046,0.000000,38.111462,0.000000,135.377173,0.000000,15.244585,0,0,0,0,0

74,18:15-18:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,30.435059,42.237905,40.656038,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.361962,0.000000,28.033985,0.000000,18.166119,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.627395,543.660907,0.247131,25.455890,0.000000,18.869891,40.889490,595.350638,0.000000,121.141702,26.437861,0.000000,37.738046,0.000000,38.111462,0.000000,135.377173,0.000000,15.244585,0,0,0,0,0

75,18:30-18:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,30.435059,42.237905,40.656038,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.361962,0.000000,28.033985,0.000000,18.166119,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,34.077389,0.000000,0.627395,541.703348,0.247131,25.455890,0.000000,18.869891,40.889490,568.447461,0.000000,121.141702,26.437861,0.000000,37.738046,0.000000,38.111462,0.000000,112.814311,0.000000,15.244585,0,0,0,0,0

76,18:45-19:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,30.435059,42.237905,27.104025,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.361962,0.000000,28.033985,0.000000,18.166119,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,34.077389,0.000000,0.627395,541.703348,0.247131,25.455890,0.000000,18.869891,40.889490,529.863461,0.000000,121.141702,15.290839,0.000000,37.738046,0.000000,38.111462,0.000000,90.251449,0.000000,15.244585,0,0,0,0,0

77,19:00-19:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,30.435059,42.237905,13.552013,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.361962,0.000000,28.033985,0.000000,18.166119,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,34.077389,0.000000,0.627395,541.703348,0.247131,25.455890,0.000000,12.579927,40.889490,547.833407,0.000000,121.141702,7.772843,0.000000,37.738046,0.000000,25.407641,0.000000,67.688586,0.000000,15.244585,0,0,0,0,0

78,19:15-19:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,16.168625,42.237905,0.000000,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,1.228322,0.000000,18.166119,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,34.077389,0.000000,0.627395,541.703348,0.247131,25.455890,0.000000,6.289964,40.889490,627.615093,0.000000,121.141702,0.000000,0.000000,37.738046,0.000000,25.407641,0.000000,45.125724,0.000000,15.244585,0,0,0,0,0

79,19:30-19:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,8.084313,42.237905,0.000000,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,22.058859,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.627395,569.996768,0.247131,25.455890,0.000000,0.000000,40.889490,634.609858,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,25.407641,0.000000,22.562862,0.000000,15.244585,0,0,0,0,0

80,19:45-20:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,22.058859,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.627395,570.641348,0.247131,25.455890,0.000000,0.000000,40.889490,624.963858,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,25.407641,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

81,20:00-20:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,22.058859,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.627395,533.865661,0.247131,25.455890,0.000000,0.000000,40.889490,620.140858,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,3.214530,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

82,20:15-20:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,22.058859,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.627395,492.219368,0.247131,25.455890,0.000000,0.000000,40.889490,580.592258,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

83,20:30-20:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,22.058859,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.627395,463.281368,0.247131,25.455890,0.000000,0.000000,40.889490,525.707000,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

84,20:45-21:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,31.791001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,22.058859,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.627395,424.697368,0.247131,25.455890,0.000000,0.000000,40.889490,477.477000,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

85,21:00-21:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,15.895501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,22.058859,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.627395,401.388940,0.000000,25.455890,0.000000,0.000000,40.889490,429.247000,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

86,21:15-21:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,22.058859,0.000000,10.523786,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.627395,366.717612,0.000000,25.455890,0.000000,0.000000,40.889490,361.725000,0.000000,121.141702,0.000000,0.000000,25.158697,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

87,21:30-21:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,22.058859,0.000000,9.779983,88.743200,113.943375,0.000000,58.530578,17.038694,0.000000,0.627395,361.940492,0.000000,22.848480,0.000000,0.000000,40.889490,361.725000,0.000000,121.141702,0.000000,0.000000,12.579349,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

88,21:45-22:00,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,22.058859,0.000000,9.779983,88.743200,113.943375,0.000000,58.530578,17.038694,0.000000,0.627395,361.940492,0.000000,22.848480,0.000000,0.000000,40.889490,361.725000,0.000000,121.141702,0.000000,0.000000,12.579349,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

89,22:00-22:15,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,22.058859,0.000000,9.779983,88.743200,113.943375,0.000000,58.530578,17.038694,0.000000,0.627395,334.931692,0.000000,22.848480,0.000000,0.000000,40.889490,361.725000,0.000000,121.141702,0.000000,0.000000,12.579349,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

90,22:15-22:30,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,22.058859,0.000000,9.182109,88.743200,113.943375,0.000000,58.530578,17.038694,0.000000,0.627395,334.931692,0.000000,19.861596,0.000000,0.000000,40.889490,361.725000,0.000000,121.141702,0.000000,0.000000,12.579349,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

91,22:30-22:45,142.047864,44.756553,19.996158,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,14.273379,0.000000,8.480474,88.743200,113.943375,0.000000,58.530578,14.908858,0.000000,0.627395,334.931692,0.000000,19.861596,0.000000,0.000000,36.826306,361.725000,0.000000,121.141702,0.000000,0.000000,12.579349,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

92,22:45-23:00,142.047864,44.756553,16.755102,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,14.273379,0.000000,8.480474,88.743200,113.943375,0.000000,58.530578,14.908858,0.000000,0.627395,334.931692,0.000000,19.861596,0.000000,0.000000,35.096778,361.725000,0.000000,121.141702,0.000000,0.000000,12.579349,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

93,23:00-23:15,142.047864,44.756553,16.755102,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,14.273379,0.000000,8.480474,88.743200,113.943375,0.000000,58.530578,14.908858,0.000000,0.627395,334.931692,0.000000,19.861596,0.000000,0.000000,35.096778,361.725000,0.000000,121.141702,0.000000,0.000000,12.579349,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

94,23:15-23:30,142.047864,44.756553,16.755102,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,14.273379,0.000000,8.480474,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.627395,334.931692,0.000000,19.861596,0.000000,0.000000,35.096778,361.725000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

95,23:30-23:45,142.047864,44.756553,16.755102,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,14.273379,0.000000,8.480474,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.627395,334.931692,0.000000,19.861596,0.000000,0.000000,35.096778,361.725000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

96,23:45-24:00,142.047864,44.756553,16.755102,19.291953,0.000000,403.945542,0.000000,42.237905,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,14.273379,0.000000,8.480474,88.743200,113.943375,0.000000,58.530578,23.428205,0.000000,0.627395,334.931692,0.000000,19.861596,0.000000,0.000000,35.096778,361.725000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0,0,0,0,0

