Block,Time,DULHASTI,JHAJJAR,KISHANGANGA,DADRT2,DHAULIGNGA,KOLDAM,CHAMERA1,CHAMERA2,CHAMERA3,BSIUL,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TEHRI,URI2,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
58,14:15-14:30,0,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

59,14:30-14:45,0,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

60,14:45-15:00,0,653.1525,0,679.193167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

61,15:00-15:15,0,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,15.561,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

62,15:15-15:30,0,653.1525,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,15.561,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

63,15:30-15:45,0,653.1525,0,679.193167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,15.561,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

64,15:45-16:00,16.478852,653.1525,0,679.193167,0,0,0,3.3325,0,0,0,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,31.122,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

65,16:00-16:15,16.478852,653.1525,0,679.193167,0,0,0,3.3325,0,0,0,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,31.122,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

66,16:15-16:30,32.957704,653.1525,0,679.193167,0,0,0,3.3325,0,0,0,0,10.5635,42.392196,0,2.208,0,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,31.122,4.7082,26.39091,1.3944,0.87998,0,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

67,16:30-16:45,32.957704,653.1525,0,679.193167,0,0,0,3.3325,0,0,0,0,10.5635,42.392196,0,2.208,8.874,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,4.7082,26.39091,1.3944,0.87998,15.152,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

68,16:45-17:00,32.957704,653.1525,0,679.193167,0,0,0,3.3325,0,0,0,0,10.5635,42.392196,0,2.208,18.734,21.6804,0,0,0,82,59.0625,123.665625,2.2661,139.3125,46.683,4.7082,26.39091,1.3944,0.87998,32.198,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

69,17:00-17:15,32.957704,653.1525,0,679.193167,9.018467,0,0,13.17004,0,0,0,0,10.5635,42.392196,0,2.208,28.101,21.6804,0,0,0,82,59.0625,123.665625,5.27868,139.3125,46.683,4.7082,26.39091,1.3944,0.87998,59.661,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

70,17:15-17:30,32.957704,653.1525,0,679.193167,18.272072,0,7.031,13.17004,0,1.1,0,0,10.5635,42.392196,0,2.208,37.468,21.6804,0,0,0,82,59.0625,123.665625,5.280013,139.3125,46.683,4.7082,26.39091,1.3944,0.87998,78.601,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

71,17:30-17:45,32.957704,653.1525,0,679.193167,18.272072,0,13.904,26.34008,0,13.0416,0,0,10.5635,42.392196,0,3.312,38.96672,21.6804,0,0,0,82,59.0625,123.665625,5.27868,139.3125,46.683,4.7082,26.39091,12.782,0.87998,116.9545,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

72,17:45-18:00,32.957704,653.1525,0,679.193167,27.408108,0,22.12,26.34008,0,13.0416,0,0,10.5635,42.392196,0,36.432,38.96672,21.6804,0,0,0,82,59.0625,123.665625,5.27868,139.3125,46.683,4.7082,26.39091,55.776,0.87998,116.9545,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

73,18:00-18:15,32.957704,606.9525,0,679.193167,27.408108,0,26.07,26.34008,0,13.0416,0,0,10.5635,42.392196,0,36.432,38.96672,21.6804,0,0,0,82,59.0625,123.665625,5.27868,139.3125,46.683,4.7082,26.39091,55.776,0.87998,116.9545,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

74,18:15-18:30,32.957704,560.2905,0,679.193167,27.408108,0,26.07,26.34008,0,13.0416,0,0,10.5635,42.392196,0,3.312,38.96672,21.6804,0,0,0,82,59.0625,123.665625,5.27868,139.3125,46.683,4.7082,26.39091,55.776,0.87998,116.9545,54.3132,0,44.625,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

75,18:30-18:45,32.957704,560.2905,0,679.193167,27.408108,0,26.07,26.34008,0,13.0416,0,0,10.5635,42.392196,0,2.208,38.96672,21.6804,0,0,0,82,59.0625,123.665625,5.27868,139.3125,46.683,4.7082,26.39091,55.776,0.87998,116.9545,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

76,18:45-19:00,32.957704,560.2905,0,679.193167,18.272072,0,26.07,26.34008,0,13.0416,0,0,10.5635,42.392196,0,2.208,38.96672,21.6804,0,0,0,82,59.0625,123.665625,5.27868,139.3125,46.683,4.7082,26.39091,55.776,0.87998,116.9545,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

77,19:00-19:15,32.957704,560.2905,0,679.193167,18.272072,0,14.04936,26.34008,0,6.5208,0,0,10.5635,42.392196,0,2.208,28.101,21.6804,0,0,0,82,59.0625,123.665625,5.27868,139.3125,46.683,4.7082,26.39091,12.782,0.87998,89.965,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

78,19:15-19:30,16.478852,560.2905,0,679.193167,9.018467,0,6.32,13.17004,0,6.5208,0,0,10.5635,42.392196,0,2.208,28.101,21.6804,0,0,0,82,59.0625,123.665625,3.3325,139.3125,46.683,4.7082,26.39091,2.324,0.87998,64.396,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

79,19:30-19:45,16.478852,549.2025,0,679.193167,0,0,0,0,0,6.5208,0,0,10.5635,42.392196,0,2.208,18.734,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,8.34024,26.39091,2.324,0.87998,23.3909,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

80,19:45-20:00,16.478852,549.2025,0,679.193167,0,0,0,0,0,6.5208,0,0,10.5635,42.392196,0,2.208,18.734,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,8.34024,26.39091,2.324,0.87998,19.4135,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,17.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

81,20:00-20:15,16.478852,517.44,0,679.193167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,4.7082,26.39091,2.324,0.87998,0,54.3132,0,45.15,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

82,20:15-20:30,16.478852,517.44,0,679.193167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,46.683,4.7082,26.39091,2.324,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

83,20:30-20:45,16.478852,517.44,0,679.193167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,45.486,4.7082,26.39091,2.324,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

84,20:45-21:00,16.478852,517.44,0,679.193167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,3.312,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,43.47,4.7082,26.39091,2.324,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

85,21:00-21:15,16.478852,517.44,0,679.193167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,37.536,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,28.98,4.7082,26.39091,2.324,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

86,21:15-21:30,16.478852,517.44,0,679.193167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,37.536,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,28.98,4.7082,26.39091,2.324,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

87,21:30-21:45,16.478852,517.44,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,3.312,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,28.98,8.34024,26.39091,2.324,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

88,21:45-22:00,16.478852,517.44,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,14.49,8.34024,26.39091,2.324,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

89,22:00-22:15,16.478852,517.44,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,14.49,4.7082,26.39091,2.324,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

90,22:15-22:30,0,517.44,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,14.49,4.7082,26.39091,2.324,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

91,22:30-22:45,0,517.44,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,2.324,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

92,22:45-23:00,0,517.44,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,2.324,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

93,23:00-23:15,0,517.44,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,4.416,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,2.324,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

94,23:15-23:30,0,517.44,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,4.416,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,2.324,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,52.128,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

95,23:30-23:45,0,517.44,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,4.416,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,2.324,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

96,23:45-24:00,0,517.44,0,679.493167,0,0,0,0,0,0,0,0,10.5635,42.392196,0,4.416,9.367,21.6804,0,0,0,82,59.0625,123.665625,0,139.3125,0,4.7082,26.39091,2.324,0.87998,0,54.3132,0,45.675,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

