Block,Time,TEHRI,DADRI_RF,ANTA_RF,RIHAND3,AURY_GF,SINGRAULI,UNCHAHAR2,KISHANGANGA,UNCHAHAR3,AURY_CRF,KOLDAM,TANDA2,SINGRAULI_HYDRO,NJPC,NAPP,KOTESHWR,CHAMERA2,TALA,BRBCL,DADRI_LF,KUDGI,UNCHAHAR1,DULHASTI,KHSTPP-I,URI2,AURY_RF,TANAKPUR,KHSTPP-II,FSTPP I & II,SASAN,DADRT2,DADRI_CRF,CHAMERA3,PARBATI3,UNCHAHAR4,CHAMERA1,RIHAND2,SALAL,DHAULIGNGA,ANTA_CRF,SEWA2,RIHAND1,RAPPC,ANTA_LF,RAPPB,BSIUL,JHAJJAR,AURY_LF,ANTA_GF,DADRI_GF,RAMPUR,URI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,119.275495,0.000000,125.867250,27.750980,0.000000,0.000000,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,106.10,0.000000,0.000000,43.614690,11.677009,0.000000,4.942098,94.848930,19.994085,403.903665,260.415000,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,205.438500,0.000000,0.000000,0.000000,0.000000,10.648080,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,119.275495,0.000000,125.867250,27.750980,0.000000,0.000000,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,105.13,0.000000,0.000000,43.614690,11.677009,0.000000,3.088811,94.848930,19.994085,403.903665,250.770000,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,205.438500,0.000000,0.000000,0.000000,0.000000,10.648080,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,119.275495,0.000000,125.867250,27.750980,0.000000,0.000000,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,106.10,0.000000,0.000000,43.614690,11.677009,0.000000,3.088811,94.848930,19.994085,403.903665,231.480000,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,166.858500,0.000000,0.000000,0.000000,0.000000,47.916360,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,119.275495,0.000000,125.867250,27.750980,0.000000,0.000000,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,105.13,0.000000,0.000000,43.614690,11.677009,0.000000,3.088811,94.848930,19.994085,403.903665,212.190000,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,147.568500,0.000000,0.000000,0.000000,0.000000,47.916360,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,119.275495,0.000000,125.867250,27.750980,0.000000,25.454033,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,106.10,21.048881,0.000000,43.614690,11.677009,0.000000,3.088811,94.848930,19.994085,403.903665,192.900000,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,115.740000,0.000000,0.000000,0.000000,0.000000,8.518464,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,119.275495,0.000000,125.867250,22.188612,0.000000,25.454033,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,107.06,21.048881,0.000000,43.614690,11.677009,0.000000,3.088811,94.848930,19.994085,403.903665,173.610000,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,115.740000,0.000000,0.000000,0.000000,0.000000,8.518464,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,119.275495,0.000000,125.867250,9.317070,0.000000,25.454033,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,106.10,21.048881,0.000000,20.723151,11.677009,0.000000,3.088811,75.394290,7.971978,403.903665,173.610000,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,115.740000,0.000000,0.000000,0.000000,0.000000,8.518464,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,119.275495,0.000000,125.867250,8.651565,0.000000,25.454033,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,104.17,21.048881,0.000000,20.723151,11.677009,0.000000,3.088811,75.394290,9.900978,403.903665,173.610000,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,115.740000,0.000000,0.000000,0.000000,0.000000,8.518464,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,119.275495,0.000000,125.867250,8.651565,0.000000,25.454033,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,102.24,21.048881,0.000000,20.723151,11.677009,0.000000,11.499027,62.066443,4.822500,403.903665,173.610000,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,115.740000,0.000000,0.000000,0.000000,0.000000,8.518464,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,119.275495,0.000000,125.867250,21.281982,0.000000,25.454033,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,100.31,21.048881,0.000000,29.281641,11.677009,0.000000,11.499027,81.521083,9.027720,403.903665,173.610000,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,115.740000,0.000000,0.000000,0.000000,0.000000,8.518464,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,119.275495,0.000000,125.867250,8.931270,0.000000,10.986533,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,99.34,4.822500,0.000000,20.723151,11.677009,0.000000,11.499027,66.888943,2.893500,403.903665,173.610000,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,115.740000,0.000000,0.000000,0.000000,0.000000,8.518464,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,119.275495,0.000000,125.867250,8.931270,0.000000,6.751500,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,100.31,4.822500,0.000000,20.723151,11.677009,0.000000,11.499027,66.888943,2.893500,403.903665,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,12.328239,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,115.740000,0.000000,0.000000,0.000000,0.000000,8.518464,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,119.275495,0.000000,125.867250,21.474882,0.000000,6.751500,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,101.27,4.822500,0.000000,29.281641,11.677009,0.000000,3.088811,54.330960,9.027720,403.903665,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,76.558364,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,115.740000,0.000000,0.000000,0.000000,0.000000,10.648080,0,0,0,0,0

60,14:45-15:00,15.008584,0.000000,0.000000,119.275495,0.000000,125.867250,21.474882,0.000000,6.751500,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,100.31,4.822500,0.000000,29.281641,11.677009,0.000000,3.088811,54.330960,9.027720,403.903665,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,76.558364,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,112.074900,0.000000,0.000000,0.000000,0.000000,10.648080,0,0,0,0,0

61,15:00-15:15,15.008584,0.000000,0.000000,119.275495,0.000000,125.867250,21.474882,0.000000,14.560574,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,101.27,4.822500,0.000000,29.281641,11.677009,0.000000,3.088811,54.330960,9.027720,403.903665,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,76.558364,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,112.074900,0.000000,0.000000,0.000000,0.000000,8.518464,0,0,0,0,0

62,15:15-15:30,15.008584,0.000000,0.000000,119.275495,0.000000,125.867250,21.474882,0.000000,14.560574,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,100.31,4.822500,0.000000,29.281641,11.677009,0.000000,3.088811,63.975960,9.027720,403.903665,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,76.558364,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,112.074900,0.000000,0.000000,0.000000,0.000000,8.518464,0,0,0,0,0

63,15:30-15:45,15.008584,0.000000,0.000000,119.275495,0.000000,125.867250,21.474882,0.000000,14.560574,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,101.27,4.822500,0.000000,43.614690,11.677009,0.000000,11.499027,84.508387,18.826103,403.903665,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,13.448988,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,112.074900,0.000000,0.000000,0.000000,0.000000,8.518464,0,0,0,0,0

64,15:45-16:00,30.017169,0.000000,0.000000,119.275495,0.000000,125.867250,21.474882,0.000000,14.560574,0.000000,0.000000,0.000000,0.553527,18.267630,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,101.27,4.822500,0.000000,43.614690,11.677009,0.000000,11.499027,94.848930,19.994085,403.903665,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,112.074900,0.000000,0.000000,0.000000,0.000000,8.518464,0,0,0,0,0

65,16:00-16:15,30.017169,0.000000,0.000000,119.275495,0.000000,125.867250,19.931682,0.000000,14.560574,0.000000,0.000000,0.000000,0.553527,18.267630,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,99.34,11.279249,15.893853,43.614690,11.677009,0.000000,3.706574,94.848930,19.994085,403.903665,211.880781,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,112.074900,0.000000,0.000000,0.000000,0.000000,8.518464,0,0,0,0,0

66,16:15-16:30,30.017169,0.000000,0.000000,119.275495,0.000000,125.867250,19.931682,0.000000,14.560574,0.000000,0.000000,0.000000,0.553527,36.535260,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,98.38,11.279249,15.893853,43.614690,11.677009,0.000000,3.706574,94.848930,19.994085,403.903665,264.928281,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,112.074900,0.000000,0.000000,0.000000,0.000000,8.518464,0,0,0,0,0

67,16:30-16:45,30.017169,0.000000,0.000000,119.275495,0.000000,125.867250,23.895777,0.000000,14.560574,0.000000,0.000000,0.000000,0.553527,36.535260,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,99.34,11.279249,15.893853,43.614690,11.677009,0.000000,3.706574,94.848930,19.994085,403.903665,288.851546,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,112.074900,0.000000,0.000000,0.000000,0.000000,10.648080,0,0,0,0,0

68,16:45-17:00,30.017169,0.000000,0.000000,119.275495,0.000000,125.867250,23.895777,0.000000,14.560574,0.000000,0.000000,0.000000,0.553527,36.535260,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,104.17,11.279249,15.893853,43.614690,11.677009,0.000000,3.706574,94.848930,19.994085,403.903665,288.851546,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,112.074900,0.000000,0.000000,0.000000,0.000000,10.648080,0,0,0,0,0

69,17:00-17:15,30.017169,0.000000,0.000000,119.275495,0.000000,125.867250,34.334047,0.000000,21.881612,0.000000,0.000000,0.000000,0.553527,36.535260,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,116.70,13.101093,15.893853,43.614690,12.974454,0.000000,3.706574,94.848930,19.994085,403.903665,315.892523,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,159.692265,0.000000,0.000000,0.000000,0.000000,19.166544,0,0,0,0,0

70,17:15-17:30,30.017169,0.000000,0.000000,119.275495,0.000000,125.867250,37.030048,0.000000,25.453251,0.000000,0.000000,0.000000,0.553527,54.802890,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,116.70,16.517641,15.893853,43.614690,12.974454,0.000000,3.706574,94.848930,19.994085,403.903665,329.434716,0.000000,0.000000,0.000000,0.000000,6.781400,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,205.438500,0.000000,0.000000,0.000000,0.000000,19.166544,0,0,0,0,0

71,17:30-17:45,60.034338,0.000000,0.000000,119.275495,0.000000,125.867250,37.030048,0.000000,20.537677,0.000000,0.000000,0.000000,0.553527,73.070520,0.000000,8.558973,12.702504,0.000000,19.290037,0.000000,116.70,16.517641,15.893853,43.614690,12.974454,0.000000,3.706574,94.848930,19.994085,379.771875,329.434716,0.000000,0.000000,3.069521,0.000000,13.486604,113.931562,2.241498,8.791321,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,142.678485,0.000000,0.000000,0.000000,0.000000,19.166544,0,0,0,0,0

72,17:45-18:00,60.034338,0.000000,0.000000,119.275495,0.000000,125.867250,37.030048,0.000000,20.537677,0.000000,0.000000,0.000000,0.553527,91.338150,0.000000,17.117946,12.702504,0.000000,19.290037,0.000000,115.74,16.517641,15.893853,43.614690,12.974454,0.000000,3.706574,94.848930,19.994085,358.070625,329.434716,0.000000,0.000000,15.769972,0.000000,27.049402,113.931562,2.241498,17.623413,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,1.060950,118.633500,0.000000,0.000000,0.000000,0.000000,19.166544,0,0,0,0,0

73,18:00-18:15,60.034338,0.000000,0.000000,119.275495,0.000000,125.867250,40.427467,0.000000,20.537677,0.000000,0.000000,0.000000,0.553527,109.605780,0.000000,18.791701,25.405007,0.000000,19.290037,0.000000,114.78,16.515423,31.787706,43.614690,14.271899,0.000000,3.706574,94.848930,19.994085,333.114188,329.434716,0.000000,2.456389,31.539945,0.000000,38.097750,113.931562,2.241498,26.435120,0.000000,4.628443,88.734000,49.937180,0.000000,0.000000,2.121900,123.865912,0.000000,0.000000,0.000000,0.000000,48.981168,0,0,0,0,0

74,18:15-18:30,60.034338,0.000000,0.000000,119.275495,0.000000,125.867250,40.885251,0.000000,20.537677,0.000000,0.000000,0.000000,0.553527,135.363138,0.000000,28.187551,38.107511,0.000000,19.290037,0.000000,111.88,16.515423,47.681558,43.614690,14.271899,0.000000,3.706574,94.848930,19.994085,333.114188,329.434716,0.000000,9.334277,31.539945,0.000000,40.651823,113.931562,2.241498,35.246827,0.000000,8.999750,88.734000,49.937180,0.000000,0.000000,12.578623,123.865912,0.000000,0.000000,0.000000,0.000000,48.981168,0,0,0,0,0

75,18:30-18:45,60.034338,0.000000,0.000000,119.275495,0.000000,125.867250,40.885251,0.000000,20.537677,0.000000,0.000000,0.000000,0.553527,135.363138,0.000000,28.187551,38.107511,0.000000,19.290037,0.000000,109.95,16.515423,47.681558,43.614690,14.271899,0.000000,3.706574,94.848930,19.994085,333.114188,329.434716,0.000000,14.738332,31.539945,0.000000,40.651823,113.931562,2.241498,35.246827,0.000000,15.243004,88.734000,49.937180,0.000000,0.000000,12.578623,123.865912,0.000000,0.000000,0.000000,0.000000,10.648080,0,0,0,0,0

76,18:45-19:00,60.034338,0.000000,0.000000,119.275495,0.000000,125.867250,40.885251,0.000000,20.537677,0.000000,0.000000,0.000000,0.553527,135.363138,0.000000,28.187551,38.107511,0.000000,19.290037,0.000000,108.02,16.515423,47.681558,43.614690,14.271899,0.000000,3.706574,94.848930,19.994085,333.114188,329.434716,0.000000,14.738332,31.539945,0.000000,40.651823,113.931562,2.241498,35.246827,0.000000,15.243004,88.734000,49.937180,0.000000,0.000000,12.578623,123.865912,0.000000,0.000000,0.000000,0.000000,10.648080,0,0,0,0,0

77,19:00-19:15,60.034338,0.000000,0.000000,119.275495,0.000000,131.658427,40.885251,0.000000,16.966037,0.000000,0.000000,0.000000,0.553527,135.363138,0.000000,28.187551,38.107511,0.000000,19.290037,0.000000,104.17,16.517641,47.681558,43.614690,14.271899,0.000000,3.706574,94.848930,19.994085,333.114188,329.434716,0.000000,9.334277,15.769972,0.000000,27.049402,113.931562,2.241498,35.246827,0.000000,15.243004,88.734000,49.937180,0.000000,0.000000,12.578623,123.451178,0.000000,0.000000,0.000000,0.000000,10.648080,0,0,0,0,0

78,19:15-19:30,60.034338,0.000000,0.000000,119.275495,0.000000,132.015938,40.885251,0.000000,16.966037,0.000000,0.000000,0.000000,0.553527,135.363138,0.000000,28.187551,38.107511,0.000000,19.290037,0.000000,100.31,16.517641,47.681558,43.614690,14.271899,0.000000,3.706574,94.848930,19.994085,333.114188,329.434716,0.000000,9.334277,3.069521,0.000000,27.049402,113.931562,2.241498,35.246827,0.000000,15.243004,88.734000,49.937180,0.000000,0.000000,12.578623,123.451178,0.000000,0.000000,0.000000,0.000000,19.166544,0,0,0,0,0

79,19:30-19:45,60.034338,0.000000,0.000000,119.275495,0.000000,132.015938,40.885251,0.000000,16.966037,0.000000,0.000000,0.000000,0.553527,118.739595,0.000000,28.187551,38.107511,0.000000,19.290037,0.000000,99.34,16.517641,47.681558,43.614690,11.677009,0.000000,3.706574,94.848930,19.994085,333.114188,329.434716,0.000000,9.334277,0.000000,0.000000,25.144515,113.931562,2.241498,35.246827,0.000000,10.182574,88.734000,49.937180,0.000000,0.000000,12.578623,123.451178,0.000000,0.000000,0.000000,0.000000,19.166544,0,0,0,0,0

80,19:45-20:00,60.034338,0.000000,0.000000,119.275495,0.000000,132.015938,40.885251,0.000000,16.966037,0.000000,0.000000,0.000000,0.553527,108.692398,0.000000,18.068943,25.405007,0.000000,19.290037,0.000000,95.49,16.517641,47.681558,43.614690,11.677009,0.000000,3.706574,94.848930,19.994085,333.114188,329.434716,0.000000,0.000000,0.000000,0.000000,13.486604,113.931562,2.241498,26.373963,0.000000,9.385453,88.734000,49.937180,0.000000,0.000000,2.121900,123.451178,0.000000,0.000000,0.000000,0.000000,19.166544,0,0,0,0,0

81,20:00-20:15,30.017169,0.000000,0.000000,119.275495,0.000000,132.015938,31.235140,0.000000,16.966037,0.000000,0.000000,0.000000,0.553527,91.338150,0.000000,9.395850,12.702504,0.000000,19.290037,0.000000,92.59,12.763518,31.787706,43.614690,14.271899,0.000000,3.706574,94.848930,17.797507,333.114188,326.850435,0.000000,0.000000,0.000000,0.000000,13.486604,113.931562,2.241498,17.582642,0.000000,5.091287,88.734000,49.937180,0.000000,0.000000,1.060950,123.451178,0.000000,0.000000,0.000000,0.000000,19.166544,0,0,0,0,0

82,20:15-20:30,30.017169,0.000000,0.000000,119.275495,0.000000,132.015938,31.235140,0.000000,16.966037,0.000000,0.000000,0.000000,0.553527,73.070520,0.000000,8.558973,12.702504,0.000000,19.290037,0.000000,90.66,12.763518,15.893853,43.614690,14.271899,0.000000,3.706574,94.848930,15.788865,333.114188,326.850435,0.000000,0.000000,0.000000,0.000000,6.781400,113.931562,2.241498,8.791321,0.000000,5.091287,88.734000,49.937180,0.000000,0.000000,0.000000,123.451178,0.000000,0.000000,0.000000,0.000000,19.166544,0,0,0,0,0

83,20:30-20:45,30.017169,0.000000,0.000000,119.275495,0.000000,132.015938,31.235140,0.000000,16.966037,0.000000,0.000000,0.000000,0.553527,54.802890,0.000000,8.558973,12.702504,0.000000,19.290037,0.000000,85.84,12.763518,15.893853,33.127199,12.974454,0.000000,3.706574,75.394290,15.788865,333.114188,326.850435,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,5.091287,88.734000,49.937180,0.000000,0.000000,6.289312,123.451178,0.000000,0.000000,0.000000,0.000000,15.439716,0,0,0,0,0

84,20:45-21:00,30.017169,0.000000,0.000000,119.275495,0.000000,132.015938,31.235140,0.000000,16.966037,0.000000,0.000000,0.000000,0.553527,36.535260,0.000000,8.558973,12.702504,0.000000,19.290037,0.000000,84.88,12.763518,15.893853,33.127199,12.974454,0.000000,3.706574,75.394290,15.788865,333.114188,326.850435,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,6.289312,123.451178,0.000000,0.000000,0.000000,0.000000,15.439716,0,0,0,0,0

85,21:00-21:15,30.017169,0.000000,0.000000,119.275495,0.000000,132.015938,23.329037,0.000000,15.441066,0.000000,0.000000,0.000000,0.553527,36.535260,0.000000,8.558973,12.702504,0.000000,19.290037,0.000000,81.02,11.742691,15.893853,33.127199,12.974454,0.000000,3.706574,75.394290,15.788865,333.114188,293.092935,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,6.289312,123.451178,0.000000,0.000000,0.000000,0.000000,15.439716,0,0,0,0,0

86,21:15-21:30,30.017169,0.000000,0.000000,119.275495,0.000000,132.015938,23.329037,0.000000,15.441066,0.000000,0.000000,0.000000,0.553527,36.535260,0.000000,8.558973,12.702504,0.000000,19.290037,0.000000,79.09,11.742691,15.893853,33.127199,12.974454,0.000000,3.706574,75.394290,15.788865,333.114188,284.897675,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,1.681124,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,6.289312,123.451178,0.000000,0.000000,0.000000,0.000000,15.439716,0,0,0,0,0

87,21:30-21:45,30.017169,0.000000,0.000000,119.275495,0.000000,132.015938,23.329037,0.000000,15.441066,0.000000,0.000000,0.000000,0.553527,36.535260,0.000000,8.558973,12.702504,0.000000,19.290037,0.000000,76.20,11.742691,15.893853,33.127199,11.677009,0.000000,3.706574,75.394290,15.788865,333.114188,284.897675,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,1.681124,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,6.289312,123.451178,0.000000,0.000000,0.000000,0.000000,15.439716,0,0,0,0,0

88,21:45-22:00,30.017169,0.000000,0.000000,119.275495,0.000000,132.015938,23.329037,0.000000,15.441066,0.000000,0.000000,0.000000,0.553527,36.535260,0.000000,8.558973,12.702504,0.000000,19.290037,0.000000,75.23,11.742691,15.893853,33.127199,11.677009,0.000000,3.706574,75.394290,15.788865,333.114188,284.897675,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,1.681124,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,6.289312,123.451178,0.000000,0.000000,0.000000,0.000000,15.439716,0,0,0,0,0

89,22:00-22:15,30.017169,0.000000,0.000000,119.275495,0.000000,132.015938,22.383827,0.000000,15.441066,0.000000,0.000000,0.000000,0.553527,18.267630,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,71.37,11.742691,15.893853,33.127199,11.677009,0.000000,4.942098,75.394290,15.788865,333.114188,284.897675,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,8.965992,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,6.289312,123.451178,0.000000,0.000000,0.000000,0.000000,18.101736,0,0,0,0,0

90,22:15-22:30,30.017169,0.000000,0.000000,119.275495,0.000000,132.015938,22.383827,0.000000,15.441066,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,69.44,11.742691,15.893853,33.127199,11.677009,0.000000,4.942098,75.394290,15.788865,333.114188,284.897675,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,76.558364,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,6.289312,123.451178,0.000000,0.000000,0.000000,0.000000,18.101736,0,0,0,0,0

91,22:30-22:45,30.017169,0.000000,0.000000,119.275495,0.000000,132.015938,9.249555,0.000000,9.645000,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,67.52,6.413925,15.893853,33.127199,14.271899,0.000000,4.324336,75.394290,9.900978,333.114188,280.264410,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,76.558364,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,117.254265,0.000000,0.000000,0.000000,0.000000,18.101736,0,0,0,0,0

92,22:45-23:00,30.017169,0.000000,0.000000,119.275495,0.000000,132.015938,9.249555,0.000000,9.645000,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,66.55,6.413925,15.893853,33.127199,14.271899,0.000000,4.324336,75.394290,9.900978,333.114188,241.873645,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,76.558364,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,117.254265,0.000000,0.000000,0.000000,0.000000,18.101736,0,0,0,0,0

93,23:00-23:15,30.017169,0.000000,0.000000,119.275495,0.000000,132.015938,9.249555,0.000000,9.645000,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,64.62,6.413925,15.893853,33.127199,14.271899,0.000000,4.324336,75.394290,9.900978,333.114188,174.736632,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,12.328239,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,117.254265,0.000000,0.000000,0.000000,0.000000,15.439716,0,0,0,0,0

94,23:15-23:30,30.017169,0.000000,0.000000,119.275495,0.000000,132.015938,9.249555,0.000000,9.645000,0.000000,0.000000,0.000000,0.553527,0.000000,0.000000,8.558973,0.000000,0.000000,19.290037,0.000000,63.66,6.413925,15.893853,33.127199,14.271899,0.000000,4.324336,75.394290,9.900978,333.114188,174.169410,0.000000,0.000000,0.000000,0.000000,0.000000,113.931562,2.241498,0.000000,0.000000,0.000000,88.734000,49.937180,0.000000,0.000000,0.000000,117.254265,0.000000,0.000000,0.000000,0.000000,15.439716,0,0,0,0,0

