timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
11,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,11.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,9.6500,36.0900,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.2100,0.0000,0.0000,7.7100,32.0800,25.1400,18.4500,59.9400,33.6600,9.3500,19.4600,12.0400,19.4300,62.8600,0.0000,0.0000,0.0000,0.0000,4.0100,17.9700,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.7300,31.4100,3.8000,0.0000,0.0000,0.0000,22.1600,16.8600,11.7300,7.5700,5.4000,0.0000,26.3500,7.4400,37.6800,0.6200,2.8600,1.3700,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,18.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0700,33.3300,0.0000,3.6700,4.7600,0.0000,8.6200,5.0898,23.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1201.7335,1029.68,0.00,17.4050,0.00,2214.0085
12,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,11.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,9.6500,36.0900,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.2100,0.0000,0.0000,7.7100,32.0800,25.1400,18.4500,59.9400,33.6600,9.3500,19.4500,12.0400,19.4300,62.8600,0.0000,0.0000,0.0000,0.0000,4.0100,17.9700,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.7300,31.4100,3.8000,0.0000,0.0000,0.0000,22.1600,16.8600,11.1400,7.5700,5.4000,0.0000,26.3500,7.4400,37.6800,0.6200,2.8600,1.3700,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,18.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6600,33.3300,0.0000,3.5400,4.7600,0.0000,8.6200,5.0898,22.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1199.2835,1001.68,0.00,17.1675,0.00,2183.7960
13,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,9.6500,36.0900,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.2100,0.0000,0.0000,7.7100,32.0800,25.1400,18.4500,59.9400,33.6600,9.3500,19.6700,12.0400,18.6600,62.8600,0.0000,0.0000,0.0000,0.0000,4.0100,17.9700,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.7300,31.4100,4.3000,0.0000,0.0000,0.0000,22.1600,16.8600,11.1400,7.5700,5.4000,5.0600,26.3500,7.4400,37.6800,0.6200,2.8600,1.3700,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,19.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0700,33.3300,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,22.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1215.0535,953.48,0.00,16.9146,0.00,2151.6189
14,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,9.6500,36.0900,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.2100,0.0000,0.0000,7.7100,32.0800,25.1400,18.4500,59.9400,33.6600,9.3500,19.6700,12.0400,18.6600,62.8600,0.0000,0.0000,0.0000,0.0000,2.6700,17.9700,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.7300,31.4100,4.3000,0.0000,0.0000,0.0000,22.1600,16.8600,6.1700,7.5700,5.4000,5.0600,26.3500,7.4400,37.6800,0.6200,2.8600,1.3700,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,19.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0700,33.3300,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,22.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1209.0935,938.48,0.00,16.7511,0.00,2130.8224
15,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,9.6500,36.0900,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.0800,0.0000,0.0000,7.7100,32.2700,25.1900,12.1500,59.9400,33.6600,9.3500,19.6700,12.0400,18.6600,62.8600,0.0000,0.0000,0.0000,0.0000,2.6700,17.9700,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.7300,31.4100,4.3000,0.0000,0.0000,0.0000,22.1600,16.8600,6.1700,7.5700,5.4000,5.0600,26.3500,7.4400,37.6800,0.6200,2.8600,1.3700,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,17.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7100,33.3300,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,23.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1167.0535,939.48,0.00,16.4310,0.00,2090.1025
16,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,9.6500,36.0900,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.4700,0.0000,0.0000,7.7100,32.2700,25.1900,8.1000,59.9400,33.6600,9.3500,19.6700,12.0400,18.6600,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,17.9700,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.7300,31.4100,4.3000,0.0000,0.0000,0.0000,22.1600,16.8600,6.1700,7.5700,5.4000,5.0600,26.3500,7.4400,37.6800,0.6200,2.8600,1.3700,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,17.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7100,33.3300,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,23.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1123.1735,958.48,0.00,16.2369,0.00,2065.4166
17,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,9.6500,36.0900,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.5100,0.0000,0.0000,7.7100,32.2700,25.1900,8.1000,59.9400,33.6600,9.3500,19.6700,12.0400,18.6600,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,17.9700,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.7300,31.4100,5.4200,0.0000,0.0000,0.0000,22.1600,16.8600,6.1700,7.5700,5.4000,5.0600,26.3500,7.4400,37.6800,0.6200,2.8600,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,14.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3500,33.3300,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,23.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1077.3235,985.09,0.00,16.0868,0.00,2046.3267
18,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,9.6500,36.0900,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.0900,0.0000,0.0000,7.7100,32.2700,25.1900,8.1000,59.9400,33.6600,9.3500,19.6700,12.0400,18.6600,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,17.7100,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.7300,31.4100,5.4200,0.0000,0.0000,0.0000,22.1600,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,7.4400,61.0800,0.6200,2.8600,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,14.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2800,33.3300,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,23.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1060.6335,976.88,0.00,15.8926,0.00,2021.6209
19,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,9.6500,36.0900,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.0900,0.0000,0.0000,7.7100,32.2700,25.1900,37.0700,59.9400,33.6600,9.3500,19.6700,12.0400,18.6600,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,17.6500,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.7300,31.4100,5.2600,0.0000,0.0000,0.0000,22.1600,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,7.4400,61.0800,0.6200,2.8600,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,14.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2100,33.3300,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,24.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1089.8235,927.78,0.00,15.7373,0.00,2001.8662
20,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,9.6500,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.0900,0.0000,0.0000,7.7100,32.2700,25.1900,37.0700,59.9400,33.6600,9.3500,19.6700,12.0400,18.6600,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,17.6500,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,5.1800,0.0000,0.0000,0.0000,22.1600,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,7.4400,61.0800,0.6200,2.8600,1.1500,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,14.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1600,33.3300,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,24.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1090.9635,904.48,0.00,15.5645,0.00,1979.8790
21,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,9.6500,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.0900,0.0000,0.0000,7.7100,32.2700,25.1900,37.2500,59.9400,33.6600,9.3500,19.6700,12.0400,18.6600,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,17.6500,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,5.1300,0.0000,0.0000,0.0000,22.1600,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,7.4400,61.0800,0.6200,5.7300,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,14.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8300,33.3300,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,24.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1091.0835,879.48,0.00,15.3704,0.00,1955.1931
22,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,9.6500,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.0900,0.0000,0.0000,7.7100,32.2700,25.1900,37.2500,59.9400,33.6600,9.3500,19.6700,12.0400,18.6600,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,17.6500,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,4.9800,0.0000,0.0000,0.0000,22.1600,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,7.4400,61.0800,0.6200,5.7300,0.9800,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,14.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5100,33.3300,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,23.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1088.8735,863.48,0.00,15.2284,0.00,1937.1251
23,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,9.6500,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.0900,0.0000,0.0000,7.7100,32.2700,25.1900,37.2500,59.9400,33.6600,9.3500,19.6700,12.0400,18.6600,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,11.4600,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,4.9600,0.0000,0.0000,0.0000,22.1600,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,7.4400,61.0800,0.6200,5.7300,1.1500,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,9.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3600,33.3300,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,22.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1076.5635,859.48,0.00,15.1011,0.00,1920.9424
24,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,9.6500,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.0900,0.0000,0.0000,7.7100,32.2700,25.1900,37.2500,59.9400,33.6600,9.2100,19.6700,11.7900,18.6600,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,5.7800,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,4.8400,0.0000,0.0000,0.0000,22.1600,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,7.8000,39.8000,0.6200,5.7300,1.1500,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,9.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2200,33.3300,0.0000,2.2100,4.7600,0.0000,8.6200,5.0898,23.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1048.3135,881.85,0.00,15.0553,0.00,1915.1082
25,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,2.9000,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.4600,0.0000,0.0000,7.7100,66.1500,54.5200,75.5800,59.9400,33.6600,5.6300,11.0900,6.6200,19.1900,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,5.7800,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,4.8400,0.0000,0.0000,0.0000,22.1600,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,7.8000,39.8000,1.5200,5.7300,1.1500,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,7.8199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.2200,0.0000,0.0000,2.0900,0.0000,1.0000,0.0000,0.0000,8.1900,35.0000,0.0000,2.2100,4.7600,0.0000,8.6200,5.0898,23.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.1400,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1161.7634,751.71,0.00,14.8641,0.00,1898.6093
26,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,2.9000,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,0.0000,0.0000,7.7100,66.1500,54.5200,75.5800,59.9400,33.6600,5.1400,10.7100,6.6200,19.1900,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,5.7800,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,4.7800,0.0000,0.0000,0.0000,22.1600,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,7.8000,39.8000,1.5200,5.7300,1.1500,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,18.8601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.7000,0.0000,0.0000,3.5000,0.0000,2.0000,0.0000,0.0000,8.6100,36.6700,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,23.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.3200,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1112.0436,794.71,0.00,14.7256,0.00,1892.0280
27,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,2.9000,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7100,66.1500,54.5200,75.5800,59.9400,33.6600,5.1400,10.7100,6.6200,19.1900,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,5.2700,0.0000,0.0000,0.0000,22.1600,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,7.8000,39.8000,1.5200,2.8600,1.1500,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,31.1403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.9000,0.0000,0.0000,9.9700,0.0000,3.0000,0.0000,0.0000,9.0600,36.6700,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,22.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6100,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1124.1238,753.71,0.00,14.4042,0.00,1863.4296
28,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,2.9000,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7100,66.1500,54.5200,75.5800,59.9400,33.6600,5.1400,10.7100,6.6200,19.1900,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,5.2900,0.0000,0.0000,0.0000,22.1600,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,7.8000,39.8000,1.5200,2.8600,2.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,34.5902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.9900,0.0000,0.0000,16.9900,0.0000,6.0000,0.0000,0.0000,9.4900,36.6700,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,22.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1141.3337,733.71,0.00,14.3555,0.00,1860.6882
29,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1200,0.0000,13.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,2.9000,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4700,0.0000,0.0000,7.7100,66.1500,54.0000,75.4000,59.9400,33.1200,5.1400,10.7000,6.6200,19.4300,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,5.7800,0.0000,0.0000,0.0000,22.1600,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,7.8000,39.8000,1.5200,2.8600,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,36.5750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.4100,0.0000,0.0000,26.9300,0.0000,9.0000,0.0000,0.0000,12.9000,36.6700,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,22.2000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3700,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1168.0085,643.91,0.00,13.8477,0.00,1798.0708
