timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP
11,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,20.3707,0.0000,65.2500,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6705,0.0000,0.0000,5.5838,28.6207,36.7848,0.0000,64.2393,44.3403,6.4508,13.0413,8.1843,14.0606,45.4984,0.0000,12.7488,20.0277,18.8709,0.0000,6.8006,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,2.7489,0.0000,0.0000,0.0000,16.0886,9.8033,8.1916,4.0489,2.9763,0.0000,14.9856,4.3027,0.0000,0.4326,2.0003,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,1.9500,0.0000,0.0000,200.0000,1.9700,3.6200,0.0000,0.0000,0.0000,0.0000,0.0000,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
12,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,20.3707,0.0000,65.2500,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6705,0.0000,0.0000,5.5838,28.6207,36.7848,0.0000,64.2393,44.3403,6.4508,13.0384,8.1843,14.0606,45.4984,0.0000,12.7488,20.0277,18.8709,0.0000,6.8006,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,2.7489,0.0000,0.0000,0.0000,16.0886,9.8033,8.1916,4.0489,2.9763,0.0000,14.9856,4.3027,0.0000,0.4326,2.0003,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,200.0000,1.9700,3.6200,0.0000,0.0000,0.0000,0.0000,0.0000,10.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
13,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,20.3707,0.0000,65.2500,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6705,0.0000,0.0000,5.5838,28.6207,36.7848,0.0000,64.2393,44.3403,6.4508,13.1887,8.1843,13.5023,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,6.8006,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.1110,0.0000,0.0000,0.0000,16.0886,9.8033,8.1916,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,0.4326,2.0003,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,200.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,13.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,200.0000,18.3300,0.0000,0.0000,100.0000,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
14,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,20.3707,0.0000,65.2500,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6705,0.0000,0.0000,5.5838,28.6207,36.7848,0.0000,64.2393,44.3403,6.4508,13.1887,8.1843,13.5023,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,6.8006,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.1110,0.0000,0.0000,0.0000,16.0886,9.8033,4.3105,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,0.4326,2.0003,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,200.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,13.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,200.0000,18.3300,0.0000,0.0000,100.0000,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
15,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,20.3707,0.0000,65.2500,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6705,0.0000,0.0000,5.5838,28.6207,36.7848,0.0000,64.2393,44.3403,6.4508,13.1887,8.1843,13.5023,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,6.8006,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.1110,0.0000,0.0000,0.0000,16.0886,9.8033,4.3105,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,0.4326,2.0003,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,200.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,200.0000,18.3300,0.0000,0.0000,100.0000,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
16,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,20.3707,0.0000,65.2500,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3684,0.0000,0.0000,5.5838,28.6207,36.7848,0.0000,64.2393,44.3403,6.4508,13.1887,8.1843,13.5023,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,6.8006,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.1110,0.0000,0.0000,0.0000,16.0886,9.8033,4.3105,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,0.4326,2.0003,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,200.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,15.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,200.0000,18.3300,0.0000,0.0000,100.0000,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
17,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,20.3707,0.0000,65.2500,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3684,0.0000,0.0000,5.5838,28.6207,36.7848,0.0000,64.2393,44.3403,6.4508,13.1887,8.1843,13.5023,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,6.8006,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.9240,0.0000,0.0000,0.0000,16.0886,9.8033,4.3105,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,0.4326,2.0003,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,200.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,200.0000,18.0500,0.0000,0.0000,100.0000,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
18,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,20.3707,0.0000,65.2500,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3684,0.0000,0.0000,5.5838,28.6207,36.7848,0.0000,64.2393,44.3403,6.4508,13.1887,8.1843,13.5023,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,6.7042,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.9240,0.0000,0.0000,0.0000,16.0886,9.8033,0.0000,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,0.4326,2.0003,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,200.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,200.0000,18.0500,0.0000,0.0000,100.0000,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
19,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,20.3707,0.0000,65.2500,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3684,0.0000,0.0000,5.5838,28.6207,36.7848,0.0000,64.2393,44.3403,6.4508,13.1887,8.1843,13.5023,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,6.6826,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.8074,0.0000,0.0000,0.0000,16.0886,9.8033,0.0000,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,0.4326,2.0003,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,200.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,200.0000,18.0500,0.0000,0.0000,100.0000,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
20,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,21.5613,0.0000,65.2500,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3684,0.0000,0.0000,5.5838,28.6207,36.7848,0.0000,64.2393,44.3403,6.4508,13.1887,8.1843,13.5023,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,6.6826,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.7460,0.0000,0.0000,0.0000,16.0886,9.8033,0.0000,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,0.4326,2.0003,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,200.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,200.0000,18.0500,0.0000,0.0000,100.0000,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
21,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,21.5613,0.0000,65.2500,0.0000,0.0000,107.2600,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3684,0.0000,0.0000,5.5838,28.6207,36.7848,0.0000,64.2393,44.3403,6.4508,13.1887,8.1843,13.5023,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,6.6826,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.7153,0.0000,0.0000,0.0000,16.0886,9.8033,0.0000,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,0.4326,4.0007,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,200.0000,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,200.0000,17.7700,0.0000,0.0000,100.0000,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
22,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,21.5613,0.0000,65.2500,0.0000,0.0000,98.7500,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3684,0.0000,0.0000,5.5838,28.6207,36.7848,0.0000,64.2393,44.3403,6.4508,13.1887,8.1843,13.5023,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,6.6826,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.6080,0.0000,0.0000,0.0000,16.0886,9.8033,0.0000,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,0.4326,4.0007,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,200.0000,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,11.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,200.0000,17.7700,0.0000,0.0000,100.0000,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
23,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,21.5613,0.0000,65.2500,0.0000,0.0000,90.2400,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3684,0.0000,0.0000,5.5838,28.6207,36.7848,0.0000,64.2393,44.3403,6.4508,13.1887,8.1843,13.5023,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,4.3386,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.5896,0.0000,0.0000,0.0000,16.0886,9.8033,0.0000,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,0.4326,4.0007,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,0.0800,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,11.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,200.0000,17.7700,0.0000,0.0000,100.0000,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
24,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,21.5613,0.0000,65.2500,0.0000,0.0000,70.3700,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3684,0.0000,0.0000,5.5838,28.6207,36.7848,0.0000,64.2393,44.3403,6.3503,13.1887,8.0205,13.5023,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,2.1898,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.5006,0.0000,0.0000,0.0000,16.0886,9.8033,0.0000,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,0.4326,4.0007,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,1.7100,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,200.0000,17.7700,0.0000,0.0000,100.0000,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
25,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,21.5613,0.0000,65.2500,0.0000,0.0000,70.3700,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3956,0.0000,0.0000,5.5838,28.9748,37.0890,0.0000,64.2393,44.3403,6.3503,13.1887,8.0205,14.0606,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,2.1898,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.5067,0.0000,0.0000,0.0000,16.0886,9.8033,0.0000,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,1.0585,4.0007,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,3.2100,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,1.0000,17.5000,0.0000,0.0000,0.1900,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
26,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,21.5613,0.0000,65.2500,0.0000,0.0000,70.3700,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3956,0.0000,0.0000,5.5838,28.9748,37.0890,0.0000,64.2393,44.3403,6.4508,13.1887,8.1843,14.0606,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,2.1898,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.4576,0.0000,0.0000,0.0000,16.0886,9.8033,0.0000,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,1.0585,4.0007,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,6.0100,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,2.0000,17.5000,0.0000,0.0000,0.4200,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
27,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,21.5613,0.0000,65.2500,0.0000,0.0000,70.3700,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3956,0.0000,0.0000,5.5838,28.9748,37.0890,0.0000,64.2393,44.3403,6.4508,13.1887,8.1843,14.0606,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,0.0000,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.8166,0.0000,0.0000,0.0000,16.0886,9.8033,0.0000,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,1.0585,2.0003,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,9.4800,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,15.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,3.0000,17.5000,0.0000,0.0000,0.7800,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
28,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,21.5613,0.0000,65.2500,0.0000,0.0000,70.3700,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3956,0.0000,0.0000,5.5838,28.9748,37.0890,0.0000,64.2393,44.3403,6.4508,13.1887,8.1843,14.0606,45.4984,0.0000,12.8446,20.0277,18.8709,0.0000,0.0000,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,3.8258,0.0000,0.0000,0.0000,16.0886,9.8033,0.0000,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,1.0585,2.0003,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,13.7000,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,7.0000,17.5000,0.0000,0.0000,1.2300,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
29,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,21.5613,0.0000,65.2500,0.0000,0.0000,70.3700,0.0000,234.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3956,0.0000,0.0000,5.5838,29.0000,37.0000,0.0000,64.2393,44.0000,6.4508,13.1887,8.1843,14.0606,45.4984,0.0000,12.7488,20.0277,18.8709,0.0000,0.0000,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,4.1848,0.0000,0.0000,0.0000,16.0886,9.8033,0.0000,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,1.0585,2.0003,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,18.7400,1.7800,3.6200,0.0000,0.0000,0.0000,0.0000,0.0000,15.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,15.0000,17.3200,0.0000,0.0000,1.7800,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
30,72EnNDPL2025/06/06,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,23.1426,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,21.5613,0.0000,65.2500,0.0000,0.0000,70.3700,0.0000,195.6900,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,9.3956,0.0000,0.0000,5.5838,29.0000,37.0000,0.0000,64.2393,44.0000,6.4508,13.1887,8.1843,14.0606,45.4984,0.0000,12.7488,20.0277,18.8709,0.0000,0.0000,2.7259,0.0000,0.0000,6.2694,0.0000,0.0000,0.0000,15.8470,4.2584,0.0000,0.0000,0.0000,16.0886,9.8033,0.0000,4.0489,2.9763,2.8094,14.9856,4.3027,0.0000,1.0585,2.0003,0.0000,0.0000,0.0000,206.6250,0.0000,0.9939,2.9500,0.0000,0.0000,24.4600,1.7800,3.6200,0.0000,0.0000,0.0000,0.0000,0.0000,15.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,19.0000,17.3200,0.0000,0.0000,2.4200,0.0000,2.2654,0.0000,0.0000,6.0853,0.0000
