Time Period,BSES_Rajdhani_Power_Limited_(BRPL),BSES_Yamuna_Power_Limited_(BYPL),East_Delhi_Waste_Processing_Company_Limited_(EDWPCL),GE_(U)_Elect_Supply_Delhi_Cantt_(MES),New_Delhi_Municipal_Council,Northern_Railway_Delhi,Tata_Power_Delhi_Distribution_Limited
07:00 - 07:15,-24.00,-18.00,-1.50,26.68,0.00,0.00,-25.00
07:15 - 07:30,-19.00,-104.00,-1.50,26.78,0.00,0.00,-125.00
07:30 - 07:45,-12.00,19.20,-1.50,27.64,0.00,0.00,-65.00
07:45 - 08:00,33.60,30.71,-1.50,27.16,0.00,0.00,-25.00
08:00 - 08:15,40.31,58.55,-1.50,25.53,0.00,0.00,-35.00
08:15 - 08:30,48.95,59.51,-1.50,24.76,0.00,0.00,-30.00
08:30 - 08:45,37.43,54.72,-1.50,24.47,0.00,0.00,-75.00
08:45 - 09:00,55.67,54.71,-1.50,23.32,0.00,0.00,-80.00
09:00 - 09:15,15.36,19.20,-1.50,22.93,0.00,0.00,-80.00
09:15 - 09:30,22.08,28.79,-1.50,22.46,0.00,0.00,-55.00
09:30 - 09:45,8.64,14.40,-1.50,21.69,0.00,0.00,-35.00
09:45 - 10:00,0.00,14.40,-1.50,21.40,0.00,0.00,-15.00
10:00 - 10:15,0.00,-74.00,-1.00,20.83,0.00,0.00,-7.00
10:15 - 10:30,12.48,-75.00,-1.00,20.25,0.00,0.00,0.00
10:30 - 10:45,22.08,-67.00,-1.00,19.96,0.00,0.00,-10.00
10:45 - 11:00,0.00,-73.00,-1.00,19.68,0.00,0.00,-20.00
11:00 - 11:15,0.00,-64.00,-1.00,19.20,0.00,0.00,-32.00
11:15 - 11:30,-11.00,-65.00,-1.00,18.72,0.00,0.00,-40.00
11:30 - 11:45,0.00,-94.00,-1.00,18.24,0.00,0.00,-30.00
11:45 - 12:00,-9.00,-85.00,-1.00,17.66,0.00,0.00,-25.00
12:00 - 12:15,0.00,-34.00,-1.00,17.18,0.00,0.00,4.80
12:15 - 12:30,0.00,-15.00,-1.00,16.51,0.00,0.00,33.59
12:30 - 12:45,-32.00,-34.00,-1.00,15.36,0.00,0.00,34.55
12:45 - 13:00,-44.00,-38.00,-1.00,15.36,0.00,0.00,-1.00
13:00 - 13:15,-35.00,-32.00,-1.00,15.36,0.00,0.00,-48.00
13:15 - 13:30,-6.00,-28.00,-1.00,15.36,0.00,0.00,-36.00
13:30 - 13:45,0.00,-26.00,-1.00,13.44,0.00,0.00,-30.00
13:45 - 14:00,0.00,-28.00,-1.00,13.44,0.00,0.00,-25.00
14:00 - 14:15,0.00,-32.00,-1.00,12.48,0.00,0.00,7.68
14:15 - 14:30,0.00,-35.00,-1.00,12.48,0.00,0.00,24.95
14:30 - 14:45,-39.00,-54.00,-1.00,12.48,0.00,0.00,49.91
14:45 - 15:00,-35.00,-55.00,-1.00,11.52,0.00,0.00,26.87
15:00 - 15:15,19.19,-19.00,-1.00,10.56,0.00,0.00,-5.00
15:15 - 15:30,15.35,-52.00,-1.00,11.52,0.00,0.00,-28.00
15:30 - 15:45,30.71,-38.00,-1.00,13.44,0.00,0.00,-13.00
15:45 - 16:00,38.39,17.28,-1.00,14.40,0.00,0.00,-22.00
16:00 - 16:15,-103.00,0.00,-1.00,15.36,0.00,0.00,-11.00
16:15 - 16:30,-91.00,12.48,-1.00,15.36,0.00,0.00,16.31
16:30 - 16:45,-97.00,-42.00,-1.00,16.80,0.00,0.00,55.66
16:45 - 17:00,-79.00,0.00,-1.00,17.76,0.00,0.00,46.07
17:00 - 17:15,-127.00,-20.00,-1.00,17.76,0.00,0.00,-10.00
17:15 - 17:30,-155.00,-41.00,-1.00,17.76,0.00,0.00,4.80
17:30 - 17:45,-44.00,-52.00,-1.00,17.76,0.00,0.00,-54.00
17:45 - 18:00,-47.00,-48.00,-1.00,17.76,0.00,0.00,-56.00
18:00 - 18:15,-15.00,-33.00,-1.00,17.76,0.00,0.00,-20.00
18:15 - 18:30,5.76,-33.00,-1.00,17.76,0.00,0.00,-10.00
18:30 - 18:45,30.25,-29.00,-1.00,13.01,0.00,1.90,-21.00
18:45 - 19:00,12.23,-42.00,-1.00,7.41,0.00,1.45,-19.00
19:00 - 19:15,9.87,-48.00,-1.00,3.66,0.00,0.83,-20.00
19:15 - 19:30,9.08,-45.00,-1.00,3.02,0.00,0.84,-23.00
19:30 - 19:45,13.93,-42.00,-1.00,4.86,0.00,1.30,-26.00
19:45 - 20:00,12.05,-55.00,-1.00,8.61,0.00,3.62,-29.00
20:00 - 20:15,-68.00,-62.00,-1.00,18.81,0.00,4.42,-38.00
20:15 - 20:30,-16.00,-62.00,-1.00,18.62,0.00,0.00,-33.00
20:30 - 20:45,37.43,-43.00,-1.00,18.24,0.00,0.00,0.00
20:45 - 21:00,25.92,-42.00,-1.00,17.56,0.00,0.00,-12.00
21:00 - 21:15,41.27,-30.00,-1.00,17.28,0.00,0.00,-10.00
21:15 - 21:30,21.11,-33.00,-1.00,16.80,0.00,0.00,-8.00
21:30 - 21:45,36.47,-50.00,-1.00,16.03,0.00,0.00,0.00
21:45 - 22:00,11.52,-51.00,-1.00,15.64,0.00,0.00,-10.00
22:00 - 22:15,44.15,-49.00,-1.00,14.78,0.00,0.00,0.00
22:15 - 22:30,42.23,-60.00,-1.00,14.21,0.00,0.00,-12.00
22:30 - 22:45,14.40,-66.00,-1.00,13.63,0.00,0.00,-3.00
22:45 - 23:00,18.24,-70.00,-1.00,12.57,0.00,0.00,0.00
23:00 - 23:15,19.19,-64.00,-1.00,12.29,0.00,0.00,-10.00
23:15 - 23:30,24.96,-49.00,-1.00,11.90,0.00,0.00,-5.00
23:30 - 23:45,36.47,9.60,-1.00,11.33,0.00,0.00,-7.00
23:45 - 24:00,41.27,13.44,-1.00,11.04,0.00,0.00,-5.00
