Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP
32,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.7600,0.0000,35.0000,264.9999,0.0000,0.0000,0.0000,0.0000,67.1100,130.3000,80.2300,0.0000,269.9999,0.0000,0.0000,70.3700,100.5500,150.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.5800,0.0000,0.0000,16.0300,94.1200,118.8000,124.7500,404.2000,143.3100,14.1500,28.0000,17.0300,38.3900,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,14.0500,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5800,56.7500,16.3100,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,7.0000,0.0000,37.6500,1.7800,3.6200,0.0000,0.0000,0.0000,42.4900,14.1700,14.1700,67.3800,13.4800,25.0000,18.0000,0.0000,12.0000,36.6700,36.6700,3.7400,8.4600,0.0000,8.6200,12.2000,23.2100,27.0000,0.0000,17.0000,33.0000,0.0000,3.4700,4.4800,4.4800,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
33,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.6300,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,49.1400,130.3000,80.2300,0.0000,269.9999,0.0000,0.0000,70.3700,100.5500,150.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.5800,0.0000,0.0000,13.8300,94.1100,118.8000,124.7500,404.2000,143.3000,14.1500,28.0000,17.0300,38.3900,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,14.0100,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5800,56.7500,4.1500,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,7.0000,0.0000,44.9200,1.7800,3.6200,0.0000,0.0000,0.0000,50.5100,16.8300,16.8300,85.7000,17.1400,36.0000,21.0000,0.0000,11.7000,36.6700,36.6700,3.7400,8.4600,0.0000,8.6200,12.2000,23.2100,33.0000,0.0000,20.0000,40.0000,0.0000,4.5100,5.8400,5.8400,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
34,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,80.2300,0.0000,269.9999,0.0000,0.0000,70.3700,100.5500,150.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8300,0.0000,0.0000,13.1700,94.1100,119.9500,125.0500,404.2000,145.6100,14.1500,28.0000,17.0300,38.3900,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,14.1800,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5800,56.7500,4.1500,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,7.0000,0.0000,53.9800,1.7800,3.6200,0.0000,0.0000,0.0000,50.5100,16.8300,16.8300,103.1800,20.6400,43.0000,25.0000,0.0000,11.4000,36.6700,36.6700,3.7400,8.4600,0.0000,8.6200,12.2000,22.2100,39.0000,0.0000,23.0000,47.0000,0.0000,5.3200,6.8900,6.8900,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
35,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,80.2300,0.0000,269.9999,0.0000,0.0000,70.3700,100.5500,150.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,38.3900,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,14.7600,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.6000,56.7500,4.1500,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,7.0000,0.0000,61.3200,1.7800,3.6200,0.0000,0.0000,0.0000,49.9900,16.6700,16.6700,119.4100,23.8800,47.0000,27.0000,0.0000,11.1000,36.6700,36.6700,3.7400,8.4600,0.0000,8.6200,12.2000,22.2100,43.0000,0.0000,27.0000,53.0000,0.0000,6.1100,7.9100,7.9100,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
36,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,80.2300,0.0000,269.9999,0.0000,0.0000,70.3700,100.5500,150.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,38.3900,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,14.8400,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.6000,56.7500,4.1500,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,7.0000,0.0000,68.7600,1.7800,3.6200,0.0000,0.0000,0.0000,49.5000,16.5000,16.5000,134.6900,26.9400,54.0000,30.0000,0.0000,10.8000,36.6700,36.6700,3.7400,8.4600,0.0000,8.6200,12.2000,22.2100,49.0000,0.0000,32.0000,65.0000,0.0000,6.9000,8.9400,8.9400,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
37,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,80.2300,0.0000,270.0000,0.0000,0.0000,70.3700,100.5500,150.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,38.3900,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,14.9800,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.6000,56.7500,4.1500,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,7.0000,0.0000,76.3500,1.7800,3.5400,0.0000,0.0000,0.0000,42.4900,14.1700,14.1700,148.5000,29.7000,60.0000,32.0000,0.0000,10.5000,36.6700,36.6700,3.7400,8.4600,0.0000,8.6200,12.2000,22.2100,54.0000,0.0000,32.0000,63.0000,0.0000,7.6600,9.9000,9.9000,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
38,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,80.2300,0.0000,270.0000,0.0000,0.0000,70.3700,100.5500,150.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,38.3900,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,14.9800,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.6000,56.7500,4.1500,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,7.0000,0.0000,83.7700,1.7800,3.5400,0.0000,0.0000,0.0000,42.4900,14.1700,14.1700,161.1500,32.2300,63.0000,34.0000,0.0000,10.5000,36.6700,36.6700,3.7400,8.4600,0.0000,8.6200,12.2000,21.2000,60.0000,0.0000,35.0000,70.0000,0.0000,8.3700,10.8300,10.8300,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
39,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,53.4900,0.0000,270.0000,0.0000,0.0000,70.3700,71.6000,150.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,38.3900,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,14.9800,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.6000,56.7500,4.1500,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,3.1200,7.0000,0.0000,103.3600,1.7800,3.5400,0.0000,0.0000,0.0000,42.4900,14.1700,14.1700,172.4800,34.5000,68.0000,36.0000,0.0000,10.5000,36.6700,36.6700,3.7400,8.4600,0.0000,8.6200,12.2000,22.2000,64.0000,0.0000,37.0000,73.0000,0.0000,9.0400,11.7000,11.7000,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
40,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,53.4900,0.0000,270.0000,0.0000,0.0000,70.3700,51.2400,150.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,38.3900,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,14.9800,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.6000,56.7500,4.1500,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,3.1200,7.0000,0.0000,108.7400,1.7800,3.5400,0.0000,0.0000,0.0000,42.4900,14.1700,14.1700,183.0600,36.6100,73.0000,38.0000,0.0000,10.8000,36.6700,36.6700,3.7400,8.4600,0.0000,8.6200,12.2000,22.2000,69.0000,0.0000,39.0000,78.0000,0.0000,9.6600,12.5000,12.5000,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
41,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,33.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,53.4900,0.0000,270.0000,0.0000,0.0000,70.3700,80.2000,172.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,32.6400,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,14.9800,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,0.0000,10.5900,56.7500,4.1400,51.5900,3.3300,6.2900,0.7500,0.0000,0.0000,0.0000,0.0000,1.0900,3.1200,7.0000,0.0000,112.3500,1.6900,3.5400,0.0000,0.0000,0.0000,49.9900,16.6700,16.6700,192.9700,38.5900,78.0000,40.0000,0.0000,14.0000,36.6700,36.6700,2.0200,8.4600,0.0000,4.3400,12.2000,22.2000,72.0000,0.0000,41.0000,82.0000,0.0000,10.2300,13.2400,13.2400,0.0000,5.8200,10.2800,5.2800,24.9300,0.0000
42,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,33.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,53.4900,0.0000,270.0000,0.0000,0.0000,70.3700,100.5500,190.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,29.6300,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,14.9800,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,0.0000,10.5900,56.7500,4.1400,51.5900,3.3300,6.2900,0.7500,0.0000,0.0000,0.0000,0.0000,1.0900,3.1200,7.0000,0.0000,111.2800,1.6900,3.5400,0.0000,0.0000,0.0000,49.0100,16.3300,16.3300,202.8200,40.5600,83.0000,41.0000,0.0000,13.6700,36.6700,36.6700,2.0200,8.4600,0.0000,4.3400,12.2000,21.7000,75.0000,0.0000,43.0000,85.0000,0.0000,10.7500,13.9200,13.9200,0.0000,5.8200,10.2800,5.2800,24.9300,0.0000
43,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,33.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,53.4900,0.0000,270.0000,0.0000,0.0000,70.3700,100.5500,208.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,29.6300,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,15.2700,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,0.0000,10.5900,56.7500,4.1400,51.5900,3.3300,6.2900,0.7500,0.0000,0.0000,0.0000,0.0000,1.0900,3.1200,7.0000,0.0000,112.7400,1.6900,3.7000,0.0000,0.0000,0.0000,56.9300,18.9700,18.9700,212.0900,42.4200,87.0000,42.0000,0.0000,13.6700,36.6700,36.6700,2.0200,8.4600,0.0000,4.3400,12.2000,21.7000,78.0000,0.0000,45.0000,90.0000,0.0000,11.2300,14.5400,14.5400,0.0000,5.8200,10.2800,5.2800,24.9300,0.0000
44,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,33.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,53.4900,0.0000,270.0000,0.0000,0.0000,70.3700,100.5500,219.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,29.6300,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,15.2700,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,0.0000,10.5900,56.7500,4.1400,51.5900,3.3300,6.2900,0.7500,0.0000,0.0000,0.0000,0.0000,1.0900,3.1200,7.0000,0.0000,112.9000,1.6900,3.7000,0.0000,0.0000,0.0000,54.3700,18.1300,18.1300,220.8000,44.1600,92.0000,43.0000,0.0000,14.0000,36.6700,36.6700,2.0200,8.4600,0.0000,4.3400,12.2000,21.7000,79.0000,0.0000,47.0000,93.0000,0.0000,11.6500,15.0700,15.0700,0.0000,5.8200,10.2800,5.2800,24.9300,0.0000
45,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,32.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,53.4900,0.0000,270.0000,0.0000,0.0000,70.3700,100.5500,225.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,29.6300,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,15.5500,0.0000,0.0000,0.0000,51.1500,36.8300,0.0000,15.7300,0.0000,0.0000,56.7500,4.1400,51.5900,3.3300,6.2900,0.7500,0.0000,0.0000,0.0000,0.0000,1.0900,3.1200,7.0000,0.0000,123.5500,1.8700,3.7000,0.0000,0.0000,0.0000,54.0900,18.0400,18.0400,230.0000,46.0000,95.0000,44.0000,0.0000,13.6700,36.6700,36.6700,2.0200,8.4600,0.0000,4.3400,12.2000,21.7000,81.0000,0.0000,47.0000,95.0000,0.0000,12.0000,15.5300,15.5300,0.0000,5.8200,10.2800,5.2800,24.9300,0.0000
46,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,32.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,53.4900,0.0000,270.0000,0.0000,0.0000,70.3700,100.5500,245.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,29.6300,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,15.5500,0.0000,0.0000,0.0000,51.1500,36.8300,0.0000,15.7300,0.0000,0.0000,56.7500,4.1400,51.5900,3.3300,6.2900,0.7500,0.0000,0.0000,0.0000,0.0000,1.0900,3.1200,7.0000,0.0000,123.8400,1.8700,3.7000,0.0000,0.0000,0.0000,54.1800,18.0600,18.0600,245.8300,49.1700,96.0000,44.0000,0.0000,13.0000,36.6700,36.6700,2.0200,8.4600,0.0000,4.3400,12.2000,21.7000,84.0000,0.0000,48.0000,97.0000,0.0000,12.3000,15.9100,15.9100,0.0000,5.8200,10.2800,5.2800,24.9300,0.0000
47,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,32.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,53.4900,0.0000,270.0000,0.0000,0.0000,70.3700,100.5500,252.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,29.6300,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,15.5500,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,15.7300,0.0000,0.0000,56.7500,4.1400,51.5900,3.3300,6.2900,0.7500,0.0000,0.0000,0.0000,0.0000,1.0900,3.1200,7.0000,0.0000,123.9200,1.8700,3.7000,0.0000,0.0000,0.0000,54.6400,18.2100,18.2100,245.8300,49.1700,98.0000,45.0000,0.0000,13.6700,36.6700,36.6700,2.0200,8.4600,0.0000,4.3400,12.2000,21.7000,85.0000,0.0000,49.0000,97.0000,0.0000,12.5400,16.2300,16.2300,0.0000,5.8200,10.2800,5.2800,24.9300,0.0000
48,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,32.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,53.4900,0.0000,270.0000,0.0000,0.0000,70.3700,100.5500,263.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,29.6300,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,15.5500,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,15.7300,0.0000,0.0000,56.7500,4.1400,51.5900,3.3300,6.2900,0.7500,0.0000,0.0000,0.0000,0.0000,1.0900,3.1200,7.0000,0.0000,124.9800,1.8700,3.7000,0.0000,0.0000,0.0000,55.2300,18.4200,18.4200,245.8300,49.1700,98.0000,45.0000,0.0000,14.6700,36.6700,36.6700,2.0200,8.4600,0.0000,4.3400,12.2000,21.7000,85.0000,0.0000,49.0000,97.0000,0.0000,12.7200,16.4600,16.4600,0.0000,5.8200,10.2800,5.2800,24.9300,0.0000
49,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,32.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,53.4900,0.0000,269.9999,0.0000,0.0000,70.3700,71.6000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,64.3400,95.4100,91.0400,404.2000,130.4600,10.1000,23.3500,12.8500,28.0600,114.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,15.5500,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,15.7300,0.0000,0.0000,56.7500,4.1400,51.5900,3.3300,6.2900,0.7500,0.0000,0.0000,0.0000,0.0000,1.1200,3.2700,7.0000,0.0000,123.8500,2.0600,3.7000,0.0000,0.0000,0.0000,42.4900,14.1700,14.1700,245.8300,49.1700,98.0000,45.0000,0.0000,11.6700,36.6700,36.6700,2.0200,8.4100,0.0000,4.3400,12.2000,24.2200,85.0000,0.0000,49.0000,97.0000,0.0000,12.8600,16.6500,16.6500,0.0000,5.8200,7.7100,5.2800,24.9300,0.0000
50,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.9700,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,106.1700,53.4900,0.0000,269.9999,0.0000,0.0000,70.3700,51.2400,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,64.3400,95.4100,91.0400,404.2000,130.4600,10.1000,23.3500,12.8500,30.0500,114.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,15.5500,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,15.7300,0.0000,0.0000,56.7500,4.1400,51.5900,3.3300,6.2900,0.7500,0.0000,0.0000,0.0000,0.0000,1.1200,3.2700,7.0000,0.0000,123.0600,2.0600,3.7000,0.0000,0.0000,0.0000,43.0100,14.3300,14.3300,245.8300,49.1700,98.0000,45.0000,0.0000,12.6700,36.6700,36.6700,2.0200,8.4100,0.0000,4.3400,12.2000,24.2200,85.0000,0.0000,49.0000,97.0000,0.0000,12.9500,16.7600,16.7600,0.0000,5.8200,7.7100,5.2800,24.9300,0.0000
51,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.5300,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,117.2700,53.4900,0.0000,269.9999,0.0000,0.0000,70.3700,51.2400,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,38.7900,128.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,15.5500,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,15.7300,0.0000,0.0000,57.5000,4.1400,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,3.2700,6.4000,0.0000,129.7100,2.0600,3.7000,0.0000,0.0000,0.0000,37.5000,12.5000,12.5000,245.8300,49.1700,98.0000,45.0000,0.0000,10.6700,33.3300,33.3300,3.7700,8.4100,0.0000,8.9700,12.2000,24.2200,85.0000,0.0000,49.0000,97.0000,0.0000,12.9900,16.8200,16.8200,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
52,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.8300,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,117.2700,53.4900,0.0000,269.9999,0.0000,0.0000,70.3700,51.2400,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,38.7900,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,15.5500,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,15.7300,0.0000,0.0000,57.5000,4.1400,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,3.2700,6.4000,0.0000,129.7100,2.0600,3.7000,0.0000,0.0000,0.0000,37.9900,12.6700,12.6700,245.8300,49.1700,98.0000,45.0000,0.0000,10.6700,33.3300,33.3300,3.7700,8.4100,0.0000,8.9700,12.2000,24.2200,85.0000,0.0000,49.0000,97.0000,0.0000,12.9500,16.7600,16.7600,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
