Time Period,BSES_Rajdhani_Power_Limited_(BRPL),BSES_Yamuna_Power_Limited_(BYPL),East_Delhi_Waste_Processing_Company_Limited_(EDWPCL),GE_(U)_Elect_Supply_Delhi_Cantt_(MES),New_Delhi_Municipal_Council,Northern_Railway_Delhi,Tata_Power_Delhi_Distribution_Limited
06:15 - 06:30,17.35,-62.00,-2.30,10.99,-10.00,0.00,-25.00
06:30 - 06:45,35.67,-76.00,-2.30,11.38,-10.00,0.00,-40.00
06:45 - 07:00,30.85,-76.00,-2.30,11.67,0.00,0.00,-30.00
07:00 - 07:15,0.00,-91.00,-2.30,11.86,0.00,0.00,-30.00
07:15 - 07:30,0.00,-87.00,-2.30,12.05,0.00,0.00,-40.00
07:30 - 07:45,25.07,-67.00,-2.30,11.76,-20.00,0.00,-45.00
07:45 - 08:00,16.39,-68.00,-2.30,11.09,-15.00,0.00,-40.00
08:00 - 08:15,33.75,-46.00,-2.30,10.12,-10.00,0.00,-10.00
08:15 - 08:30,45.31,-81.00,-2.30,8.97,0.00,0.00,-10.00
08:30 - 08:45,63.64,-83.00,-2.30,7.71,0.00,0.00,24.10
08:45 - 09:00,61.71,-82.00,-2.30,7.42,0.00,0.00,19.28
09:00 - 09:15,27.96,-90.00,-1.30,6.94,0.00,0.00,-10.00
09:15 - 09:30,42.42,-104.00,-1.30,6.56,0.00,0.00,9.64
09:30 - 09:45,42.42,-107.00,-1.30,5.98,0.00,0.00,24.10
09:45 - 10:00,25.07,-111.00,-1.30,5.59,0.00,0.00,33.74
10:00 - 10:15,45.31,-121.00,-1.30,5.40,0.00,0.00,48.21
10:15 - 10:30,52.07,-119.00,-1.30,5.30,0.00,0.00,33.74
10:30 - 10:45,26.03,-114.00,-1.30,5.01,0.00,0.00,28.93
10:45 - 11:00,12.53,-116.00,-1.30,4.72,0.00,0.00,24.11
11:00 - 11:15,17.35,-127.00,-1.30,4.53,0.00,0.00,28.93
11:15 - 11:30,18.32,-127.00,-1.30,4.34,0.00,0.00,33.74
11:30 - 11:45,-5.00,-118.00,-1.30,4.05,0.00,0.00,19.28
11:45 - 12:00,27.00,-118.00,-1.30,3.76,0.00,0.00,19.28
12:00 - 12:15,0.00,-118.00,-1.30,3.28,0.00,0.00,24.10
12:15 - 12:30,-16.00,-117.00,-1.30,3.28,0.00,0.00,19.28
12:30 - 12:45,0.00,-134.00,-1.30,1.93,0.00,0.00,4.82
12:45 - 13:00,0.00,-137.00,-1.30,1.93,0.00,0.00,-15.00
13:00 - 13:15,-12.00,-155.00,-1.30,1.93,0.00,0.00,9.64
13:15 - 13:30,16.39,-152.00,-1.30,1.93,0.00,0.00,43.38
13:30 - 13:45,25.07,-155.00,-1.30,1.25,0.00,0.00,86.77
13:45 - 14:00,8.68,-155.00,-1.30,1.45,0.00,0.00,91.58
14:00 - 14:15,8.68,-141.00,-1.30,1.74,0.00,0.00,81.94
14:15 - 14:30,34.71,-137.00,-1.30,1.93,0.00,0.00,48.20
14:30 - 14:45,30.85,-132.00,-1.30,1.93,0.00,0.00,9.64
14:45 - 15:00,31.82,-134.00,-1.30,2.12,0.00,0.00,19.28
15:00 - 15:15,37.60,-135.00,-1.30,2.41,0.00,0.00,19.28
15:15 - 15:30,37.61,-135.00,-1.30,3.37,0.00,0.00,19.28
15:30 - 15:45,60.74,-150.00,-1.30,3.37,0.00,0.00,-10.00
15:45 - 16:00,62.66,-138.00,-1.30,4.15,0.00,0.00,-55.00
16:00 - 16:15,75.20,-104.00,-1.30,4.82,0.00,0.00,-170.00
16:15 - 16:30,72.31,-101.00,-1.30,5.78,0.00,0.00,-165.00
16:30 - 16:45,151.36,-162.00,-1.30,6.27,0.00,0.00,-33.00
16:45 - 17:00,132.76,-131.00,-1.30,5.86,0.00,0.00,-66.00
17:00 - 17:15,116.88,-182.00,-1.30,6.05,0.00,0.00,-69.00
17:15 - 17:30,79.63,-165.00,-1.30,5.16,0.00,0.00,-73.00
17:30 - 17:45,46.79,-132.00,-1.30,4.25,0.00,0.13,-57.00
17:45 - 18:00,28.89,-140.00,-1.30,3.93,0.00,0.75,-53.00
18:00 - 18:15,33.93,-24.00,-1.30,1.94,0.00,0.67,-38.00
18:15 - 18:30,23.44,-28.00,-1.30,2.18,0.00,0.43,-38.00
18:30 - 18:45,18.80,-50.00,-1.30,2.03,0.00,0.39,-61.00
18:45 - 19:00,-5.00,-71.00,-1.30,2.40,0.00,0.23,-90.00
19:00 - 19:15,-18.00,-70.00,-1.30,4.49,0.00,0.00,-74.00
19:15 - 19:30,8.46,-60.00,-1.30,6.18,0.00,0.00,-90.00
19:30 - 19:45,26.04,-35.00,-1.30,8.19,0.00,0.00,-46.00
19:45 - 20:00,39.53,-28.00,-1.30,8.19,0.00,0.00,-32.00
20:00 - 20:15,57.85,19.28,-1.30,7.71,0.00,0.00,-46.00
20:15 - 20:30,63.63,23.14,-1.30,7.23,0.00,0.00,-14.00
20:30 - 20:45,48.20,47.24,-1.30,7.23,0.00,0.00,20.25
20:45 - 21:00,43.38,49.17,-1.30,6.75,0.00,0.00,25.07
21:00 - 21:15,66.52,37.60,-1.30,6.75,0.00,0.00,27.96
21:15 - 21:30,66.53,40.49,-1.30,5.78,0.00,0.00,32.78
21:30 - 21:45,41.46,17.35,-1.30,4.82,0.00,0.00,8.68
21:45 - 22:00,42.42,6.75,-1.30,4.82,0.00,0.00,7.71
22:00 - 22:15,91.59,16.39,-1.30,3.86,-10.00,0.00,-11.00
22:15 - 22:30,87.73,23.14,-1.30,2.89,-10.00,0.00,-9.00
22:30 - 22:45,56.88,0.00,-1.30,2.89,-10.00,0.00,-40.00
22:45 - 23:00,56.88,0.00,-1.30,2.41,-10.00,0.00,-46.00
23:00 - 23:15,53.01,0.00,-1.30,1.93,-15.00,0.00,-12.00
23:15 - 23:30,58.81,0.00,-1.30,1.45,-15.00,0.00,-10.00
23:30 - 23:45,89.66,-10.00,-1.30,1.45,-20.00,0.00,0.00
23:45 - 24:00,80.98,-15.00,-1.30,1.45,-20.00,0.00,0.00
