timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP
11,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,36.0924,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.1762,0.0000,0.0000,7.9934,33.9119,27.0535,21.2244,62.1036,34.8655,9.6947,20.1551,12.4667,20.1285,65.1334,0.0000,24.1786,37.6116,35.6869,4.1484,18.8294,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.7942,32.5415,3.9352,0.0000,0.0000,0.0000,23.0316,17.5803,11.7266,7.5697,5.3973,0.0000,27.1375,7.8027,38.1430,0.6193,2.8636,2.0000,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,18.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.0700,33.3300,0.0000,3.9255,5.0055,0.0000,9.2853,5.0898,23.2100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
12,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,36.0924,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.1762,0.0000,0.0000,7.9934,33.9119,27.0535,21.2244,62.1036,34.8655,9.6947,20.1507,12.4667,20.1285,65.1334,0.0000,24.1786,37.6116,35.6869,4.1484,18.8294,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.7942,32.5415,3.9352,0.0000,0.0000,0.0000,23.0316,17.5803,11.7266,7.5697,5.3973,0.0000,27.1375,7.8027,38.1430,0.6193,2.8636,2.0000,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,18.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,7.6600,33.3300,0.0000,3.7770,5.0055,0.0000,9.2853,5.0898,22.7100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
13,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,36.0924,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.1762,0.0000,0.0000,7.9934,33.9119,27.0535,21.2244,62.1036,34.8655,9.6947,20.3830,12.4667,19.3292,65.1334,0.0000,24.3602,37.6116,35.6869,4.1484,18.8294,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.7942,32.5415,4.4535,0.0000,0.0000,0.0000,23.0316,17.5803,11.7266,7.5697,5.3973,5.0583,27.1375,7.8027,38.1430,0.6193,2.8636,2.0000,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,19.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.2500,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.0700,33.3300,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,22.7100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
14,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,36.0924,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.1762,0.0000,0.0000,7.9934,33.9119,27.0535,21.2244,62.1036,34.8655,9.6947,20.3830,12.4667,19.3292,65.1334,0.0000,24.3602,37.6116,35.6869,2.7656,18.8294,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.7942,32.5415,4.4535,0.0000,0.0000,0.0000,23.0316,17.5803,6.1708,7.5697,5.3973,5.0583,27.1375,7.8027,38.1430,0.6193,2.8636,2.0000,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,19.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.4000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.0700,33.3300,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,22.7100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
15,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,36.0924,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.1762,0.0000,0.0000,7.9934,33.9119,27.0535,30.3587,62.1036,34.8655,9.6947,20.3830,12.4667,19.3292,65.1334,0.0000,24.3602,37.6116,35.6869,2.7656,18.8294,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.7942,32.5415,4.4535,0.0000,0.0000,0.0000,23.0316,17.5803,6.1708,7.5697,5.3973,5.0583,27.1375,7.8027,38.1430,0.6193,2.8636,2.0000,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,17.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,7.7100,33.3300,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,23.2100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
16,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,36.0924,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.3488,0.0000,0.0000,7.9934,33.9119,27.0535,38.8778,62.1036,34.8655,9.6947,20.3830,12.4667,19.3292,65.1334,0.0000,24.3602,37.6116,35.6869,0.0000,18.8294,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.7942,32.5415,4.4535,0.0000,0.0000,0.0000,23.0316,17.5803,6.1708,7.5697,5.3973,5.0583,27.1375,7.8027,38.1430,0.6193,2.8636,2.0000,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,17.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.0500,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,7.7100,33.3300,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,23.2100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
17,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,36.0924,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.3488,0.0000,0.0000,7.9934,33.9119,27.0535,38.8778,62.1036,34.8655,9.6947,20.3830,12.4667,19.3292,65.1334,0.0000,24.3602,37.6116,35.6869,0.0000,18.8294,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.7942,32.5415,5.6174,0.0000,0.0000,0.0000,23.0316,17.5803,6.1708,7.5697,5.3973,5.0583,27.1375,7.8027,38.1430,0.6193,2.8636,2.2742,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,14.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.3500,33.3300,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,23.2100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
18,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,36.0924,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.3488,0.0000,0.0000,7.9934,33.9119,27.0535,38.8778,62.1036,34.8655,9.6947,20.3830,12.4667,19.3292,65.1334,0.0000,24.3602,37.6116,35.6869,0.0000,18.5626,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.7942,32.5415,5.6174,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,7.8027,63.2832,0.6193,2.8636,2.2742,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,14.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.2800,33.3300,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,23.7200,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
19,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,36.0924,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.3488,0.0000,0.0000,7.9934,33.9119,27.0535,38.8778,62.1036,34.8655,9.6947,20.3830,12.4667,19.3292,65.1334,0.0000,24.3602,37.6116,35.6869,0.0000,18.5026,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.7942,32.5415,5.4505,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,7.8027,63.2832,0.6193,2.8636,2.2742,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,14.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.2100,33.3300,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,24.2300,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
20,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.3488,0.0000,0.0000,7.9934,33.9119,27.0535,38.8778,62.1036,34.8655,9.6947,20.3830,12.4667,19.3292,65.1334,0.0000,24.3602,37.6116,35.6869,0.0000,18.5026,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,5.3626,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,7.8027,63.2832,0.6193,2.8636,2.0000,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,14.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.1600,33.3300,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,24.2300,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
21,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.3488,0.0000,0.0000,7.9934,33.9119,27.0535,38.8778,62.1036,34.8655,9.6947,20.3830,12.4667,19.3292,65.1334,0.0000,24.3602,37.6116,35.6869,0.0000,18.5026,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,5.3187,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,7.8027,63.2832,0.6193,5.7272,2.2742,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,14.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.6700,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,7.8300,33.3300,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,24.2300,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
22,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.3488,0.0000,0.0000,7.9934,33.9119,27.0535,38.8778,62.1036,34.8655,9.6947,20.3830,12.4667,19.3292,65.1334,0.0000,24.3602,37.6116,35.6869,0.0000,18.5026,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,5.1650,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,7.8027,63.2832,0.6193,5.7272,2.0000,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,14.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,7.5100,33.3300,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,23.7200,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
23,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.3488,0.0000,0.0000,7.9934,33.9119,27.0535,38.8778,62.1036,34.8655,9.6947,20.3830,12.4667,19.3292,65.1334,0.0000,24.3602,37.6116,35.6869,0.0000,12.0127,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,5.1386,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,7.8027,63.2832,0.6193,5.7272,2.0000,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,9.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,7.3600,33.3300,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,22.7100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
24,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.3488,0.0000,0.0000,7.9934,33.9119,27.0535,38.8778,62.1036,34.8655,9.5437,20.3830,12.2173,19.3292,65.1334,0.0000,24.3602,37.6116,35.6869,0.0000,6.0630,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,5.0113,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,7.8027,39.8737,0.6193,5.7272,2.0000,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,9.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.8200,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,7.2200,33.3300,0.0000,2.3656,5.0055,0.0000,9.2853,5.0898,23.7100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
25,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.5437,20.3830,12.2173,20.1285,65.1334,0.0000,24.3602,37.6116,35.6869,0.0000,6.0630,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,5.0201,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,7.8027,39.8737,1.5152,5.7272,2.0000,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.2200,0.0000,0.0000,2.0900,0.0000,1.0000,0.0000,0.0000,8.1900,35.0000,0.0000,2.3656,5.0055,0.0000,9.2853,5.0898,23.2100,0.0000,300.0000,0.0000,0.0000,0.0000,0.1400,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
26,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,24.3602,37.6116,35.6869,0.0000,6.0630,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,4.9498,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,7.8027,39.8737,1.5152,5.7272,2.0000,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.7000,0.0000,0.0000,3.5000,0.0000,2.0000,0.0000,0.0000,8.6100,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,23.2100,0.0000,300.0000,0.0000,0.0000,0.0000,0.3200,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
27,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,24.3602,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,5.4636,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,7.8027,39.8737,1.5152,2.8636,2.0000,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.9000,0.0000,0.0000,9.9700,0.0000,3.0000,0.0000,0.0000,9.0600,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,22.7000,0.0000,300.0000,0.0000,0.0000,0.0000,0.6100,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
28,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,24.3602,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,5.4768,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,7.8027,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.9900,0.0000,0.0000,16.9900,0.0000,6.0000,0.0000,0.0000,9.4900,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,22.7000,0.0000,300.0000,0.0000,0.0000,0.0000,0.9600,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
29,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,69.0000,56.0000,78.0000,62.1036,35.0000,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,24.1786,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,5.9907,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,7.8027,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.4100,0.0000,0.0000,26.9300,0.0000,9.0000,0.0000,0.0000,12.9000,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,22.2000,0.0000,300.0000,0.0000,0.0000,0.0000,1.3700,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
30,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,69.0000,56.0000,78.0000,62.1036,35.0000,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,24.1786,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,6.0961,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,7.8027,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.2500,0.0000,0.0000,38.6700,0.0000,13.0000,0.0000,0.0000,12.6000,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,22.2000,0.0000,300.0000,0.0000,0.0000,0.0000,1.8600,0.0000,0.0000,0.0000,5.2761,6.2511,4.3255,12.3128,0.0000
