timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
27,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0800,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,26.8000,192.1600,11.2600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6900,0.0000,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,1.9700,2.0000,0.0000,3.8800,2.8800,10.8600,9.1600,9.8400,0.0000,3.3900,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1400,0.0000,11.7000,5.1500,4.7500,4.8500,0.0000,0.0000,0.0000,0.0000,0.0000,8.6700,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,983.9411,-108.04,0.00,9.7515,0.00,866.1496
28,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0800,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,26.8000,192.1600,11.2600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,0.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6900,0.0000,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,1.9700,2.0000,0.0000,3.8800,2.8800,10.8600,9.1600,9.8400,0.0000,3.3900,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1400,0.0000,11.7000,13.3500,4.7500,4.8500,0.0000,0.0000,0.0000,0.0000,0.0000,8.1200,0.0000,0.0000,0.0000,0.0000,0.0000,4.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,994.5211,-100.04,0.00,9.7713,0.00,884.7098
29,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0800,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,26.8000,192.1600,11.2600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,1.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6900,0.0000,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,15.7500,2.0000,0.0000,3.8800,0.0000,8.1300,9.1600,9.8400,0.0000,3.3900,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9100,0.0000,11.7000,22.5600,4.7500,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3600,0.0000,0.0000,0.0000,0.0000,0.0000,11.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1018.0911,-162.13,0.00,10.5176,0.00,845.4435
30,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0800,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,26.8000,192.1600,11.2600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,1.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6900,1.5700,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,15.7500,2.0000,0.0000,3.8800,0.0000,8.1300,9.1600,9.8400,0.0000,3.3900,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9100,0.0000,11.7000,31.9100,4.7500,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1000,0.0000,0.0000,0.0000,0.0000,0.0000,19.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1037.5811,-146.13,0.00,10.5410,0.00,880.9101
31,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0800,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,26.8000,192.1600,6.9600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,2.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6900,1.5700,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,2.6300,2.0000,0.0000,0.0000,0.0000,8.1300,9.1600,4.1100,0.0000,3.4300,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9100,0.0000,11.7000,40.4700,4.7500,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2200,0.0000,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1030.0111,-120.13,0.00,10.2362,0.00,899.6449
32,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0800,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,26.8000,192.1600,6.9600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,4.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6900,1.5700,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,0.9900,1.8000,0.0000,0.0000,0.0000,8.1300,9.1600,4.1100,0.0000,3.4300,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9100,0.0000,11.6998,49.3800,4.7500,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1047.9009,-127.13,0.00,10.4441,0.00,910.3268
33,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.7500,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7500,192.1600,6.9600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,5.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6900,1.5700,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,0.9900,1.8000,0.0000,0.0000,0.0000,8.1300,9.1600,4.1100,0.0000,3.3900,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1400,0.0000,17.6998,58.4900,4.6600,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4400,0.0000,0.0000,0.0000,0.0000,0.0000,42.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1024.1909,-86.13,0.00,9.8148,0.00,928.2461
34,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.7500,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7500,192.1600,6.9600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,6.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6900,3.1400,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,0.9900,1.8000,0.0000,0.0000,0.0000,8.1300,9.1600,4.1100,0.0000,3.3900,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1400,0.0000,17.6998,67.7400,4.6600,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1000,0.0000,0.0000,0.0000,0.0000,0.0000,49.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1043.8309,-31.13,0.00,9.4876,0.00,1003.2133
35,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.7500,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7500,192.1600,6.9600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,8.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,4.4000,2.6900,3.1400,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,0.9900,1.8000,0.0000,0.0000,0.0000,8.1300,9.1600,0.9400,0.0000,3.3900,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1400,0.0000,17.6998,76.4000,4.6600,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5600,0.0000,0.0000,0.0000,0.0000,0.0000,55.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1060.4309,-46.13,0.00,9.7547,0.00,1004.5462
36,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.7500,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7500,192.1600,6.9600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,9.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,4.4000,2.6900,3.1400,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,0.9900,1.8000,0.0000,0.0000,0.0000,8.1300,9.1600,0.9400,0.0000,3.3900,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1400,0.0000,17.6998,84.9000,4.6600,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3800,0.0000,0.0000,0.0000,0.0000,0.0000,59.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1073.9809,13.87,-77.30,9.3351,0.00,1001.2158
37,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.7500,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7500,192.1600,6.9600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,10.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,4.4000,0.0000,3.1400,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,0.9900,1.8000,0.0000,0.0000,0.0000,5.4200,9.1600,0.9400,0.0000,3.3900,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,17.7004,82.8800,4.6600,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9400,0.0000,0.0000,0.0000,0.0000,0.0000,64.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1071.9715,-96.13,0.00,10.2744,0.00,965.5671
38,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.7500,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7500,192.1600,6.9600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,11.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,4.5400,0.0000,3.1400,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,0.9900,1.8000,0.0000,0.0000,0.0000,5.4200,9.1600,0.9400,0.0000,3.3900,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,17.7004,91.1900,4.6600,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5600,0.0000,0.0000,0.0000,0.0000,0.0000,70.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1087.8115,-36.13,0.00,9.8761,0.00,1041.8054
39,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0800,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7500,192.1600,6.9600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,12.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,4.5400,0.0000,3.1400,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,0.9900,1.8000,0.0000,0.0000,0.0000,5.4200,9.1600,0.9400,0.0000,3.3900,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,17.7004,99.2000,4.6600,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0700,0.0000,0.0000,0.0000,0.0000,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1128.0015,-6.13,0.00,9.9569,0.00,1111.9146
40,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0800,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7500,192.1600,6.9600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,13.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,4.5400,0.0000,1.5700,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,1.3200,1.8000,0.0000,0.0000,0.0000,5.4200,9.1600,0.9400,0.0000,3.3900,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,17.7004,107.0100,4.6600,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4700,0.0000,0.0000,0.0000,0.0000,0.0000,82.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1140.8215,-6.13,0.00,10.0622,0.00,1124.6293
41,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0800,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7500,192.1600,6.9600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,14.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,4.5400,0.0000,0.0000,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,1.3200,1.6000,0.0000,0.0000,0.0000,5.2200,9.1600,0.9400,0.0000,3.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,17.7004,113.8200,4.9400,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9100,0.0000,0.0000,0.0000,0.0000,0.0000,86.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1148.9215,-36.13,0.00,10.3903,0.00,1102.4012
42,NDPL,48DSNDPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0800,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7500,192.1600,11.2600,0.0000,-0.6525,0.0000,0.0000,70.7200,0.0000,272.4500,15.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,13.0300,34.3800,0.0000,51.8500,41.4000,0.0000,5.8100,3.8700,13.5600,43.8400,0.0000,0.0000,0.0000,0.0000,0.0000,4.5400,0.0000,0.0000,0.0000,11.9900,0.0000,0.0000,0.0000,15.4100,6.1100,0.0000,0.0000,0.0000,1.3200,1.6000,0.0000,0.0000,0.0000,5.2200,9.1600,0.0000,0.0000,3.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,17.7004,119.4900,4.9400,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9200,0.0000,0.0000,0.0000,0.0000,0.0000,86.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1156.0415,13.87,0.00,10.0063,0.00,1159.9052
